configuration,j,l,component,radius_over_L0,source_force,u,v,A,B,C,D3,D1,D2,D_Eg,K3
R10_zero,-1,-2,0,2.5860201081971503,5.1462865219287224e-11,-0.08421083688956273,0.04238051286293823,0.0003654369398567818,-0.0007354157977625701,-1.8280754562619013e-05,0.0003981601779481105,6.397350568834823e-05,-0.004108200891148681,0.0004755735904208459,2.5190589446099522e-08
R10_zero,-1,-2,1,2.5860201081971503,-2.718758135289434e-10,0.18952191124735382,-0.05288521773718997,-0.0014740969512675932,0.003210261656377678,0.001068877455930084,-0.0005215433106385923,0.0017092712807727484,-0.0012850238346036442,0.014802581677587159,-1.0914962098095438e-07
R10_zero,-1,-2,2,2.5860201081971503,-3.6692364467974525e-10,0.08582785419308639,-0.0441322041420364,-0.001843484900677107,0.00388681031152578,0.0008311218575963322,-0.00032793234733345867,3.7360172649496e-05,-0.0024717757693661605,-0.042420013730659165,-3.4651173577756395e-07
R10_zero,-1,-1,0,1.7853571071357126,1.945959908239859e-10,-0.5311103508714652,0.13627114692108797,0.0008577825222866775,-0.001722209439355219,-2.651173234930503e-05,-0.0033562244467506075,-0.00034837071993751875,-0.0018852202577154652,-0.017059162582950704,-6.215532568424338e-06
R10_zero,-1,-1,1,1.7853571071357126,-2.1612588455011128e-11,0.615912258386818,-0.0916417483281552,-0.0002829606410160783,-0.0008594848346066755,-0.005664125739672787,0.00441836841308528,0.006782686240892325,-0.005593740648586648,0.01322878873496094,4.528475529284269e-06
R10_zero,-1,-1,2,1.7853571071357126,1.5047971202442056e-10,0.435308404469842,-0.14196043150265197,-0.0011621099664608791,-0.0011777688513201852,-0.013950650584504185,0.005775659829563399,0.023714543460882802,-0.010574820056411013,0.12123626098232927,1.2180432726119177e-05
R10_zero,-1,0,0,1.0897247358851683,3.2360936499942206e-10,0.5026925953312987,-0.19355338191677146,-0.0015821278393249138,0.003152598132139843,-4.281327605264288e-05,0.009930349068822782,-0.0003004080560826996,0.002617713156103487,-0.02027374241633894,1.563310242154351e-05
R10_zero,-1,0,1,1.0897247358851683,-3.3765851226164045e-11,0.6306530341811738,0.13710867309921584,0.007733554309109594,-0.0192832161966114,-0.01507940164837759,-0.0053800884804975115,-0.01091204328979542,0.007472199041352749,-0.03892011572768212,-1.6766659596115047e-06
R10_zero,-1,0,2,1.0897247358851683,-2.7974615679493553e-11,0.1900212520826981,1.0903977989635851,0.031074322811120547,-0.07000566020451693,-0.031060583802238202,0.0038105668796760504,-0.06057861603124831,0.010789224756557641,-0.15119241317996068,2.962908416871227e-06
R10_zero,-1,1,0,0.8291561975888501,-4.0732507254268024e-10,1.7668964106385667,-0.39292360279844707,-0.0022641433170378974,0.004441121300345621,-0.0003427404274152381,-0.007706377923342695,0.001548980738589779,0.01455906309354201,0.011334144579589252,-6.236190395578736e-06
R10_zero,-1,1,1,0.8291561975888501,1.049017921139761e-10,0.5004015260226754,-0.09136999027460911,0.0007005426353065971,-0.002703941268610429,-0.005103472196543111,0.0022497883512449263,-0.001900552969870724,0.013333264001406393,0.05251910296418456,-6.207621505313292e-06
R10_zero,-1,1,2,0.8291561975888501,3.4105303650666663e-10,0.5640474156735236,-0.7993711840810211,-0.012010208851554596,0.0230841258751125,-0.0037347640967406908,0.001503837287430435,0.039629249100004725,-0.002968033451375248,0.026507466202698306,4.939010153246898e-07
R10_zero,-1,2,0,1.2990381056766578,-9.026011838983439e-11,0.16233072963357154,0.023986653530681162,0.0005935335341936303,-0.0011201548947019479,0.00026316117491183164,0.0029197381899877125,-0.00034812176447287136,0.008809026647647208,0.036948754816989324,2.7531887376744736e-06
R10_zero,-1,2,1,1.2990381056766578,-6.4385025089208625e-12,-0.4603718211718144,0.06150267649051994,-0.003313911041253945,0.008840645311742374,0.008772209963003274,-0.0024366936704611304,0.0015554240991716344,0.0016574985366508358,-0.018036410553943578,-1.1904700816483246e-07
R10_zero,-1,2,2,1.2990381056766578,3.967449285768865e-11,2.2151688368438203,-0.8020686769758514,-0.01686908963511148,0.03994201552119761,0.02434659007925556,-0.006835271774145902,0.0125667411368921,0.0017106441790234418,0.17907922916483038,-1.0417875156573707e-05
R10_zero,-1,3,0,2.046338192968112,-1.2337823037528173e-11,-0.6293764252069426,0.15664381178562553,0.001014813122181369,-0.002004744853614608,9.929310871286054e-05,-0.0003820147887903121,-0.0004152757408049167,-0.0010293389838606484,0.010725871876267017,-1.6808051264796797e-08
R10_zero,-1,3,1,2.046338192968112,-2.350637740011763e-11,0.1006887360668074,-0.10087321691588928,-0.003937485153459629,0.010596319274699792,0.010857083715906827,8.819851033766942e-05,0.0008840960955691993,-0.005462233805754247,0.06714580309303397,-8.845216512645095e-08
R10_zero,-1,3,2,2.046338192968112,1.6425320478741234e-10,-0.03283729548801431,-0.0270981223584487,-0.0019096927100741927,0.007074679960556669,0.012888244256409736,0.0007797235246419352,-0.009242291904409054,0.0004912556888454886,-0.12576906076944885,3.4675424245530285e-07
R10_zero,-1,4,0,2.8613807855648994,1.7327919481224807e-10,-0.4351072900776432,0.10469730458056033,0.0006520399591782451,-0.0012993164296540504,1.909530955996736e-05,1.549985853765794e-05,3.893145126526612e-06,-0.004147701168612714,0.012238814130320023,2.457245030174822e-09
R10_zero,-1,4,1,2.8613807855648994,8.446365828973512e-11,-0.05407369300510796,-0.03153084463213452,-0.002034867062461996,0.005918701647676474,0.007405899586622644,-4.3732395479131344e-05,8.344367350702521e-05,-0.005032566883090773,0.009056256293419381,-1.2725334695031468e-09
R10_zero,-1,4,2,2.8613807855648994,3.523530085324661e-10,-0.0443455908194317,0.013813434712604454,0.0005077672078546407,-0.0005476863404117547,0.0018474668543555454,0.0001353796113692083,-0.0011670569488653505,0.000804997341383497,-0.0010106242011279263,1.934256258872388e-08
R10_zero,0,-2,0,2.165063509461097,1.8160007005108003e-10,-0.21632356359822283,0.07526503193337515,0.0005768299918256718,-0.0011569665025008063,-1.3287768713114847e-05,0.00015699312890959366,3.0317831981937094e-06,-0.004493171449606976,0.002722166020868042,-2.049804003871823e-08
R10_zero,0,-2,1,2.165063509461097,-3.742235687997919e-11,0.3039661700423117,-0.04882130672890523,0.00020565496585554931,-0.0017388215141769315,-0.0053189683807427345,-0.0008052569033297366,0.0033664401671622125,0.0055266503738365,0.014988320818354049,-1.3189792309582899e-07
R10_zero,0,-2,2,2.165063509461097,-1.0428491338705659e-10,0.19137206754172573,-0.09743228162154288,-0.002523405879890395,0.004503993905028618,-0.002130438993902286,-1.2210368305274374e-05,0.0060418271546057644,-0.006967620609750624,-0.017119684679495623,-7.42983745941462e-07
R10_zero,0,-1,0,1.299038105676658,-3.215892678022636e-11,-0.5568545811125708,0.13573452340350928,0.0008609581370082522,-0.001700552720366556,8.587292657916145e-05,-0.0003838095627293921,-5.893701988103205e-05,-0.00011420794872827027,-0.018402247810726167,-5.218854591675878e-07
R10_zero,0,-1,1,1.299038105676658,2.012783863192258e-10,0.7465498461458415,-0.009664321149479871,0.004461896243099183,-0.012427594649006763,-0.013955850039327209,0.005832856099962738,0.0011025852077998985,0.005690216066393369,-0.03261227820180536,8.644056911489668e-06
R10_zero,0,-1,2,1.299038105676658,-7.637930912740565e-11,-1.4990009515294638,0.3433376124414938,0.005222781610838231,-0.015888837363093003,-0.02160421481013981,0.003832963873052748,0.01768738606506712,-0.011215652843558417,0.05619899791079905,1.2913831305742946e-05
R10_zero,0,0,0,0.4330127018922194,1.4997759219433082e-10,-0.5299113117628726,0.21844020782048493,0.0016162106380263755,-0.0031284510813266316,0.00040709588703393464,0.0006128096744773444,-0.00038995715162068163,0.020017550206414752,-0.08826806246786387,2.572825539394423e-06
R10_zero,0,0,1,0.4330127018922194,-1.9136976725508958e-10,0.055957495755794305,0.15646838262037158,0.007503653104376366,-0.018683794974509543,-0.014505693597939552,-0.002303980908758989,-0.0017898334898681792,-0.00994767516184644,-0.09328683372486686,-2.2168568038252024e-06
R10_zero,0,0,2,0.4330127018922194,-1.0020594076731726e-10,-2.646174407354768,1.6570703465388892,0.03403302436953375,-0.0746402230731208,-0.02590356347694661,0.0035958652051177823,-0.0703189991068026,0.008967368248946207,-0.0858777292967039,7.338714073777088e-06
R10_zero,0,1,0,0.4330127018922193,-3.7429212984205207e-10,-0.3375455091972027,0.19681684646807437,0.0016488960467055404,-0.0032180375692939045,0.0003115803564012373,-0.008347108674796438,0.0017952229659926875,0.021298962244884596,-0.057333608270256006,-1.9438000599621456e-05
R10_zero,0,1,1,0.4330127018922193,2.88463774568426e-10,1.3786635386135173,-0.6866953176765083,-0.013077039228901906,0.028152851344629193,0.007833484257555602,0.003849762429792342,0.02236701767296676,0.014809456151974688,0.3957558168875321,1.1775144432084068e-05
R10_zero,0,1,2,0.4330127018922193,-5.4896077267274634e-11,2.0608764972164133,-1.2140092353007974,-0.022438906345422727,0.04811074497967527,0.012711058896521972,-0.0043279349270884965,0.05231552119533914,-0.011483143360883106,-0.09543782912154304,-6.584100694406512e-06
R10_zero,0,2,0,1.2990381056766578,-6.215989441921144e-11,-0.09316060087014812,0.04575397340126705,0.0004534443124484109,-0.0008592198483145777,0.0001898481909696646,0.0005566623288259375,0.00039726635515267134,0.0076799640317062635,0.0015795897569054907,1.4947903921008604e-06
R10_zero,0,2,1,1.2990381056766578,-1.4869526443472836e-10,-0.781705777665085,-0.07099540260784123,-0.008138925778000778,0.020422430006175586,0.016454245631547248,-0.004661962398632454,0.010508026838881843,-0.009180961539578439,-0.16709357325692054,-4.319883302677023e-06
R10_zero,0,2,2,1.2990381056766578,2.55068952070836e-10,2.754058839296617,-0.7524134366632587,-0.012195371452489523,0.030859826321787128,0.025541921602855296,-0.0036710280005505386,-0.0039367217255225455,0.010186086527578275,0.07205144160204532,-1.115436304855481e-05
R10_zero,0,3,0,2.1650635094610964,1.7716961578373436e-11,-0.42782229777938535,0.1160166702481161,0.0007944101660774042,-0.0015821021003588477,2.7037659792475838e-05,-0.0003815080978553842,-0.000187555503218873,-0.0027557781933457716,0.0049562901665323456,-2.76837692138515e-08
R10_zero,0,3,1,2.1650635094610964,-8.681974583701901e-11,-0.15238050283634605,-0.03343160865008707,-0.002900451583661593,0.008485936757460335,0.010747670054162063,0.0008744233088927728,-0.0012166673329629496,-0.007663805323690514,-0.06501625863139142,8.857469488782488e-08
R10_zero,0,3,2,2.1650635094610964,-8.602494844939246e-11,-0.023396349054019695,0.04562306224938592,0.0010805170922401981,-0.00035578299832818197,0.00715734677546291,-0.00018808925075436362,-0.01003931471055961,0.008555281035714514,-0.0309153189857943,7.088833878567854e-07
R10_zero,1,-3,0,2.8613807855648994,-6.913778924366731e-11,-0.3895258649300327,0.09780239037154875,0.0006263389700068957,-0.0012531444740720304,-1.8767540657626266e-06,-0.00010108484649214578,-1.2690393918683956e-05,-0.005569450185469357,0.012105584068380599,-8.23136556941552e-10
R10_zero,1,-3,1,2.8613807855648994,-2.9341293283913217e-10,0.19748775398319673,-0.011347792904631185,0.001209127490983064,-0.003832913314888346,-0.005677324254844698,-8.083176628667131e-05,0.00020858186841974475,0.007773258743112882,-0.001213102807112182,-2.081317530006478e-09
R10_zero,1,-3,2,2.8613807855648994,3.677505132013148e-12,0.024994100027829428,-0.0354983395058746,-0.0014293890912184535,0.0031730709549228006,0.0012821214670435494,6.481235187191822e-05,0.0008504038989209562,-0.00437714828486546,-0.016938983209376944,-1.871584736438389e-08
R10_zero,1,-2,0,2.0463381929681126,4.2543147824036787e-11,-0.45658135506788444,0.12151137976640597,0.0008233337991309681,-0.0016376395568021463,3.628590351430015e-05,-0.0004596310316950018,-0.0002270942865996089,-0.002609334265010366,0.005211444840993471,-2.8653783902421156e-08
R10_zero,1,-2,1,2.0463381929681126,1.3609990912044623e-10,0.10830243854128001,0.04840653374934032,0.0032503078626204096,-0.009316899698555642,-0.01126720277556514,-0.0008312871883933246,0.0007800328717003941,0.007683517135223124,0.07215892974227789,-6.633992482275633e-08
R10_zero,1,-2,2,2.0463381929681126,2.479164235014153e-10,0.006048512584374423,-0.03505548634156384,-0.0007164605639202698,-0.0005994129480457458,-0.00805781852124525,0.00011377630282975264,0.010397629134595396,-0.007937583852506374,0.04249973481459132,-6.850007772921998e-07
R10_zero,1,-1,0,1.299038105676658,2.708938082532364e-10,0.005922750724729019,0.02729825361963245,0.00037283601898948065,-0.0006958893594464616,0.00019795074086292771,0.0008078637179616947,0.00044165471591156396,0.008416789071519562,0.008977856696102874,1.9429390164628016e-06
R10_zero,1,-1,1,1.299038105676658,5.5540821941590934e-11,0.7746794932724995,0.06518901033206372,0.00811569057242947,-0.02028205399837375,-0.016070601708000867,0.004457246547550891,-0.010927168110429349,0.008372616129467507,0.19178026983397922,3.702054832006641e-06
R10_zero,1,-1,2,1.299038105676658,-1.8233363777153677e-10,-2.8522667243071926,0.7999975941340804,0.013273715787228873,-0.03308383322642072,-0.025781078174197943,0.004134040946962373,0.001301532947372088,-0.00948673746115693,-0.10167131297447699,1.1630954192029086e-05
R10_zero,1,0,0,0.82915619758885,-1.2871772918365831e-10,-0.1407504997754254,0.14547229027165653,0.0013604709345630146,-0.002657996358745814,0.000245710307909903,-0.009620033457053727,0.002310880921113301,0.020595103930771325,-0.03732599955390037,-2.2166838547511238e-05
R10_zero,1,0,1,0.82915619758885,-1.6039224115527162e-10,-1.4908991096215225,0.7238091132522756,0.013155980810027681,-0.027894623850272526,-0.006193095795522217,-0.004046838864621309,-0.023683604671589024,-0.014393738560441764,-0.4037425027101705,-1.2465289121156947e-05
R10_zero,1,0,2,0.82915619758885,-1.1437135960523648e-11,-1.8276703150648401,1.1358109122483526,0.020606381381013172,-0.04378581533113984,-0.01011072141618248,0.0038081815099320656,-0.05002705751618861,0.011530007722409506,0.10713897813583612,5.662378388340054e-06
R10_zero,1,1,0,1.0897247358851683,1.319024512010103e-11,-0.5684963505290543,0.19993988891698558,0.0013889525455736266,-0.002683452833490747,0.000370206374422003,0.0019530713713500434,-0.000602588649921297,0.01879055321746121,-0.07669555733315626,5.386009409517389e-06
R10_zero,1,1,1,1.0897247358851683,3.237829370936196e-10,-0.3559210934484334,-0.10069261550998679,-0.007057381204182795,0.017902393875102826,0.014955295534929301,0.0026581882658901212,0.0008218958732101583,0.00718926238348001,0.0501140558969238,3.4164387814598516e-06
R10_zero,1,1,2,1.0897247358851683,4.324553215528937e-11,2.3840916025428145,-1.6456702671944259,-0.035073168919242885,0.07712938398866934,0.027525703339360975,-0.003704159458110241,0.07216470841252745,-0.008575936429744878,0.09906590911394801,-7.227711442715531e-06
R10_zero,1,2,0,1.7853571071357122,1.5173906402210502e-11,-0.5672068690346828,0.1375483798049993,0.0008587282884531434,-0.001701043904054432,6.611736881554259e-05,-0.0007697448467060785,-5.6417142342740255e-05,-0.0007040894041559866,-0.01913814624686706,-1.4559533924658457e-06
R10_zero,1,2,1,1.7853571071357122,-1.4019338467896603e-10,-0.7413708638852132,0.02587641875796789,-0.003706159573999404,0.010661094361107626,0.0129445911665824,-0.005903798126483826,-0.0026385622750654167,-0.004026595587966967,0.031473683560224223,-9.106419919078322e-06
R10_zero,1,2,2,1.7853571071357122,5.89439688031268e-10,1.1671633442814835,-0.2545731677791939,-0.004052174496093785,0.01331686446211774,0.020703222431994517,-0.004369314796456898,-0.01963404803325443,0.01110795227128848,-0.06569183425136249,-1.4492477706421517e-05
R10_zero,1,3,0,2.58602010819715,1.5057819574559872e-11,-0.1840504456406336,0.06827111107431846,0.0005353949553335356,-0.0010747623240891938,-1.597668328457291e-05,0.00018944799897464251,1.7105192889023554e-05,-0.004184259118301826,0.0029530039988407515,-1.4672983757971188e-08
R10_zero,1,3,1,2.58602010819715,4.051635416058019e-11,-0.30795690334013637,0.056628472507000246,0.0001836278779120276,0.0006970813131030768,0.004262737258680444,0.000762428482854588,-0.003381479728229563,-0.0046678469711981686,-0.013491060653241313,1.3059952420210784e-07
R10_zero,1,3,2,2.58602010819715,-1.8536172618523195e-10,-0.2040583645604963,0.09812218092028391,0.002573245220700527,-0.004758807681337546,0.0015111387497593921,7.802861988979906e-05,-0.005106685023020141,0.00607416576654117,0.01985388541882849,7.195472100206354e-07
R10_zero,2,-3,0,2.947456530637899,-9.867830511045561e-12,-0.42391348133145035,0.10189095227391072,0.0006343963282419692,-0.0012632519740634165,2.219840926458603e-05,4.275600315294543e-05,5.739879724528949e-06,-0.004020759934493294,0.011629496458611966,3.2019521495227515e-09
R10_zero,2,-3,1,2.947456530637899,-1.2222156620111946e-10,0.022413287801459295,0.03852798029372587,0.0020951941026857465,-0.00604183837613009,-0.00741262589222296,6.822976423550115e-05,-0.00012134943975675876,0.004456041275700553,-0.01042431158561504,1.5894559203154892e-09
R10_zero,2,-3,2,2.947456530637899,-8.803422357414603e-11,0.04685720997312976,-0.008992105881139599,-0.00031701713762804135,3.508497633478358e-05,-0.002370716683066659,-0.0001353102852510148,0.0011562410503515178,-0.0002539685962952218,0.0019297847743202784,-1.8511961273305207e-08
R10_zero,2,-2,0,2.277608394786075,1.1987108614747166e-10,-0.6237689279354142,0.15485943978466954,0.0010014713731597569,-0.0019766182050986476,0.00010494186543772994,-0.0003328654550684939,-0.0004159275237099273,-0.0010027165681964637,0.012085377677926758,-9.416189133193428e-09
R10_zero,2,-2,1,2.277608394786075,-2.032509854865694e-10,-0.12947939113718918,0.10397948543863891,0.0038378928932166585,-0.010245152532773628,-0.010247021198498886,1.3851453320903602e-05,-0.001183022498743053,0.005194677239796175,-0.10194488293270776,9.904203108784633e-08
R10_zero,2,-2,2,2.277608394786075,3.959353331306481e-11,0.04907891334958289,0.03523868965722127,0.00228313583707979,-0.007943648695308982,-0.013366100019463593,-0.0007865103095566039,0.008763521820656922,0.00035000788678551714,0.13241320539586643,-2.8366952635409146e-07
R10_zero,2,-1,0,1.7853571071357126,2.513391161862444e-10,0.17121297531754037,0.02278006905933263,0.0006015500402897131,-0.001137578101029345,0.0002573658983420271,0.003285319503872465,-0.00044890894166626767,0.008103305910596714,0.028800627749740643,2.85138220517303e-06
R10_zero,2,-1,1,1.7853571071357126,7.847500427260456e-12,0.40106540088892134,-0.08466235584723213,0.0021674831417488457,-0.006085903547033505,-0.00695046950198782,0.0019510159001950866,8.706188587689708e-05,-0.0032747694787157826,-0.00531597744571555,-6.585742217662902e-07
R10_zero,2,-1,2,1.7853571071357126,-2.2217173586969174e-10,-1.9024780037695752,0.7472901114933698,0.01673044044894372,-0.03946515462184348,-0.02354911400236794,0.007110092744348971,-0.013633488202601768,0.00012812982732122427,-0.17552590270218094,1.0092044571473183e-05
R10_zero,2,0,0,1.6393596310754999,4.2073150605809184e-10,1.8212436794990856,-0.43397785592068117,-0.0026954567188098018,0.005284392643932596,-0.00041867269024105326,-0.0066009403564733,0.0009097316948245094,0.013223254410765392,0.015716661433687037,-2.3725215823275784e-06
R10_zero,2,0,1,1.6393596310754999,-1.1572567903961328e-10,-0.3019052321873225,-0.045504634129874655,-0.0038027609694445052,0.009380234905805408,0.006946274609775061,-0.0018135861981352537,0.007527550117974596,-0.01302715478066821,0.006744668256701304,9.00172795651664e-06
R10_zero,2,0,2,1.6393596310754999,-6.276878322664103e-12,-0.39942893070532665,0.7311867007013841,0.01055455078078496,-0.019715729145326384,0.00554322033994393,-0.0017477903032175669,-0.037542277864179345,0.0010303046145095484,-0.03742484939473434,-1.9351254279577295e-07
R10_zero,2,1,0,1.920286436967152,3.960822772194894e-10,0.8498737482391238,-0.2811671616501644,-0.0021042064906477698,0.004182645592788328,-9.80946926059e-05,0.010738835693445732,-8.11731683953121e-05,-0.00015992938290084076,-0.018714157886270795,1.5532259846358792e-05
R10_zero,2,1,1,1.920286436967152,-1.2498226759083408e-10,-0.5473848344756476,-0.15260603613035273,-0.007665257900535188,0.01905261008746194,0.014705843762236406,0.005378060196222965,0.011903598127715779,-0.009074336543807482,0.05750872906821129,-6.514159084188577e-07
R10_zero,2,1,2,1.920286436967152,-5.110632889104849e-10,-0.43317878198464943,-0.9948651408024767,-0.029475461814803636,0.06673230532370256,0.03077962450007671,-0.0034358259702510566,0.05663628168361073,-0.012237690417766171,0.15315556573250594,-2.386835636309647e-06
R10_zero,2,2,0,2.48746859276655,1.5102582379133977e-11,-0.5228483156699436,0.1338363877662399,0.0008405340492251617,-0.0016894189772813108,-3.343627155822947e-05,-0.0036206247190012663,-0.00043540481895893194,-0.0012980425393406619,-0.015505992124538933,-6.036258887847656e-06
R10_zero,2,2,1,2.48746859276655,1.494913082211724e-10,-0.607156246857701,0.10083237371070818,0.0008216394377030339,-0.0005192229597546482,0.004456784488863329,-0.003967252646693083,-0.007033717855866532,0.006707343523630547,-0.02026144195878531,-3.110785183892076e-06
R10_zero,2,2,2,2.48746859276655,4.585131822831823e-10,-0.6018455303446415,0.18219997387830988,0.0017351697487006737,-0.0002478566795987826,0.012841718075631423,-0.005443153949575898,-0.02354377345545522,0.010415096468444372,-0.12606901749356142,-9.879741431731579e-06
R10_zero,3,-2,0,2.7726341266023544,-1.1922463103580805e-10,-0.2802562900405239,0.07193081934649724,0.0004763979554367303,-0.0009308592248272124,8.701016643857002e-05,-0.00022626983726454342,-0.00020345980759292723,0.00012477803402163182,0.018343028202145187,-2.281292879831492e-08
R10_zero,3,-2,1,2.7726341266023544,8.19677659080753e-12,-0.3083172623429336,0.09313435683691555,0.0018860625200172016,-0.004639826144131182,-0.0034722072310631033,-0.0006611133173746588,-0.0025623127826898172,0.0003141470359653162,-0.07194628061694028,-4.478643752702584e-08
R10_zero,3,-2,2,2.7726341266023544,1.9123524638842149e-10,0.2442274428659085,0.04219506048832403,0.0034475433368546383,-0.010325496887175909,-0.013557036170289864,0.0007231202169681847,0.005616753890350414,0.0032925336578716134,0.024623953886929343,9.019454022667295e-08
R10_zero,3,-1,0,2.48746859276655,3.7058061697417544e-11,0.2068766401981662,-0.022560215709360835,0.0001006817577255862,-0.0001804741538543565,8.19155559399011e-05,0.003349185240760215,-2.0158264719621324e-05,0.002188720949289243,-0.007116597634083521,2.656618365807256e-06
R10_zero,3,-1,1,2.48746859276655,-6.225978066431992e-11,0.1322970370157958,-0.11159417882980917,-0.002693191281095445,0.006781470516956003,0.005433636678251052,0.0008975180919390563,-0.0012160763322892512,-0.00801740068866335,-0.030918108959346206,-5.099594638581852e-07
R10_zero,3,-1,2,2.48746859276655,-3.445409305080638e-10,-0.12096689762302151,0.292847776195628,0.010829285994732558,-0.025485479833476155,-0.014995285963336267,0.004785848643352823,-0.010781591644809567,0.010959465259483362,-0.01797252238769157,3.01593396994633e-06
R10_zero,3,0,0,2.48746859276655,1.7354179464995623e-10,1.5965459542501423,-0.47338975025637176,-0.0035344529201212123,0.006955958972953547,-0.0004452454137138219,-0.002353451154620511,-0.0007208542845563504,0.00697092832867017,0.02428927950788987,1.1706990963451634e-06
R10_zero,3,0,1,2.48746859276655,-8.96594049004662e-11,0.3984143228124754,-0.4490249650744949,-0.012608334712687491,0.02903634511234128,0.014959959058223981,-0.0011389712598963227,0.016096205853562775,-0.010035832327536949,0.06330133051311876,3.6085555405285144e-06
R10_zero,3,0,2,2.48746859276655,2.8475221334513245e-10,1.145917556267565,-0.03911311178354131,-0.0018592794962683302,0.006837586390440698,0.012408236913675692,0.00020028895090264324,-0.010075396653848942,-0.005933611892474584,0.015673471580709083,3.249973886807787e-06
R10_zero,3,1,0,2.772634126602354,-1.4496900294785897e-10,0.201624076557504,-0.15128663242020024,-0.0012554883520407146,0.0024766706309640374,-0.00013452504484845297,0.005532113415580782,-0.00033425483104968233,-0.014423402613163461,-0.010725692593194778,3.7264025340834697e-06
R10_zero,3,1,1,2.772634126602354,3.391560643439817e-10,-1.6158254814086797,0.1871094046309915,-0.0016580018369716065,0.005563999469374134,0.008869173400486197,0.002658410285227591,-0.0003481302705755821,-0.01710731995909294,0.06919550506229363,-2.6136949366156527e-06
R10_zero,3,1,2,2.772634126602354,-2.1578826572832277e-10,-1.4716703895001366,-0.24376529913926112,-0.014295109670447139,0.03442584560765866,0.023193728424281215,-0.001289233641811905,0.021702164380437126,-0.025032610140010056,0.08491697993376841,-8.1974096149647e-07
R8_perturbed_plus,-3,0,0,2.7726341266023544,0.006429110332613211,0.02162024552091046,-0.06708559465354678,-0.0006257977520261456,0.001234935392987866,-6.616974615542465e-05,0.002409193802691719,-0.00017077833678531514,-0.009119277354668307,-0.007731500078218773,9.685428970762304e-07
R8_perturbed_plus,-3,0,1,2.7726341266023544,-0.002663621678990119,1.4065033431516707,-0.29317752390484386,-0.0016800537571198615,0.0021874962228834237,-0.004614404450552724,-0.001801053660020401,0.0060241868969561595,0.015257881471557107,0.02601173498094313,-2.78932398638555e-07
R8_perturbed_plus,-3,0,2,2.7726341266023544,-0.006925348617197222,0.8468488569141029,0.07809981368959916,0.007306473980487232,-0.018687296056697483,-0.01627375080329158,0.0002492701609951468,-0.007411441913575587,0.024332611740461665,-0.029073113436321896,4.0263506126568437e-07
R8_perturbed_plus,-3,1,0,2.48746859276655,-0.016043992309922005,0.7106694866310841,-0.24052950424215855,-0.001943167032561833,0.0038307421282531505,-0.0002204946757314022,-0.002586273067484951,-0.000590312838452017,0.005766553735096728,0.01318401627686499,-5.673434786561293e-07
R8_perturbed_plus,-3,1,1,2.48746859276655,-0.04963700402557396,-0.9203243110173789,0.47271920865944556,0.011042493069799621,-0.026256356546799624,-0.01643649531116725,0.0024239076147086016,-0.008337187631709403,0.004118875905244547,-0.11284234188923317,5.966966404036843e-07
R8_perturbed_plus,-3,1,2,2.48746859276655,-0.04621028281055232,-1.1291573010936606,0.27866813856679,0.006945201638042862,-0.01791865012540553,-0.016069074483831967,0.0004257873131162962,-0.002597229723975872,0.00945875633315548,-0.019862933078540188,-9.083730272366165e-07
R8_perturbed_plus,-3,2,0,2.48746859276655,-0.019543259041277256,-0.12264219524573552,0.008784141968140837,-1.8248591418877612e-05,2.433890249509758e-05,-4.7815975123094815e-05,0.001302849406139013,-8.309380120258212e-05,-0.0006730809552920225,-0.008475060528251317,7.943170592716348e-07
R8_perturbed_plus,-3,2,1,2.48746859276655,-0.04028832263054624,-0.620338220115913,0.24201740411349137,0.005695280952017894,-0.014172059504834175,-0.010933019526017893,-0.0015899331354209177,-0.0035499161066522597,0.007499726651201264,-0.025064935164696194,-5.2639646063287e-07
R8_perturbed_plus,-3,2,2,2.48746859276655,-0.027194553600248198,-0.7550734757999087,0.0492563806082775,-0.003142713548014128,0.007477962447493544,0.004637104506340676,-0.0023831777668507845,0.002320335318034648,-0.013286992762426307,-0.03518838333770931,-2.605108666430382e-07
R8_perturbed_plus,-3,3,0,2.772634126602354,-0.003231997091900551,-0.007141737468429714,0.00393169818629852,3.4947966346154215e-05,-5.72206077697827e-05,5.0202881530464386e-05,-0.0003951438593278084,-4.8324481197387445e-05,0.000964202964046429,0.004707604471597007,-1.3671312567507805e-08
R8_perturbed_plus,-3,3,1,2.772634126602354,0.01337815314519733,0.4744235318409837,-0.1158652640531379,-0.0015529647864179212,0.0033819074310642346,0.0011283754159758718,0.000763018836236713,0.0020139886415558115,0.0038428487222553582,-0.0068584862872257315,7.745818976111378e-08
R8_perturbed_plus,-3,3,2,2.772634126602354,0.018429197950172775,-0.053872891372310466,-0.0802505242707464,-0.003670043418767939,0.010287543736100429,0.011646914524975802,-0.00038460802757698544,-0.0023371298241044677,-0.00566171094098955,0.007189023135231464,-2.9543158440062434e-08
R8_perturbed_plus,-2,-1,0,2.48746859276655,0.007050832637167391,-0.3495470360408115,0.08391149565493461,0.0004912238340447495,-0.000991388161686459,-3.6004165152518054e-05,-0.002787522655423827,-8.209489453194334e-05,-0.0030539206558568626,-0.007045685174077249,-1.7184679650479278e-06
