x_over_b,slip_over_b
-42.0,0.995180760383902
-41.5,0.995266137704783
-41.0,0.9953475938421382
-40.5,0.9954253760938858
-40.0,0.995499711099151
-39.5,0.9955708069444237
-39.0,0.9956388550170152
-38.5,0.9957040316404889
-38.0,0.9957664995214005
-37.5,0.9958264090322646
-37.0,0.9958838993519636
-36.5,0.9959390994817439
-36.0,0.9959921291523359
-35.5,0.9960430996355729
-35.0,0.9960921144720218
-34.5,0.9961392701245952
-34.0,0.9961846565667667
-33.5,0.9962283578129003
-33.0,0.9962704523972199
-32.5,0.9963110138071267
-32.0,0.9963501108758495
-31.5,0.9963878081388122
-31.0,0.9964241661575572
-30.5,0.9964592418146192
-30.0,0.9964930885823267
-29.5,0.9965257567681871
-29.0,0.9965572937391833
-28.5,0.9965877441270663
-28.0,0.9966171500164823
-27.5,0.9966455511175859
-27.0,0.9966729849245963
-26.5,0.9966994868616117
-26.0,0.9967250904168503
-25.5,0.9967498272663695
-25.0,0.9967737273882022
-24.5,0.996796819167759
-24.0,0.996819129495256
-23.5,0.9968406838558577
-23.0,0.9968615064131482
-22.5,0.9968816200864976
-22.0,0.9969010466228219
-21.5,0.996919806663202
-21.0,0.9969379198047712
-20.5,0.9969554046582522
-20.0,0.996972278901483
-19.5,0.9969885593292478
-19.0,0.9970042618996916
-18.5,0.9970194017775827
-18.0,0.9970339933746528
-17.5,0.9970480503872371
-17.0,0.9970615858314041
-16.5,0.9970746120757636
-16.0,0.9970871408721091
-15.5,0.9970991833840532
-15.0,0.9971107502137887
-14.5,0.9971218514271081
-14.0,0.9971324965767919
-13.5,0.9971426947244783
-13.0,0.9971524544611102
-12.5,0.9971617839260496
-12.0,0.997170690824944
-11.5,0.9971791824464209
-11.0,0.9971872656776792
-10.5,0.9971949470190464
-10.0,0.9972022325975545
-9.5,0.9972091281795978
-9.0,0.9972156391827146
-8.5,0.9972217706865466
-8.0,0.9972275274430109
-7.5,0.9972329138857318
-7.0,0.9972379341387606
-6.5,0.9972425920246217
-6.0,0.9972468910717115
-5.5,0.9972508345210782
-5.0,0.9972544253326082
-4.5,0.9972576661906399
-4.0,0.9972605595090256
-3.5,0.9972631074356593
-3.0,0.9972653118564876
-2.5,0.9972671743990162
-2.0,0.9972686964353233
-1.5,0.9972698790845944
-1.0,0.9972707232151831
-0.5,0.9972712294462067
0.0,0.9972713981486823
0.5,0.9972712294462067
1.0,0.997270723215183
1.5,0.9972698790845943
2.0,0.9972686964353231
2.5,0.9972671743990161
3.0,0.9972653118564875
3.5,0.9972631074356592
4.0,0.9972605595090256
4.5,0.9972576661906399
5.0,0.9972544253326081
5.5,0.9972508345210782
6.0,0.9972468910717115
6.5,0.9972425920246218
7.0,0.9972379341387606
7.5,0.9972329138857319
8.0,0.9972275274430109
8.5,0.9972217706865465
9.0,0.9972156391827145
9.5,0.9972091281795976
10.0,0.9972022325975545
10.5,0.9971949470190462
11.0,0.9971872656776792
11.5,0.9971791824464209
12.0,0.997170690824944
12.5,0.9971617839260496
13.0,0.9971524544611102
13.5,0.9971426947244784
14.0,0.9971324965767918
14.5,0.9971218514271083
15.0,0.9971107502137888
15.5,0.9970991833840533
16.0,0.9970871408721091
16.5,0.9970746120757635
17.0,0.997061585831404
17.5,0.9970480503872371
18.0,0.997033993374653
18.5,0.9970194017775825
19.0,0.9970042618996915
19.5,0.9969885593292477
20.0,0.996972278901483
20.5,0.9969554046582523
21.0,0.9969379198047713
21.5,0.9969198066632019
22.0,0.9969010466228219
22.5,0.9968816200864976
23.0,0.9968615064131483
23.5,0.9968406838558578
24.0,0.996819129495256
24.5,0.9967968191677588
25.0,0.9967737273882021
25.5,0.9967498272663695
26.0,0.9967250904168503
26.5,0.9966994868616116
27.0,0.9966729849245961
27.5,0.9966455511175858
28.0,0.9966171500164822
28.5,0.9965877441270663
29.0,0.9965572937391834
29.5,0.996525756768187
30.0,0.9964930885823269
30.5,0.9964592418146191
31.0,0.9964241661575572
31.5,0.9963878081388122
32.0,0.9963501108758495
32.5,0.9963110138071265
33.0,0.99627045239722
33.5,0.9962283578129003
34.0,0.9961846565667667
34.5,0.9961392701245952
35.0,0.9960921144720218
35.5,0.9960430996355727
36.0,0.9959921291523359
36.5,0.995939099481744
37.0,0.9958838993519636
37.5,0.9958264090322644
38.0,0.9957664995214006
38.5,0.9957040316404889
39.0,0.9956388550170153
39.5,0.9955708069444239
40.0,0.9954997110991511
40.5,0.9954253760938858
41.0,0.9953475938421382
41.5,0.9952661377047829
42.0,0.995180760383902
42.5,0.9950911915228138
43.0,0.9949971349633342
43.5,0.9948982656017835
44.0,0.9947942257735518
44.5,0.9946846210816449
45.0,0.9945690155668486
45.5,0.994446926095016
46.0,0.9943178158093451
46.5,0.9941810864607599
47.0,0.9940360693855663
47.5,0.9938820148436427
48.0,0.993718079358789
48.5,0.9935433106104656
49.0,0.9933566293060456
49.5,0.9931568073053847
50.0,0.9929424410616656
50.5,0.9927119191654447
51.0,0.9924633824060121
51.5,0.9921946742573589
52.0,0.9919032789994344
52.5,0.9915862437166522
53.0,0.9912400790512647
53.5,0.9908606316413469
54.0,0.9904429183505281
54.5,0.9899809082401642
55.0,0.9894672320053137
55.5,0.9888927890781675
56.0,0.988246207748285
56.5,0.9875130899142581
57.0,0.9866749331508383
57.5,0.9857075570186101
58.0,0.9845787457334789
58.5,0.9832446111566158
59.0,0.981643785955338
59.5,0.9796877720714291
60.0,0.9772441117390339
60.5,0.9741052879955973
61.0,0.9699269609287069
61.5,0.9640935053974922
62.0,0.9553874697669563
62.5,0.9410273900171237
63.0,0.9130608304922211
63.5,0.8378725186997718
64.0,0.4993448365042772
64.5,0.16081713325435826
65.0,0.08562875829476223
65.5,0.05766209347840637
66.0,0.04330186629349769
66.5,0.03459564105720668
67.0,0.02876195371474992
67.5,0.024583352588556193
68.0,0.021444212487391815
68.5,0.01900019344067228
69.0,0.01704377841983283
69.5,0.015442509585141918
70.0,0.014107888796604844
70.5,0.012978548631821735
71.0,0.012010600854266544
71.5,0.011171829574121292
72.0,0.01043805423817286
72.5,0.009790772299247455
73.0,0.00921558552582732
73.5,0.008701122069118392
74.0,0.008238281214646908
74.5,0.007819693502430294
75.0,0.007439327830331471
75.5,0.007092200889959073
76.0,0.006774159138758066
76.5,0.0064817130296576115
77.0,0.00621190944896159
77.5,0.005962232469632799
78.0,0.0057305253496967926
78.5,0.00551492865339738
79.0,0.005313830737054388
79.5,0.005125827810312832
80.0,0.004949691480069034
80.5,0.004784342191193381
81.0,0.004628827350971353
81.5,0.0044823032012225785
82.0,0.004344019709900373
82.5,0.004213307911297294
83.0,0.004089569244084476
83.5,0.0039722665288121455
84.0,0.0038609162981291115
84.5,0.003755082248891581
85.0,0.003654369629277285
85.5,0.0035584204087671474
86.0,0.0034669091065061843
86.5,0.0033795391756733188
87.0,0.0032960398592863788
87.5,0.0032161634472573438
88.0,0.0031396828762030086
88.5,0.0030663896230655827
89.0,0.0029960918514245023
89.5,0.0029286127758264015
90.0,0.002863789214796586
90.5,0.0028014703076172254
91.0,0.002741516373651335
91.5,0.0026837978960750986
92.0,0.0026281946144714663
92.5,0.002574594712919535
93.0,0.002522894092058279
93.5,0.002472995715163532
94.0,0.0024248090196042687
94.5,0.0023782493861798214
95.0,0.002333237659802225
95.5,0.002289699715820997
96.0,0.0022475660669992142
96.5,0.002206771506763164
97.0,0.0021672547848808075
97.5,0.00212895831217911
98.0,0.0020918278913141224
98.5,0.0020558124709491943
99.0,0.0020208639210014543
99.5,0.001986936826881056
100.0,0.0019539883008745
100.5,0.001921977809030635
101.0,0.0018908670120814765
101.5,0.0018606196190891684
102.0,0.0018312012526464914
102.5,0.0018025793245806656
103.0,0.0017747229212183267
103.5,0.001747602697365246
104.0,0.0017211907782355169
104.5,0.0016954606686478638
105.0,0.0016703871688642641
105.5,0.0016459462965129398
106.0,0.001622115214089735
106.5,0.0015988721615758281
107.0,0.001576196393757389
107.5,0.0015540681218688566
108.0,0.0015324684592139697
108.5,0.001511379370454557
109.0,0.0014907836242795552
109.5,0.0014706647491958451
110.0,0.0014510069922012685
110.5,0.0014317952801262183
111.0,0.0014130151834412354
111.5,0.0013946528823524224
112.0,0.0013766951350147156
112.5,0.0013591292477132214
113.0,0.0013419430468696284
113.5,0.0013251248527454064
114.0,0.001308663454723886
114.5,0.0012925480880610005
115.0,0.0012767684120032273
115.5,0.001261314489181225
116.0,0.0012461767661926314
116.5,0.0012313460552946104
117.0,0.0012168135171325284
117.5,0.0012025706444383157
118.0,0.0011886092466348464
118.5,0.001174921435286315
119.0,0.001161499610344981
119.5,0.0011483364471406258
120.0,0.0011354248840659352
120.5,0.0011227581109186213
121.0,0.0011103295578555978
121.5,0.0010981328849236456
122.0,0.0010861619721336075
122.5,0.0010744109100417434
123.0,0.0010628739908111222
123.5,0.0010515456997252529
124.0,0.001040420707123756
124.5,0.0010294938607399431
125.0,0.0010187601784153169
125.5,0.0010082148411690443
126.0,0.0009978531866028973
126.5,0.000987670702624838
127.0,0.000977663021468626
127.5,0.0009678259139987789
128.0,0.0009581552842819791
128.5,0.0009486471644101452
129.0,0.0009392977095642849
129.5,0.0009301031933026179
130.0,0.0009210600030654364
130.5,0.0009121646358812538
131.0,0.0009034136942653425
131.5,0.000894803882302321
132.0,0.0008863320018999893
132.5,0.0008779949492079721
133.0,0.0008697897111925535
133.5,0.0008617133623596799
134.0,0.0008537630616174025
134.5,0.0008459360492738091
135.0,0.0008382296441593989
135.5,0.0008306412408735061
136.0,0.0008231683071429534
136.5,0.000815808381291628
137.0,0.0008085590698132033
137.5,0.0008014180450439988
138.0,0.000794383042929569
138.5,0.0007874518608819183
139.0,0.0007806223557221214
139.5,0.0007738924417051875
140.0,0.0007672600886224296
140.5,0.0007607233199791218
141.0,0.0007542802112424021
141.5,0.0007479288881583274
142.0,0.0007416675251322378
142.5,0.0007354943436725899
143.0,0.0007294076108925608
143.5,0.0007234056380698129
144.0,0.0007174867792593288
144.5,0.000711649429958079
145.0,0.000705892025819693
145.5,0.0007002130414160767
146.0,0.0006946109890452178
146.5,0.00068908441758132
147.0,0.0006836319113669003
147.5,0.0006782520891458415
148.0,0.0006729436030333364
148.5,0.0006677051375229275
149.0,0.0006625354085287964
149.5,0.000657433162461389
150.0,0.0006523971753360308
150.5,0.0006474262519117393
151.0,0.000642519224859907
151.5,0.000637674953962738
152.0,0.0006328923253375471
152.5,0.0006281702506879636
153.0,0.0006235076665804673
153.5,0.000618903533745468
154.0,0.000614356836401729
154.5,0.0006098665816029969
155.0,0.0006054317986054976
155.5,0.000601051538258398
156.0,0.0005967248724121885
156.5,0.000592450893346382
157.0,0.0005882287132170543
157.5,0.0005840574635215226
158.0,0.0005799362945793807
158.5,0.0005758643750319736
159.0,0.0005718408913549876
159.5,0.0005678650473886717
160.0,0.0005639360638816629
160.5,0.0005600531780501916
161.0,0.0005562156431498086
161.5,0.0005524227280596872
162.0,0.0005486737168822943
162.5,0.00054496790855318
163.0,0.0005413046164627647
163.5,0.000537683168090534
164.0,0.0005341029046492454
164.5,0.0005305631807401548
165.0,0.0005270633640191703
165.5,0.000523602834872025
166.0,0.0005201809860995015
166.5,0.0005167972226120073
167.0,0.0005134509611318801
167.5,0.0005101416299064262
168.0,0.0005068686684278415
168.5,0.0005036315271615111
169.0,0.0005004296672819161
169.5,0.0004972625604167374
170.0,0.0004941296883975341
170.5,0.0004910305430176557
171.0,0.0004879646257972773
171.5,0.00048493144775488116
172.0,0.00048193052918487543
172.5,0.00047896139944142793
173.0,0.0004760235967288999
173.5,0.0004731166678970257
174.0,0.0004702401682425523
174.5,0.0004673936613161007
175.0,0.0004645767187334653
175.5,0.00046178891999383803
176.0,0.0004590298523010477
176.5,0.000456299110389984
177.0,0.0004535962963589188
177.5,0.0004509210195047365
178.0,0.000448272896163708
178.5,0.00044565154955557746
179.0,0.0004430566096316711
179.5,0.00044048771292811713
180.0,0.00043794450242204506
180.5,0.00043542662739105544
181.0,0.00043293374327741746
181.5,0.000430465511555032
182.0,0.00042802159959985696
182.5,0.0004256016805643805
183.0,0.0004232054332531595
183.5,0.0004208325420047582
184.0,0.0004184826965740946
184.5,0.0004161555920183216
185.0,0.00041385092858590435
185.5,0.00041156841160861954
186.0,0.0004093077513956636
186.5,0.0004070686631309731
187.0,0.0004048508667717595
187.5,0.00040265408695176026
188.0,0.0004004780528849051
188.5,0.00039832249827194345
189.0,0.00039618716120968784
189.5,0.00039407178410198556
190.0,0.0003919761135727194
190.5,0.00038989990038183504
191.0,0.00038784289934183647
191.5,0.0003858048692376272
192.0,0.00038378557274790226
192.5,0.00038178477636750807
193.0,0.0003798022503326559
193.5,0.000377837768547995
194.0,0.00037589110851413143
194.5,0.0003739620512585168
195.0,0.0003720503812658926
195.5,0.00037015588641277353
196.0,0.0003682783579010279
196.5,0.00036641759019495623
197.0,0.0003645733809581053
197.5,0.00036274553099346907
198.0,0.00036093384418259267
198.5,0.0003591381274283961
199.0,0.0003573581905975537
199.5,0.00035559384646534353
200.0,0.00035384491066076107
200.5,0.0003521112016144773
201.0,0.0003503925405049374
201.5,0.0003486887512092196
202.0,0.00034699966025206197
202.5,0.0003453250967580812
203.0,0.00034366489240317266
203.5,0.00034201888136943526
204.0,0.00034038690029795926
204.5,0.00033876878824512513
205.0,0.00033716438663891624
205.5,0.0003355735392360365
206.0,0.0003339960920801244
206.5,0.00033243189346125745
207.0,0.00033088079387523506
207.5,0.0003293426459848453
208.0,0.0003278173045810906
208.5,0.00032630462654692494
209.0,0.00032480447081859043
209.5,0.0003233166983509367
210.0,0.0003218411720814218
210.5,0.00032037775689647274
211.0,0.0003189263195962355
211.5,0.0003174867288634198
212.0,0.00031605885522903443
212.5,0.0003146425710413986
213.0,0.00031323775043522184
213.5,0.0003118442693009621
214.0,0.0003104620052540169
214.5,0.00030909083760742584
215.0,0.0003077306473412561
215.5,0.00030638131707447225
216.0,0.00030504273104020596
216.5,0.00030371477505534983
217.0,0.0003023973364941618
217.5,0.00030109030426675454
218.0,0.00029979356878738483
218.5,0.00029850702195446943
219.0,0.00029723055712368995
219.5,0.00029596406908427575
220.0,0.00029470745403603615
220.5,0.00029346060956662867
221.0,0.00029222343462764755
221.5,0.00029099582951352954
222.0,0.0002897776958397241
222.5,0.000288568936521183
223.0,0.0002873694557509604
223.5,0.0002861791589806456
224.0,0.00028499795289935875
224.5,0.0002838257454147661
225.0,0.00028266244563315834
225.5,0.0002815079638406881
226.0,0.0002803622114843987
226.5,0.00027922510115478
227.0,0.0002780965465665336
227.5,0.0002769764625421556
228.0,0.0002758647649935275
228.5,0.00027476137090607505
229.0,0.00027366619832109446
229.5,0.0002725791663201055
230.0,0.00027150019500835065
230.5,0.00027042920549939786
231.0,0.0002693661198991254
231.5,0.00026831086129121273
232.0,0.00026726335372130594
232.5,0.00026622352218355627
233.0,0.00026519129260534763
233.5,0.00026416659183348123
234.0,0.0002631493476196872
234.5,0.0002621394886083081
235.0,0.00026113694432172013
235.5,0.0002601416451472882
236.0,0.0002591535223253963
236.5,0.0002581725079358263
237.0,0.0002571985348853584
237.5,0.00025623153689596084
238.0,0.0002552714484926333
238.5,0.0002543182049914994
239.0,0.00025337174248803856
239.5,0.00025243199784586584
240.0,0.00025149890868544217
240.5,0.00025057241337309716
241.0,0.0002496524510101697
241.5,0.0002487389614225233
242.0,0.0002478318851495617
242.5,0.0002469311634347715
243.0,0.00024603673821483457
243.5,0.0002451485521102678
244.0,0.00024426654841491757
244.5,0.00024339067108747336
245.0,0.00024252086474069873
245.5,0.00024165707463330577
246.0,0.00024079924666058072
246.5,0.0002399473273444197
247.0,0.0002391012638256057
247.5,0.00023826100385523907
248.0,0.0002374264957849051
248.5,0.00023659768855979757
249.0,0.00023577453170951085
249.5,0.00023495697534017118
250.0,0.00023414497012657493
250.5,0.0002333384673043684
251.0,0.0002325374186619017
251.5,0.00023174177653295658
252.0,0.00023095149378943303
252.5,0.00023016652383352904
253.0,0.0002293868205913499
253.5,0.00022861233850448442
254.0,0.00022784303252384314
254.5,0.0002270788581031774
255.0,0.00022631977119107888
255.5,0.0002255657282252549
256.0,0.00022481668612528427
256.5,0.00022407260228761092
257.0,0.00022333343457746
257.5,0.00022259914132318273
258.0,0.00022186968131006
258.5,0.00022114501377477544
259.0,0.0002204250983983136
259.5,0.00021970989530157442
260.0,0.00021899936503817427
260.5,0.00021829346858970658
261.0,0.00021759216735982995
261.5,0.00021689542316844987
262.0,0.00021620319824668457
262.5,0.0002155154552314041
263.0,0.00021483215716000537
263.5,0.00021415326746480196
264.0,0.00021347874996847926
264.5,0.0002128085688790221
265.0,0.0002121426887844273
265.5,0.0002114810746479158
266.0,0.00021082369180349184
266.5,0.00021017050595058262
267.0,0.0002095214831499964
267.5,0.0002088765898187392
268.0,0.0002082357927262017
268.5,0.00020759905898917394
269.0,0.000206966356067588
269.5,0.00020633765176011204
270.0,0.00020571291420021925
270.5,0.00020509211185151463
271.0,0.0002044752135041475
271.5,0.00020386218827014163
272.0,0.00020325300557989812
272.5,0.00020264763517808398
273.0,0.00020204604711963892
273.5,0.0002014482117660768
274.0,0.00020085409978149935
274.5,0.000200263682129196
275.0,0.0001996769300676715
275.5,0.00019909381514697164
276.0,0.00019851430920552263
276.5,0.0001979383843663668
277.0,0.0001973660130337486
277.5,0.00019679716788953416
278.0,0.00019623182189018595
278.5,0.00019566994826304696
279.0,0.00019511152050321126
279.5,0.00019455651237082136
280.0,0.00019400489788688746
280.5,0.00019345665133108092
281.0,0.00019291174723796295
281.5,0.0001923701603946601
282.0,0.000191831865837256
282.5,0.00019129683884788404
283.0,0.00019076505495221885
283.5,0.00019023648991619083
284.0,0.00018971111974322788
284.5,0.00018918892067197948
285.0,0.00018866986917264947
285.5,0.00018815394194493865
286.0,0.00018764111591525537
286.5,0.00018713136823379425
287.0,0.0001866246762722533
287.5,0.00018612101762126299
288.0,0.00018562037008742344
288.5,0.00018512271169137534
289.0,0.00018462802066494116
289.5,0.00018413627544885958
290.0,0.0001836474546905234
290.5,0.00018316153724116935
291.0,0.0001826785021538449
291.5,0.00018219832868123648
292.0,0.00018172099627280364
292.5,0.00018124648457364112
293.0,0.00018077477342130083
293.5,0.00018030584284350892
294.0,0.00017983967305717358
294.5,0.0001793762444646449
295.0,0.00017891553765325002
295.5,0.0001784575333920388
296.0,0.00017800221262991717
296.5,0.00017754955649438436
297.0,0.0001770995462891875
297.5,0.00017665216349104645
298.0,0.0001762073897503616
298.5,0.00017576520688686315
299.0,0.00017532559688886173
299.5,0.00017488854191162473
300.0,0.00017445402427473944
300.5,0.00017402202646066983
301.0,0.00017359253111332018
301.5,0.00017316552103556482
302.0,0.0001727409791881726
302.5,0.00017231888868791262
303.0,0.0001718992328057778
303.5,0.00017148199496472283
304.0,0.00017106715873885237
304.5,0.00017065470785179726
305.0,0.0001702446261750562
305.5,0.0001698368977254422
306.0,0.00016943150666426376
306.5,0.00016902843729655476
307.0,0.00016862767406826407
307.5,0.00016822920156495114
308.0,0.0001678330045115431
308.5,0.00016743906776864326
309.0,0.0001670473763329683
309.5,0.00016665791533520408
310.0,0.00016627067003932572
310.5,0.00016588562583900318
311.0,0.00016550276825920418
311.5,0.00016512208295270392
312.0,0.00016474355569959936
312.5,0.00016436717240565085
313.0,0.00016399291910111635
313.5,0.00016362078193957186
314.0,0.00016325074719675953
314.5,0.0001628828012683048
315.0,0.00016251693067014655
315.5,0.0001621531220353939
316.0,0.00016179136211498524
316.5,0.00016143163777512098
317.0,0.00016107393599671532
317.5,0.00016071824387402928
318.0,0.00016036454861357435
318.5,0.0001600128375327317
319.0,0.00015966309805912765
319.5,0.0001593153177288989
320.0,0.00015896948418606116
320.5,0.0001586255851813729
321.0,0.00015828360857107933
321.5,0.00015794354231539378
322.0,0.0001576053744788762
322.5,0.0001572690932276459
323.0,0.00015693468682965658
323.5,0.00015660214365296066
324.0,0.00015627145216525807
324.5,0.0001559426009319605
325.0,0.00015561557861672052
325.5,0.0001552903739787425
326.0,0.00015496697587356564
326.5,0.00015464537325027522
327.0,0.00015432555515236968
327.5,0.00015400751071548613
328.0,0.00015369122916707146
328.5,0.00015337669982529872
329.0,0.00015306391209901475
329.5,0.00015275285548481876
330.0,0.00015244351956882768
330.5,0.00015213589402369825
331.0,0.00015182996860874402
331.5,0.00015152573316891003
332.0,0.00015122317763437403
332.5,0.0001509222920185279
333.0,0.0001506230664187839
333.5,0.0001503254910142421
334.0,0.0001500295560659674
334.5,0.00014973525191569036
335.0,0.00014944256898541397
335.5,0.0001491514977760641
336.0,0.0001488620288672953
336.5,0.0001485741529164183
337.0,0.00014828786065825472
337.5,0.00014800314290310787
338.0,0.00014771999053744258
338.5,0.0001474383945224863
339.0,0.00014715834589347802
339.5,0.0001468798357590904
340.0,0.00014660285530145533
340.5,0.0001463273957733346
341.0,0.0001460534485004665
341.5,0.0001457810048786816
342.0,0.00014551005637350087
342.5,0.00014524059452047572
343.0,0.00014497261092411955
343.5,0.00014470609725569195
344.0,0.00014444104525659972
344.5,0.0001441774467326194
345.0,0.0001439152935563754
345.5,0.00014365457766789513
346.0,0.0001433952910699731
346.5,0.00014313742583091246
347.0,0.0001428809740835447
347.5,0.00014262592802288647
348.0,0.00014237227990726757
348.5,0.00014212002205727091
349.0,0.00014186914685469768
349.5,0.000141619646742474
350.0,0.00014137151422453573
350.5,0.00014112474186399936
351.0,0.00014087932228412973
351.5,0.00014063524816671394
352.0,0.00014039251225170035
352.5,0.00014015110733709145
353.0,0.00013991102627855664
353.5,0.0001396722619876309
354.0,0.00013943480743306688
354.5,0.00013919865563892506
355.0,0.0001389637996849419
355.5,0.0001387302327053751
356.0,0.00013849794788906093
356.5,0.00013826693847812841
357.0,0.00013803719776892245
357.5,0.00013780871910999752
358.0,0.00013758149590283625
358.5,0.00013735552160058925
359.0,0.0001371307897083534
359.5,0.00013690729378179942
360.0,0.0001366850274277054
360.5,0.00013646398430274632
361.0,0.00013624415811389203
361.5,0.00013602554261681098
362.0,0.0001358081316165657
362.5,0.00013559191896632075
363.0,0.00013537689856781693
363.5,0.00013516306437011936
364.0,0.00013495041036986748
364.5,0.00013473893061024492
365.0,0.00013452861918110187
365.5,0.00013431947021845097
366.0,0.0001341114779038246
366.5,0.0001339046364639652
367.0,0.000133698940170997
367.5,0.00013349438334118145
368.0,0.00013329096033528
368.5,0.000133088665557387
369.0,0.0001328874934555229
369.5,0.00013268743852041154
370.0,0.00013248849528571196
370.5,0.00013229065832737782
371.0,0.00013209392226353454
371.5,0.00013189828175368015
372.0,0.00013170373149914868
372.5,0.000131510266241367
373.0,0.00013131788076337157
373.5,0.00013112656988793553
374.0,0.0001309363284780933
374.5,0.0001307471514362211
375.0,0.00013055903370432712
375.5,0.00013037197026336336
376.0,0.00013018595613308422
376.5,0.0001300009863712205
377.0,0.000129817056074157
377.5,0.0001296341603756056
378.0,0.00012945229444702715
378.5,0.00012927145349673504
379.0,0.00012909163277015817
379.5,0.00012891282754933734
380.0,0.00012873503315262837
380.5,0.0001285582449339424
381.0,0.00012838245828348767
381.5,0.00012820766862658213
382.0,0.00012803387142353365
382.5,0.00012786106216991814
383.0,0.00012768923639584458
383.5,0.00012751838966543812
384.0,0.00012734851757736525
384.5,0.00012717961576356535
385.0,0.00012701167988988328
385.5,0.0001268447056550256
386.0,0.0001266786887914538
386.5,0.00012651362506348348
387.0,0.0001263495102686792
387.5,0.00012618634023648788
388.0,0.00012602411082854987
388.5,0.00012586281793772213
389.0,0.00012570245748938112
389.5,0.00012554302543946394
390.0,0.00012538451777499495
390.5,0.00012522693051377637
391.0,0.00012507025970467
391.5,0.00012491450142640588
392.0,0.00012475965178796854
392.5,0.0001246057069281411
393.0,0.00012445266301601898
393.5,0.00012430051624903672
394.0,0.00012414926285453593
394.5,0.0001239988990886739
395.0,0.00012384942123653468
395.5,0.00012370082561194093
396.0,0.0001235531085570518
396.5,0.00012340626644134485
397.0,0.00012326029566346705
397.5,0.00012311519264914255
398.0,0.0001229709538515351
398.5,0.00012282757575164346
399.0,0.00012268505485805916
399.5,0.00012254338770451
400.0,0.00012240257085269278
400.5,0.0001222626008910454
401.0,0.0001221234744349163
401.5,0.0001219851881250158
402.0,0.0001218477386267506
402.5,0.00012171112263335382
403.0,0.00012157533686349723
403.5,0.00012144037806055162
404.0,0.00012130624299344899
404.5,0.00012117292845623801
405.0,0.0001210404312678528
405.5,0.00012090874827199198
406.0,0.00012077787633700315
406.5,0.0001206478123554379
407.0,0.00012051855324430574
407.5,0.00012039009594461472
408.0,0.00012026243742135391
408.5,0.00012013557466266679
409.0,0.00012000950468108818
409.5,0.0001198842245122339
410.0,0.00011975973121472797
410.5,0.00011963602187061296
411.0,0.00011951309358472571
411.5,0.00011939094348481722
412.0,0.00011926956872105384
412.5,0.00011914896646621524
413.0,0.0001190291339154589
413.5,0.00011891006828607673
414.0,0.00011879176681722434
414.5,0.00011867422677005416
415.0,0.00011855744542773944
415.5,0.00011844142009459317
416.0,0.00011832614809668398
416.5,0.00011821162678114306
417.0,0.00011809785351674009
417.5,0.0001179848256925946
418.0,0.00011787254071936293
418.5,0.00011776099602807616
419.0,0.00011765018907074036
419.5,0.0001175401173195644
420.0,0.00011743077826741467
420.5,0.00011732216942690198
421.0,0.00011721428833134538
421.5,0.00011710713253385388
422.0,0.00011700069960712215
422.5,0.00011689498714365218
423.0,0.0001167899927561806
423.5,0.00011668571407616587
424.0,0.00011658214875474165
424.5,0.00011647929446212272
425.0,0.00011637714888828644
425.5,0.00011627570974145928
426.0,0.0001161749747491047
426.5,0.00011607494165744459
427.0,0.00011597560823133719
427.5,0.00011587697225431655
428.0,0.00011577903152845117
428.5,0.00011568178387354059
429.0,0.000115585227128514
429.5,0.00011548935914977099
430.0,0.00011539417781188891
430.5,0.00011529968100735914
431.0,0.00011520586664689504
431.5,0.00011511273265818467
432.0,0.00011502027698678113
432.5,0.00011492849759588749
433.0,0.00011483739246628604
433.5,0.00011474695959566832
434.0,0.00011465719699861642
434.5,0.0001145681027077015
435.0,0.00011447967477198027
435.5,0.00011439191125724255
436.0,0.00011430481024688735
436.5,0.0001142183698399986
437.0,0.00011413258815261848
437.5,0.00011404746331787619
438.0,0.00011396299348473329
438.5,0.00011387917681864382
439.0,0.00011379601150158548
439.5,0.00011371349573141218
440.0,0.00011363162772220874
440.5,0.00011355040570392057
441.0,0.00011346982792249244
441.5,0.0001133898926399552
442.0,0.00011331059813371024
442.5,0.00011323194269698047
443.0,0.00011315392463857182
443.5,0.00011307654228290623
444.0,0.00011299979396951591
444.5,0.00011292367805362455
445.0,0.00011284819290563637
445.5,0.00011277333691099567
446.0,0.00011269910847043485
446.5,0.00011262550599946963
447.0,0.00011255252792895243
447.5,0.00011248017270423794
448.0,0.00011240843878579376
448.5,0.00011233732464849266
449.0,0.00011226682878268113
449.5,0.0001121969496922226
450.0,0.00011212768589646815
450.5,0.00011205903592803601
451.0,0.00011199099833530957
451.5,0.00011192357168016143
452.0,0.00011185675453884159
452.5,0.00011179054550169987
453.0,0.00011172494317385206
453.5,0.00011165994617362562
454.0,0.0001115955531338364
454.5,0.00011153176270090048
455.0,0.00011146857353566686
455.5,0.00011140598431225168
456.0,0.00011134399371859338
456.5,0.00011128260045617511
457.0,0.00011122180324102393
457.5,0.00011116160080154591
458.0,0.00011110199188030245
458.5,0.00011104297523290008
459.0,0.0001109845496288786
459.5,0.00011092671385076747
460.0,0.00011086946669436326
460.5,0.00011081280696861873
461.0,0.00011075673349625337
461.5,0.00011070124511203261
462.0,0.00011064634066493273
462.5,0.0001105920190158649
463.0,0.0001105382790396181
463.5,0.00011048511962313823
464.0,0.00011043253966680489
464.5,0.00011038053808365422
465.0,0.00011032911379904586
465.5,0.00011027826575171762
