observable,role,units,target,prediction,scale,normalized_residual
opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.1760709652129453,0.03173805605024358,5.53138247254562
opening_3h_normal_force,fit,eV/L0,0.0,0.08527806438918056,0.03173805605024358,2.6869340785768157
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.01231011300276792,0.004433026104653031,-0.31704336878796596
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.04965523504406208,0.004820527408303389,0.30078886358588497
shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.09961352010963431,0.00833416126053768,1.9524349236323444
new_direct_017_energy,fit,eV/cell,0.05826439239193282,0.05088217563474665,0.0058264392391932825,-1.2670202938919333
new_direct_017_normal_force,fit,eV/L0,-0.44118804525591643,-0.44523995791537746,0.03173805605024358,-0.12766732319857804
new_direct_017_Haa,fit,eV/L0^2,26.109437232644353,27.207565564362373,2.6109437232644357,0.42058674874272695
new_direct_039_energy,fit,eV/cell,0.2262381941113307,0.22918265665399493,0.022623819411133072,0.13014878209358727
new_direct_039_normal_force,fit,eV/L0,-1.9685101248020884,-1.959655388985535,0.03173805605024358,0.27899427118459025
new_direct_039_Haa,fit,eV/L0^2,36.31678531793335,46.69501765442357,3.6316785317933356,2.857695758485929
new_raised_direct_energy,fit,eV/cell,0.11960599647825673,0.11972860039829514,0.011960599647825674,0.010250649937998195
new_raised_direct_normal_force,fit,eV/L0,0.08783049166112324,0.1648031229390949,0.03173805605024358,2.425247190820968
new_raised_direct_Haa,fit,eV/L0^2,20.00400949091716,17.50409500123148,2.000400949091716,-1.249706710457605
new_off_path_positive_energy,fit,eV/cell,0.05360470506556986,0.05356111361704664,0.0053604705065569865,-0.008132019096064914
new_off_path_positive_normal_force,fit,eV/L0,0.35206897342006,0.413613739391356,0.03173805605024358,1.9391473086400215
new_off_path_positive_Haa,fit,eV/L0^2,13.446420569551602,18.315630756614112,1.3446420569551603,3.6211943259371693
new_off_path_negative_energy,fit,eV/cell,0.21544733160917068,0.22719461682528916,0.021544733160917068,0.5452509032429552
new_off_path_negative_normal_force,fit,eV/L0,-0.05312860042135701,-0.06761646036030011,0.03173805605024358,-0.4564822721343676
new_off_path_negative_Haa,fit,eV/L0^2,13.5831841481301,14.456415186859697,1.35831841481301,0.6428765370524769
new_shockley_058_energy,fit,eV/cell,0.07969505412787091,0.09251819846258029,0.007969505412787091,1.6090263661951485
new_shockley_058_normal_force,fit,eV/L0,-0.6123357455328253,-0.7960862693062202,0.03173805605024358,-5.789596044650775
new_shockley_058_Haa,fit,eV/L0^2,23.107568998056017,34.96723625441808,2.3107568998056016,5.132373404298734
new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.13118896574818562,0.014263027381623706,-0.8021654703399269
new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.2993149211398698,0.03173805605024358,-10.728698698307666
new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.36840781344744694,0.042260039734635615,-1.2823599844960358
new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,0.9409979047088473,0.03173805605024358,2.280189999092713
new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5727087423563454,0.05953584311886578,-0.3804378613920256
new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,0.5084367894402504,0.03173805605024358,-2.853348109959062
new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.7083813835029638,0.07765619947928293,-0.877980273913026
new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,0.26032583199111464,0.03173805605024358,3.2667483561676427
new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.8281193713096331,0.07719163228888834,0.7280976804637427
new_opening_3.4h_normal_force,fit,eV/L0,0.0,0.04752629293334194,0.03173805605024358,1.4974544394938516
new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.8539305212922125,0.07719163228888834,1.0624752446792733
new_opening_5.5h_normal_force,fit,eV/L0,0.0,0.002851603453621969,0.03173805605024358,0.0898480817195508
v16_direct011_energy,fit,eV/cell,0.025339211626875774,0.022903871579543107,0.004433026104653031,-0.5493628933915964
v16_direct011_normal_force,fit,eV/L0,-0.1684646879274777,-0.2553405766959297,0.03173805605024358,-2.737278194698545
v16_direct011_Haa,fit,eV/L0^2,23.17866876533168,25.561377172199336,2.317866876533168,1.027974656780752
v16_direct031_energy,fit,eV/cell,0.16617323878813156,0.16083415215728225,0.016617323878813157,-0.32129641750899296
v16_direct031_normal_force,fit,eV/L0,-1.4977500080753077,-1.3695968484398402,0.03173805605024358,4.037838972638777
v16_direct031_Haa,fit,eV/L0^2,34.460781638400974,40.26514179964672,3.4460781638400975,1.6843379300421104
v16_raised043_energy,fit,eV/cell,0.1726273519698645,0.18741491333151827,0.017262735196986453,0.8566175170337563
v16_raised043_normal_force,fit,eV/L0,-0.17083895700384927,-0.042724412950384594,0.03173805605024358,4.036622276129651
v16_raised043_Haa,fit,eV/L0^2,18.238440853611248,16.593050847208808,1.8238440853611249,-0.9021549701583453
v16_off_plus_energy,fit,eV/cell,0.0652424878354941,0.06616921629132506,0.006524248783549411,0.14204370289613427
v16_off_plus_normal_force,fit,eV/L0,-0.08042066717244803,-0.07234415086439039,0.03173805605024358,0.2544741963802681
v16_off_plus_Haa,fit,eV/L0^2,20.981095919956758,23.956762264462633,2.098109591995676,1.4182606837403027
v16_off_minus_energy,fit,eV/cell,0.21182429891635463,0.21979675998687664,0.021182429891635463,0.37637141306768546
v16_off_minus_normal_force,fit,eV/L0,0.3481661631135443,0.464961154469939,0.03173805605024358,3.679966762031676
v16_off_minus_Haa,fit,eV/L0^2,5.497617912510364,8.571530225011164,0.5497617912510364,5.591353130427296
v16_shockley043_energy,fit,eV/cell,0.061697611386283796,0.06699721373130295,0.00616976113862838,0.8589639413815824
v16_shockley043_normal_force,fit,eV/L0,-0.43484281773712713,-0.5766543845742869,0.03173805605024358,-4.46818691770731
v16_shockley043_Haa,fit,eV/L0^2,25.03469226049791,31.78513662321462,2.5034692260497913,2.696435926783168
v16_opening1.21_energy,fit,eV/cell,0.19627832926906572,0.1737101121789237,0.019627832926906574,-1.1498068673289268
v16_opening1.21_normal_force,fit,eV/L0,1.631864707518524,1.2969394235184855,0.03173805605024358,-10.552797671975505
v16_opening1.21_Haa,fit,eV/L0^2,-1.3832350292334812,-0.7470602086553034,0.13832350292334814,4.599180957199396
v16_opening1.62_energy,fit,eV/cell,0.5246331923940108,0.4970674702337352,0.05246331923940109,-0.5254284814593505
v16_opening1.62_normal_force,fit,eV/L0,0.5093642313524578,0.6577915593934212,0.03173805605024358,4.676635765151856
v16_opening1.62_Haa,fit,eV/L0^2,-0.15582859326870177,-1.3491883069942183,0.1,-11.933597137255164
v16_opening1.93_energy,fit,eV/cell,0.6719836252695317,0.6283327913245059,0.06719836252695317,-0.6495818097876639
v16_opening1.93_normal_force,fit,eV/L0,0.6270410192299789,0.4045333528580438,0.03173805605024358,-7.0107528331190085
v16_opening1.93_Haa,fit,eV/L0^2,-0.6638075680371565,-0.7417513968853761,0.1,-0.779438288482196
v16_opening2.71_energy,fit,eV/cell,0.7719163228888833,0.781909112904546,0.07719163228888834,0.12945431673558638
v16_opening2.71_normal_force,fit,eV/L0,0.0,0.12993767103339535,0.03173805605024358,4.094065207638894
v16_opening2.71_Haa,fit,eV/L0^2,0.0,-0.23048396702889806,0.1,-2.3048396702889806
v16_opening4.3_energy,fit,eV/cell,0.7719163228888833,0.8475805453200106,0.07719163228888834,0.9802127534750815
v16_opening4.3_normal_force,fit,eV/L0,0.0,0.012960844225519337,0.03173805605024358,0.40836918949923734
v16_opening4.3_Haa,fit,eV/L0^2,0.0,-0.0222104802014848,0.1,-0.22210480201484797
v16_opening6.2_energy,fit,eV/cell,0.7719163228888833,0.8550985507777524,0.07719163228888834,1.0776068004050108
v16_opening6.2_normal_force,fit,eV/L0,0.0,0.0014494523857149135,0.03173805605024358,0.04566922383085871
v16_opening6.2_Haa,fit,eV/L0^2,0.0,-0.0015068286736569557,0.1,-0.015068286736569557
v17_near_0.985_normal_force,fit,eV/L0,-0.24821900083247345,-0.3893722013649466,0.03173805605024358,-4.447443167565703
v17_near_0.985_Haa,fit,eV/L0^2,20.878110673451364,35.37375972274256,2.0878110673451364,6.9429888920571186
v17_near_1.015_normal_force,fit,eV/L0,0.2329580444899274,0.2908275181694756,0.03173805605024358,1.8233465083033675
v17_near_1.015_Haa,fit,eV/L0^2,18.39295935022696,20.270459825503018,1.839295935022696,1.0207712851020303
v17_near_1.065_normal_force,fit,eV/L0,0.9078686582498847,0.9407704773639464,0.03173805605024358,1.0366677487107512
v17_near_1.065_Haa,fit,eV/L0^2,14.605604041867348,15.115854081042546,1.4605604041867348,0.34935223337052834
v17_near_1.095_normal_force,fit,eV/L0,1.2303804278835464,1.1898295552230937,0.03173805605024358,-1.2776734843576356
v17_near_1.095_Haa,fit,eV/L0^2,11.545874277606002,4.499870909116413,1.1545874277606003,-6.102615704170437
v17_direct023_energy,heldout,eV/cell,0.10138618519039871,0.09136204529517702,0.010138618519039872,-0.988708656548898
v17_direct023_normal_force,heldout,eV/L0,-0.8610948380753036,-0.7718312849437251,0.03173805605024358,2.812508522584623
v17_direct023_Haa,heldout,eV/L0^2,29.67272464413389,32.444054533706876,2.967272464413389,0.9339654254233981
v17_direct023_Hxx,heldout,eV/L0^2,1.5318476269016676,3.1232829762295493,0.1531847626901668,10.388992491026908
v17_direct047_energy,heldout,eV/cell,0.26395051027571553,0.2692895062222034,0.026395051027571555,0.20227261318460324
v17_direct047_normal_force,heldout,eV/L0,-2.2580600813748397,-2.3026322979332488,0.03173805605024358,-1.404377649590387
v17_direct047_Haa,heldout,eV/L0^2,35.337517734960244,50.06805208556976,3.5337517734960247,4.168525492110684
v17_direct047_Hxx,heldout,eV/L0^2,-7.290154929569364,-7.515009151331108,0.7290154929569365,-0.3084354501846315
v17_off_plus_energy,heldout,eV/cell,0.08014986299727256,0.09008232037839192,0.008014986299727257,1.239235727883572
v17_off_plus_normal_force,heldout,eV/L0,0.496288954541943,0.6128167879945172,0.03173805605024358,3.6715491732733234
v17_off_plus_Haa,heldout,eV/L0^2,13.145916399036436,13.71409126045436,1.3145916399036437,0.4322063553207826
v17_off_plus_Hxx,heldout,eV/L0^2,0.5867789207029961,0.2683466504401337,0.1,-3.1843227026286236
v17_off_minus_energy,heldout,eV/cell,0.21284911087573022,0.229805043030296,0.021284911087573022,0.7966174763335202
v17_off_minus_normal_force,heldout,eV/L0,0.06702268289699899,0.08840940459365232,0.03173805605024358,0.6738510280149685
v17_off_minus_Haa,heldout,eV/L0^2,11.464221151869252,13.60472393900589,1.1464221151869252,1.8671157497582183
v17_off_minus_Hxx,heldout,eV/L0^2,-2.835312235036081,-3.0601427336845908,0.2835312235036081,-0.7929655713761232
v17_shockley067_energy,heldout,eV/cell,0.07506981596967024,0.08789140914640645,0.007506981596967025,1.7079558556419518
v17_shockley067_normal_force,heldout,eV/L0,-0.08375074170661885,-0.004190826902983558,0.03173805605024358,2.50676710248688
v17_shockley067_Haa,heldout,eV/L0^2,14.560238367523052,23.975955718889516,1.4560238367523053,6.466732970779131
v17_shockley067_Hxx,heldout,eV/L0^2,0.4530475235373633,-0.189509455922678,0.1,-6.425569794600412
v17_compression_energy,heldout,eV/cell,0.025317916775100896,0.026702663609166115,0.004433026104653031,0.31237055712614664
v17_compression_normal_force,heldout,eV/L0,-0.6769543589544016,-0.7946242960922716,0.03173805605024358,-3.7075344801077352
v17_compression_Haa,heldout,eV/L0^2,26.962376342241654,28.206012309387948,2.6962376342241656,0.4612486493625202
v17_compression_Hxx,heldout,eV/L0^2,5.568444170552721,3.2553983866190803,0.5568444170552721,-4.153845693857516
v17_opening1.045_energy,heldout,eV/cell,0.012439540042104347,0.014194473020019586,0.004433026104653031,0.395876978047391
v17_opening1.045_normal_force,heldout,eV/L0,0.6560493060873362,0.6926178909898854,0.03173805605024358,1.1521998966999887
v17_opening1.045_Haa,heldout,eV/L0^2,16.173163667497242,14.752296709446002,1.6173163667497243,-0.8785337162615358
v17_opening1.045_Hxx,heldout,eV/L0^2,3.5468340021412335,2.667712624008877,0.35468340021412337,-2.4786087468475504
v17_opening1.255_energy,heldout,eV/cell,0.2548812728796389,0.2205839198471664,0.02548812728796389,-1.3456207529483164
v17_opening1.255_normal_force,heldout,eV/L0,1.5479287243761108,1.2480374099923308,0.03173805605024358,-9.448950304613204
v17_opening1.255_Haa,heldout,eV/L0^2,-3.07660296796585,-1.8105776656823314,0.307660296796585,4.115010339213751
v17_opening1.255_Hxx,heldout,eV/L0^2,-0.8591645505462155,0.7173117807660704,0.1,15.76476331312286
v17_opening1.555_energy,heldout,eV/cell,0.4970497627048889,0.4601578228021616,0.04970497627048889,-0.7422182379077192
v17_opening1.555_normal_force,heldout,eV/L0,0.5361595264738468,0.7351067040890636,0.03173805605024358,6.268410935448266
v17_opening1.555_Haa,heldout,eV/L0^2,-0.9598397042596563,-1.5730009904285778,0.1,-6.131612861689215
v17_opening1.555_Hxx,heldout,eV/L0^2,-0.8905810007935903,0.06620784114436484,0.1,9.56788841937955
v17_opening1.855_energy,heldout,eV/cell,0.6331364785570511,0.6021080565763284,0.06331364785570512,-0.4900747790024362
v17_opening1.855_normal_force,heldout,eV/L0,0.6294361584094642,0.4530132365023115,0.03173805605024358,-5.558718581499218
v17_opening1.855_Haa,heldout,eV/L0^2,0.33758173393615254,-0.8447472959945166,0.1,-11.823290299306692
v17_opening1.855_Hxx,heldout,eV/L0^2,-0.0764657682265532,0.0019468451856011378,0.1,0.7841261341215433
v17_opening2.455_energy,heldout,eV/cell,0.7722611869157332,0.7491889146756944,0.07722611869157332,-0.29876255120609085
v17_opening2.455_normal_force,heldout,eV/L0,-0.03892592855831557,0.18791083517719695,0.03173805605024358,7.147153668656138
v17_opening2.455_Haa,heldout,eV/L0^2,1.5212189106347462,-0.332871609942019,0.15212189106347462,-12.188190060056014
v17_opening2.455_Hxx,heldout,eV/L0^2,0.04446583977668427,-9.715583916612965e-05,0.1,-0.445629956158504
v17_opening3.75_energy,heldout,eV/cell,0.7719163228888833,0.8387481353692264,0.07719163228888834,0.8657908959642956
v17_opening3.75_normal_force,heldout,eV/L0,0.0,0.028493516230658916,0.03173805605024358,0.8977713123182992
v17_opening3.75_Haa,heldout,eV/L0^2,0.0,-0.05080543155993898,0.1,-0.5080543155993897
v17_opening3.75_Hxx,heldout,eV/L0^2,0.0,-2.244349989840848e-08,0.1,-2.2443499898408481e-07
