observable,role,units,target,prediction,scale,normalized_residual
new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.03394715003212194,0.007969505412787091,-5.740369285946697
new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-1.4788813017844846,0.03173805605024358,-27.30304448640007
new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,63.71835070990939,2.3107568998056016,17.57466642867965
new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.1395514750564956,0.014263027381623706,-0.21585871479908544
new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.3204421690804509,0.03173805605024358,-10.063023147570243
new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.37765302764081116,0.042260039734635615,-1.063590332327749
new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,1.0013164965708596,0.03173805605024358,4.180703117051916
new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.614599053265992,0.05953584311886578,0.3231771159924522
new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.6101796877248697,0.03173805605024358,0.35235856985627295
new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.7559111874706996,0.07765619947928293,-0.265926062060747
new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.1985512391358908,0.03173805605024358,1.3203596814034946
new_opening_3.4h_energy,heldout,eV/cell,0.7719163228888833,0.8049594328295191,0.07719163228888834,0.4280659569028478
new_opening_3.4h_normal_force,heldout,eV/L0,0.0,0.006659142351720604,0.03173805605024358,0.20981569700358182
new_opening_5.5h_energy,heldout,eV/cell,0.7719163228888833,0.8351152017656238,0.07719163228888834,0.8187270692789572
new_opening_5.5h_normal_force,heldout,eV/L0,0.0,0.02755640668355329,0.03173805605024358,0.8682449435444173
