set,path,s_over_b,s_angstrom,energy_ev_cell,energy_J_m2,relaxation
linear_profile,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_profile,direct_110,0.9833333333333333,2.8160527573977876,0.0006039660684271759,0.0013624238919459886,rigid half crystals; fixed interface spacing
linear_profile,direct_110,1.0,2.8637824651502926,1.7503624047212198e-15,3.948459498670938e-15,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.009622504486493762,0.027556759619250856,0.00019174811118571346,0.00043254451130880306,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.019245008972987525,0.05511351923850171,0.0007330432932233129,0.001653595704671002,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.028867513459481287,0.08267027885775256,0.001576591513608852,0.0035564679180962733,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.03849001794597505,0.11022703847700342,0.002679607682109026,0.00604464674092456,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.04811252243246881,0.13778379809625427,0.004003395639180646,0.009030841553625718,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.057735026918962574,0.16534055771550513,0.005512928328453334,0.012436038482808125,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.06735753140545633,0.19289731733475596,0.007176436898075893,0.016188573497917084,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.0769800358919501,0.22045407695400684,0.008965016447399068,0.020223243056406864,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.08660254037844387,0.2480108365732577,0.010852255058796653,0.0244804672754212,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.09622504486493762,0.27556759619250853,0.012813891643454894,0.028905518101891542,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.10584754935143138,0.3031243558117594,0.014827507003607077,0.0334478224121403,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.11547005383792515,0.33068111543101025,0.016872251386573583,0.038060347429531786,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.1250925583244189,0.35823787505026106,0.018928610696595516,0.04269907334619686,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.13471506281091267,0.3857946346695119,0.0209782124536326,0.04732255560577764,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.14433756729740643,0.41335139428876283,0.02300367156125388,0.05189157698734151,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.1539600717839002,0.4409081539080137,0.02498847497993545,0.056368887451934115,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.16358257627039394,0.4684649135272645,0.026916903520386393,0.06071902772432209,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.17320508075688773,0.4960216731465154,0.02877398817552973,0.06490823078687566,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.18282758524338147,0.5235784327657662,0.030545497723511728,0.0689043939144937,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.19245008972987523,0.5511351923850171,0.03221795375745706,0.07267711257865671,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.202072594216369,0.5786919520042679,0.03377866885041758,0.07619776653974343,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.21169509870286277,0.6062487116235188,0.035215803237801935,0.07943964771099617,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.2213176031893565,0.6338054712427696,0.03651843521576348,0.08237811896288183,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.2309401076758503,0.6613622308620205,0.0376766403987327,0.08499079291187076,rigid half crystals; fixed interface spacing
