a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
1.013816588461328,0.16666666674493003,1.0138165879852599,0.16666666666666666,0.17683576842779303
1.013816588461328,0.20833333343116253,1.0138165879852599,0.20833333333333334,0.17192814587180294
1.013816588461328,0.25000000011739504,1.0138165879852599,0.25,0.16676353623575224
1.013816588461328,0.2916666668036275,1.0138165879852599,0.29166666666666663,0.16170778971492084
1.013816588461328,0.33333333348986005,1.0138165879852599,0.3333333333333333,0.15709762591306742
1.013816588461328,0.3750000001760926,1.0138165879852599,0.375,0.15321880008150757
1.013816588461328,0.41666666686232506,1.0138165879852599,0.4166666666666667,0.1502938081823153
1.013816588461328,0.45833333354855754,1.0138165879852599,0.4583333333333333,0.14847831591984928
1.013816588461328,0.5000000002347901,1.0138165879852599,0.5,0.14786323393056833
1.013816588461328,0.5416666669210226,1.0138165879852599,0.5416666666666667,0.14847831591984928
1.013816588461328,0.583333333607255,1.0138165879852599,0.5833333333333333,0.1502938081823153
1.013816588461328,0.6250000002934876,1.0138165879852599,0.625,0.15321880008150757
1.013816588461328,0.6666666669797201,1.0138165879852599,0.6666666666666666,0.15709762591306742
1.013816588461328,0.7083333336659526,1.0138165879852599,0.7083333333333334,0.16170778971492084
1.013816588461328,0.7500000003521852,1.0138165879852599,0.75,0.16676353623575224
1.013816588461328,0.7916666670384176,1.0138165879852599,0.7916666666666666,0.17192814587180294
1.013816588461328,0.8333333337246501,1.0138165879852599,0.8333333333333334,0.17683576842779303
1.013816588461328,0.8750000004108827,1.0138165879852599,0.875,0.18112102320626278
1.013816588461328,0.9166666670971151,1.0138165879852599,0.9166666666666666,0.1844525511339974
1.013816588461328,0.9583333337833476,1.0138165879852599,0.9583333333333333,0.18656571631382235
1.013816588461328,1.0000000004695802,1.0138165879852599,1.0,0.1872897684999515
1.0614455557044777,0.0,1.061445555206044,0.0,0.2677130405507988
1.0614455557044777,0.041666666686232506,1.061445555206044,0.041666666666666664,0.2672935596710353
1.0614455557044777,0.08333333337246501,1.061445555206044,0.08333333333333333,0.2660653485640587
1.0614455557044777,0.12500000005869752,1.061445555206044,0.125,0.26411671196834163
1.0614455557044777,0.16666666674493003,1.061445555206044,0.16666666666666666,0.2615870461070138
1.0614455557044777,0.20833333343116253,1.061445555206044,0.20833333333333334,0.2586558445802254
1.0614455557044777,0.25000000011739504,1.061445555206044,0.25,0.25552868283671515
