observable,role,units,target,prediction,scale,normalized_residual
new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.1311088403336896,0.014263027381623706,-0.8077831707307458
new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.3000607712338383,0.03173805605024358,-10.705198516293121
new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.3696608789876703,0.042260039734635615,-1.2527086744619762
new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,0.9516563916698149,0.03173805605024358,2.6160167095911278
new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5757872915437595,0.05953584311886578,-0.3287286887971625
new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,0.5072802413312901,0.03173805605024358,-2.889788530479127
new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.7078926316779907,0.07765619947928293,-0.8842740640836806
new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,0.24438834527688427,0.03173805605024358,2.7645913655504413
new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.8130824335492528,0.07719163228888834,0.5332975795395284
new_opening_3.4h_normal_force,fit,eV/L0,0.0,0.037648179664288677,0.03173805605024358,1.186215677629687
new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.8328241629922815,0.07719163228888834,0.789047184226544
new_opening_5.5h_normal_force,fit,eV/L0,0.0,0.002230898541067127,0.03173805605024358,0.07029096355288608
v16_direct011_energy,fit,eV/cell,0.025339211626875774,0.023143366599768053,0.004433026104653031,-0.4953377163294615
v16_direct011_normal_force,fit,eV/L0,-0.1684646879274777,-0.24967716392258033,0.03173805605024358,-2.558835861482428
v16_direct011_Haa,fit,eV/L0^2,23.17866876533168,25.4215397751687,2.317866876533168,0.9676444460829786
v16_direct031_energy,fit,eV/cell,0.16617323878813156,0.16103209318460204,0.016617323878813157,-0.3093846904003841
v16_direct031_normal_force,fit,eV/L0,-1.4977500080753077,-1.3681167470235613,0.03173805605024358,4.08447388354623
v16_direct031_Haa,fit,eV/L0^2,34.460781638400974,39.91521063264654,3.4460781638400975,1.5827931738401104
v16_raised043_energy,fit,eV/cell,0.1726273519698645,0.18647871114354284,0.017262735196986453,0.8023849648169518
v16_raised043_normal_force,fit,eV/L0,-0.17083895700384927,-0.047419654608473416,0.03173805605024358,3.8886849969637205
v16_raised043_Haa,fit,eV/L0^2,18.238440853611248,16.555011343113005,1.8238440853611249,-0.9230117442659144
v16_off_plus_energy,fit,eV/cell,0.0652424878354941,0.06677316210263633,0.006524248783549411,0.23461310534352162
v16_off_plus_normal_force,fit,eV/L0,-0.08042066717244803,-0.0742122349107146,0.03173805605024358,0.19561476140520517
v16_off_plus_Haa,fit,eV/L0^2,20.981095919956758,23.761849564423827,2.098109591995676,1.325361484965176
v16_off_minus_energy,fit,eV/cell,0.21182429891635463,0.2181561973882578,0.021182429891635463,0.298922196570259
v16_off_minus_normal_force,fit,eV/L0,0.3481661631135443,0.4639634496765639,0.03173805605024358,3.6485311633360373
v16_off_minus_Haa,fit,eV/L0^2,5.497617912510364,8.68951915153155,0.5497617912510364,5.805971404010644
v16_shockley043_energy,fit,eV/cell,0.061697611386283796,0.06771103820657476,0.00616976113862838,0.9746612040847706
v16_shockley043_normal_force,fit,eV/L0,-0.43484281773712713,-0.576330365469651,0.03173805605024358,-4.4579777510172365
v16_shockley043_Haa,fit,eV/L0^2,25.03469226049791,31.49446184775643,2.5034692260497913,2.5803271396514633
v16_opening1.21_energy,fit,eV/cell,0.19627832926906572,0.17368748035307954,0.019627832926906574,-1.150959914938841
v16_opening1.21_normal_force,fit,eV/L0,1.631864707518524,1.2996479714469011,0.03173805605024358,-10.467456971709304
v16_opening1.21_Haa,fit,eV/L0^2,-1.3832350292334812,-0.6900095542374928,0.13832350292334814,5.011624636054357
v16_opening1.62_energy,fit,eV/cell,0.5246331923940108,0.4998179902255061,0.05246331923940109,-0.47300099437604765
v16_opening1.62_normal_force,fit,eV/L0,0.5093642313524578,0.6638692366372873,0.03173805605024358,4.86813070845414
v16_opening1.62_Haa,fit,eV/L0^2,-0.15582859326870177,-1.4002449124324867,0.1,-12.444163191637848
v16_opening1.93_energy,fit,eV/cell,0.6719836252695317,0.6308653676878202,0.06719836252695317,-0.6118937431729683
v16_opening1.93_normal_force,fit,eV/L0,0.6270410192299789,0.3969480752261802,0.03173805605024358,-7.249749122616248
v16_opening1.93_Haa,fit,eV/L0^2,-0.6638075680371565,-0.7893947887271422,0.1,-1.2558722068998573
v16_opening2.71_energy,fit,eV/cell,0.7719163228888833,0.7745686539952615,0.07719163228888834,0.034360344868105505
v16_opening2.71_normal_force,fit,eV/L0,0.0,0.1127955693098421,0.03173805605024358,3.5539533086487323
v16_opening2.71_Haa,fit,eV/L0^2,0.0,-0.2216442191946891,0.1,-2.216442191946891
v16_opening4.3_energy,fit,eV/cell,0.7719163228888833,0.828052179815659,0.07719163228888834,0.727227229976019
v16_opening4.3_normal_force,fit,eV/L0,0.0,0.009674729229302001,0.03173805605024358,0.304830554649794
v16_opening4.3_Haa,fit,eV/L0^2,0.0,-0.01683750063241817,0.1,-0.1683750063241817
v16_opening6.2_energy,fit,eV/cell,0.7719163228888833,0.8337651744574401,0.07719163228888834,0.801237773248382
v16_opening6.2_normal_force,fit,eV/L0,0.0,0.0012119380717007491,0.03173805605024358,0.0381856428062943
v16_opening6.2_Haa,fit,eV/L0^2,0.0,-0.0011209975351250553,0.1,-0.011209975351250552
v17_near_0.985_normal_force,fit,eV/L0,-0.24821900083247345,-0.3891182858001239,0.03173805605024358,-4.4394428173104545
