index,eigenvalue
1225,30.096050518742004
1226,30.144838811548855
1227,30.148672033537007
1228,30.182023985389318
1229,30.264501838690098
1230,30.26812702000208
1231,30.321220359091363
1232,30.37302357195261
1233,30.382796738617234
1234,30.44253324003188
1235,30.475880101266487
1236,30.48872707465216
1237,30.540978496826447
1238,30.54468170459537
1239,30.611104016844916
1240,30.61914427443509
1241,30.6936737064377
1242,30.72272568845986
1243,30.796083654101107
1244,30.873385520480845
1245,30.961120569934323
1246,30.96431266182514
1247,31.039936341028675
1248,31.048558335470855
1249,31.12429858875659
1250,31.159613577725516
1251,31.215811981663766
1252,31.24412733862355
1253,31.271677110886028
1254,31.27567287922602
1255,31.430051710286357
1256,31.451024955846766
1257,31.48419228941183
1258,31.489015288200942
1259,31.568237164746353
1260,31.56866019935713
1261,31.644890527798058
1262,31.698916824011224
1263,31.721868474232206
1264,31.76084442894369
1265,31.87727718896793
1266,31.888397722457107
1267,31.89486738696135
1268,32.009428113138185
1269,32.04401203963638
1270,32.06785992403898
1271,32.22229985518766
1272,32.268190363745894
1273,32.296197116034115
1274,32.3700553295663
1275,32.45022798353827
1276,32.504229801888975
1277,32.50528015977623
1278,32.59534895823353
1279,32.65420181988244
1280,32.718236070761655
1281,32.732645018658836
1282,32.73271799531877
1283,32.89091150547076
1284,32.89093883701702
1285,32.92310291922107
1286,32.94631776325126
1287,32.99749597192868
1288,33.095731960771296
1289,33.1297604393739
1290,33.18799227010143
1291,33.26507970810063
1292,33.29516450861541
1293,33.4099682904306
1294,33.415385711722394
1295,33.46627654552275
1296,33.50795650079207
1297,33.53193605135421
1298,33.59832806185057
1299,33.62847081898447
1300,33.65962969108039
1301,33.74706187820261
1302,33.77982907131298
1303,33.881212392539005
1304,34.026173026929015
1305,34.06876034882423
1306,34.077731315241195
1307,34.120468790658194
1308,34.16064240557571
1309,34.270219907704224
1310,34.28888121388956
1311,34.37457030026528
1312,34.407153379384845
1313,34.449757780270545
1314,34.46063456104614
1315,34.50135044477524
1316,34.569560506423976
1317,34.63986552885365
1318,34.694720310991194
1319,34.838140481046224
1320,34.88866986834687
1321,34.956530562458404
1322,34.97411059970982
1323,35.01493625854022
1324,35.05345791323605
1325,35.15879362099351
1326,35.22228386397722
1327,35.24947354752619
1328,35.294654827108914
1329,35.29672565074739
1330,35.325268380208385
1331,35.41026356677245
1332,35.453511690545916
1333,35.493094017931725
1334,35.736417765996215
1335,35.75035487287716
1336,35.810366679291704
1337,35.87714528105249
1338,35.882326764376096
1339,35.96863109013083
1340,35.97085773958906
1341,35.99731569512211
1342,36.098832661023884
1343,36.251545530592225
1344,36.252808642821584
1345,36.331173902502876
1346,36.37522258926182
1347,36.47273427084716
1348,36.569440540105354
1349,36.674275414659334
