set,a_over_b,s_over_b,energy_eV_cell,dW_da,dW_ds
linear_joint_start0,1.3924971093861724,0.9333333333333333,0.3730466898789867,0.3447330510008903,0.0003285003359821245
linear_joint_start0,1.3924971093861724,0.9666666666666667,0.37305499452806745,0.3446749305618965,0.0001679441347651855
linear_joint_start0,1.3924971093861724,1.0,0.3730578039431488,0.34465526415908176,3.4241654503837734e-19
linear_joint_start0,1.4325796487821498,0.0,0.38605743364271117,0.304794152676808,-8.54369948738125e-20
linear_joint_start0,1.4325796487821498,0.03333333333333333,0.38605532423740074,0.30480951810712925,-0.00012609983479791695
linear_joint_start0,1.4325796487821498,0.06666666666666667,0.38604908850626884,0.30485493478868825,-0.00024667113792976273
linear_joint_start0,1.4325796487821498,0.1,0.3860389998114411,0.3049283949767369,-0.0003564299704689705
linear_joint_start0,1.4325796487821498,0.13333333333333333,0.3860255003029782,0.30502665444938515,-0.0004505703882201711
linear_joint_start0,1.4325796487821498,0.16666666666666666,0.3860091813847255,0.3051453800719672,-0.000524976033136218
linear_joint_start0,1.4325796487821498,0.2,0.38599075762471347,0.305279345836174,-0.0005764003988815911
linear_joint_start0,1.4325796487821498,0.23333333333333334,0.38597103529173327,0.30542266766797965,-0.0006026078219342208
linear_joint_start0,1.4325796487821498,0.26666666666666666,0.38595087693331126,0.3055690656396604,-0.0006024691787328952
linear_joint_start0,1.4325796487821498,0.3,0.3859311635752822,0.30571214124776963,-0.0005760084417146574
linear_joint_start0,1.4325796487821498,0.3333333333333333,0.3859127562133351,0.3058456571384996,-0.0005243985344161935
linear_joint_start0,1.4325796487821498,0.36666666666666664,0.38589645828091046,0.30596380702450265,-0.0004499072022281918
linear_joint_start0,1.4325796487821498,0.4,0.38588298071740185,0.30606146444724025,-0.00035579576796931586
linear_joint_start0,1.4325796487821498,0.43333333333333335,0.38587291113216954,0.3061344003720571,-0.00024617557863143563
linear_joint_start0,1.4325796487821498,0.4666666666666667,0.385866688371041,0.30617946122740153,-0.00012582860597287103
linear_joint_start0,1.4325796487821498,0.5,0.3858645835534953,0.306194700794621,-8.553403715828684e-20
linear_joint_start0,1.4325796487821498,0.5333333333333333,0.385866688371041,0.30617946122740153,0.00012582860597287027
linear_joint_start0,1.4325796487821498,0.5666666666666667,0.38587291113216954,0.3061344003720571,0.00024617557863143525
linear_joint_start0,1.4325796487821498,0.6,0.38588298071740185,0.30606146444724025,0.00035579576796931597
linear_joint_start0,1.4325796487821498,0.6333333333333333,0.38589645828091046,0.30596380702450265,0.0004499072022281916
linear_joint_start0,1.4325796487821498,0.6666666666666666,0.3859127562133351,0.3058456571384996,0.0005243985344161931
linear_joint_start0,1.4325796487821498,0.7,0.3859311635752822,0.30571214124776963,0.0005760084417146569
linear_joint_start0,1.4325796487821498,0.7333333333333333,0.38595087693331126,0.3055690656396604,0.0006024691787328952
linear_joint_start0,1.4325796487821498,0.7666666666666666,0.38597103529173327,0.30542266766797965,0.0006026078219342212
linear_joint_start0,1.4325796487821498,0.8,0.38599075762471347,0.305279345836174,0.0005764003988815912
linear_joint_start0,1.4325796487821498,0.8333333333333334,0.3860091813847255,0.3051453800719672,0.0005249760331362174
linear_joint_start0,1.4325796487821498,0.8666666666666667,0.3860255003029782,0.30502665444938515,0.0004505703882201707
linear_joint_start0,1.4325796487821498,0.9,0.3860389998114411,0.3049283949767369,0.00035642997046897147
linear_joint_start0,1.4325796487821498,0.9333333333333333,0.38604908850626884,0.30485493478868825,0.00024667113792976327
linear_joint_start0,1.4325796487821498,0.9666666666666667,0.38605532423740074,0.30480951810712925,0.00012609983479791676
linear_joint_start0,1.4325796487821498,1.0,0.38605743364271117,0.304794152676808,2.5715595705577985e-19
linear_joint_start0,1.472662188178127,0.0,0.39755349971995835,0.2695611213721916,-6.365742186696733e-20
linear_joint_start0,1.472662188178127,0.03333333333333333,0.3975519314013313,0.2695728763669843,-9.375447405932195e-05
linear_joint_start0,1.472662188178127,0.06666666666666667,0.39754729507094566,0.26960762445054154,-0.0001834065513353908
linear_joint_start0,1.472662188178127,0.1,0.39753979359204433,0.2696638380511007,-0.00026503395987983287
linear_joint_start0,1.472662188178127,0.13333333333333333,0.3975297551597203,0.2697390472158052,-0.0003350666663717817
linear_joint_start0,1.472662188178127,0.16666666666666666,0.3975176188983629,0.26982994981616093,-0.000390443340083542
linear_joint_start0,1.472662188178127,0.2,0.39750391560179993,0.2699325584688319,-0.0004287452533541914
linear_joint_start0,1.472662188178127,0.23333333333333334,0.3974892444694313,0.27004237730595354,-0.00044830174522025233
linear_joint_start0,1.472662188178127,0.26666666666666666,0.3974742468662752,0.2701546004385604,-0.0004482626766712232
linear_joint_start0,1.472662188178127,0.3,0.3974595782629692,0.27026432309631016,-0.00042863480294151027
linear_joint_start0,1.472662188178127,0.3333333333333333,0.3974458795872572,0.2703667560204003,-0.00039028060551710825
linear_joint_start0,1.472662188178127,0.36666666666666664,0.39743374923953445,0.27045743372786785,-0.0003348797857818512
linear_joint_start0,1.472662188178127,0.4,0.39742371699112733,0.27053240772130205,-0.00026485524658102755
linear_joint_start0,1.472662188178127,0.43333333333333335,0.3974162208971638,0.27058841653549287,-0.0001832669065856154
linear_joint_start0,1.472662188178127,0.4666666666666667,0.39741158822162526,0.2706230256271517,-9.36780438820727e-05
linear_joint_start0,1.472662188178127,0.5,0.3974100211957892,0.2706347314576371,-6.368972634361273e-20
linear_joint_start0,1.472662188178127,0.5333333333333333,0.39741158822162526,0.2706230256271517,9.367804388207215e-05
linear_joint_start0,1.472662188178127,0.5666666666666667,0.3974162208971638,0.27058841653549287,0.00018326690658561508
linear_joint_start0,1.472662188178127,0.6,0.39742371699112733,0.27053240772130205,0.00026485524658102755
linear_joint_start0,1.472662188178127,0.6333333333333333,0.39743374923953445,0.27045743372786785,0.00033487978578185105
linear_joint_start0,1.472662188178127,0.6666666666666666,0.3974458795872572,0.2703667560204003,0.000390280605517108
linear_joint_start0,1.472662188178127,0.7,0.3974595782629692,0.27026432309631016,0.00042863480294150994
linear_joint_start0,1.472662188178127,0.7333333333333333,0.3974742468662752,0.2701546004385604,0.00044826267667122323
linear_joint_start0,1.472662188178127,0.7666666666666666,0.3974892444694313,0.27004237730595354,0.00044830174522025255
linear_joint_start0,1.472662188178127,0.8,0.39750391560179993,0.2699325584688319,0.0004287452533541914
linear_joint_start0,1.472662188178127,0.8333333333333334,0.3975176188983629,0.26982994981616093,0.0003904433400835417
linear_joint_start0,1.472662188178127,0.8666666666666667,0.3975297551597203,0.2697390472158052,0.00033506666637178145
linear_joint_start0,1.472662188178127,0.9,0.39753979359204433,0.2696638380511007,0.0002650339598798336
linear_joint_start0,1.472662188178127,0.9333333333333333,0.39754729507094566,0.26960762445054154,0.00018340655133539119
linear_joint_start0,1.472662188178127,0.9666666666666667,0.3975519314013313,0.2695728763669843,9.375447405932181e-05
linear_joint_start0,1.472662188178127,1.0,0.39755349971995835,0.2695611213721916,1.912171744406998e-19
linear_joint_start0,1.5127447275741042,0.0,0.40772286331004887,0.23852253191921094,-4.7037258270243336e-20
linear_joint_start0,1.5127447275741042,0.03333333333333333,0.4077217058527057,0.23853139249232452,-6.919337609461609e-05
linear_joint_start0,1.5127447275741042,0.06666666666666667,0.40771828407103966,0.23855758589115378,-0.0001353624365656843
linear_joint_start0,1.5127447275741042,0.1,0.4077127475245463,0.2385999643087947,-0.00019561507825226307
linear_joint_start0,1.5127447275741042,0.13333333333333333,0.4077053382036402,0.23865667113520225,-0.00024731784036958495
linear_joint_start0,1.5127447275741042,0.16666666666666666,0.40769637995089886,0.23872522286630365,-0.00028821102206397995
linear_joint_start0,1.5127447275741042,0.2,0.40768626430441235,0.23880261852913678,-0.0003165074525023656
linear_joint_start0,1.5127447275741042,0.23333333333333334,0.40767543338239837,0.238885471689761,-0.0003309705938248945
linear_joint_start0,1.5127447275741042,0.26666666666666666,0.40766436055768734,0.23897015912819536,-0.0003309685624649074
linear_joint_start0,1.5127447275741042,0.3,0.4076535297671711,0.2390529795657027,-0.0003165017096401862
linear_joint_start0,1.5127447275741042,0.3333333333333333,0.4076434143609454,0.2391303154403875,-0.00028820256063930797
linear_joint_start0,1.5127447275741042,0.36666666666666664,0.4076344564156895,0.23919879065617067,-0.0002473081233910406
linear_joint_start0,1.5127447275741042,0.4,0.40762704741632516,0.2392554174702533,-0.00019560578586205155
linear_joint_start0,1.5127447275741042,0.43333333333333335,0.4076215111498248,0.2392977262134312,-0.00013535517553546025
linear_joint_start0,1.5127447275741042,0.4666666666666667,0.40761808955820295,0.2393238723230522,-6.918940197825134e-05
linear_joint_start0,1.5127447275741042,0.5,0.4076169321680771,0.23933271616899607,-4.7044745864621914e-20
linear_joint_start0,1.5127447275741042,0.5333333333333333,0.40761808955820295,0.2393238723230522,6.918940197825092e-05
linear_joint_start0,1.5127447275741042,0.5666666666666667,0.4076215111498248,0.2392977262134312,0.00013535517553546006
linear_joint_start0,1.5127447275741042,0.6,0.40762704741632516,0.2392554174702533,0.0001956057858620516
linear_joint_start0,1.5127447275741042,0.6333333333333333,0.4076344564156895,0.23919879065617067,0.00024730812339104045
linear_joint_start0,1.5127447275741042,0.6666666666666666,0.4076434143609454,0.2391303154403875,0.00028820256063930775
linear_joint_start0,1.5127447275741042,0.7,0.4076535297671711,0.2390529795657027,0.000316501709640186
linear_joint_start0,1.5127447275741042,0.7333333333333333,0.40766436055768734,0.2389701591281954,0.0003309685624649074
linear_joint_start0,1.5127447275741042,0.7666666666666666,0.40767543338239837,0.238885471689761,0.0003309705938248947
linear_joint_start0,1.5127447275741042,0.8,0.40768626430441235,0.23880261852913678,0.0003165074525023656
linear_joint_start0,1.5127447275741042,0.8333333333333334,0.40769637995089886,0.23872522286630365,0.0002882110220639798
linear_joint_start0,1.5127447275741042,0.8666666666666667,0.4077053382036402,0.23865667113520225,0.0002473178403695848
linear_joint_start0,1.5127447275741042,0.9,0.4077127475245463,0.2385999643087947,0.00019561507825226356
linear_joint_start0,1.5127447275741042,0.9333333333333333,0.40771828407103966,0.23855758589115378,0.00013536243656568457
linear_joint_start0,1.5127447275741042,0.9666666666666667,0.4077217058527057,0.23853139249232452,6.9193376094616e-05
linear_joint_start0,1.5127447275741042,1.0,0.40772286331004887,0.23852253191921094,1.4113314803905278e-19
linear_joint_start0,1.5528272669700813,0.0,0.41672490186413946,0.2112436489671599,-3.454202090440047e-20
linear_joint_start0,1.5528272669700813,0.03333333333333333,0.4167240524305075,0.21125025608476694,-5.0779681113419445e-05
linear_joint_start0,1.5528272669700813,0.06666666666666667,0.41672154123415556,0.2112697884307519,-9.93412154991079e-05
linear_joint_start0,1.5528272669700813,0.1,0.41671747797054276,0.21130139165701572,-0.00014356319604030558
linear_joint_start0,1.5528272669700813,0.13333333333333333,0.416712040141558,0.21134368353071956,-0.0001815135028678898
linear_joint_start0,1.5528272669700813,0.16666666666666666,0.4167054653121552,0.21139481451836525,-0.00021153364375324366
linear_joint_start0,1.5528272669700813,0.2,0.4166980407440441,0.2114525488205221,-0.0002323112189049929
linear_joint_start0,1.5528272669700813,0.23333333333333334,0.416690090856501,0.21151436228157727,-0.00024293734599281232
linear_joint_start0,1.5528272669700813,0.26666666666666666,0.41668196305980554,0.21157755286204097,-0.00024294652335931906
linear_joint_start0,1.5528272669700813,0.3,0.4166740125781789,0.21163935881820864,-0.00023233716414728625
linear_joint_start0,1.5528272669700813,0.3333333333333333,0.4166665869246095,0.2116970794082414,-0.00021157187068642945
linear_joint_start0,1.5528272669700813,0.36666666666666664,0.4166600107060821,0.211748192847461,-0.00018155740169264407
linear_joint_start0,1.5528272669700813,0.4,0.4166545714244741,0.2117904663707093,-0.000143605176247348
linear_joint_start0,1.5528272669700813,0.43333333333333335,0.41665050689592303,0.21182205361745218,-9.937401833964395e-05
linear_joint_start0,1.5528272669700813,0.4666666666666667,0.4166479948410438,0.21184157511786877,-5.0797634695880266e-05
linear_joint_start0,1.5528272669700813,0.5,0.4166471451037276,0.211848178399174,-3.4541049665207575e-20
linear_joint_start0,1.5528272669700813,0.5333333333333333,0.4166479948410438,0.21184157511786877,5.0797634695879954e-05
linear_joint_start0,1.5528272669700813,0.5666666666666667,0.41665050689592303,0.21182205361745218,9.937401833964378e-05
linear_joint_start0,1.5528272669700813,0.6,0.4166545714244741,0.2117904663707093,0.00014360517624734803
linear_joint_start0,1.5528272669700813,0.6333333333333333,0.4166600107060821,0.211748192847461,0.00018155740169264393
linear_joint_start0,1.5528272669700813,0.6666666666666666,0.4166665869246095,0.2116970794082414,0.00021157187068642928
linear_joint_start0,1.5528272669700813,0.7,0.4166740125781789,0.21163935881820864,0.00023233716414728604
linear_joint_start0,1.5528272669700813,0.7333333333333333,0.41668196305980554,0.21157755286204097,0.00024294652335931909
linear_joint_start0,1.5528272669700813,0.7666666666666666,0.416690090856501,0.21151436228157727,0.00024293734599281245
linear_joint_start0,1.5528272669700813,0.8,0.4166980407440441,0.2114525488205221,0.00023231121890499295
linear_joint_start0,1.5528272669700813,0.8333333333333334,0.4167054653121552,0.21139481451836525,0.0002115336437532435
linear_joint_start0,1.5528272669700813,0.8666666666666667,0.416712040141558,0.21134368353071956,0.00018151350286788967
linear_joint_start0,1.5528272669700813,0.9,0.41671747797054276,0.21130139165701572,0.00014356319604030599
linear_joint_start0,1.5528272669700813,0.9333333333333333,0.41672154123415556,0.2112697884307519,9.934121549910811e-05
linear_joint_start0,1.5528272669700813,0.9666666666666667,0.4167240524305075,0.21125025608476694,5.0779681113419364e-05
linear_joint_start0,1.5528272669700813,1.0,0.41672490186413946,0.2112436489671599,1.0357865555301789e-19
linear_joint_start0,1.5929098063660585,0.0,0.4247018743754959,0.1873073764042401,-2.5247406816228584e-20
linear_joint_start0,1.5929098063660585,0.03333333333333333,0.4247012537062045,0.18731226361342035,-3.710404567980003e-05
linear_joint_start0,1.5929098063660585,0.06666666666666667,0.4246994188019271,0.18732671169385576,-7.258780379115642e-05
linear_joint_start0,1.5929098063660585,0.1,0.42469644979284815,0.18735008932876762,-0.00010490156914019316
linear_joint_start0,1.5929098063660585,0.13333333333333333,0.42469247634474305,0.18738137499937224,-0.00013263375688545617
linear_joint_start0,1.5929098063660585,0.16666666666666666,0.42468767200829916,0.18741920159527722,-0.00015457247768531308
linear_joint_start0,1.5929098063660585,0.2,0.42468224665280563,0.1874619161243211,-0.00016975847926911354
linear_joint_start0,1.5929098063660585,0.23333333333333334,0.4246764373117621,0.18750765191937163,-0.00017752714457386652
linear_joint_start0,1.5929098063660585,0.26666666666666666,0.42467049783727323,0.18755441019279773,-0.00017753769781223927
linear_joint_start0,1.5929098063660585,0.3,0.4246646878130712,0.18760014737898817,-0.00016978831423117578
linear_joint_start0,1.5929098063660585,0.3333333333333333,0.42465926120939385,0.18764286444976702,-0.0001546164356297805
linear_joint_start0,1.5929098063660585,0.36666666666666664,0.4246544552755527,0.18768069429850814,-0.00013268423707955634
linear_joint_start0,1.5929098063660585,0.4,0.4246504801570547,0.187711983370602,-0.0001049498430986093
linear_joint_start0,1.5929098063660585,0.43333333333333335,0.42464750969339976,0.18773536396750873,-7.262552451120014e-05
linear_joint_start0,1.5929098063660585,0.4666666666666667,0.4246456738018756,0.18774981405829358,-3.7124690911838076e-05
linear_joint_start0,1.5929098063660585,0.5,0.4246450527833727,0.1877547019785748,-2.5244314169277274e-20
linear_joint_start0,1.5929098063660585,0.5333333333333333,0.4246456738018756,0.18774981405829358,3.712469091183784e-05
linear_joint_start0,1.5929098063660585,0.5666666666666667,0.42464750969339976,0.18773536396750873,7.262552451120003e-05
linear_joint_start0,1.5929098063660585,0.6,0.4246504801570547,0.187711983370602,0.0001049498430986093
linear_joint_start0,1.5929098063660585,0.6333333333333333,0.4246544552755527,0.18768069429850814,0.00013268423707955626
linear_joint_start0,1.5929098063660585,0.6666666666666666,0.42465926120939385,0.18764286444976702,0.0001546164356297804
linear_joint_start0,1.5929098063660585,0.7,0.4246646878130712,0.18760014737898817,0.00016978831423117567
linear_joint_start0,1.5929098063660585,0.7333333333333333,0.42467049783727323,0.18755441019279773,0.00017753769781223927
linear_joint_start0,1.5929098063660585,0.7666666666666666,0.4246764373117621,0.18750765191937163,0.00017752714457386663
linear_joint_start0,1.5929098063660585,0.8,0.42468224665280563,0.1874619161243211,0.0001697584792691135
linear_joint_start0,1.5929098063660585,0.8333333333333334,0.42468767200829916,0.18741920159527722,0.00015457247768531297
linear_joint_start0,1.5929098063660585,0.8666666666666667,0.42469247634474305,0.18738137499937224,0.00013263375688545606
linear_joint_start0,1.5929098063660585,0.9,0.42469644979284815,0.18735008932876762,0.00010490156914019346
linear_joint_start0,1.5929098063660585,0.9333333333333333,0.4246994188019271,0.18732671169385576,7.258780379115656e-05
linear_joint_start0,1.5929098063660585,0.9666666666666667,0.4247012537062045,0.18731226361342035,3.710404567979998e-05
linear_joint_start0,1.5929098063660585,1.0,0.4247018743754959,0.1873073764042401,7.568488136330415e-20
linear_joint_start0,1.632992345762036,0.0,0.431779860579755,0.16632474224460275,-1.8387388005423626e-20
linear_joint_start0,1.632992345762036,0.03333333333333333,0.4317794086099398,0.16632833514661546,-2.7019084383143783e-05
linear_joint_start0,1.632992345762036,0.06666666666666667,0.43177807243495187,0.16633895694832362,-5.285841597193776e-05
linear_joint_start0,1.632992345762036,0.1,0.4317759103989352,0.16635614377287075,-7.638961046869619e-05
linear_joint_start0,1.632992345762036,0.13333333333333333,0.431773016914992,0.16637914498423967,-9.658480888956921e-05
linear_joint_start0,1.632992345762036,0.16666666666666666,0.4317695183524237,0.16640695590496574,-0.00011256150187205277
linear_joint_start0,1.632992345762036,0.2,0.4317655675293369,0.16643836162375908,-0.00012362107939151642
linear_joint_start0,1.632992345762036,0.23333333333333334,0.43176133704860853,0.16647198999611462,-0.00012927942450060583
linear_joint_start0,1.632992345762036,0.26666666666666666,0.4317570117658876,0.1665063715383212,-0.0001292882033192612
linear_joint_start0,1.632992345762036,0.3,0.4317527807168671,0.16654000361018761,-0.00012364589790926617
linear_joint_start0,1.632992345762036,0.3333333333333333,0.4317488288554638,0.1665714160883225,-0.00011259806874003157
linear_joint_start0,1.632992345762036,0.36666666666666664,0.4317453289640863,0.16659923565946747,-9.66268013625762e-05
linear_joint_start0,1.632992345762036,0.4,0.43174243409060764,0.16662224591659586,-7.642976766629225e-05
linear_joint_start0,1.632992345762036,0.43333333333333335,0.43174027084457883,0.16663944061814928,-5.288979435087867e-05
linear_joint_start0,1.632992345762036,0.4666666666666667,0.4317389338483458,0.1666500677661058,-2.7036258338401103e-05
linear_joint_start0,1.632992345762036,0.5,0.4317384815880396,0.16665366255919603,-1.8384380331204887e-20
linear_joint_start0,1.632992345762036,0.5333333333333333,0.4317389338483458,0.1666500677661058,2.703625833840094e-05
linear_joint_start0,1.632992345762036,0.5666666666666667,0.43174027084457883,0.16663944061814928,5.288979435087859e-05
linear_joint_start0,1.632992345762036,0.6,0.43174243409060764,0.16662224591659586,7.642976766629227e-05
linear_joint_start0,1.632992345762036,0.6333333333333333,0.4317453289640863,0.16659923565946747,9.662680136257614e-05
linear_joint_start0,1.632992345762036,0.6666666666666666,0.4317488288554638,0.1665714160883225,0.00011259806874003146
linear_joint_start0,1.632992345762036,0.7,0.4317527807168671,0.16654000361018761,0.00012364589790926606
linear_joint_start0,1.632992345762036,0.7333333333333333,0.4317570117658876,0.1665063715383212,0.0001292882033192612
linear_joint_start0,1.632992345762036,0.7666666666666666,0.43176133704860853,0.16647198999611462,0.00012927942450060588
linear_joint_start0,1.632992345762036,0.8,0.4317655675293369,0.16643836162375908,0.00012362107939151645
linear_joint_start0,1.632992345762036,0.8333333333333334,0.4317695183524237,0.16640695590496574,0.00011256150187205271
linear_joint_start0,1.632992345762036,0.8666666666666667,0.431773016914992,0.16637914498423967,9.658480888956916e-05
linear_joint_start0,1.632992345762036,0.9,0.4317759103989352,0.16635614377287075,7.638961046869639e-05
linear_joint_start0,1.632992345762036,0.9333333333333333,0.43177807243495187,0.16633895694832362,5.2858415971937865e-05
linear_joint_start0,1.632992345762036,0.9666666666666667,0.4317794086099398,0.16632833514661546,2.701908438314375e-05
linear_joint_start0,1.632992345762036,1.0,0.431779860579755,0.16632474224460275,5.511391048117988e-20
