model,a_over_h,energy_J_m2,normal_traction_MPa,Haa_eV_L0sq
old_candidate,1.8611125,1.338830196005315,3847.188401897068,-0.8907373044337213
old_candidate,1.866668,1.3438071384025811,3815.4073371629147,-0.8882139938470143
old_candidate,1.8722235,1.3487428544331272,3783.7152295179117,-0.8857568273543546
old_candidate,1.8777789999999999,1.3536374581710156,3752.1098343886283,-0.8833591894054607
old_candidate,1.8833345000000001,1.3584910609264518,3720.5891400322967,-0.8810146630403636
old_candidate,1.88889,1.3633037715438225,3689.151360427634,-0.8787170305841848
old_candidate,1.8944455,1.3680756966901229,3657.794928147184,-0.8764602739843194
old_candidate,1.900001,1.3728069411343382,3626.518487223843,-0.8742385748107824
old_candidate,1.9055564999999999,1.377497608017514,3595.3208860230015,-0.8720463139395611
old_candidate,1.9111120000000001,1.382147799113568,3564.2011701313254,-0.8698780709382579
old_candidate,1.9166675,1.3867576150808536,3533.1585752726837,-0.867728623172342
old_candidate,1.922223,1.3913271557046165,3502.1925202605908,-0.8655929446498398
old_candidate,1.9277785,1.3958565201302324,3471.30259999645,-0.8634662046213828
old_candidate,1.9333339999999999,1.400345807087459,3440.488578521859,-0.8613437659520395
old_candidate,1.9388895000000002,1.4047951151056666,3409.75038213301,-0.8592211832805188
old_candidate,1.944445,1.4092045427201638,3379.0880925643523,-0.8570942009809233
old_candidate,1.9500005,1.4135741886697584,3348.5019402484972,-0.8549587509413346
old_candidate,1.955556,1.4179041520855566,3317.9922976585044,-0.8528109501731305
old_candidate,1.9611114999999997,1.4221945326712242,3287.5596727383404,-0.8506470982643561
old_candidate,1.9666670000000002,1.4264454308747287,3257.2047024270573,-0.8484636746895924
old_candidate,1.9722224999999998,1.430656948051752,3226.9281462814442,-0.8462573359887113
old_candidate,1.977778,1.434829186620941,3196.7308802015777,-0.8440249128259527
old_candidate,1.9833335,1.4389622502109523,3166.61389026344,-0.8417634069404554
old_candidate,1.988889,1.4430562437996277,3136.5782666624004,-0.8394699879988274
old_candidate,1.9944445000000002,1.447111273845468,3106.6251977705715,-0.8371419903598298
old_candidate,2.0,1.4511274484112433,3076.75596431133,-0.8347769097608648
old_candidate,2.04067229396084,1.4793573610747672,2860.7750106110866,-0.8161329201085998
old_candidate,2.082171705669699,1.5060696319791538,2645.795469059586,-0.7942583728669117
old_candidate,2.12451505551467,1.531206015531618,2432.905815126716,-0.7686287005384393
old_candidate,2.1677195059457315,1.5547187349927079,2223.3617360546696,-0.7390161788297558
old_candidate,2.2118025684309677,1.5765727868323665,2018.5166484683302,-0.7054621028009456
old_candidate,2.2567821105542505,1.5967477084146966,1819.7539844845364,-0.6682399267113803
old_candidate,2.302676363257264,1.6152387660559249,1628.4241307582304,-0.6278124250974022
old_candidate,2.3495039282288035,1.6320575484099056,1445.788377894013,-0.5847857804167769
old_candidate,2.3972837854443387,1.647231976589556,1272.9716576425642,-0.5398632390378402
old_candidate,2.4460353008589126,1.6608057663105797,1110.9252439614015,-0.49380062453606055
old_candidate,2.495778234256476,1.6728373977141258,960.4000021273932,-0.447365580806072
old_candidate,2.546532747258849,1.6833986646955776,821.9302157328042,-0.40130196466404033
old_candidate,2.598319411497558,1.6925728871067678,695.8275284435977,-0.3563003454323293
old_candidate,2.651159216951851,1.7004528759517683,582.1841243443082,-0.3129751225429786
old_candidate,2.705073580456279,1.707138743765523,480.8839499375016,-0.2718483631387529
old_candidate,2.760084354381289,1.7127356500953201,391.6205584614563,-0.23334010716156117
old_candidate,2.8162138354903457,1.7173515659362892,313.92003303667144,-0.19776459949380337
old_candidate,2.873484773977169,1.7210951317978322,247.16741359801856,-0.16533169393881642
old_candidate,2.9319203826867684,1.7240736725848513,190.63510333730326,-0.13615253353304982
old_candidate,2.9915443465239764,1.7263914194908538,143.51184972536615,-0.1102485425155787
old_candidate,3.052380832053332,1.7281479754346605,104.93106716565957,-0.08756276000231494
old_candidate,3.114454497294186,1.7294370469794051,73.99747610961101,-0.06797259391605492
old_candidate,3.1777905017149903,1.7303454528056987,49.81126048513594,-0.0513031641245362
old_candidate,3.2424145164308498,1.7309524072002194,31.489176315986008,-0.037340523451118546
old_candidate,3.3083527346084356,1.731329067053822,18.1822663117252,-0.02584418193353083
old_candidate,3.375631882082507,1.7315383227850516,9.09003749649461,-0.016558502181568166
old_candidate,3.444279228188329,1.7316348075222032,3.4711340322176363,-0.009222672366863208
old_candidate,3.5143225968143748,1.731665094771823,0.6506806089410098,-0.003579090754017966
old_candidate,3.5857903776798032,1.731668052556396,0.02458117065307071,0.0006198935670914812
old_candidate,3.6587115378412762,1.7316753214183584,1.0611337284506537,0.003606848136903977
old_candidate,3.733115633433776,1.7317118845100086,3.300366887913489,0.0055956272391673376
old_candidate,3.8090328216501885,1.7317966999400267,6.351521167333846,0.006779089857545315
old_candidate,3.8864938729645107,1.7319433683347882,9.88909275668626,0.007327980368200204
old_candidate,3.96553018360362,1.7321608119231326,13.647834005150576,0.0073907730510406194
old_candidate,4.046173788272675,1.7324539451103496,17.417068558993783,0.00709428118621872
old_candidate,4.1284573731393115,1.73282432025378,21.034634308923614,0.006544841529350847
old_candidate,4.212414289081872,1.7332707360097694,24.380718208672263,0.005829902279365163
old_candidate,4.298078565207062,1.7337897990509392,27.371796979992133,0.005019864507908277
old_candidate,4.385484922642506,1.7343764330560796,29.954849379713902,0.004170051059822793
old_candidate,4.474668788609781,1.7350243315912337,32.10196101033528,0.003322701278000178
old_candidate,4.565666310783647,1.7357263537996501,33.80540288530104,0.002508913143210607
old_candidate,4.658514371943296,1.7364748636941465,35.07323082025438,0.0017504755815829975
old_candidate,4.7532506049215355,1.7372620153166785,35.92542445071618,0.0010615521952975608
old_candidate,4.849913407857989,1.7380799871242398,36.39056215218177,0.0004501932477271246
old_candidate,4.948541959762501,1.738921169718414,36.503010978095865,-8.033464154462466e-05
old_candidate,5.049176236395007,1.739778311504026,36.300598382402846,-0.0005304018126952373
