frame,atoms,n_Si,n_O,composition,group,dft_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z8_force_component_RMSE_eV_A,Z14_force_component_RMSE_eV_A
926,34,22,12,Si22O12,mixed_other_stoichiometry,-20801.979204268366,-214.73967486041875,0.34829112424260494,0.23278402314555455,1.7265328595862606,2.8440854127344197,5.3851648054184265e-06,4.8977581847541575e-15,838,-0.023188185313159693,0.25118558084701575,0.39122753745478706
927,40,24,16,Si24O16,mixed_other_stoichiometry,-24348.213894957145,-258.02034987815506,0.15557968263348707,0.10592508439584794,0.543270927468614,0.4462044081417077,5.385164807227509e-06,2.023684124003798e-15,804,0.11562780333386655,0.12498651413476167,0.17299511631889575
928,34,22,12,Si22O12,mixed_other_stoichiometry,-20810.013925322102,-220.394307420424,0.20347237545803507,0.1399749600950774,0.8343647796942841,0.6573312558353948,7.217783939387125e-16,1.9064666246875636e-15,838,0.04681441744364346,0.17359144621734365,0.2180519511843099
929,34,22,12,Si22O12,mixed_other_stoichiometry,-20807.264506878568,-217.89694798569514,0.30624562267201794,0.20800683288415733,1.032915360315995,1.0395127607027217,2.236067978830182e-06,4.335559509131367e-16,838,0.0394009171846539,0.2293199589951161,0.34096689019969956
930,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.86538081482,-220.18126761328097,0.19455840792651471,0.1373843334480421,0.7030362935291367,0.75341262434504,3.6055512755522733e-06,1.6476622377199301e-15,838,0.04871133802776024,0.1733973983269291,0.20518298111553
931,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.940460838454,-220.44926381624617,0.20801882304394936,0.1552285372067602,0.664364359609358,0.6738770758069076,4.99999999965528e-06,1.3136335981433192e-15,838,0.04303733275333223,0.14657670003938855,0.23485251631675091
932,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.79009439282,-220.35189886841647,0.2349960048996481,0.17129002981509425,0.7880857842530791,0.7427749407119211,1.0000000000287557e-06,8.95090418262362e-16,838,0.04147846517090456,0.2224067114253537,0.2415865377979642
933,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.67264460846,-220.11320115123448,0.2069072744711854,0.15561039029078688,0.750167493222,0.8610562059032615,2.2360679779985327e-06,2.9765832956863545e-15,838,0.04504458084212903,0.16472681230086803,0.22662965539515087
934,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.837632276034,-220.41832010157862,0.21617901592867436,0.15668581421074546,0.6917224412434871,0.6764777821260332,3.1622776597151336e-06,1.0623534945633305e-15,838,0.04092307252532672,0.16796871876443983,0.2384011697031108
935,34,22,12,Si22O12,mixed_other_stoichiometry,-20807.456781307705,-218.59807108152597,0.27393150238577446,0.20955563966193141,0.8828032760466031,0.9715033192781892,3.0000000000122524e-06,3.2077809318705234e-15,838,0.024434779928949477,0.1802953043125139,0.31342906627492967
936,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.943501030557,-220.43832596435823,0.2169703414943036,0.1609499404553082,0.566498129262729,0.8198242728071035,1.0000000004728449e-06,2.0922347312378096e-15,838,0.04344845169424449,0.18065798034132372,0.2344181111783336
937,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.797933584963,-220.36196698273147,0.20226023486630204,0.15061463650047333,0.6785570057028898,0.7645450378612529,2.236067977792948e-06,7.560847543382562e-16,838,0.041412908636391084,0.1655203690472167,0.2197259634018862
938,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.977107228355,-220.49501140812873,0.23020604776522433,0.1635827499101778,1.0035164022443468,0.6755223450322517,2.2360679776633905e-06,6.568167990716596e-16,838,0.042769650342105545,0.16650553946969285,0.25841605762555575
939,34,22,12,Si22O12,mixed_other_stoichiometry,-20806.912629234866,-218.39114427992126,0.23682418938946453,0.17762793522448947,0.7956076497546002,1.0073452486752095,1.7320508082917207e-06,1.1129951213863744e-15,838,0.014516389598553052,0.17645065308235053,0.26399859602252024
940,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.598115751447,-220.38283944741062,0.23577551749645903,0.157467656712356,1.0125249929296298,0.7495174430622862,2.000000000335067e-06,1.8013347191190246e-15,838,0.03492201751300052,0.19217460295420033,0.25645221793802675
941,34,22,12,Si22O12,mixed_other_stoichiometry,-20809.92219601193,-220.51870517374408,0.2347593349712715,0.17113230223881662,0.7323571184397603,0.7046733125877147,2.9999999999012297e-06,1.9891280697202825e-15,838,0.04045773910558757,0.184874876831478,0.2579342323775027
942,8,8,0,Si8O0,Si_only,-5079.412134936789,-38.07243400610089,0.2826792945729175,0.2451810777072139,0.6060120251118917,1.4479101118935611,2.2360679774151375e-06,6.280369834735101e-16,382,0.07746180344519349,,0.2826792945729175
943,8,8,0,Si8O0,Si_only,-5079.129580067728,-38.02643859004742,0.3085311426481998,0.2523028238649521,0.6811042296548202,1.6181509089793407,1.4142135625707708e-06,1.4217791915866692e-15,382,0.047891871819286,,0.3085311426481998
944,8,8,0,Si8O0,Si_only,-5079.098437996992,-37.65131628934129,0.27010359464937084,0.2237233870121282,0.5799004978327047,1.2555549374834554,1.4142135621389956e-06,6.206335383118183e-16,382,0.09088940056558137,,0.27010359464937084
945,8,8,0,Si8O0,Si_only,-5077.975213343582,-36.722316073250795,0.22088074297848279,0.1868304538992159,0.40733871921712694,2.3495861831631824,1.4142135620997432e-06,8.881784197001252e-16,382,0.06661134590063877,,0.22088074297848279
946,8,8,0,Si8O0,Si_only,-5079.798706417384,-38.190996730938615,0.2774081103231976,0.2463645750390591,0.6525554671939486,1.1542641871985302,2.220446049250313e-16,3.236828524569469e-16,382,0.11096289791487735,,0.2774081103231976
947,8,8,0,Si8O0,Si_only,-5078.449915292492,-37.00596433051854,0.25194172849897456,0.22019209568408551,0.4976970902877591,3.1209490877939747,1.7320508070417948e-06,4.722690917258899e-15,382,0.0904930573558671,,0.25194172849897456
948,8,8,0,Si8O0,Si_only,-5079.684910850055,-38.2621033494105,0.2281075147564044,0.1827175770091323,0.5568678636080634,1.1287317192318296,9.999999996956888e-07,6.661338147750939e-16,382,0.0878501246897212,,0.2281075147564044
949,8,8,0,Si8O0,Si_only,-5079.183820795604,-37.90322030928806,0.3021627401354783,0.24835002145248478,0.6501716849697012,1.5963397908829984,1.732050807554585e-06,9.930136612989092e-16,382,0.07007424789874062,,0.3021627401354783
950,8,8,0,Si8O0,Si_only,-5080.391808372253,-38.68586888733675,0.2616561880171063,0.2112773142803126,0.7122392916033369,1.0511888721804272,9.999999999177334e-07,9.42055475210265e-16,382,0.12324162272371897,,0.2616561880171063
951,8,8,0,Si8O0,Si_only,-5079.239058140493,-37.482249121934274,0.21717825706378188,0.1813458999770993,0.47133643814218107,0.9246066282000461,1.0000000000287557e-06,2.4394924734781536e-16,382,0.12960031442909692,,0.21717825706378188
952,8,8,0,Si8O0,Si_only,-5079.378369008156,-38.049856413794735,0.23136405731531878,0.16616529715431652,0.560875729521801,1.3251388739605277,9.999999999177334e-07,5.438959822042073e-16,382,0.07606326140441055,,0.23136405731531878
953,8,8,0,Si8O0,Si_only,-5079.530699163462,-37.89605451550714,0.14115163062189184,0.12902560465286142,0.2259638847836818,0.6456243980457665,9.999999999801834e-07,3.885780586188048e-16,382,0.11432976810351114,,0.14115163062189184
954,8,8,0,Si8O0,Si_only,-5078.832249552112,-37.327927372228324,0.21161585410186426,0.17345437993830634,0.41895198612702744,1.2570223810738548,2.4494897428082904e-06,7.108895957933346e-16,382,0.09803945959472138,,0.21161585410186426
955,8,8,0,Si8O0,Si_only,-5079.447640625388,-38.12249316055081,0.24622137921861223,0.22179006348910435,0.4707819045410526,0.7364167289353732,3.000000000095519e-06,4.335559509131367e-16,382,0.07564262021385204,,0.24622137921861223
956,8,8,0,Si8O0,Si_only,-5079.486607602288,-38.08095753125851,0.2595834726626001,0.2073709256253813,0.6830293538321932,1.004914128507029,9.999999996956888e-07,1.0404639454301458e-15,382,0.08570544598790875,,0.2595834726626001
957,8,8,0,Si8O0,Si_only,-5079.849394970929,-38.307016544663036,0.2807017031077145,0.22606407953738672,0.592612300536203,1.107203181299037,9.999999999177334e-07,4.002966042486721e-16,382,0.10279649039246408,,0.2807017031077145
958,8,8,0,Si8O0,Si_only,-5078.002438607413,-36.77656250875908,0.2546482893672576,0.2147258075897497,0.5607695936435111,2.1586929817717246,1.4142135617857248e-06,2.2644195468014703e-15,382,0.06323369944092683,,0.2546482893672576
959,8,8,0,Si8O0,Si_only,-5079.075879621921,-37.698656944961726,0.14498165621387105,0.1194248925320227,0.30080867523521637,1.3723816428980466,1.000000000139778e-06,1.4217791915866692e-15,382,0.08215202172907166,,0.14498165621387105
960,8,8,0,Si8O0,Si_only,-5078.603795544403,-36.97018955210206,0.28971480135854233,0.2354406977117206,0.6393134421639489,2.109579090140357,1.4142135622175e-06,1.7201740512391614e-15,382,0.1141999361467736,,0.28971480135854233
961,8,8,0,Si8O0,Si_only,-5078.667351682114,-37.1704748777612,0.2340938127327085,0.18121359376277954,0.5075571256166596,1.9732549020119652,1.4142135620997432e-06,1.2024924957129406e-15,382,0.09710878765328168,,0.2340938127327085
962,8,8,0,Si8O0,Si_only,-5079.086561995733,-37.50192877133028,0.30083505078125394,0.2364987492677794,0.7872035001085109,2.1414135019722274,9.99999999806711e-07,2.2136702894737697e-15,382,0.10807834015955464,,0.30083505078125394
963,8,8,0,Si8O0,Si_only,-5079.069794611779,-37.552989521500024,0.23502626487717723,0.20008463598564477,0.4371174067041461,1.4061445449957601,1.4142135624137618e-06,1.4475537224895361e-15,382,0.09959982339406448,,0.23502626487717723
964,8,8,0,Si8O0,Si_only,-5079.174421438644,-37.725780037920515,0.27955561688125635,0.21339030282930818,0.636884946172579,1.6463024669700355,9.999999999177334e-07,8.308148362110449e-16,382,0.09107936219958557,,0.27955561688125635
965,8,8,0,Si8O0,Si_only,-5078.730224269808,-37.103222682315895,0.24761782828309659,0.1957120712049586,0.4948444510810681,1.4300776750649187,3.554447978966673e-16,6.661338147750939e-16,382,0.11337438554570411,,0.24761782828309659
966,8,8,0,Si8O0,Si_only,-5079.665081913059,-38.24680200733548,0.261872951920479,0.19902666207182995,0.7493957631156838,1.1740225518148775,3.1401849173675503e-16,9.42055475210265e-16,382,0.08728417532466004,,0.261872951920479
967,8,8,0,Si8O0,Si_only,-5078.372310460405,-37.14042171156896,0.19729978911730256,0.17040562675003246,0.3968906719123808,1.998464695452205,1.7320508082596713e-06,2.848430738093266e-15,382,0.06398528071371867,,0.19729978911730256
968,8,8,0,Si8O0,Si_only,-5079.75651353067,-38.19339984855097,0.21533834788653355,0.16592849578988425,0.5757013189120297,0.8397200443415899,1.000000000139778e-06,1.0007415106216803e-15,382,0.10538839737413763,,0.21533834788653355
969,8,8,0,Si8O0,Si_only,-5079.509003525385,-37.90529684147259,0.3159464711552053,0.2639992715418122,0.6161251505519537,1.23739895281534,4.47545209131181e-16,1.631687946612622e-15,382,0.11046252259828204,,0.3159464711552053
970,8,8,0,Si8O0,Si_only,-5080.073695976902,-38.62292434138082,0.3244290662128967,0.238143656842299,0.7150005310913541,1.260980805873101,9.99999999806711e-07,5.578801654593729e-16,382,0.09134564154934655,,0.3244290662128967
971,8,8,0,Si8O0,Si_only,-5079.016292536975,-37.7720079550962,0.2236011216555206,0.18404016575533064,0.4296529764214592,1.4389771778551743,1.7320508079712267e-06,3.554447978966673e-16,382,0.06553475984405832,,0.2236011216555206
972,8,8,0,Si8O0,Si_only,-5078.985692380993,-37.44726007128077,0.2089622914297702,0.15772227237199912,0.5409697581416424,1.5162030334386978,1.0000000000842668e-06,1.1226435567921847e-15,382,0.10230322582323303,,0.2089622914297702
973,8,8,0,Si8O0,Si_only,-5079.867313124398,-38.43998762336316,0.23929710229340673,0.19942078987649667,0.444892421289929,0.9476871601172642,2.236067977911644e-06,3.188872858294072e-16,382,0.08841487473852361,,0.23929710229340673
974,8,8,0,Si8O0,Si_only,-5078.679827830492,-36.83259679266636,0.20046864583090604,0.15311973521122102,0.5072594304494915,1.7811796786344063,1.4142135620997432e-06,1.737995547973855e-15,382,0.14090306683744735,,0.20046864583090604
975,8,8,0,Si8O0,Si_only,-5079.100372998652,-37.58104290334037,0.2489379363352064,0.19157804115202623,0.6370533004352614,1.677524586775531,1.414213561314697e-06,6.661338147750939e-16,382,0.0999154490232037,,0.2489379363352064
976,8,8,0,Si8O0,Si_only,-5079.572666875956,-37.98102329921325,0.175379789171213,0.14899621117260978,0.2976687102324962,1.3274010594379528,1.4142135625118925e-06,1.6846514078731632e-15,382,0.10895463420207552,,0.175379789171213
977,8,8,0,Si8O0,Si_only,-5078.471777736366,-37.30802835483423,0.24562139277633366,0.19483861505910552,0.5550234707624515,1.9905128439265865,9.999999996956888e-07,2.3678028637685647e-15,382,0.05546785980064861,,0.24562139277633366
978,8,8,0,Si8O0,Si_only,-5079.448105804031,-38.10836390074667,0.2442348089397142,0.21690576598727285,0.47167574841441146,1.0401025372723876,1.0000000005838672e-06,2.482534153247273e-16,382,0.07746692501974817,,0.2442348089397142
979,8,8,0,Si8O0,Si_only,-5078.662201519138,-37.360106696281655,0.1929700013894491,0.14374934318939775,0.39127481663358216,1.7616962993605054,1.4142135629044156e-06,1.1443916996305594e-15,382,0.07276103996623107,,0.1929700013894491
980,8,8,0,Si8O0,Si_only,-5079.562740706563,-38.25642012691068,0.2756378094638619,0.2123527526299918,0.6931978194291997,0.9924522903324077,1.7320508076667577e-06,4.4256872386577647e-16,382,0.07328925956575727,,0.2756378094638619
981,8,8,0,Si8O0,Si_only,-5078.603676766703,-37.303864475062966,0.2042418810656695,0.17739784127157218,0.43233231828122676,1.4430655514615405,1.4142135624137618e-06,6.377745716588144e-16,382,0.07247572356419152,,0.2042418810656695
982,8,8,0,Si8O0,Si_only,-5080.359828598998,-38.63803475730196,0.2617003930952177,0.2125843579660176,0.5306707790940588,1.0188876967197285,1.4142135625707708e-06,5.743794908190346e-16,382,0.12522341732125142,,0.2617003930952177
983,8,8,0,Si8O0,Si_only,-5079.160242537785,-38.049877634080616,0.2360646672426167,0.18622555225600004,0.5708142192746264,0.9813423897329998,1.0000000000842668e-06,8.741904837807691e-16,382,0.04879480007226089,,0.2360646672426167
984,8,8,0,Si8O0,Si_only,-5079.599571589661,-37.9423328591849,0.21562626205663252,0.16356840739656706,0.5682536694878941,1.1254986457340255,1.7320508069696837e-06,9.104505742017336e-16,382,0.11715402841867206,,0.21562626205663252
985,8,8,0,Si8O0,Si_only,-5079.605060942563,-38.07101508576568,0.22382744790219167,0.15813928585590328,0.7154803347897356,0.9708334857090796,1.000000000139778e-06,9.28879225241625e-16,382,0.10175491920885715,,0.22382744790219167
986,8,8,0,Si8O0,Si_only,-5079.515452215702,-37.972735418186694,0.2890845126795576,0.23002926208544336,0.7745251085823548,1.4815439718362649,1.7320508073222269e-06,6.556428628355768e-16,382,0.10283878679859093,,0.2890845126795576
987,8,8,0,Si8O0,Si_only,-5078.274101847104,-36.94396637469371,0.24735684813022454,0.19319337251771165,0.5978141151177621,1.3344373534237817,1.414213562178248e-06,1.6035902412230618e-15,382,0.07626612116052378,,0.24735684813022454
988,8,8,0,Si8O0,Si_only,-5080.160861937641,-38.39615910969785,0.2405888860084781,0.20749331590561138,0.40888296464406165,0.6784563187640258,2.828427125082663e-06,9.130909444985391e-16,382,0.13058704060211657,,0.2405888860084781
989,8,8,0,Si8O0,Si_only,-5079.433033281256,-37.96438953304933,0.25356173699503665,0.20510548188939345,0.5783090809645468,0.9998580465556515,1.8875832159447664e-16,3.0852728809837733e-16,382,0.09357965563504411,,0.25356173699503665
990,8,8,0,Si8O0,Si_only,-5078.090341044313,-36.64311019308297,0.18777781631856008,0.15674161579273008,0.3738486309934461,1.5924271492674582,1.4142135625707708e-06,9.43689570931383e-16,382,0.09090304351300915,,0.18777781631856008
991,8,8,0,Si8O0,Si_only,-5079.303109389373,-38.055671202102886,0.3004594911757186,0.21709507014723006,0.8867333228906427,1.6267356992529294,1.9999999997244444e-06,8.308148362110449e-16,382,0.06592896051800512,,0.3004594911757186
992,8,8,0,Si8O0,Si_only,-5079.558007966249,-38.21604658562762,0.25704038044357824,0.20150135462133445,0.6933385775583902,1.2533284634305766,1.4142135630319856e-06,5.620075719058478e-16,382,0.07774435968683147,,0.25704038044357824
993,8,8,0,Si8O0,Si_only,-5079.957890848716,-38.308225582976405,0.21369108390759164,0.19117859503856485,0.41884618622076986,0.7407603084298198,9.999999999177334e-07,6.753223014464259e-16,382,0.11620734532660304,,0.21369108390759164
994,8,8,0,Si8O0,Si_only,-5079.272989242239,-37.66107985026154,0.20599777030726135,0.1754176789980708,0.38985055286522197,0.906170568591072,1.6653345369377348e-16,2.914335439641036e-16,382,0.1114878611064416,,0.20599777030726135
995,8,8,0,Si8O0,Si_only,-5080.205588068336,-38.867470978206796,0.20912519632008936,0.15978988290784713,0.5957227203342368,0.6243997971932059,2.000000000085267e-06,4.335559509131367e-16,382,0.0772638233753069,,0.20912519632008936
996,8,8,0,Si8O0,Si_only,-5079.381002798209,-37.99814528788829,0.29803395500965657,0.23275989498201877,0.7297632989324208,1.3909633173489275,1.4142135625057592e-06,9.930136612989092e-16,382,0.08285637589929618,,0.29803395500965657
997,8,8,0,Si8O0,Si_only,-5079.474047506784,-38.0373081047328,0.19002161674875442,0.1612414842818863,0.43176766163849056,1.5071445542536168,1.4142135625707708e-06,3.1086244689504383e-15,382,0.08959161236558,,0.19002161674875442
998,8,8,0,Si8O0,Si_only,-5079.929269504724,-38.37159556176977,0.2781939097922088,0.22520588128887545,0.5460168757038598,0.9304956983532577,1.4142135624137618e-06,9.502991902149421e-16,382,0.10470842997852081,,0.2781939097922088
999,8,8,0,Si8O0,Si_only,-5078.321091284833,-37.03168408785265,0.3285890344044053,0.25324690601590844,0.7170875662940466,1.741397961348176,2.000000000279556e-06,5.551115123125783e-16,382,0.07117508673170203,,0.3285890344044053
1000,8,8,0,Si8O0,Si_only,-5078.277008839473,-37.01214588069021,0.1329841208676208,0.10947020149366249,0.35096356563002806,1.8179467536977443,1.4142135622567524e-06,1.7377739072730912e-15,382,0.0681070569570208,,0.1329841208676208
1001,8,8,0,Si8O0,Si_only,-5079.301594395456,-37.89393167414707,0.2389233556964525,0.19798220448748527,0.50299469348251,1.4439895805901788,1.4142135625315187e-06,5.23691153334427e-16,382,0.08595702727282895,,0.2389233556964525
1002,8,8,0,Si8O0,Si_only,-5079.645588356395,-38.014226820098415,0.23023175301014986,0.17904662357817827,0.46621210186060313,0.9845170877422595,3.1622776598029044e-06,5.3533015581491455e-16,382,0.11391937914626826,,0.23023175301014986
1003,8,8,0,Si8O0,Si_only,-5079.783285997038,-38.178938018924185,0.27695112820905404,0.22484776183124958,0.5075736718619623,2.288010393684762,1.414213561314697e-06,2.945754565036118e-15,382,0.11054268437338788,,0.27695112820905404
1004,8,8,0,Si8O0,Si_only,-5079.921901341674,-38.52910358696305,0.1985420465658077,0.16640234133283893,0.4215684015074246,0.7072315097775033,1.4142135623352571e-06,4.3709524189038457e-16,382,0.08409890644809082,,0.1985420465658077
1005,8,8,0,Si8O0,Si_only,-5079.796885159318,-38.51110390072911,0.3048373227134906,0.24988280440392296,0.6294054027688025,0.7800355661197977,1.4142135626492755e-06,3.2487068343022356e-16,382,0.07072184443278662,,0.3048373227134906
1006,8,8,0,Si8O0,Si_only,-5078.507780304873,-37.279593239524196,0.1997447942499966,0.15997149580177233,0.4312925843962927,1.7531516052254175,1.000000000209167e-06,1.1457372517703787e-15,382,0.06352257027786301,,0.1997447942499966
1007,8,8,0,Si8O0,Si_only,-5079.453137325365,-37.862327997506966,0.3230346107030279,0.26590440073727944,0.6210264081248905,1.0519530042490215,1.0000000000287557e-06,1.4432899320127035e-15,382,0.1088503530914453,,0.3230346107030279
1008,8,8,0,Si8O0,Si_only,-5080.044350265815,-38.54899369660316,0.20857800251838005,0.1853952135867821,0.43233722405899083,0.747593634729763,1.000000000139778e-06,6.374725235378438e-16,382,0.09691875826073737,,0.20857800251838005
1009,8,8,0,Si8O0,Si_only,-5079.873480448983,-38.24610763381286,0.23821198796709697,0.20013563169317106,0.4435293932150828,1.2540654607103516,2.4494897426949785e-06,9.305364597889227e-16,382,0.11342078900549524,,0.23821198796709697
1010,8,8,0,Si8O0,Si_only,-5079.369376597473,-38.15911835883343,0.30834540765915763,0.25130631772058637,0.678461572684785,1.6254769944612923,1.4142135625351986e-06,1.1039603565383328e-15,382,0.06128146693916392,,0.30834540765915763
1011,8,8,0,Si8O0,Si_only,-5078.910422285826,-37.47698017048013,0.2999784211400399,0.24874576435623888,0.7302230497571998,1.5451326260484082,1.4142135624922663e-06,9.930136612989092e-16,382,0.08917945152742934,,0.2999784211400399
1012,8,8,0,Si8O0,Si_only,-5079.397960117638,-37.88710857049836,0.21082101143934226,0.1801421073734888,0.3925994827275702,1.1044990330363014,1.0000000000287557e-06,5.438959822042073e-16,382,0.09885563050165125,,0.21082101143934226
1013,8,8,0,Si8O0,Si_only,-5079.744642019288,-37.68923296196796,0.21137908720854182,0.18039083066756803,0.41904134826412925,0.8693279872259808,1.7320508075706095e-06,4.379755957367587e-16,382,0.16692531927423904,,0.21137908720854182
1014,8,8,0,Si8O0,Si_only,-5078.909460227273,-37.74520958591676,0.18952823448235304,0.14419621641999134,0.45946226037140336,0.9336445752190042,1.7320508074904861e-06,8.196123257993793e-16,382,0.05553051727868308,,0.18952823448235304
1015,8,8,0,Si8O0,Si_only,-5079.727147819213,-37.819187379730096,0.22592559300943063,0.16617833136727572,0.5898664804710227,0.7639138148137197,1.4142135625118925e-06,4.949528148480988e-16,382,0.1484942420446087,,0.22592559300943063
1016,8,8,0,Si8O0,Si_only,-5079.640005668439,-38.155130893685296,0.28344872237673646,0.27017516577793205,0.4215226621269381,1.6391151937294681,9.999999999177334e-07,1.1957467920563633e-15,382,0.09560853395339297,,0.28344872237673646
1017,8,8,0,Si8O0,Si_only,-5079.670562558318,-38.29403958382971,0.27219019205932077,0.21425407196737592,0.6064285246345174,1.612543514066003,4.47545209131181e-16,9.992007221626409e-16,382,0.08206455892025843,,0.27219019205932077
1018,8,8,0,Si8O0,Si_only,-5079.473737296983,-38.02400770124213,0.24018712314487448,0.1968778426563261,0.5150818843445202,1.1236605709633618,1.000000000139778e-06,4.1540741810552243e-16,382,0.09121538657681771,,0.24018712314487448
1019,8,8,0,Si8O0,Si_only,-5079.15482992099,-37.96702793922701,0.4033288107832141,0.35313881027346444,0.7144347806707718,0.953603479357729,3.3306690738754696e-16,3.8956806801599406e-16,382,0.058474434829563826,,0.4033288107832141
1020,8,8,0,Si8O0,Si_only,-5079.486751278406,-38.05669815317784,0.2960245780171957,0.23317067951982495,0.7365680621139825,1.24110957591235,1.4142135624137618e-06,6.206335383118183e-16,382,0.08875582776270008,,0.2960245780171957
1021,8,8,0,Si8O0,Si_only,-5084.405523865933,-41.360501815118276,0.2941328720386273,0.2530603940112694,0.5613413804736501,1.0447759036043727,1.4142135623745095e-06,5.185169430563076e-16,382,0.2906269434610458,,0.2941328720386273
1022,8,8,0,Si8O0,Si_only,-5084.114900140631,-41.23894796091321,0.4495289328250593,0.36076814784495165,1.1974094654678167,1.5340271227969156,2.0000000001685336e-06,4.0125770192081414e-16,382,0.26949320957394374,,0.4495289328250593
1023,8,8,0,Si8O0,Si_only,-5084.274051101958,-41.28000120162087,0.3542440425569362,0.2757891740090359,0.7766325234143054,1.024049410738096,9.999999994736442e-07,4.710277376051325e-16,382,0.28425542465138776,,0.3542440425569362
1024,8,8,0,Si8O0,Si_only,-5083.955026717005,-41.12513654689056,0.3884797243132394,0.30139990566200336,1.0153544169690316,1.4802997924450416,3.188872858294072e-16,8.899114524108741e-16,382,0.2637354583735414,,0.3884797243132394
1025,8,8,0,Si8O0,Si_only,-5084.255255245233,-41.36463319293164,0.36414650721534103,0.2822051211487249,0.8642861112334557,1.216100515893903,1.4142135627375933e-06,5.661048867003676e-16,382,0.27132694364681953,,0.36414650721534103
1026,8,8,0,Si8O0,Si_only,-5084.316491068057,-41.33676122560805,0.3149029702755622,0.27765509983621534,0.5857135213699611,1.0000317102911662,9.999999999177334e-07,4.577566798522237e-16,382,0.2824654174153345,,0.3149029702755622
1027,8,8,0,Si8O0,Si_only,-5084.030833964933,-41.14362464626933,0.3607525635378992,0.293713288337567,0.7272960804059512,1.091890324438292,1.0000000000287557e-06,6.391320217330162e-16,382,0.27090035194213424,,0.3607525635378992
1028,8,8,0,Si8O0,Si_only,-5083.998708066535,-41.20219167600845,0.3632499171445528,0.2788968802305552,0.9550422087998562,1.5105737215126245,1.414213562443201e-06,1.4076893548578206e-15,382,0.2595637359250347,,0.3632499171445528
1029,8,8,0,Si8O0,Si_only,-5084.745901297613,-41.84297303752599,0.33282990647012617,0.2528421121872481,0.7076504677844357,1.3278781793685932,1.4142135624922663e-06,2.482534153247273e-16,382,0.2728652196201171,,0.33282990647012617
1030,8,8,0,Si8O0,Si_only,-5084.190205746656,-41.34413596862627,0.3344586773369787,0.28230812920718584,0.6612518144008683,1.204732597951443,1.4142135627277803e-06,6.50333926369705e-16,382,0.26575790936291277,,0.3344586773369787
1031,8,8,0,Si8O0,Si_only,-5084.120043908931,-41.34624740554535,0.30501734615404974,0.24518726452825199,0.6013662231052894,1.532827610050268,2.4494897425590043e-06,7.243088545993919e-16,382,0.2567237500323767,,0.30501734615404974
1032,8,8,0,Si8O0,Si_only,-5084.155976544177,-41.400328752184386,0.32643125923203653,0.24496244722467334,0.8563183560914123,1.4270184384831308,1.4142135625585047e-06,6.849500233248632e-16,382,0.25445516110829125,,0.32643125923203653
1033,8,8,0,Si8O0,Si_only,-5084.344209402203,-41.30296048790066,0.3431859191604296,0.28233983805954915,0.6532122454562566,0.9233597082453612,2.2360679772165345e-06,3.8283582482295026e-16,382,0.29015530139699575,,0.3431859191604296
1034,8,8,0,Si8O0,Si_only,-5084.046295202357,-41.22616629445351,0.2971004170080966,0.21789718841052916,0.844520833759959,1.475644485478972,3.3395116535531564e-16,4.896716022766798e-16,382,0.262515300597169,,0.2971004170080966
1035,8,8,0,Si8O0,Si_only,-5083.427001608155,-40.69264554947694,0.43635138610820123,0.36116790629143214,0.761664773603778,1.3242470714879047,1.000000000139778e-06,4.1540741810552243e-16,382,0.25179369444390964,,0.43635138610820123
1036,8,8,0,Si8O0,Si_only,-5083.800658701,-41.06994905721592,0.29395982253802705,0.24324594328895657,0.6601538637512769,1.5728922316493907,1.4142135622567524e-06,2.3288234633381844e-15,382,0.2513378925822698,,0.29395982253802705
1037,8,8,0,Si8O0,Si_only,-5084.1783916513,-41.2115762907284,0.38268579494331756,0.31352588923447455,0.7892724550639403,1.2199377199980503,9.999999999177334e-07,7.244417918960237e-16,382,0.2808511071807116,,0.38268579494331756
1038,8,8,0,Si8O0,Si_only,-5084.265958571811,-41.306003916665084,0.3905333407131975,0.3162236407232253,0.8617154260199289,1.1163226726749231,2.449489742672316e-06,3.1401849173675503e-16,382,0.27999351900245806,,0.3905333407131975
1039,8,8,0,Si8O0,Si_only,-5084.381843157245,-41.545107517696266,0.35406677935635633,0.3046001233161189,0.758167462344874,1.1077995190617373,1.4142135625511449e-06,4.972820174300706e-16,382,0.2645911420528462,,0.35406677935635633
1040,8,8,0,Si8O0,Si_only,-5084.207420893968,-41.28716275739671,0.39201550568416593,0.30671176728676414,0.856792220985537,1.3320749840397343,9.999999999177334e-07,1.2412670766236366e-15,382,0.27503145418067376,,0.39201550568416593
