line_time_seconds,applied_shear_Pa,mean_bow_m,phase
2.145331358053992e-07,0.0,1.8652044623759668e-13,zero_stress_hold
2.1457919272592422e-07,0.0,1.8425935723444784e-13,zero_stress_hold
2.146252496464492e-07,0.0,1.8202567822083995e-13,zero_stress_hold
2.1467130656697418e-07,0.0,1.7981907691992311e-13,zero_stress_hold
2.1471736348749917e-07,0.0,1.776392250828666e-13,zero_stress_hold
2.1476342040802415e-07,0.0,1.7548579844002692e-13,zero_stress_hold
2.1480947732854916e-07,0.0,1.733584766527088e-13,zero_stress_hold
2.1485553424907415e-07,0.0,1.7125694326551975e-13,zero_stress_hold
2.1490159116959913e-07,0.0,1.6918088565928322e-13,zero_stress_hold
2.1494764809012411e-07,0.0,1.6712999500454215e-13,zero_stress_hold
2.149937050106491e-07,0.0,1.6510396621561586e-13,zero_stress_hold
2.150397619311741e-07,0.0,1.6310249790521497e-13,zero_stress_hold
2.150858188516991e-07,0.0,1.611252923396146e-13,zero_stress_hold
2.1513187577222408e-07,0.0,1.5917205539435324e-13,zero_stress_hold
2.1517793269274906e-07,0.0,1.5724249651048706e-13,zero_stress_hold
2.1522398961327404e-07,0.0,1.5533632865136508e-13,zero_stress_hold
2.1527004653379905e-07,0.0,1.5345326825992842e-13,zero_stress_hold
2.1531610345432404e-07,0.0,1.5159303521653614e-13,zero_stress_hold
2.1536216037484902e-07,0.0,1.4975535279728477e-13,zero_stress_hold
2.15408217295374e-07,0.0,1.4793994763285056e-13,zero_stress_hold
2.15454274215899e-07,0.0,1.4614654966782187e-13,zero_stress_hold
2.1550033113642397e-07,0.0,1.4437489212052646e-13,zero_stress_hold
2.1554638805694898e-07,0.0,1.4262471144334384e-13,zero_stress_hold
2.1559244497747397e-07,0.0,1.4089574728350734e-13,zero_stress_hold
2.1563850189799895e-07,0.0,1.3918774244436457e-13,zero_stress_hold
2.1568455881852394e-07,0.0,1.3750044284712426e-13,zero_stress_hold
2.1573061573904892e-07,0.0,1.3583359749305835e-13,zero_stress_hold
2.1577667265957393e-07,0.0,1.3418695842616236e-13,zero_stress_hold
2.1582272958009891e-07,0.0,1.3256028069627637e-13,zero_stress_hold
2.158687865006239e-07,0.0,1.3095332232263735e-13,zero_stress_hold
2.1591484342114888e-07,0.0,1.2936584425788903e-13,zero_stress_hold
2.1596090034167387e-07,0.0,1.2779761035252026e-13,zero_stress_hold
2.1600695726219888e-07,0.0,1.2624838731973442e-13,zero_stress_hold
2.1605301418272386e-07,0.0,1.2471794470075185e-13,zero_stress_hold
2.1609907110324884e-07,0.0,1.2320605483051908e-13,zero_stress_hold
2.1614512802377383e-07,0.0,1.217124928038471e-13,zero_stress_hold
2.161911849442988e-07,0.0,1.2023703644195421e-13,zero_stress_hold
2.1623724186482382e-07,0.0,1.187794662594135e-13,zero_stress_hold
2.162832987853488e-07,0.0,1.173395654315081e-13,zero_stress_hold
2.163293557058738e-07,0.0,1.1591711976196887e-13,zero_stress_hold
2.1637541262639877e-07,0.0,1.1451191765111626e-13,zero_stress_hold
2.1642146954692376e-07,0.0,1.1312375006438232e-13,zero_stress_hold
2.1646752646744874e-07,0.0,1.1175241050121469e-13,zero_stress_hold
2.1651358338797375e-07,0.0,1.1039769496435718e-13,zero_stress_hold
2.1655964030849874e-07,0.0,1.0905940192950844e-13,zero_stress_hold
2.1660569722902372e-07,0.0,1.0773733231533622e-13,zero_stress_hold
2.166517541495487e-07,0.0,1.064312894538675e-13,zero_stress_hold
2.166978110700737e-07,0.0,1.0514107906123139e-13,zero_stress_hold
2.167438679905987e-07,0.0,1.0386650920875682e-13,zero_stress_hold
2.1678992491112368e-07,0.0,1.026073902944261e-13,zero_stress_hold
2.1683598183164867e-07,0.0,1.0136353501466352e-13,zero_stress_hold
2.1688203875217365e-07,0.0,1.001347583364768e-13,zero_stress_hold
2.1692809567269863e-07,0.0,9.892087746993123e-14,zero_stress_hold
2.1697415259322364e-07,0.0,9.772171184095683e-14,zero_stress_hold
2.1702020951374863e-07,0.0,9.653708306449122e-14,zero_stress_hold
2.170662664342736e-07,0.0,9.536681491793674e-14,zero_stress_hold
2.171123233547986e-07,0.0,9.421073331495048e-14,zero_stress_hold
2.1715838027532358e-07,0.0,9.306866627954636e-14,zero_stress_hold
2.172044371958486e-07,0.0,9.194044392051153e-14,zero_stress_hold
2.1725049411637357e-07,0.0,9.082589840613783e-14,zero_stress_hold
2.1729655103689856e-07,0.0,8.97248639392492e-14,zero_stress_hold
2.1734260795742354e-07,0.0,8.863717673254243e-14,zero_stress_hold
2.1738866487794853e-07,0.0,8.756267498422132e-14,zero_stress_hold
2.1743472179847354e-07,0.0,8.650119885392667e-14,zero_stress_hold
2.1748077871899852e-07,0.0,8.545259043896246e-14,zero_stress_hold
2.175268356395235e-07,0.0,8.441669375080092e-14,zero_stress_hold
2.175728925600485e-07,0.0,8.339335469188187e-14,zero_stress_hold
2.1761894948057347e-07,0.0,8.238242103268863e-14,zero_stress_hold
2.1766500640109848e-07,0.0,8.138374238910171e-14,zero_stress_hold
2.1771106332162347e-07,0.0,8.03971702000318e-14,zero_stress_hold
2.1775712024214845e-07,0.0,7.94225577053145e-14,zero_stress_hold
2.1780317716267343e-07,0.0,7.845975992388243e-14,zero_stress_hold
2.1784923408319842e-07,0.0,7.750863363219728e-14,zero_stress_hold
2.1789529100372343e-07,0.0,7.656903734294327e-14,zero_stress_hold
2.179413479242484e-07,0.0,7.564083128398325e-14,zero_stress_hold
2.179874048447734e-07,0.0,7.47238773775615e-14,zero_stress_hold
2.1803346176529838e-07,0.0,7.38180392197669e-14,zero_stress_hold
2.1807951868582336e-07,0.0,7.292318206024107e-14,zero_stress_hold
2.1812557560634837e-07,0.0,7.203917278213225e-14,zero_stress_hold
2.1817163252687336e-07,0.0,7.116587988229661e-14,zero_stress_hold
2.1821768944739834e-07,0.0,7.030317345173113e-14,zero_stress_hold
2.1826374636792333e-07,0.0,6.945092515625184e-14,zero_stress_hold
2.183098032884483e-07,0.0,6.860900821740252e-14,zero_stress_hold
2.1835586020897332e-07,0.0,6.777729739359448e-14,zero_stress_hold
2.184019171294983e-07,0.0,6.695566896147904e-14,zero_stress_hold
2.184479740500233e-07,0.0,6.614400069753825e-14,zero_stress_hold
2.1849403097054827e-07,0.0,6.534217185990602e-14,zero_stress_hold
2.1854008789107326e-07,0.0,6.455006317040635e-14,zero_stress_hold
2.1858614481159827e-07,0.0,6.376755679680886e-14,zero_stress_hold
2.1863220173212325e-07,0.0,6.299453633530335e-14,zero_stress_hold
2.1867825865264823e-07,0.0,6.223088679317949e-14,zero_stress_hold
2.1872431557317322e-07,0.0,6.147649457172357e-14,zero_stress_hold
2.187703724936982e-07,0.0,6.073124744931926e-14,zero_stress_hold
2.188164294142232e-07,0.0,5.999503456475301e-14,zero_stress_hold
2.188624863347482e-07,0.0,5.92677464007253e-14,zero_stress_hold
2.1890854325527318e-07,0.0,5.854927476755506e-14,zero_stress_hold
2.1895460017579816e-07,0.0,5.783951278708834e-14,zero_stress_hold
2.1900065709632315e-07,0.0,5.713835487679863e-14,zero_stress_hold
2.1904671401684816e-07,0.0,5.644569673408022e-14,zero_stress_hold
2.1909277093737314e-07,0.0,5.576143532073464e-14,zero_stress_hold
2.1913882785789813e-07,0.0,5.508546884763933e-14,zero_stress_hold
2.191848847784231e-07,0.0,5.4417696759608196e-14,zero_stress_hold
2.192309416989481e-07,0.0,5.375801972043263e-14,zero_stress_hold
2.192769986194731e-07,0.0,5.3106339598103884e-14,zero_stress_hold
2.193230555399981e-07,0.0,5.2462559450217646e-14,zero_stress_hold
2.1936911246052307e-07,0.0,5.1826583509549374e-14,zero_stress_hold
2.1941516938104806e-07,0.0,5.1198317169810765e-14,zero_stress_hold
2.1946122630157304e-07,0.0,5.0577666971575576e-14,zero_stress_hold
2.1950728322209805e-07,0.0,4.9964540588376405e-14,zero_stress_hold
2.1955334014262303e-07,0.0,4.9358846812972575e-14,zero_stress_hold
2.1959939706314802e-07,0.0,4.876049554377902e-14,zero_stress_hold
2.19645453983673e-07,0.0,4.816939777146517e-14,zero_stress_hold
2.1969151090419799e-07,0.0,4.758546556571375e-14,zero_stress_hold
2.19737567824723e-07,0.0,4.70086120621397e-14,zero_stress_hold
2.1978362474524798e-07,0.0,4.6438751449370746e-14,zero_stress_hold
2.1982968166577296e-07,0.0,4.5875798956279014e-14,zero_stress_hold
2.1987573858629795e-07,0.0,4.5319670839372836e-14,zero_stress_hold
2.1992179550682293e-07,0.0,4.477028437033875e-14,zero_stress_hold
2.1996785242734794e-07,0.0,4.422755782373449e-14,zero_stress_hold
2.2001390934787293e-07,0.0,4.369141046483372e-14,zero_stress_hold
2.200599662683979e-07,0.0,4.316176253761311e-14,zero_stress_hold
2.201060231889229e-07,0.0,4.2638535252890063e-14,zero_stress_hold
2.2015208010944788e-07,0.0,4.212165077660167e-14,zero_stress_hold
2.201981370299729e-07,0.0,4.161103221822589e-14,zero_stress_hold
2.2024419395049787e-07,0.0,4.11066036193453e-14,zero_stress_hold
2.2029025087102286e-07,0.0,4.060828994234489e-14,zero_stress_hold
2.2033630779154784e-07,0.0,4.01160170592516e-14,zero_stress_hold
2.2038236471207282e-07,0.0,3.962971174070666e-14,zero_stress_hold
2.2042842163259783e-07,0.0,3.914930164507174e-14,zero_stress_hold
2.2047447855312282e-07,0.0,3.867471530766943e-14,zero_stress_hold
2.205205354736478e-07,0.0,3.820588213014953e-14,zero_stress_hold
2.2056659239417279e-07,0.0,3.7742732369988865e-14,zero_stress_hold
2.2061264931469777e-07,0.0,3.728519713011612e-14,zero_stress_hold
2.2065870623522278e-07,0.0,3.683320834866237e-14,zero_stress_hold
2.2070476315574774e-07,0.0,3.638669878883825e-14,zero_stress_hold
2.2075082007627275e-07,0.0,3.594560202892846e-14,zero_stress_hold
2.2079687699679773e-07,0.0,3.550985245241519e-14,zero_stress_hold
2.2084293391732272e-07,0.0,3.5079385238213676e-14,zero_stress_hold
2.2088899083784773e-07,0.0,3.465413635103105e-14,zero_stress_hold
2.2093504775837268e-07,0.0,3.423404253184177e-14,zero_stress_hold
2.209811046788977e-07,0.0,3.3819041288474206e-14,zero_stress_hold
2.2102716159942268e-07,0.0,3.340907088631826e-14,zero_stress_hold
2.2107321851994766e-07,0.0,3.300407033913868e-14,zero_stress_hold
2.2111927544047267e-07,0.0,3.260397940000424e-14,zero_stress_hold
2.2116533236099763e-07,0.0,3.220873855232663e-14,zero_stress_hold
2.2121138928152264e-07,0.0,3.1818289001004046e-14,zero_stress_hold
2.2125744620204762e-07,0.0,3.143257266367837e-14,zero_stress_hold
2.213035031225726e-07,0.0,3.105153216209217e-14,zero_stress_hold
2.213495600430976e-07,0.0,3.067511081355472e-14,zero_stress_hold
2.2139561696362257e-07,0.0,3.030325262250963e-14,zero_stress_hold
2.2144167388414759e-07,0.0,2.993590227220479e-14,zero_stress_hold
2.2148773080467257e-07,0.0,2.95730051164649e-14,zero_stress_hold
2.2153378772519755e-07,0.0,2.9214507171560446e-14,zero_stress_hold
2.2157984464572254e-07,0.0,2.8860355108178505e-14,zero_stress_hold
2.2162590156624752e-07,0.0,2.851049624348927e-14,zero_stress_hold
2.2167195848677253e-07,0.0,2.8164878533308843e-14,zero_stress_hold
2.2171801540729752e-07,0.0,2.782345056435843e-14,zero_stress_hold
2.217640723278225e-07,0.0,2.7486161546614338e-14,zero_stress_hold
2.2181012924834748e-07,0.0,2.715296130575389e-14,zero_stress_hold
2.2185618616887247e-07,0.0,2.6823800275691264e-14,zero_stress_hold
2.2190224308939748e-07,0.0,2.649862949120383e-14,zero_stress_hold
2.2194830000992246e-07,0.0,2.617740058064944e-14,zero_stress_hold
2.2199435693044745e-07,0.0,2.5860065758768974e-14,zero_stress_hold
2.2204041385097243e-07,0.0,2.5546577819579073e-14,zero_stress_hold
2.220864707714974e-07,0.0,2.5236890129349655e-14,zero_stress_hold
2.2213252769202242e-07,0.0,2.4930956619666434e-14,zero_stress_hold
2.221785846125474e-07,0.0,2.46287317805791e-14,zero_stress_hold
2.222246415330724e-07,0.0,2.4330170653829587e-14,zero_stress_hold
2.2227069845359737e-07,0.0,2.4035228826165395e-14,zero_stress_hold
2.2231675537412236e-07,0.0,2.3743862422732438e-14,zero_stress_hold
2.2236281229464737e-07,0.0,2.3456028100548104e-14,zero_stress_hold
2.2240886921517235e-07,0.0,2.317168304205467e-14,zero_stress_hold
2.2245492613569734e-07,0.0,2.289078494874831e-14,zero_stress_hold
2.2250098305622232e-07,0.0,2.261329203488792e-14,zero_stress_hold
2.225470399767473e-07,0.0,2.2339163021278878e-14,zero_stress_hold
2.2259309689727232e-07,0.0,2.2068357129132236e-14,zero_stress_hold
2.226391538177973e-07,0.0,2.1800834073999533e-14,zero_stress_hold
2.2268521073832228e-07,0.0,2.1536554059778713e-14,zero_stress_hold
2.2273126765884727e-07,0.0,2.1275477772795086e-14,zero_stress_hold
2.2277732457937225e-07,0.0,2.1017566375952933e-14,zero_stress_hold
2.2282338149989726e-07,0.0,2.0762781502957934e-14,zero_stress_hold
2.2286943842042225e-07,0.0,2.05110852526108e-14,zero_stress_hold
2.2291549534094723e-07,0.0,2.0262440183167822e-14,zero_stress_hold
2.229615522614722e-07,0.0,2.0016809306772005e-14,zero_stress_hold
2.230076091819972e-07,0.0,1.977415608395066e-14,zero_stress_hold
2.230536661025222e-07,0.0,1.9534444418179635e-14,zero_stress_hold
2.230997230230472e-07,0.0,1.9297638650514556e-14,zero_stress_hold
2.2314577994357217e-07,0.0,1.906370355428497e-14,zero_stress_hold
2.2319183686409716e-07,0.0,1.8832604329854985e-14,zero_stress_hold
2.2323789378462214e-07,0.0,1.8604306599446344e-14,zero_stress_hold
2.2328395070514715e-07,0.0,1.8378776402024286e-14,zero_stress_hold
2.2333000762567214e-07,0.0,1.8155980188246332e-14,zero_stress_hold
2.2337606454619712e-07,0.0,1.7935884815470414e-14,zero_stress_hold
2.234221214667221e-07,0.0,1.771845754282543e-14,zero_stress_hold
2.234681783872471e-07,0.0,1.750366602634058e-14,zero_stress_hold
2.235142353077721e-07,0.0,1.7291478314133775e-14,zero_stress_hold
2.2356029222829708e-07,0.0,1.7081862841659322e-14,zero_stress_hold
2.2360634914882207e-07,0.0,1.6874788427011305e-14,zero_stress_hold
2.2365240606934705e-07,0.0,1.6670224266285793e-14,zero_stress_hold
2.2369846298987203e-07,0.0,1.6468139928998317e-14,zero_stress_hold
2.2374451991039705e-07,0.0,1.6268505353556957e-14,zero_stress_hold
2.2379057683092203e-07,0.0,1.6071290842791188e-14,zero_stress_hold
2.23836633751447e-07,0.0,1.587646705953303e-14,zero_stress_hold
2.23882690671972e-07,0.0,1.5684005022253732e-14,zero_stress_hold
2.2392874759249698e-07,0.0,1.5493876100752316e-14,zero_stress_hold
2.23974804513022e-07,0.0,1.530605201189648e-14,zero_stress_hold
2.2402086143354697e-07,0.0,1.512050481541591e-14,zero_stress_hold
2.2406691835407196e-07,0.0,1.493720690974495e-14,zero_stress_hold
2.2411297527459694e-07,0.0,1.475613102791734e-14,zero_stress_hold
2.2415903219512193e-07,0.0,1.4577250233509873e-14,zero_stress_hold
2.2420508911564694e-07,0.0,1.4400537916635235e-14,zero_stress_hold
2.2425114603617192e-07,0.0,1.4225967789984215e-14,zero_stress_hold
2.242972029566969e-07,0.0,1.405351388491432e-14,zero_stress_hold
2.243432598772219e-07,0.0,1.3883150547587367e-14,zero_stress_hold
2.2438931679774687e-07,0.0,1.3714852435153121e-14,zero_stress_hold
2.2443537371827188e-07,0.0,1.3548594511979214e-14,zero_stress_hold
2.2448143063879687e-07,0.0,1.3384352045927494e-14,zero_stress_hold
2.2452748755932185e-07,0.0,1.3222100604674018e-14,zero_stress_hold
2.2457354447984683e-07,0.0,1.3061816052075183e-14,zero_stress_hold
2.2461960140037182e-07,0.0,1.2903474544577119e-14,zero_stress_hold
2.2466565832089683e-07,0.0,1.274705252766864e-14,zero_stress_hold
2.247117152414218e-07,0.0,1.2592526732377918e-14,zero_stress_hold
2.247577721619468e-07,0.0,1.2439874171810154e-14,zero_stress_hold
2.2480382908247178e-07,0.0,1.2289072137728703e-14,zero_stress_hold
2.2484988600299676e-07,0.0,1.21400981971769e-14,zero_stress_hold
2.2489594292352177e-07,0.0,1.1992930189140843e-14,zero_stress_hold
2.2494199984404676e-07,0.0,1.1847546221253323e-14,zero_stress_hold
2.2498805676457174e-07,0.0,1.1703924666536344e-14,zero_stress_hold
2.2503411368509673e-07,0.0,1.1562044160184495e-14,zero_stress_hold
2.250801706056217e-07,0.0,1.1421883596386634e-14,zero_stress_hold
2.2512622752614672e-07,0.0,1.128342212518611e-14,zero_stress_hold
2.251722844466717e-07,0.0,1.114663914937968e-14,zero_stress_hold
2.252183413671967e-07,0.0,1.1011514321452765e-14,zero_stress_hold
2.2526439828772167e-07,0.0,1.0878027540553078e-14,zero_stress_hold
2.2531045520824666e-07,0.0,1.0746158949500386e-14,zero_stress_hold
2.2535651212877167e-07,0.0,1.061588893183244e-14,zero_stress_hold
2.2540256904929665e-07,0.0,1.0487198108887395e-14,zero_stress_hold
2.2544862596982163e-07,0.0,1.036006733692033e-14,zero_stress_hold
2.2549468289034662e-07,0.0,1.0234477704255984e-14,zero_stress_hold
2.255407398108716e-07,0.0,1.0110410528475343e-14,zero_stress_hold
2.255867967313966e-07,0.0,9.987847353636399e-15,zero_stress_hold
2.2563285365192157e-07,0.0,9.866769947529183e-15,zero_stress_hold
2.2567891057244658e-07,0.0,9.74716029896262e-15,zero_stress_hold
2.2572496749297156e-07,0.0,9.629000615086366e-15,zero_stress_hold
2.2577102441349655e-07,0.0,9.512273318743041e-15,zero_stress_hold
2.2581708133402156e-07,0.0,9.396961045853892e-15,zero_stress_hold
2.2586313825454652e-07,0.0,9.283046642836076e-15,zero_stress_hold
2.2590919517507153e-07,0.0,9.170513164050071e-15,zero_stress_hold
2.259552520955965e-07,0.0,9.059343869279927e-15,zero_stress_hold
2.260013090161215e-07,0.0,8.94952222124216e-15,zero_stress_hold
2.260473659366465e-07,0.0,8.841031883126035e-15,zero_stress_hold
2.2609342285717146e-07,0.0,8.73385671616372e-15,zero_stress_hold
2.2613947977769647e-07,0.0,8.62798077722864e-15,zero_stress_hold
2.2618553669822146e-07,0.0,8.523388316464837e-15,zero_stress_hold
2.2623159361874644e-07,0.0,8.420063774943217e-15,zero_stress_hold
2.2627765053927142e-07,0.0,8.317991782347476e-15,zero_stress_hold
2.263237074597964e-07,0.0,8.217157154687553e-15,zero_stress_hold
2.2636976438032142e-07,0.0,8.117544892040794e-15,zero_stress_hold
2.264158213008464e-07,0.0,8.019140176320983e-15,zero_stress_hold
2.2646187822137139e-07,0.0,7.921928369073455e-15,zero_stress_hold
2.2650793514189637e-07,0.0,7.825895009297924e-15,zero_stress_hold
2.2655399206242135e-07,0.0,7.731025811297162e-15,zero_stress_hold
2.2660004898294636e-07,0.0,7.637306662551851e-15,zero_stress_hold
2.2664610590347135e-07,0.0,7.544723621621542e-15,zero_stress_hold
2.2669216282399633e-07,0.0,7.453262916070261e-15,zero_stress_hold
2.2673821974452132e-07,0.0,7.362910940418107e-15,zero_stress_hold
2.267842766650463e-07,0.0,7.27365425411723e-15,zero_stress_hold
2.268303335855713e-07,0.0,7.185479579552382e-15,zero_stress_hold
2.268763905060963e-07,0.0,7.098373800066067e-15,zero_stress_hold
2.2692244742662128e-07,0.0,7.012323958006878e-15,zero_stress_hold
2.2696850434714626e-07,0.0,6.927317252802267e-15,zero_stress_hold
2.2701456126767125e-07,0.0,6.843341039054273e-15,zero_stress_hold
2.2706061818819626e-07,0.0,6.760382824658344e-15,zero_stress_hold
2.2710667510872124e-07,0.0,6.6784302689453615e-15,zero_stress_hold
2.2715273202924622e-07,0.0,6.597471180845393e-15,zero_stress_hold
2.271987889497712e-07,0.0,6.5174935170745025e-15,zero_stress_hold
2.272448458702962e-07,0.0,6.438485380343127e-15,zero_stress_hold
2.272909027908212e-07,0.0,6.3604350175862e-15,zero_stress_hold
2.2733695971134619e-07,0.0,6.2833308182150824e-15,zero_stress_hold
2.2738301663187117e-07,0.0,6.207161312389959e-15,zero_stress_hold
2.2742907355239615e-07,0.0,6.1319151693139085e-15,zero_stress_hold
2.2747513047292114e-07,0.0,6.057581195547285e-15,zero_stress_hold
2.2752118739344615e-07,0.0,5.984148333342542e-15,zero_stress_hold
2.2756724431397113e-07,0.0,5.911605658999568e-15,zero_stress_hold
2.2761330123449612e-07,0.0,5.83994238124032e-15,zero_stress_hold
2.276593581550211e-07,0.0,5.769147839603783e-15,zero_stress_hold
2.2770541507554608e-07,0.0,5.699211502860092e-15,zero_stress_hold
2.277514719960711e-07,0.0,5.6301229674438685e-15,zero_stress_hold
2.2779752891659608e-07,0.0,5.5618719559068534e-15,zero_stress_hold
2.2784358583712106e-07,0.0,5.494448315388689e-15,zero_stress_hold
2.2788964275764605e-07,0.0,5.4278420161068514e-15,zero_stress_hold
2.2793569967817103e-07,0.0,5.362043149864576e-15,zero_stress_hold
2.2798175659869604e-07,0.0,5.297041928576889e-15,zero_stress_hold
2.2802781351922102e-07,0.0,5.232828682814784e-15,zero_stress_hold
2.28073870439746e-07,0.0,5.169393860366464e-15,zero_stress_hold
2.28119927360271e-07,0.0,5.106728024816619e-15,zero_stress_hold
2.2816598428079598e-07,0.0,5.044821854142624e-15,zero_stress_hold
2.2821204120132099e-07,0.0,4.983666139327765e-15,zero_stress_hold
2.2825809812184597e-07,0.0,4.923251782991546e-15,zero_stress_hold
2.2830415504237095e-07,0.0,4.863569798036049e-15,zero_stress_hold
2.2835021196289594e-07,0.0,4.804611306309263e-15,zero_stress_hold
2.2839626888342092e-07,0.0,4.746367537284327e-15,zero_stress_hold
2.2844232580394593e-07,0.0,4.688829826754806e-15,zero_stress_hold
2.2848838272447092e-07,0.0,4.631989615546019e-15,zero_stress_hold
2.285344396449959e-07,0.0,4.575838448241501e-15,zero_stress_hold
2.2858049656552088e-07,0.0,4.52036797192538e-15,zero_stress_hold
2.2862655348604587e-07,0.0,4.4655699349397875e-15,zero_stress_hold
2.2867261040657088e-07,0.0,4.411436185657296e-15,zero_stress_hold
2.2871866732709586e-07,0.0,4.357958671268512e-15,zero_stress_hold
2.2876472424762085e-07,0.0,4.3051294365838535e-15,zero_stress_hold
2.2881078116814583e-07,0.0,4.252940622850355e-15,zero_stress_hold
2.2885683808867081e-07,0.0,4.201384466582566e-15,zero_stress_hold
2.2890289500919582e-07,0.0,4.150453298407637e-15,zero_stress_hold
2.289489519297208e-07,0.0,4.100139541924613e-15,zero_stress_hold
2.289950088502458e-07,0.0,4.0504357125771135e-15,zero_stress_hold
2.2904106577077078e-07,0.0,4.001334416540139e-15,zero_stress_hold
2.2908712269129576e-07,0.0,3.952828349620127e-15,zero_stress_hold
2.2913317961182077e-07,0.0,3.904910296168356e-15,zero_stress_hold
2.2917923653234575e-07,0.0,3.857573128007747e-15,zero_stress_hold
2.2922529345287074e-07,0.0,3.810809803372217e-15,zero_stress_hold
2.2927135037339572e-07,0.0,3.764613365859344e-15,zero_stress_hold
2.293174072939207e-07,0.0,3.718976943395497e-15,zero_stress_hold
2.2936346421444572e-07,0.0,3.673893747213541e-15,zero_stress_hold
2.294095211349707e-07,0.0,3.629357070843101e-15,zero_stress_hold
2.2945557805549568e-07,0.0,3.585360289112681e-15,zero_stress_hold
2.2950163497602067e-07,0.0,3.541896857164288e-15,zero_stress_hold
2.2954769189654565e-07,0.0,3.4989603094797915e-15,zero_stress_hold
2.2959374881707066e-07,0.0,3.456544258919087e-15,zero_stress_hold
2.2963980573759565e-07,0.0,3.414642395770121e-15,zero_stress_hold
2.2968586265812063e-07,0.0,3.3732484868100307e-15,zero_stress_hold
2.2973191957864561e-07,0.0,3.332356374378069e-15,zero_stress_hold
2.297779764991706e-07,0.0,3.291959975459561e-15,zero_stress_hold
2.298240334196956e-07,0.0,3.252053280780973e-15,zero_stress_hold
2.298700903402206e-07,0.0,3.2126303539161377e-15,zero_stress_hold
2.2991614726074558e-07,0.0,3.173685330402941e-15,zero_stress_hold
2.2996220418127056e-07,0.0,3.1352124168710856e-15,zero_stress_hold
2.3000826110179554e-07,0.0,3.097205890180246e-15,zero_stress_hold
2.3005431802232055e-07,0.0,3.059660096568679e-15,zero_stress_hold
2.3010037494284554e-07,0.0,3.0225694508123116e-15,zero_stress_hold
2.3014643186337052e-07,0.0,2.985928435393695e-15,zero_stress_hold
2.301924887838955e-07,0.0,2.94973159968137e-15,zero_stress_hold
2.302385457044205e-07,0.0,2.9139735591190073e-15,zero_stress_hold
2.302846026249455e-07,0.0,2.8786489944243817e-15,zero_stress_hold
2.3033065954547048e-07,0.0,2.843752650798219e-15,zero_stress_hold
2.3037671646599547e-07,0.0,2.8092793371423075e-15,zero_stress_hold
2.3042277338652045e-07,0.0,2.7752239252874146e-15,zero_stress_hold
2.3046883030704544e-07,0.0,2.7415813492303968e-15,zero_stress_hold
2.3051488722757045e-07,0.0,2.708346604380569e-15,zero_stress_hold
2.305609441480954e-07,0.0,2.6755147468153546e-15,zero_stress_hold
2.3060700106862041e-07,0.0,2.643080892544598e-15,zero_stress_hold
2.306530579891454e-07,0.0,2.6110402167843267e-15,zero_stress_hold
2.3069911490967038e-07,0.0,2.5793879532387835e-15,zero_stress_hold
2.307451718301954e-07,0.0,2.5481193933914974e-15,zero_stress_hold
2.3079122875072035e-07,0.0,2.5172298858049585e-15,zero_stress_hold
2.3083728567124536e-07,0.0,2.4867148354284395e-15,zero_stress_hold
2.3088334259177034e-07,0.0,2.456569702914727e-15,zero_stress_hold
2.3092939951229533e-07,0.0,2.4267900039446297e-15,zero_stress_hold
2.3097545643282034e-07,0.0,2.3973713085599907e-15,zero_stress_hold
2.310215133533453e-07,0.0,2.3683092405047934e-15,zero_stress_hold
2.310675702738703e-07,0.0,2.3395994765739283e-15,zero_stress_hold
2.311136271943953e-07,0.0,2.311237745970354e-15,zero_stress_hold
2.3115968411492027e-07,0.0,2.2832198296695616e-15,zero_stress_hold
2.3120574103544526e-07,0.0,2.2555415597920808e-15,zero_stress_hold
2.3125179795597024e-07,0.0,2.228198818983442e-15,zero_stress_hold
2.3129785487649525e-07,0.0,2.2011875398016684e-15,zero_stress_hold
2.3134391179702024e-07,0.0,2.1745037041123136e-15,zero_stress_hold
2.3138996871754522e-07,0.0,2.14814334249058e-15,zero_stress_hold
2.314360256380702e-07,0.0,2.1221025336309385e-15,zero_stress_hold
2.314820825585952e-07,0.0,2.0963774037637785e-15,zero_stress_hold
2.315281394791202e-07,0.0,2.0709641260791326e-15,zero_stress_hold
2.3157419639964518e-07,0.0,2.0458589201575042e-15,zero_stress_hold
2.3162025332017017e-07,0.0,2.0210580514073556e-15,zero_stress_hold
2.3166631024069515e-07,0.0,1.9965578305096572e-15,zero_stress_hold
2.3171236716122013e-07,0.0,1.9723546128690494e-15,zero_stress_hold
2.3175842408174514e-07,0.0,1.948444798071656e-15,zero_stress_hold
2.3180448100227013e-07,0.0,1.9248248293495876e-15,zero_stress_hold
2.318505379227951e-07,0.0,1.9014911930517087e-15,zero_stress_hold
2.318965948433201e-07,0.0,1.878440418121046e-15,zero_stress_hold
2.3194265176384508e-07,0.0,1.8556690755784187e-15,zero_stress_hold
2.319887086843701e-07,0.0,1.8331737780123343e-15,zero_stress_hold
2.3203476560489507e-07,0.0,1.810951179075161e-15,zero_stress_hold
2.3208082252542006e-07,0.0,1.788997972985216e-15,zero_stress_hold
2.3212687944594504e-07,0.0,1.7673108940350836e-15,zero_stress_hold
2.3217293636647003e-07,0.0,1.7458867161057975e-15,zero_stress_hold
2.3221899328699504e-07,0.0,1.72472225218691e-15,zero_stress_hold
2.3226505020752002e-07,0.0,1.703814353902479e-15,zero_stress_hold
