opening_A,s_A,s_over_partial,energy_eV_cell,transverse_gradient_eV_A_cell,transverse_curvature_eV_A2_cell
0.3,1.7737407701032197,0.8,1.1980426458660762,-1.2212453270876722e-14,17.552175138647385
0.3,1.7875981198696511,0.80625,1.154153546612556,-1.5987211554602254e-14,17.3532173242587
0.3,1.8014554696360825,0.8125,1.1108129443349481,-1.1102230246251565e-14,17.153286494595292
0.3,1.8153128194025139,0.81875,1.0680860657770936,-1.3100631690576847e-14,16.95249901098706
0.3,1.8291701691689453,0.825,1.02603723576284,-1.3766765505351941e-14,16.750964666566205
0.3,1.8430275189353769,0.83125,0.9847298358110237,-3.9968028886505635e-15,16.548786597023973
0.3,1.8568848687018082,0.8375,0.9442262682257061,-7.327471962526033e-15,16.34606121236793
0.3,1.8707422184682396,0.84375,0.9045879255877374,-8.215650382226158e-15,16.142878148295807
0.3,1.884599568234671,0.8500000000000001,0.8658751655659334,-1.4210854715202004e-14,15.939320235811692
0.3,1.8984569180011024,0.8562500000000001,0.8281472909586896,-6.439293542825908e-15,15.73546348772345
0.3,1.9123142677675338,0.8625,0.7914625348694408,-1.3988810110276972e-14,15.531377100672923
0.3,1.9261716175339652,0.86875,0.7558780509124143,-1.1324274851176597e-14,15.327123471366756
0.3,1.9400289673003965,0.875,0.7214499083386121,-4.6629367034256575e-15,15.122758225693357
0.3,1.953886317066828,0.88125,0.6882330919657633,-1.2212453270876722e-14,14.918330259430832
0.3,1.9677436668332593,0.8875,0.6562815067903802,-7.993605777301127e-15,14.713881789272845
0.3,1.981601016599691,0.89375,0.6256479871548777,-5.218048215738236e-15,14.509448412922831
0.3,1.9954583663661223,0.9,0.5963843103381832,-6.217248937900877e-15,14.305059177032954
0.3,2.0093157161325537,0.90625,0.5685412144341129,-1.0880185641326534e-14,14.100736651790864
0.3,2.023173065898985,0.9125,0.542168420378319,-9.103828801926284e-15,13.896497010987702
0.3,2.0370304156654164,0.9187500000000001,0.5173146579815207,-4.6629367034256575e-15,13.692350116430633
0.3,2.050887765431848,0.9250000000000002,0.49402769582438744,-8.770761894538737e-15,13.48829960559547
0.3,2.064745115198279,0.93125,0.4723543748672929,-1.2989609388114332e-14,13.284342981449152
0.3,2.078602464964711,0.9375000000000001,0.45234064562682974,-6.106226635438361e-15,13.080471703405358
0.3,2.092459814731142,0.94375,0.43403160876990654,-4.3298697960381105e-15,12.876671278413145
0.3,2.1063171644975736,0.9500000000000001,0.4174715589756497,-1.2212453270876722e-14,12.672921351213827
0.3,2.1201745142640047,0.9562499999999999,0.402704031915329,-1.1712852909795402e-14,12.469195792838871
0.3,2.1340318640304363,0.9625,0.38977185420066807,-1.7763568394002505e-15,12.265462786458313
0.3,2.1478892137968675,0.96875,0.37871719615166644,-4.718447854656915e-15,12.061684909727173
0.3,2.161746563563299,0.9750000000000001,0.36958162723600374,-6.38378239159465e-15,11.857819212814157
0.3,2.1756039133297302,0.98125,0.36240617403348097,-7.494005416219807e-15,11.653817291335631
0.3,2.189461263096162,0.9875,0.35723138058050985,-4.135580766728708e-15,11.449625353453095
0.3,2.2033186128625935,0.9937500000000001,0.3540973709516253,-5.856426454897701e-15,11.245184280431516
0.3,2.2171759626290246,1.0,0.35304391393708023,-6.2674858519553704e-15,11.040429679990147
0.75,0.0,0.0,1.9143872725710835,-1.0328530325417028e-15,5.629422101654418
0.75,0.013857349766431404,0.00625,1.9149233424196002,-2.1996293675385914e-15,5.766711706011747
0.75,0.02771469953286281,0.0125,1.9165136730007264,-1.3322676295501878e-15,5.90314553234526
0.75,0.041572049299294214,0.018750000000000003,1.9191310704430378,-2.1788126858268697e-15,6.038724812008593
0.75,0.05542939906572562,0.025,1.922747836734163,-3.635980405647388e-15,6.1734483017382615
0.75,0.06928674883215702,0.03125,1.9273357654590009,-2.3869795029440866e-15,6.3073122675727245
0.75,0.08314409859858843,0.037500000000000006,1.9328661378559868,-3.0253577421035516e-15,6.440310470640911
0.75,0.09700144836501982,0.04375,1.93930971927375,-4.6629367034256575e-15,6.572434155034676
0.75,0.11085879813145123,0.05,1.946636756111269,-3.3861802251067274e-15,6.7036720380102786
0.75,0.12471614789788264,0.05625,1.9548169733250802,-2.1094237467877974e-15,6.834010302795752
0.75,0.13857349766431404,0.0625,1.963819572588057,-3.3306690738754696e-15,6.963432594313491
0.75,0.15243084743074545,0.06875,1.973613231185194,-3.885780586188048e-15,7.091920018160873
0.75,0.16628819719717686,0.07500000000000001,1.984166101733042,-2.7200464103316335e-15,7.219451143227094
0.75,0.18014554696360827,0.08125,1.9954458128110582,-1.7208456881689926e-15,7.346002008360701
0.75,0.19400289673003965,0.0875,2.0074194705949626,-3.219646771412954e-15,7.471546133540885
0.75,0.20786024649647106,0.09375,2.0200536615846865,-2.275957200481571e-15,7.59605453604609
0.75,0.22171759626290247,0.1,2.033314456522374,-4.218847493575595e-15,7.719495752156325
0.75,0.23557494602933388,0.10625000000000001,2.047167415599622,-2.886579864025407e-15,7.841835864971175
0.75,0.24943229579576529,0.1125,2.0615775950576123,-2.4980018054066022e-15,7.963038538973921
0.75,0.2632896455621967,0.11875000000000001,2.0765095552892148,-4.107825191113079e-15,8.083065062024026
0.75,0.2771469953286281,0.125,2.091927370558802,-3.608224830031759e-15,8.201874395515738
0.75,0.2910043450950595,0.13125,2.1077946404634806,-2.7755575615628914e-15,8.319423233499654
0.75,0.3048616948614909,0.1375,2.124074503268983,-5.10702591327572e-15,8.43566607162833
0.75,0.3187190446279223,0.14375,2.1407296512649445,-4.6629367034256575e-15,8.550555286854646
0.75,0.3325763943943537,0.15000000000000002,2.1577223482977628,-4.551914400963142e-15,8.664041228885491
0.75,0.3464337441607851,0.15625,2.1750144496553645,-4.773959005888173e-15,8.776072324471285
0.75,0.36029109392721653,0.1625,2.1925674244970104,-4.218847493575595e-15,8.886595195695516
0.75,0.3741484436936479,0.16875,2.210342381043451,-3.9968028886505635e-15,8.995554793517513
0.75,0.3880057934600793,0.175,2.22830009476849,-4.773959005888173e-15,9.102894547915438
0.75,0.40186314322651073,0.18125000000000002,2.2464010398630867,-5.10702591327572e-15,9.208556536075143
0.75,0.4157204929929421,0.1875,2.264605424277779,-3.774758283725532e-15,9.312481670172904
0.75,0.42957784275937355,0.19375,2.2828732286891,-4.3298697960381105e-15,9.414609906405218
0.75,0.44343519252580493,0.2,2.301164249781438,-4.773959005888173e-15,9.514880477024374
0.75,0.4572925422922363,0.20625,2.319438148287903,-4.884981308350689e-15,9.613232147242364
0.75,0.47114989205866775,0.21250000000000002,2.337654502292626,-5.88418203051333e-15,9.709603498963876
0.75,0.48500724182509913,0.21875,2.355772866363497,-3.4416913763379853e-15,9.80393324339601
0.75,0.49886459159153057,0.225,2.3737528371582677,-4.6629367034256575e-15,9.896160564652595
0.75,0.512721941357962,0.23125000000000004,2.3915541262291997,-2.6645352591003757e-15,9.986225496513494
0.75,0.5265792911243934,0.23750000000000002,2.4091366408413193,-4.440892098500626e-15,10.074069334504543
0.75,0.5404366408908248,0.24375000000000002,2.426460573716871,-3.9968028886505635e-15,10.159635085414312
0.75,0.5542939906572562,0.25,2.443486502722595,-4.6629367034256575e-15,10.242867956242726
0.75,0.5681513404236875,0.25625,2.460175501625181,-2.220446049250313e-15,10.323715884355478
0.75,0.582008690190119,0.2625,2.4764892631516493,-3.219646771412954e-15,10.40213011026969
0.75,0.5958660399565504,0.26875000000000004,2.492390235700633,-5.495603971894525e-15,10.478065793977432
0.75,0.6097233897229818,0.275,2.5078417751530915,-5.218048215738236e-15,10.55148267497801
0.75,0.6235807394894132,0.28125,2.5228083133183734,-3.4416913763379853e-15,10.622345775176548
0.75,0.6374380892558446,0.2875,2.5372555446137524,-2.886579864025407e-15,10.690626142442555
0.75,0.651295439022276,0.29375,2.551150632598769,-2.1649348980190553e-15,10.756301630819118
0.75,0.6651527887887074,0.30000000000000004,2.564462437951606,-3.552713678800501e-15,10.819357711029975
0.75,0.6790101385551388,0.30625,2.5771617693603974,-1.9984014443252818e-15,10.879788301923629
0.75,0.6928674883215702,0.3125,2.589221658578094,-6.827871601444713e-15,10.937596609688253
0.75,0.7067248380880016,0.31875,2.6006176605187856,-4.496403249731884e-15,10.992795956915346
0.75,0.7205821878544331,0.325,2.6113281787113376,-3.83026943495679e-15,11.045410577730605
0.75,0.7344395376208644,0.33125000000000004,2.6213348156188845,-6.938893903907228e-15,11.095476348094719
0.75,0.7482968873872958,0.3375,2.6306227462170795,-6.2727600891321345e-15,11.143041411882791
0.75,0.7621542371537272,0.34375,2.639181111728917,-7.327471962526033e-15,11.188166653413678
0.75,0.7760115869201586,0.35,2.6470034284615163,-5.190292640122607e-15,11.230925955764016
0.75,0.7898689366865901,0.35625,2.6540880042020536,-3.9968028886505635e-15,11.271406171694275
0.75,0.8037262864530215,0.36250000000000004,2.660438351534673,-6.689093723366568e-15,11.309706720846268
0.75,0.8175836362194528,0.36875,2.666063583687738,-7.327471962526033e-15,11.34593871398193
0.75,0.8314409859858842,0.375,2.670978774104216,-4.773959005888173e-15,11.380223493968497
0.75,0.8452983357523156,0.38125,2.675205255914742,-5.1209037010835345e-15,11.412690476360432
0.75,0.8591556855187471,0.3875,2.678770832068261,-7.327471962526033e-15,11.443474173263148
0.75,0.8730130352851785,0.39375000000000004,2.6817098614003894,-3.7192471324942744e-15,11.472710297522148
0.75,0.8868703850516099,0.4,2.684063181003757,-4.010680676458378e-15,11.500530876524968
0.75,0.9007277348180412,0.40625,2.685877821843483,-9.645062526431047e-15,11.527058363875735
0.75,0.9145850845844726,0.4125,2.6872064739756785,-1.366962099069724e-15,11.552398831707588
0.75,0.9284424343509041,0.41875,2.688106661764494,-1.1275702593849246e-14,11.576634464823048
0.75,0.9422997841173355,0.42500000000000004,2.6886396003513346,-5.528563717938084e-15,11.599815765390314
0.75,0.9561571338837669,0.43125,2.6888687247142498,-6.1010224650104306e-15,11.621954110748185
0.75,0.9700144836501983,0.4375,2.6888579141064866,-2.6020852139652106e-17,11.64301556872849
0.75,0.9838718334166296,0.44375,2.6886694784708856,-6.291842047367879e-15,11.662917121232965
0.75,0.9977291831830611,0.45,2.688362028029512,-2.9438257387326416e-15,11.68152659826543
0.75,1.0115865329494924,0.45625,2.6879884066563724,-5.3550913703404035e-15,11.698667560539947
0.75,1.025443882715924,0.4625000000000001,2.687593921486521,-6.999609225566417e-15,11.714129937774121
0.75,1.0393012324823554,0.46875000000000006,2.687215125828609,-1.0913145387370093e-14,11.727686294763483
0.75,1.0531585822487868,0.47500000000000003,2.686879385036867,-3.656797087359109e-15,11.739112134748336
0.75,1.0670159320152182,0.48125,2.686605353733724,-6.0602564633249756e-15,11.74820690400641
0.75,1.0808732817816495,0.48750000000000004,2.6864043144901038,-5.379377499004079e-15,11.754811005127676
0.75,1.094730631548081,0.49375,2.686282105652568,-5.38154590334905e-15,11.758814354359732
0.75,1.1085879813145123,0.5,2.6862411647841253,-7.094964421197041e-15,11.76015528098111
0.75,1.1224453310809437,0.50625,2.6862821056525674,-1.1342923128543347e-14,11.758814354359728
0.75,1.136302680847375,0.5125,2.6864043144901038,-5.016820292524926e-15,11.75481100512767
0.75,1.1501600306138065,0.5187499999999999,2.686605353733724,-5.564992910933597e-15,11.748206904006402
0.75,1.164017380380238,0.525,2.686879385036867,-8.004014118156988e-15,11.739112134748343
0.75,1.1778747301466694,0.53125,2.6872151258286094,-1.021925599697937e-14,11.727686294763483
0.75,1.1917320799131008,0.5375000000000001,2.6875939214865197,-3.0513785942432037e-15,11.71412993777412
0.75,1.2055894296795322,0.5437500000000001,2.6879884066563733,-5.663872149064275e-15,11.698667560539942
0.75,1.2194467794459636,0.55,2.6883620280295113,-3.2421981766006525e-15,11.68152659826543
0.75,1.233304129212395,0.55625,2.6886694784708856,-1.412064909445121e-15,11.662917121232958
0.75,1.2471614789788263,0.5625,2.688857914106487,-3.940424375681317e-15,11.643015568728487
0.75,1.2610188287452577,0.56875,2.6888687247142498,-6.4748553740834325e-15,11.621954110748185
0.75,1.274876178511689,0.575,2.6886396003513355,-6.250208683944436e-15,11.599815765390323
0.75,1.2887335282781205,0.5812499999999999,2.6881066617644938,-3.7365943672540425e-15,11.57663446482304
0.75,1.302590878044552,0.5875,2.6872064739756767,-3.2127078775090467e-15,11.552398831707588
0.75,1.3164482278109835,0.59375,2.6858778218434827,-2.6853519408120974e-15,11.527058363875737
0.75,1.3303055775774149,0.6000000000000001,2.684063181003757,-3.427813588530171e-15,11.50053087652497
0.75,1.3441629273438462,0.6062500000000001,2.6817098614003894,-4.496403249731884e-15,11.472710297522159
0.75,1.3580202771102776,0.6125,2.6787708320682584,-8.520961713998076e-15,11.443474173263144
0.75,1.371877626876709,0.61875,2.6752052559147437,-5.731526364627371e-15,11.412690476360428
0.75,1.3857349766431404,0.625,2.6709787741042152,-2.886579864025407e-15,11.380223493968499
0.75,1.3995923264095718,0.63125,2.666063583687739,-3.3584246494910985e-15,11.345938713981933
0.75,1.4134496761760031,0.6375,2.660438351534674,-3.1086244689504383e-15,11.309706720846263
0.75,1.4273070259424345,0.6437499999999999,2.6540880042020527,-3.608224830031759e-15,11.271406171694272
0.75,1.4411643757088661,0.65,2.6470034284615145,-2.8033131371785203e-15,11.230925955764015
0.75,1.4550217254752975,0.65625,2.639181111728916,-6.439293542825908e-15,11.188166653413681
0.75,1.468879075241729,0.6625000000000001,2.630622746217081,-7.993605777301127e-15,11.143041411882793
0.75,1.4827364250081603,0.6687500000000001,2.6213348156188867,-5.384581669432009e-15,11.095476348094717
0.75,1.4965937747745917,0.675,2.611328178711338,-7.327471962526033e-15,11.045410577730609
0.75,1.510451124541023,0.68125,2.6006176605187856,-6.2727600891321345e-15,10.992795956915355
0.75,1.5243084743074544,0.6875,2.5892216585780967,-5.551115123125783e-15,10.937596609688246
0.75,1.5381658240738858,0.69375,2.5771617693603983,-4.218847493575595e-15,10.879788301923636
0.75,1.5520231738403172,0.7,2.5644624379516046,-6.106226635438361e-15,10.819357711029976
0.75,1.5658805236067486,0.7062499999999999,2.5511506325987674,-5.6066262743570405e-15,10.756301630819122
0.75,1.5797378733731802,0.7125,2.5372555446137506,-3.83026943495679e-15,10.690626142442554
0.75,1.5935952231396115,0.71875,2.5228083133183716,-9.159339953157541e-15,10.622345775176548
0.75,1.607452572906043,0.7250000000000001,2.507841775153091,-8.770761894538737e-15,10.551482674977995
0.75,1.6213099226724743,0.7312500000000001,2.4923902357006336,-5.828670879282072e-15,10.47806579397744
0.75,1.6351672724389057,0.7375,2.4764892631516484,-2.9976021664879227e-15,10.402130110269693
0.75,1.649024622205337,0.74375,2.4601755016251805,-6.8833827526759706e-15,10.32371588435549
0.75,1.6628819719717685,0.75,2.4434865027225943,-6.439293542825908e-15,10.24286795624273
0.75,1.6767393217381998,0.75625,2.426460573716872,-3.1086244689504383e-15,10.159635085414322
0.75,1.6905966715046312,0.7625,2.4091366408413206,-6.8833827526759706e-15,10.074069334504541
0.75,1.7044540212710626,0.7687499999999999,2.3915541262292015,-6.328271240363392e-15,9.986225496513493
0.75,1.7183113710374942,0.775,2.3737528371582677,-2.6645352591003757e-15,9.89616056465259
0.75,1.7321687208039256,0.78125,2.3557728663634983,-5.88418203051333e-15,9.80393324339601
0.75,1.746026070570357,0.7875000000000001,2.3376545022926276,-4.9960036108132044e-15,9.709603498963883
0.75,1.7598834203367884,0.7937500000000001,2.319438148287904,-3.774758283725532e-15,9.613232147242368
0.75,1.7737407701032197,0.8,2.3011642497814395,-3.3306690738754696e-15,9.514880477024372
0.75,1.7875981198696511,0.80625,2.2828732286891,-3.774758283725532e-15,9.414609906405213
0.75,1.8014554696360825,0.8125,2.264605424277781,-3.885780586188048e-15,9.31248167017291
0.75,1.8153128194025139,0.81875,2.2464010398630876,-3.774758283725532e-15,9.208556536075147
0.75,1.8291701691689453,0.825,2.228300094768491,-5.773159728050814e-15,9.102894547915447
0.75,1.8430275189353769,0.83125,2.2103423810434535,-5.88418203051333e-15,8.99555479351751
0.75,1.8568848687018082,0.8375,2.1925674244970117,-2.220446049250313e-15,8.886595195695515
0.75,1.8707422184682396,0.84375,2.1750144496553645,-4.551914400963142e-15,8.77607232447129
0.75,1.884599568234671,0.8500000000000001,2.157722348297763,-7.438494264988549e-15,8.664041228885495
0.75,1.8984569180011024,0.8562500000000001,2.140729651264947,-3.552713678800501e-15,8.550555286854646
0.75,1.9123142677675338,0.8625,2.1240745032689845,-2.9976021664879227e-15,8.43566607162833
0.75,1.9261716175339652,0.86875,2.107794640463481,-3.1086244689504383e-15,8.319423233499657
0.75,1.9400289673003965,0.875,2.091927370558804,-5.495603971894525e-15,8.20187439551574
0.75,1.953886317066828,0.88125,2.076509555289216,-4.274358644806853e-15,8.08306506202404
0.75,1.9677436668332593,0.8875,2.0615775950576136,-2.7755575615628914e-15,7.963038538973924
0.75,1.981601016599691,0.89375,2.0471674155996227,-2.886579864025407e-15,7.841835864971179
0.75,1.9954583663661223,0.9,2.033314456522376,-3.4416913763379853e-15,7.719495752156323
0.75,2.0093157161325537,0.90625,2.0200536615846905,-3.9968028886505635e-15,7.596054536046099
0.75,2.023173065898985,0.9125,2.007419470594965,-4.274358644806853e-15,7.47154613354089
0.75,2.0370304156654164,0.9187500000000001,1.995445812811059,-4.3298697960381105e-15,7.346002008360697
0.75,2.050887765431848,0.9250000000000002,1.9841661017330425,-3.219646771412954e-15,7.219451143227099
0.75,2.064745115198279,0.93125,1.9736132311851957,-3.9968028886505635e-15,7.091920018160874
0.75,2.078602464964711,0.9375000000000001,1.9638195725880592,-4.218847493575595e-15,6.963432594313493
0.75,2.092459814731142,0.94375,1.954816973325082,-1.7763568394002505e-15,6.834010302795754
0.75,2.1063171644975736,0.9500000000000001,1.9466367561112694,-3.4416913763379853e-15,6.703672038010277
0.75,2.1201745142640047,0.9562499999999999,1.9393097192737496,-5.6066262743570405e-15,6.572434155034683
0.75,2.1340318640304363,0.9625,1.9328661378559864,-2.8033131371785203e-15,6.440310470640911
0.75,2.1478892137968675,0.96875,1.9273357654590013,-2.1094237467877974e-15,6.307312267572726
0.75,2.161746563563299,0.9750000000000001,1.922747836734164,-3.6914915568786455e-15,6.173448301738263
0.75,2.1756039133297302,0.98125,1.9191310704430369,-5.898059818321144e-15,6.038724812008606
0.75,2.189461263096162,0.9875,1.916513673000726,-3.941291737419306e-15,5.903145532345268
0.75,2.2033186128625935,0.9937500000000001,1.9149233424196006,-4.073130721593543e-15,5.766711706011748
0.75,2.2171759626290246,1.0,1.9143872725710853,-2.0914548416693413e-15,5.629422101654417
