time_reduced,force_reduced,mean_lambda,variance,skewness,mean_shifted_energy,tail_conditional,survival,hazard_reduced,initiation
40.32,0.013393592699430537,1.021728585342481,0.0006881146364349566,0.29145551228480515,0.00041708860536249307,0.0,0.6996709772528055,0.01617168390289942,0.30032902274719453
40.44,0.01310278039194988,1.02167205388942,0.0006887325757591993,0.2916662330916652,0.00041657812215681827,0.0,0.6983228178229738,0.016088063612599943,0.3016771821770262
40.559999999999995,0.012791829741500841,1.0215873805298687,0.0006891820581355838,0.29224484382062127,0.0004156570577229502,0.0,0.6969882086796108,0.015956859417212317,0.30301179132038925
40.68,0.01246196792824083,1.021474861883682,0.0006894607529564401,0.2931904243344513,0.0004143332410076263,0.0,0.6956709050108799,0.015779775312841946,0.3043290949891201
40.8,0.012114496766047337,1.021334909889398,0.0006895662391878016,0.29449960974028866,0.0004126173365029882,0.0,0.6943744517405723,0.015559007428169926,0.30562554825942767
40.92,0.011750787564852984,1.0211680507430965,0.0006894960358703611,0.2961666099808505,0.0004105227339971891,0.0,0.6931021494830601,0.015297195111159198,0.30689785051693985
41.04,0.011372275718712016,1.0209749234318601,0.000689247650037505,0.29818324778584326,0.00040806541221380296,0.0,0.6918570256426673,0.014997364511313553,0.30814297435733273
41.16,0.01098045504095552,1.0207562778496118,0.0006888186410900465,0.3005390143911193,0.000405263777337089,0.0,0.6906418110094075,0.014662866407839096,0.30935818899059253
41.28,0.010576871868792737,1.0205129724792592,0.0006882067002034147,0.30322114248901827,0.00040213847762323113,0.0,0.6894589220460952,0.014297310125959257,0.31054107795390484
41.4,0.01016311896062465,1.0202459716222396,0.0006874097429065354,0.30621469593485745,0.0003987121955313898,0.0,0.6883104489090871,0.01390449540644941,0.3116895510909129
41.519999999999996,0.009740829210154005,1.0199563421549607,0.0006864260125716812,0.30950267579052076,0.00039500941907493484,0.0,0.6871981491011767,0.013488344050463352,0.3128018508988233
41.64,0.009311669202100071,1.0196452497915092,0.0006852541922005439,0.3130661423248582,0.0003910561943916535,0.0,0.6861234465245515,0.013052833058797389,0.3138765534754485
41.76,0.00887733263495013,1.0193139548334338,0.0006838935215934432,0.3168843526070996,0.0003868798618579165,0.0,0.6850874355874673,0.012601930829894248,0.3149125644125327
41.879999999999995,0.008439533636705222,1.0189638073904914,0.0006823439167554711,0.32093491331447405,0.00038250877841836345,0.0,0.6840908899227779,0.012139537783760238,0.3159091100772221
42.0,0.008000000000000005,1.0185962420609969,0.0006806060882348899,0.32519394831951365,0.00037797202915917835,0.0,0.683134275201112,0.011669432550240954,0.31686572479888797
42.12,0.007560466363294815,1.018212772066724,0.0006786816550135929,0.329636280524994,0.00037329913150611113,0.0,0.6822177654669552,0.011195224610942266,0.31778223453304477
42.239999999999995,0.007122667365049882,1.0178149828450778,0.0006765732505838991,0.3342356272661936,0.00036851973576251514,0.0,0.6813412623919812,0.010720314025610024,0.31865873760801877
42.36,0.006688330797899916,1.0174045251102022,0.0006742846179552621,0.33896480840880183,0.0003636633260005829,0.0,0.6805044168257928,0.010247858616552271,0.31949558317420723
