run,cycle,segment,excess_outside_mass,excess_net_transfer,cycle_net_transfer,cycle_work_ev,mean_n,P0,Pminus1,Pplus1
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,39.0,zero_stress_hold,1.8307113782700668e-06,-2.3862831444526546e-13,-2.3864743282591794e-13,0.0,9.330954560745163e-07,0.9478100296144213,0.025757158847272685,0.025758038614798702
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,40.0,zero_stress_hold,1.8269358783781775e-06,-2.505237647885993e-13,-2.505338402455069e-13,0.0,9.330952049181222e-07,0.9465310411851631,0.02637919274216986,0.02638007130762604
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,41.0,zero_stress_hold,1.8231690696729475e-06,-2.6267839027313404e-13,-2.626940531828782e-13,0.0,9.330949417989577e-07,0.9452546899205039,0.02699948835843198,0.02700036572388418
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,42.0,zero_stress_hold,1.8194109307617667e-06,-2.7512023573623675e-13,-2.7513802427516203e-13,0.0,9.330946659715507e-07,0.9439809697504042,0.02761805022013719,0.0276189263876468
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,43.0,zero_stress_hold,1.8156614408834648e-06,-2.8779195154166417e-13,-2.8781974608079537e-13,0.0,9.330943776137683e-07,0.9427098746195157,0.028234882839651955,0.02823575781127683
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,44.0,zero_stress_hold,1.811920579020132e-06,-3.007731930912926e-13,-3.007908545752758e-13,0.0,9.330940763949082e-07,0.9414413984871588,0.028849990717662085,0.028850864495456048
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,45.0,zero_stress_hold,1.8081883243620256e-06,-3.14016201279424e-13,-3.140367164174065e-13,0.0,9.330937618519719e-07,0.9401755353272749,0.029463378343203207,0.02946425092921592
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,46.0,zero_stress_hold,1.8044646559675637e-06,-3.2750788859999035e-13,-3.2752207978998865e-13,0.0,9.330934337575421e-07,0.9389122791283953,0.030075050193690413,0.030075921589967615
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,47.0,zero_stress_hold,1.8007495531588424e-06,-3.4126942960612363e-13,-3.4128610344969033e-13,0.0,9.330930918700937e-07,0.9376516238935975,0.030685010734949045,0.030685880943532556
axial30_p40_a61_s49_w7_dt128_upper2_c16_h32,48.0,zero_stress_hold,1.7970429952440803e-06,-3.5534150898434633e-13,-3.553516699915816e-13,0.0,9.330927360636907e-07,0.9363935636404812,0.031293264421244416,0.03129413344417224
axial30_p40_a85_s49_w3_dt128_upper2.5,1.0,cyclic,1.0334244390291722e-06,5.268288251770114e-06,5.268288251772716e-06,1.3210850553041024e-06,5.268288251764265e-06,0.9984281816770094,0.000783275017358551,0.0007885433056103151
axial30_p40_a85_s49_w3_dt128_upper2.5,2.0,cyclic,1.1499469618095164e-06,6.546774449346735e-08,6.54677444947684e-08,1.552638364933304e-06,5.333755996239088e-06,0.9970441993324637,0.001475233455748713,0.0014805672117449518
axial30_p40_a85_s49_w3_dt128_upper2.5,3.0,cyclic,1.265358901434907e-06,5.365845165200209e-08,5.365845165243577e-08,1.5529012796430518e-06,5.387414447866058e-06,0.9956631111150718,0.002165750735207945,0.0021711381496558107
axial30_p40_a85_s49_w3_dt128_upper2.5,4.0,cyclic,1.3802828137815526e-06,5.3552535930062595e-08,5.3552535930929956e-08,1.5529062204130561e-06,5.440966983767626e-06,0.9942848967628162,0.002854831135056272,0.0028602721020400393
axial30_p40_a85_s49_w3_dt128_upper2.5,5.0,cyclic,1.4947229763475137e-06,5.347273451632162e-08,5.3472734515020576e-08,1.5529108901203302e-06,5.494439718237665e-06,0.9929095502792822,0.003542477640445329,0.0035479720801635663
axial30_p40_a85_s49_w3_dt128_upper2.5,6.0,cyclic,1.6086809263276408e-06,5.339320765422942e-08,5.3393207652928376e-08,1.5529155514669127e-06,5.54783292584345e-06,0.9915370656967515,0.004228693235095834,0.0042342410680216765
axial30_p40_a85_s49_w3_dt128_upper2.5,7.0,cyclic,1.7221581751700188e-06,5.33138251714374e-08,5.331382517057004e-08,1.5529202031406783e-06,5.60114675095343e-06,0.9901674370600151,0.004913480896541032,0.0049190820432919845
axial30_p40_a85_s49_w3_dt128_upper2.5,8.0,cyclic,1.835156229946025e-06,5.323458591305341e-08,5.323458591218605e-08,1.5529248451350944e-06,5.654381336798959e-06,0.9888006584262528,0.005596843596118405,0.005602497977455203
axial30_p40_a85_s49_w3_dt128_upper2.5,9.0,cyclic,1.9476765935038526e-06,5.3155489542974776e-08,5.3155489542974776e-08,1.5529294774704828e-06,5.707536826277889e-06,0.9874367238650121,0.006278784298982546,0.006284491835808823
axial30_p40_a85_s49_w3_dt128_upper2.5,10.0,cyclic,2.059720764554379e-06,5.3076535810533954e-08,5.307653580793187e-08,1.5529341001665216e-06,5.7606133620408485e-06,0.9860756274581849,0.006959305964117947,0.006965066577479986
axial30_p40_a85_s49_w3_dt128_upper2.5,11.0,cyclic,2.1712902376156556e-06,5.299772442082795e-08,5.299772441475642e-08,1.552938713243623e-06,5.813611086403694e-06,0.9847173632999722,0.007638411544351877,0.00764422515543828
axial30_p40_a85_s49_w3_dt128_upper2.5,12.0,cyclic,2.2823865031308677e-06,5.291905511451561e-08,5.29190551101788e-08,1.552943316721512e-06,5.866530141430742e-06,0.9833619254968653,0.008316103986367191,0.00832197051650862
axial30_p40_a85_s49_w3_dt128_upper2.5,13.0,cyclic,2.393011047232413e-06,5.284052756980573e-08,5.284052756633628e-08,1.5529479106203575e-06,5.919370668880986e-06,0.9820093081676218,0.008992386230715098,0.008998305601383977
axial30_p40_a85_s49_w3_dt128_upper2.5,14.0,cyclic,2.5031653520211916e-06,5.276214152562242e-08,5.276214152562242e-08,1.5529524949597193e-06,5.972132810299202e-06,0.980659505443233,0.009667261211827854,0.009673233344638151
axial30_p40_a85_s49_w3_dt128_upper2.5,15.0,cyclic,2.6128508954573193e-06,5.268389671048146e-08,5.268389671048146e-08,1.5529570697599078e-06,6.024816706962996e-06,0.9793125114669063,0.010340731858031648,0.010346756674738609
axial30_p40_a85_s49_w3_dt128_upper2.5,16.0,cyclic,2.7220691514034945e-06,5.260579285376599e-08,5.260579285029654e-08,1.5529616350407063e-06,6.07742249968508e-06,0.9779683203940351,0.011012801091559317,0.011018878514059
axial30_p40_a85_s49_w3_dt128_upper2.5,17.0,zero_stress_hold,1.9160316543330447e-06,-5.146814002562547e-06,-5.146814002562547e-06,0.0,9.306084974728415e-07,0.9766278411821956,0.011685614104511034,0.011686544713008507
axial30_p40_a85_s49_w3_dt128_upper2.5,18.0,zero_stress_hold,1.9119262290590022e-06,-1.2225654036010503e-08,-1.2225654036010503e-08,0.0,9.183828437941242e-07,0.9752893508246355,0.012354865396148704,0.012355783778992498
axial30_p40_a85_s49_w3_dt128_upper2.5,19.0,zero_stress_hold,1.9079495879661956e-06,-6.624133776222951e-10,-6.624133793570186e-10,0.0,9.177204308466566e-07,0.973953645317907,0.013022718480750078,0.013023636201180924
axial30_p40_a85_s49_w3_dt128_upper2.5,20.0,zero_stress_hold,1.9039797653219726e-06,-6.362932489928363e-10,-6.362932524622833e-10,0.0,9.170841379809834e-07,0.9726207189893203,0.013689181963219344,0.013690099047357325
axial30_p40_a85_s49_w3_dt128_upper2.5,21.0,zero_stress_hold,1.900018189629482e-06,-6.357224989483878e-10,-6.357225093567287e-10,0.0,9.164484159208656e-07,0.9712905660548534,0.014354258748343623,0.014355175196759544
axial30_p40_a85_s49_w3_dt128_upper2.5,22.0,zero_stress_hold,1.8960648565796712e-06,-6.35280921618131e-10,-6.352809233528545e-10,0.0,9.158131354276702e-07,0.9699631807439444,0.015017951721467807,0.015018867534603235
axial30_p40_a85_s49_w3_dt128_upper2.5,23.0,zero_stress_hold,1.8921197492069441e-06,-6.348405395123491e-10,-6.348405412470726e-10,0.0,9.151782953478043e-07,0.9686385572980545,0.015680263761862996,0.015681178940158344
axial30_p40_a85_s49_w3_dt128_upper2.5,24.0,zero_stress_hold,1.888182850316722e-06,-6.344004523095581e-10,-6.34400462717899e-10,0.0,9.145438953568752e-07,0.9673166899706238,0.016341197742809045,0.016342112286704402
axial30_p40_a91_s73_w3_dt128_upper2,1.0,cyclic,1.0309943892601245e-06,5.2611472799557035e-06,5.261147279981291e-06,1.3201382786629539e-06,5.261147279982239e-06,0.9984298479079878,0.0007824454723376802,0.0007877066196176622
axial30_p40_a91_s73_w3_dt128_upper2,2.0,cyclic,1.1474607576711197e-06,6.510091086217931e-08,6.510091087063609e-08,1.5513638325532594e-06,5.3262481908612085e-06,0.9970478723615599,0.0014734006950674959,0.0014787269432583565
axial30_p40_a91_s73_w3_dt128_upper2,3.0,cyclic,1.262832042337944e-06,5.3687150322829016e-08,5.3687150331285793e-08,1.5516172015790162e-06,5.379935341207542e-06,0.9956687820717236,0.0021629189963830214,0.002168298931724228
axial30_p40_a91_s73_w3_dt128_upper2,4.0,cyclic,1.3777162464739118e-06,5.358263463874427e-08,5.358263464524948e-08,1.551622173869938e-06,5.433517975859169e-06,0.9942925573215591,0.002851004580120565,0.002856438098096423
axial30_p40_a91_s73_w3_dt128_upper2,5.0,cyclic,1.4921175881324467e-06,5.350292975802792e-08,5.3502929764099455e-08,1.5516268962721723e-06,5.487020905643094e-06,0.9929191921414434,0.003537660418686348,0.0035431474395919895
axial30_p40_a91_s73_w3_dt128_upper2,6.0,cyclic,1.6060375989373349e-06,5.3423492312690973e-08,5.342349231746146e-08,1.551631610199706e-06,5.540444397971723e-06,0.9915486805895721,0.004222889482847884,0.004228429927245854
axial30_p40_a91_s73_w3_dt128_upper2,7.0,cyclic,1.7194777853241777e-06,5.3344198817743826e-08,5.3344198826417444e-08,1.551636314357752e-06,5.593788596836638e-06,0.9901810167365726,0.0049066947372199115,0.004912288525816746
axial30_p40_a91_s73_w3_dt128_upper2,8.0,cyclic,1.8324396494472789e-06,5.326504813434052e-08,5.326504814821831e-08,1.5516410087419456e-06,5.647053645023354e-06,0.9888161946653939,0.005589079140257306,0.005594726193902327
axial30_p40_a91_s73_w3_dt128_upper2,9.0,cyclic,1.944924689276789e-06,5.318603997148119e-08,5.318603998622634e-08,1.5516456933720263e-06,5.700239685039406e-06,0.9874542084712787,0.006270045644267778,0.006275745883952815
axial30_p40_a91_s73_w3_dt128_upper2,10.0,cyclic,2.0569343985709504e-06,5.310717406462051e-08,5.31071740784983e-08,1.5516503682677955e-06,5.753346859154675e-06,0.9860950522617362,0.006949597195424552,0.006955350542283703
axial30_p40_a91_s73_w3_dt128_upper2,11.0,cyclic,2.1684702668813005e-06,5.302845011712076e-08,5.302845013013119e-08,1.5516550334502746e-06,5.806375309312909e-06,0.9847387201565221,0.007627736733779223,0.007633543109088532
axial30_p40_a91_s73_w3_dt128_upper2,12.0,cyclic,2.279533779826759e-06,5.294986785055883e-08,5.2949867868773426e-08,1.551659688939507e-06,5.859325177170759e-06,0.9833852062876092,0.00830446719327443,0.008310326518451597
axial30_p40_a91_s73_w3_dt128_upper2,13.0,cyclic,2.39012641866862e-06,5.287142698998104e-08,5.287142700559355e-08,1.5516643347552128e-06,5.912196604272129e-06,0.982034504799162,0.008979791501756432,0.0089857036983607
axial30_p40_a91_s73_w3_dt128_upper2,14.0,cyclic,2.500249660725151e-06,5.2793127244821214e-08,5.279312726216845e-08,1.5516689709177134e-06,5.964989731595376e-06,0.9806866098475169,0.009653712580988127,0.009659677570719718
axial30_p40_a91_s73_w3_dt128_upper2,15.0,cyclic,2.6099049791165896e-06,5.271496836961598e-08,5.271496838522849e-08,1.5516735974471747e-06,6.017704700036488e-06,0.9793415156011469,0.010326233346661318,0.01033225105136135
axial30_p40_a91_s73_w3_dt128_upper2,16.0,cyclic,2.7190938428692246e-06,5.263695003476787e-08,5.263695005558455e-08,1.551678214363375e-06,6.070341650154892e-06,0.9779992162406468,0.010997356708409487,0.011003427050059637
axial30_p40_a91_s73_w3_dt128_upper2,17.0,zero_stress_hold,1.9151664255485923e-06,-5.139812645950023e-06,-5.13981264593788e-06,0.0,9.305290032238108e-07,0.9766606186098981,0.011669225430034154,0.011670155959037377
axial30_p40_a91_s73_w3_dt128_upper2,18.0,zero_stress_hold,1.911076907955972e-06,-1.1832889860660667e-08,-1.1832889846782879e-08,0.0,9.186961123675431e-07,0.9753240039610221,0.01233753867084329,0.012338457366955656
axial30_p40_a91_s73_w3_dt128_upper2,19.0,zero_stress_hold,1.9071077709126305e-06,-6.604050622333046e-10,-6.604050500902403e-10,0.0,9.180357062767522e-07,0.9739901662297922,0.013004457866588283,0.013005375902294558
axial30_p40_a91_s73_w3_dt128_upper2,20.0,zero_stress_hold,1.903145465897288e-06,-6.355819724690459e-10,-6.355819568565346e-10,0.0,9.174001232340905e-07,0.9726590997600173,0.013669991419194845,0.013670908819318078
axial30_p40_a91_s73_w3_dt128_upper2,21.0,zero_stress_hold,1.8991913807234195e-06,-6.350191136816896e-10,-6.350191015386253e-10,0.0,9.1676510292879e-07,0.9713307987925528,0.014334142220362413,0.01433505898546534
axial30_p40_a91_s73_w3_dt128_upper2,22.0,zero_stress_hold,1.895245510662169e-06,-6.345786847383739e-10,-6.345786691258626e-10,0.0,9.161305229587533e-07,0.9700052575816251,0.0149969131430438,0.014997829273566757
axial30_p40_a91_s73_w3_dt128_upper2,23.0,zero_stress_hold,1.8913078387583493e-06,-6.341394510195331e-10,-6.341394249986809e-10,0.0,9.154963822328405e-07,0.9686824703933996,0.015658307054156113,0.015659222550538344
axial30_p40_a91_s73_w3_dt128_upper2,24.0,zero_stress_hold,1.8873783480463646e-06,-6.337004775092137e-10,-6.337004705703198e-10,0.0,9.148626804613586e-07,0.9673624315059498,0.016318326814659636,0.016319241677340095
axial30_p40_a91_s73_w3_dt256_upper2,1.0,cyclic,1.0307938593382467e-06,5.286487481356676e-06,5.286487481406875e-06,1.3106471779494093e-06,5.2864874814099164e-06,0.9984298410017841,0.0007824362553564472,0.000787722742837857
axial30_p40_a91_s73_w3_dt256_upper2,2.0,cyclic,1.1458100314530768e-06,6.39716078393391e-08,6.397160790471649e-08,1.5407648918764804e-06,5.350459089346957e-06,0.9970478627957524,0.0014733933725567974,0.0014787438316461441
axial30_p40_a91_s73_w3_dt256_upper2,3.0,cyclic,1.2597867292511722e-06,5.346988849017249e-08,5.346988855283938e-08,1.540996882922944e-06,5.403928977954134e-06,0.9956687683297925,0.0021629138705810953,0.002168317799559049
axial30_p40_a91_s73_w3_dt256_upper2,4.0,cyclic,1.3732823865800908e-06,5.33686160186439e-08,5.336861608326235e-08,1.541002028255493e-06,5.457297594125138e-06,0.9942925394189379,0.0028510016416878805,0.002856458939282005
axial30_p40_a91_s73_w3_dt256_upper2,5.0,cyclic,1.486300965690933e-06,5.328923641505917e-08,5.3289236481412344e-08,1.541006971201512e-06,5.510586830723788e-06,0.9929191700954699,0.003537659658791036,0.003543170245621759
axial30_p40_a91_s73_w3_dt256_upper2,6.0,cyclic,1.5988439775651425e-06,5.321010673525403e-08,5.321010679466831e-08,1.5410119051655615e-06,5.563796937678184e-06,0.9915486544175454,0.0042228908926884075,0.004228454689626085
axial30_p40_a91_s73_w3_dt256_upper2,7.0,cyclic,1.710912910662249e-06,5.3131120302842005e-08,5.3131120361822604e-08,1.541016828899631e-06,5.616928058238776e-06,0.9901809864557332,0.004906698308022041,0.004912315236080279
axial30_p40_a91_s73_w3_dt256_upper2,8.0,cyclic,1.8225092491414019e-06,5.305227613813801e-08,5.3052276204924864e-08,1.5410217424035765e-06,5.669980334659814e-06,0.9888161602929297,0.005589084863274011,0.005594754843608669
axial30_p40_a91_s73_w3_dt256_upper2,9.0,cyclic,1.93363447313806e-06,5.2973573961417886e-08,5.297357402993946e-08,1.5410266456977664e-06,5.722953908891131e-06,0.9874541700243207,0.006270053510779137,0.006275776464688027
axial30_p40_a91_s73_w3_dt256_upper2,10.0,cyclic,2.044290058548018e-06,5.289501345782932e-08,5.2895013539361324e-08,1.5410315388039952e-06,5.775848922651807e-06,0.9860950097573682,0.006949607196737682,0.006955383045660332
axial30_p40_a91_s73_w3_dt256_upper2,11.0,cyclic,2.1544774772112862e-06,5.281659443134856e-08,5.281659448859444e-08,1.541036421742802e-06,5.828665517361726e-06,0.9847386736117694,0.007627748861228203,0.007633577526745563
axial30_p40_a91_s73_w3_dt256_upper2,12.0,cyclic,2.264198196936379e-06,5.2738316515081596e-08,5.273831658360317e-08,1.5410412945357596e-06,5.881403834237775e-06,0.983385155719446,0.008304481438220171,0.008310362842054407
axial30_p40_a91_s73_w3_dt256_upper2,13.0,cyclic,2.373453681411841e-06,5.266017946529977e-08,5.266017952774982e-08,1.5410461572043198e-06,5.93406401407098e-06,0.982034450224511,0.008979807855586839,0.008985741919600908
axial30_p40_a91_s73_w3_dt256_upper2,14.0,cyclic,2.4822453902478836e-06,5.258218302266193e-08,5.258218307643836e-08,1.5410510097687133e-06,5.986646197489305e-06,0.9806865512832443,0.009653731035117696,0.009659717681315183
axial30_p40_a91_s73_w3_dt256_upper2,15.0,cyclic,2.5905747789711775e-06,5.2504326861907424e-08,5.250432694343943e-08,1.5410558522504184e-06,6.03915052483013e-06,0.9793414530640703,0.010326253892531223,0.010332293043056051
axial30_p40_a91_s73_w3_dt256_upper2,16.0,cyclic,2.6984432991601637e-06,5.24266107800736e-08,5.242661085293199e-08,1.5410606846700963e-06,6.091577136260868e-06,0.977999149747526,0.010997379337487423,0.011003470914623682
axial30_p40_a91_s73_w3_dt256_upper2,17.0,zero_stress_hold,1.8935935936457982e-06,-5.16505238286509e-06,-5.165052382785293e-06,0.0,9.265247533851822e-07,0.9766605477851206,0.011669262844907375,0.01167018936966076
axial30_p40_a91_s73_w3_dt256_upper2,18.0,zero_stress_hold,1.8895779016307734e-06,-1.0927535733923355e-08,-1.0927535674942757e-08,0.0,9.155972175263114e-07,0.9753239278306813,0.012337578285918947,0.012338493883136473
axial30_p40_a91_s73_w3_dt256_upper2,19.0,zero_stress_hold,1.8856533080188753e-06,-6.553532352210345e-10,-6.553531710362659e-10,0.0,9.14941864157475e-07,0.9739900848453044,0.013004500106307014,0.013005415048171171
axial30_p40_a91_s73_w3_dt256_upper2,20.0,zero_stress_hold,1.8817355567982141e-06,-6.334243043276677e-10,-6.334242314692817e-10,0.0,9.143084398062612e-07,0.9726590131434473,0.013670036273974163,0.013670950582413969
axial30_p40_a91_s73_w3_dt256_upper2,21.0,zero_stress_hold,1.8778259344674753e-06,-6.328797572813238e-10,-6.328796878923848e-10,0.0,9.136755599066849e-07,0.971330706965996,0.014334189679165782,0.014335103354725688
axial30_p40_a91_s73_w3_dt256_upper2,22.0,zero_stress_hold,1.8739244349447182e-06,-6.324409641822459e-10,-6.324408999974773e-10,0.0,9.130431188331658e-07,0.9700051605671021,0.014996963194860182,0.014997876237979015
axial30_p40_a91_s73_w3_dt256_upper2,23.0,zero_stress_hold,1.8700310414759835e-06,-6.320032257950414e-10,-6.320031598755493e-10,0.0,9.124111154633364e-07,0.9686823682128649,0.01565835968800913,0.015659272099124592
axial30_p40_a91_s73_w3_dt256_upper2,24.0,zero_stress_hold,1.8661457371615953e-06,-6.315657163913357e-10,-6.315656747579723e-10,0.0,9.117795496115868e-07,0.9673623241812892,0.016318382019607156,0.016319293799156767
axial30_p4_a31_s25_w3_dt128_upper2,1.0,cyclic,4.7123091194173784e-08,1.4189367126876597e-07,1.4189367126914544e-07,4.0926344197859716e-07,1.4189367126849545e-07,0.9997096382324056,0.00014510993695979286,0.00014525183063106135
axial30_p4_a31_s25_w3_dt128_upper2,2.0,cyclic,8.909478053313168e-08,1.6112274189473302e-07,1.6112274189541064e-07,4.160390905178062e-07,3.0301641316317606e-07,0.9995491081919494,0.00022529439581476433,0.0002255974122279275
axial30_p4_a31_s25_w3_dt128_upper2,3.0,cyclic,1.1650361348607488e-07,1.3022617386778865e-07,1.3022617386873733e-07,4.176594927385447e-07,4.3324258703069626e-07,0.9994024894980192,0.00029853862969117837,0.00029897187227820906
axial30_p4_a31_s25_w3_dt128_upper2,4.0,cyclic,1.3089151377782687e-07,8.61511296721437e-08,8.615112967322791e-08,4.183956594313271e-07,5.193937167026265e-07,0.9992601372391992,0.0003696716835340942,0.0003701910772507968
axial30_p4_a31_s25_w3_dt128_upper2,5.0,cyclic,1.3787406016971693e-07,5.125401016749026e-08,5.125401016889972e-08,4.1874488268668345e-07,5.70647726869687e-07,0.9991193594440352,0.00044003495410827,0.00044060560183513967
axial30_p4_a31_s25_w3_dt128_upper2,6.0,cyclic,1.4128023528500733e-07,2.8801329299472413e-08,2.8801329300285564e-08,4.189149140388256e-07,5.994490561684582e-07,0.9989792188859046,0.0005100908325063516,0.00051069028156252
axial30_p4_a31_s25_w3_dt128_upper2,7.0,cyclic,1.4307541361998494e-07,1.5696986746874253e-08,1.5696986747741615e-08,4.189991212387989e-07,6.151460429140364e-07,0.9988393570095169,0.0005800139222033359,0.00058062906824625
axial30_p4_a31_s25_w3_dt128_upper2,8.0,cyclic,1.4416760530321614e-07,8.434370166914354e-09,8.434370168215397e-09,4.1904130572480794e-07,6.235804130793286e-07,0.998699629498283,0.0006498734606319597,0.000650497041045039
axial30_p4_a31_s25_w3_dt128_upper2,9.0,cyclic,1.4495756109518532e-07,4.525770716848863e-09,4.525770718041486e-09,4.190626033768868e-07,6.281061837939044e-07,0.9985599764125137,0.0007196977406282411,0.000720325846812035
axial30_p4_a31_s25_w3_dt128_upper2,10.0,cyclic,1.4561849495035688e-07,2.4580359637895594e-09,2.458035964548501e-09,4.190734123833816e-07,6.305642197560715e-07,0.9984203723091888,0.0007894985632699906,0.0007901291274897466
axial30_p4_a31_s25_w3_dt128_upper2,11.0,cyclic,1.4622455735114302e-07,1.3749803405224692e-09,1.3749803418235118e-09,4.1907891728075464e-07,6.319392000956224e-07,0.9982808062044273,0.0008592809281573188,0.0008599128673574144
axial30_p4_a31_s25_w3_dt128_upper2,12.0,cyclic,1.4680734203493563e-07,8.107106681939577e-10,8.107106694950003e-10,4.1908172700248025e-07,6.327499107629528e-07,0.998141273286827,0.0009290469815990034,0.0009296797315097663
axial30_p4_a31_s25_w3_dt128_upper2,13.0,cyclic,1.473802648671585e-07,5.173745578007996e-10,5.173745596439433e-10,4.190831627027462e-07,6.332672853188062e-07,0.9980017714193913,0.000998797656626432,0.0009994309239117509
axial30_p4_a31_s25_w3_dt128_upper2,14.0,cyclic,1.4794899634877276e-07,3.6486976547761563e-10,3.648697672123391e-10,4.190838963001176e-07,6.33632155081469e-07,0.9978622996391794,0.0010685333642942755,0.001069166996449357
axial30_p4_a31_s25_w3_dt128_upper2,15.0,cyclic,1.4851591317172064e-07,2.8543280196011156e-10,2.854328034779946e-10,4.1908427054132144e-07,6.339175878829998e-07,0.9977228575050374,0.0011382542886454584,0.0011388882062333414
axial30_p4_a31_s25_w3_dt128_upper2,16.0,cyclic,1.490819961837836e-07,2.439141085289198e-10,2.439141104804837e-10,4.190844606290882e-07,6.341615019897979e-07,0.9975834448105168,0.0012079605139456062,0.001208594675447596
axial30_p4_a31_s25_w3_dt128_upper2,17.0,zero_stress_hold,1.1258402127884912e-07,-1.4151979633265574e-07,-1.4151979633070418e-07,0.0,4.926417056599561e-07,0.9974440985196289,0.0012777044192798406,0.0012781970609855005
axial30_p4_a31_s25_w3_dt128_upper2,18.0,zero_stress_hold,7.240498135253903e-08,-1.6071467263002043e-07,-1.607146726282857e-07,0.0,3.3192703303447797e-07,0.997304785199193,0.001347441436825724,0.0013477733638587585
axial30_p4_a31_s25_w3_dt128_upper2,19.0,zero_stress_hold,4.606441811804904e-08,-1.2986756710471614e-07,-1.2986756710298142e-07,0.0,2.020594659399409e-07,0.9971654873023639,0.0014171553190150937,0.0014173573784810336
axial30_p4_a31_s25_w3_dt128_upper2,20.0,zero_stress_hold,3.248612545419735e-08,-8.585330567084312e-08,-8.585330566780736e-08,0.0,1.1620616028166442e-07,0.9970262058888847,0.001486838952399286,0.0014869551585595677
axial30_p4_a31_s25_w3_dt128_upper2,21.0,zero_stress_hold,2.619565978544125e-08,-5.1000595275175337e-08,-5.100059527192273e-08,0.0,6.520556501840831e-08,0.9968869464219405,0.0015564941861614895,0.001556559391726508
axial30_p4_a31_s25_w3_dt128_upper2,22.0,zero_stress_hold,2.3423508704271262e-08,-2.8575078223763706e-08,-2.85750782215953e-08,0.0,3.663048680504859e-08,0.9967477126623221,0.001626125353502359,0.0016261619839891641
axial30_p4_a31_s25_w3_dt128_upper2,23.0,zero_stress_hold,2.2231949578163657e-08,-1.5485813493944928e-08,-1.5485813492210204e-08,0.0,2.114467331977472e-08,0.9966085065402892,0.001695736157417819,0.0016957573020911388
axial30_p4_a31_s25_w3_dt128_upper2,24.0,zero_stress_hold,2.1726615503231406e-08,-8.230991288072156e-09,-8.230991287204795e-09,0.0,1.2913682040157864e-08,0.9964693289433828,0.0017653290713594515,0.0017653419850414916
axial30_p4_a61_s49_w3_dt128_upper2,1.0,cyclic,4.6436254482807617e-08,1.3965413054301923e-07,1.3965413054589236e-07,4.1507302536742535e-07,1.396541305461367e-07,0.9997070292105521,0.00014641556765727213,0.00014655522178781826
axial30_p4_a61_s49_w3_dt128_upper2,2.0,cyclic,8.88939807126214e-08,1.630470978379638e-07,1.6304709784094535e-07,4.2194270226855946e-07,3.027012283877612e-07,0.9995486938994145,0.000225501699675294,0.00022580440090368175
axial30_p4_a61_s49_w3_dt128_upper2,3.0,cyclic,1.1625868473951959e-07,1.3198745806142068e-07,1.3198745806391435e-07,4.237009102190166e-07,4.346886864525994e-07,0.9994035223968047,0.00029802145724960383,0.00029845614593605643
axial30_p4_a61_s49_w3_dt128_upper2,4.0,cyclic,1.301265952103215e-07,8.606132375846157e-08,8.60613237607384e-08,4.2447914401562825e-07,5.207500102144781e-07,0.9992623945800401,0.00036854233496885205,0.0003690630849790665
axial30_p4_a61_s49_w3_dt128_upper2,5.0,cyclic,1.3654121022417878e-07,5.0182176038443115e-08,5.018217604093678e-08,4.248399554534691e-07,5.709321862566637e-07,0.9991227474983602,0.00043834078471969695,0.0004389117169059536
axial30_p4_a61_s49_w3_dt128_upper2,6.0,cyclic,1.394635448627793e-07,2.757517020507503e-08,2.7575170207568694e-08,4.250119259851957e-07,5.985073564655359e-07,0.9989836935752358,0.0005078539586949643,0.0005084524660514298
axial30_p4_a61_s49_w3_dt128_upper2,7.0,cyclic,1.4085553258556642e-07,1.4667960899594594e-08,1.466796090252194e-08,4.250953833607443e-07,6.13175317369036e-07,0.9988448966989363,0.0005772450628625728,0.0005778582381799418
axial30_p4_a61_s49_w3_dt128_upper2,8.0,cyclic,1.4159626656666362e-07,7.668451316761478e-09,7.668451319363563e-09,4.251363791008998e-07,6.208437686901365e-07,0.9987062233286408,0.0006465779137830931,0.0006471987575517832
axial30_p4_a61_s49_w3_dt128_upper2,9.0,cyclic,1.420634681628674e-07,3.9804669405398355e-09,3.9804669435756015e-09,4.251566820617029e-07,6.248242356341486e-07,0.9985676188094144,0.000715878183160636,0.0007165030073962702
axial30_p4_a61_s49_w3_dt128_upper2,10.0,cyclic,1.424164957518001e-07,2.0692619959097186e-09,2.0692619989454847e-09,4.251667922513939e-07,6.268934976343972e-07,0.9984290603043005,0.0007851564010850257,0.0007857832945826601
axial30_p4_a61_s49_w3_dt128_upper2,11.0,cyclic,1.427220537350126e-07,1.0880590912846003e-09,1.0880590937782653e-09,4.2517184511282067e-07,6.279815567301296e-07,0.9982905381142121,0.0008544169520976538,0.000855044933654384
axial30_p4_a61_s49_w3_dt128_upper2,12.0,cyclic,1.4300796023184077e-07,5.866997660267104e-10,5.86699769821418e-10,4.2517437628346554e-07,6.285682565006045e-07,0.9981520480602408,0.0009236616857310725,0.0009242902539875731
