path,nominal_axial_amplitude_mpa,phase_radians,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
direct_110,50.0,0.9817477042468103,5,0.020786740307563632,0.020786740307563632,stable_local_equilibrium,5.008580356014036e-15,2,0.8166122003075342,0.0005342312032529171,8.578898169265005e-07,-8.570157786460539e-07,4.939619660223914,0.00014160424245356448,0.0005342312032529171
direct_110,50.0,1.1780972450961724,6,0.02309698831278217,0.02309698831278217,stable_local_equilibrium,1.2516029879172663e-15,2,0.8166250989013382,0.0005936802754342849,1.059419800528962e-06,-1.0582200440145448e-06,4.938990362890664,0.00015740172906309583,0.0005936802754342849
direct_110,50.0,1.3744467859455345,7,0.024519632010080762,0.024519632010080762,stable_local_equilibrium,2.409530908131785e-15,1,0.8166330466649171,0.0006302962737910529,1.1941147077026827e-06,-1.192678811035901e-06,4.938602061226973,0.00016713571174542375,0.0006302962737910529
direct_110,50.0,1.5707963267948966,8,0.025,0.025,stable_local_equilibrium,1.1641295566411358e-14,1,0.816635731131252,0.0006426612653257237,1.241419881257547e-06,-1.2398977406562234e-06,4.938470813109278,0.00017042349812150387,0.0006426612653257237
direct_110,50.0,1.7671458676442586,9,0.024519632010080762,0.024519632010080762,stable_local_equilibrium,3.7903707950093235e-16,1,0.8166330466649169,0.0006302962737914943,1.1941147081840686e-06,-1.1926788105551977e-06,4.938602061226993,0.0001671357117451518,0.0006302962737914943
direct_110,50.0,1.9634954084936207,10,0.02309698831278217,0.02309698831278217,stable_local_equilibrium,1.5061736580168628e-14,1,0.8166250989013388,0.0005936802754344716,1.0594198008883908e-06,-1.0582200436576167e-06,4.93899036289063,0.00015740172906391167,0.0005936802754344716
direct_110,50.0,2.1598449493429825,11,0.020786740307563636,0.020786740307563636,stable_local_equilibrium,1.2357302681120785e-14,2,0.8166122003075348,0.0005342312032535117,8.578898170493279e-07,-8.57015778526261e-07,4.939619660223895,0.00014160424245424435,0.0005342312032535117
direct_110,50.0,2.356194490192345,12,0.01767766952966369,0.01767766952966369,stable_local_equilibrium,1.7650811368064012e-15,2,0.8165948570938713,0.00045424978317156915,6.20263328152413e-07,-6.197261624874643e-07,4.940464070961145,0.00012036323046638217,0.00045424978317156915
direct_110,50.0,2.552544031041707,13,0.013889255825490054,0.013889255825490054,stable_local_equilibrium,1.874000087054295e-14,2,0.8165737481472424,0.0003568286251396879,3.827564863438835e-07,-3.8249619973613105e-07,4.941489142741646,9.45101563421847e-05,0.0003568286251396879
direct_110,50.0,2.748893571891069,14,0.009567085809127247,0.009567085809127247,stable_local_equilibrium,5.327552635159272e-15,3,0.8165496970446842,0.0002457304550314669,1.815264578107141e-07,-1.8144147818640016e-07,4.942653482817259,6.5053691832705e-05,0.0002457304550314669
direct_110,50.0,2.945243112740431,15,0.004877258050403215,0.004877258050403215,stable_local_equilibrium,9.577950411954195e-15,3,0.8165236385150754,0.0001252406226375358,4.715553743944247e-08,-4.7144278989822166e-08,4.943910653691028,3.313864133832533e-05,0.0001252406226375358
direct_110,50.0,3.141592653589793,16,3.061616997868383e-18,3.061616997868383e-18,stable_local_equilibrium,5.8042137572198394e-15,3,0.8164965809270464,1.3239509935441796e-16,9.821870806790748e-16,9.82187080679075e-16,4.945211215251913,-8.324328007635393e-13,1.3239509935441796e-16
direct_110,50.0,3.3379421944391554,17,-0.004877258050403209,-0.004877258050403209,stable_local_equilibrium,3.8829616605395856e-15,3,0.816469566486427,-0.00012517494158593097,4.7110614496808686e-08,-4.7121818502723343e-08,4.94650479575398,-3.3085798434514175e-05,-0.00012517494158593097
direct_110,50.0,3.5342917352885173,18,-0.009567085809127242,-0.009567085809127242,stable_local_equilibrium,5.756463014594537e-15,3,0.8164436308304542,-0.0002454777296661291,1.811873975873308e-07,-1.812719462378817e-07,4.947742086242591,-6.48503600733201e-05,-0.0002454777296661291
direct_110,50.0,3.730641276137879,19,-0.01388925582549005,-0.01388925582549005,stable_local_equilibrium,1.1470858984896637e-15,3,0.8164197636218703,-0.00035629596678133236,3.8171901436241176e-07,-3.8197745725960064e-07,4.948876673186973,-9.408160138093227e-05,-0.00035629596678133236
direct_110,50.0,3.9269908169872414,20,-0.017677669529663688,-0.017677669529663688,stable_local_equilibrium,4.70760583293206e-15,2,0.8163988715938725,-0.00045338691918390885,6.181242947923061e-07,-6.18656643627796e-07,4.949866648706515,-0.00011966900552423285,-0.00045338691918390885
direct_110,50.0,4.123340357836604,21,-0.020786740307563632,-0.020786740307563632,stable_local_equilibrium,2.6385144069607236e-15,2,0.8163817452998113,-0.0005330381313097596,8.544120251548003e-07,-8.55276884694446e-07,4.950675963128982,-0.00014064434634156168,-0.0005330381313097596
direct_110,50.0,4.319689898685965,22,-0.023096988312782164,-0.023096988312782164,stable_local_equilibrium,3.164135620181696e-15,2,0.8163690306023275,-0.0005922072648801587,1.054648769113168e-06,-1.0558345415281796e-06,4.951275507201114,-0.00015621660687623092,-0.0005922072648801587
direct_110,50.0,4.516039439535327,23,-0.02451963201008076,-0.02451963201008076,stable_local_equilibrium,2.3540197569005272e-15,1,0.8163612057147309,-0.0006286362133053265,1.188406639134938e-06,-1.1898247995880379e-06,4.951643928349699,-0.0001658000978293107,-0.0006286362133053265
direct_110,50.0,4.71238898038469,24,-0.025,-0.025,stable_local_equilibrium,3.034898721221424e-15,1,0.8163585643967768,-0.0006409355214611849,1.2353697100625247e-06,-1.2368726799229335e-06,4.9517681953548065,-0.00016903503844734952,-0.0006409355214611849
direct_110,50.0,4.908738521234052,25,-0.024519632010080762,-0.024519632010080762,stable_local_equilibrium,6.4791921827733745e-16,1,0.8163612057147308,-0.0006286362133053783,1.1884066388252708e-06,-1.1898247998982125e-06,4.951643928349707,-0.00016580009782944668,-0.0006286362133053783
direct_110,50.0,5.105088062083414,26,-0.023096988312782167,-0.023096988312782167,stable_local_equilibrium,2.2425637735690174e-15,1,0.8163690306023272,-0.0005922072648805843,1.0546487685331536e-06,-1.0558345421100936e-06,4.951275507201128,-0.00015621660687650286,-0.0005922072648805843
direct_110,50.0,5.301437602932776,27,-0.02078674030756364,-0.02078674030756364,stable_local_equilibrium,6.067195357228883e-15,2,0.8163817452998114,-0.0005330381313100605,8.544120265215961e-07,-8.552768833281516e-07,4.950675963128978,-0.0001406443463414257,-0.0005330381313100605
direct_110,50.0,5.497787143782138,28,-0.01767766952966369,-0.01767766952966369,stable_local_equilibrium,6.423681031542117e-15,2,0.8163988715938727,-0.000453386919184669,6.181242941841987e-07,-6.186566442371111e-07,4.949866648706504,-0.00011966900552396091,-0.000453386919184669
direct_110,50.0,5.6941366846315,29,-0.013889255825490054,-0.013889255825490054,stable_local_equilibrium,6.255412854372366e-15,2,0.81641976362187,-0.00035629596678268236,3.8171901437688395e-07,-3.8197745724809624e-07,4.948876673187,-9.408160138134019e-05,-0.00035629596678268236
direct_110,50.0,5.890486225480862,30,-0.009567085809127261,-0.009567085809127261,stable_local_equilibrium,1.1912562949967231e-14,3,0.8164436308304538,-0.00024547772966658434,1.8118739649784338e-07,-1.8127194732846212e-07,4.947742086242616,-6.4850360073864e-05,-0.00024547772966658434
direct_110,50.0,6.086835766330224,31,-0.004877258050403219,-0.004877258050403219,stable_local_equilibrium,2.9807970328143973e-15,3,0.8164695664864267,-0.00012517494158660616,4.7110614211645694e-08,-4.712181878851081e-08,4.946504795753994,-3.308579843492209e-05,-0.00012517494158660616
direct_110,50.0,6.283185307179586,32,-6.123233995736766e-18,-6.123233995736766e-18,stable_local_equilibrium,3.806366392133617e-15,3,0.8164965809270467,-7.28407647278728e-16,2.283838450521492e-15,2.2838384505214914e-15,4.945211215251891,-8.320248787768862e-13,-7.28407647278728e-16
direct_110,50.0,6.4795348480289485,33,0.0048772580504032065,0.0048772580504032065,stable_local_equilibrium,3.65896549170408e-15,3,0.816523638515075,0.00012524062263672824,4.715553680445629e-08,-4.7144279624101924e-08,4.943910653691039,3.3138641337917405e-05,0.00012524062263672824
direct_110,50.0,6.675884388878311,34,0.009567085809127249,0.009567085809127249,stable_local_equilibrium,7.854394218353988e-15,3,0.8165496970446839,0.00024573045503085826,1.8152645833363484e-07,-1.8144147766247056e-07,4.942653482817275,6.505369183243305e-05,0.00024573045503085826
direct_110,50.0,6.872233929727672,35,0.013889255825490048,0.013889255825490048,stable_local_equilibrium,2.2627299339772478e-15,3,0.8165737481472428,0.00035682862513913285,3.8275648663541964e-07,-3.8249619944439903e-07,4.9414891427416325,9.451015634272859e-05,0.00035682862513913285
direct_110,50.0,7.0685834705770345,36,0.017677669529663684,0.017677669529663684,stable_local_equilibrium,8.219119829178112e-15,2,0.816594857093871,0.000454249783170134,6.202633271901561e-07,-6.197261634460014e-07,4.940464070961153,0.00012036323046611023,0.000454249783170134
direct_110,50.0,7.264933011426397,37,0.020786740307563632,0.020786740307563632,stable_local_equilibrium,2.768618667658984e-15,2,0.8166122003075343,0.0005342312032529273,8.578898176205015e-07,-8.570157779523729e-07,4.939619660223914,0.00014160424245370044,0.0005342312032529273
direct_110,50.0,7.461282552275758,38,0.023096988312782164,0.023096988312782164,stable_local_equilibrium,5.3572597746853745e-15,2,0.8166250989013386,0.0005936802754342897,1.0594198005897884e-06,-1.0582200439550333e-06,4.938990362890647,0.00015740172906363972,0.0005936802754342897
direct_110,50.0,7.6576320931251205,39,0.02451963201008076,0.02451963201008076,stable_local_equilibrium,8.84535500400574e-15,1,0.816633046664917,0.0006302962737910541,1.194114708469588e-06,-1.192678810268653e-06,4.938602061226979,0.0001671357117452878,0.0006302962737910541
direct_110,50.0,7.853981633974483,40,0.025,0.025,stable_local_equilibrium,3.738329090730019e-15,1,0.8166357311312518,0.000642661265325729,1.2414198808039512e-06,-1.2398977411091315e-06,4.938470813109283,0.0001704234981212319,0.000642661265325729
direct_110,50.0,8.050331174823844,41,0.02451963201008077,0.02451963201008077,stable_local_equilibrium,5.7827007071686864e-15,1,0.8166330466649172,0.0006302962737915067,1.1941147086678178e-06,-1.1926788100725247e-06,4.938602061226971,0.00016713571174555974,0.0006302962737915067
direct_110,50.0,8.246680715673207,42,0.02309698831278217,0.02309698831278217,stable_local_equilibrium,2.573028595742599e-15,1,0.8166250989013385,0.0005936802754344818,1.0594198002954648e-06,-1.0582200442495958e-06,4.938990362890645,0.00015740172906350373,0.0005936802754344818
direct_110,50.0,8.443030256522569,43,0.02078674030756364,0.02078674030756364,stable_local_equilibrium,4.888450755302642e-15,2,0.8166122003075345,0.0005342312032535173,8.578898181708223e-07,-8.570157774039026e-07,4.939619660223902,0.00014160424245383642,0.0005342312032535173
direct_110,50.0,8.63937979737193,44,0.01767766952966371,0.01767766952966371,stable_local_equilibrium,1.958069123508821e-15,2,0.8165948570938715,0.00045424978317143617,6.202633288459832e-07,-6.19726161794095e-07,4.940464070961131,0.00012036323046665412,0.00045424978317143617
direct_110,50.0,8.835729338221293,45,0.013889255825490058,0.013889255825490058,stable_local_equilibrium,1.701893834193946e-14,2,0.8165737481472424,0.0003568286251397326,3.827564863441425e-07,-3.8249619973595127e-07,4.941489142741645,9.45101563421847e-05,0.0003568286251397326
direct_110,50.0,9.032078879070655,46,0.009567085809127263,0.009567085809127263,stable_local_equilibrium,5.329721039504243e-15,3,0.8165496970446842,0.0002457304550315447,1.815264578107141e-07,-1.814414781864953e-07,4.942653482817259,6.5053691832705e-05,0.0002457304550315447
direct_110,50.0,9.228428419920018,47,0.0048772580504032,0.0048772580504032,stable_local_equilibrium,9.571987300005524e-15,3,0.8165236385150754,0.00012524062263758219,4.715553743947672e-08,-4.71442789898163e-08,4.943910653691026,3.313864133832533e-05,0.00012524062263758219
direct_110,50.0,9.42477796076938,48,9.184850993605149e-18,9.184850993605149e-18,stable_local_equilibrium,9.519744033765207e-16,3,0.8164965809270466,1.3221530254929283e-16,2.196854053270457e-15,2.196854053270458e-15,4.945211215251895,-8.321608527724372e-13,1.3221530254929283e-16
direct_110,50.0,9.62112750161874,49,-0.004877258050403181,-0.004877258050403181,stable_local_equilibrium,4.82730175277446e-15,3,0.8164695664864269,-0.0001251749415859322,4.711061416913669e-08,-4.7121818830464306e-08,4.946504795753984,-3.308579843465015e-05,-0.0001251749415859322
direct_110,50.0,9.817477042468104,50,-0.009567085809127247,-0.009567085809127247,stable_local_equilibrium,3.3193933712816204e-15,3,0.8164436308304543,-0.0002454777296661308,1.8118739736811743e-07,-1.8127194645696247e-07,4.947742086242585,-6.485036007318412e-05,-0.0002454777296661308
direct_110,50.0,10.013826583317465,51,-0.013889255825490044,-0.013889255825490044,stable_local_equilibrium,1.6566609195578508e-15,3,0.8164197636218701,-0.00035629596678139785,3.8171901362772947e-07,-3.8197745799478956e-07,4.948876673186986,-9.408160138120422e-05,-0.00035629596678139785
direct_110,50.0,10.210176124166829,52,-0.0176776695296637,-0.0176776695296637,stable_local_equilibrium,3.3328374782204406e-15,2,0.8163988715938723,-0.0004533869191838402,6.181242944589062e-07,-6.186566439615404e-07,4.949866648706527,-0.00011966900552450481,-0.0004533869191838402
direct_110,50.0,10.40652566501619,53,-0.02078674030756363,-0.02078674030756363,stable_local_equilibrium,7.782403194100951e-15,2,0.8163817452998111,-0.0005330381313098401,8.544120253407244e-07,-8.552768845093197e-07,4.950675963128984,-0.00014064434634183362,-0.0005330381313098401
direct_110,50.0,10.602875205865551,54,-0.02309698831278216,-0.02309698831278216,stable_local_equilibrium,3.647256108241237e-15,2,0.8163690306023275,-0.0005922072648800958,1.0546487689423332e-06,-1.0558345416988299e-06,4.951275507201118,-0.00015621660687623092,-0.0005922072648800958
direct_110,50.0,10.799224746714915,55,-0.024519632010080766,-0.024519632010080766,stable_local_equilibrium,2.200930410145574e-15,1,0.8163612057147308,-0.0006286362133053095,1.1884066389532332e-06,-1.1898247997700358e-06,4.951643928349704,-0.00016580009782944668,-0.0006286362133053095
direct_110,50.0,10.995574287564276,56,-0.025,-0.025,stable_local_equilibrium,1.8127860323957634e-15,1,0.8163585643967767,-0.0006409355214613032,1.2353697098924172e-06,-1.2368726800937686e-06,4.951768195354807,-0.00016903503844748548,-0.0006409355214613032
direct_110,50.0,11.191923828413637,57,-0.02451963201008077,-0.02451963201008077,stable_local_equilibrium,5.3746070094451426e-15,1,0.816361205714731,-0.0006286362133053465,1.1884066389983082e-06,-1.1898247997243852e-06,4.951643928349704,-0.00016580009782917474,-0.0006286362133053465
direct_110,50.0,11.388273369263,58,-0.02309698831278217,-0.02309698831278217,stable_local_equilibrium,1.811484989788781e-15,1,0.8163690306023271,-0.0005922072648805753,1.0546487682754118e-06,-1.0558345423681352e-06,4.951275507201134,-0.00015621660687663885,-0.0005922072648805753
direct_110,50.0,11.584622910112362,59,-0.02078674030756364,-0.02078674030756364,stable_local_equilibrium,3.2009984940462033e-15,2,0.8163817452998112,-0.0005330381313100496,8.544120253670927e-07,-8.552768844832124e-07,4.9506759631289805,-0.00014064434634169763,-0.0005330381313100496
direct_110,50.0,11.780972450961723,60,-0.017677669529663712,-0.017677669529663712,stable_local_equilibrium,7.5842110369706e-15,2,0.8163988715938726,-0.00045338691918468145,6.181242943178761e-07,-6.186566441037124e-07,4.949866648706509,-0.00011966900552409688,-0.00045338691918468145
direct_110,50.0,11.977321991811086,61,-0.013889255825490061,-0.013889255825490061,stable_local_equilibrium,6.254328652199881e-15,2,0.81641976362187,-0.0003562959667826847,3.8171901437688395e-07,-3.819774572481009e-07,4.948876673187,-9.408160138134019e-05,-0.0003562959667826847
direct_110,50.0,12.173671532660448,62,-0.009567085809127266,-0.009567085809127266,stable_local_equilibrium,1.191191242866374e-14,3,0.8164436308304538,-0.00024547772966658764,1.8118739649784338e-07,-1.812719473284663e-07,4.947742086242616,-6.4850360073864e-05,-0.00024547772966658764
direct_110,50.0,12.370021073509811,63,-0.004877258050403202,-0.004877258050403202,stable_local_equilibrium,2.9828570169421198e-15,3,0.8164695664864267,-0.00012517494158658442,4.7110614211645694e-08,-4.712181878849703e-08,4.946504795753994,-3.308579843492209e-05,-0.00012517494158658442
direct_110,50.0,12.566370614359172,64,-1.2246467991473533e-17,-1.2246467991473533e-17,stable_local_equilibrium,3.805596746274413e-15,3,0.8164965809270467,-7.05918163177324e-16,2.283838450521492e-15,2.2838384505214906e-15,4.945211215251891,-8.320248787768862e-13,-7.05918163177324e-16
shockley_112,10.0,0.0,0,0.0,0.0,stable_local_equilibrium,5.5712402718338185e-15,1,0.8164965809270465,-4.3216771230546325e-17,2.2134694413818707e-15,2.2134694413818707e-15,4.945211215251899,-8.322968267679883e-13,-2.4951214503462397e-17
shockley_112,10.0,0.19634954084936207,1,0.0009754516100806413,0.0009754516100806413,stable_local_equilibrium,2.855652997055258e-15,1,0.8165019889909451,2.5044719377576893e-05,1.8856577687280337e-09,-1.8854854493932044e-09,4.9442187588336735,6.623497691663152e-06,1.4459575474422657e-05
shockley_112,10.0,0.39269908169872414,2,0.001913417161825449,0.001913417161825449,stable_local_equilibrium,1.5096702100231285e-15,1,0.8165071908544365,4.913296586418866e-05,7.2567808917776755e-09,-7.255518355248569e-09,4.94326409519159,1.2994453324434114e-05,2.836693106777402e-05
shockley_112,10.0,0.5890486225480862,3,0.002777851165098011,0.002777851165098011,stable_local_equilibrium,8.84562605454886e-15,1,0.8165119863336501,7.133801718470616e-05,1.5297152327940942e-08,-1.5293296106585023e-08,4.942383971028146,1.88676918971742e-05,4.118702342504425e-05
shockley_112,10.0,0.7853981633974483,4,0.003535533905932738,0.003535533905932738,stable_local_equilibrium,7.627579123870021e-15,1,0.8165161907225065,9.080500885555406e-05,2.478347359580592e-08,-2.4775536723617064e-08,4.941612298166909,2.401699558638504e-05,5.2426296306520494e-05
shockley_112,10.0,0.9817477042468103,5,0.004157348061512726,0.004157348061512726,stable_local_equilibrium,6.255087593720621e-15,1,0.8165196419545662,0.0001067840200354568,3.427156110722675e-08,-3.425865283685693e-08,4.940978836770171,2.824387435147559e-05,6.165178271262138e-05
shockley_112,10.0,1.1780972450961724,6,0.004619397662556434,0.004619397662556434,stable_local_equilibrium,4.485994908876023e-15,1,0.8165222069064509,0.00011865916928626539,4.231634882136031e-08,-4.2298638492097175e-08,4.94050803564795,3.138528601772107e-05,6.85079033292427e-05
shockley_112,10.0,1.3744467859455345,7,0.004903926402016152,0.004903926402016152,stable_local_equilibrium,3.905296225292787e-16,1,0.8165237865891097,0.0001259725598585901,4.769224227976414e-08,-4.767105961483947e-08,4.940218076666984,3.331999425250299e-05,7.273029134486324e-05
shockley_112,10.0,1.5707963267948966,8,0.005,0.005,stable_local_equilibrium,1.7619369505061933e-15,1,0.8165243200159098,0.00012844211185158994,4.958010228676177e-08,-4.955765132756603e-08,4.94012016242871,3.397330599014484e-05,7.415608785279947e-05
shockley_112,10.0,1.7671458676442586,9,0.004903926402016152,0.004903926402016152,stable_local_equilibrium,3.293155678707471e-15,1,0.81652378658911,0.0001259725598586586,4.7692243530588574e-08,-4.767105836419593e-08,4.940218076666973,3.3319994252774936e-05,7.27302913449028e-05
shockley_112,10.0,1.9634954084936207,10,0.004619397662556434,0.004619397662556434,stable_local_equilibrium,3.819969514318178e-15,1,0.8165222069064509,0.00011865916928633212,4.231634873599436e-08,-4.2298638577502263e-08,4.94050803564795,3.138528601772107e-05,6.850790332928122e-05
shockley_112,10.0,2.1598449493429825,11,0.004157348061512727,0.004157348061512727,stable_local_equilibrium,2.152900253904466e-15,1,0.8165196419545658,0.0001067840200355526,3.427156240742884e-08,-3.4258651536529635e-08,4.940978836770187,2.824387435106767e-05,6.165178271267669e-05
shockley_112,10.0,2.356194490192345,12,0.003535533905932738,0.003535533905932738,stable_local_equilibrium,9.020128394210403e-15,1,0.8165161907225063,9.080500885559567e-05,2.4783475092972706e-08,-2.4775535226369287e-08,4.941612298166918,2.401699558611309e-05,5.2426296306544516e-05
shockley_112,10.0,2.552544031041707,13,0.002777851165098011,0.002777851165098011,stable_local_equilibrium,5.259464738727182e-16,1,0.8165119863336503,7.133801718487717e-05,1.5297152508198867e-08,-1.5293295926465707e-08,4.942383971028132,1.8867691897446147e-05,4.118702342514298e-05
shockley_112,10.0,2.748893571891069,14,0.0019134171618254495,0.0019134171618254495,stable_local_equilibrium,4.1258229471763386e-15,1,0.8165071908544363,4.9132965864381405e-05,7.256780484630194e-09,-7.255518762415903e-09,4.943264095191589,1.299445332429814e-05,2.83669310678853e-05
shockley_112,10.0,2.945243112740431,15,0.000975451610080643,0.000975451610080643,stable_local_equilibrium,2.4109674760103283e-15,1,0.8165019889909451,2.5044719377833466e-05,1.8856577687419018e-09,-1.8854854494111157e-09,4.9442187588336655,6.623497691663152e-06,1.445957547457079e-05
shockley_112,10.0,3.141592653589793,16,6.123233995736766e-19,6.123233995736766e-19,stable_local_equilibrium,5.804164014845847e-16,1,0.8164965809270466,2.1390291555062654e-17,2.2593784640059342e-15,2.2593784640059342e-15,4.9452112152518914,-8.321608527724372e-13,1.2349690587360003e-17
shockley_112,10.0,3.3379421944391554,17,-0.0009754516100806418,-0.0009754516100806418,stable_local_equilibrium,5.7968766505739344e-15,1,0.816491174589044,-2.503838108954188e-05,1.884998976467839e-09,-1.885145775661216e-09,4.946203304069783,-6.621385573868707e-06,-1.4455916062119442e-05
shockley_112,10.0,3.5342917352885173,18,-0.0019134171618254484,-0.0019134171618254484,stable_local_equilibrium,3.985689816382587e-15,1,0.8164859776404879,-4.910857765433237e-05,7.25176670978995e-09,-7.25299552339137e-09,4.947156920874645,-1.2986321664779474e-05,-2.8352850528248436e-05
shockley_112,10.0,3.730641276137879,19,-0.00277785116509801,-0.00277785116509801,stable_local_equilibrium,7.159908516768398e-15,1,0.8164811895169973,-7.12866153462014e-05,1.5281779344000766e-08,-1.528560653984664e-08,4.948035478335205,-1.885055135346236e-05,-4.1157346559746686e-05
shockley_112,10.0,3.9269908169872414,20,-0.0035355339059327372,-0.0035355339059327372,stable_local_equilibrium,3.3140807806364414e-15,1,0.816476993804811,-9.072174225247577e-05,2.4751782225918876e-08,-2.4759678258890357e-08,4.948805303144065,-2.3989228335529792e-05,-5.237822231081873e-05
shockley_112,10.0,4.123340357836604,21,-0.004157348061512726,-0.004157348061512726,stable_local_equilibrium,6.655917136888512e-15,1,0.8164735512494247,-0.0001066688886494086,3.4220024576741596e-08,-3.4232879521279406e-08,4.949436916488073,-2.8205480389397717e-05,-6.158531157589428e-05
shockley_112,10.0,4.319689898685965,22,-0.004619397662556432,-0.004619397662556432,stable_local_equilibrium,2.558608706848542e-15,1,0.8164709936532711,-0.00011851702422662104,4.2245644622783276e-08,-4.2263284902014846e-08,4.949906150906543,-3.1337883161523915e-05,-6.842583584079306e-05
shockley_112,10.0,4.516039439535327,23,-0.0049039264020161516,-0.0049039264020161516,stable_local_equilibrium,8.775532384097673e-16,1,0.8164694188855556,-0.00012581236483199555,4.760765743901127e-08,-4.7628756972983766e-08,4.950195063049416,-3.326657184479149e-05,-7.263780270313605e-05
shockley_112,10.0,4.71238898038469,24,-0.005,-0.005,stable_local_equilibrium,5.434129708714597e-15,1,0.8164688871846547,-0.0001282755785182038,4.949044716407475e-08,-4.9512814250461966e-08,4.950292609687004,-3.391776979623797e-05,-7.405993978793994e-05
shockley_112,10.0,4.908738521234052,25,-0.004903926402016152,-0.004903926402016152,stable_local_equilibrium,2.7386946876983842e-15,1,0.8164694188855558,-0.00012581236483190586,4.760765491632765e-08,-4.762875949547334e-08,4.9501950630494065,-3.326657184451955e-05,-7.263780270308426e-05
shockley_112,10.0,5.105088062083414,26,-0.004619397662556433,-0.004619397662556433,stable_local_equilibrium,4.617725472833012e-15,1,0.8164709936532709,-0.00011851702422667322,4.224564778064633e-08,-4.226328174431263e-08,4.949906150906548,-3.133788316179587e-05,-6.842583584082319e-05
shockley_112,10.0,5.301437602932776,27,-0.004157348061512727,-0.004157348061512727,stable_local_equilibrium,6.656133977323009e-15,1,0.8164735512494247,-0.0001066688886493951,3.4220024576741596e-08,-3.423287952127231e-08,4.949436916488073,-2.8205480389397717e-05,-6.158531157588647e-05
shockley_112,10.0,5.497787143782138,28,-0.0035355339059327385,-0.0035355339059327385,stable_local_equilibrium,5.535827872493737e-15,1,0.8164769938048109,-9.07217422525694e-05,2.475178213896927e-08,-2.4759678345931834e-08,4.948805303144073,-2.3989228335665768e-05,-5.2378222310872794e-05
shockley_112,10.0,5.6941366846315,29,-0.002777851165098011,-0.002777851165098011,stable_local_equilibrium,5.45369955792796e-15,1,0.8164811895169972,-7.128661534627522e-05,1.528177965949405e-08,-1.528560622441856e-08,4.948035478335203,-1.8850551353598334e-05,-4.115734655978931e-05
shockley_112,10.0,5.890486225480862,30,-0.001913417161825452,-0.001913417161825452,stable_local_equilibrium,4.986327106423771e-15,1,0.8164859776404878,-4.910857765443633e-05,7.251766273938487e-09,-7.252995959295079e-09,4.947156920874662,-1.2986321664915448e-05,-2.8352850528308457e-05
shockley_112,10.0,6.086835766330224,31,-0.0009754516100806437,-0.0009754516100806437,stable_local_equilibrium,6.945453327050766e-15,1,0.8164911745890442,-2.503838108964985e-05,1.884999433793457e-09,-1.885145318321479e-09,4.946203304069773,-6.621385573596758e-06,-1.4455916062181777e-05
shockley_112,10.0,6.283185307179586,32,-1.2246467991473532e-18,-1.2246467991473532e-18,stable_local_equilibrium,1.6434897111178897e-15,1,0.8164965809270466,-2.871367079500826e-16,2.174005282755072e-15,2.174005282755072e-15,4.945211215251902,-8.321608527724372e-13,-1.6577845562920314e-16
shockley_112,10.0,6.4795348480289485,33,0.0009754516100806413,0.0009754516100806413,stable_local_equilibrium,3.016006498365864e-15,1,0.8165019889909447,2.5044719377590154e-05,1.8856582527936476e-09,-1.8854849652879867e-09,4.944218758833699,6.62349769125523e-06,1.4459575474430312e-05
shockley_112,10.0,6.675884388878311,34,0.0019134171618254497,0.0019134171618254497,stable_local_equilibrium,1.415236200799641e-15,1,0.8165071908544365,4.913296586420278e-05,7.256780806394708e-09,-7.255518440634972e-09,4.94326409519159,1.2994453324434114e-05,2.836693106778217e-05
shockley_112,10.0,6.872233929727672,35,0.002777851165098009,0.002777851165098009,stable_local_equilibrium,8.84535500400574e-15,1,0.8165119863336501,7.133801718470105e-05,1.5297152327940942e-08,-1.5293296106583196e-08,4.942383971028146,1.88676918971742e-05,4.11870234250413e-05
shockley_112,10.0,7.0685834705770345,36,0.003535533905932737,0.003535533905932737,stable_local_equilibrium,7.627470703652772e-15,1,0.8165161907225065,9.080500885554891e-05,2.478347359580592e-08,-2.4775536723614742e-08,4.941612298166909,2.401699558638504e-05,5.242629630651752e-05
shockley_112,10.0,7.264933011426397,37,0.004157348061512726,0.004157348061512726,stable_local_equilibrium,6.255087593720621e-15,1,0.8165196419545662,0.00010678402003545165,3.427156110722675e-08,-3.42586528368542e-08,4.940978836770171,2.824387435147559e-05,6.16517827126184e-05
shockley_112,10.0,7.461282552275758,38,0.004619397662556432,0.004619397662556432,stable_local_equilibrium,4.285417506966205e-15,1,0.8165222069064509,0.00011865916928626016,4.2316348735937004e-08,-4.2298638577517384e-08,4.940508035647951,3.138528601772107e-05,6.850790332923968e-05
shockley_112,10.0,7.6576320931251205,39,0.0049039264020161516,0.0049039264020161516,stable_local_equilibrium,3.9063804274652725e-16,1,0.8165237865891097,0.00012597255985857936,4.769224227976414e-08,-4.7671059614832774e-08,4.940218076666984,3.331999425250299e-05,7.273029134485704e-05
shockley_112,10.0,7.853981633974483,40,0.005,0.005,stable_local_equilibrium,1.7619369505061933e-15,1,0.8165243200159098,0.0001284421118515792,4.958010228676177e-08,-4.9557651327559225e-08,4.94012016242871,3.397330599014484e-05,7.415608785279328e-05
