candidate,metric,target,reference,prediction,units,role,scale,error,normalized_residual
v10_exchange,independent_cubic,saddle_normal_force_at_source_state,1.4903612010162394e-15,0.007593854700010481,eV/L0,fit,0.03173805605024358,0.007593854700008991,0.23926653503879958
v10_exchange,independent_cubic,fault_energy_at_source_state,0.06670794504308616,0.06739277099234092,eV/cell,fit,0.006670794504308616,0.0006848259492547581,0.10266032761351503
v10_exchange,independent_cubic,fault_normal_force_at_source_state,5.29078226360765e-15,0.02292046497398828,eV/L0,fit,0.03173805605024358,0.02292046497398299,0.7221760821676753
v10_exchange,independent_cubic,saddle_path_force_at_source_state,2.296700476743968e-16,-0.009268993395728738,eV/L0,fit,0.03173805605024358,-0.009268993395728967,-0.29204666413895974
v10_exchange,independent_cubic,opening_1.1h_energy,0.05670265774764735,0.04922053999246195,eV/cell,fit,0.005670265774764736,-0.007482117755185404,-1.31953563596335
v10_exchange,independent_cubic,opening_1.5h_energy,0.4710312483934004,0.40393118122149474,eV/cell,fit,0.04710312483934004,-0.06710006717190564,-1.4245353657697115
v10_exchange,independent_cubic,opening_2h_energy,0.7060534019484034,0.6801383687783251,eV/cell,fit,0.07060534019484034,-0.02591503317007826,-0.36704069548512797
v10_exchange,independent_cubic,opening_40h_energy,0.7719163228888833,0.8315859767841521,eV/cell,fit,0.07719163228888834,0.05966965389526879,0.7730067641523132
v10_exchange,independent_cubic,direct_quarter_energy,0.117221996542065,0.14403009034010056,eV/cell,heldout,0.0117221996542065,0.02680809379803556,2.2869507932681814
v10_exchange,independent_cubic,direct_half_energy,0.26732847628894163,0.3376819095468409,eV/cell,heldout,0.026732847628894163,0.07035343325789928,2.6317223752047223
v10_exchange,independent_cubic,oblique_energy,0.13339289745734875,0.09513133904499077,eV/cell,heldout,0.013339289745734876,-0.03826155841235798,-2.8683355067380396
v10_exchange,independent_cubic,opening_1.25h_energy,0.24853683654490819,0.18460196760055259,eV/cell,heldout,0.02485368365449082,-0.0639348689443556,-2.572450419549908
v10_exchange,independent_cubic,opening_3h_energy,0.7719163228888833,0.7463288147912502,eV/cell,heldout,0.07719163228888834,-0.025587508097633105,-0.3314803345765808
v10_exchange,independent_cubic,saddle_Haa,12.717337762538286,18.761686695137534,eV/L0^2,heldout,1.2717337762538286,6.044348932599249,4.752841392955849
v10_exchange,independent_cubic,saddle_Hxx,-0.18642463121762062,0.3397650261837786,eV/L0^2,heldout,0.018642463121762064,0.5261896574013992,28.225329129773513
v10_exchange,independent_cubic,fault_Haa,14.140554350039636,17.83633362451177,eV/L0^2,heldout,1.4140554350039638,3.695779274472134,2.613602821350334
v10_exchange,independent_cubic,fault_Hxx,2.4858929774856264,1.8406413677768505,eV/L0^2,heldout,0.24858929774856264,-0.6452516097087759,-2.5956532141678124
cubic_5pct,legacy_modes,normal_strain_force_ev,0.0,-4.440892098500626e-16,eV/strain,exact,0.1,-4.440892098500626e-16,-4.440892098500626e-15
cubic_5pct,legacy_modes,cohesive_ev_atom,3.36,3.3599999999999994,eV/atom,exact,0.0672,-4.440892098500626e-16,-6.608470384673551e-15
