model,index,name,role,units,state,target,scale,prediction,residual,diagonal_curvature_opposite_beyond_discrepancy_scale
full_saturation,41,v17_off_minus_Hxx,heldout,eV/L0^2,"[0.9267236193529691, 0.41, -0.07]",-2.835312235036081,0.2835312235036081,-0.14185543920498234,9.49968318320618,False
full_saturation,42,v17_shockley067_Haa,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",14.560238367523052,1.4560238367523053,14.765602617649382,0.14104456599034768,False
full_saturation,43,v17_shockley067_Hxx,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",0.4530475235373633,0.1,-0.038292867050846904,-4.9134039058821015,False
full_saturation,44,v17_compression_Haa,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",26.962376342241654,2.6962376342241656,17.685427317937226,-3.44070155632771,False
full_saturation,45,v17_compression_Hxx,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",5.568444170552721,0.5568444170552721,1.3338058536587512,-7.604706426415767,False
full_saturation,46,v17_opening1.045_Haa,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",16.173163667497242,1.6173163667497243,5.019314525854141,-6.896516582008429,False
full_saturation,47,v17_opening1.045_Hxx,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",3.5468340021412335,0.35468340021412337,0.7275043149050593,-7.948862804219586,False
full_saturation,48,v17_opening1.255_Haa,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-3.07660296796585,0.307660296796585,-1.0159271894619124,6.6978930981997635,False
full_saturation,49,v17_opening1.255_Hxx,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-0.8591645505462155,0.1,-0.16927245383413106,6.898920967120845,False
full_saturation,50,v17_opening1.555_Haa,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.9598397042596563,0.1,-0.41878621457411275,5.4105348968554345,False
full_saturation,51,v17_opening1.555_Hxx,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.8905810007935903,0.1,-0.06417158707372027,8.264094137198699,False
full_saturation,52,v17_opening1.855_Haa,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",0.33758173393615254,0.1,-0.07189667698029859,-4.094784109164511,False
full_saturation,53,v17_opening1.855_Hxx,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",-0.0764657682265532,0.1,-0.011621351909746029,0.6484441631680716,False
full_saturation,54,v17_opening2.455_Haa,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",1.5212189106347462,0.15212189106347462,-0.15093008364572236,-10.992165444372139,False
full_saturation,55,v17_opening2.455_Hxx,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",0.04446583977668427,0.1,-0.0001780062668375686,-0.4464384604352184,False
full_saturation,56,v17_opening3.75_Haa,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-0.07920879227117167,-0.7920879227117167,False
full_saturation,57,v17_opening3.75_Hxx,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-1.876470643770346e-09,-1.876470643770346e-08,False
full_saturation,58,v19_new_0_Haa,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",20.302032153219432,2.030203215321943,22.920248936349008,1.2896328620553323,False
full_saturation,59,v19_new_0_Hxx,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",4.57090105595751,0.45709010559575103,5.998862230536259,3.124025563225894,False
full_saturation,60,v19_new_1_Haa,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",17.415188636660293,1.7415188636660295,9.845806244251419,-4.346425726606687,False
full_saturation,61,v19_new_1_Hxx,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",3.8361643120715834,0.3836164312071584,1.4256970252635415,-6.283535038431018,False
full_saturation,62,v19_new_2_Haa,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",5.20946471789603,0.5209464717896031,0.35817237089401366,-9.312458399682432,False
full_saturation,63,v19_new_2_Hxx,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",0.9642979846199059,0.1,-0.13491839828490498,-10.992163829048108,True
full_saturation,64,v19_new_3_Haa,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-4.940080180276789,0.4940080180276789,-1.0430920117940181,7.888511980112083,False
full_saturation,65,v19_new_3_Hxx,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-1.007259835979608,0.10072598359796081,-0.15294747160617772,8.48154898921956,False
full_saturation,66,v19_new_4_Haa,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.9032785116339533,0.1,-0.16873702774702287,-10.720155393809762,True
full_saturation,67,v19_new_4_Hxx,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.6453579543796875,0.1,-0.02875076669642968,-6.7410872107611715,False
full_saturation,68,v19_new_5_Haa,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",-2.478203100860398,0.2478203100860398,-0.09562879779010658,9.614120417503692,False
full_saturation,69,v19_new_5_Hxx,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",0.0933444416558671,0.1,-0.0013575050966064743,-0.9470194675247356,False
full_saturation,70,v19_new_6_Haa,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",16.75498366183509,1.6754983661835092,7.226387366283932,-5.687022134945811,False
full_saturation,71,v19_new_6_Hxx,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",1.866294182504276,0.18662941825042761,0.6533701601880357,-6.499104126706783,False
full_saturation,72,v19_new_7_Haa,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",3.3869832062735408,0.3386983206273541,0.6609254335689586,-8.048630910407942,False
full_saturation,73,v19_new_7_Hxx,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",-0.5656137494473082,0.1,-0.13932348628902827,4.2629026315828,False
full_saturation,74,v19_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",34.71656366870985,3.4716563668709854,31.50250463474439,-0.9257998760004877,False
full_saturation,75,v19_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",-0.974896485841256,0.1,0.12432013537433431,10.992166212155903,True
full_saturation,76,v19_new_9_Haa,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",14.396252629283666,1.4396252629283666,16.16608339181571,1.229369064371656,False
full_saturation,77,v19_new_9_Hxx,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",-0.11946413441426519,0.1,-0.7949046213737443,-6.754404869594791,False
full_saturation,78,v19_power_new_0_Haa,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",21.133296310436656,2.1133296310436656,22.404411950198515,0.6014753311976799,False
full_saturation,79,v19_power_new_0_Hxx,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",4.803281906544594,0.4803281906544594,7.545374940134038,5.708790545591905,False
full_saturation,80,v19_power_new_1_Haa,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",15.66515497295868,1.5665154972958681,3.225077163457458,-7.941241456580153,False
full_saturation,81,v19_power_new_1_Hxx,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",3.4372637547611467,0.3437263754761147,0.4668945517533244,-8.641667951414544,False
full_saturation,82,v19_power_new_2_Haa,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",1.5124016664736504,0.15124016664736506,-0.1500553832683542,-10.99216621215597,False
full_saturation,83,v19_power_new_2_Hxx,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",0.07390822082095283,0.1,-0.15180981970336907,-2.257180405243219,False
full_saturation,84,v19_power_new_3_Haa,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-6.006053628734572,0.6006053628734572,-0.8999249172018428,8.501636893656158,False
full_saturation,85,v19_power_new_3_Hxx,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-1.4153601110072371,0.14153601110072372,-0.12982228319013256,9.082761466989874,False
full_saturation,86,v19_power_new_4_Haa,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.9838769358246306,0.1,-0.11533968539096248,-10.992166212155931,True
full_saturation,87,v19_power_new_4_Hxx,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.5300888191539206,0.1,-0.02021646383145209,-5.503052829853727,False
full_saturation,88,v19_power_new_5_Haa,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-2.5224317074829634,0.25224317074829633,-0.12086627067815452,9.520834319043816,False
full_saturation,89,v19_power_new_5_Hxx,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-0.10536285587305545,0.1,-0.0006193743713608156,1.0474348150169464,False
full_saturation,90,v19_power_new_6_Haa,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",22.032873653678617,2.2032873653678617,11.51235994883454,-4.774916731339568,False
full_saturation,91,v19_power_new_6_Hxx,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",1.976588687531336,0.19765886875313363,1.1970967341937369,-3.9436224554697166,False
full_saturation,92,v19_power_new_7_Haa,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",3.6257942400934606,0.36257942400934606,1.029396778485399,-7.160906796357907,False
full_saturation,93,v19_power_new_7_Hxx,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",-0.7324824081355719,0.1,-0.08033707411173374,6.521453340238381,False
full_saturation,94,v19_power_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",35.390692237109825,3.5390692237109826,33.82008901765664,-0.4437899120284192,False
full_saturation,95,v19_power_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",-1.532495429303305,0.15324954293033052,-0.35968865762631574,7.652921824440054,False
full_saturation,96,v19_power_new_9_Haa,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",13.640977289265752,1.3640977289265752,16.197915242413956,1.8744536398871425,False
full_saturation,97,v19_power_new_9_Hxx,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",-0.0018561341338510467,0.1,-0.45564667901002,-4.537905448761689,False
full_saturation,98,v20_new_0_Haa,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",19.407850341619266,1.9407850341619266,17.901523492627852,-0.7761430670975256,False
full_saturation,99,v20_new_0_Hxx,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",4.329394100444026,0.4329394100444026,3.8327615758452205,-1.1471178485411404,False
full_saturation,100,v20_new_1_Haa,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",17.703231197779825,1.7703231197779825,10.292529827873757,-4.186072749722349,False
full_saturation,101,v20_new_1_Hxx,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",3.9093512902826126,0.3909351290282613,1.6016888888840082,-5.902929233130595,False
full_saturation,102,v20_new_2_Haa,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",13.514055878705095,1.3514055878705096,2.1104149210237098,-8.438355635076798,False
full_saturation,103,v20_new_2_Hxx,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",2.9805611045837717,0.29805611045837715,0.028620606010141464,-9.903975778365604,False
full_saturation,104,v20_new_3_Haa,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-2.2820717486649773,0.22820717486649775,-0.9171407498818899,5.981104667640614,False
full_saturation,105,v20_new_3_Hxx,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-0.8053213981525169,0.1,-0.17001407689592216,6.353073212565947,False
full_saturation,106,v20_new_4_Haa,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.9854681988380205,0.19854681988380207,-0.4615229043933254,7.675495862067052,False
full_saturation,107,v20_new_4_Hxx,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.0730096719553677,0.10730096719553678,-0.07000493091059264,9.347583411964766,False
full_saturation,108,v20_new_5_Haa,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.4318686304614479,0.1,-0.08389291344976567,-5.157615439112135,False
full_saturation,109,v20_new_5_Hxx,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.05966529359502488,0.1,-0.014371769692757662,-0.7403706328778253,False
full_saturation,110,v20_new_6_Haa,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",-1.7417609490586863,0.17417609490586863,-0.07050286230201658,9.59522078882226,False
full_saturation,111,v20_new_6_Hxx,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",0.20899465255336805,0.1,-0.0030773414470337784,-2.120719940004018,False
full_saturation,112,v20_new_7_Haa,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",21.501318205218237,2.150131820521824,9.94743766361777,-5.3735684627914635,False
full_saturation,113,v20_new_7_Hxx,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",4.662002299739686,0.4662002299739686,0.07717052069196917,-9.834469149240277,False
full_saturation,114,v20_new_8_Haa,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",14.458727489192233,1.4458727489192233,10.16858045741503,-2.9671677780662566,False
full_saturation,115,v20_new_8_Hxx,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",0.86111106885732,0.1,0.41236712760515,-4.4874394125217005,False
full_saturation,116,v20_new_9_Haa,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",11.056850642860084,1.1056850642860085,4.032937141035411,-6.352544434848032,False
full_saturation,117,v20_new_9_Hxx,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",0.0757661767331005,0.1,-0.6448021627973693,-7.205683395304698,False
full_saturation,118,v20_new_10_Haa,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",26.40271381173358,2.640271381173358,15.59857940874905,-4.092054506223934,False
full_saturation,119,v20_new_10_Hxx,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",4.254835571305176,0.42548355713051766,1.4380233158635343,-6.620261131683594,False
full_saturation,120,v20_new_11_Haa,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",2.8654264155114735,0.28654264155114734,-0.140736545470684,-10.491153933351184,False
full_saturation,121,v20_new_11_Hxx,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",-0.12044589256531853,0.1,-0.3311630267771816,-2.107171342118631,False
full_saturation,122,v32_q0_H00,fit,eV/L0^2,,1.6071853175180872,0.3871874135709727,1.492039424959963,-0.2973905879226566,False
full_saturation,123,v32_q0_H11,fit,eV/L0^2,,3.778484710232485,0.3871874135709727,3.9603119960650384,0.46961052828548067,False
full_saturation,124,v32_q0_H22,fit,eV/L0^2,,5.5400914279154465,0.3871874135709727,5.7798650998708965,0.6192703160055039,False
full_saturation,125,v32_q0_H01,fit,eV/L0^2,,-1.5177286414361958e-17,0.3871874135709727,1.1591731747456546e-16,3.3858178053842483e-16,False
full_saturation,126,v32_q0_H02,fit,eV/L0^2,,-9.45828328360523e-17,0.3871874135709727,-5.133379333970924e-16,-1.0815307674878252e-15,False
full_saturation,127,v32_q0_H12,fit,eV/L0^2,,-3.523213435365955,0.3871874135709727,-3.6391062076125533,-0.29931957544212584,False
full_saturation,128,v32_q1_H00,fit,eV/L0^2,,11.020541195662586,2.565934883399439,7.180541827163568,-1.4965303263704242,False
full_saturation,129,v32_q1_H11,fit,eV/L0^2,,27.51034114112903,2.565934883399439,46.63075409163732,7.451636077832541,False
full_saturation,130,v32_q1_H22,fit,eV/L0^2,,37.17324859129323,2.565934883399439,62.48103723622432,9.862989434635402,False
full_saturation,131,v32_q1_H01,fit,eV/L0^2,,-8.047950485487693e-17,2.565934883399439,2.291142791512917e-16,1.2065535489973467e-16,False
full_saturation,132,v32_q1_H02,fit,eV/L0^2,,1.6095900970975385e-16,2.565934883399439,-4.2628158318165456e-15,-1.7240401812790862e-15,False
full_saturation,133,v32_q1_H12,fit,eV/L0^2,,-19.325814900328513,2.565934883399439,-31.700566289174752,-4.822706713605975,False
full_saturation,134,v32_q2_H00,fit,eV/L0^2,,2.553605837827099,0.581483715936639,2.5608125966995994,0.012393741518439565,False
full_saturation,135,v32_q2_H11,fit,eV/L0^2,,2.5536058378271016,0.581483715936639,2.5608125966995887,0.012393741518416655,False
full_saturation,136,v32_q2_H22,fit,eV/L0^2,,11.054750979095974,0.581483715936639,10.967409186653722,-0.15020505312270815,False
full_saturation,137,v32_q2_H01,fit,eV/L0^2,,-6.305904423508818e-34,0.581483715936639,-2.7930582488519486e-16,-4.803330123102352e-16,False
full_saturation,138,v32_q2_H02,fit,eV/L0^2,,-6.040516937618709e-17,0.581483715936639,1.0994515226017338e-14,1.901157348419731e-14,False
full_saturation,139,v32_q2_H12,fit,eV/L0^2,,-1.5741639952321403e-15,0.581483715936639,3.811181908881617e-15,9.261387303751372e-15,False
full_saturation,140,v32_q3_H00,fit,eV/L0^2,,15.117824325030192,3.6510653206716435,15.07606034916614,-0.011438846527229318,False
full_saturation,141,v32_q3_H11,fit,eV/L0^2,,15.117824325030208,3.6510653206716435,15.076060349166625,-0.011438846527100874,False
full_saturation,142,v32_q3_H22,fit,eV/L0^2,,69.82130022908126,3.6510653206716435,70.55949222532166,0.20218537095485495,False
full_saturation,143,v32_q3_H01,fit,eV/L0^2,,-2.6155839077835e-16,3.6510653206716435,-2.9371909973108747e-15,-7.328361372730303e-16,False
full_saturation,144,v32_q3_H02,fit,eV/L0^2,,-1.2237589896675819e-15,3.6510653206716435,1.1219289151999425e-14,3.4080595795470476e-15,False
full_saturation,145,v32_q3_H12,fit,eV/L0^2,,-1.066647511748027e-14,3.6510653206716435,-5.862022712771781e-14,-1.3134180793406364e-14,False
saturation_scan,0,normal_strain_force_ev,exact,eV/strain,,0.0,0.1,8.881784197001252e-16,8.881784197001252e-15,False
saturation_scan,1,cohesive_ev_atom,exact,eV/atom,,3.36,0.0672,3.3599999999999994,-6.608470384673551e-15,False
saturation_scan,2,C11_GPa,exact,GPa,,113.99999999999996,5.699999999999998,113.9999999999998,-2.7424456467933698e-14,False
saturation_scan,3,C12_GPa,exact,GPa,,62.000000000000014,3.100000000000001,61.999999999999886,-4.125732014090903e-14,False
saturation_scan,4,C44_GPa,exact,GPa,,32.0,1.6,32.00000000000003,1.7763568394002505e-14,False
saturation_scan,5,perfect_Haa,exact,eV/L0^2,"[0.816496580927726, 0.0, 0.0]",19.66091286328976,1.9660912863289761,19.660912863289848,4.517483119303703e-14,False
saturation_scan,6,perfect_Hxx,exact,eV/L0^2,"[0.816496580927726, 0.0, 0.0]",4.393593035123306,0.43935930351233066,4.393593035123388,1.8598084519705238e-13,False
saturation_scan,7,saddle_Haa,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",12.717337762538286,1.2717337762538286,10.96101146062827,-1.3810487184539992,False
saturation_scan,8,saddle_Hxx,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",-0.18642463121762062,0.018642463121762064,-0.37084415653800484,-9.892444153750489,False
saturation_scan,9,fault_Haa,fit,eV/L0^2,"[0.8356612484876702, 0.5, 0.28867513459481275]",14.140554350039636,1.4140554350039638,11.105883237808682,-2.1460764812395405,False
saturation_scan,10,fault_Hxx,fit,eV/L0^2,"[0.8356612484876702, 0.5, 0.28867513459481275]",2.4858929774856264,0.24858929774856264,-0.292703181404484,-11.177456889960485,True
saturation_scan,11,saddle_normal_path_coupling,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",1.2055891043737141,0.12055891043737142,0.2826659151338845,-7.655371020620451,False
saturation_scan,12,new_direct_017_Haa,fit,eV/L0^2,"[0.816496580927726, 0.17, 0.0]",26.109437232644353,2.6109437232644357,23.24516308649326,-1.0970263819282635,False
saturation_scan,13,new_direct_039_Haa,fit,eV/L0^2,"[0.816496580927726, 0.39, 0.0]",36.31678531793335,3.6316785317933356,60.49634371077641,6.657956694449799,False
saturation_scan,14,new_raised_direct_Haa,fit,eV/L0^2,"[0.8695688586880281, 0.29, 0.0]",20.00400949091716,2.000400949091716,15.39316882748489,-2.304958246258494,False
saturation_scan,15,new_off_path_positive_Haa,fit,eV/L0^2,"[0.8532389270694737, 0.19, 0.085]",13.446420569551602,1.3446420569551603,10.369897755060045,-2.2879864560075633,False
saturation_scan,16,new_off_path_negative_Haa,fit,eV/L0^2,"[0.9144761706390533, 0.37, -0.095]",13.5831841481301,1.35831841481301,13.353507016824725,-0.16908931573087174,False
saturation_scan,17,new_shockley_058_Haa,fit,eV/L0^2,"[0.816496580927726, 0.29, 0.16743157806499145]",23.107568998056017,2.3107568998056016,21.312523735105238,-0.7768213363776139,False
saturation_scan,18,v16_direct011_Haa,fit,eV/L0^2,"[0.816496580927726, 0.11, 0.0]",23.17866876533168,2.317866876533168,17.46077747723542,-2.466876482849828,False
saturation_scan,19,v16_direct031_Haa,fit,eV/L0^2,"[0.816496580927726, 0.31, 0.0]",34.460781638400974,3.4460781638400975,46.16068253643197,3.395135090317669,False
saturation_scan,20,v16_raised043_Haa,fit,eV/L0^2,"[0.8899812732112214, 0.43, 0.0]",18.238440853611248,1.8238440853611249,15.582236507588386,-1.4563768730795477,False
saturation_scan,21,v16_off_plus_Haa,fit,eV/L0^2,"[0.8369089954509191, 0.23, 0.065]",20.981095919956758,2.098109591995676,16.511620567988135,-2.130239225357792,False
saturation_scan,22,v16_off_minus_Haa,fit,eV/L0^2,"[0.9471360338761622, 0.32, -0.12]",5.497617912510364,0.5497617912510364,5.585171582511132,0.15925746640473257,False
saturation_scan,23,v16_shockley043_Haa,fit,eV/L0^2,"[0.816496580927726, 0.215, 0.12413030787576952]",25.03469226049791,2.5034692260497913,20.94009149144347,-1.6355706419108986,False
saturation_scan,24,v16_opening1.21_Haa,fit,eV/L0^2,"[0.9879608629225485, 0.0, 0.0]",-1.3832350292334812,0.13832350292334814,-0.7583997836627768,4.517202300153983,False
saturation_scan,25,v16_opening1.62_Haa,fit,eV/L0^2,"[1.3227244611029163, 0.0, 0.0]",-0.15582859326870177,0.1,-0.2744110206534992,-1.1858242738479743,False
saturation_scan,26,v16_opening1.93_Haa,fit,eV/L0^2,"[1.575838401190511, 0.0, 0.0]",-0.6638075680371565,0.1,-0.09229696128255051,5.715106067546059,False
saturation_scan,27,v16_opening2.71_Haa,fit,eV/L0^2,"[2.2127057343141376, 0.0, 0.0]",0.0,0.1,-0.1902936022698322,-1.9029360226983218,False
saturation_scan,28,v16_opening4.3_Haa,fit,eV/L0^2,"[3.5109352979892217, 0.0, 0.0]",0.0,0.1,-0.0506144650203958,-0.5061446502039579,False
saturation_scan,29,v16_opening6.2_Haa,fit,eV/L0^2,"[5.062278801751901, 0.0, 0.0]",0.0,0.1,-0.009377846683715286,-0.09377846683715285,False
saturation_scan,30,v17_near_0.985_Haa,fit,eV/L0^2,"[0.8042491322138101, 0.0, 0.0]",20.878110673451364,2.0878110673451364,16.3609331583965,-2.163594965898382,False
saturation_scan,31,v17_near_1.015_Haa,fit,eV/L0^2,"[0.8287440296416418, 0.0, 0.0]",18.39295935022696,1.839295935022696,10.91601143316329,-4.065114142152121,False
saturation_scan,32,v17_near_1.065_Haa,fit,eV/L0^2,"[0.8695688586880281, 0.0, 0.0]",14.605604041867348,1.4605604041867348,4.659392342263206,-6.8098598805589035,False
saturation_scan,33,v17_near_1.095_Haa,fit,eV/L0^2,"[0.89406375611586, 0.0, 0.0]",11.545874277606002,1.1545874277606003,2.491839060495673,-7.841792660666015,False
saturation_scan,34,v17_direct023_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.23, 0.0]",29.67272464413389,2.967272464413389,31.72557028144949,0.6918291669994766,False
saturation_scan,35,v17_direct023_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.23, 0.0]",1.5318476269016676,0.1531847626901668,1.2999509460542396,-1.5138364728642424,False
saturation_scan,36,v17_direct047_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.47, 0.0]",35.337517734960244,3.5337517734960247,69.05065065592282,9.540322886802366,False
saturation_scan,37,v17_direct047_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.47, 0.0]",-7.290154929569364,0.7290154929569365,-3.4270025215057354,5.299136226027817,False
saturation_scan,38,v17_off_plus_Haa,heldout,eV/L0^2,"[0.8777338244973054, 0.27, 0.095]",13.145916399036436,1.3145916399036437,7.714196810823811,-4.131868348570022,False
saturation_scan,39,v17_off_plus_Hxx,heldout,eV/L0^2,"[0.8777338244973054, 0.27, 0.095]",0.5867789207029961,0.1,0.05927281733517429,-5.2750610336782175,False
saturation_scan,40,v17_off_minus_Haa,heldout,eV/L0^2,"[0.9267236193529691, 0.41, -0.07]",11.464221151869252,1.1464221151869252,9.993320904111048,-1.2830354790550877,False
saturation_scan,41,v17_off_minus_Hxx,heldout,eV/L0^2,"[0.9267236193529691, 0.41, -0.07]",-2.835312235036081,0.2835312235036081,0.13485543627090774,10.475628167524173,False
saturation_scan,42,v17_shockley067_Haa,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",14.560238367523052,1.4560238367523053,12.491460226048865,-1.4208408470074532,False
saturation_scan,43,v17_shockley067_Hxx,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",0.4530475235373633,0.1,-0.18368892624027755,-6.367364497776409,True
saturation_scan,44,v17_compression_Haa,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",26.962376342241654,2.6962376342241656,23.32052017707092,-1.3507177998495175,False
saturation_scan,45,v17_compression_Hxx,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",5.568444170552721,0.5568444170552721,2.985046124963368,-4.639353410870107,False
saturation_scan,46,v17_opening1.045_Haa,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",16.173163667497242,1.6173163667497243,6.638720772705362,-5.895224391967902,False
saturation_scan,47,v17_opening1.045_Hxx,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",3.5468340021412335,0.35468340021412337,0.5256706045598184,-8.517915966063057,False
saturation_scan,48,v17_opening1.255_Haa,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-3.07660296796585,0.307660296796585,-0.9946015592211491,6.767208607749775,False
saturation_scan,49,v17_opening1.255_Hxx,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-0.8591645505462155,0.1,-0.22249818825486192,6.366663622913536,False
saturation_scan,50,v17_opening1.555_Haa,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.9598397042596563,0.1,-0.385049169575501,5.747905346841553,False
saturation_scan,51,v17_opening1.555_Hxx,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.8905810007935903,0.1,-0.06661176152692062,8.239692392666695,False
saturation_scan,52,v17_opening1.855_Haa,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",0.33758173393615254,0.1,-0.1001322688298442,-4.3771400276599675,True
saturation_scan,53,v17_opening1.855_Hxx,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",-0.0764657682265532,0.1,-0.011261124963601099,0.6520464326295209,False
saturation_scan,54,v17_opening2.455_Haa,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",1.5212189106347462,0.15212189106347462,-0.17916226342343564,-11.177754642483889,True
saturation_scan,55,v17_opening2.455_Hxx,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",0.04446583977668427,0.1,-0.00016943951707017827,-0.4463527929375445,False
