profile,observable,previous_role,target,scale,units,baseline,prediction,normalized_residual,used_in_core_objective,retained_as_exact_anchor
sign_only,v19_new_2_Hxx,heldout,0.9642979846199059,0.1,eV/L0^2,1.011754926541429,0.5949083694827617,-3.6938961513714417,False,False
sign_only,v19_new_3_energy,heldout,0.3373623063206088,0.03373623063206088,eV/cell,0.262746783881339,0.20784817833362093,-3.8390218930951185,False,False
sign_only,v19_new_3_force,heldout,1.321138459506241,0.03173805605024358,eV/L0,1.042035498886587,0.6958282274965806,-19.702222184614907,False,False
sign_only,v19_new_3_Haa,heldout,-4.940080180276789,0.4940080180276789,eV/L0^2,-0.9460782967603479,-2.2240934310415548,5.497859650292274,False,False
sign_only,v19_new_3_Hxx,heldout,-1.007259835979608,0.10072598359796081,eV/L0^2,0.24559582113230916,0.0033676065200114753,10.033433344602054,False,False
sign_only,v19_new_4_energy,heldout,0.5605338261337047,0.05605338261337048,eV/cell,0.5317272852209753,0.3402822104098848,-3.9293189002171482,False,False
sign_only,v19_new_4_force,heldout,0.5382315998098468,0.03173805605024358,eV/L0,0.6765041367269325,0.2378471573839307,-9.464487741479388,False,False
sign_only,v19_new_4_Haa,heldout,0.9032785116339533,0.1,eV/L0^2,-1.2347751006901313,-0.7768277451228598,-16.801062567568128,False,False
sign_only,v19_new_4_Hxx,heldout,0.6453579543796875,0.1,eV/L0^2,0.0026535473173951137,-0.006847621718266292,-6.522055760979537,False,False
sign_only,v19_new_5_energy,heldout,0.7666938699728523,0.07666938699728523,eV/cell,0.7118492885159555,0.395447900852208,-4.842166915118151,False,False
sign_only,v19_new_5_force,heldout,0.27979903523926664,0.03173805605024358,eV/L0,0.29814130056159227,0.08656397872740619,-6.088433904267978,False,False
sign_only,v19_new_5_Haa,heldout,-2.478203100860398,0.2478203100860398,eV/L0^2,-0.6976001103000133,-0.17364171356709915,9.299324121147242,False,False
sign_only,v19_new_5_Hxx,heldout,0.0933444416558671,0.1,eV/L0^2,-0.0005920837838959757,-0.0003525212104540094,-0.936969628663211,False,False
sign_only,v19_new_6_energy,heldout,0.07503741336914271,0.007503741336914272,eV/cell,0.06039596426092983,0.057704166739565826,-2.3099472451571414,False,False
sign_only,v19_new_6_force,heldout,0.3995055633266556,0.03173805605024358,eV/L0,0.16958137749129484,-0.03043269496801301,-13.546458472883343,False,False
sign_only,v19_new_6_Haa,heldout,16.75498366183509,1.6754983661835092,eV/L0^2,24.572458337793226,22.8813592040449,3.6564497261579656,False,False
sign_only,v19_new_6_Hxx,heldout,1.866294182504276,0.18662941825042761,eV/L0^2,2.4584334583799237,2.014153398329916,0.7922610337199677,False,False
sign_only,v19_new_7_energy,heldout,0.1746163283222475,0.01746163283222475,eV/cell,0.16757118110427582,0.12510377561667377,-2.835505315069979,False,False
