state,neighborhood_cutoff_A,atom,neighbors,rank,residual_degrees_of_freedom,condition,D2_A2,free,initial_coordination,initial_surface,initial_grip_neighbor,x_A,y_A,z_A,green_min,green_middle,green_max
loading_4pct,4.2,145,8,3,15,2.301631938573168,0.005280799339077809,True,3,True,False,3.9485938995982295,6.995698866285587,-2.5997689840795517,-0.040918275378881944,-0.013664320487184828,0.04798550474931515
loading_4pct,4.2,146,8,3,15,2.3005007324688997,0.005259091639061625,True,3,True,False,-2.9814037917531073,-6.995726475687277,-2.599769042647393,-0.041375087059959736,-0.013466471717222308,0.04808195595447762
loading_4pct,4.2,147,7,3,12,2.6612453002361773,0.0009754767826561176,True,2,True,False,-2.0776605197791627,-7.896993324357784,-0.534515274909952,-0.0320427788065189,0.003134783160371403,0.03715177597982219
loading_4pct,4.2,148,9,3,18,1.7470987866155028,0.0011053552339529754,True,2,True,False,-1.4659751655185316,7.2699078957075685,-4.617290233040731,-0.03478903715626239,-0.005924962687157673,0.05123163979944233
loading_4pct,4.2,149,11,3,24,1.2826501990196708,0.0014898519308294811,True,4,False,False,-2.1143119369342447,6.139429384290051,-2.575591123173174,-0.024667674075842933,-0.006899976775525023,0.0517296963499593
loading_4pct,4.2,150,12,3,27,1.2799212037205794,0.003007144549600034,True,4,False,False,-0.27350254083105446,-5.697276498028688,-2.5898518309916914,-0.03001226179172734,-0.011231408743506352,0.050557676854802225
loading_4pct,4.2,151,10,3,21,1.4604676416130238,0.002383292655414126,True,2,True,False,0.012232512476266565,-6.818816247661552,-0.5388320450160378,-0.03979625083739704,-0.005850088576205707,0.04738994510220686
loading_4pct,4.2,152,10,3,21,1.4674915216037863,0.0051842717408370305,True,2,True,False,0.8792899374326237,6.862545820455925,-4.609876429275749,-0.04030485358652841,-0.006951262424073618,0.05328026232753226
loading_4pct,4.2,153,12,3,27,1.2798114040527893,0.0029820713849344677,True,4,False,False,1.2406838067923451,5.697242706729267,-2.5898493266079607,-0.030095463736336564,-0.011122256697591438,0.050541675841473836
loading_4pct,4.2,154,11,3,24,1.282732193690905,0.0014763471884837213,True,4,False,False,3.0815025373037654,-6.139473492225516,-2.5755984204484355,-0.024764375013645715,-0.0068009821921005045,0.051770677713900065
loading_4pct,4.2,155,9,3,18,1.750898302978175,0.0009452661685362749,True,2,True,False,2.351632805720558,-7.268247755343727,-0.5475199573732247,-0.029752902909804355,-0.010256247242633264,0.04992139966675829
loading_4pct,4.2,156,10,3,21,1.338798185748571,0.0010288919438181136,True,3,True,False,5.146712334943217,-3.5822178959028825,-4.598867827791565,-0.023691939051271402,-0.015168655912421456,0.05230176830361197
loading_4pct,4.2,157,10,3,21,1.3013358964021746,0.0011454104394758888,True,3,True,False,5.056148967272714,-4.840188674042659,-2.571373270404297,-0.02682557207962996,-0.0095165512488665,0.05169712675570504
loading_4pct,4.2,158,10,3,21,1.3188346174111798,0.0010585951376449949,True,3,True,False,-4.322733987610115,-0.8748955781922945,-2.6218474454522354,-0.02585389638813501,-0.012262441354218504,0.05373463662235106
loading_4pct,4.2,159,10,3,21,1.3008443634992997,0.001134524678988281,True,3,True,False,-4.320648898070319,-2.069009337629314,-0.5690130590964613,-0.028260939407996784,-0.014507306839143006,0.053859966909463014
loading_4pct,4.2,160,15,3,36,1.2618724458563295,0.006799916879200827,True,4,False,False,-2.372564417872301,-3.4671927148195696,-4.661919026156273,-0.02666194474158889,-0.012413911263863112,0.05472355199922846
loading_4pct,4.2,161,15,3,36,1.340217580549555,0.00439350021007217,True,4,False,False,-2.3669426549895674,-4.706539054514664,-2.6110183529513655,-0.017399736455938525,-0.00538702802857823,0.04895690794575282
loading_4pct,4.2,162,16,3,39,1.0655396180607868,0.0005776231555275408,True,4,False,False,-0.5061770791100287,-0.657125916423099,-2.6100688332881212,-0.021596177516822152,-0.010004278805482545,0.054301782840829
loading_4pct,4.2,163,16,3,39,1.0654761384383729,0.0006059129928062427,True,4,False,False,-0.5213385951594467,-1.9322556700924949,-0.5647497083241,-0.02453374009877793,-0.006884758971712459,0.054074925841114854
loading_4pct,4.2,164,16,3,39,1.0285685294707883,0.0015850828606434918,True,4,False,False,1.5241656437607918,-3.131756520051117,-4.642744973545731,-0.01879349944399811,-0.0077883562240421865,0.05274849802120643
loading_4pct,4.2,165,16,3,39,1.1009215826697336,0.0011827162656500244,True,4,False,False,1.584085784077524,-4.343498442121928,-2.5916702328628083,-0.026843668635204133,-0.005981510558510054,0.05213838194856779
loading_4pct,4.2,166,15,3,36,1.1483738561368113,0.0008807838741080533,True,4,False,False,3.479395282766509,-0.6154924564936954,-2.6069274352933762,-0.02134429209411446,-0.011574396718394685,0.054228214115784656
loading_4pct,4.2,167,15,3,36,1.164467009990957,0.0010517235286016543,True,4,False,False,3.511169698352327,-1.8803825379391714,-0.5591409941753193,-0.02268109692856937,-0.009940247779660157,0.05474567868335234
loading_4pct,4.2,168,10,3,21,1.3029585721833519,0.0013606464840863475,True,3,True,False,5.249939772589744,2.1080677532676297,-4.653787818291489,-0.02649574554133584,-0.018251005343232922,0.05164772878523492
loading_4pct,4.2,169,10,3,21,1.3188954138652098,0.001050728576691334,True,3,True,False,5.289931152222477,0.8748658957308976,-2.6218524234292606,-0.025980744528215645,-0.012177214091454806,0.053714210869383425
loading_4pct,4.2,170,10,3,21,1.301182066682736,0.0011570270341876637,True,3,True,False,-4.0889628815023205,4.840150030382516,-2.5713651511873863,-0.026764747529336823,-0.009626821418922788,0.05168397708005928
loading_4pct,4.2,171,10,3,21,1.340683883743276,0.0010705065742570403,True,3,True,False,-4.153490657125181,3.611467204683159,-0.5320318350622112,-0.02520672462307293,-0.01557647432925629,0.05332939007788726
loading_4pct,4.2,172,15,3,36,1.1625208961002473,0.001141216366562293,True,4,False,False,-2.5371936435038758,1.88192662847676,-4.645115088970122,-0.018053140339095976,-0.008935996361848155,0.05269486304569995
loading_4pct,4.2,173,15,3,36,1.1482366908731882,0.0008880237804687966,True,4,False,False,-2.5122013979179316,0.6154506718558383,-2.606924467215004,-0.021209462410290637,-0.011676119047318361,0.0542706207462788
loading_4pct,4.2,174,16,3,39,1.1008970377824157,0.0011884313059765173,True,4,False,False,-0.6168830575242821,4.34346424912077,-2.5916654936122256,-0.026810328644393786,-0.006004150277519118,0.05211046435761661
loading_4pct,4.2,175,16,3,39,1.0270613216462923,0.0007951715029899841,True,4,False,False,-0.55036555402358,3.103227808916536,-0.5568120827565177,-0.02399674341317237,-0.008119615995462754,0.05338822797236176
loading_4pct,4.2,176,16,3,39,1.0593707233110776,0.0010634178949007263,True,4,False,False,1.4733278544787731,1.950742051091644,-4.648435903271245,-0.020198781863439777,-0.0104182304495066,0.05344218124158749
loading_4pct,4.2,177,16,3,39,1.0654259594177025,0.0005779875906437515,True,4,False,False,1.4733756333566124,0.6570890660545162,-2.6100697642057247,-0.021659398725180766,-0.009962053406561054,0.05429766467879536
loading_4pct,4.2,178,15,3,36,1.3405584430688373,0.004355126523545034,True,4,False,False,3.3341450907918,4.706492752702645,-2.6110185556056473,-0.0175471431583073,-0.005331494967299552,0.048889020164834346
loading_4pct,4.2,179,15,3,36,1.2530801922069097,0.0016688017069207803,True,4,False,False,3.377236705735425,3.4253438968516963,-0.5743208415688944,-0.023041477237913607,-0.012736065207471345,0.049903438815768655
loading_4pct,4.2,180,7,3,12,2.662586544311593,0.0009726321139727608,True,2,True,False,3.044852971948554,7.896961066244358,-0.5345147711597877,-0.03184153080779499,0.002945798919176165,0.03694221427442524
loading_4pct,4.2,181,8,3,15,2.2879056668463473,0.0009668618502851788,True,3,True,False,4.03004765533122,6.936988476180961,1.476120880770388,-0.03807147674561913,-0.016696106998490945,0.03965151594548018
loading_4pct,4.2,182,8,3,15,2.286494233206092,0.0009758084150018573,True,3,True,False,-3.0628540643633317,-6.937017068707076,1.4761215933885965,-0.038576032714690234,-0.016597811252929386,0.03983904791047572
loading_4pct,4.2,183,7,3,12,2.656724417209858,0.0005702798454533271,True,2,True,False,-2.1595736463989197,-7.8416951511288175,3.5449655724551437,-0.03164527463100666,0.002008364046079525,0.0392810592084279
loading_4pct,4.2,184,9,3,18,1.7508864515834996,0.0009552065108576863,True,2,True,False,-1.384441541787565,7.268207003500165,-0.5475175611102906,-0.02970279053073596,-0.010336244223647591,0.049789320603401965
loading_4pct,4.2,185,11,3,24,1.284698993271472,0.001636897356748646,True,4,False,False,-2.0597493866386714,6.1536543015114535,1.4948276508111158,-0.02257574241717067,-0.007819715029478013,0.0510240553933424
loading_4pct,4.2,186,12,3,27,1.2808530406908454,0.0020209580527956045,True,4,False,False,-0.31609771853409585,-5.664222244331048,1.491530603475119,-0.031884342230530736,-0.009880518693667604,0.04911574415081357
loading_4pct,4.2,187,10,3,21,1.4610106162704093,0.002226723752571822,True,2,True,False,-0.04802561955614883,-6.8024526287160025,3.5372292791779363,-0.04075194163224413,-0.005594743255011623,0.048453063537630015
loading_4pct,4.2,188,10,3,21,1.460789418979797,0.0023653681615513136,True,2,True,False,0.9549612167319849,6.818778124587822,-0.5388304029899662,-0.03982343375058063,-0.005783773564388656,0.04727860794262004
loading_4pct,4.2,189,12,3,27,1.2809001891450214,0.0019901985866796154,True,4,False,False,1.283279630861803,5.664186988670765,1.4915294258326606,-0.03193156822490449,-0.009742599561712527,0.04901386186893958
loading_4pct,4.2,190,11,3,24,1.2846706090077373,0.001626557568772574,True,4,False,False,3.026943340091535,-6.15370132271898,1.4948312593509,-0.022685946110692135,-0.007752616156432334,0.051141002769665246
loading_4pct,4.2,191,9,3,18,1.7539061722649065,0.001053926094103015,True,2,True,False,2.287090178856489,-7.276968060171255,3.521594136028454,-0.028818203106692603,-0.011636896123920697,0.04931118768969394
loading_4pct,4.2,192,10,3,21,1.3407174060435447,0.0010655094425927126,True,3,True,False,5.12068421376703,-3.611514165327024,-0.5320338816267011,-0.025316172737008428,-0.015501561136540179,0.05335969019569313
loading_4pct,4.2,193,10,3,21,1.302318456577483,0.0011706090220624291,True,3,True,False,5.011341269684791,-4.8684277323754825,1.495299042834368,-0.026300451769885134,-0.011121116953289564,0.05224155679474528
loading_4pct,4.2,194,10,3,21,1.3221973622235852,0.0010314172501662239,True,3,True,False,-4.341885475377214,-0.841067759111794,1.4697500915781518,-0.02923801919155478,-0.01049559387654988,0.054523470549245785
loading_4pct,4.2,195,10,3,21,1.301956831172834,0.0010579932658196154,True,3,True,False,-4.342380713393981,-2.027173837725391,3.5282562475209582,-0.02939717764189864,-0.013069270684036292,0.053698742604452294
loading_4pct,4.2,196,15,3,36,1.2527057730721434,0.0016957559607969817,True,4,False,False,-2.41004204582219,-3.4253721300893423,-0.5743211826985533,-0.022904550276103438,-0.012854480947358306,0.04995629366271702
loading_4pct,4.2,197,15,3,36,1.3348473023737528,0.0031136169286831786,True,4,False,False,-2.4035452561421438,-4.6626699300151575,1.4782504453686194,-0.020570375029722754,-0.004882474826716933,0.04940377438157477
loading_4pct,4.2,198,16,3,39,1.0685108531161815,0.00047680024932380844,True,4,False,False,-0.5120512707257582,-0.6485699361858246,1.4791863090991788,-0.024962145756011397,-0.008079261848953743,0.05472552433673698
loading_4pct,4.2,199,16,3,39,1.0669425744581993,0.0006055290925773757,True,4,False,False,-0.5335313815040492,-1.9210411213970648,3.525487395920867,-0.025329854397647896,-0.006409810676981506,0.054451951815360014
loading_4pct,4.2,200,16,3,39,1.0269873258609334,0.0007873069741776617,True,4,False,False,1.5175650787212773,-3.1032715670540387,-0.5568127142700118,-0.024045678794685707,-0.008099094696650485,0.05342832396027385
loading_4pct,4.2,201,16,3,39,1.102512258713118,0.0009822418495886872,True,4,False,False,1.5585339940222838,-4.333654546878123,1.4864081290933742,-0.027402381488414486,-0.00553319387895906,0.05234432280095711
loading_4pct,4.2,202,15,3,36,1.146783257693624,0.0007862699530392923,True,4,False,False,3.483012244361404,-0.6275096670290649,1.4856720455760672,-0.02379472966792956,-0.010510653352389446,0.05523643965857665
loading_4pct,4.2,203,15,3,36,1.1631954335651198,0.0010846784501217504,True,4,False,False,3.4977707127055573,-1.8985129861219914,3.5295634741067388,-0.02249098622064057,-0.01031360287414766,0.05445253542866915
loading_4pct,4.2,204,10,3,21,1.3009588365654357,0.001132087535725823,True,3,True,False,5.287852619738589,2.0689632931912905,-0.5690141048751212,-0.028408629674680847,-0.014411704311793937,0.05379979122606278
loading_4pct,4.2,205,10,3,21,1.3221746949777697,0.0010226450976779456,True,3,True,False,5.309086565594463,0.8410365494238314,1.4697523320185724,-0.029362941337054995,-0.010478846665932358,0.054516749884343116
loading_4pct,4.2,206,10,3,21,1.3023631036834968,0.0011771397422177695,True,3,True,False,-4.044152833777016,4.868387348849237,1.4952954960005242,-0.026209695083162097,-0.011207314581260385,0.05212340658506821
loading_4pct,4.2,207,10,3,21,1.3388982692401934,0.0010830367410962505,True,3,True,False,-4.125057803749586,3.643477270078002,3.536909716445439,-0.02401317779769267,-0.016006357884770204,0.05288478317592432
loading_4pct,4.2,208,15,3,36,1.164313749357883,0.0010676402081867078,True,4,False,False,-2.543967675119937,1.8803455810932639,-0.5591396887415975,-0.02255283399669401,-0.010018150417802393,0.054712448811492204
loading_4pct,4.2,209,15,3,36,1.1466017852959076,0.0007924315117164365,True,4,False,False,-2.515815310118206,0.6274642894072487,1.4856709605742227,-0.02366097169852483,-0.010603291155125137,0.05522737348084211
loading_4pct,4.2,210,16,3,39,1.1026059938147112,0.000993865375123203,True,4,False,False,-0.5913256575413205,4.333618930541959,1.486405923767332,-0.027334009973955162,-0.005532740840990642,0.052216850360706585
loading_4pct,4.2,211,16,3,39,1.0294011101043505,0.0007989703797340374,True,4,False,False,-0.5287031543025132,3.107837272175901,3.5295909039746713,-0.02385015903273093,-0.008296412563991195,0.053292259810639404
loading_4pct,4.2,212,16,3,39,1.0653320200951188,0.0006069739024808708,True,4,False,False,1.488541565686068,1.9322152188322284,-0.564749781839192,-0.024604135469237384,-0.006829624644298998,0.05402858297753283
loading_4pct,4.2,213,16,3,39,1.0684071739758179,0.00047700885463103755,True,4,False,False,1.4792539369081175,0.6485303280416774,1.4791866173441015,-0.025023434394512743,-0.008042591569374776,0.05472718820414347
loading_4pct,4.2,214,15,3,36,1.3351856073689936,0.003072415398407345,True,4,False,False,3.370752705104035,4.662619120164952,1.4782494071906689,-0.020679705333838776,-0.004788680523283857,0.049256903281049445
loading_4pct,4.2,215,15,3,36,1.247594018379609,0.0013768016611520049,True,4,False,False,3.405108954008503,3.389895089115299,3.518708371640325,-0.024040987699754948,-0.011671389750039063,0.05036096031250598
loading_4pct,4.2,216,7,3,12,2.658125311174899,0.0005653147143790317,True,2,True,False,3.12676294484328,7.841665380845387,3.544961483235908,-0.0314575979134934,0.00189643114942286,0.03901665881584363
loading_4pct,4.2,217,8,3,15,2.27166796407601,0.0010718387097338276,True,3,True,False,4.112952151498168,6.885932700421845,5.564293731582647,-0.034327362646337164,-0.017681392661389985,0.041142837770151534
loading_4pct,4.2,218,8,3,15,2.270697543773035,0.0010710640833048518,True,3,True,False,-3.1457673067547574,-6.88595521018623,5.5642950734559555,-0.03459771353838349,-0.017652172463146588,0.04132968248031349
loading_4pct,4.2,219,7,3,12,2.567138730217291,0.0006413057049281295,True,2,True,False,-2.282920289144879,-7.757905950898047,7.656713893879086,-0.03011670906136149,-0.0017945094942469892,0.0379915612872095
loading_4pct,4.2,220,9,3,18,1.7541168343261466,0.0010616412936561319,True,2,True,False,-1.319902195033696,7.276930317497697,3.521584402748922,-0.028745893123543642,-0.011670766733174538,0.04912115835405897
loading_4pct,4.2,221,11,3,24,1.2773026058104404,0.0016751905057858332,True,4,False,False,-2.0147308978734535,6.17893044762869,5.5659147400126106,-0.020849748027317993,-0.008705872172549763,0.050004673836391955
loading_4pct,4.2,222,12,3,27,1.28525789738712,0.0018429691576755996,True,4,False,False,-0.3609358757999304,-5.6615695425233,5.580030521956499,-0.03164898904697922,-0.00965330422224967,0.049308630777746346
loading_4pct,4.2,223,10,3,21,1.456752374155291,0.0028701277744772645,True,2,True,False,-0.10848332514687112,-6.824896980817629,7.616485442717841,-0.04357004177854191,-0.005709834468833918,0.04834700763038591
loading_4pct,4.2,224,10,3,21,1.4614459090117908,0.0022060739794580865,True,2,True,False,1.0152159774406788,6.8024170879381405,3.537224012956403,-0.0406968046941769,-0.005514015628051809,0.04826398315412685
loading_4pct,4.2,225,12,3,27,1.2852773846575027,0.0018264374971369648,True,4,False,False,1.3281094604991084,5.661541130595898,5.580026931517651,-0.031714367620293775,-0.009554713590110744,0.04919795915583615
loading_4pct,4.2,226,11,3,24,1.2771872771833948,0.0016730250168581788,True,4,False,False,2.981915140077567,-6.178967143056041,5.565926885332066,-0.02090168893825133,-0.008687382184346443,0.05012721422914351
loading_4pct,4.2,227,9,3,18,1.7485831837736148,0.0015803034469287541,True,2,True,False,2.2419574524318455,-7.298181436842419,7.590023785209269,-0.028192141238127938,-0.011139992698527005,0.04903752790746943
loading_4pct,4.2,228,10,3,21,1.3388512202130751,0.001082692640909742,True,3,True,False,5.092248381007187,-3.6435200496795526,3.536916310678654,-0.02412121340229281,-0.015968692157370172,0.05295406796349951
loading_4pct,4.2,229,10,3,21,1.3035745048280265,0.0011810844368732555,True,3,True,False,4.971280351750745,-4.896400521038872,5.562401506039473,-0.025389131933217405,-0.011498267206398016,0.05048738557278999
loading_4pct,4.2,230,10,3,21,1.322432869756271,0.001006371234736053,True,3,True,False,-4.34027759493936,-0.8005673805779561,5.568577833024331,-0.027295864453350943,-0.01131141902247717,0.053404624755552764
loading_4pct,4.2,231,10,3,21,1.3012952284392656,0.001340569158222152,True,3,True,False,-4.335404480891079,-1.9936297671572891,7.621650695106656,-0.024597281817854956,-0.014253612928700464,0.050973376230309425
loading_4pct,4.2,232,15,3,36,1.2472728326351117,0.0013946970932780377,True,4,False,False,-2.4379184869694037,-3.389920035697818,3.5187075467402087,-0.023950236335595638,-0.011801064160179996,0.05044847074670285
loading_4pct,4.2,233,15,3,36,1.3277579856960695,0.0027266571569680934,True,4,False,False,-2.4347299469819133,-4.630678883932788,5.569401832182567,-0.021037121377164205,-0.00545049338360284,0.04852282665053158
loading_4pct,4.2,234,16,3,39,1.0661688466895805,0.0005788597449633135,True,4,False,False,-0.5125623424571295,-0.6426844981914471,5.570478554056392,-0.02291830901620715,-0.008561910870532211,0.054389953764286895
loading_4pct,4.2,235,16,3,39,1.057995701066007,0.000848522363007922,True,4,False,False,-0.5294223257217561,-1.914378352977175,7.616712309455389,-0.020006295268696867,-0.006617318733591657,0.05242060336750544
loading_4pct,4.2,236,16,3,39,1.0293426889173063,0.0007922565163454368,True,4,False,False,1.4958982661871936,-3.107877601957346,3.529593979714759,-0.023899680818099303,-0.008288516526077384,0.05336014039991248
loading_4pct,4.2,237,16,3,39,1.1042293314783986,0.001131309013447079,True,4,False,False,1.5278067062173806,-4.348856992824395,5.569314489338748,-0.026408870301560437,-0.00635169676234395,0.05207329259054176
loading_4pct,4.2,238,15,3,36,1.1440348498477613,0.0007856564231156957,True,4,False,False,3.469421744662019,-0.6525767776887083,5.580194617467098,-0.021765195544828836,-0.010761308048954622,0.05402120697806696
loading_4pct,4.2,239,15,3,36,1.15885916191952,0.0010260247484569472,True,4,False,False,3.469646624943331,-1.9315780217497764,7.6193470126280545,-0.01801231999299313,-0.011090007918173564,0.05251589271231168
loading_4pct,4.2,240,10,3,21,1.3022135340847083,0.0010559211455047452,True,3,True,False,5.309580799760477,2.0271312213199835,3.5282593057673757,-0.029500971341865447,-0.012886336840726475,0.05361249155625875
loading_4pct,4.2,241,10,3,21,1.3225418185978162,0.000999103710596547,True,3,True,False,5.3074684401825065,0.8005430707197632,5.568585670195483,-0.027371044624090148,-0.011231201941383703,0.053393053928947075
loading_4pct,4.2,242,10,3,21,1.3036939004245687,0.0011887455454457972,True,3,True,False,-4.004099443273247,4.896367866800987,5.562388743783599,-0.025331785778198685,-0.011458519543465762,0.05037715274210548
loading_4pct,4.2,243,10,3,21,1.324475821372809,0.0011320631383162911,True,3,True,False,-4.132898446838675,3.6417428888173995,7.582853537072942,-0.020621649076337165,-0.015548749963700523,0.052252609413911744
loading_4pct,4.2,244,15,3,36,1.1629775376301923,0.0010948557864159532,True,4,False,False,-2.530572819357547,1.8984791021619563,3.5295583580415557,-0.022359935663317638,-0.010381140763647611,0.05437350918484997
loading_4pct,4.2,245,15,3,36,1.1437875513642723,0.0007879411635240934,True,4,False,False,-2.502235815799241,0.6525413243265643,5.580190083308885,-0.02165767674166043,-0.010849003597453563,0.05403165033120751
loading_4pct,4.2,246,16,3,39,1.104293651291791,0.0011380948415821972,True,4,False,False,-0.5606118422872943,4.348828219788609,5.569306832341241,-0.026351794902011078,-0.006331396657980031,0.05194871138737474
loading_4pct,4.2,247,16,3,39,1.0365968128377405,0.0009109918247835989,True,4,False,False,-0.5010768323729742,3.1476258431096373,7.62724967876609,-0.020468094905116415,-0.007919814545227789,0.05140537902680443
loading_4pct,4.2,248,16,3,39,1.066825359838648,0.0006091214367778056,True,4,False,False,1.5007301230636747,1.9210039463383664,3.5254865073211406,-0.02537266267926611,-0.006348379237795788,0.05437865172960551
loading_4pct,4.2,249,16,3,39,1.0660854076229018,0.000577961354132706,True,4,False,False,1.4797529962568292,0.6426537336462907,5.5704799983904705,-0.02296100814208881,-0.008520796487768592,0.054391526985859875
loading_4pct,4.2,250,15,3,36,1.3279684860946004,0.0027141961899763093,True,4,False,False,3.40192469534649,4.6306375805896804,5.5694000542877955,-0.021102818525650217,-0.005373849634696196,0.048367458383570885
loading_4pct,4.2,251,15,3,36,1.2353675669446875,0.0014377853110945629,True,4,False,False,3.4022739054703237,3.362083740292496,7.610516863514485,-0.021340112149684377,-0.011777246332601105,0.050677321198882685
loading_4pct,4.2,252,7,3,12,2.567813533019549,0.0006356528225114913,True,2,True,False,3.250095718724865,7.757884611342903,7.656706346349386,-0.030035791377892293,-0.0018029583018329659,0.037828827286394695
loading_4pct,4.2,253,8,3,15,2.204485387705881,0.0022214988217368926,True,3,True,False,4.443734248790644,6.715932931160531,9.527406514711707,-0.03307036686517244,-0.010301737386141147,0.04840451998596687
loading_4pct,4.2,254,8,3,15,2.2042889749729184,0.00220299034692068,True,3,True,False,-3.4765625557462494,-6.71594445509429,9.527410339844266,-0.033027505515411594,-0.01036532088976092,0.04841484079114651
loading_4pct,4.2,255,7,3,12,2.1140683531520947,0.008133967677875203,True,2,True,True,-2.8315771792238005,-7.124726718600487,11.819787043412298,-0.043051667786030076,-0.023629636854318143,0.05244313052800187
loading_4pct,4.2,256,9,3,18,1.7487849580723887,0.00158632297077365,True,2,True,False,-1.2747822029812252,7.298153464222551,7.590008244982351,-0.028107255274971214,-0.011119909728455049,0.04890357219072916
loading_4pct,4.2,257,11,3,24,1.258558082356999,0.0038099663207446853,True,4,False,False,-2.081537309120785,6.1710587779267145,9.580566786183235,-0.02228319322172879,-0.005611321620190723,0.051177490116502695
loading_4pct,4.2,258,12,3,27,1.2567588652902475,0.002252095139017094,True,4,False,False,-0.38915664515701087,-5.769937789847271,9.6990086209318,-0.03288473365185387,-0.005430386487861183,0.0517059088177425
loading_4pct,4.2,259,10,3,21,1.4362560877494075,0.0051477466340558425,True,2,True,True,-0.16422237792066066,-7.1971607689088115,11.59282381677529,-0.05269068953853989,0.002238919805500901,0.048870031413333063
loading_4pct,4.2,260,10,3,21,1.4569237537263546,0.0028765938320408704,True,2,True,False,1.0756595621804907,6.824871599804625,7.6164762578506355,-0.0435999440090021,-0.0056872262131008175,0.048235573974075734
loading_4pct,4.2,261,12,3,27,1.2565051238703064,0.0022551619052743155,True,4,False,False,1.3563173831742599,5.7699219912927315,9.699004394740419,-0.03298220139364797,-0.005373267744183926,0.05173370091474949
loading_4pct,4.2,262,11,3,24,1.258537803227518,0.003796394752242667,True,4,False,False,3.0487034874555343,-6.17107543004123,9.580578799237855,-0.022290763212263278,-0.005609433398301448,0.05118034997206417
loading_4pct,4.2,263,9,3,18,1.8315337710324153,0.009532659085354913,True,2,True,True,2.3098983021212254,-7.052751695491809,11.66901407126207,-0.0716825306842935,0.005814697177528218,0.04591069478229968
loading_4pct,4.2,264,10,3,21,1.3244206179611182,0.0011271881990166399,True,3,True,False,5.100075265716792,-3.6417704535598534,7.582863828241817,-0.02068290046941589,-0.015537967339888017,0.0522691235460714
loading_4pct,4.2,265,10,3,21,1.299407336066916,0.002739748728432089,True,3,True,False,5.035161500866677,-4.8893569453360755,9.608023521198723,-0.028178341303588723,-0.009333037094137962,0.05099095181352132
loading_4pct,4.2,266,10,3,21,1.3166468907107713,0.0020659258398373096,True,3,True,False,-4.305872753121672,-0.7664795232369104,9.656591278015227,-0.020141663270178283,-0.013409488240304012,0.050124344082708425
loading_4pct,4.2,267,10,3,21,1.2800283544366704,0.00334525523971977,True,3,True,True,-4.31612580745247,-1.98399503959378,11.686891958941857,-0.027315617343328127,-0.007595158223705054,0.04152293205943995
loading_4pct,4.2,268,15,3,36,1.2351225206972887,0.0014380556840131635,True,4,False,False,-2.435098827404792,-3.3620995962324054,7.61051590860525,-0.021262213061944292,-0.011868978083815243,0.05071307831778649
loading_4pct,4.2,269,15,3,36,1.2981396871952215,0.003544723234644791,True,4,False,False,-2.42267533177754,-4.6421488784831375,9.639293329163483,-0.020580823697033956,-0.007826042816568894,0.04848753821768424
loading_4pct,4.2,270,16,3,39,1.045886222444586,0.0009643316347013665,True,4,False,False,-0.5032636448286225,-0.6541497723321944,9.667461828066614,-0.011969780416261308,-0.008326542434420874,0.04995636165057501
loading_4pct,4.2,271,16,3,39,1.0294515381745737,0.0018036742817447592,True,4,False,True,-0.5104436132348306,-1.994609214770599,11.679063523675733,-0.006870228092596506,-0.005853973921764892,0.04132483776120348
loading_4pct,4.2,272,16,3,39,1.0367055752440368,0.0009056642902640816,True,4,False,False,1.4682548077622957,-3.1476511396973903,7.6272536147989465,-0.0204818404639366,-0.00792366541580119,0.05142697530466246
loading_4pct,4.2,273,16,3,39,1.1066220333193313,0.0021498619014077903,True,4,False,False,1.4952579805961481,-4.446149227355425,9.644061011607855,-0.027228094540497537,-0.0027231597056055286,0.049977748943217264
loading_4pct,4.2,274,15,3,36,1.1388368754992828,0.001372531377116711,True,4,False,False,3.432419923553412,-0.6885644830112533,9.67241565004104,-0.013590358653976968,-0.010657338749796222,0.04996993858634708
loading_4pct,4.2,275,15,3,36,1.145102404420051,0.0022151196680284505,True,4,False,True,3.421214888468349,-2.0117920697529263,11.687284230358106,-0.007895055723489556,-0.005204107347715373,0.04157238601869953
loading_4pct,4.2,276,10,3,21,1.3014230680152228,0.001338513863652082,True,3,True,False,5.302587463585526,1.9936022819632209,7.6216553349587794,-0.024676014918264145,-0.014178489592517007,0.05091063906475517
loading_4pct,4.2,277,10,3,21,1.3167202566240943,0.002068030171940566,True,3,True,False,5.273042428338692,0.7664680262432078,9.656599759592721,-0.020098512665747033,-0.013454274534945309,0.05014507375411539
loading_4pct,4.2,278,10,3,21,1.2994897388502673,0.0027500441778974703,True,3,True,False,-4.067993528690016,4.889338381156945,9.608010251142524,-0.02816629872673708,-0.009276789702753942,0.05097333617432742
loading_4pct,4.2,279,10,3,21,1.3163375168756564,0.0047535779418577595,True,3,True,True,-4.205141108116409,3.5988350906395365,11.614275647936662,-0.03130635172903319,-0.004824186679021992,0.043256803225203685
loading_4pct,4.2,280,15,3,36,1.158589763250339,0.001031564470770185,True,4,False,False,-2.5024661009865494,1.9315559010759504,7.619339028117483,-0.01793784329800474,-0.011118827497389907,0.052480842201741054
loading_4pct,4.2,281,15,3,36,1.1385447114965404,0.0013733543271163718,True,4,False,False,-2.465254641388301,0.6885483030311704,9.67241211826649,-0.013580066455902484,-0.010651581776126537,0.0499747817563971
