dt_ps,prefix_ps,parts,block,nw,lower_cycle_THz,upper_cycle_THz,axis,mobility_m2_per_J_s,normalized_collective_energy_mobility_m2_per_J_s,temperature_K
0.005,2000,2,1,2.0,0.005,0.01,direct110,248934168949.9203,35846520328788.52,298.01169055807225
0.005,2000,2,1,2.0,0.005,0.01,transverse,203374658351.76074,29285950802653.547,298.01169055807225
0.005,2000,2,1,2.0,0.01,0.02,normal,71945164309.14447,10360103660516.805,298.01169055807225
0.005,2000,2,1,2.0,0.01,0.02,direct110,212929680330.7087,30661873967622.055,298.01169055807225
0.005,2000,2,1,2.0,0.01,0.02,transverse,192574932462.78912,27730790274641.633,298.01169055807225
0.005,2000,2,1,2.0,0.02,0.04,normal,91607067243.11237,13191417683008.18,298.01169055807225
0.005,2000,2,1,2.0,0.02,0.04,direct110,174991898531.0809,25198833388475.65,298.01169055807225
0.005,2000,2,1,2.0,0.02,0.04,transverse,189650140166.96478,27309620184042.93,298.01169055807225
0.005,2000,2,1,2.0,0.04,0.08,normal,74797181794.73717,10770794178442.152,298.01169055807225
0.005,2000,2,1,2.0,0.04,0.08,direct110,213162691887.6121,30695427631816.14,298.01169055807225
0.005,2000,2,1,2.0,0.04,0.08,transverse,232530444977.1852,33484384076714.67,298.01169055807225
0.005,2000,2,1,2.0,0.08,0.16,normal,89659083500.72217,12910908024103.992,298.01169055807225
0.005,2000,2,1,2.0,0.08,0.16,direct110,243767613094.9207,35102536285668.58,298.01169055807225
0.005,2000,2,1,2.0,0.08,0.16,transverse,217478419128.63898,31316892354524.01,298.01169055807225
0.005,2000,2,1,3.0,0.005,0.01,normal,94299474543.95154,13579124334329.021,298.01169055807225
0.005,2000,2,1,3.0,0.005,0.01,direct110,335664556806.08307,48335696180075.96,298.01169055807225
0.005,2000,2,1,3.0,0.005,0.01,transverse,207318870971.41464,29853917419883.707,298.01169055807225
0.005,2000,2,1,3.0,0.01,0.02,normal,74094672342.02855,10669632817252.111,298.01169055807225
0.005,2000,2,1,3.0,0.01,0.02,direct110,226325100429.63187,32590814461866.99,298.01169055807225
0.005,2000,2,1,3.0,0.01,0.02,transverse,201453645887.6294,29009325007818.633,298.01169055807225
0.005,2000,2,1,3.0,0.02,0.04,normal,98322830688.73651,14158487619178.059,298.01169055807225
0.005,2000,2,1,3.0,0.02,0.04,direct110,169501456455.0067,24408209729520.97,298.01169055807225
0.005,2000,2,1,3.0,0.02,0.04,transverse,203559586995.53644,29312580527357.246,298.01169055807225
0.005,2000,2,1,3.0,0.04,0.08,normal,72751406465.22728,10476202530992.729,298.01169055807225
0.005,2000,2,1,3.0,0.04,0.08,direct110,212064170765.78235,30537240590272.656,298.01169055807225
0.005,2000,2,1,3.0,0.04,0.08,transverse,233098374503.5157,33566165928506.258,298.01169055807225
0.005,2000,2,1,3.0,0.08,0.16,normal,89592152200.30782,12901269916844.326,298.01169055807225
0.005,2000,2,1,3.0,0.08,0.16,direct110,248527073455.15997,35787898577543.04,298.01169055807225
0.005,2000,2,1,3.0,0.08,0.16,transverse,219047498998.0134,31542839855713.93,298.01169055807225
0.005,2000,4,0,2.0,0.01,0.02,normal,64664122078.05459,9311633579239.861,297.9236261747972
0.005,2000,4,0,2.0,0.01,0.02,direct110,221385393049.6368,31879496599147.7,297.9236261747972
0.005,2000,4,0,2.0,0.01,0.02,transverse,193578831889.8349,27875351792136.227,297.9236261747972
0.005,2000,4,0,2.0,0.02,0.04,normal,62328628236.49854,8975322466055.791,297.9236261747972
0.005,2000,4,0,2.0,0.02,0.04,direct110,372119710619.0509,53585238329143.33,297.9236261747972
0.005,2000,4,0,2.0,0.02,0.04,transverse,202471457405.29092,29155889866361.895,297.9236261747972
0.005,2000,4,0,2.0,0.04,0.08,normal,72448927754.10388,10432645596590.959,297.9236261747972
0.005,2000,4,0,2.0,0.04,0.08,direct110,219603149445.56458,31622853520161.297,297.9236261747972
0.005,2000,4,0,2.0,0.04,0.08,transverse,239456885667.89874,34481791536177.418,297.9236261747972
0.005,2000,4,0,2.0,0.08,0.16,normal,69182487317.69637,9962278173748.277,297.9236261747972
0.005,2000,4,0,2.0,0.08,0.16,direct110,287171304421.22064,41352667836655.77,297.9236261747972
0.005,2000,4,0,2.0,0.08,0.16,transverse,270771443972.47232,38991087932036.016,297.9236261747972
0.005,2000,4,0,3.0,0.01,0.02,normal,71913196633.94781,10355500315288.484,297.9236261747972
0.005,2000,4,0,3.0,0.01,0.02,direct110,208832978096.10825,30071948845839.586,297.9236261747972
0.005,2000,4,0,3.0,0.01,0.02,transverse,209205701497.20883,30125621015598.07,297.9236261747972
0.005,2000,4,0,3.0,0.02,0.04,normal,60318328480.94543,8685839301256.142,297.9236261747972
0.005,2000,4,0,3.0,0.02,0.04,direct110,385163247780.18225,55463507680346.24,297.9236261747972
0.005,2000,4,0,3.0,0.02,0.04,transverse,207915230923.54922,29939793252991.09,297.9236261747972
0.005,2000,4,0,3.0,0.04,0.08,normal,68239675255.606735,9826513236807.37,297.9236261747972
0.005,2000,4,0,3.0,0.04,0.08,direct110,210459580719.9362,30306179623670.812,297.9236261747972
0.005,2000,4,0,3.0,0.04,0.08,transverse,243622794034.35837,35081682340947.605,297.9236261747972
0.005,2000,4,0,3.0,0.08,0.16,normal,66942143467.53046,9639668659324.387,297.9236261747972
0.005,2000,4,0,3.0,0.08,0.16,direct110,297745023410.58984,42875283371124.94,297.9236261747972
0.005,2000,4,0,3.0,0.08,0.16,transverse,268285290707.22617,38633081861840.57,297.9236261747972
0.005,2000,4,1,2.0,0.01,0.02,normal,87190678877.19829,12555457758316.553,297.9672749724951
0.005,2000,4,1,2.0,0.01,0.02,direct110,158672922934.21973,22848900902527.64,297.9672749724951
0.005,2000,4,1,2.0,0.01,0.02,transverse,186267960613.93005,26822586328405.93,297.9672749724951
0.005,2000,4,1,2.0,0.02,0.04,normal,63945001088.884766,9208080156799.406,297.9672749724951
0.005,2000,4,1,2.0,0.02,0.04,direct110,195213793454.51743,28110786257450.508,297.9672749724951
0.005,2000,4,1,2.0,0.02,0.04,transverse,178865625984.56635,25756650141777.555,297.9672749724951
0.005,2000,4,1,2.0,0.04,0.08,normal,91681887446.65578,13202191792318.432,297.9672749724951
0.005,2000,4,1,2.0,0.04,0.08,direct110,227071877179.91617,32698350313907.93,297.9672749724951
0.005,2000,4,1,2.0,0.04,0.08,transverse,240836366999.3171,34680436847901.664,297.9672749724951
0.005,2000,4,1,2.0,0.08,0.16,normal,78121720156.15785,11249527702486.73,297.9672749724951
0.005,2000,4,1,2.0,0.08,0.16,direct110,241086739114.968,34716490432555.39,297.9672749724951
0.005,2000,4,1,2.0,0.08,0.16,transverse,212567065982.52936,30609657501484.227,297.9672749724951
0.005,2000,4,1,3.0,0.01,0.02,normal,90306532864.29527,13004140732458.52,297.9672749724951
0.005,2000,4,1,3.0,0.01,0.02,direct110,147953284544.11017,21305272974351.863,297.9672749724951
0.005,2000,4,1,3.0,0.01,0.02,transverse,192384475679.28616,27703364497817.207,297.9672749724951
0.005,2000,4,1,3.0,0.02,0.04,normal,65896727411.792175,9489128747298.074,297.9672749724951
0.005,2000,4,1,3.0,0.02,0.04,direct110,201774686521.63425,29055554859115.332,297.9672749724951
0.005,2000,4,1,3.0,0.02,0.04,transverse,194284691051.90234,27976995511473.938,297.9672749724951
0.005,2000,4,1,3.0,0.04,0.08,normal,91195156233.01596,13132102497554.299,297.9672749724951
0.005,2000,4,1,3.0,0.04,0.08,direct110,226375800081.85034,32598115211786.45,297.9672749724951
0.005,2000,4,1,3.0,0.04,0.08,transverse,237933374730.0361,34262405961125.2,297.9672749724951
0.005,2000,4,1,3.0,0.08,0.16,normal,76748430345.19571,11051773969708.182,297.9672749724951
0.005,2000,4,1,3.0,0.08,0.16,direct110,244668949439.6972,35232328719316.4,297.9672749724951
0.005,2000,4,1,3.0,0.08,0.16,transverse,217073258701.4428,31258549253007.766,297.9672749724951
0.005,2000,4,2,2.0,0.01,0.02,normal,76321978038.41348,10990364837531.541,298.0195897592044
0.005,2000,4,2,2.0,0.01,0.02,direct110,185643212715.25076,26732622630996.11,298.0195897592044
0.005,2000,4,2,2.0,0.01,0.02,transverse,219950952986.20078,31672937230012.91,298.0195897592044
0.005,2000,4,2,2.0,0.02,0.04,normal,75720909837.5089,10903811016601.281,298.0195897592044
0.005,2000,4,2,2.0,0.02,0.04,direct110,244829128180.72388,35255394458024.234,298.0195897592044
0.005,2000,4,2,2.0,0.02,0.04,transverse,159313767158.68814,22941182470851.094,298.0195897592044
0.005,2000,4,2,2.0,0.04,0.08,normal,78480495292.79239,11301191322162.104,298.0195897592044
0.005,2000,4,2,2.0,0.04,0.08,direct110,261557484904.0631,37664277826185.086,298.0195897592044
0.005,2000,4,2,2.0,0.04,0.08,transverse,205829593935.95694,29639461526777.8,298.0195897592044
0.005,2000,4,2,2.0,0.08,0.16,normal,92760255021.42519,13357476723085.227,298.0195897592044
0.005,2000,4,2,2.0,0.08,0.16,direct110,276394522402.7042,39800811225989.41,298.0195897592044
0.005,2000,4,2,2.0,0.08,0.16,transverse,202912274478.23083,29219367524865.242,298.0195897592044
0.005,2000,4,2,3.0,0.01,0.02,normal,76538476011.24423,11021540545619.17,298.0195897592044
0.005,2000,4,2,3.0,0.01,0.02,direct110,173405064718.84814,24970329319514.133,298.0195897592044
0.005,2000,4,2,3.0,0.01,0.02,transverse,211696043152.71094,30484230213990.375,298.0195897592044
0.005,2000,4,2,3.0,0.02,0.04,normal,70103315881.3788,10094877486918.547,298.0195897592044
0.005,2000,4,2,3.0,0.02,0.04,direct110,264641540586.12253,38108381844401.64,298.0195897592044
0.005,2000,4,2,3.0,0.02,0.04,transverse,155334044388.0569,22368102391880.19,298.0195897592044
0.005,2000,4,2,3.0,0.04,0.08,normal,81553153110.475,11743654047908.4,298.0195897592044
0.005,2000,4,2,3.0,0.04,0.08,direct110,267821127352.63904,38566242338780.02,298.0195897592044
0.005,2000,4,2,3.0,0.04,0.08,transverse,203893395986.60513,29360649022071.14,298.0195897592044
0.005,2000,4,2,3.0,0.08,0.16,normal,92886184940.42236,13375610631420.82,298.0195897592044
0.005,2000,4,2,3.0,0.08,0.16,direct110,279192519188.57245,40203722763154.43,298.0195897592044
0.005,2000,4,2,3.0,0.08,0.16,transverse,201629837930.4989,29034696661991.844,298.0195897592044
0.005,2000,4,3,2.0,0.01,0.02,normal,69341432293.75308,9985166250300.443,298.00379135694016
0.005,2000,4,3,2.0,0.01,0.02,direct110,171617546500.10886,24712926696015.676,298.00379135694016
0.005,2000,4,3,2.0,0.01,0.02,transverse,159543264461.6512,22974230082477.773,298.00379135694016
0.005,2000,4,3,2.0,0.02,0.04,normal,98544808086.83841,14190452364504.73,298.00379135694016
0.005,2000,4,3,2.0,0.02,0.04,direct110,153357783102.77917,22083520766800.203,298.00379135694016
0.005,2000,4,3,2.0,0.02,0.04,transverse,203232524428.47766,29265483517700.78,298.00379135694016
0.005,2000,4,3,2.0,0.04,0.08,normal,84358918185.0847,12147684218652.197,298.00379135694016
0.005,2000,4,3,2.0,0.04,0.08,direct110,192147667484.18967,27669264117723.312,298.00379135694016
0.005,2000,4,3,2.0,0.04,0.08,transverse,247975380362.11124,35708454772144.016,298.00379135694016
0.005,2000,4,3,2.0,0.08,0.16,normal,88405128312.3544,12730338476979.033,298.00379135694016
0.005,2000,4,3,2.0,0.08,0.16,direct110,197583590931.1227,28452037094081.67,298.00379135694016
0.005,2000,4,3,2.0,0.08,0.16,transverse,225866454295.4318,32524769418542.18,298.00379135694016
0.005,2000,4,3,3.0,0.01,0.02,normal,68741430696.0111,9898766020225.598,298.00379135694016
0.005,2000,4,3,3.0,0.01,0.02,direct110,161552026292.54242,23263491786126.11,298.00379135694016
0.005,2000,4,3,3.0,0.01,0.02,transverse,147148082192.56192,21189323835728.918,298.00379135694016
0.005,2000,4,3,3.0,0.02,0.04,normal,93579734582.49529,13475481779879.32,298.00379135694016
0.005,2000,4,3,3.0,0.02,0.04,direct110,153778170195.78513,22144056508193.06,298.00379135694016
0.005,2000,4,3,3.0,0.02,0.04,transverse,198518393320.88412,28586648638207.312,298.00379135694016
0.005,2000,4,3,3.0,0.04,0.08,normal,86315156538.59923,12429382541558.29,298.00379135694016
0.005,2000,4,3,3.0,0.04,0.08,direct110,186449621602.10437,26848745510703.03,298.00379135694016
0.005,2000,4,3,3.0,0.04,0.08,transverse,253092479920.63947,36445317108572.086,298.00379135694016
0.005,2000,4,3,3.0,0.08,0.16,normal,88020104010.5323,12674894977516.652,298.00379135694016
0.005,2000,4,3,3.0,0.08,0.16,direct110,198619996709.2059,28601279526125.65,298.00379135694016
0.005,2000,4,3,3.0,0.08,0.16,transverse,220464449635.02625,31746880747443.78,298.00379135694016
0.005,5000,1,0,2.0,0.001,0.002,normal,67494387110.09769,9719191743854.066,298.12554119832714
0.005,5000,1,0,2.0,0.001,0.002,direct110,272465973178.12106,39235100137649.43,298.12554119832714
0.005,5000,1,0,2.0,0.001,0.002,transverse,227298326743.19446,32730959051020.0,298.12554119832714
0.005,5000,1,0,2.0,0.002,0.005,normal,55870240403.41263,8045314618091.418,298.12554119832714
0.005,5000,1,0,2.0,0.002,0.005,direct110,235937148625.17728,33974949402025.527,298.12554119832714
0.005,5000,1,0,2.0,0.002,0.005,transverse,166138250191.93948,23923908027639.285,298.12554119832714
0.005,5000,1,0,2.0,0.005,0.01,normal,74524515550.2214,10731530239231.883,298.12554119832714
0.005,5000,1,0,2.0,0.005,0.01,direct110,218147368511.1745,31413221065609.13,298.12554119832714
0.005,5000,1,0,2.0,0.005,0.01,transverse,183496522602.93396,26423499254822.492,298.12554119832714
0.005,5000,1,0,2.0,0.01,0.02,normal,69810997739.43056,10052783674478.0,298.12554119832714
0.005,5000,1,0,2.0,0.01,0.02,direct110,218152603060.21503,31413974840670.965,298.12554119832714
0.005,5000,1,0,2.0,0.01,0.02,transverse,196053422682.33185,28231692866255.785,298.12554119832714
0.005,5000,1,0,2.0,0.02,0.04,normal,72446577639.28523,10432307180057.074,298.12554119832714
0.005,5000,1,0,2.0,0.02,0.04,direct110,181675889566.73862,26161328097610.36,298.12554119832714
0.005,5000,1,0,2.0,0.02,0.04,transverse,190315814391.75555,27405477272412.8,298.12554119832714
0.005,5000,1,0,2.0,0.04,0.08,normal,71163623193.48892,10247561739862.404,298.12554119832714
0.005,5000,1,0,2.0,0.04,0.08,direct110,216102050561.34824,31118695280834.145,298.12554119832714
0.005,5000,1,0,2.0,0.04,0.08,transverse,217703048319.15216,31349238957957.91,298.12554119832714
0.005,5000,1,0,2.0,0.08,0.16,normal,80544198852.6833,11598364634786.396,298.12554119832714
0.005,5000,1,0,2.0,0.08,0.16,direct110,238735710812.75204,34377942357036.293,298.12554119832714
0.005,5000,1,0,2.0,0.08,0.16,transverse,236569727791.08517,34066040801916.266,298.12554119832714
0.005,5000,1,0,3.0,0.001,0.002,normal,62964678384.03676,9066913687301.293,298.12554119832714
0.005,5000,1,0,3.0,0.001,0.002,direct110,252549429264.4622,36367117814082.555,298.12554119832714
0.005,5000,1,0,3.0,0.001,0.002,transverse,246916984923.54028,35556045828989.8,298.12554119832714
0.005,5000,1,0,3.0,0.002,0.005,normal,51332837094.54194,7391928541614.039,298.12554119832714
0.005,5000,1,0,3.0,0.002,0.005,direct110,236909441801.35898,34114959619395.69,298.12554119832714
0.005,5000,1,0,3.0,0.002,0.005,transverse,167950513100.11206,24184873886416.137,298.12554119832714
0.005,5000,1,0,3.0,0.005,0.01,normal,79143887494.74571,11396719799243.383,298.12554119832714
0.005,5000,1,0,3.0,0.005,0.01,direct110,222992933706.4365,32110982453726.855,298.12554119832714
0.005,5000,1,0,3.0,0.005,0.01,transverse,177807827112.8871,25604327104255.742,298.12554119832714
0.005,5000,1,0,3.0,0.01,0.02,normal,69450410968.24747,10000859179427.635,298.12554119832714
0.005,5000,1,0,3.0,0.01,0.02,direct110,220769619957.46664,31790825273875.195,298.12554119832714
0.005,5000,1,0,3.0,0.01,0.02,transverse,195109692166.38266,28095795671959.1,298.12554119832714
0.005,5000,1,0,3.0,0.02,0.04,normal,72859514090.08134,10491770028971.713,298.12554119832714
0.005,5000,1,0,3.0,0.02,0.04,direct110,179906169555.27695,25906488415959.88,298.12554119832714
0.005,5000,1,0,3.0,0.02,0.04,transverse,195318075101.79703,28125802814658.773,298.12554119832714
0.005,5000,1,0,3.0,0.04,0.08,normal,69567633535.69011,10017739229139.375,298.12554119832714
0.005,5000,1,0,3.0,0.04,0.08,direct110,221363095140.96436,31876285700298.867,298.12554119832714
0.005,5000,1,0,3.0,0.04,0.08,transverse,216864820727.75314,31228534184796.453,298.12554119832714
0.005,5000,1,0,3.0,0.08,0.16,normal,80104988547.75327,11535118350876.47,298.12554119832714
0.005,5000,1,0,3.0,0.08,0.16,direct110,238257263895.89603,34309046001009.027,298.12554119832714
0.005,5000,1,0,3.0,0.08,0.16,transverse,237715238258.70157,34230994309253.027,298.12554119832714
0.005,5000,2,0,2.0,0.002,0.005,normal,58661993477.12342,8447327060705.772,297.99279137280143
0.005,5000,2,0,2.0,0.002,0.005,direct110,247346869577.29675,35617949219130.734,297.99279137280143
0.005,5000,2,0,2.0,0.002,0.005,transverse,206361353166.87924,29716034856030.61,297.99279137280143
0.005,5000,2,0,2.0,0.005,0.01,normal,79639587239.5694,11468100562497.992,297.99279137280143
0.005,5000,2,0,2.0,0.005,0.01,direct110,246934565735.00446,35558577465840.64,297.99279137280143
0.005,5000,2,0,2.0,0.005,0.01,transverse,187237163761.04044,26962151581589.824,297.99279137280143
0.005,5000,2,0,2.0,0.01,0.02,normal,73679367628.1107,10609828938447.941,297.99279137280143
0.005,5000,2,0,2.0,0.01,0.02,direct110,217581309270.64395,31331708534972.73,297.99279137280143
0.005,5000,2,0,2.0,0.01,0.02,transverse,199212880132.4518,28686654739073.062,297.99279137280143
0.005,5000,2,0,2.0,0.02,0.04,normal,78407482374.93517,11290677461990.664,297.99279137280143
0.005,5000,2,0,2.0,0.02,0.04,direct110,189624651935.20233,27305949878669.137,297.99279137280143
0.005,5000,2,0,2.0,0.02,0.04,transverse,185211623734.42813,26670473817757.652,297.99279137280143
0.005,5000,2,0,2.0,0.04,0.08,normal,76606965010.34903,11031402961490.26,297.99279137280143
0.005,5000,2,0,2.0,0.04,0.08,direct110,217877609126.85806,31374375714267.562,297.99279137280143
0.005,5000,2,0,2.0,0.04,0.08,transverse,227542066880.02682,32766057630723.863,297.99279137280143
0.005,5000,2,0,2.0,0.08,0.16,normal,84114435544.96666,12112478718475.2,297.99279137280143
0.005,5000,2,0,2.0,0.08,0.16,direct110,241410750546.7574,34763148078733.062,297.99279137280143
0.005,5000,2,0,2.0,0.08,0.16,transverse,226205551349.02194,32573599394259.16,297.99279137280143
0.005,5000,2,0,3.0,0.002,0.005,normal,59920892785.40861,8628608561098.84,297.99279137280143
0.005,5000,2,0,3.0,0.002,0.005,direct110,251099931576.63852,36158390147035.945,297.99279137280143
0.005,5000,2,0,3.0,0.002,0.005,transverse,201058065377.80072,28952361414403.305,297.99279137280143
0.005,5000,2,0,3.0,0.005,0.01,normal,84444164299.74065,12159959659162.652,297.99279137280143
0.005,5000,2,0,3.0,0.005,0.01,direct110,249052785415.9177,35863601099892.15,297.99279137280143
0.005,5000,2,0,3.0,0.005,0.01,transverse,190213227538.37967,27390704765526.67,297.99279137280143
0.005,5000,2,0,3.0,0.01,0.02,normal,74291218168.44107,10697935416255.514,297.99279137280143
0.005,5000,2,0,3.0,0.01,0.02,direct110,220598520883.46988,31766187007219.664,297.99279137280143
0.005,5000,2,0,3.0,0.01,0.02,transverse,204118295895.80902,29393034608996.5,297.99279137280143
0.005,5000,2,0,3.0,0.02,0.04,normal,81260663765.19785,11701535582188.49,297.99279137280143
0.005,5000,2,0,3.0,0.02,0.04,direct110,183645250551.16214,26444916079367.348,297.99279137280143
0.005,5000,2,0,3.0,0.02,0.04,transverse,182579524031.7165,26291451460567.176,297.99279137280143
0.005,5000,2,0,3.0,0.04,0.08,normal,77019442097.08894,11090799661980.809,297.99279137280143
0.005,5000,2,0,3.0,0.04,0.08,direct110,218244427725.09195,31427197592413.242,297.99279137280143
0.005,5000,2,0,3.0,0.04,0.08,transverse,232787847480.5425,33521450037198.12,297.99279137280143
0.005,5000,2,0,3.0,0.08,0.16,normal,85181410090.49284,12266123053030.969,297.99279137280143
0.005,5000,2,0,3.0,0.08,0.16,direct110,243211500241.82938,35022456034823.43,297.99279137280143
0.005,5000,2,0,3.0,0.08,0.16,transverse,227016450128.8518,32690368818554.66,297.99279137280143
0.005,5000,2,1,2.0,0.002,0.005,normal,76529022351.22289,11020179218576.096,298.2583788301507
0.005,5000,2,1,2.0,0.002,0.005,direct110,257324110521.9583,37054671915162.0,298.2583788301507
0.005,5000,2,1,2.0,0.002,0.005,transverse,149348478789.27438,21506180945655.51,298.2583788301507
0.005,5000,2,1,2.0,0.005,0.01,normal,55283650286.30439,7960845641227.832,298.2583788301507
0.005,5000,2,1,2.0,0.005,0.01,direct110,181642226246.09573,26156480579437.785,298.2583788301507
0.005,5000,2,1,2.0,0.005,0.01,transverse,210722438671.2804,30344031168664.375,298.2583788301507
0.005,5000,2,1,2.0,0.01,0.02,normal,69998869083.69469,10079837148052.035,298.2583788301507
0.005,5000,2,1,2.0,0.01,0.02,direct110,219327108826.51224,31583103671017.76,298.2583788301507
0.005,5000,2,1,2.0,0.01,0.02,transverse,201689797596.41367,29043330853883.566,298.2583788301507
0.005,5000,2,1,2.0,0.02,0.04,normal,65984359081.74247,9501747707770.916,298.2583788301507
0.005,5000,2,1,2.0,0.02,0.04,direct110,177675289802.05643,25585241731496.125,298.2583788301507
0.005,5000,2,1,2.0,0.02,0.04,transverse,184105817598.92728,26511237734245.527,298.2583788301507
0.005,5000,2,1,2.0,0.04,0.08,normal,71994403778.54715,10367194144110.79,298.2583788301507
0.005,5000,2,1,2.0,0.04,0.08,direct110,198704032403.02032,28613380666034.926,298.2583788301507
0.005,5000,2,1,2.0,0.04,0.08,transverse,218026672861.28705,31395840892025.336,298.2583788301507
0.005,5000,2,1,2.0,0.08,0.16,normal,77080986255.2797,11099662020760.275,298.2583788301507
0.005,5000,2,1,2.0,0.08,0.16,direct110,234757614978.6226,33805096556921.652,298.2583788301507
0.005,5000,2,1,2.0,0.08,0.16,transverse,244544125195.50937,35214354028153.35,298.2583788301507
0.005,5000,2,1,3.0,0.002,0.005,normal,78614827691.63182,11320535187594.982,298.2583788301507
0.005,5000,2,1,3.0,0.002,0.005,direct110,267519511771.76425,38522809695134.055,298.2583788301507
0.005,5000,2,1,3.0,0.002,0.005,transverse,153136813722.6583,22051701176062.793,298.2583788301507
0.005,5000,2,1,3.0,0.005,0.01,normal,53331594194.09054,7679749563949.037,298.2583788301507
0.005,5000,2,1,3.0,0.005,0.01,direct110,175957305111.7121,25337851936086.543,298.2583788301507
0.005,5000,2,1,3.0,0.005,0.01,transverse,215968019012.79062,31099394737841.848,298.2583788301507
0.005,5000,2,1,3.0,0.01,0.02,normal,71296736236.99078,10266730018126.672,298.2583788301507
0.005,5000,2,1,3.0,0.01,0.02,direct110,213129264904.63885,30690614146267.996,298.2583788301507
0.005,5000,2,1,3.0,0.01,0.02,transverse,209048101222.24988,30102926576003.984,298.2583788301507
0.005,5000,2,1,3.0,0.02,0.04,normal,65400849877.86714,9417722382412.87,298.2583788301507
0.005,5000,2,1,3.0,0.02,0.04,direct110,172031336465.65143,24772512451053.805,298.2583788301507
0.005,5000,2,1,3.0,0.02,0.04,transverse,179113385574.0916,25792327522669.19,298.2583788301507
0.005,5000,2,1,3.0,0.04,0.08,normal,72127465565.7278,10386355041464.803,298.2583788301507
0.005,5000,2,1,3.0,0.04,0.08,direct110,194368941469.99564,27989127571679.37,298.2583788301507
0.005,5000,2,1,3.0,0.04,0.08,transverse,218635735295.6249,31483545882569.99,298.2583788301507
0.005,5000,2,1,3.0,0.08,0.16,normal,79074671381.68733,11386752678962.977,298.2583788301507
0.005,5000,2,1,3.0,0.08,0.16,direct110,236902924040.45572,34114021061825.625,298.2583788301507
0.005,5000,2,1,3.0,0.08,0.16,transverse,244064485666.91095,35145285936035.176,298.2583788301507
0.005,5000,4,0,2.0,0.002,0.005,normal,86045177056.45848,12390505496130.021,297.9550009540479
0.005,5000,4,0,2.0,0.002,0.005,direct110,241350651811.2952,34754493860826.508,297.9550009540479
0.005,5000,4,0,2.0,0.002,0.005,transverse,234109195653.94482,33711724174168.055,297.9550009540479
0.005,5000,4,0,2.0,0.005,0.01,normal,63307197656.07066,9116236462474.176,297.9550009540479
0.005,5000,4,0,2.0,0.005,0.01,direct110,280742859152.34924,40426971717938.29,297.9550009540479
0.005,5000,4,0,2.0,0.005,0.01,transverse,192239179282.2291,27682441816640.99,297.9550009540479
0.005,5000,4,0,2.0,0.01,0.02,normal,77827099573.17749,11207102338537.559,297.9550009540479
0.005,5000,4,0,2.0,0.01,0.02,direct110,238714381276.55637,34374870903824.117,297.9550009540479
0.005,5000,4,0,2.0,0.01,0.02,transverse,180344431589.21378,25969598148846.785,297.9550009540479
0.005,5000,4,0,2.0,0.02,0.04,normal,68107828242.390434,9807527266904.223,297.9550009540479
0.005,5000,4,0,2.0,0.02,0.04,direct110,235688458616.1476,33939138040725.258,297.9550009540479
0.005,5000,4,0,2.0,0.02,0.04,transverse,176958674388.63065,25482049111962.812,297.9550009540479
0.005,5000,4,0,2.0,0.04,0.08,normal,79435502742.36472,11438712394900.52,297.9550009540479
0.005,5000,4,0,2.0,0.04,0.08,direct110,229032367485.93137,32980660917974.117,297.9550009540479
0.005,5000,4,0,2.0,0.04,0.08,transverse,228330680494.8864,32879617991263.645,297.9550009540479
0.005,5000,4,0,2.0,0.08,0.16,normal,78818272155.52547,11349831190395.668,297.9550009540479
0.005,5000,4,0,2.0,0.08,0.16,direct110,253105654113.16577,36447214192295.875,297.9550009540479
0.005,5000,4,0,2.0,0.08,0.16,transverse,227762811327.4931,32797844831159.008,297.9550009540479
0.005,5000,4,0,3.0,0.005,0.01,normal,60520741610.79675,8714986791954.732,297.9550009540479
0.005,5000,4,0,3.0,0.005,0.01,direct110,278348785778.7203,40082225152135.72,297.9550009540479
0.005,5000,4,0,3.0,0.005,0.01,transverse,187294678333.73813,26970433680058.29,297.9550009540479
0.005,5000,4,0,3.0,0.01,0.02,normal,80515040509.80482,11594165833411.895,297.9550009540479
0.005,5000,4,0,3.0,0.01,0.02,direct110,239684712395.9044,34514598585010.23,297.9550009540479
0.005,5000,4,0,3.0,0.01,0.02,transverse,179121921570.44876,25793556706144.62,297.9550009540479
0.005,5000,4,0,3.0,0.02,0.04,normal,67909157989.76522,9778918750526.191,297.9550009540479
0.005,5000,4,0,3.0,0.02,0.04,direct110,235177217088.22382,33865519260704.23,297.9550009540479
0.005,5000,4,0,3.0,0.02,0.04,transverse,180083956080.12424,25932089675537.89,297.9550009540479
0.005,5000,4,0,3.0,0.04,0.08,normal,81778111576.13446,11776048066963.363,297.9550009540479
0.005,5000,4,0,3.0,0.04,0.08,direct110,234654105297.64337,33790191162860.645,297.9550009540479
0.005,5000,4,0,3.0,0.04,0.08,transverse,228984250230.0414,32973732033125.965,297.9550009540479
0.005,5000,4,0,3.0,0.08,0.16,normal,79632257804.94432,11467045123911.982,297.9550009540479
0.005,5000,4,0,3.0,0.08,0.16,direct110,252505829173.4727,36360839400980.07,297.9550009540479
0.005,5000,4,0,3.0,0.08,0.16,transverse,224143863939.46393,32276716407282.805,297.9550009540479
0.005,5000,4,1,2.0,0.002,0.005,normal,47881328566.04061,6894911313509.848,298.030581791555
0.005,5000,4,1,2.0,0.002,0.005,direct110,296450587162.84625,42688884551449.86,298.030581791555
