case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
stable_plus_R16r5,9.5,0.5,1.0119946780158924,0.6542282571870242,0.3577664208288682,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,9.5,0.75,1.0687622049837762,0.7090163196473119,0.35974588533646423,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,10.0,0.5,1.0298098837837895,0.671417651079712,0.3583922327040775,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,10.0,0.75,1.0864023755768546,0.7262057135399997,0.36019666203685485,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,10.5,0.5,1.0467192632487572,0.6877681967019251,0.35895106654683206,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,10.5,0.75,1.1031482468380607,0.742556259162213,0.36059198767584766,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,11.0,0.5,1.0627795729949885,0.7033579708076855,0.359421602187303,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,11.0,0.75,1.119102543573487,0.7581460332679731,0.3609565103055138,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,11.5,0.5,1.0781064012288555,0.7182546325483232,0.35985176868053226,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,11.5,0.75,1.1343151636985267,0.773042695008611,0.3612724686899157,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,12.0,0.5,1.092744612741566,0.732517198150722,0.36022741459084406,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,12.0,0.75,1.1488459139631324,0.7873052606110099,0.3615406533521225,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,12.5,0.5,1.1067583140730932,0.746197453078238,0.3605608609948552,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,12.5,0.75,1.16279048987573,0.8009855155385257,0.36180497433720427,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,13.0,0.5,1.120211710677761,0.7593410870599051,0.3608706236178558,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,13.0,0.75,1.1761651775373607,0.8141291495201929,0.36203602801716783,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,13.5,0.5,1.1331328654303663,0.7719886147939367,0.36114425063642963,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,13.5,0.75,1.1890238259367452,0.8267766772542243,0.36224714868252084,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,14.0,0.5,1.1455667087617871,0.7841761291282469,0.36139057963354027,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,14.0,0.75,1.2013936063177482,0.8389641915885347,0.3624294147292134,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,14.5,0.5,1.1575609781094702,0.7959359220144805,0.36162505609498974,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,14.5,0.75,1.2133422912056449,0.8507239844747684,0.36261830673087647,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,15.0,0.5,1.1691299348640107,0.807297000149248,0.36183293471476274,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,15.0,0.75,1.224861791593651,0.8620850626095359,0.36277672898411517,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,15.5,0.5,1.1803120972792756,0.8182855160343311,0.36202658124494447,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,15.5,0.75,1.2360079318250519,0.8730735784946188,0.3629343533304331,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,16.0,0.5,1.1911342744919486,0.8289251305770438,0.3622091439149049,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,16.0,0.75,1.246787770603126,0.8837131930373316,0.3630745775657944,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,2.0,0.5,0.3729466354347798,0.13206328608946968,0.2408833493453101,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,2.0,0.75,0.4524212826839697,0.18685134854975743,0.26556993413421226,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,2.5,0.5,0.4878835656884279,0.20684308808799576,0.28104047760043216,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,2.5,0.75,0.5722593887604076,0.2616311505482835,0.3106282382121241,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,3.0,0.5,0.5785980620829505,0.267942635159006,0.3106554269239445,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,3.0,0.75,0.6538307369693034,0.32273069761929374,0.33110003935000965,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,3.5,0.5,0.6486941317690963,0.31960156613653096,0.32909256563256534,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,3.5,0.75,0.7194020975462856,0.37438962859681874,0.34501246894946686,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,4.0,0.5,0.7049451797292925,0.36435056758532774,0.34059461214396475,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,4.0,0.75,0.7723290812444416,0.4191386300456155,0.353190451198826,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,4.5,0.5,0.7533919025170299,0.40382198422854226,0.34956991828848766,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,4.5,0.75,0.8173336346119373,0.45861004668883004,0.35872358792310727,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,5.0,0.5,0.7945096868719211,0.43913036958385376,0.3553793172880674,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,5.0,0.75,0.8562297724873946,0.49391843204414154,0.3623113404432531,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,5.5,0.5,0.8302842983675262,0.47107068931182733,0.3592136090556988,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,5.5,0.75,0.8908080907062184,0.5258587517721152,0.3649493389341032,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R6r5,6.0,0.5,0.8625887725662389,0.500229916654864,0.36235885591137484,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R6r5,6.0,0.75,0.9224535083872512,0.5550179791151518,0.3674355292720993,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,2.0,0.5,0.36500293400128947,0.13206328608946968,0.23293964791181979,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,2.0,0.75,0.44474378782597246,0.18685134854975743,0.257892439276215,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,2.5,0.5,0.4801657985459704,0.20684308808799576,0.2733227104579746,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,2.5,0.75,0.5647433336442185,0.2616311505482835,0.30311218309593496,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,3.0,0.5,0.5714200276797516,0.267942635159006,0.3034773925207456,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,3.0,0.75,0.6473276336297193,0.32273069761929374,0.3245969360104256,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,3.5,0.5,0.6420733031687045,0.31960156613653096,0.3224717370321735,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,3.5,0.75,0.7134951900336274,0.37438962859681874,0.33910556143680864,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,4.0,0.5,0.698776030045384,0.36435056758532774,0.3344254624600563,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,4.0,0.75,0.7665885014763953,0.4191386300456155,0.3474498714307798,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,4.5,0.5,0.7474934870276784,0.40382198422854226,0.3436715027991361,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,4.5,0.75,0.8115884644022995,0.45861004668883004,0.35297841771346944,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,5.0,0.5,0.7886832153208824,0.43913036958385376,0.3495528457370286,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,5.0,0.75,0.8503193384893445,0.49391843204414154,0.35640090644520295,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,5.5,0.5,0.8243961602077476,0.47107068931182733,0.3533254708959203,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,5.5,0.75,0.8847147539045114,0.5258587517721152,0.3588560021323962,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,6.0,0.5,0.8565566840017057,0.500229916654864,0.35632676734684166,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,6.0,0.75,0.9160313164548484,0.5550179791151518,0.36101333733969654,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,6.5,0.5,0.8857008366436572,0.527053805564047,0.35864703107961016,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,6.5,0.75,0.9443257003864325,0.5818418680243348,0.3624838323620977,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,7.0,0.5,0.9122079933056477,0.551888847632389,0.36031914567325873,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,7.0,0.75,0.9704925640162578,0.6066769100926768,0.36381565392358106,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,7.5,0.5,0.9368241050799062,0.57500971865339,0.3618143864265162,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,7.5,0.75,0.9946463982279424,0.6297977811136778,0.36484861711426464,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_R8r5,8.0,0.5,0.9596815773322229,0.5966378490811858,0.36304372825103715,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_R8r5,8.0,0.75,1.0172998347426438,0.6514259115414736,0.3658739232011703,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
