family,case,observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
power_family,normal_exact,v16_opening1.62_Haa,fit,fit,development_or_control,-0.15582859326870177,-0.15582859326870177,-1.0977102601397004,eV/L0^2,0.1,-9.418816668709985,-9.418816668709985
power_family,normal_exact,v16_opening1.93_energy,fit,fit,development_or_control,0.6719836252695317,0.6719836252695317,0.6055633221508364,eV/cell,0.06719836252695317,-0.9884214528598698,-0.9884214528598698
power_family,normal_exact,v16_opening1.93_normal_force,fit,fit,development_or_control,0.6270410192299789,0.6270410192299789,0.4893717564305709,eV/L0,0.03173805605024358,-4.337671550565915,-4.337671550565915
power_family,normal_exact,v16_opening1.93_Haa,fit,fit,development_or_control,-0.6638075680371565,-0.6638075680371565,-0.8908161473729856,eV/L0^2,0.1,-2.270085793358292,-2.270085793358292
power_family,normal_exact,v16_opening2.71_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.7830419606209863,eV/cell,0.07719163228888834,0.1441301006625362,0.1441301006625362
power_family,normal_exact,v16_opening2.71_normal_force,fit,fit,development_or_control,0.0,0.0,0.1320138191069928,eV/L0,0.03173805605024358,4.1594803064814565,4.1594803064814565
power_family,normal_exact,v16_opening2.71_Haa,fit,fit,development_or_control,0.0,0.0,-0.2945367362260575,eV/L0^2,0.1,-2.945367362260575,-2.945367362260575
power_family,normal_exact,v16_opening4.3_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8372930311191276,eV/cell,0.07719163228888834,0.8469403521041378,0.8469403521041378
power_family,normal_exact,v16_opening4.3_normal_force,fit,fit,development_or_control,0.0,0.0,0.006067183779553654,eV/L0,0.03173805605024358,0.19116431611151213,0.19116431611151213
power_family,normal_exact,v16_opening4.3_Haa,fit,fit,development_or_control,0.0,0.0,-0.014911646659956425,eV/L0^2,0.1,-0.14911646659956423,-0.14911646659956423
power_family,normal_exact,v16_opening6.2_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8396863590938155,eV/cell,0.07719163228888834,0.8779453704425368,0.8779453704425368
power_family,normal_exact,v16_opening6.2_normal_force,fit,fit,development_or_control,0.0,0.0,0.00012427955526803585,eV/L0,0.03173805605024358,0.0039157897721049,0.0039157897721049
power_family,normal_exact,v16_opening6.2_Haa,fit,fit,development_or_control,0.0,0.0,-0.00031609826993868404,eV/L0^2,0.1,-0.0031609826993868402,-0.0031609826993868402
power_family,normal_exact,v17_near_0.985_normal_force,fit,fit,development_or_control,-0.24821900083247345,-0.24821900083247345,-0.28295094698926193,eV/L0,0.03173805605024358,-1.094331237609681,-1.094331237609681
power_family,normal_exact,v17_near_0.985_Haa,fit,fit,development_or_control,20.878110673451364,20.878110673451364,26.088138514275276,eV/L0^2,2.0878110673451364,2.495449862448038,2.495449862448038
power_family,normal_exact,v17_near_1.015_normal_force,fit,fit,development_or_control,0.2329580444899274,0.2329580444899274,0.20309684572950623,eV/L0,0.03173805605024358,-0.9408641384068638,-0.9408641384068638
power_family,normal_exact,v17_near_1.015_Haa,fit,fit,development_or_control,18.39295935022696,18.39295935022696,13.956733153444143,eV/L0^2,1.839295935022696,-2.4119154032317676,-2.4119154032317676
power_family,normal_exact,v17_near_1.065_normal_force,fit,fit,development_or_control,0.9078686582498847,0.9078686582498847,0.6936778558193363,eV/L0,0.03173805605024358,-6.748705783727564,-6.748705783727564
power_family,normal_exact,v17_near_1.065_Haa,fit,fit,development_or_control,14.605604041867348,14.605604041867348,13.32579370128149,eV/L0^2,1.4605604041867348,-0.8762460880886868,-0.8762460880886868
power_family,normal_exact,v17_near_1.095_normal_force,fit,fit,development_or_control,1.2303804278835464,1.2303804278835464,0.9245602478200879,eV/L0,0.03173805605024358,-9.63575650567015,-9.63575650567015
power_family,normal_exact,v17_near_1.095_Haa,fit,fit,development_or_control,11.545874277606002,11.545874277606002,4.302937713783045,eV/L0^2,1.1545874277606003,-6.27318156224091,-6.27318156224091
power_family,normal_exact,v17_direct023_energy,heldout,heldout,retrospective,0.10138618519039871,0.10138618519039871,0.06462906339462993,eV/cell,0.010138618519039872,-3.6254566365960565,-3.6254566365960565
power_family,normal_exact,v17_direct023_normal_force,heldout,heldout,retrospective,-0.8610948380753036,-0.8610948380753036,-0.6739719180385055,eV/L0,0.03173805605024358,5.895853222408118,5.895853222408118
power_family,normal_exact,v17_direct023_Haa,heldout,heldout,retrospective,29.67272464413389,29.67272464413389,27.757286865072103,eV/L0^2,2.967272464413389,-0.6455213675298458,-0.6455213675298458
power_family,normal_exact,v17_direct023_Hxx,heldout,heldout,retrospective,1.5318476269016676,1.5318476269016676,4.710744372081779,eV/L0^2,0.1531847626901668,20.752042757736834,20.752042757736834
power_family,normal_exact,v17_direct047_energy,heldout,heldout,retrospective,0.26395051027571553,0.26395051027571553,0.25507885068268077,eV/cell,0.026395051027571555,-0.3361107195347972,-0.3361107195347972
power_family,normal_exact,v17_direct047_normal_force,heldout,heldout,retrospective,-2.2580600813748397,-2.2580600813748397,-2.397317165787743,eV/L0,0.03173805605024358,-4.387700500385067,-4.387700500385067
power_family,normal_exact,v17_direct047_Haa,heldout,heldout,retrospective,35.337517734960244,35.337517734960244,48.318141730569934,eV/L0^2,3.5337517734960247,3.673326489134705,3.673326489134705
power_family,normal_exact,v17_direct047_Hxx,heldout,heldout,retrospective,-7.290154929569364,-7.290154929569364,-8.737204411488868,eV/L0^2,0.7290154929569365,-1.9849365286465626,-1.9849365286465626
power_family,normal_exact,v17_off_plus_energy,heldout,heldout,retrospective,0.08014986299727256,0.08014986299727256,0.060900880434678055,eV/cell,0.008014986299727257,-2.4016238883963568,-2.4016238883963568
power_family,normal_exact,v17_off_plus_normal_force,heldout,heldout,retrospective,0.496288954541943,0.496288954541943,0.5168903501191238,eV/L0,0.03173805605024358,0.6491070387098475,0.6491070387098475
power_family,normal_exact,v17_off_plus_Haa,heldout,heldout,retrospective,13.145916399036436,13.145916399036436,11.740736034256008,eV/L0^2,1.3145916399036437,-1.0689101635268454,-1.0689101635268454
power_family,normal_exact,v17_off_plus_Hxx,heldout,heldout,retrospective,0.5867789207029961,0.5867789207029961,0.6311627397404717,eV/L0^2,0.1,0.4438381903747557,0.4438381903747557
power_family,normal_exact,v17_off_minus_energy,heldout,heldout,retrospective,0.21284911087573022,0.21284911087573022,0.20430349082627436,eV/cell,0.021284911087573022,-0.4014872326361341,-0.4014872326361341
power_family,normal_exact,v17_off_minus_normal_force,heldout,heldout,retrospective,0.06702268289699899,0.06702268289699899,-0.17432009415909833,eV/L0,0.03173805605024358,-7.604207916012079,-7.604207916012079
power_family,normal_exact,v17_off_minus_Haa,heldout,heldout,retrospective,11.464221151869252,11.464221151869252,13.923508593966833,eV/L0^2,1.1464221151869252,2.145184927540056,2.145184927540056
power_family,normal_exact,v17_off_minus_Hxx,heldout,heldout,retrospective,-2.835312235036081,-2.835312235036081,-3.478756356355232,eV/L0^2,0.2835312235036081,-2.269394225327579,-2.269394225327579
power_family,normal_exact,v17_shockley067_energy,heldout,heldout,retrospective,0.07506981596967024,0.07506981596967024,0.05735000027512797,eV/cell,0.007506981596967025,-2.3604448027022538,-2.3604448027022538
power_family,normal_exact,v17_shockley067_normal_force,heldout,heldout,retrospective,-0.08375074170661885,-0.08375074170661885,-0.011654372426354087,eV/L0,0.03173805605024358,2.27160633802307,2.27160633802307
power_family,normal_exact,v17_shockley067_Haa,heldout,heldout,retrospective,14.560238367523052,14.560238367523052,21.06929120463164,eV/L0^2,1.4560238367523053,4.4704301350087645,4.4704301350087645
power_family,normal_exact,v17_shockley067_Hxx,heldout,heldout,retrospective,0.4530475235373633,0.4530475235373633,-0.12335951444358581,eV/L0^2,0.1,-5.76407037980949,-5.76407037980949
power_family,normal_exact,v17_compression_energy,heldout,heldout,retrospective,0.025317916775100896,0.025317916775100896,0.017120056869326043,eV/cell,0.004433026104653031,-1.8492694859545593,-1.8492694859545593
power_family,normal_exact,v17_compression_normal_force,heldout,heldout,retrospective,-0.6769543589544016,-0.6769543589544016,-0.5828302391750622,eV/L0,0.03173805605024358,2.9656548476168267,2.9656548476168267
power_family,normal_exact,v17_compression_Haa,heldout,heldout,retrospective,26.962376342241654,26.962376342241654,18.925519699734878,eV/L0^2,2.6962376342241656,-2.9807671773780275,-2.9807671773780275
power_family,normal_exact,v17_compression_Hxx,heldout,heldout,retrospective,5.568444170552721,5.568444170552721,2.0795611343563163,eV/L0^2,0.5568444170552721,-6.265453920947006,-6.265453920947006
power_family,normal_exact,v17_opening1.045_energy,heldout,heldout,retrospective,0.012439540042104347,0.012439540042104347,0.009913584293910769,eV/cell,0.004433026104653031,-0.5698039417232988,-0.5698039417232988
power_family,normal_exact,v17_opening1.045_normal_force,heldout,heldout,retrospective,0.6560493060873362,0.6560493060873362,0.488314900190005,eV/L0,0.03173805605024358,-5.284961550001546,-5.284961550001546
power_family,normal_exact,v17_opening1.045_Haa,heldout,heldout,retrospective,16.173163667497242,16.173163667497242,11.349419366912388,eV/L0^2,1.6173163667497243,-2.9825607405921444,-2.9825607405921444
power_family,normal_exact,v17_opening1.045_Hxx,heldout,heldout,retrospective,3.5468340021412335,3.5468340021412335,1.0981829372981178,eV/L0^2,0.35468340021412337,-6.903765621297355,-6.903765621297355
power_family,normal_exact,v17_opening1.255_energy,heldout,heldout,retrospective,0.2548812728796389,0.2548812728796389,0.17626472807808766,eV/cell,0.02548812728796389,-3.084437860551484,-3.084437860551484
power_family,normal_exact,v17_opening1.255_normal_force,heldout,heldout,retrospective,1.5479287243761108,1.5479287243761108,1.0896677508005617,eV/L0,0.03173805605024358,-14.438848203245017,-14.438848203245017
power_family,normal_exact,v17_opening1.255_Haa,heldout,heldout,retrospective,-3.07660296796585,-3.07660296796585,-0.5332650920762423,eV/L0^2,0.307660296796585,8.266708127019653,8.266708127019653
power_family,normal_exact,v17_opening1.255_Hxx,heldout,heldout,retrospective,-0.8591645505462155,-0.8591645505462155,0.45385325239852303,eV/L0^2,0.1,13.130178029447386,13.130178029447386
power_family,normal_exact,v17_opening1.555_energy,heldout,heldout,retrospective,0.4970497627048889,0.4970497627048889,0.4093176260979293,eV/cell,0.04970497627048889,-1.765057408528497,-1.765057408528497
power_family,normal_exact,v17_opening1.555_normal_force,heldout,heldout,retrospective,0.5361595264738468,0.5361595264738468,0.804235004738302,eV/L0,0.03173805605024358,8.446499616740006,8.446499616740006
power_family,normal_exact,v17_opening1.555_Haa,heldout,heldout,retrospective,-0.9598397042596563,-0.9598397042596563,-1.127052376896283,eV/L0^2,0.1,-1.6721267263662676,-1.6721267263662676
power_family,normal_exact,v17_opening1.555_Hxx,heldout,heldout,retrospective,-0.8905810007935903,-0.8905810007935903,0.03479870527307406,eV/L0^2,0.1,9.253797060666642,9.253797060666642
power_family,normal_exact,v17_opening1.855_energy,heldout,heldout,retrospective,0.6331364785570511,0.6331364785570511,0.5738825352020138,eV/cell,0.06331364785570512,-0.9358794724650825,-0.9358794724650825
power_family,normal_exact,v17_opening1.855_normal_force,heldout,heldout,retrospective,0.6294361584094642,0.6294361584094642,0.5460037649142717,eV/L0,0.03173805605024358,-2.628780835320006,-2.628780835320006
power_family,normal_exact,v17_opening1.855_Haa,heldout,heldout,retrospective,0.33758173393615254,0.33758173393615254,-0.9578796581441265,eV/L0^2,0.1,-12.954613920802789,-12.954613920802789
power_family,normal_exact,v17_opening1.855_Hxx,heldout,heldout,retrospective,-0.0764657682265532,-0.0764657682265532,4.4602875770008085e-06,eV/L0^2,0.1,0.7647022851413019,0.7647022851413019
power_family,normal_exact,v17_opening2.455_energy,heldout,heldout,retrospective,0.7722611869157332,0.7722611869157332,0.7481725488358429,eV/cell,0.07722611869157332,-0.31192345916147585,-0.31192345916147585
power_family,normal_exact,v17_opening2.455_normal_force,heldout,heldout,retrospective,-0.03892592855831557,-0.03892592855831557,0.20815236787782193,eV/L0,0.03173805605024358,7.78492217812569,7.78492217812569
power_family,normal_exact,v17_opening2.455_Haa,heldout,heldout,retrospective,1.5212189106347462,1.5212189106347462,-0.44491371551446124,eV/L0^2,0.15212189106347462,-12.924718542506259,-12.924718542506259
power_family,normal_exact,v17_opening2.455_Hxx,heldout,heldout,retrospective,0.04446583977668427,0.04446583977668427,-4.290726832052746e-05,eV/L0^2,0.1,-0.445087470450048,-0.445087470450048
power_family,normal_exact,v17_opening3.75_energy,heldout,heldout,retrospective,0.7719163228888833,0.7719163228888833,0.8323376358190953,eV/cell,0.07719163228888834,0.782744335604748,0.782744335604748
power_family,normal_exact,v17_opening3.75_normal_force,heldout,heldout,retrospective,0.0,0.0,0.018121002922630157,eV/L0,0.03173805605024358,0.5709550356185435,0.5709550356185435
power_family,normal_exact,v17_opening3.75_Haa,heldout,heldout,retrospective,0.0,0.0,-0.04371584624577642,eV/L0^2,0.1,-0.4371584624577642,-0.4371584624577642
power_family,normal_exact,v17_opening3.75_Hxx,heldout,heldout,retrospective,0.0,0.0,-1.4590418716082206e-08,eV/L0^2,0.1,-1.4590418716082204e-07,-1.4590418716082204e-07
power_family,normal_exact,v19_new_0_energy,heldout,heldout,retrospective,0.00042417681882149505,0.00042417681882149505,0.0004462933242230839,eV/cell,0.004433026104653031,0.00498903116730459,0.00498903116730459
power_family,normal_exact,v19_new_0_force,heldout,heldout,retrospective,-0.13054663793646185,-0.13054663793646185,-0.1407853106125711,eV/L0,0.03173805605024358,-0.3225992373288621,-0.3225992373288621
power_family,normal_exact,v19_new_0_Haa,heldout,heldout,retrospective,20.302032153219432,20.302032153219432,23.439323160709026,eV/L0^2,2.030203215321943,1.5453088556911247,1.5453088556911247
power_family,normal_exact,v19_new_0_Hxx,heldout,heldout,retrospective,4.57090105595751,4.57090105595751,3.030404017835031,eV/L0^2,0.45709010559575103,-3.3702261748034625,-3.3702261748034625
power_family,normal_exact,v19_new_1_energy,heldout,heldout,retrospective,0.004931943136885955,0.004931943136885955,0.0041975629463049495,eV/cell,0.004433026104653031,-0.1656611473165428,-0.1656611473165428
power_family,normal_exact,v19_new_1_force,heldout,heldout,retrospective,0.42285939529142164,0.42285939529142164,0.33536105423739637,eV/L0,0.03173805605024358,-2.7568903689472735,-2.7568903689472735
power_family,normal_exact,v19_new_1_Haa,heldout,heldout,retrospective,17.415188636660293,17.415188636660293,11.334746787079949,eV/L0^2,1.7415188636660295,-3.491459080024291,-3.491459080024291
power_family,normal_exact,v19_new_1_Hxx,heldout,heldout,retrospective,3.8361643120715834,3.8361643120715834,1.219726865424616,eV/L0^2,0.3836164312071584,-6.820451977027161,-6.820451977027161
power_family,normal_exact,v19_new_2_energy,heldout,heldout,retrospective,0.10968805888528045,0.10968805888528045,0.07967218105297226,eV/cell,0.010968805888528046,-2.73647634367392,-2.73647634367392
power_family,normal_exact,v19_new_2_force,heldout,heldout,retrospective,1.574309479391436,1.574309479391436,1.0184176827950406,eV/L0,0.03173805605024358,-17.514991961586414,-17.514991961586414
power_family,normal_exact,v19_new_2_Haa,heldout,heldout,retrospective,5.20946471789603,5.20946471789603,2.075445053786604,eV/L0^2,0.5209464717896031,-6.016010922087935,-6.016010922087935
power_family,normal_exact,v19_new_2_Hxx,heldout,heldout,retrospective,0.9642979846199059,0.9642979846199059,0.5235771850620234,eV/L0^2,0.1,-4.407207995578824,-4.407207995578824
power_family,normal_exact,v19_new_3_energy,heldout,heldout,retrospective,0.3373623063206088,0.3373623063206088,0.23716832279911898,eV/cell,0.03373623063206088,-2.969922295535634,-2.969922295535634
power_family,normal_exact,v19_new_3_force,heldout,heldout,retrospective,1.321138459506241,1.321138459506241,1.035036350190291,eV/L0,0.03173805605024358,-9.014481191382046,-9.014481191382046
power_family,normal_exact,v19_new_3_Haa,heldout,heldout,retrospective,-4.940080180276789,-4.940080180276789,-1.223843242168015,eV/L0^2,0.4940080180276789,7.522624739869214,7.522624739869214
power_family,normal_exact,v19_new_3_Hxx,heldout,heldout,retrospective,-1.007259835979608,-1.007259835979608,0.307196322295176,eV/L0^2,0.10072598359796081,13.049822015353298,13.049822015353298
power_family,normal_exact,v19_new_4_energy,heldout,heldout,retrospective,0.5605338261337047,0.5605338261337047,0.49953359170292055,eV/cell,0.05605338261337048,-1.0882525119230488,-1.0882525119230488
power_family,normal_exact,v19_new_4_force,heldout,heldout,retrospective,0.5382315998098468,0.5382315998098468,0.6702464497910983,eV/L0,0.03173805605024358,4.159512787180874,4.159512787180874
power_family,normal_exact,v19_new_4_Haa,heldout,heldout,retrospective,0.9032785116339533,0.9032785116339533,-1.0620329111350937,eV/L0^2,0.1,-19.65311422769047,-19.65311422769047
power_family,normal_exact,v19_new_4_Hxx,heldout,heldout,retrospective,0.6453579543796875,0.6453579543796875,0.004654579918880554,eV/L0^2,0.1,-6.407033744608069,-6.407033744608069
power_family,normal_exact,v19_new_5_energy,heldout,heldout,retrospective,0.7666938699728523,0.7666938699728523,0.6871600504208116,eV/cell,0.07666938699728523,-1.0373608380990034,-1.0373608380990034
power_family,normal_exact,v19_new_5_force,heldout,heldout,retrospective,0.27979903523926664,0.27979903523926664,0.3339891737502525,eV/L0,0.03173805605024358,1.7074183253441564,1.7074183253441564
power_family,normal_exact,v19_new_5_Haa,heldout,heldout,retrospective,-2.478203100860398,-2.478203100860398,-0.6649519339468011,eV/L0^2,0.2478203100860398,7.3167980714900285,7.3167980714900285
power_family,normal_exact,v19_new_5_Hxx,heldout,heldout,retrospective,0.0933444416558671,0.0933444416558671,-0.00018589092670335,eV/L0^2,0.1,-0.9353033258257044,-0.9353033258257044
power_family,normal_exact,v19_new_6_energy,heldout,heldout,retrospective,0.07503741336914271,0.07503741336914271,0.042093749187169696,eV/cell,0.007503741336914272,-4.390298479494269,-4.390298479494269
power_family,normal_exact,v19_new_6_force,heldout,heldout,retrospective,0.3995055633266556,0.3995055633266556,0.3825187848991408,eV/L0,0.03173805605024358,-0.5352179856454823,-0.5352179856454823
power_family,normal_exact,v19_new_6_Haa,heldout,heldout,retrospective,16.75498366183509,16.75498366183509,15.115397798552848,eV/L0^2,1.6754983661835092,-0.9785660770394726,-0.9785660770394726
power_family,normal_exact,v19_new_6_Hxx,heldout,heldout,retrospective,1.866294182504276,1.866294182504276,4.036698242224895,eV/L0^2,0.18662941825042761,11.629485212284562,11.629485212284562
power_family,normal_exact,v19_new_7_energy,heldout,heldout,retrospective,0.1746163283222475,0.1746163283222475,0.15187923954951552,eV/cell,0.01746163283222475,-1.3021169893557483,-1.3021169893557483
power_family,normal_exact,v19_new_7_force,heldout,heldout,retrospective,1.0346608991752084,1.0346608991752084,0.8610377430009513,eV/L0,0.03173805605024358,-5.470503798323358,-5.470503798323358
power_family,normal_exact,v19_new_7_Haa,heldout,heldout,retrospective,3.3869832062735408,3.3869832062735408,1.738886628756801,eV/L0^2,0.3386983206273541,-4.865972097127769,-4.865972097127769
power_family,normal_exact,v19_new_7_Hxx,heldout,heldout,retrospective,-0.5656137494473082,-0.5656137494473082,-0.5041660437842022,eV/L0^2,0.1,0.6144770566310609,0.6144770566310609
power_family,normal_exact,v19_new_8_energy,heldout,heldout,retrospective,0.17183161394321733,0.17183161394321733,0.14045571540809,eV/cell,0.017183161394321734,-1.8259677491882067,-1.8259677491882067
power_family,normal_exact,v19_new_8_force,heldout,heldout,retrospective,-1.5479121827267546,-1.5479121827267546,-1.3826375121744534,eV/L0,0.03173805605024358,5.2074604156807744,5.2074604156807744
power_family,normal_exact,v19_new_8_Haa,heldout,heldout,retrospective,34.71656366870985,34.71656366870985,37.88951690570519,eV/L0^2,3.4716563668709854,0.9139594768865713,0.9139594768865713
power_family,normal_exact,v19_new_8_Hxx,heldout,heldout,retrospective,-0.974896485841256,-0.974896485841256,0.6961717171273445,eV/L0^2,0.1,16.710682029686005,16.710682029686005
power_family,normal_exact,v19_new_9_energy,heldout,heldout,retrospective,0.07736533900036079,0.07736533900036079,0.057710020855018855,eV/cell,0.007736533900036079,-2.5405845045479953,-2.5405845045479953
power_family,normal_exact,v19_new_9_force,heldout,heldout,retrospective,-0.22650351113925563,-0.22650351113925563,-0.389362179673184,eV/L0,0.03173805605024358,-5.131337227337163,-5.131337227337163
power_family,normal_exact,v19_new_9_Haa,heldout,heldout,retrospective,14.396252629283666,14.396252629283666,29.347162363850188,eV/L0^2,1.4396252629283666,10.38527880801051,10.38527880801051
power_family,normal_exact,v19_new_9_Hxx,heldout,heldout,retrospective,-0.11946413441426519,-0.11946413441426519,0.4296468922682425,eV/L0^2,0.1,5.491110266825077,5.491110266825077
power_family,normal_exact,v19_power_new_0_energy,heldout,heldout,retrospective,0.0021758842211834217,0.0021758842211834217,0.002421990767521109,eV/cell,0.004433026104653031,0.0555166020970115,0.0555166020970115
power_family,normal_exact,v19_power_new_0_force,heldout,heldout,retrospective,-0.2996693004614922,-0.2996693004614922,-0.3476659251266716,eV/L0,0.03173805605024358,-1.5122736121329345,-1.5122736121329345
power_family,normal_exact,v19_power_new_0_Haa,heldout,heldout,retrospective,21.133296310436656,21.133296310436656,26.679475930641555,eV/L0^2,2.1133296310436656,2.6243798121857234,2.6243798121857234
power_family,normal_exact,v19_power_new_0_Hxx,heldout,heldout,retrospective,4.803281906544594,4.803281906544594,3.8045477306120135,eV/L0^2,0.4803281906544594,-2.079274536378512,-2.079274536378512
power_family,normal_exact,v19_power_new_1_energy,heldout,heldout,retrospective,0.01645069708691336,0.01645069708691336,0.012894549195996882,eV/cell,0.004433026104653031,-0.8021942138314598,-0.8021942138314598
power_family,normal_exact,v19_power_new_1_force,heldout,heldout,retrospective,0.747061714559844,0.747061714559844,0.5556906808932714,eV/L0,0.03173805605024358,-6.029702429273512,-6.029702429273512
power_family,normal_exact,v19_power_new_1_Haa,heldout,heldout,retrospective,15.66515497295868,15.66515497295868,12.270411273239542,eV/L0^2,1.5665154972958681,-2.1670667833029245,-2.1670667833029245
power_family,normal_exact,v19_power_new_1_Hxx,heldout,heldout,retrospective,3.4372637547611467,3.4372637547611467,1.1054348015838276,eV/L0^2,0.3437263754761147,-6.783968643510036,-6.783968643510036
power_family,normal_exact,v19_power_new_2_energy,heldout,heldout,retrospective,0.13995417796875365,0.13995417796875365,0.09914734133908315,eV/cell,0.013995417796875366,-2.9157283635206004,-2.9157283635206004
power_family,normal_exact,v19_power_new_2_force,heldout,heldout,retrospective,1.6376288066594074,1.6376288066594074,1.0544435209843905,eV/L0,0.03173805605024358,-18.374952919353138,-18.374952919353138
power_family,normal_exact,v19_power_new_2_Haa,heldout,heldout,retrospective,1.5124016664736504,1.5124016664736504,1.6875742246172467,eV/L0^2,0.15124016664736506,1.1582409754416139,1.1582409754416139
power_family,normal_exact,v19_power_new_2_Hxx,heldout,heldout,retrospective,0.07390822082095283,0.07390822082095283,0.5372265015775219,eV/L0^2,0.1,4.6331828075656905,4.6331828075656905
power_family,normal_exact,v19_power_new_3_energy,heldout,heldout,retrospective,0.39535837061576956,0.39535837061576956,0.2863464354434679,eV/cell,0.039535837061576956,-2.757294224035674,-2.757294224035674
power_family,normal_exact,v19_power_new_3_force,heldout,heldout,retrospective,1.0383826381800587,1.0383826381800587,0.9720481262128592,eV/L0,0.03173805605024358,-2.0900622225314405,-2.0900622225314405
power_family,normal_exact,v19_power_new_3_Haa,heldout,heldout,retrospective,-6.006053628734572,-6.006053628734572,-1.3029693279521126,eV/L0^2,0.6006053628734572,7.8305732707441065,7.8305732707441065
power_family,normal_exact,v19_power_new_3_Hxx,heldout,heldout,retrospective,-1.4153601110072371,-1.4153601110072371,0.19472866789272097,eV/L0^2,0.14153601110072372,11.375824190453853,11.375824190453853
power_family,normal_exact,v19_power_new_4_energy,heldout,heldout,retrospective,0.5880885299154484,0.5880885299154484,0.5311074201569592,eV/cell,0.05880885299154484,-0.9689206107570489,-0.9689206107570489
power_family,normal_exact,v19_power_new_4_force,heldout,heldout,retrospective,0.5878736415051682,0.5878736415051682,0.619035834450701,eV/L0,0.03173805605024358,0.9818557537424739,0.9818557537424739
power_family,normal_exact,v19_power_new_4_Haa,heldout,heldout,retrospective,0.9838769358246306,0.9838769358246306,-1.026989678189637,eV/L0^2,0.1,-20.108666140142677,-20.108666140142677
power_family,normal_exact,v19_power_new_4_Hxx,heldout,heldout,retrospective,0.5300888191539206,0.5300888191539206,0.0016286039689041524,eV/L0^2,0.1,-5.284602151850164,-5.284602151850164
power_family,normal_exact,v19_power_new_5_energy,heldout,heldout,retrospective,0.7807571272106231,0.7807571272106231,0.7146025521628028,eV/cell,0.07807571272106231,-0.8473131111100818,-0.8473131111100818
power_family,normal_exact,v19_power_new_5_force,heldout,heldout,retrospective,0.03287588986152218,0.03287588986152218,0.2784930684192736,eV/L0,0.03173805605024358,7.738885398933133,7.738885398933133
power_family,normal_exact,v19_power_new_5_Haa,heldout,heldout,retrospective,-2.5224317074829634,-2.5224317074829634,-0.572104380226328,eV/L0^2,0.25224317074829633,7.731933124178776,7.731933124178776
power_family,normal_exact,v19_power_new_5_Hxx,heldout,heldout,retrospective,-0.10536285587305545,-0.10536285587305545,-0.0001084916246406885,eV/L0^2,0.1,1.0525436424841477,1.0525436424841477
power_family,normal_exact,v19_power_new_6_energy,heldout,heldout,retrospective,0.09299247367372732,0.09299247367372732,0.05422826877236921,eV/cell,0.009299247367372731,-4.1685314273245275,-4.1685314273245275
power_family,normal_exact,v19_power_new_6_force,heldout,heldout,retrospective,-0.03946790499084763,-0.03946790499084763,0.05982519376264364,eV/L0,0.03173805605024358,3.128518602283117,3.128518602283117
power_family,normal_exact,v19_power_new_6_Haa,heldout,heldout,retrospective,22.032873653678617,22.032873653678617,16.047675674069822,eV/L0^2,2.2032873653678617,-2.7164854088878707,-2.7164854088878707
power_family,normal_exact,v19_power_new_6_Hxx,heldout,heldout,retrospective,1.976588687531336,1.976588687531336,5.191174158605297,eV/L0^2,0.19765886875313363,16.26329995386558,16.26329995386558
power_family,normal_exact,v19_power_new_7_energy,heldout,heldout,retrospective,0.16640726473220147,0.16640726473220147,0.14208068963996306,eV/cell,0.01664072647322015,-1.461869776622256,-1.461869776622256
power_family,normal_exact,v19_power_new_7_force,heldout,heldout,retrospective,0.9556810535854069,0.9556810535854069,0.827450895632158,eV/L0,0.03173805605024358,-4.040265029157788,-4.040265029157788
power_family,normal_exact,v19_power_new_7_Haa,heldout,heldout,retrospective,3.6257942400934606,3.6257942400934606,2.419183081877321,eV/L0^2,0.36257942400934606,-3.3278533703695152,-3.3278533703695152
power_family,normal_exact,v19_power_new_7_Hxx,heldout,heldout,retrospective,-0.7324824081355719,-0.7324824081355719,-0.3995262722474986,eV/L0^2,0.1,3.3295613588807327,3.3295613588807327
power_family,normal_exact,v19_power_new_8_energy,heldout,heldout,retrospective,0.18770167030691334,0.18770167030691334,0.1600292150957857,eV/cell,0.018770167030691336,-1.474278580786206,-1.474278580786206
power_family,normal_exact,v19_power_new_8_force,heldout,heldout,retrospective,-1.6817465699911935,-1.6817465699911935,-1.5604643905915874,eV/L0,0.03173805605024358,3.8213487054030004,3.8213487054030004
power_family,normal_exact,v19_power_new_8_Haa,heldout,heldout,retrospective,35.390692237109825,35.390692237109825,39.964948822268525,eV/L0^2,3.5390692237109826,1.292502716395653,1.292502716395653
power_family,normal_exact,v19_power_new_8_Hxx,heldout,heldout,retrospective,-1.532495429303305,-1.532495429303305,-0.7423974042617077,eV/L0^2,0.15324954293033052,5.155630548280247,5.155630548280247
power_family,normal_exact,v19_power_new_9_energy,heldout,heldout,retrospective,0.07659186968314344,0.07659186968314344,0.05640714819340918,eV/cell,0.007659186968314344,-2.6353608513850615,-2.6353608513850615
power_family,normal_exact,v19_power_new_9_force,heldout,heldout,retrospective,-0.15953065932670854,-0.15953065932670854,-0.229446516816732,eV/L0,0.03173805605024358,-2.2029029559763122,-2.2029029559763122
