index,joint_loss,static_loss,core_RMS,positive_LJ,exact_residual,kkt_residual,minimum_robust_margin,seconds
21,1.3081710291739177,2272.624242363455,0.15344913135528584,True,1.9876925724936292e-14,3.483879851273741e-13,0.0062589158642462955,11.049490800010972
22,1.3092675835772534,2271.9115717900954,0.1538341804320345,True,3.552713678800501e-14,3.6348701826227625e-13,0.006259922847365645,7.431833800015738
23,1.308165443862034,2271.0681572230837,0.15363844680217273,True,3.304235192336776e-14,3.601563491884008e-13,0.006260547145182619,4.407328500004951
24,1.3136240468939706,2294.753501349313,0.1522109136098282,True,3.896524679974742e-14,3.3284486278262193e-13,0.006172333476482703,22.325704399991082
25,1.3065790912774968,2272.402000568892,0.15304312591757185,True,6.417805355252516e-14,9.687806112879116e-13,0.006244290940733143,22.342599800002063
26,1.3066018244960138,2272.279241337037,0.15306442445959953,True,9.912705577010327e-14,9.390266342279574e-13,0.006244386232015291,9.888046899985056
27,1.3066045947880234,2273.9813570231786,0.15285564183383193,True,1.6521175961683877e-13,1.0054179711005418e-12,0.006244242609295624,20.075464499997906
28,1.3065756366582977,2273.8489459190337,0.1528640508191389,True,7.563842025833322e-14,7.847056338050606e-13,0.006243219619145148,11.082374699995853
29,1.3076576555103379,2273.1374875318397,0.1532464645956667,True,9.251858538542972e-14,9.563461134121098e-13,0.006244245463299051,8.278565099986736
30,1.3065655642616338,2272.322334815185,0.1530492408487334,True,1.0543537369343419e-13,9.743317264110374e-13,0.0062448617340422775,4.608463799988385
31,1.3064640658904225,2279.3088002178106,0.15215942760918608,True,1.83365867292929e-14,4.709566070459914e-13,0.006226899400905996,22.450843900005566
32,1.3064697938622505,2279.1823483938397,0.15217664557433622,True,4.125732014090903e-14,4.771738559838923e-13,0.006226970766722204,10.296119700011332
33,1.3065009198813007,2280.9317725474807,0.1519685644879846,True,3.108624468950438e-14,4.654054919228656e-13,0.006226766707084806,20.74467949999962
34,1.306483358985794,2280.7807807277395,0.15198245276919178,True,1.7451926843230535e-14,4.3787196091216174e-13,0.006225808310078351,11.2183288000233
35,1.3075258045095073,2280.0340982974867,0.15236059848671366,True,3.304235192336776e-14,4.667377595524158e-13,0.00622686008514589,7.648830600024667
36,1.306407735763111,2279.110956049571,0.15216846886260926,True,4.625929269271486e-14,4.74953409934642e-13,0.006227486359104924,4.754006000002846
