candidate,path,protocol,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
angular_vector_and_third,shockley_112,compression_control,3,-0.9,0.0,stable_local_equilibrium,3.4958147487884617e-14,2,0.8065853462590387,-4.225754011007855e-17,0.00026709333615558794,-0.0002726820056667035,5.602476741600394,-0.005896346343722352,-2.455157161780322e-17
angular_vector_and_third,shockley_112,compression_control,4,-2.0,0.0,stable_local_equilibrium,1.1324274851176597e-14,6,0.8011114913672628,-6.76558991081393e-17,0.00125772425393719,-0.0013142127052053392,5.764678818120013,-0.012642785728887053,-3.9307982622589605e-17
angular_vector_and_third,shockley_112,pure_resolved_shear,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671967,0.0,0.0
angular_vector_and_third,shockley_112,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,1.5104904767292496e-14,1,0.8113702317019295,0.0011496248730817973,3.6070038827588804e-06,-3.599009168832131e-06,5.434152928907441,9.491169081082377e-07,0.0006679304410893504
angular_vector_and_third,shockley_112,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,7.9694280688547e-16,1,0.8113764439384729,0.0034723838171708114,3.275914421748341e-05,-3.253705028705024e-05,5.359832567656799,8.60559997442602e-06,0.002017450134335603
angular_vector_and_third,shockley_112,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,1.6747670958383587e-14,2,0.8114201100468917,0.009427506611747372,0.00023863841645940857,-0.00023410525691710486,5.163730568158179,6.242338642627856e-05,0.0054773681372055315
angular_vector_and_third,shockley_112,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,1.936818760928105e-15,2,0.8115795600348941,0.019469484429732307,0.0009968713936879612,-0.0009557287936382453,4.816945877633399,0.00025894296911363197,0.0113117431846032
angular_vector_and_third,shockley_112,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,8.77423134149069e-15,2,0.8118631617342197,0.03030978278183609,0.002359666812486981,-0.0021999984229660588,4.423818056732856,0.0006084775680129586,0.017609941344191613
angular_vector_and_third,shockley_112,pure_resolved_shear,6,0.0,2.0,stable_local_equilibrium,2.54379850517239e-14,4,0.8129149511785154,0.05569684134572663,0.0075038103199224155,-0.0064608202327828676,3.4513788687412625,0.0019047913856405133,0.03235978681255256
angular_vector_and_third,shockley_112,pure_resolved_shear,7,0.0,3.0,stable_local_equilibrium,5.842548667089886e-15,5,0.8161916604890236,0.10686875940569485,0.023983727974357723,-0.016208391722237432,1.4320277258996217,0.0059432836700014325,0.062090599533712924
angular_vector_and_third,shockley_112,pure_resolved_shear,8,0.0,4.0,continuation_unresolved_or_branch_lost,0.022538279474539735,2,,,,,,,
angular_vector_and_third,shockley_112,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671967,0.0,0.0
angular_vector_and_third,shockley_112,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,1.7475604296990355e-14,1,0.8116449692029077,0.0011511698916912042,4.478252433346926e-06,-4.464365947162652e-06,5.426843993735902,0.0003395587318554074,0.000668828094737454
angular_vector_and_third,shockley_112,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,2.1239954239860026e-14,1,0.8122036978676715,0.0034864843518915816,4.081639908593576e-05,-4.0432284150033454e-05,5.338004887152958,0.0010281829544752598,0.002025642525259081
angular_vector_and_third,shockley_112,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,8.656964034514658e-14,2,0.8136474413362194,0.009531645870846364,0.00029997851862577444,-0.0002922168531045664,5.1060464203532,0.0028075738939243792,0.005537872900884004
angular_vector_and_third,shockley_112,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,2.453592884421596e-14,3,0.8174191176933544,0.025503958808688998,0.0020500278490931776,-0.0019056235291463474,4.483007613619744,0.00745610521727029,0.014817764346857701
