model,stretch,radius,qx,qy,qz,minimum_H,tail_bound,robust_margin,normalized_density,normalized_density_truncation
tied_control,0.99,16.0,0.88,0.08,0.08,53.48420638824934,5.059021357541388e-05,53.484155798035765,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.16,0.0,79.37029820526756,5.0588236339634384e-05,79.37024761703123,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.16,0.08,58.650926130643604,5.0587358029543494e-05,58.65087554328557,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.16,0.16,48.53076403167227,5.0584858666165164e-05,48.53071344681361,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.24,0.0,102.70617272379467,5.0583648083658564e-05,102.70612214014658,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.24,0.08,74.8630812625468,5.0582975587318495e-05,74.86303067957121,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.24,0.16,51.278537118036006,5.058114501520057e-05,51.27848653689099,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.24,0.24,40.96245351689984,5.0578758780573085e-05,40.96240293814106,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.32,0.0,124.02827795794124,5.057790059722636e-05,124.02822738004065,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.32,0.08,95.56928183227184,5.0577576980317555e-05,95.56923125469486,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.32,0.16,62.52456078062974,5.057692825356922e-05,62.52451020370149,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.32,0.24,41.45182628392254,5.057692579797267e-05,41.45177570699674,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.4,0.0,136.57930012001506,5.0571501207353054e-05,136.57924954851384,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.4,0.08,112.38330667599796,5.057184264806356e-05,112.38325610415531,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.4,0.16,75.82071201322039,5.057339170733791e-05,75.82066143982868,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.48,0.0,136.62825008691723,5.0564909235947565e-05,136.628199522008,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.48,0.08,118.49301563485253,5.056703709674138e-05,118.49296506781543,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.88,0.56,0.0,124.07507331078556,5.05616399497144e-05,124.0750227491456,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.0,0.0,58.13484271583975,5.059037313167869e-05,58.13479212546662,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.08,0.0,66.82288747553096,5.058925278728333e-05,66.82283688627817,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.08,0.08,56.239757211295164,5.058815319406521e-05,56.23970662314197,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.16,0.0,92.06135541959242,5.058600857613251e-05,92.06130483358385,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.16,0.08,63.1472411809914,5.0584969989452226e-05,63.14719059602141,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.16,0.16,50.75420609788575,5.0581967771314186e-05,50.75415551591798,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.24,0.0,131.18640942749937,5.0580969062181445e-05,131.1863588465303,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.24,0.08,84.30282220234974,5.058002963193685e-05,84.30277162232011,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.24,0.16,54.63991677377523,5.057733037380582e-05,54.63986619644485,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.24,0.24,42.449157725977166,5.0573256628478456e-05,42.449107152720536,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.32,0.0,167.31953498942838,5.057461588238271e-05,167.3194844148125,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.32,0.08,112.64545988034767,5.057381839486326e-05,112.64540930652927,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.32,0.16,69.25571953745967,5.0571599158848276e-05,69.25566896586051,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.4,0.0,190.68627712532265,5.056750601206965e-05,190.68622655781664,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.4,0.08,139.3494049558441,5.0566946916761924e-05,139.34935438889718,1.0356114148058957,4.679162751807381e-09
tied_control,0.99,16.0,0.96,0.48,0.0,198.30205417988105,5.056019522501379e-05,198.30200361968582,1.0356114148058957,4.679162751807381e-09
tied_control,0.995,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.3477363430572578,0.00025564473637785054,1.3474806983208798,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.0165062017799,0.0002557442450494452,5.01625045753485,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.25,0.25,0.25,9.947879371509137,0.00025572431899462415,9.947623647190142,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.707557947487915,0.0002556567409092847,14.707302290747005,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,18.031493309253314,0.0002555841045840566,18.03123772514873,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.5,0.5,0.5,19.206074790026648,0.0002555170878990485,19.205819272938747,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,18.031493309253314,0.0002555841045840566,18.03123772514873,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,14.707557947487892,0.0002556567409092847,14.707302290746982,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.75,0.75,0.75,9.947879371509124,0.00025572431899462415,9.94762364719013,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.016506201779882,0.0002557442450494452,5.016250457534833,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.347736343057251,0.00025564473637785054,1.3474806983208731,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.01,0.0,0.0,0.007550995898133319,2.3553655732261163e-05,0.007527442242401058,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.01,0.01,0.0,0.01230302280675226,4.710730480500885e-05,0.012255915501947252,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.01,0.01,0.01,0.019855909342716013,7.06609416541772e-05,0.019785248401061835,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.08,0.0,0.0,0.4834669846610319,0.0002555557199515888,0.4832114289410803,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.08,0.08,0.0,0.7541328857925851,0.00025560422324851005,0.7538772815693365,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.08,0.08,0.08,1.2443507957827642,0.0002556377041056154,1.2440951580786586,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.0,0.0,1.9384802396962295,0.00025566197841674434,1.9382245777178129,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.08,0.0,2.0009069098246792,0.0002556816273241785,2.000651228197355,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.08,0.08,2.3799190254428324,0.00025569717272291533,2.3796633282701096,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.16,0.0,2.6582439492487735,0.00025571894109796604,2.6579882303076756,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.16,0.08,3.1633199847376927,0.00025572692154765796,3.163064257816145,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.16,0.16,0.16,4.658876715324597,0.0002557415740146628,4.658620973750582,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.0,0.0,4.390960356713961,0.0002557257644339324,4.390704630949528,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.08,0.0,4.247650151874156,0.00025573209759819536,4.247394419776558,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.08,0.08,4.614100868120925,0.0002557370709210442,4.613845131050004,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.16,0.0,4.248631967809176,0.0002557432941496198,4.2483762245150265,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.16,0.08,4.768796263817864,0.00025574536285593875,4.768540518455008,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.16,0.16,6.026250794333928,0.0002557473250805936,6.0259950470088475,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.24,0.0,4.94731533585044,0.0002557460089875849,4.947059589841452,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.24,0.08,5.461974810157137,0.00025574545990628974,5.46171906469723,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.24,0.16,6.96231921274965,0.0002557416099100417,6.96206347113974,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.24,0.24,0.24,9.336208048533525,0.0002557305152114634,9.335952318018313,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.0,0.0,7.906352407330152,0.0002557456423746832,7.906096661687777,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.08,0.0,7.549357681661837,0.00025574578944047934,7.549101935872397,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.08,0.08,8.286673938880385,0.0002557455136761042,8.286418193366709,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.16,0.0,6.885225632541637,0.00025574351178907814,6.884969889029848,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.16,0.08,7.6266132564429885,0.00025574228964949915,7.626357514153339,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.16,0.16,9.433748871174352,0.00025573695090482857,9.433493134223447,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.24,0.0,6.603897145207503,0.00025573389093160346,6.603641411316572,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.24,0.08,7.18969283287322,0.00025573178935822194,7.189437101083862,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.24,0.16,8.879182599468704,0.00025572451907606336,8.878926874949627,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.24,0.24,11.100355742967446,0.0002557104518847396,11.100100032515561,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.32,0.0,7.14423322421119,0.0002557146236453829,7.143977509587544,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.32,0.08,7.646764189285446,0.0002557120474762509,7.64650847723797,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.32,0.16,9.08755165520777,0.00025570382698300977,9.087295951380787,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.32,0.24,11.288621681660894,0.0002556892454798132,11.288365992415414,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.32,0.32,0.32,14.015333474614796,0.0002556685133560042,14.01507780610144,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.375,0.375,0.0,8.744358078970452,0.0002556780668465542,8.744102400903605,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.0,0.0,12.576534125845718,0.0002557332371116964,12.576278392608607,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.08,0.0,12.055172719452363,0.00025573090599147067,12.054916988546372,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.08,0.08,13.20695353837494,0.0002557284917138204,13.206697809883226,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.16,0.0,10.856485888288518,0.0002557231258949701,10.856230165162623,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.16,0.08,11.998901403080641,0.00025572053957969925,11.998645682541062,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.16,0.16,14.689914335718177,0.0002557122506163242,14.68965862346756,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.24,0.0,9.675211818852004,0.00025570857665480615,9.67495611027535,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.24,0.08,10.496373230942554,0.0002557058828629711,10.496117525059692,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.24,0.16,12.908323192064834,0.0002556974482986247,12.908067494616535,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.24,0.24,16.156988740909696,0.0002556828118379286,16.15673305809786,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.32,0.0,9.055228373120588,0.00025568708519464257,9.054972686035393,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.32,0.08,9.615572517267783,0.0002556844460000063,9.615316832821783,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.32,0.16,11.234606330997444,0.00025567628112363146,11.234350654716321,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.32,0.24,13.773999437277958,0.0002556623299666919,13.773743774947992,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.32,0.32,17.033387314003487,0.0002556430348292386,17.033131670968658,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.0,9.592253212309036,0.00025566009506854624,9.591997552213966,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.08,10.041999769562294,0.00025565767195112247,10.041744111890342,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.16,11.309764488557056,0.00025565018200383757,11.309508838375052,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.24,13.176016724172097,0.0002556373956981813,13.175761086776399,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.32,15.346196737572223,0.0002556196968433158,15.345941117875379,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.4,0.4,0.4,17.524437188280565,0.00025559822910386517,17.524181590051462,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.0,0.0,18.450526376433093,0.00025570261574648365,18.450270673817347,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.08,0.0,17.888940824754584,0.00025569959975675947,17.88868512515483,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.08,0.08,18.877177111984064,0.00025569661471306834,18.876921415369353,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.16,0.0,16.527132390280613,0.0002556904629166349,16.526876699817695,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.16,0.08,17.824131612962752,0.00025568757786256606,17.82387592538489,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.16,0.16,19.772932572639377,0.0002556788498997603,19.772676893789477,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.24,0.0,14.91388420064407,0.00025567524419716495,14.913628525399872,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.24,0.08,15.883968583338554,0.0002556725411325793,15.88371291079742,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.24,0.16,18.40695763223074,0.0002556643445380441,18.4067019678862,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.24,0.24,20.346383909009532,0.00025565068318562944,20.346128258326345,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.32,0.0,13.417015779917946,0.0002556546133698002,13.416760125304577,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.32,0.08,14.043149894829021,0.00025565217638496147,14.042894242652636,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.32,0.16,15.829183216171133,0.0002556447217501493,15.828927571449382,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.32,0.24,18.416253026970193,0.0002556321549309849,18.41599739481526,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.32,0.32,20.142075358051454,0.00025561493297351624,20.14181974311848,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.0,12.50196188356531,0.0002556299793734496,12.501706253585937,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.08,12.920270102044837,0.00025562787928177225,12.920014474165555,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.16,14.103435667489947,0.00025562133318240884,14.103180046156764,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.24,15.859583046319766,0.00025561003145001363,15.859327436288316,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.32,17.93099411328915,0.00025559420071463143,17.930738519088433,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.4,0.4,19.471498779725927,0.0002555747735925295,19.471243204952334,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.0,13.348720325702379,0.0002556031653461607,13.348464722537033,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.08,13.681343812146709,0.0002556014589948304,13.681088210687713,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.16,14.599067659765405,0.0002555959528463216,14.598812063812558,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.24,15.885689380528682,0.00025558605846296285,15.885433794470218,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.32,17.251337953430646,0.0002555717085496622,17.251082381722096,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.4,18.408544179386926,0.00025555348638335785,18.408288625900543,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.48,0.48,0.48,19.137627799120168,0.00025553272711394706,19.137372266393054,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.0,0.0,25.42322638639526,0.0002556646413411009,25.42297072175392,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.08,0.0,25.047640402258974,0.0002556616943649369,25.04738474056461,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.08,0.08,25.542606315122004,0.00025565880742510456,25.54235065631458,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.16,0.0,24.21726240734516,0.00025565299204035545,24.21700675435312,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.16,0.08,24.93750403107559,0.00025565027688166046,24.93724838079871,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.16,0.16,25.567917222738274,0.0002556422297275099,25.567661580508545,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.24,0.0,23.194216681975547,0.00025563900939870875,23.193961042966148,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.24,0.08,23.686423646025727,0.0002556365575204904,23.686168009468208,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.24,0.16,24.66183821566516,0.0002556292298522179,24.66158258643531,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.24,0.24,24.85855519676455,0.0002556172473050505,24.858299579517244,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.32,0.0,21.75828744602027,0.0002556206386180985,21.75803182538165,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.32,0.08,22.010104634747503,0.00025561852012839206,22.009849016227374,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.32,0.16,22.681812870704473,0.0002556120698961701,22.681557258634577,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.32,0.24,23.38187959674892,0.00025560124887463015,23.381623995500046,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.32,0.32,23.176747704283038,0.00025558646052773127,23.17649211782251,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.0,19.820398872149255,0.0002555991429643291,19.82014327300629,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.08,19.955839502690434,0.00025559741869108407,19.955583905271745,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.16,20.35858846374701,0.0002555919635909737,20.35833287178342,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.24,20.949096277589877,0.0002555823733793078,20.948840695216496,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.32,21.412599943212783,0.0002555687364536066,21.41234437447633,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.4,0.4,21.034804597166367,0.0002555519058786328,21.034549045260487,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.0,18.258021551961953,0.00025557597224733507,18.257765975989706,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.08,18.401046735761557,0.0002555747228378901,18.40079116103872,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.16,18.79572594585443,0.0002555704264183905,18.79547037542801,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.24,19.32734092518359,0.0002555622453604084,19.32708536293823,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.32,19.790721599449885,0.00025554997845978074,19.790466049471426,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.48,0.4,19.889709801862885,0.0002555344859179996,19.889454267376966,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.56,0.0,19.41842594353439,0.00025555254236525853,19.418170390992024,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.56,0.08,19.54534839803691,0.0002555519219861225,19.545092846114926,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.56,0.16,19.869115761802654,0.0002555491564467931,19.868860212646208,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.56,0.24,20.237319408795496,0.00025554312314327336,20.237063865672354,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.56,0.56,0.32,20.44982831813379,0.00025553430212879374,20.449572783831663,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.0,0.0,33.133837175820375,0.00025562594533819286,33.13358154987504,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.08,0.0,33.32081102905654,0.00025562332055486685,33.32055540573599,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.08,0.08,32.85886137481051,0.00025562075363374723,32.858605754056875,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.16,0.0,34.15001384481496,0.00025561564412227694,34.149758229170835,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.16,0.08,33.09450750098311,0.00025561324498141126,33.09425188773813,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.16,0.16,31.777463679704944,0.0002556062143352879,31.77720807349061,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.24,0.0,35.411485496515894,0.0002556034888683691,35.41122989302703,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.24,0.08,34.06596730502619,0.00025560135409756154,34.06571170367209,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.24,0.16,31.471233464608602,0.0002555950510314039,31.470977869557572,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.24,0.24,29.4666068028013,0.0002555849252361196,29.466351217876067,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.32,0.0,35.807578367762886,0.0002555877376515997,35.80732278002523,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.32,0.08,34.495940612821286,0.00025558595520860916,34.49568502686608,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.32,0.16,31.482395297987487,0.00025558057474841687,31.48213971741274,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.32,0.24,28.3574823699827,0.00025557165609755596,28.357226798326604,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.32,0.32,25.993479710592485,0.0002555596612370498,25.993224150931248,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.0,34.110635860620015,0.00025556947804632755,34.110380291141965,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.08,33.07249262048598,0.0002555681527166099,33.072237052333264,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.16,30.48477086306931,0.00025556390273566226,30.484515299166574,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.24,27.36737460070867,0.0002555563666895601,27.36711904434198,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.32,24.451895566181726,0.0002555458372267249,24.4516400203445,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.4,0.4,22.153911135537243,0.0002555343670599216,22.153655601170183,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.48,0.0,30.46911803947327,0.0002555498776854752,30.468862489595583,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.48,0.08,29.822243774648427,0.00025554919032082994,29.821988225458107,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.48,0.16,28.142456818630976,0.0002555464498269276,28.142201272181147,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.48,0.24,25.938039946170765,0.0002555408790283883,25.937784405291737,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.48,0.32,23.53833006853678,0.00025553337457811804,23.538074535162202,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.56,0.0,27.029751258684477,0.00025553007117845415,27.0294957286133,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.56,0.08,26.754977158793153,0.0002555304041546082,26.754721628389,1.0176193221047392,4.003202846139497e-09
tied_control,0.995,12.0,0.64,0.56,0.16,25.999230517029986,0.0002555300406971479,25.99897498698929,1.0176193221047392,4.003202846139497e-09
