axis,dt_ps,prefix_ps,parts,block,nw,lower_per_ps,upper_per_ps,bins,temperature_K,drag_J_s_m2,scalar_mobility_m2_J_s,coupled_matrix_diagonal_mobility_m2_J_s,fitted_band,zero_frequency_limit_certified,fitted_drag_J_s_m2,prediction_relative_error,normalized_residual,sensitivity_scale_J_s_m2
0,0.005,2000,2,0,3.0,0.02,0.04,20,297.94545057364616,1.7333961588117546e-11,57690216683.38652,58833704420.86377,True,False,1.3800008493744352e-11,-0.20387451976331392,-0.2655843409965356,1.3306330791615809e-11
0,0.005,2000,2,0,3.0,0.04,0.08,39,297.94545057364616,1.3062528729448084e-11,76554855549.9523,77554709581.82607,True,False,1.3800008493744352e-11,0.0564576568267136,0.15343244913296217,4.8065436513835395e-12
0,0.005,2000,2,0,3.0,0.08,0.16,79,297.94545057364616,1.3247203887163748e-11,75487628069.87354,75592208610.09735,True,False,1.3800008493744352e-11,0.0417299085368694,0.12293050662382653,4.496887076795458e-12
0,0.005,2000,2,1,2.0,0.005,0.01,5,298.01169055807225,1.2187687471665553e-11,82050019934.03932,84504712925.04012,False,False,1.3800008493744352e-11,0.13229097200163606,,
0,0.005,2000,2,1,2.0,0.01,0.02,10,298.01169055807225,1.5394063036545748e-11,64960108168.06351,71945164309.14447,False,False,1.3800008493744352e-11,-0.10354995552617176,,
0,0.005,2000,2,1,2.0,0.02,0.04,20,298.01169055807225,1.100115427580552e-11,90899552440.53503,91607067243.11237,True,False,1.3800008493744352e-11,0.25441459575694353,0.21034004503347858,1.3306330791615809e-11
0,0.005,2000,2,1,2.0,0.04,0.08,39,298.01169055807225,1.3465530637518213e-11,74263690523.54752,74797181794.73717,True,False,1.3800008493744352e-11,0.02483956000175759,0.0695880201004439,4.8065436513835395e-12
0,0.005,2000,2,1,2.0,0.08,0.16,79,298.01169055807225,1.1236732936290523e-11,88993838838.1882,89659083500.72217,True,False,1.3800008493744352e-11,0.22811573185791306,0.5700111018310146,4.496887076795458e-12
0,0.005,2000,2,1,3.0,0.005,0.01,5,298.01169055807225,1.086712460198611e-11,92020662008.16698,94299474543.95154,False,False,1.3800008493744352e-11,0.2698859173126825,,
0,0.005,2000,2,1,3.0,0.01,0.02,10,298.01169055807225,1.5272197412955327e-11,65478462133.53064,74094672342.02855,False,False,1.3800008493744352e-11,-0.09639666639995924,,
0,0.005,2000,2,1,3.0,0.02,0.04,20,298.01169055807225,1.038298780377391e-11,96311391181.30617,98322830688.73651,True,False,1.3800008493744352e-11,0.32909801634635993,0.25679661384365055,1.3306330791615809e-11
0,0.005,2000,2,1,3.0,0.04,0.08,39,298.01169055807225,1.3829288458664211e-11,72310300200.11537,72751406465.22728,True,False,1.3800008493744352e-11,-0.0021172430532039213,-0.006091688132579816,4.8065436513835395e-12
0,0.005,2000,2,1,3.0,0.08,0.16,79,298.01169055807225,1.1282528332054363e-11,88632615896.82323,89592152200.30782,True,False,1.3800008493744352e-11,0.2231308521989412,0.5598273024645259,4.496887076795458e-12
0,0.005,2000,4,0,2.0,0.01,0.02,5,297.9236261747972,1.7078058903503867e-11,58554663949.24029,64664122078.05459,False,False,1.3800008493744352e-11,-0.19194514015213787,,
0,0.005,2000,4,0,2.0,0.02,0.04,10,297.9236261747972,1.6508608381697964e-11,60574457693.75909,62328628236.49854,True,False,1.3800008493744352e-11,-0.16407196932216672,-0.20355723379883772,1.3306330791615809e-11
0,0.005,2000,4,0,2.0,0.04,0.08,20,297.9236261747972,1.4294457580339115e-11,69957184061.00418,72448927754.10388,True,False,1.3800008493744352e-11,-0.03459026575970527,-0.10286998776187935,4.8065436513835395e-12
0,0.005,2000,4,0,2.0,0.08,0.16,39,297.9236261747972,1.4461051826769153e-11,69151263129.34439,69182487317.69637,True,False,1.3800008493744352e-11,-0.04571198146189691,-0.1470002074181214,4.496887076795458e-12
0,0.005,2000,4,0,3.0,0.01,0.02,5,297.9236261747972,1.5877848470853984e-11,62980825257.0013,71913196633.94781,False,False,1.3800008493744352e-11,-0.13086407651035334,,
0,0.005,2000,4,0,3.0,0.02,0.04,10,297.9236261747972,1.691864711253541e-11,59106380867.71591,60318328480.94543,True,False,1.3800008493744352e-11,-0.18433144199103182,-0.23437254549211142,1.3306330791615809e-11
0,0.005,2000,4,0,3.0,0.04,0.08,20,297.9236261747972,1.524863885943345e-11,65579623808.938065,68239675255.606735,True,False,1.3800008493744352e-11,-0.09500063442009539,-0.30138712362928743,4.8065436513835395e-12
0,0.005,2000,4,0,3.0,0.08,0.16,39,297.9236261747972,1.4947831437312634e-11,66899336147.436714,66942143467.53046,True,False,1.3800008493744352e-11,-0.07678859293951479,-0.25524833600808056,4.496887076795458e-12
0,0.005,2000,4,1,2.0,0.01,0.02,5,297.9672749724951,1.1736070603574336e-11,85207394687.57457,87190678877.19829,False,False,1.3800008493744352e-11,0.17586277041835646,,
0,0.005,2000,4,1,2.0,0.02,0.04,10,297.9672749724951,1.5848264853535412e-11,63098390217.58405,63945001088.884766,True,False,1.3800008493744352e-11,-0.1292416790557446,-0.15393096653524108,1.3306330791615809e-11
0,0.005,2000,4,1,2.0,0.04,0.08,20,297.9672749724951,1.1108636473166644e-11,90020049032.6189,91681887446.65578,True,False,1.3800008493744352e-11,0.2422774412574238,0.5599391612313787,4.8065436513835395e-12
0,0.005,2000,4,1,2.0,0.08,0.16,39,297.9672749724951,1.2839617339149723e-11,77883941054.13603,78121720156.15785,True,False,1.3800008493744352e-11,0.07479904807336168,0.21356799452456254,4.496887076795458e-12
0,0.005,2000,4,1,3.0,0.01,0.02,5,297.9672749724951,1.1207614561484944e-11,89225052709.83424,90306532864.29527,False,False,1.3800008493744352e-11,0.23130648525050007,,
0,0.005,2000,4,1,3.0,0.02,0.04,10,297.9672749724951,1.5307579281596025e-11,65327115516.05541,65896727411.792175,True,False,1.3800008493744352e-11,-0.09848525100661693,-0.11329725763330482,1.3306330791615809e-11
0,0.005,2000,4,1,3.0,0.04,0.08,20,297.9672749724951,1.1181665471454192e-11,89432115685.53111,91195156233.01596,True,False,1.3800008493744352e-11,0.23416395607385676,0.5447454995101279,4.8065436513835395e-12
0,0.005,2000,4,1,3.0,0.08,0.16,39,297.9672749724951,1.3038500386250151e-11,76695936678.00612,76748430345.19571,True,False,1.3800008493744352e-11,0.05840457759216348,0.1693411674541895,4.496887076795458e-12
0,0.005,2000,4,2,2.0,0.01,0.02,5,298.0195897592044,1.417677384604331e-11,70537910166.28911,76321978038.41348,False,False,1.3800008493744352e-11,-0.026576240574234158,,
0,0.005,2000,4,2,2.0,0.02,0.04,10,298.0195897592044,1.3605112321752628e-11,73501782003.01537,75720909837.5089,True,False,1.3800008493744352e-11,0.014325215946957825,0.014646875614615366,1.3306330791615809e-11
0,0.005,2000,4,2,2.0,0.04,0.08,20,298.0195897592044,1.3212089166537179e-11,75688256973.97975,78480495292.79239,True,False,1.3800008493744352e-11,0.044498589117625796,0.12231644396653785,4.8065436513835395e-12
0,0.005,2000,4,2,2.0,0.08,0.16,39,298.0195897592044,1.0794758682209025e-11,92637550262.99127,92760255021.42519,True,False,1.3800008493744352e-11,0.2783989804689489,0.6682955920869839,4.496887076795458e-12
0,0.005,2000,4,2,3.0,0.01,0.02,5,298.0195897592044,1.4052986648891663e-11,71159250697.7062,76538476011.24423,False,False,1.3800008493744352e-11,-0.018001735963170763,,
0,0.005,2000,4,2,3.0,0.02,0.04,10,298.0195897592044,1.474094040500143e-11,67838277106.16831,70103315881.3788,True,False,1.3800008493744352e-11,-0.06383119973389428,-0.07071310085346375,1.3306330791615809e-11
0,0.005,2000,4,2,3.0,0.04,0.08,20,298.0195897592044,1.2740747020157968e-11,78488333409.16626,81553153110.475,True,False,1.3800008493744352e-11,0.08313966770633285,0.22037903957898747,4.8065436513835395e-12
0,0.005,2000,4,2,3.0,0.08,0.16,39,298.0195897592044,1.0772715239789267e-11,92827107905.57959,92886184940.42236,True,False,1.3800008493744352e-11,0.2810148775467218,0.6731975258120945,4.496887076795458e-12
0,0.005,2000,4,3,2.0,0.01,0.02,5,298.00379135694016,1.4962180067767377e-11,66835180132.223724,69341432293.75308,False,False,1.3800008493744352e-11,-0.07767394649437886,,
0,0.005,2000,4,3,2.0,0.02,0.04,10,298.00379135694016,1.0604376349813596e-11,94300689358.08545,98544808086.83841,True,False,1.3800008493744352e-11,0.30135031410752683,0.24015877810164565,1.3306330791615809e-11
0,0.005,2000,4,3,2.0,0.04,0.08,20,298.00379135694016,1.1869188122554692e-11,84251760918.65353,84358918185.0847,True,False,1.3800008493744352e-11,0.16267501629033707,0.40170661315722844,4.8065436513835395e-12
0,0.005,2000,4,3,2.0,0.08,0.16,39,298.00379135694016,1.1347675725022484e-11,88123773029.12563,88405128312.3544,True,False,1.3800008493744352e-11,0.2161088163027331,0.5453400823374539,4.496887076795458e-12
0,0.005,2000,4,3,3.0,0.01,0.02,5,298.00379135694016,1.5256823322672797e-11,65544443876.067184,68741430696.0111,False,False,1.3800008493744352e-11,-0.09548611779252289,,
0,0.005,2000,4,3,3.0,0.02,0.04,10,298.00379135694016,1.115071700009048e-11,89680331766.27887,93579734582.49529,True,False,1.3800008493744352e-11,0.2375893400964597,0.19910007763546395,1.3306330791615809e-11
0,0.005,2000,4,3,3.0,0.04,0.08,20,298.00379135694016,1.1629065583830797e-11,85991431795.7251,86315156538.59923,True,False,1.3800008493744352e-11,0.18668248917024444,0.4516640370651081,4.8065436513835395e-12
0,0.005,2000,4,3,3.0,0.08,0.16,39,298.00379135694016,1.1378974608740932e-11,87881380738.10577,88020104010.5323,True,False,1.3800008493744352e-11,0.2127638006278409,0.5383799601053537,4.496887076795458e-12
0,0.005,5000,1,0,2.0,0.001,0.002,5,298.12554119832714,1.493845496162514e-11,66941327103.028,67494387110.09769,False,False,1.3800008493744352e-11,-0.07620911739569462,,
0,0.005,5000,1,0,2.0,0.002,0.005,15,298.12554119832714,1.7951895905822918e-11,55704422822.3069,55870240403.41263,False,False,1.3800008493744352e-11,-0.23127849191303804,,
0,0.005,5000,1,0,2.0,0.005,0.01,25,298.12554119832714,1.3494613446935298e-11,74103641718.40028,74524515550.2214,False,False,1.3800008493744352e-11,0.02263088513131217,,
0,0.005,5000,1,0,2.0,0.01,0.02,50,298.12554119832714,1.4469496153768943e-11,69110906791.28622,69810997739.43056,False,False,1.3800008493744352e-11,-0.04626889926987586,,
0,0.005,5000,1,0,2.0,0.02,0.04,100,298.12554119832714,1.3847407124548055e-11,72215685651.88246,72446577639.28523,True,False,1.3800008493744352e-11,-0.003422924622449888,-0.0035621112646296877,1.3306330791615809e-11
0,0.005,5000,1,0,2.0,0.04,0.08,199,298.12554119832714,1.4061489514239646e-11,71116221292.72508,71163623193.48892,True,False,1.3800008493744352e-11,-0.018595542117390937,-0.05440104978970249,4.8065436513835395e-12
0,0.005,5000,1,0,2.0,0.08,0.16,398,298.12554119832714,1.2426670933320217e-11,80472075374.47966,80544198852.6833,True,False,1.3800008493744352e-11,0.11051532367705501,0.3053973864522286,4.496887076795458e-12
0,0.005,5000,1,0,3.0,0.001,0.002,5,298.12554119832714,1.614474472965108e-11,61939660040.79471,62964678384.03676,False,False,1.3800008493744352e-11,-0.14523216533739547,,
0,0.005,5000,1,0,3.0,0.002,0.005,15,298.12554119832714,1.9512019264181643e-11,51250461905.58592,51332837094.54194,False,False,1.3800008493744352e-11,-0.2927431903945929,,
0,0.005,5000,1,0,3.0,0.005,0.01,25,298.12554119832714,1.2713444132550457e-11,78656891836.23203,79143887494.74571,False,False,1.3800008493744352e-11,0.08546577543153272,,
0,0.005,5000,1,0,3.0,0.01,0.02,50,298.12554119832714,1.449337317738337e-11,68997050428.56972,69450410968.24747,False,False,1.3800008493744352e-11,-0.04784011804243065,,
0,0.005,5000,1,0,3.0,0.02,0.04,100,298.12554119832714,1.3792779483060652e-11,72501702882.15886,72859514090.08134,True,False,1.3800008493744352e-11,0.0005241155847215688,0.0005432760388201773,1.3306330791615809e-11
0,0.005,5000,1,0,3.0,0.04,0.08,199,298.12554119832714,1.4384663609932376e-11,69518483512.50398,69567633535.69011,True,False,1.3800008493744352e-11,-0.040644337055218305,-0.12163732581929944,4.8065436513835395e-12
0,0.005,5000,1,0,3.0,0.08,0.16,398,298.12554119832714,1.2495330187752768e-11,80029897967.81398,80104988547.75327,True,False,1.3800008493744352e-11,0.10441327170932681,0.2901292124331738,4.496887076795458e-12
0,0.005,5000,2,0,2.0,0.002,0.005,8,297.99279137280143,1.80260788513041e-11,55475181721.3789,58661993477.12342,False,False,1.3800008493744352e-11,-0.23444202105295975,,
0,0.005,5000,2,0,2.0,0.005,0.01,12,297.99279137280143,1.2772332293568505e-11,78294236089.01477,79639587239.5694,False,False,1.3800008493744352e-11,0.08046112303962934,,
0,0.005,5000,2,0,2.0,0.01,0.02,25,297.99279137280143,1.4425776839824538e-11,69320356962.63849,73679367628.1107,False,False,1.3800008493744352e-11,-0.043378485126198456,,
0,0.005,5000,2,0,2.0,0.02,0.04,50,297.99279137280143,1.2861156330604967e-11,77753506317.34073,78407482374.93517,True,False,1.3800008493744352e-11,0.07299904759770715,0.07055680321211812,1.3306330791615809e-11
0,0.005,5000,2,0,2.0,0.04,0.08,99,297.99279137280143,1.3078451600282655e-11,76461650856.16005,76606965010.34903,True,False,1.3800008493744352e-11,0.05517143126072374,0.15011970051577506,4.8065436513835395e-12
0,0.005,5000,2,0,2.0,0.08,0.16,199,297.99279137280143,1.1923306139711077e-11,83869355385.37064,84114435544.96666,True,False,1.3800008493744352e-11,0.1573978166829784,0.41733366259457827,4.496887076795458e-12
0,0.005,5000,2,0,3.0,0.002,0.005,8,297.99279137280143,1.7803139628823954e-11,56169867835.05098,59920892785.40861,False,False,1.3800008493744352e-11,-0.22485534678379887,,
0,0.005,5000,2,0,3.0,0.005,0.01,12,297.99279137280143,1.205310485110321e-11,82966174471.50731,84444164299.74065,False,False,1.3800008493744352e-11,0.14493391240027656,,
0,0.005,5000,2,0,3.0,0.01,0.02,25,297.99279137280143,1.452820514410117e-11,68831627174.95259,74291218168.44107,False,False,1.3800008493744352e-11,-0.050122960347409824,,
0,0.005,5000,2,0,3.0,0.02,0.04,50,297.99279137280143,1.23691872171614e-11,80846055803.29227,81260663765.19785,True,False,1.3800008493744352e-11,0.11567625677116311,0.10752936320240118,1.3306330791615809e-11
0,0.005,5000,2,0,3.0,0.04,0.08,99,297.99279137280143,1.3031087831954942e-11,76739564102.06918,77019442097.08894,True,False,1.3800008493744352e-11,0.05900663641479383,0.15997371865500054,4.8065436513835395e-12
0,0.005,5000,2,0,3.0,0.08,0.16,199,297.99279137280143,1.1806149938239533e-11,84701617820.47589,85181410090.49284,True,False,1.3800008493744352e-11,0.1688830453564552,0.443386396290313,4.496887076795458e-12
0,0.005,5000,2,1,2.0,0.002,0.005,8,298.2583788301507,1.3154467386489979e-11,76019801533.51013,76529022351.22289,False,False,1.3800008493744352e-11,0.04907390685519979,,
0,0.005,5000,2,1,2.0,0.005,0.01,12,298.2583788301507,1.8143630246950177e-11,55115761641.36685,55283650286.30439,False,False,1.3800008493744352e-11,-0.23940202120994827,,
0,0.005,5000,2,1,2.0,0.01,0.02,25,298.2583788301507,1.4306761026328024e-11,69897022684.57196,69998869083.69469,False,False,1.3800008493744352e-11,-0.03542049326546528,,
0,0.005,5000,2,1,2.0,0.02,0.04,50,298.2583788301507,1.5158291374568518e-11,65970495967.48928,65984359081.74247,True,False,1.3800008493744352e-11,-0.0896065953121204,-0.1020779433561059,1.3306330791615809e-11
0,0.005,5000,2,1,2.0,0.04,0.08,99,298.2583788301507,1.3906894858496865e-11,71906777909.44955,71994403778.54715,True,False,1.3800008493744352e-11,-0.007685854091807403,-0.022237676905679772,4.8065436513835395e-12
0,0.005,5000,2,1,2.0,0.08,0.16,199,298.2583788301507,1.2977153104147228e-11,77058503662.13379,77080986255.2797,True,False,1.3800008493744352e-11,0.06340800505267646,0.1829833339251875,4.496887076795458e-12
0,0.005,5000,2,1,3.0,0.002,0.005,8,298.2583788301507,1.2752767877689843e-11,78414349699.67865,78614827691.63182,False,False,1.3800008493744352e-11,0.08211869188700512,,
0,0.005,5000,2,1,3.0,0.005,0.01,12,298.2583788301507,1.8809735234472396e-11,53163959382.44314,53331594194.09054,False,False,1.3800008493744352e-11,-0.266336908961205,,
0,0.005,5000,2,1,3.0,0.01,0.02,25,298.2583788301507,1.412678281639437e-11,70787525581.51337,71296736236.99078,False,False,1.3800008493744352e-11,-0.023131545723969922,,
0,0.005,5000,2,1,3.0,0.02,0.04,50,298.2583788301507,1.529131674133603e-11,65396591864.241776,65400849877.86714,True,False,1.3800008493744352e-11,-0.09752647681153072,-0.1120750919954086,1.3306330791615809e-11
0,0.005,5000,2,1,3.0,0.04,0.08,99,298.2583788301507,1.3881559076127099e-11,72038017813.12566,72127465565.7278,True,False,1.3800008493744352e-11,-0.00587474230635913,-0.016966574798352972,4.8065436513835395e-12
0,0.005,5000,2,1,3.0,0.08,0.16,199,298.2583788301507,1.2646506201076054e-11,79073222603.95625,79074671381.68733,True,False,1.3800008493744352e-11,0.09121114356233416,0.2565112872459093,4.496887076795458e-12
0,0.005,5000,4,0,2.0,0.002,0.005,4,297.9550009540479,1.2667682146369867e-11,78941039761.29259,86045177056.45848,False,False,1.3800008493744352e-11,0.08938701921084836,,
0,0.005,5000,4,0,2.0,0.005,0.01,6,297.9550009540479,1.5807319637268324e-11,63261832046.613235,63307197656.07066,False,False,1.3800008493744352e-11,-0.1269861804269087,,
0,0.005,5000,4,0,2.0,0.01,0.02,12,297.9550009540479,1.3098764536697709e-11,76343077791.67905,77827099573.17749,False,False,1.3800008493744352e-11,0.05353512196375666,,
0,0.005,5000,4,0,2.0,0.02,0.04,25,297.9550009540479,1.5037638816069148e-11,66499801746.229256,68107828242.390434,True,False,1.3800008493744352e-11,-0.08230217106972076,-0.09301063844772407,1.3306330791615809e-11
0,0.005,5000,4,0,2.0,0.04,0.08,50,297.9550009540479,1.2682477435963821e-11,78848947695.6837,79435502742.36472,True,False,1.3800008493744352e-11,0.08811614792323909,0.23250200951755726,4.8065436513835395e-12
0,0.005,5000,4,0,2.0,0.08,0.16,99,297.9550009540479,1.2700928843675106e-11,78734399059.16698,78818272155.52547,True,False,1.3800008493744352e-11,0.08653537576636158,0.24440899477788636,4.496887076795458e-12
0,0.005,5000,4,0,3.0,0.005,0.01,6,297.9550009540479,1.6595899193499305e-11,60255849251.7058,60520741610.79675,False,False,1.3800008493744352e-11,-0.1684687685286807,,
0,0.005,5000,4,0,3.0,0.01,0.02,12,297.9550009540479,1.2904243953446307e-11,77493885237.107,80515040509.80482,False,False,1.3800008493744352e-11,0.06941627448532658,,
0,0.005,5000,4,0,3.0,0.02,0.04,25,297.9550009540479,1.5150242197738677e-11,66005545452.55124,67909157989.76522,True,False,1.3800008493744352e-11,-0.08912291212056407,-0.10147303002906669,1.3306330791615809e-11
0,0.005,5000,4,0,3.0,0.04,0.08,50,297.9550009540479,1.2342968385697418e-11,81017788327.05783,81778111576.13446,True,False,1.3800008493744352e-11,0.11804616705777994,0.30313676806566237,4.8065436513835395e-12
0,0.005,5000,4,0,3.0,0.08,0.16,99,297.9550009540479,1.2570683148871566e-11,79550171470.97269,79632257804.94432,True,False,1.3800008493744352e-11,0.09779304197824275,0.273372518339691,4.496887076795458e-12
0,0.005,5000,4,1,2.0,0.002,0.005,4,298.030581791555,2.1398978743727853e-11,46731202080.992065,47881328566.04061,False,False,1.3800008493744352e-11,-0.3551090143594258,,
0,0.005,5000,4,1,2.0,0.005,0.01,6,298.030581791555,1.2489076533042211e-11,80069971334.89502,81159602042.36836,False,False,1.3800008493744352e-11,0.10496628451541809,,
0,0.005,5000,4,1,2.0,0.01,0.02,12,298.030581791555,1.543476506463822e-11,64788806037.03179,67017326522.124115,False,False,1.3800008493744352e-11,-0.105913926389406,,
0,0.005,5000,4,1,2.0,0.02,0.04,25,298.030581791555,1.1414670318659442e-11,87606559986.69629,90477107282.26488,True,False,1.3800008493744352e-11,0.20897127192413276,0.17926340570068255,1.3306330791615809e-11
0,0.005,5000,4,1,2.0,0.04,0.08,50,298.030581791555,1.394095767474308e-11,71731083569.07977,71969432566.86215,True,False,1.3800008493744352e-11,-0.010110437481213139,-0.029324435856971125,4.8065436513835395e-12
0,0.005,5000,4,1,2.0,0.08,0.16,99,298.030581791555,1.208161394012421e-11,82770398471.25914,82830259981.27982,True,False,1.3800008493744352e-11,0.14223220193398062,0.3821297987417316,4.496887076795458e-12
0,0.005,5000,4,1,3.0,0.005,0.01,6,298.030581791555,1.3367217124250397e-11,74809886807.76573,75416233124.74847,False,False,1.3800008493744352e-11,0.03237707336322068,,
0,0.005,5000,4,1,3.0,0.01,0.02,12,298.030581791555,1.5604399286340944e-11,64084491921.15544,65750992491.34843,False,False,1.3800008493744352e-11,-0.11563346717076359,,
0,0.005,5000,4,1,3.0,0.02,0.04,25,298.030581791555,1.1755948887523144e-11,85063316416.87578,88697293894.52066,True,False,1.3800008493744352e-11,0.17387448905894903,0.15361557128199077,1.3306330791615809e-11
0,0.005,5000,4,1,3.0,0.04,0.08,50,298.030581791555,1.4009305159367006e-11,71381127659.38092,71909487172.98589,True,False,1.3800008493744352e-11,-0.014939832007493463,-0.04354411003058497,4.8065436513835395e-12
0,0.005,5000,4,1,3.0,0.08,0.16,99,298.030581791555,1.2188438863724706e-11,82044961719.92995,82090502545.39236,True,False,1.3800008493744352e-11,0.13222116860396352,0.35837449384387743,4.496887076795458e-12
0,0.005,5000,4,2,2.0,0.002,0.005,4,298.192175895099,2.0414120378273905e-11,48985701145.57902,49214879617.12579,False,False,1.3800008493744352e-11,-0.3239969081189871,,
0,0.005,5000,4,2,2.0,0.005,0.01,6,298.192175895099,1.216464060837281e-11,82205470115.71466,82311509494.3218,False,False,1.3800008493744352e-11,0.13443618582910977,,
0,0.005,5000,4,2,2.0,0.01,0.02,12,298.192175895099,1.3790292957413719e-11,72514775653.28993,72744236033.35751,False,False,1.3800008493744352e-11,0.0007045199373672189,,
0,0.005,5000,4,2,2.0,0.02,0.04,25,298.192175895099,1.5759305688407528e-11,63454572160.218666,64694033669.10767,True,False,1.3800008493744352e-11,-0.12432636522206852,-0.14724548978578758,1.3306330791615809e-11
0,0.005,5000,4,2,2.0,0.04,0.08,50,298.192175895099,1.5237895193599467e-11,65625861531.0624,65710634988.45907,True,False,1.3800008493744352e-11,-0.09436255346204812,-0.2991519070967404,4.8065436513835395e-12
0,0.005,5000,4,2,2.0,0.08,0.16,99,298.192175895099,1.3084586886855989e-11,76425798433.46385,76896551921.14247,True,False,1.3800008493744352e-11,0.05467666752299484,0.1590926333418588,4.496887076795458e-12
0,0.005,5000,4,2,3.0,0.005,0.01,6,298.192175895099,1.2891737856820371e-11,77569060983.57796,77572549752.1881,False,False,1.3800008493744352e-11,0.07045370042514945,,
0,0.005,5000,4,2,3.0,0.01,0.02,12,298.192175895099,1.407272917061552e-11,71059421941.27094,71437680749.33939,False,False,1.3800008493744352e-11,-0.01937937364989738,,
0,0.005,5000,4,2,3.0,0.02,0.04,25,298.192175895099,1.6263477283657914e-11,61487465599.0594,63079561560.83765,True,False,1.3800008493744352e-11,-0.15147245247416666,-0.1851350930991262,1.3306330791615809e-11
0,0.005,5000,4,2,3.0,0.04,0.08,50,298.192175895099,1.5526688094828736e-11,64405235288.590385,64539907769.37725,True,False,1.3800008493744352e-11,-0.1112072059758492,-0.3592351856801235,4.8065436513835395e-12
0,0.005,5000,4,2,3.0,0.08,0.16,99,298.192175895099,1.3249449020338421e-11,75474836611.31577,76078996381.95605,True,False,1.3800008493744352e-11,0.04155338630012466,0.12243124276944634,4.496887076795458e-12
0,0.005,5000,4,3,2.0,0.002,0.005,4,298.3245817652025,8.445168048226974e-12,118410906010.32452,119187452229.66357,False,False,1.3800008493744352e-11,0.6340715086944425,,
0,0.005,5000,4,3,2.0,0.005,0.01,6,298.3245817652025,2.645618694532029e-11,37798341917.782875,39536821910.47318,False,False,1.3800008493744352e-11,-0.47838256048514316,,
0,0.005,5000,4,3,2.0,0.01,0.02,12,298.3245817652025,1.6436698170932008e-11,60839469679.40807,61159883059.26163,False,False,1.3800008493744352e-11,-0.16041480166926667,,
0,0.005,5000,4,3,2.0,0.02,0.04,25,298.3245817652025,1.4038478842422097e-11,71232788910.0175,71389272835.29521,True,False,1.3800008493744352e-11,-0.01698690800866008,-0.017921570747963283,1.3306330791615809e-11
0,0.005,5000,4,3,2.0,0.04,0.08,50,298.3245817652025,1.3212401622667562e-11,75686467045.05049,75866734323.05984,True,False,1.3800008493744352e-11,0.044473888083198646,0.12225143756005413,4.8065436513835395e-12
0,0.005,5000,4,3,2.0,0.08,0.16,99,298.3245817652025,1.4087736274723522e-11,70983725170.53847,71017512571.89174,True,False,1.3800008493744352e-11,-0.02042398972895435,-0.06398376834141219,4.496887076795458e-12
0,0.005,5000,4,3,3.0,0.005,0.01,6,298.3245817652025,2.6098615016575628e-11,38316209475.67083,41255460467.867935,False,False,1.3800008493744352e-11,-0.4712359837876548,,
0,0.005,5000,4,3,3.0,0.01,0.02,12,298.3245817652025,1.6444687574176683e-11,60809911741.36465,61239011751.51753,False,False,1.3800008493744352e-11,-0.16082270146532351,,
0,0.005,5000,4,3,3.0,0.02,0.04,25,298.3245817652025,1.3471920277608457e-11,74228467760.61241,74512075160.18935,True,False,1.3800008493744352e-11,0.024353485574080107,0.024656550425051816,1.3306330791615809e-11
0,0.005,5000,4,3,3.0,0.04,0.08,50,298.3245817652025,1.3308710537175464e-11,75138759476.86154,75522730449.03055,True,False,1.3800008493744352e-11,0.03691551899010323,0.10221439608219726,4.8065436513835395e-12
0,0.005,5000,4,3,3.0,0.08,0.16,99,298.3245817652025,1.4223864197509576e-11,70304383261.41273,70358876997.79474,True,False,1.3800008493744352e-11,-0.02979891384504613,-0.09425535854622112,4.496887076795458e-12
1,0.0025,1000,1,0,2.0,0.005,0.01,5,299.0688819657627,6.6515274049031564e-12,150341408691.01022,158639269485.17862,False,False,4.585776422383243e-12,-0.3105679127168823,,
1,0.0025,1000,1,0,2.0,0.01,0.02,10,299.0688819657627,5.585152368580385e-12,179046144851.0449,181719501495.65927,False,False,4.585776422383243e-12,-0.17893441042346353,,
1,0.0025,1000,1,0,2.0,0.02,0.04,20,299.0688819657627,5.8974108554883305e-12,169565937409.5271,171227307274.1494,True,False,4.585776422383243e-12,-0.2224085221880779,-0.2259092620844414,5.806023272365076e-12
1,0.0025,1000,1,0,2.0,0.04,0.08,39,299.0688819657627,4.76172946815625e-12,210007730738.89093,211735167690.8823,True,False,4.585776422383243e-12,-0.03695149985938547,-0.06555336564424614,2.684119175938167e-12
1,0.0025,1000,1,0,2.0,0.08,0.16,78,299.0688819657627,4.530829581417953e-12,220710133107.02438,222391544075.7627,True,False,4.585776422383243e-12,0.012127324583259541,0.033405243966841476,1.6448567482348132e-12
1,0.0025,1000,1,0,3.0,0.005,0.01,5,299.0688819657627,6.738426674103985e-12,148402594309.29712,159811458396.19247,False,False,4.585776422383243e-12,-0.3194588819959197,,
1,0.0025,1000,1,0,3.0,0.01,0.02,10,299.0688819657627,5.480620841507953e-12,182461080399.21573,186839030919.59692,False,False,4.585776422383243e-12,-0.16327427950270326,,
1,0.0025,1000,1,0,3.0,0.02,0.04,20,299.0688819657627,5.786321986930957e-12,172821353920.26398,174260066505.6931,True,False,4.585776422383243e-12,-0.20747990990810372,-0.20677587881225873,5.806023272365076e-12
1,0.0025,1000,1,0,3.0,0.04,0.08,39,299.0688819657627,4.9049345126312264e-12,203876320351.43222,206239390601.9472,True,False,4.585776422383243e-12,-0.06506877705014925,-0.11890608029221729,2.684119175938167e-12
