model,fraction_a1,fraction_a2,a_L0,ux_L0,uy_L0,energy_J_m2,normal_force_eV_L0,registry_x_force_eV_L0,registry_y_force_eV_L0,min_registry_hessian_eV_L0sq
analytic_candidate,0.30000000000000004,0.9,0.816496580927726,0.75,0.7794228634059948,0.4998346373640752,-2.5664174019532044,1.4330802722465188,-1.062687690294969,-4.300514922757469
analytic_candidate,0.30000000000000004,0.9500000000000001,0.816496580927726,0.7750000000000001,0.8227241335952167,0.4667598419718337,-2.3430746558435054,1.2109459667362195,-1.1320334307787796,-4.492826607843276
analytic_candidate,0.30000000000000004,1.0,0.816496580927726,0.8,0.8660254037844386,0.4174124969669609,-2.0152716625321028,0.947141541237916,-1.111942836141418,-4.520938385359221
analytic_candidate,0.35000000000000003,0.0,0.816496580927726,0.35000000000000003,0.0,0.519558695718237,-2.5651039152598125,0.8459588831713415,-1.389513491233469,-5.651566586736567
analytic_candidate,0.35000000000000003,0.05,0.816496580927726,0.37500000000000006,0.04330127018922193,0.4290702546711734,-1.9986192953278483,0.5580525548985017,-1.2558716893393558,-4.797531584094012
analytic_candidate,0.35000000000000003,0.1,0.816496580927726,0.4,0.08660254037844387,0.34036248945826314,-1.4625089714592572,0.31552054284341635,-1.0503501214682898,-3.624551119756367
analytic_candidate,0.35000000000000003,0.15000000000000002,0.816496580927726,0.42500000000000004,0.1299038105676658,0.26184720495124186,-1.0061524495828271,0.13313717743414405,-0.8063954984693572,-2.2239461199879815
analytic_candidate,0.35000000000000003,0.2,0.816496580927726,0.45000000000000007,0.17320508075688773,0.19935705721468178,-0.6568578066536435,0.018173597435669313,-0.5546963239369485,-0.6839751902677531
analytic_candidate,0.35000000000000003,0.25,0.816496580927726,0.47500000000000003,0.21650635094610965,0.15634353049774669,-0.42449576195710714,-0.026482762911476568,-0.31842953881765373,0.9200932568098681
analytic_candidate,0.35000000000000003,0.30000000000000004,0.816496580927726,0.5,0.2598076211353316,0.13451450211928978,-0.3093230207576728,-2.2033313108289535e-16,-0.11221146005562221,2.48109327876628
analytic_candidate,0.35000000000000003,0.35000000000000003,0.816496580927726,0.525,0.30310889132455354,0.13451450211928997,-0.30932302075767626,0.09717797500391188,0.05610573002781171,2.481093278766279
analytic_candidate,0.35000000000000003,0.4,0.816496580927726,0.55,0.34641016151377546,0.1563435304977469,-0.42449576195710936,0.26252668847571287,0.18214951485256647,0.9200932568098715
analytic_candidate,0.35000000000000003,0.45,0.816496580927726,0.5750000000000001,0.3897114317029974,0.199357057214682,-0.6568578066536452,0.4894679066330743,0.2616093649110327,-0.6839751902677589
analytic_candidate,0.35000000000000003,0.5,0.816496580927726,0.6000000000000001,0.4330127018922193,0.2618472049512413,-1.0061524495828285,0.76492757588895,0.2878975713885528,-2.223946119987979
analytic_candidate,0.35000000000000003,0.55,0.816496580927726,0.625,0.4763139720814413,0.34036248945826314,-1.4625089714592607,1.0673901594813187,0.2519262552158903,-3.62455111975637
analytic_candidate,0.35000000000000003,0.6000000000000001,0.816496580927726,0.6500000000000001,0.5196152422706632,0.4290702546711733,-1.9986192953278468,1.3666430643108127,0.14464815548076368,-4.797531584094008
analytic_candidate,0.35000000000000003,0.65,0.816496580927726,0.675,0.562916512459885,0.5195586957182364,-2.5651039152598134,1.626333423895059,-0.03786513776675978,-5.651566586736557
analytic_candidate,0.35000000000000003,0.7000000000000001,0.816496580927726,0.7000000000000001,0.6062177826491071,0.6014366593897825,-3.092794964577042,1.8097468769612535,-0.2883808404822687,-6.127745119045363
analytic_candidate,0.35000000000000003,0.75,0.816496580927726,0.7250000000000001,0.649519052838329,0.6638563543377753,-3.5038074367374947,1.88781636008136,-0.5843167587664005,-6.259091092329577
analytic_candidate,0.35000000000000003,0.8,0.816496580927726,0.75,0.6928203230275509,0.6976882338960886,-3.729519290751251,1.8468407201558514,-0.888366040965556,-6.217458127170554
analytic_candidate,0.35000000000000003,0.8500000000000001,0.816496580927726,0.7750000000000001,0.7361215932167728,0.6976882338960892,-3.7295192907512518,1.6927679194135055,-1.155227959915741,-6.217458127170564
analytic_candidate,0.35000000000000003,0.9,0.816496580927726,0.8,0.7794228634059948,0.6638563543377753,-3.50380743673749,1.4499413369893654,-1.3427385461271297,-6.259091092329579
analytic_candidate,0.35000000000000003,0.9500000000000001,0.816496580927726,0.8250000000000001,0.8227241335952167,0.6014366593897825,-3.0927949645770383,1.154618572302976,-1.423096349626863,-6.127745119045368
analytic_candidate,0.35000000000000003,1.0,0.816496580927726,0.8500000000000001,0.8660254037844386,0.5195586957182362,-2.5651039152598116,0.845958883171342,-1.3895134912334681,-5.651566586736561
analytic_candidate,0.4,0.0,0.816496580927726,0.4,0.0,0.6042295391615229,-3.0349662948543052,0.6386861995836292,-1.6212586114133969,-6.452110760800506
analytic_candidate,0.4,0.05,0.816496580927726,0.42500000000000004,0.04330127018922193,0.48200185761356124,-2.279910440217226,0.36968273386885964,-1.4414981861406566,-5.093443211810902
analytic_candidate,0.4,0.1,0.816496580927726,0.45,0.08660254037844387,0.36810582436257017,-1.6027368773685238,0.17036462007786177,-1.1859007332565525,-3.546857771875409
analytic_candidate,0.4,0.15000000000000002,0.816496580927726,0.47500000000000003,0.1299038105676658,0.27216658664313587,-1.0547356261499865,0.047139404116189776,-0.8935253919412371,-1.9413518674264418
analytic_candidate,0.4,0.2,0.816496580927726,0.5,0.17320508075688773,0.2004251186344688,-0.6600054718188373,7.479924182828267e-17,-0.5968743198243353,-0.39429314163737317
analytic_candidate,0.4,0.25,0.816496580927726,0.525,0.21650635094610965,0.15634353049774724,-0.424495761957109,0.026482762911475888,-0.3184295388176543,0.9200932568098613
analytic_candidate,0.4,0.30000000000000004,0.816496580927726,0.55,0.2598076211353316,0.14150448459758488,-0.34649949250898465,0.1238298294872951,-0.07149318538819414,1.5304996089206093
analytic_candidate,0.4,0.35000000000000003,0.816496580927726,0.5750000000000001,0.30310889132455354,0.15634353049774713,-0.42449576195710936,0.2890094513871894,0.1362800239650871,0.9200932568098631
analytic_candidate,0.4,0.4,0.816496580927726,0.6000000000000001,0.34641016151377546,0.2004251186344694,-0.6600054718188407,0.5169083238344327,0.2984371599121684,-0.39429314163737494
analytic_candidate,0.4,0.45,0.816496580927726,0.625,0.3897114317029974,0.27216658664313575,-1.0547356261499854,0.7973853904056534,0.40593877448673665,-1.941351867426437
analytic_candidate,0.4,0.5,0.816496580927726,0.65,0.4330127018922193,0.3681058243625703,-1.6027368773685238,1.1122024714056984,0.44541027773476294,-3.546857771875411
analytic_candidate,0.4,0.55,0.816496580927726,0.675,0.4763139720814413,0.4820018576135614,-2.279910440217227,1.4332154156414287,0.4005944541994134,-5.093443211810909
analytic_candidate,0.4,0.6000000000000001,0.816496580927726,0.7000000000000001,0.5196152422706632,0.6042295391615236,-3.034966294854311,1.723394243380102,0.2575108318207361,-6.452110760800508
analytic_candidate,0.4,0.65,0.816496580927726,0.7250000000000001,0.562916512459885,0.7219952356251641,-3.7870624550301857,1.9417802821020598,0.012399365654294326,-7.485350438979543
analytic_candidate,0.4,0.7000000000000001,0.816496580927726,0.75,0.6062177826491071,0.8207435415217106,-4.434460838213298,2.052069150922736,-0.3204062031440065,-8.096087492444589
analytic_candidate,0.4,0.75,0.816496580927726,0.775,0.649519052838329,0.8866966630798693,-4.87470162501236,2.032471585515152,-0.7048427403719751,-8.314696370235252
analytic_candidate,0.4,0.8,0.816496580927726,0.8,0.6928203230275509,0.9098952149608546,-5.030973359714799,1.8829971873383973,-1.087148932993133,-8.338935348504252
analytic_candidate,0.4,0.8500000000000001,0.816496580927726,0.8250000000000001,0.7361215932167728,0.8866966630798695,-4.874701625012359,1.6266475115927432,-1.4077506553401724,-8.314696370235248
analytic_candidate,0.4,0.9,0.816496580927726,0.8500000000000001,0.7794228634059948,0.8207435415217109,-4.434460838213303,1.303514486914194,-1.6169409134494521,-8.096087492444601
analytic_candidate,0.4,0.9500000000000001,0.816496580927726,0.875,0.8227241335952167,0.7219952356251629,-3.7870624550301826,0.9601519754035973,-1.687830735695242,-7.485350438979527
analytic_candidate,0.4,1.0,0.816496580927726,0.9,0.8660254037844386,0.6042295391615221,-3.034966294854302,0.6386861995836293,-1.621258611413396,-6.452110760800503
analytic_candidate,0.45,0.0,0.816496580927726,0.45,0.0,0.6603260791364148,-3.352867860106029,0.3441105797629919,-1.7756212574122654,-6.910310761965332
analytic_candidate,0.45,0.05,0.816496580927726,0.47500000000000003,0.04330127018922193,0.5104991472188208,-2.4339344875886435,0.12948300859634182,-1.541272329712435,-5.2005932792171565
analytic_candidate,0.45,0.1,0.816496580927726,0.5,0.08660254037844387,0.37783760922956566,-1.6525981250173212,-1.3197615199806194e-16,-1.233079715148322,-3.4956844242619693
analytic_candidate,0.45,0.15000000000000002,0.816496580927726,0.525,0.1299038105676658,0.2721665866431358,-1.0547356261499856,-0.04713940411618959,-0.8935253919412368,-1.941351867426437
analytic_candidate,0.45,0.2,0.816496580927726,0.55,0.17320508075688773,0.19935705721468175,-0.6568578066536409,-0.018173597435669375,-0.5546963239369482,-0.6839751902677571
analytic_candidate,0.45,0.25,0.816496580927726,0.575,0.21650635094610965,0.16237585698291074,-0.45952418522737903,0.08094657437999547,-0.23689701336741592,0.06540198898861027
analytic_candidate,0.45,0.30000000000000004,0.816496580927726,0.6000000000000001,0.2598076211353316,0.16237585698291074,-0.45952418522737726,0.24563211884684172,0.04834671692130376,0.06540198898860905
analytic_candidate,0.45,0.35000000000000003,0.816496580927726,0.625,0.30310889132455354,0.19935705721468144,-0.6568578066536411,0.4712943091974048,0.2930869590259161,-0.6839751902677467
analytic_candidate,0.45,0.4,0.816496580927726,0.65,0.34641016151377546,0.2721665866431358,-1.0547356261499845,0.750245986289463,0.4875866174544996,-1.941351867426436
analytic_candidate,0.45,0.45,0.816496580927726,0.675,0.3897114317029974,0.37783760922956605,-1.652598125017324,1.067878358209727,0.6165398575741606,-3.495684424261981
analytic_candidate,0.45,0.5,0.816496580927726,0.7,0.4330127018922193,0.5104991472188206,-2.4339344875886457,1.3995224959791641,0.6585005900533462,-5.200593279217161
analytic_candidate,0.45,0.55,0.816496580927726,0.7250000000000001,0.4763139720814413,0.6603260791364152,-3.3528678601060316,1.7097884063001851,0.589802124920391,-6.910310761965334
analytic_candidate,0.45,0.6000000000000001,0.816496580927726,0.75,0.5196152422706632,0.8131774943842124,-4.325638613810273,1.9560630418232061,0.3930824641294336,-8.446819830715903
analytic_candidate,0.45,0.65,0.816496580927726,0.775,0.562916512459885,0.9515485528700517,-5.23370923155302,2.0966867257053496,0.06829269054165414,-9.614626099401217
analytic_candidate,0.45,0.7000000000000001,0.816496580927726,0.8,0.6062177826491071,1.0570978510837936,-5.942365105637694,2.102094497975452,-0.35841614035187896,-10.2756533481847
analytic_candidate,0.45,0.75,0.816496580927726,0.825,0.649519052838329,1.1143332177378094,-6.332055293648666,1.9648986318304142,-0.8334038039691439,-10.484526139513946
analytic_candidate,0.45,0.8,0.816496580927726,0.8500000000000001,0.6928203230275509,1.1143332177378096,-6.332055293648666,1.7041981817630711,-1.2849502290418544,-10.484526139513953
analytic_candidate,0.45,0.8500000000000001,0.816496580927726,0.875,0.7361215932167728,1.0570978510837945,-5.942365105637694,1.3614447316588212,-1.6412591662262994,-10.275653348184703
analytic_candidate,0.45,0.9,0.816496580927726,0.9,0.7794228634059948,0.9515485528700511,-5.233709231553018,0.9892001579508131,-1.8499303135092748,-9.614626099401208
analytic_candidate,0.45,0.9500000000000001,0.816496580927726,0.925,0.8227241335952167,0.8131774943842107,-4.325638613810266,0.6376121211933263,-1.8905415176874742,-8.446819830715876
analytic_candidate,0.45,1.0,0.816496580927726,0.95,0.8660254037844386,0.6603260791364145,-3.3528678601060293,0.34411057976299136,-1.7756212574122658,-6.910310761965327
analytic_candidate,0.5,0.0,0.816496580927726,0.5,0.0,0.6799760111041008,-3.4654211210136796,2.0832004603087403e-16,-1.8298474727847214,-7.0559157172374904
analytic_candidate,0.5,0.05,0.816496580927726,0.525,0.04330127018922193,0.5104991472188215,-2.4339344875886497,-0.12948300859634151,-1.5412723297124375,-5.2005932792171645
analytic_candidate,0.5,0.1,0.816496580927726,0.55,0.08660254037844387,0.36810582436257017,-1.602736877368524,-0.1703646200778624,-1.185900733256553,-3.5468577718754104
analytic_candidate,0.5,0.15000000000000002,0.816496580927726,0.575,0.1299038105676658,0.2618472049512413,-1.0061524495828265,-0.13313717743414333,-0.8063954984693559,-2.2239461199879735
analytic_candidate,0.5,0.2,0.816496580927726,0.6,0.17320508075688773,0.19665047219365533,-0.651122495905609,-0.027819794218263368,-0.4320364327848141,-1.3497031513398876
analytic_candidate,0.5,0.25,0.816496580927726,0.625,0.21650635094610965,0.1747195847851536,-0.5337007810064907,0.13835773231998966,-0.0798808739994128,-1.0396896297912086
analytic_candidate,0.5,0.30000000000000004,0.816496580927726,0.65,0.2598076211353316,0.19665047219365536,-0.6511224959056099,0.36024462904292637,0.24011086491347922,-1.3497031513398912
analytic_candidate,0.5,0.35000000000000003,0.816496580927726,0.675,0.30310889132455354,0.2618472049512413,-1.0061524495828267,0.6317903984548061,0.5184979270808024,-2.2239461199879784
analytic_candidate,0.5,0.4,0.816496580927726,0.7,0.34641016151377546,0.36810582436257006,-1.6027368773685242,0.9418378513278377,0.7404904555217895,-3.546857771875396
analytic_candidate,0.5,0.45,0.816496580927726,0.725,0.3897114317029974,0.5104991472188214,-2.4339344875886506,1.2700394873828242,0.8827717396590912,-5.200593279217166
analytic_candidate,0.5,0.5,0.816496580927726,0.75,0.4330127018922193,0.6799760111041001,-3.4654211210136747,1.5846943964823212,0.9149237363923591,-7.055915717237489
analytic_candidate,0.5,0.55,0.816496580927726,0.775,0.4763139720814413,0.8623609229958397,-4.620714819183715,1.8444999473868529,0.8067051215245201,-8.939986538431183
analytic_candidate,0.5,0.6000000000000001,0.816496580927726,0.8,0.5196152422706632,1.0385743913533856,-5.776427619705351,2.0054773324350537,0.5404328253378158,-10.62258542844749
analytic_candidate,0.5,0.65,0.816496580927726,0.825,0.562916512459885,1.1866899091832264,-6.774903560419414,2.0322643202986392,0.12454792617477796,-11.845519547236336
analytic_candidate,0.5,0.7000000000000001,0.816496580927726,0.8500000000000001,0.6062177826491071,1.285792406140704,-7.455692956245449,1.9101780142973157,-0.3982083310199036,-12.437004176325836
analytic_candidate,0.5,0.75,0.816496580927726,0.875,0.649519052838329,1.320684256825428,-7.697690725921637,1.6526804205396866,-0.9541754856830128,-12.545285097232878
analytic_candidate,0.5,0.8,0.816496580927726,0.9,0.6928203230275509,1.285792406140703,-7.455692956245445,1.2999475378104963,-1.4551585206220405,-12.437004176325837
analytic_candidate,0.5,0.8500000000000001,0.816496580927726,0.925,0.7361215932167728,1.1866899091832255,-6.774903560419412,0.9082704920932916,-1.8222664916707243,-11.845519547236334
analytic_candidate,0.5,0.9,0.816496580927726,0.95,0.7794228634059948,1.0385743913533834,-5.776427619705346,0.5347101104359798,-2.0070107292715145,-10.622585428447458
analytic_candidate,0.5,0.9500000000000001,0.816496580927726,0.9750000000000001,0.8227241335952167,0.8623609229958402,-4.620714819183718,0.22362284509017774,-2.000736372478337,-8.939986538431189
analytic_candidate,0.5,1.0,0.816496580927726,1.0,0.8660254037844386,0.6799760111041006,-3.4654211210136787,3.662475343949106e-16,-1.8298474727847212,-7.055915717237491
analytic_candidate,0.55,0.0,0.816496580927726,0.55,0.0,0.660326079136414,-3.352867860106028,-0.34411057976299175,-1.775621257412264,-6.910310761965325
analytic_candidate,0.55,0.05,0.816496580927726,0.5750000000000001,0.04330127018922193,0.48200185761356146,-2.2799104402172286,-0.3696827338688603,-1.4414981861406573,-5.093443211810904
analytic_candidate,0.55,0.1,0.816496580927726,0.6000000000000001,0.08660254037844387,0.34036248945826253,-1.4625089714592543,-0.3155205428434164,-1.0503501214682893,-3.62455111975636
analytic_candidate,0.55,0.15000000000000002,0.816496580927726,0.625,0.1299038105676658,0.24299040049658013,-0.9204967587012916,-0.1965521945291733,-0.6416563474685345,-2.5908539669845307
analytic_candidate,0.55,0.2,0.816496580927726,0.65,0.17320508075688773,0.19360516972612662,-0.6523224859089983,-0.023726004779647286,-0.24012061741080395,-2.0545582984052415
analytic_candidate,0.55,0.25,0.816496580927726,0.675,0.21650635094610965,0.19360516972612649,-0.6523224859089921,0.19608755226033617,0.14060763157488734,-2.054558298405245
analytic_candidate,0.55,0.30000000000000004,0.816496580927726,0.7000000000000001,0.2598076211353316,0.24299040049658102,-0.9204967587012938,0.4574146001426988,0.491047367366114,-2.5908539669845427
analytic_candidate,0.55,0.35000000000000003,0.816496580927726,0.7250000000000001,0.30310889132455354,0.3403624894582629,-1.4625089714592572,0.7518696166379024,0.7984238662524008,-3.6245511197563727
analytic_candidate,0.55,0.4,0.816496580927726,0.75,0.34641016151377546,0.4820018576135611,-2.2799104402172286,1.0635326817725688,1.0409037319412442,-5.093443211810901
analytic_candidate,0.55,0.45,0.816496580927726,0.775,0.3897114317029974,0.6603260791364131,-3.3528678601060236,1.3656778265371905,1.1858191324918719,-6.910310761965319
analytic_candidate,0.55,0.5,0.816496580927726,0.8,0.4330127018922193,0.8623609229958399,-4.620714819183716,1.6208771022966741,1.1940312509538158,-8.939986538431183
analytic_candidate,0.55,0.55,0.816496580927726,0.8250000000000001,0.4763139720814413,1.0691254597072106,-5.968943788382953,1.7862052296224284,1.0312660701504253,-10.976474066782774
analytic_candidate,0.55,0.6000000000000001,0.816496580927726,0.8500000000000001,0.5196152422706632,1.25683523713299,-7.232521793792694,1.8236409013513972,0.684171970702337,-12.739699618779522
analytic_candidate,0.55,0.65,0.816496580927726,0.875,0.562916512459885,1.4003433026098533,-8.221672776375893,1.7129255221279875,0.17493633540075954,-13.9109853551417
analytic_candidate,0.55,0.7000000000000001,0.816496580927726,0.9000000000000001,0.6062177826491071,1.4782749386085694,-8.766675524695238,1.4615519216530326,-0.4337395308918969,-14.297144995682103
analytic_candidate,0.55,0.75,0.816496580927726,0.925,0.649519052838329,1.4782749386085705,-8.76667552469524,1.106405413204446,-1.0488713276555464,-14.297144995682109
analytic_candidate,0.55,0.8,0.816496580927726,0.9500000000000001,0.6928203230275509,1.4003433026098526,-8.221672776375891,0.704963450561977,-1.5709051846539408,-13.9109853551417
analytic_candidate,0.55,0.8500000000000001,0.816496580927726,0.9750000000000001,0.7361215932167728,1.256835237132989,-7.232521793792688,0.3193101434902106,-1.9214053333018304,-12.739699618779515
analytic_candidate,0.55,0.9,0.816496580927726,1.0,0.7794228634059948,1.0691254597072088,-5.9689437883829415,-4.573458825429803e-16,-2.062532140300852,-10.976474066782758
analytic_candidate,0.55,0.9500000000000001,0.816496580927726,1.0250000000000001,0.8227241335952167,0.8623609229958402,-4.620714819183718,-0.22362284509017882,-2.000736372478335,-8.939986538431187
analytic_candidate,0.55,1.0,0.816496580927726,1.05,0.8660254037844386,0.6603260791364136,-3.3528678601060253,-0.34411057976299103,-1.7756212574122638,-6.910310761965322
analytic_candidate,0.6000000000000001,0.0,0.816496580927726,0.6000000000000001,0.0,0.604229539161523,-3.0349662948543066,-0.6386861995836303,-1.6212586114133973,-6.452110760800504
analytic_candidate,0.6000000000000001,0.05,0.816496580927726,0.6250000000000001,0.04330127018922193,0.4290702546711732,-1.9986192953278459,-0.5580525548985011,-1.2558716893393556,-4.79753158409401
analytic_candidate,0.6000000000000001,0.1,0.816496580927726,0.6500000000000001,0.08660254037844387,0.29861311658568046,-1.2571583533119002,-0.416273000663662,-0.843139176676609,-3.5731746058074423
analytic_candidate,0.6000000000000001,0.15000000000000002,0.816496580927726,0.675,0.1299038105676658,0.21868166061363792,-0.8169783970822582,-0.22904005008282796,-0.416830239923079,-2.8242659355813773
analytic_candidate,0.6000000000000001,0.2,0.816496580927726,0.7000000000000001,0.17320508075688773,0.19181424369532019,-0.6715854082062986,-0.006104487778877128,0.0035244276624002494,-2.572351371031636
analytic_candidate,0.6000000000000001,0.25,0.816496580927726,0.7250000000000001,0.21650635094610965,0.21868166061363825,-0.8169783970822593,0.24646555179753632,0.4067696218173291,-2.824265935581378
analytic_candidate,0.6000000000000001,0.30000000000000004,0.816496580927726,0.7500000000000001,0.2598076211353316,0.298613116585681,-1.2571583533119024,0.522043445596009,0.7820725818226133,-3.573174605807447
analytic_candidate,0.6000000000000001,0.35000000000000003,0.816496580927726,0.7750000000000001,0.30310889132455354,0.42907025467117316,-1.9986192953278474,0.8085905094123086,1.1112235338585899,-4.797531584094006
analytic_candidate,0.6000000000000001,0.4,0.816496580927726,0.8,0.34641016151377546,0.6042295391615227,-3.0349662948543044,1.084708043796468,1.3637477795926602,-6.452110760800496
analytic_candidate,0.6000000000000001,0.45,0.816496580927726,0.8250000000000001,0.3897114317029974,0.8131774943842117,-4.325638613810268,1.318450920629876,1.4974590535580412,-8.446819830715896
analytic_candidate,0.6000000000000001,0.5,0.816496580927726,0.8500000000000001,0.4330127018922193,1.038574391353385,-5.7764276197053475,1.4707672219990733,1.4665779039336977,-10.622585428447472
analytic_candidate,0.6000000000000001,0.55,0.816496580927726,0.8750000000000001,0.4763139720814413,1.2568352371329887,-7.232521793792691,1.5043307578611853,1.2372333625994927,-12.739699618779493
analytic_candidate,0.6000000000000001,0.6000000000000001,0.816496580927726,0.9000000000000001,0.5196152422706632,1.4406442215377857,-8.493932100074048,1.3960289976090074,0.8059977175660833,-14.487401529095788
analytic_candidate,0.6000000000000001,0.65,0.816496580927726,0.925,0.562916512459885,1.5637992581402418,-9.355661457213133,1.1484097688593873,0.21308871296567605,-15.507288269076934
analytic_candidate,0.6000000000000001,0.7000000000000001,0.816496580927726,0.9500000000000002,0.6062177826491071,1.6071910289124756,-9.66228497035477,0.7941233740986848,-0.45848734380565404,-15.604323401945905
analytic_candidate,0.6000000000000001,0.75,0.816496580927726,0.9750000000000001,0.649519052838329,1.5637992581402411,-9.35566145721313,0.3896646457416858,-1.1010963902692845,-15.50728826907692
analytic_candidate,0.6000000000000001,0.8,0.816496580927726,1.0,0.6928203230275509,1.4406442215377833,-8.493932100074035,5.619469478979225e-16,-1.6119954351321697,-14.487401529095765
analytic_candidate,0.6000000000000001,0.8500000000000001,0.816496580927726,1.0250000000000001,0.7361215932167728,1.2568352371329898,-7.232521793792694,-0.3193101434902123,-1.921405333301832,-12.739699618779515
analytic_candidate,0.6000000000000001,0.9,0.816496580927726,1.05,0.7794228634059948,1.0385743913533831,-5.776427619705345,-0.534710110435979,-2.007010729271514,-10.622585428447458
analytic_candidate,0.6000000000000001,0.9500000000000001,0.816496580927726,1.0750000000000002,0.8227241335952167,0.8131774943842099,-4.325638613810259,-0.6376121211933273,-1.8905415176874725,-8.446819830715874
analytic_candidate,0.6000000000000001,1.0,0.816496580927726,1.1,0.8660254037844386,0.6042295391615229,-3.0349662948543052,-0.6386861995836302,-1.6212586114133973,-6.452110760800507
analytic_candidate,0.65,0.0,0.816496580927726,0.65,0.0,0.5195586957182367,-2.5651039152598134,-0.8459588831713425,-1.38951349123347,-5.651566586736563
analytic_candidate,0.65,0.05,0.816496580927726,0.675,0.04330127018922193,0.358887799504759,-1.6358315903264617,-0.6732233721164395,-1.0089704781864903,-4.227818032097172
analytic_candidate,0.65,0.1,0.816496580927726,0.7000000000000001,0.08660254037844387,0.2484947293995489,-1.0205306271813077,-0.4632569212859548,-0.5884557999912933,-3.266652679022408
analytic_candidate,0.65,0.15000000000000002,0.816496580927726,0.7250000000000001,0.1299038105676658,0.19252505509153733,-0.7163859693551997,-0.22980173749882382,-0.15495013277591252,-2.784732618518519
analytic_candidate,0.65,0.2,0.816496580927726,0.75,0.17320508075688773,0.19252505509153728,-0.7163859693551984,0.019289882554301,0.2764892088957413,-2.784732618518517
analytic_candidate,0.65,0.25,0.816496580927726,0.775,0.21650635094610965,0.24849472939954875,-1.0205306271813046,0.27798921115377656,0.6954201623082499,-3.266652679022397
analytic_candidate,0.65,0.30000000000000004,0.816496580927726,0.8,0.2598076211353316,0.35888779950475924,-1.6358315903264635,0.537182379719814,1.0875137817675073,-4.227818032097181
analytic_candidate,0.65,0.35000000000000003,0.816496580927726,0.8250000000000001,0.30310889132455354,0.5195586957182365,-2.5651039152598116,0.7803745407237171,1.4273786290002275,-5.651566586736561
analytic_candidate,0.65,0.4,0.816496580927726,0.8500000000000001,0.34641016151377546,0.7219952356251639,-3.787062455030184,0.9816283066984598,1.6754313700409496,-7.485350438979533
analytic_candidate,0.65,0.45,0.816496580927726,0.875,0.3897114317029974,0.9515485528700527,-5.233709231553027,1.1074865677545371,1.78163762296762,-9.614626099401221
analytic_candidate,0.65,0.5,0.816496580927726,0.9,0.4330127018922193,1.1866899091832255,-6.774903560419414,1.1239938282053468,1.6977185654959452,-11.845519547236343
analytic_candidate,0.65,0.55,0.816496580927726,0.925,0.4763139720814413,1.4003433026098537,-8.221672776375906,1.0079620715660076,1.3959688492531799,-13.910985355141703
analytic_candidate,0.65,0.6000000000000001,0.816496580927726,0.9500000000000001,0.5196152422706632,1.5637992581402425,-9.355661457213136,0.7587451231176986,0.8880076773036046,-15.507288269076943
analytic_candidate,0.65,0.65,0.816496580927726,0.9750000000000001,0.562916512459885,1.6526038197270652,-9.98096870250027,0.40475993898129203,0.23368825972802568,-16.330321666565204
analytic_candidate,0.65,0.7000000000000001,0.816496580927726,1.0,0.6062177826491071,1.652603819727065,-9.980968702500263,9.345358610102085e-16,-0.4673765194560533,-16.33032166656519
analytic_candidate,0.65,0.75,0.816496580927726,1.025,0.649519052838329,1.5637992581402418,-9.355661457213131,-0.3896646457416848,-1.1010963902692856,-15.507288269076922
analytic_candidate,0.65,0.8,0.816496580927726,1.05,0.6928203230275509,1.4003433026098537,-8.221672776375893,-0.7049634505619796,-1.570905184653941,-13.910985355141701
analytic_candidate,0.65,0.8500000000000001,0.816496580927726,1.0750000000000002,0.7361215932167728,1.1866899091832248,-6.77490356041941,-0.9082704920932924,-1.8222664916707254,-11.845519547236322
analytic_candidate,0.65,0.9,0.816496580927726,1.1,0.7794228634059948,0.9515485528700517,-5.233709231553021,-0.9892001579508135,-1.8499303135092746,-9.614626099401214
analytic_candidate,0.65,0.9500000000000001,0.816496580927726,1.125,0.8227241335952167,0.7219952356251637,-3.7870624550301835,-0.9601519754035981,-1.6878307356952436,-7.485350438979532
analytic_candidate,0.65,1.0,0.816496580927726,1.15,0.8660254037844386,0.5195586957182365,-2.5651039152598103,-0.8459588831713412,-1.3895134912334701,-5.651566586736559
analytic_candidate,0.7000000000000001,0.0,0.816496580927726,0.7000000000000001,0.0,0.41741249696696114,-2.015271662532105,-0.9471415412379165,-1.111942836141416,-4.520938385359226
analytic_candidate,0.7000000000000001,0.05,0.816496580927726,0.7250000000000001,0.04330127018922193,0.2802249469485912,-1.2441476009864048,-0.7085115176789837,-0.7308185822063418,-3.352732049972125
analytic_candidate,0.7000000000000001,0.1,0.816496580927726,0.7500000000000001,0.08660254037844387,0.1961076692119541,-0.7862439137849052,-0.4574219216924181,-0.3139026841193643,-2.6501153207736166
analytic_candidate,0.7000000000000001,0.15000000000000002,0.816496580927726,0.7750000000000001,0.1299038105676658,0.16782167371905785,-0.6349735879679533,-0.20466311481136307,0.11816230442952805,-2.416321552187138
analytic_candidate,0.7000000000000001,0.2,0.816496580927726,0.8,0.17320508075688773,0.19610766921195422,-0.7862439137849044,0.04313673791728144,0.5530903464932122,-2.6501153207736166
analytic_candidate,0.7000000000000001,0.25,0.816496580927726,0.8250000000000001,0.21650635094610965,0.28022494694859035,-1.2441476009863996,0.27865169890892444,0.9789982642870382,-3.3527320499721083
analytic_candidate,0.7000000000000001,0.30000000000000004,0.816496580927726,0.8500000000000001,0.2598076211353316,0.41741249696696114,-2.015271662532103,0.4893999730356259,1.3762200537622893,-4.520938385359216
