model,state,a_L0,ux_L0,uy_L0,energy_eV_cell,energy_J_m2,gradient_norm_eV_L0,eigenvalue_min_eV_L0sq,eigenvalue_middle_eV_L0sq,eigenvalue_max_eV_L0sq,force_a_eV_L0,traction_a_MPa,H_aa_eV_L0sq,H_ax_eV_L0sq,H_ay_eV_L0sq,force_x_eV_L0,traction_x_MPa,H_xa_eV_L0sq,H_xx_eV_L0sq,H_xy_eV_L0sq,force_y_eV_L0,traction_y_MPa,H_ya_eV_L0sq,H_yx_eV_L0sq,H_yy_eV_L0sq,samples,normal_load_MPa,schur_x_eV_L0sq,transverse_force_residual_eV_L0,eliminated_eigenvalue_min_eV_L0sq
analytic_candidate,relaxed_x_branch,0.817929497358313,0.037500000000000006,0.004105509387833278,0.0034037227931246576,0.007678102300259438,0.17769523182286703,3.6644092840062474,5.84691299784391,23.044341166086625,-3.3497510321112145e-15,-2.6385918428717896e-11,22.883301041311167,-1.7121248688657031,0.05017484060225347,0.17769523182286703,1399.7016038219458,-1.7121248688657031,4.6976504968592545,-1.0786619717363286,-1.943296868908706e-16,-1.5307308565404337e-12,0.05017484060225347,-1.0786619717363286,4.974711909766361,81,0.0,4.337284374857864,3.3497510321112145e-15,4.9745713350482905
analytic_candidate,relaxed_x_branch,0.8184279885866191,0.043750000000000004,0.005561763204996609,0.0045977337938183805,0.010371546851466693,0.20417435018566898,3.4225856056911073,5.962829436010595,23.08572321695896,3.427813588530171e-15,2.700081554383561e-11,22.875031158078983,-1.9624955549880079,0.06716676310648974,0.20417435018566898,1608.2770622627813,-1.9624955549880079,4.611276776118915,-1.2507569415571775,8.90292613936472e-16,7.012816195540426e-12,0.06716676310648974,-1.2507569415571775,4.984830324462759,81,0.0,4.131952295252521,3.427813588530171e-15,4.984578157898494
analytic_candidate,relaxed_x_branch,0.8189912538974944,0.05,0.0072255513479675074,0.005953074292050301,0.013428917744927743,0.2292967116822555,3.175929658954785,6.070674292958365,23.127676619334203,-7.783704236707933e-15,-6.131207456740405e-11,22.864588211598054,-2.1978864421795943,0.08607190447529785,0.2292967116822555,1806.1653754034478,-2.1978864421795943,4.513526224147668,-1.4194762928361544,1.0503208545953324e-16,8.27335528153174e-13,0.08607190447529785,-1.4194762928361544,4.996166135501629,81,0.0,3.9036217032997262,7.783704236707933e-15,4.995751538128819
analytic_candidate,relaxed_x_branch,0.8196146748488089,0.05625,0.009090500454789041,0.0074608350825298665,0.0168301176361194,0.25292806805010437,2.9258709113474484,6.171180179294956,23.16834996785,3.901393097471839e-15,3.073119137554974e-11,22.85166733813874,-2.416916218301157,0.10662537124951185,0.25292806805010437,1992.309072503538,-2.416916218301157,4.405148458235718,-1.5844494747145195,-3.88225692912747e-16,-3.05804561799688e-12,0.10662537124951185,-1.5844494747145195,5.008585262117947,81,0.0,3.655347496648952,3.901393097471839e-15,5.007948120855206
analytic_candidate,relaxed_x_branch,0.820293304660368,0.0625,0.011149797232925814,0.009111328112789805,0.020553292260621463,0.27495350082109327,2.6738393714584574,6.26505448494838,23.20596945457438,-8.095954462383759e-15,-6.37716630278749e-11,22.83596897652615,-2.6184452781264445,0.1285478139666467,0.27495350082109327,2165.802943206592,-2.6184452781264445,4.2869517669765695,-1.7453424993443234,-2.610216730258852e-16,-2.0560622286748554e-12,0.1285478139666467,-1.7453424993443234,5.0219425674784945,81,0.0,3.3902465210612793,8.095954462383759e-15,5.0210150017660595
analytic_candidate,relaxed_x_branch,0.8210219471400703,0.06875,0.013396299445336638,0.010894207981002466,0.02457510450833482,0.29527755991085247,2.4212274000362775,6.352960950307263,23.238897052611286,-4.994268887337228e-15,-3.9339750987197734e-11,22.817210074849257,-2.8015749034276167,0.15155113353834151,0.29527755991085247,2325.895129205513,-2.8015749034276167,4.159791474737917,-1.9018583698900122,7.058156142880634e-17,5.559694749189329e-13,0.15155113353834151,-1.9018583698900122,5.03608385336765,81,0.0,3.1114197094964666,4.994268887337228e-15,5.034792254761143
analytic_candidate,relaxed_x_branch,0.8217952321080881,0.07500000000000001,0.015822641081024096,0.012798592849099377,0.028871007178743222,0.313823949576095,2.169358823103662,6.435507269837993,23.265674436616443,-7.032568971609976e-15,-5.539539788193803e-11,22.795134052911415,-2.965640438148128,0.17534391332785335,0.313823949576095,2471.9846505350665,-2.965640438148128,4.024558650078547,-2.0537366598751596,5.664956351236761e-18,4.4622742034584087e-14,0.17534391332785335,-2.0537366598751596,5.050847826568132,81,0.0,2.821885440175807,7.032568971609976e-15,5.049115297804053
analytic_candidate,relaxed_x_branch,0.822607685504076,0.08125,0.018421329063483507,0.014813182172370565,0.03341550855480464,0.33053483699545855,1.9194659189927479,6.513237834850611,23.285052871968638,-1.1310397063368782e-15,-8.909175979038876e-12,22.76951922448596,-3.1101995429974023,0.19963643798441788,0.33053483699545855,2603.615959277709,-3.1101995429974023,3.88216941009263,-2.2007523729306793,-9.651161163651278e-16,-7.60219935049961e-12,0.19963643798441788,-2.2007523729306793,5.066067991233406,81,0.0,2.524525565185197,1.1310397063368782e-15,5.063817038012157
analytic_candidate,relaxed_x_branch,0.8234537928899286,0.08750000000000001,0.021184829639423614,0.01692636913867097,0.03818242604279855,0.34536986435143907,1.672674074821818,6.586630576410093,23.296010290852827,-5.585809592645319e-16,-4.3999304681756405e-12,22.740185505610114,-3.2350166819473447,0.22414519817808096,0.34536986435143907,2720.471157753756,-3.2350166819473447,3.7335550059369136,-2.342714224196217,-5.93065364613149e-16,-4.671563403838318e-12,0.22414519817808096,-2.342714224196217,5.081574430537705,81,0.0,2.222044484565917,5.93065364613149e-16,5.078729757336222
analytic_candidate,relaxed_x_branch,0.8243280555655401,0.09375,0.024105643343589417,0.019126346216857337,0.043145124268006846,0.3583049447699439,1.4299933595678513,6.656096879618266,23.297757368826147,1.0755285551056204e-16,8.4719158082885e-13,22.706999346807546,-3.340044974353313,0.24859681730936697,0.3583049447699439,2822.360514162571,-3.340044974353313,3.5796528109934376,-2.4794624859615033,-1.066990462997297e-16,-8.4046614363225e-13,0.24859681730936697,-2.4794624859615033,5.097195450211283,81,0.0,1.916940761530463,1.0755285551056204e-16,5.093686719123458
analytic_candidate,relaxed_x_branch,0.8252250389653324,0.1,0.027176368105714995,0.021401202701885846,0.0482767351164987,0.36933091718389877,1.1923159381930057,6.721983647315246,23.289734677904427,-3.5735303605122226e-16,-2.8148623492055343e-12,22.669876921598068,-3.4254064610338317,0.2727313696754941,0.36933091718389877,2909.2118669714823,-3.4254064610338317,3.4213982762320647,-2.6108665327939646,-1.8684869190072062e-15,-1.4718032163416525e-11,0.2727313696754941,-2.6108665327939646,5.1127590655825506,81,0.0,1.6114901307157212,1.8684869190072062e-15,5.108523492265016
analytic_candidate,relaxed_x_branch,0.8261394133794983,0.10625000000000001,0.030389750623334832,0.023739013587643843,0.05355035821405765,0.37845212662195477,0.9604181202352028,6.784576745336833,23.27160300357844,-1.0769163338864018e-14,-8.48284731255726e-11,22.628785677455436,-3.4913717024056172,0.2963050879564614,0.37845212662195477,2981.059441879792,-3.4913717024056172,3.2597178697305207,-2.7368222078507234,-1.2994434087781892e-15,-1.0235688401339694e-11,0.2963050879564614,-2.7368222078507234,5.128094321964518,81,0.0,1.3077383446790067,1.0769163338864018e-14,5.123079002858534
analytic_candidate,relaxed_x_branch,0.8270659873375197,0.1125,0.03373872655707861,0.02612791948253625,0.05893924119939569,0.38568498599651924,0.7349658488949747,6.844105227478685,23.24322875671389,-8.222589276130066e-15,-6.476916279239919e-11,22.583744407839543,-3.538339472106153,0.3190924805198399,0.38568498599651924,3038.032523053339,-3.538339472106153,3.095522979918596,-2.8572491147306587,-3.0391813198027418e-15,-2.393956733669749e-11,0.3190924805198399,-2.8572491147306587,5.143032445329414,81,0.0,1.0075021091194385,8.222589276130066e-15,5.137196333183412
analytic_candidate,relaxed_x_branch,0.8279997342032067,0.11875000000000001,0.037216450414360544,0.028556197598397837,0.06441693986061674,0.3910565643809877,0.5165225439240756,6.900745894314705,23.204666159010607,-4.551914400963142e-15,-3.5855334001530686e-11,22.534822036459254,-3.5668171476566473,0.3408878958639877,0.3910565643809877,3080.34433301395,-3.5668171476566473,2.929704734741075,-2.9720879202036454,-4.209089674023225e-15,-3.315491083763873e-11,0.3408878958639877,-2.9720879202036454,5.157407826049053,81,0.0,0.7123763341676947,4.551914400963142e-15,5.150723294439388
analytic_candidate,relaxed_x_branch,0.8289358126672134,0.125,0.04081631618377757,0.031012324090679996,0.06995745876192466,0.39460323595363855,0.3055583710933627,6.954627874708176,23.156137588041407,-7.882583474838611e-15,-6.209094424655313e-11,22.48213532021352,-3.5774022437482618,0.3615065829263561,0.39460323595363855,3108.281390398909,-3.5774022437482618,2.7631296706153856,-3.08129773415585,-5.156682372775556e-15,-4.061907859615098e-11,0.3615065829263561,-3.08129773415585,5.171058843014045,81,0.0,0.42374603149858014,7.882583474838611e-15,5.163512803519673
analytic_candidate,relaxed_x_branch,0.829869581895505,0.13125,0.04453196988257695,0.03348502820965295,0.07553537339765742,0.3963694138885745,0.10246019003402305,7.0058370283344935,23.098013173528777,-2.5444923945627806e-14,-2.0042913076770279e-10,22.425845678764873,-3.5707653925894203,0.38078530267043337,0.3963694138885745,3122.193536846537,-3.5707653925894203,2.5966361743822026,-3.1848536153406277,-6.9154751369815415e-15,-5.447305220926146e-11,0.38078530267043337,-3.1848536153406277,5.183828538750216,81,0.0,0.1428013705638782,2.5444923945627806e-14,5.175423095577413
analytic_candidate,relaxed_x_branch,0.8307966121130758,0.1375,0.0483573152022505,0.03596333884677429,0.08112593519137218,0.39640638487605573,-0.09245839175019924,7.054420052404385,23.030790464426726,-2.3023249973164184e-14,-1.813536558187177e-10,22.366155349882433,-3.54763495457375,0.398582549173448,0.39640638487605573,3122.4847565373607,-3.54763495457375,2.4310316168336463,-3.2827442358129924,-9.580444076950911e-15,-7.546495650036342e-11,0.398582549173448,-3.2827442358129924,5.195565158364827,81,0.0,-0.12944536636108506,2.3023249973164184e-14,5.186317803837766
analytic_candidate,relaxed_x_branch,0.8317126913838606,0.14375000000000002,0.05228651340172521,0.038436624135120605,0.08670516082631777,0.3947712528249873,-0.2789472716899613,7.100388238964839,22.95507474936757,-2.693678613496786e-14,-2.1218049785661907e-10,22.303303053882804,-3.508783343377318,0.41477843823526245,0.3947712528249873,3109.6048557608297,-3.508783343377318,2.2670900963071663,-3.3749697236608003,-1.1285026732532621e-14,-8.889191822797549e-11,0.41477843823526245,-3.3749697236608003,5.206122566452468,81,0.0,-0.39214195137856667,2.693678613496786e-14,5.196065936521834
analytic_candidate,relaxed_x_branch,0.8326138293018657,0.15000000000000002,0.056313978521242446,0.04089462479801799,0.09224990747312274,0.39152599464820326,-0.4568106893163352,7.1437208744635585,22.871560415858596,-3.549244231848547e-14,-2.795732216735205e-10,22.23755933049194,-3.455015072251843,0.42927431912603226,0.39152599464820326,3084.0420253558536,-3.455015072251843,2.1055507138613394,-3.4615396929411757,-1.3819891411803731e-14,-1.0885899399388125e-10,0.42927431912603226,-3.4615396929411757,5.2153605566525405,81,0.0,-0.6445782907965931,3.549244231848547e-14,5.20454177832998
analytic_candidate,relaxed_x_branch,0.8334962582448591,0.15625,0.06043436888785026,0.04332748194379914,0.0977379354890813,0.3867366267569321,-0.625898815782682,7.184368304509774,22.781013575924746,-3.5284275501368256e-14,-2.779334960332066e-10,22.169221689538873,-3.3871564710262874,0.4419921612055652,0.3867366267569321,3046.316275205236,-3.3871564710262874,1.94711630654814,-3.5424714614888475,-1.6529746321714e-14,-1.3020446412617587e-10,0.4419921612055652,-3.5424714614888475,5.223145068564819,81,0.0,-0.8861689994647257,3.5284275501368256e-14,5.211624741058471
analytic_candidate,relaxed_x_branch,0.8343564327687055,0.1625,0.06464257576754005,0.04572575998629956,0.1031479601221037,0.3804724778298857,-0.7861001791725747,7.222254707311314,22.684256064318287,-5.018901960696098e-14,-3.953378518796821e-10,22.098609694763688,-3.306046983557783,0.4528737623609341,0.3804724778298857,2996.9737058530845,-3.306046983557783,1.7924525713416493,-3.617788451247076,-1.9573752341184303e-14,-1.5418203552068274e-10,0.4528737623609341,-3.617788451247076,5.229348326351689,81,0.0,-1.1164368724556752,5.018901960696098e-14,5.217199184873564
analytic_candidate,relaxed_x_branch,0.8351910276436996,0.16875,0.06893370989870246,0.04808046533575199,0.10845969367355035,0.372805561381087,-0.9373349467507452,7.257280631863659,22.582150825192794,-6.571132527000145e-14,-5.176067271257555e-10,22.026060078876135,-3.2125319301286117,0.461879820982786,0.372805561381087,2936.581566234787,-3.2125319301286117,1.6421875187019608,-3.6875187616759066,-2.4317353686242882e-14,-1.9154728354933583e-10,0.461879820982786,-3.6875187616759066,5.23384891272761,81,0.0,-1.3349975098350617,6.571132527000145e-14,5.221154228750579
analytic_candidate,relaxed_x_branch,0.8359969349585803,0.17500000000000002,0.07330308652338302,0.05038306146022795,0.11365387947376274,0.3638100404300574,-1.0795490418610318,7.289325363702475,22.475588639121483,-6.225575610585565e-14,-4.903872814965447e-10,21.95192196861742,-3.107456605593648,0.46898890787911096,0.3638100404300574,2865.7240368953317,-3.107456605593648,1.4969112010740797,-3.751693904279639,-2.692334202802904e-14,-2.120745989090155e-10,0.46898890787911096,-3.751693904279639,5.236531791271425,81,0.0,-1.5415452343186147,6.225575610585565e-14,5.223383565741104
analytic_candidate,relaxed_x_branch,0.8367712606463962,0.18125000000000002,0.07774620942118776,0.05262548086762143,0.11871231891096741,0.3535617759918873,-1.2127090449196058,7.318249183405836,22.365476099581862,-6.910444438901209e-14,-5.443342550628721e-10,21.876552281347507,-2.9916615791910637,0.4741963693422969,0.3535617759918873,2784.9986734550953,-2.9916615791910637,1.357175667544482,-3.810347685038725,-3.108581100863539e-14,-2.448622795251256e-10,0.4741963693422969,-3.810347685038725,5.237288289176102,81,0.0,-1.735840354023506,6.910444438901209e-14,5.22378529613614
analytic_candidate,relaxed_x_branch,0.8375113207209356,0.1875,0.08225875434829813,0.05480013450574447,0.12361789263596863,0.34213795098713523,-1.3367978114813792,7.34389558205112,22.252724722196618,-7.079059560766154e-14,-5.576160327494147e-10,21.800311339788475,-2.8659790634261695,0.47751318769721207,0.34213795098713523,2695.0134441560213,-2.8659790634261695,1.2234951012387691,-3.863515221228794,-3.538185369689195e-14,-2.787021174271038e-10,0.47751318769721207,-3.863515221228794,5.236016051739113,81,0.0,-1.9176977594158653,7.079059560766154e-14,5.222261789289228
analytic_candidate,relaxed_x_branch,0.8382146374540316,0.19375,0.08683655219212186,0.056899919026111474,0.12835457694775965,0.32961676138306206,-1.4518107326864118,7.366093494108621,22.13824105748551,-8.112260863057941e-14,-6.390010820303281e-10,21.72355873899881,-2.731230225315802,0.4789648211563816,0.32961676138306206,2596.3842969876246,-2.731230225315802,1.0963461007745419,-3.9112320795019215,-3.877714122024756e-14,-3.0544672583964034e-10,0.4789648211563816,-3.9112320795019215,5.232618979134369,81,0.0,-2.086976800740704,8.112260863057941e-14,5.218719582858217
analytic_candidate,relaxed_x_branch,0.8388789356731481,0.2,0.09147557207097103,0.058918222307037506,0.13290745625250266,0.3160771668039177,-1.5577525620202421,7.384659602118295,22.022917675669834,-8.550105068394487e-14,-6.734899779982639e-10,21.64664948926586,-2.5882233219144304,0.4785900407296676,0.3160771668039177,2489.7331952494606,-2.5882233219144304,0.9761680711843821,-3.9535335229715116,-4.291705879566621e-14,-3.3805676951138307e-10,0.4785900407296676,-3.9535335229715116,5.227007155317644,81,0.0,-2.243572365596785,8.550105068394487e-14,5.213069326505109
analytic_candidate,relaxed_x_branch,0.8395021393151041,0.20625000000000002,0.09617190453736074,0.06084892758511445,0.1372627323832938,0.30159869339993645,-1.6546347352450317,7.3994007591011055,21.907624897930063,-8.58202398035246e-14,-6.760042239800785e-10,21.56993045023454,-2.437752552185853,0.47643977829095074,0.30159869339993645,2375.6865647543477,-2.437752552185853,0.863363693238858,-3.990453856208886,-4.693467836602849e-14,-3.697034743694414e-10,0.47643977829095074,-3.990453856208886,5.219096778312734,81,0.0,-2.3874070621800683,8.58202398035246e-14,5.205225775636451
analytic_candidate,relaxed_x_branch,0.8400823683352716,0.21250000000000002,0.10092174498224454,0.06268641650038302,0.1414077314694483,0.2862612823744609,-1.7424731160243188,7.41011656407529,21.793203160627893,-9.85878045867139e-14,-7.765740632526646e-10,21.493737064973665,-2.2805975279972412,0.47257599667634276,0.2862612823744609,2254.87410067971,-2.2805975279972412,0.7582994430968063,-4.022025858391812,-5.1936753509007616e-14,-4.091047150681509e-10,0.47257599667634276,-4.022025858391812,5.20881010060839,81,0.0,-2.518424408874082,9.85878045867139e-14,5.195107839544239
analytic_candidate,relaxed_x_branch,0.8406179360415215,0.21875,0.10572137728464642,0.06442557132193517,0.14533090895700398,0.27014517818651734,-1.821286107010162,7.416602113361609,21.680455915982144,-1.0658141036401503e-13,-8.395395278407186e-10,21.41839039760543,-2.117523277623454,0.46707058985008365,0.27014517818651734,2127.927886941614,-2.117523277623454,0.6613061367686734,-4.048280296241254,-5.5690695111021427e-14,-4.3867443411514495e-10,0.46707058985008365,-4.048280296241254,5.196075387959488,81,0.0,-2.636582932681141,1.0658141036401503e-13,5.182638687288321
analytic_candidate,relaxed_x_branch,0.8411073468979802,0.225,0.11056715770549962,0.0660617765844164,0.14902185330033602,0.25333085103757447,-1.891093074150005,7.418650935753237,21.570142993351922,-1.0744183320809952e-13,-8.463170604873493e-10,21.344194474352815,-1.9492807051977397,0.4600043186928352,0.25333085103757447,1995.4817856245973,-1.9492807051977397,0.5726794760808208,-4.069245509773503,-5.977163208825687e-14,-4.708198888554654e-10,0.4600043186928352,-4.069245509773503,5.1808269045215205,81,0.0,-2.741851085374287,1.0744183320809952e-13,5.167745913819252
analytic_candidate,relaxed_x_branch,0.8415492948245981,0.23125,0.11545549898484908,0.06759092033456043,0.15247128877408384,0.23589894879266968,-1.9519130401327554,7.416058103446472,21.46297436856218,-1.1178558079194545e-13,-8.805326688485661e-10,21.271433925189953,-1.7766074387296316,0.4514657858040115,0.23589894879266968,1858.1710582653911,-1.7766074387296316,0.49268057474038224,-4.084947065235156,-6.450135564550763e-14,-5.08075821841431e-10,0.4514657858040115,-4.084947065235156,5.163004931945563,81,0.0,-2.834202895617338,1.1178558079194545e-13,5.150361768155574
analytic_candidate,relaxed_x_branch,0.8419426620040061,0.23750000000000002,0.12038285456674291,0.0690093951576377,0.15567107778860914,0.21793027396281145,-2.0037636108408763,7.408623493450023,21.35960431352559,-1.18849374786123e-13,-9.361740255765512e-10,21.200371921521583,-1.6002290074482008,0.4415504508410741,0.21793027396281145,1716.6321845437888,-1.6002290074482008,0.42153644480845903,-4.0954074708493025,-6.817203052067455e-14,-5.369896506322995e-10,0.4415504508410741,-4.0954074708493025,5.14255582980469,81,0.0,-2.913614286454017,1.18849374786123e-13,5.130423444880037
analytic_candidate,relaxed_x_branch,0.8422865181964655,0.24375000000000002,0.12534570284504445,0.07031409912803285,0.15861422303430417,0.19950578177925957,-2.046660106221943,7.396155156839604,21.260625923634326,-1.1964040869116843e-13,-9.42404983009744e-10,21.131248404326275,-1.4208602962260162,0.43035968630384874,0.19950578177925957,1571.5028471137916,-1.4208602962260162,0.3594404254187868,-4.100645952176654,-7.176811228637447e-14,-5.653159110687221e-10,0.43035968630384874,-4.100645952176654,5.119432144506924,81,0.0,-2.980059999729968,1.1964040869116843e-13,5.10787343980173
analytic_candidate,relaxed_x_branch,0.8425801205563505,0.25,0.13034053129509315,0.07150243680398614,0.16129486972552481,0.18070659571613482,-2.080614874016875,7.378472736753357,21.16656604473379,-1.2746748101477579e-13,-1.004058667085547e-09,21.064278596810148,-1.2392072306434516,0.41799987229938873,0.18070659571613482,1423.4220538748775,-1.2392072306434516,0.30655253700448687,-4.100678284979981,-7.559231018916535e-14,-5.954390375193221e-10,0.41799987229938873,-4.100678284979981,5.093592773655639,81,0.0,-3.0335110816253064,1.2746748101477579e-13,5.082659970331649
analytic_candidate,relaxed_x_branch,0.8428229139389457,0.25625000000000003,0.1353638203297714,0.07257232036512215,0.1637083081666227,0.16161403706432018,-2.105636771295983,7.355410861669765,21.077880643641098,-1.2553846850948958e-13,-9.888638761519713e-10,20.9996517957424,-1.0559686508582071,0.4045815276695057,0.16161403706432018,1273.0303709250006,-1.0559686508582071,0.26299974563160045,-4.095516684487957,-7.863935197471861e-14,-6.194405215794168e-10,0.4045815276695057,-4.095516684487957,5.06500319264088,81,0.0,-3.07393289628134,1.2553846850948958e-13,5.054737460941455
analytic_candidate,relaxed_x_branch,0.8430145316838682,0.2625,0.1404120266934359,0.07352217097018117,0.16585097681470945,0.14230966532568956,-2.121730804808955,7.326822429573124,20.994950684787508,-1.2770340340750863e-13,-1.005917022811236e-09,20.937530436162426,-0.8718383358439173,0.390218473918819,0.14230966532568956,1120.97024074508,-0.8718383358439173,0.22887612331709647,-4.085169750898003,-8.270814588762221e-14,-6.514903256573858e-10,0.390218473918819,-4.085169750898003,5.0336357500721505,81,0.0,-3.101283647395359,1.2770340340750863e-13,5.024067094015726
analytic_candidate,relaxed_x_branch,0.8431547968606261,0.26875,0.14548156618277644,0.07435092039294382,0.16772046596996792,0.12287532628188118,-2.128897926856625,7.292581692317771,20.918078589455085,-1.2788381464901022e-13,-1.0073381183661746e-09,20.87804942498212,-0.6875071417526245,0.37502702764197127,0.12287532628188118,967.8863608357177,-0.6875071417526245,0.2042428914483438,-4.069642471855238,-8.563809383854704e-14,-6.74569464044804e-10,0.37502702764197127,-4.069642471855238,4.999470038485771,81,0.0,-3.115513400679553,1.2788381464901022e-13,4.9906174264667165
analytic_candidate,relaxed_x_branch,0.8432437239621902,0.275,0.1505687954595974,0.07505801297423921,0.16931552217898327,0.1033932045948832,-2.1271349888796207,7.252587048826522,20.84748536232555,-1.4300366446562407e-13,-1.1264368573743078e-09,20.821315740070535,-0.5036652191227847,0.3591252166136556,0.1033932045948832,814.4260980509049,-0.5036652191227847,0.18912833563263612,-4.048936283518417,-8.89843754237063e-14,-7.009280537128499e-10,0.3591252166136556,-4.048936283518417,4.962493346569274,81,0.0,-3.1165636133966736,1.4300366446562407e-13,4.954365072655077
analytic_candidate,relaxed_x_branch,0.8432815210334493,0.28125,0.15566999269659812,0.07564340790863933,0.1706360533930577,0.08394587771488832,-2.1164348603871415,7.206763461253248,20.783308472206386,-1.4074158505295031e-13,-1.1086185054162302e-09,20.76740829264142,-0.3210042733573404,0.3426320143785312,0.08394587771488832,661.2399132290591,-0.3210042733573404,0.1835275815017842,-4.023049192691882,-9.185013860601998e-14,-7.235016100278379e-10,0.3426320143785312,-4.023049192691882,4.922701198929286,81,0.0,-3.1043671910317774,1.4074158505295031e-13,4.915295454441133
analytic_candidate,relaxed_x_branch,0.843268592222527,0.28750000000000003,0.16078133677343062,0.07610758186332296,0.1716831348758318,0.0646163677001948,-2.096786726386688,7.155064419896947,20.725600569938727,-1.3680723220943491e-13,-1.0776276908142973e-09,20.716378052082426,-0.1402198312739456,0.3256665880702848,0.0646163677001948,508.9817693772937,-0.1402198312739456,0.1874022221913362,-3.9919759633857215,-9.477488238651688e-14,-7.465397552742483e-10,0.3256665880702848,-3.9919759633857215,4.880097989175222,81,0.0,-3.0788491058318503,1.3680723220943491e-13,4.873403619564446
analytic_candidate,relaxed_x_branch,0.8432055407435689,0.29375,0.16589888471694778,0.07645153190484773,0.1724590158054833,0.045488187288117696,-2.0681765822873164,7.097473399821978,20.67432911736791,-1.3816031652069682e-13,-1.0882859074763375e-09,20.668248433698004,0.037986526513290986,0.3083475543116994,0.045488187288117696,358.30949457101826,0.037986526513290986,0.20067978942611112,-3.9557083720767268,-9.722431193459613e-14,-7.658338603086085e-10,0.3083475543116994,-3.9557083720767268,4.8346977117784595,81,0.0,-3.0399276277582197,1.3816031652069682e-13,4.828695129986729
analytic_candidate,relaxed_x_branch,0.8430931722391148,0.30000000000000004,0.17101854705718617,0.07667677868553492,0.17296712646255968,0.026645376186834387,-2.0305879514885317,7.034004773539715,20.629376988244903,-1.4373918721943824e-13,-1.1322305546367503e-09,20.623015951118305,0.21290501220912617,0.2907922384164491,0.026645376186834387,209.88506782404127,0.21290501220912617,0.2232530614050751,-3.9142355368925066,-9.971537484609883e-14,-7.854559104710316e-10,0.2907922384164491,-3.9142355368925066,4.786524797772708,81,0.0,-2.98751623566238,1.4373918721943824e-13,4.781187022298476
analytic_candidate,relaxed_x_branch,0.8429324985278847,0.30625,0.17613606075027394,0.07678536981448453,0.17321208583429817,0.008172523075924828,-1.9840028576535509,6.964704167915054,20.590544086874004,-1.3646028751423955e-13,-1.0748948147471074e-09,20.58065113625111,0.383815607563326,0.27311593274721613,0.008172523075924828,64.37479238636377,0.383815607563326,0.2549792020374187,-3.867544326925655,-1.0266093530830744e-13,-8.086580282814733e-10,0.27311593274721613,-3.867544326925655,4.735615058846979,81,0.0,-2.921526295470161,1.3646028751423955e-13,4.730908842724409
analytic_candidate,relaxed_x_branch,0.8427247417189204,0.3125,0.181246959302661,0.07677988330831396,0.17319970939878654,0.009845231803182228,-1.9284030910709857,6.889648277513436,20.557550015394607,-1.3293532941105468e-13,-1.0471287939044588e-09,20.541099730524408,0.5499862299816247,0.25543115100275676,-0.009845231803182228,-77.55068385093065,0.5499862299816247,0.29567872761119285,-3.8156198588951655,-1.0477209377857122e-13,-8.252875791503235e-10,0.25543115100275676,-3.8156198588951655,4.682016743701455,81,0.0,-2.84187061300386,1.3293532941105468e-13,4.677903759595216
analytic_candidate,relaxed_x_branch,0.8424713386646874,0.31875000000000003,0.18634653972005677,0.07666343098234492,0.17293701677478682,0.02732221932834599,-1.8637718165168948,6.808944168610393,20.53003780797519,-1.3627987627273797e-13,-1.0734737191921688e-09,20.50428415166367,0.7106711575196347,0.23784687642929683,-0.02732221932834599,-215.216547014513,0.7106711575196347,0.34513429878307467,-3.758446089376722,-1.054763915098178e-13,-8.308353175667189e-10,0.23784687642929683,-3.758446089376722,4.625791709621941,81,0.0,-2.7484679917667605,1.3627987627273797e-13,4.622229756286506
analytic_candidate,relaxed_x_branch,0.842173945712955,0.325,0.19142982590239133,0.07643966160379743,0.1724322388346962,0.04417229620055556,-1.7900955785048698,6.722728125894387,20.507578741845613,-1.3770234952303895e-13,-1.084678511067647e-09,20.470105240233078,0.86510979473021,0.2204678034979364,-0.04417229620055556,-347.9442481498213,0.86510979473021,0.40308933801164415,-3.6960065117729126,-1.0682774109760373e-13,-8.414798698484232e-10,0.2204678034979364,-3.6960065117729126,4.56701671099041,81,0.0,-2.6412489502776944,1.3770234952303895e-13,4.5639609074366225
analytic_candidate,relaxed_x_branch,0.8418344436989907,0.33125000000000004,0.19649152811725665,0.07611276358294623,0.17169482377524484,0.060308939466218084,-1.7073667684364433,6.631164105709516,20.489678232383213,-1.3742479376688266e-13,-1.0824922102138952e-09,20.438444289459554,1.0125258762097569,0.20339357447561807,-0.060308939466218084,-475.05224777113614,1.0125258762097569,0.4692464754227004,-3.628284968009968,-1.0755632495751399e-13,-8.47218909589522e-10,0.20339357447561807,-3.628284968009968,4.505784804774032,81,0.0,-2.520162778687477,1.3742479376688266e-13,4.503188740593504
analytic_candidate,relaxed_x_branch,0.8414549430946567,0.3375,0.20152599821437941,0.07568746692603279,0.1707354415228664,0.0756453898549423,-1.6155866263749998,6.534441864220839,20.475782823050555,-1.272940086671781e-13,-1.0026922290519517e-09,20.40916536026526,1.1521272220459589,0.1867180145522662,-0.0756453898549423,-595.8571449302874,1.1521272220459589,0.5432658298622952,-3.5552665855183987,-1.070098870625813e-13,-8.429146297836979e-10,0.1867180145522662,-3.5552665855183987,4.442206870768837,81,0.0,-2.3851861391948006,1.272940086671781e-13,4.440023684116394
