source_frame,atoms,n_Si,n_O,n_H,source_config_type,observed_group,empty_gap_x_A,empty_gap_y_A,empty_gap_z_A,included
921,272,192,48,32,bulk,Si_O_H_vacuum1,0.79691808,1.0145757799999986,16.45042394,True
922,272,192,48,32,bulk,Si_O_H_vacuum1,0.8215764400000005,0.71444331,16.54011729,True
923,272,192,48,32,bulk,Si_O_H_vacuum1,0.77211317,0.7671896699999995,16.38250198,True
924,272,192,48,32,bulk,Si_O_H_vacuum1,0.8459696299999981,0.5504821600000002,16.23337928,True
925,272,192,48,32,bulk,Si_O_H_vacuum1,0.5173206300000004,0.7145023600000003,16.36885384,True
926,272,192,48,32,bulk,Si_O_H_vacuum1,0.7323463699999998,0.92030086,16.660235990000004,True
927,272,192,48,32,bulk,Si_O_H_vacuum1,0.6423174200000004,0.7308349500000004,16.883150200000003,True
928,272,192,48,32,bulk,Si_O_H_vacuum1,0.866382010000001,0.7829504099999998,16.428236220000006,True
929,272,192,48,32,bulk,Si_O_H_vacuum1,0.8279733600000005,0.6619463800000003,16.416439810000004,True
930,272,192,48,32,bulk,Si_O_H_vacuum1,0.9524396700000008,1.02247658,16.368300490000003,True
931,272,192,48,32,bulk,Si_O_H_vacuum1,0.8236371599999995,0.8634445500000002,16.42388729,True
932,272,192,48,32,bulk,Si_O_H_vacuum1,0.6438855700000008,0.7228022099999999,16.26823878,True
933,272,192,48,32,bulk,Si_O_H_vacuum1,0.8385652500000007,0.8684151600000006,16.595714920000002,True
934,272,192,48,32,bulk,Si_O_H_vacuum1,0.6943198700000001,0.8125365400000002,16.47826174,True
935,272,192,48,32,bulk,Si_O_H_vacuum1,0.8361831600000005,0.7649712799999998,16.576275170000002,True
936,272,192,48,32,bulk,Si_O_H_vacuum1,0.8287792800000002,1.0259086499999996,16.68522653,True
937,284,192,60,32,bulk,Si_O_H_vacuum1,0.7439096399999999,1.1232327000000002,16.304130269999995,True
938,284,192,60,32,bulk,Si_O_H_vacuum1,0.5102517299999999,0.659291789999999,16.293030319999996,True
939,284,192,60,32,bulk,Si_O_H_vacuum1,0.5369067500000005,0.6786932399999998,16.642871269999993,True
940,284,192,60,32,bulk,Si_O_H_vacuum1,0.7630693800000004,0.7411867499999996,16.571330449999994,True
941,284,192,60,32,bulk,Si_O_H_vacuum1,0.6466857600000003,0.6977469699999995,16.495397899999997,True
942,284,192,60,32,bulk,Si_O_H_vacuum1,0.5147322400000001,0.8770319699999992,16.654278309999995,True
943,284,192,60,32,bulk,Si_O_H_vacuum1,0.5599111799999996,0.5664635099999998,16.348836319999997,True
944,284,192,60,32,bulk,Si_O_H_vacuum1,0.40565045999999955,0.7600600199999995,16.013263049999992,True
945,284,192,60,32,bulk,Si_O_H_vacuum1,0.3992194399999982,0.62968835,16.173052359999996,True
946,284,192,60,32,bulk,Si_O_H_vacuum1,0.40326229000000074,0.6611784800000005,16.180026479999995,True
947,284,192,60,32,bulk,Si_O_H_vacuum1,0.5948323700000007,0.5933947799999993,15.934418729999997,True
948,284,192,60,32,bulk,Si_O_H_vacuum1,0.627084619999999,0.6350990500000003,16.38161188999999,True
949,284,192,60,32,bulk,Si_O_H_vacuum1,0.509885869999999,0.896001570000001,16.332726939999997,True
950,284,192,60,32,bulk,Si_O_H_vacuum1,0.8612990999999982,0.5675636600000006,16.603720249999995,True
951,284,192,60,32,bulk,Si_O_H_vacuum1,0.7563689799999987,0.8174114699999997,16.902040719999995,True
952,284,192,60,32,bulk,Si_O_H_vacuum1,0.60079966,0.6903948800000002,16.570035659999995,True
953,284,192,60,32,bulk,Si_O_H_vacuum1,0.6598664999999986,0.5774426599999993,16.781874739999996,True
954,284,192,60,32,bulk,Si_O_H_vacuum1,0.6070635000000001,0.8111394400000005,16.005854009999997,True
955,284,192,60,32,bulk,Si_O_H_vacuum1,0.7472279399999997,0.9101714200000007,15.592520279999993,True
956,284,192,60,32,bulk,Si_O_H_vacuum1,0.603719100000001,0.5755769700000022,16.262932069999994,True
957,284,192,60,32,bulk,Si_O_H_vacuum1,0.44246930999999956,0.5309972699999997,17.016750969999997,True
958,284,192,60,32,bulk,Si_O_H_vacuum1,0.5417325199999998,0.661155709999998,16.660148859999996,True
959,284,192,60,32,bulk,Si_O_H_vacuum1,0.5619708400000007,0.5620826300000001,16.724886169999994,True
960,284,192,60,32,bulk,Si_O_H_vacuum1,0.32813855999999997,0.5836674999999991,16.423618879999996,True
961,284,192,60,32,bulk,Si_O_H_vacuum1,0.46957476000000004,0.9599223500000007,15.763013219999994,True
962,284,192,60,32,bulk,Si_O_H_vacuum1,0.6722155499999999,0.4999881400000018,15.609098259999994,True
963,284,192,60,32,bulk,Si_O_H_vacuum1,0.5535042299999993,0.8375184300000007,15.769201009999994,True
964,284,192,60,32,bulk,Si_O_H_vacuum1,0.6229991699999985,0.607317530000001,16.543935489999996,True
965,284,192,60,32,bulk,Si_O_H_vacuum1,0.49343837999999945,0.6427579500000014,16.294448789999997,True
966,284,192,60,32,bulk,Si_O_H_vacuum1,0.47098414000000205,0.9069312199999998,16.357786489999995,True
967,284,192,60,32,bulk,Si_O_H_vacuum1,0.6533833100000013,0.5281650199999999,17.107554709999995,True
968,284,192,60,32,bulk,Si_O_H_vacuum1,0.4346438700000004,0.5569107499999999,16.916325089999994,True
969,284,192,60,32,bulk,Si_O_H_vacuum1,0.5520568,0.5000528899999995,16.174824949999994,True
970,284,192,60,32,bulk,Si_O_H_vacuum1,0.64676511,0.51899822,15.788036799999999,True
971,284,192,60,32,bulk,Si_O_H_vacuum1,0.6702164699999993,0.5388901599999992,16.098669419999997,True
972,284,192,60,32,bulk,Si_O_H_vacuum1,0.60118426,0.6064219399999996,16.231331529999995,True
973,284,192,60,32,bulk,Si_O_H_vacuum1,0.9968722800000002,0.73748412,15.966926979999997,True
974,284,192,60,32,bulk,Si_O_H_vacuum1,0.8471182600000007,0.6744508999999997,16.397363149999997,True
975,284,192,60,32,bulk,Si_O_H_vacuum1,0.7744701199999998,0.68511123,16.917429269999996,True
976,284,192,60,32,bulk,Si_O_H_vacuum1,0.66551672,0.5733186499999999,16.607832539999997,True
977,284,192,60,32,bulk,Si_O_H_vacuum1,0.8599345700000016,0.5342619700000002,16.826603019999997,True
978,284,192,60,32,bulk,Si_O_H_vacuum1,0.68964219,0.5203985199999978,16.952890879999995,True
979,284,192,60,32,bulk,Si_O_H_vacuum1,0.6357745599999988,0.674522390000001,16.993557169999995,True
980,284,192,60,32,bulk,Si_O_H_vacuum1,0.5866458799999998,0.4509196200000006,16.610518959999993,True
981,284,192,60,32,bulk,Si_O_H_vacuum1,0.5999135999999986,0.4814906600000001,16.115613429999996,True
982,284,192,60,32,bulk,Si_O_H_vacuum1,0.5233641100000006,0.7123885600000008,16.374388729999996,True
983,284,192,60,32,bulk,Si_O_H_vacuum1,0.7562893200000003,0.7600560399999999,16.244829709999994,True
984,284,192,60,32,bulk,Si_O_H_vacuum1,0.8534829599999991,0.5916517700000011,16.031665079999996,True
985,284,192,60,32,bulk,Si_O_H_vacuum1,0.5786617799999985,0.5462317699999991,16.078405259999997,True
986,284,192,60,32,bulk,Si_O_H_vacuum1,1.0139468799999996,0.6900992700000004,16.107389319999996,True
987,284,192,60,32,bulk,Si_O_H_vacuum1,0.7741167499999977,0.56072305,16.338379349999997,True
988,284,192,60,32,bulk,Si_O_H_vacuum1,0.6487764500000004,0.656799369999999,16.476576889999997,True
989,284,192,60,32,bulk,Si_O_H_vacuum1,0.8676982200000011,0.7358616500000007,16.875359789999997,True
990,284,192,60,32,bulk,Si_O_H_vacuum1,0.6544019599999986,0.5026371199999989,15.994661139999993,True
991,284,192,60,32,bulk,Si_O_H_vacuum1,0.7285412599999997,0.5618198699999997,15.732853669999995,True
992,284,192,60,32,bulk,Si_O_H_vacuum1,0.6474571199999988,0.5095617399999998,16.237357639999995,True
993,284,192,60,32,bulk,Si_O_H_vacuum1,0.37002763000000144,0.5338143300000001,16.308058699999993,True
994,284,192,60,32,bulk,Si_O_H_vacuum1,0.6699906599999988,0.48578634999999976,16.365448609999994,True
995,284,192,60,32,bulk,Si_O_H_vacuum1,0.4839466799999995,0.5401291399999986,16.407918049999996,True
996,284,192,60,32,bulk,Si_O_H_vacuum1,0.4765331099999991,0.7095513799999997,16.452490359999995,True
997,284,192,60,32,bulk,Si_O_H_vacuum1,0.4044797499999988,0.67133596,17.119098869999995,True
998,284,192,60,32,bulk,Si_O_H_vacuum1,0.7709819200000005,0.6119311000000012,17.086600319999995,True
999,284,192,60,32,bulk,Si_O_H_vacuum1,0.6893620799999993,0.6905033400000001,16.530847259999994,True
1000,284,192,60,32,bulk,Si_O_H_vacuum1,0.9054025299999985,0.6882866599999994,15.247525879999992,True
1001,284,192,60,32,bulk,Si_O_H_vacuum1,0.53229398,0.5933926799999977,15.584289029999995,True
1002,284,192,60,32,bulk,Si_O_H_vacuum1,0.6205599099999994,0.7584961700000001,15.915774419999996,True
1003,284,192,60,32,bulk,Si_O_H_vacuum1,0.47383074999999986,0.6569027199999998,16.28881094999999,True
1004,284,192,60,32,bulk,Si_O_H_vacuum1,0.5210596099999981,0.51443717,16.849420119999994,True
1005,284,192,60,32,bulk,Si_O_H_vacuum1,0.57396848,0.5243522400000011,16.644874699999995,True
1006,284,192,60,32,bulk,Si_O_H_vacuum1,0.6262591700000016,0.6301550799999988,17.243827259999996,True
1007,284,192,60,32,bulk,Si_O_H_vacuum1,0.6980492300000002,0.7243211399999986,17.620160479999996,True
1008,284,192,60,32,bulk,Si_O_H_vacuum1,0.35485537000000006,0.755372090000001,16.834835609999995,True
1009,284,192,60,32,bulk,Si_O_H_vacuum1,0.5689903400000011,0.7795903699999984,16.01811259999999,True
1010,284,192,60,32,bulk,Si_O_H_vacuum1,0.5904261299999994,0.5640757900000013,15.448834759999995,True
1011,284,192,60,32,bulk,Si_O_H_vacuum1,0.8190469199999992,0.3760910599999999,15.915128369999996,True
1012,284,192,60,32,bulk,Si_O_H_vacuum1,0.7299845200000001,0.657718590000001,16.396320979999995,True
1013,901,768,5,128,bulk,Si_O_H_vacuum1,1.0471911692746458,1.5240116128157326,42.02436409653618,False
1014,902,768,6,128,bulk,Si_O_H_vacuum1,1.01083490234649,1.5066673547269747,41.9866943427355,False
1015,903,768,7,128,bulk,Si_O_H_vacuum1,1.0064161013675026,1.5545651539857654,42.035149194438496,False
1016,907,768,11,128,bulk,Si_O_H_vacuum1,0.9856835622381135,1.5891157989467573,41.186141883177854,False
1017,907,768,11,128,bulk,Si_O_H_vacuum1,1.0130993592776643,1.5074732212779156,41.739826829233195,False
1018,909,768,13,128,bulk,Si_O_H_vacuum1,0.9554355389070796,1.5440418544542547,42.00657076172167,False
1019,911,768,15,128,bulk,Si_O_H_vacuum1,0.8907122491885988,1.3370036680599418,41.76169908362474,False
1020,915,768,19,128,bulk,Si_O_H_vacuum1,0.8823144939576895,1.4125680772620763,41.222209045678795,False
1021,915,768,19,128,bulk,Si_O_H_vacuum1,0.9050143218013739,1.2966917141543115,40.67155496373467,False
1022,919,768,23,128,bulk,Si_O_H_vacuum1,0.9702402657470549,1.347315978637912,40.739818170977294,False
1023,919,768,23,128,bulk,Si_O_H_vacuum1,0.8248671494117769,1.293727931866814,40.95864820454116,False
1024,920,768,24,128,bulk,Si_O_H_vacuum1,0.8237773624527895,1.3053807010585943,41.514035562061096,False
1025,920,768,24,128,bulk,Si_O_H_vacuum1,0.799425191291929,1.232730370003531,41.393725421842326,False
1026,920,768,24,128,bulk,Si_O_H_vacuum1,0.9059078225370081,1.2678685908328735,41.4715395316901,False
1027,920,768,24,128,bulk,Si_O_H_vacuum1,0.841270709344208,0.9824813434549354,42.428119533372715,False
1028,921,768,25,128,bulk,Si_O_H_vacuum1,0.9550176019573461,1.0043422588652766,40.79983476417042,False
1029,922,768,26,128,bulk,Si_O_H_vacuum1,0.8772385446463127,1.1813635117759649,42.303159574767356,False
1030,923,768,27,128,bulk,Si_O_H_vacuum1,0.8141345224783166,1.2146239685665843,41.99590198304069,False
1031,926,768,30,128,bulk,Si_O_H_vacuum1,0.8819892512694633,0.8617400273954017,40.08799478469989,False
1032,927,768,31,128,bulk,Si_O_H_vacuum1,0.7884260065553577,1.0973707884888018,40.09719748582292,False
1033,927,768,31,128,bulk,Si_O_H_vacuum1,0.6097932627149317,1.2310215725984546,39.70308747334788,False
1034,928,768,32,128,bulk,Si_O_H_vacuum1,0.890469383792105,1.1263014994861664,40.05346228937503,False
1035,928,768,32,128,bulk,Si_O_H_vacuum1,0.8236884399938027,1.1659637995572154,39.89499943149457,False
1036,928,768,32,128,bulk,Si_O_H_vacuum1,0.7504408739941691,1.0580064461363101,39.5458446151701,False
1037,928,768,32,128,bulk,Si_O_H_vacuum1,0.7003953755824328,1.22692881800009,39.562035988875984,False
1038,928,768,32,128,bulk,Si_O_H_vacuum1,0.8577557753391387,1.24938154477802,42.24304655820715,False
1039,930,768,34,128,bulk,Si_O_H_vacuum1,0.7590075037317447,0.8122164243330623,41.33325196153618,False
1040,935,768,39,128,bulk,Si_O_H_vacuum1,0.7189479516348661,0.9898394230042566,39.80279562289163,False
1041,940,768,44,128,bulk,Si_O_H_vacuum1,0.8087749791105056,0.8831285228458656,40.522240934062175,False
1042,945,768,49,128,bulk,Si_O_H_vacuum1,0.6705782732373764,0.8273571466278977,37.88549530146031,False
1043,946,768,50,128,bulk,Si_O_H_vacuum1,0.5753073118978146,0.7605068818969091,37.47961679627209,False
1044,946,768,50,128,bulk,Si_O_H_vacuum1,0.6973072060961357,0.6695783915215499,35.97794328046165,False
1045,948,768,52,128,bulk,Si_O_H_vacuum1,0.6727323991770645,0.8655787753994254,33.64890050062708,False
1046,948,768,52,128,bulk,Si_O_H_vacuum1,0.753271454045248,0.7400081763620185,32.81140534810971,False
1047,949,768,53,128,bulk,Si_O_H_vacuum1,0.7357809403236765,0.7510029192457579,34.4858532583379,False
1048,952,768,56,128,bulk,Si_O_H_vacuum1,0.7387072592421617,0.8639875935237744,31.1093610915638,False
1049,953,768,57,128,bulk,Si_O_H_vacuum1,0.7669281375510146,0.9506024024419573,31.162231707154096,False
1050,957,768,61,128,bulk,Si_O_H_vacuum1,0.47758191108916714,0.8757278464690126,30.573721535605234,False
1051,964,768,68,128,bulk,Si_O_H_vacuum1,0.7560803130498986,0.677659600999914,28.505675607152575,False
1052,965,768,69,128,bulk,Si_O_H_vacuum1,0.5081894212797855,0.8904295770041915,28.1396872491994,False
1053,978,768,82,128,bulk,Si_O_H_vacuum1,0.5977010315095074,0.6326255239309285,21.587159305678824,False
1054,1000,768,104,128,bulk,Si_O_H_vacuum1,0.43879050401980557,0.5939998311395345,39.93634112702307,False
1055,1002,768,106,128,bulk,Si_O_H_vacuum1,0.6827558979629929,0.49377713893913044,40.175178794171195,False
1056,1002,768,106,128,bulk,Si_O_H_vacuum1,0.5575911725519528,0.48145466700482253,40.243128303049225,False
1057,1003,768,107,128,bulk,Si_O_H_vacuum1,0.4056068102235628,0.5646901531593048,40.277823379982514,False
1058,1003,768,107,128,bulk,Si_O_H_vacuum1,0.4265166854829645,0.49821737914280995,40.33717056194472,False
1059,1003,768,107,128,bulk,Si_O_H_vacuum1,0.477132261138962,0.6174480551205976,40.53761444131772,False
1060,1003,768,107,128,bulk,Si_O_H_vacuum1,0.4694580517076288,0.4809438829347163,40.56764450062089,False
1061,1003,768,107,128,bulk,Si_O_H_vacuum1,0.43272870868192526,0.4763320962502257,40.4490776866256,False
1062,1003,768,107,128,bulk,Si_O_H_vacuum1,0.3834629830305569,0.5624690271228938,40.28046524341735,False
1063,1003,768,107,128,bulk,Si_O_H_vacuum1,0.6225580984144323,0.46633360130878454,40.15511465515721,False
1064,1003,768,107,128,bulk,Si_O_H_vacuum1,0.49485745926496344,0.7969007262422574,40.06843850627356,False
1065,1003,768,107,128,bulk,Si_O_H_vacuum1,0.5854846809395702,0.890123984334923,39.86687788015673,False
1066,1006,768,110,128,bulk,Si_O_H_vacuum1,0.5593312766309412,0.5033245389595644,37.01188048498635,False
1067,1006,768,110,128,bulk,Si_O_H_vacuum1,0.5462252284502251,0.5583613326457133,37.89997069072401,False
1068,1007,768,111,128,bulk,Si_O_H_vacuum1,0.5996981976625761,0.6433196322955976,36.48451647999569,False
1069,1007,768,111,128,bulk,Si_O_H_vacuum1,0.5523363078658572,0.675337609791267,36.48538642143497,False
1070,1007,768,111,128,bulk,Si_O_H_vacuum1,0.3820367421979034,0.6695979446108606,36.01193896375908,False
1071,1007,768,111,128,bulk,Si_O_H_vacuum1,0.41250227635199876,0.6031642585130883,35.93122798670408,False
1072,1007,768,111,128,bulk,Si_O_H_vacuum1,0.416052527244363,0.5825228538374351,36.02468324785432,False
1073,1008,768,112,128,bulk,Si_O_H_vacuum1,0.4608878674083959,0.507376334101718,35.58214453183647,False
1074,1008,768,112,128,bulk,Si_O_H_vacuum1,0.5639186152534514,0.42733126116721676,33.55912353630034,False
1075,1008,768,112,128,bulk,Si_O_H_vacuum1,0.46425408970955173,0.731592277975703,32.89694388222305,False
1076,1008,768,112,128,bulk,Si_O_H_vacuum1,0.5923612909590968,0.758377336377232,32.82600706631126,False
1077,1009,768,113,128,bulk,Si_O_H_vacuum1,0.39717441128741543,0.5131637514765383,35.373045789841385,False
1078,1009,768,113,128,bulk,Si_O_H_vacuum1,0.7643234724869725,0.5550463183376011,35.01138114352774,False
1079,1009,768,113,128,bulk,Si_O_H_vacuum1,0.6352579142897378,0.9233001377666942,33.323928756381655,False
1080,1009,768,113,128,bulk,Si_O_H_vacuum1,0.7309463916351479,0.7224834608297775,33.2349075084945,False
1081,1009,768,113,128,bulk,Si_O_H_vacuum1,0.4795077108668811,0.6684330652273031,32.944957667084005,False
1082,576,576,0,0,bulk,Si_vacuum2,41.45,41.5108,0.6441500000000001,False
1083,576,576,0,0,bulk,Si_vacuum2,42.0688,41.68240000000001,0.71213,False
1084,576,576,0,0,bulk,Si_vacuum2,41.7008,41.8621,0.5211000000000008,False
1085,576,576,0,0,bulk,Si_vacuum2,41.41470000000001,40.87810000000001,0.55372,False
1086,576,576,0,0,bulk,Si_vacuum2,40.592999999999996,41.377700000000004,0.76818,False
1087,576,576,0,0,bulk,Si_vacuum2,40.72850000000001,41.6205,0.7734699999999999,False
1088,576,576,0,0,bulk,Si_vacuum2,40.739999999999995,41.153200000000005,0.5466999999999991,False
1089,576,576,0,0,bulk,Si_vacuum2,40.981100000000005,41.194199999999995,0.6432000000000005,False
1090,576,576,0,0,bulk,Si_vacuum2,41.01690000000001,41.0045,0.8021000000000025,False
1091,576,576,0,0,bulk,Si_vacuum2,40.486999999999995,41.11340000000001,0.6453300000000007,False
1092,576,576,0,0,bulk,Si_vacuum2,40.059999999999995,40.90170000000001,0.7169599999999996,False
1093,576,576,0,0,bulk,Si_vacuum2,40.2974,40.647200000000005,0.5423900000000019,False
1094,576,576,0,0,bulk,Si_vacuum2,39.9884,40.5996,0.571300000000001,False
1095,576,576,0,0,bulk,Si_vacuum2,39.596399999999996,40.5848,0.5771000000000026,False
1096,576,576,0,0,bulk,Si_vacuum2,39.68220000000001,40.569599999999994,0.6849000000000051,False
1097,576,576,0,0,bulk,Si_vacuum2,38.969899999999996,40.388400000000004,0.6182000000000003,False
1098,576,576,0,0,bulk,Si_vacuum2,39.592800000000004,40.3552,0.7442399999999993,False
1099,576,576,0,0,bulk,Si_vacuum2,39.89619999999999,40.6622,0.5662000000000008,False
1100,576,576,0,0,bulk,Si_vacuum2,39.8842,39.8894,0.6296600000000004,False
1101,576,576,0,0,bulk,Si_vacuum2,39.189299999999996,39.7708,0.58048,False
1102,576,576,0,0,bulk,Si_vacuum2,39.196400000000004,38.9728,0.6680000000000038,False
1103,576,576,0,0,bulk,Si_vacuum2,39.29899999999999,39.146200000000015,0.6785400000000003,False
1104,576,576,0,0,bulk,Si_vacuum2,39.043800000000005,39.296099999999996,0.580999999999998,False
1105,576,576,0,0,bulk,Si_vacuum2,38.7274,38.898700000000005,0.6995700000000001,False
1106,576,576,0,0,bulk,Si_vacuum2,38.759600000000006,39.87539999999999,0.7176699999999983,False
1107,576,576,0,0,bulk,Si_vacuum2,39.038999999999994,39.51690000000001,0.4912000000000008,False
1108,576,576,0,0,bulk,Si_vacuum2,38.8051,39.74110000000001,0.5892999999999993,False
1109,576,576,0,0,bulk,Si_vacuum2,39.11800000000001,39.71,0.5049000000000009,False
1110,576,576,0,0,bulk,Si_vacuum2,38.399499999999996,38.856899999999996,0.5932000000000017,False
1111,576,576,0,0,bulk,Si_vacuum2,38.72479999999999,39.89040000000001,0.5653999999999987,False
1112,576,576,0,0,bulk,Si_vacuum2,38.262600000000006,39.0445,0.5725999999999999,False
1113,576,576,0,0,bulk,Si_vacuum2,38.653099999999995,37.89000000000001,0.5380600000000001,False
1114,576,576,0,0,bulk,Si_vacuum2,37.9139,38.891999999999996,0.5809499999999994,False
1115,576,576,0,0,bulk,Si_vacuum2,38.3829,37.693799999999996,0.6537999999999985,False
1116,576,576,0,0,bulk,Si_vacuum2,37.8346,38.50160000000001,0.5574999999999984,False
1117,576,576,0,0,bulk,Si_vacuum2,38.264199999999995,38.04280000000001,0.569499999999999,False
1118,576,576,0,0,bulk,Si_vacuum2,37.7982,38.3887,0.6446799999999988,False
1119,576,576,0,0,bulk,Si_vacuum2,37.9265,38.5115,0.5367000000000001,False
1120,576,576,0,0,bulk,Si_vacuum2,37.8885,38.0203,0.7402500000000005,False
1121,576,576,0,0,bulk,Si_vacuum2,38.10770000000001,38.140299999999996,0.6772000000000009,False
1122,576,576,0,0,bulk,Si_vacuum2,37.6734,38.42650000000001,0.5349300000000005,False
1123,576,576,0,0,bulk,Si_vacuum2,37.84889999999999,38.175399999999996,0.7215999999999995,False
1124,576,576,0,0,bulk,Si_vacuum2,38.198899999999995,38.348600000000005,0.6449600000000003,False
1125,576,576,0,0,bulk,Si_vacuum2,37.820699999999995,38.4399,0.4360000000000011,False
1126,576,576,0,0,bulk,Si_vacuum2,37.6757,38.02660000000001,0.6850100000000003,False
1127,576,576,0,0,bulk,Si_vacuum2,37.8687,37.7363,0.5273000000000017,False
1128,576,576,0,0,bulk,Si_vacuum2,37.802099999999996,38.297299999999986,0.5395999999999991,False
1129,576,576,0,0,bulk,Si_vacuum2,37.41770000000001,37.69949999999999,0.6758799999999999,False
1130,576,576,0,0,bulk,Si_vacuum2,37.40360000000001,38.1357,0.5452999999999999,False
1131,576,576,0,0,bulk,Si_vacuum2,37.665800000000004,37.880500000000005,0.4421499999999998,False
1132,576,576,0,0,bulk,Si_vacuum2,37.665800000000004,37.880500000000005,0.4421499999999998,False
1133,576,576,0,0,bulk,Si_vacuum2,42.0688,41.68240000000001,0.71213,False
1134,576,576,0,0,bulk,Si_vacuum2,41.7008,41.8621,0.5211000000000008,False
1135,576,576,0,0,bulk,Si_vacuum2,41.41470000000001,40.87810000000001,0.55372,False
1136,576,576,0,0,bulk,Si_vacuum2,40.592999999999996,41.377700000000004,0.76818,False
1137,576,576,0,0,bulk,Si_vacuum2,40.72850000000001,41.6205,0.7734699999999999,False
1138,576,576,0,0,bulk,Si_vacuum2,40.739999999999995,41.153200000000005,0.5466999999999991,False
1139,576,576,0,0,bulk,Si_vacuum2,40.981100000000005,41.194199999999995,0.6432000000000005,False
1140,576,576,0,0,bulk,Si_vacuum2,41.01690000000001,41.0045,0.8021000000000025,False
1141,576,576,0,0,bulk,Si_vacuum2,40.486999999999995,41.11340000000001,0.6453300000000007,False
1142,576,576,0,0,bulk,Si_vacuum2,40.059999999999995,40.90170000000001,0.7169599999999996,False
1143,576,576,0,0,bulk,Si_vacuum2,40.2974,40.647200000000005,0.5423900000000019,False
1144,576,576,0,0,bulk,Si_vacuum2,39.9884,40.5996,0.571300000000001,False
1145,576,576,0,0,bulk,Si_vacuum2,39.596399999999996,40.5848,0.5771000000000026,False
1146,576,576,0,0,bulk,Si_vacuum2,39.68220000000001,40.569599999999994,0.6849000000000051,False
1147,576,576,0,0,bulk,Si_vacuum2,38.969899999999996,40.388400000000004,0.6182000000000003,False
1148,576,576,0,0,bulk,Si_vacuum2,39.592800000000004,40.3552,0.7442399999999993,False
1149,576,576,0,0,bulk,Si_vacuum2,39.89619999999999,40.6622,0.5662000000000008,False
1150,576,576,0,0,bulk,Si_vacuum2,39.8842,39.8894,0.6296600000000004,False
1151,576,576,0,0,bulk,Si_vacuum2,39.189299999999996,39.7708,0.58048,False
1152,576,576,0,0,bulk,Si_vacuum2,39.196400000000004,38.9728,0.6680000000000038,False
1153,576,576,0,0,bulk,Si_vacuum2,39.29899999999999,39.146200000000015,0.6785400000000003,False
1154,576,576,0,0,bulk,Si_vacuum2,39.043800000000005,39.296099999999996,0.580999999999998,False
1155,576,576,0,0,bulk,Si_vacuum2,38.7274,38.898700000000005,0.6995700000000001,False
1156,576,576,0,0,bulk,Si_vacuum2,38.759600000000006,39.87539999999999,0.7176699999999983,False
1157,576,576,0,0,bulk,Si_vacuum2,39.038999999999994,39.51690000000001,0.4912000000000008,False
1158,576,576,0,0,bulk,Si_vacuum2,38.8051,39.74110000000001,0.5892999999999993,False
1159,576,576,0,0,bulk,Si_vacuum2,39.11800000000001,39.71,0.5049000000000009,False
1160,576,576,0,0,bulk,Si_vacuum2,38.399499999999996,38.856899999999996,0.5932000000000017,False
1161,576,576,0,0,bulk,Si_vacuum2,38.72479999999999,39.89040000000001,0.5653999999999987,False
1162,576,576,0,0,bulk,Si_vacuum2,38.262600000000006,39.0445,0.5725999999999999,False
1163,576,576,0,0,bulk,Si_vacuum2,38.653099999999995,37.89000000000001,0.5380600000000001,False
1164,576,576,0,0,bulk,Si_vacuum2,37.9139,38.891999999999996,0.5809499999999994,False
1165,576,576,0,0,bulk,Si_vacuum2,38.3829,37.693799999999996,0.6537999999999985,False
1166,576,576,0,0,bulk,Si_vacuum2,37.8346,38.50160000000001,0.5574999999999984,False
1167,576,576,0,0,bulk,Si_vacuum2,38.264199999999995,38.04280000000001,0.569499999999999,False
1168,576,576,0,0,bulk,Si_vacuum2,37.7982,38.3887,0.6446799999999988,False
1169,576,576,0,0,bulk,Si_vacuum2,37.9265,38.5115,0.5367000000000001,False
1170,576,576,0,0,bulk,Si_vacuum2,37.8885,38.0203,0.7402500000000005,False
1171,576,576,0,0,bulk,Si_vacuum2,38.10770000000001,38.140299999999996,0.6772000000000009,False
1172,576,576,0,0,bulk,Si_vacuum2,37.6734,38.42650000000001,0.5349300000000005,False
1173,576,576,0,0,bulk,Si_vacuum2,37.84889999999999,38.175399999999996,0.7215999999999995,False
1174,576,576,0,0,bulk,Si_vacuum2,38.198899999999995,38.348600000000005,0.6449600000000003,False
1175,576,576,0,0,bulk,Si_vacuum2,37.820699999999995,38.4399,0.4360000000000011,False
1176,576,576,0,0,bulk,Si_vacuum2,37.6757,38.02660000000001,0.6850100000000003,False
1177,576,576,0,0,bulk,Si_vacuum2,37.8687,37.7363,0.5273000000000017,False
1178,576,576,0,0,bulk,Si_vacuum2,37.802099999999996,38.297299999999986,0.5395999999999991,False
1179,576,576,0,0,bulk,Si_vacuum2,37.41770000000001,37.69949999999999,0.6758799999999999,False
1180,576,576,0,0,bulk,Si_vacuum2,37.40360000000001,38.1357,0.5452999999999999,False
1181,1680,1680,0,0,bulk,Si_vacuum2,20.220799999999997,20.255200000000002,0.34450000000000053,False
1182,1680,1680,0,0,bulk,Si_vacuum2,21.13900000000001,20.906600000000008,0.2935299999999999,False
1183,1680,1680,0,0,bulk,Si_vacuum2,21.181699999999996,21.237000000000005,0.33539999999999964,False
1184,1680,1680,0,0,bulk,Si_vacuum2,21.6795,21.958000000000006,0.3023699999999997,False
1185,1680,1680,0,0,bulk,Si_vacuum2,21.235099999999992,20.919,0.39079999999999987,False
