source_frame,atoms,composition,observed_group,source_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z1_force_RMSE_eV_A,Z8_force_RMSE_eV_A,Z14_force_RMSE_eV_A
508,224,H32Si192,Si_H_vacuum1,-20991.140920140246,-1078.073292279389,0.28304019114582973,0.2145511352074181,1.0058659673820949,1.32722017379638,0.0002943618742304701,4.118688013210368e-15,497,-0.040793580968246444,0.11542687417052704,,0.3020648068837481
509,224,H32Si192,Si_H_vacuum1,-20988.938121929936,-1077.5556834011932,0.3035415377882769,0.23498514703839907,1.0729366083378702,1.3607359607680947,0.00032389620235620986,7.54625049913146e-15,497,-0.04831674762947001,0.11617186690707187,,0.324413921166419
510,224,H32Si192,Si_H_vacuum1,-20996.594375567314,-1082.1999704314858,0.26436097937418473,0.20281483150447108,0.9768845234487311,1.2817093394542114,0.00032053334194937226,1.2278587947177689e-14,497,-0.03487046813355071,0.10514179908517544,,0.2822978019736367
511,224,H32Si192,Si_H_vacuum1,-20987.42380171805,-1074.7000100620676,0.2849144590253101,0.21671474286303793,1.290706788199386,1.4869924497767841,0.00029755905934652387,8.538122152028975e-15,497,-0.04232856402571831,0.09588059886996825,,0.30524325094699256
512,224,H32Si192,Si_H_vacuum1,-20993.00391584977,-1079.3499742733459,0.27817966410499995,0.2133468598701754,0.9271345062645957,1.3608824819954388,0.0003015047178778554,7.770867252005734e-15,497,-0.03817610902374367,0.10513559175238606,,0.2973869493880181
513,224,H32Si192,Si_H_vacuum1,-20990.85559496088,-1078.058083886382,0.27095909145336206,0.20851465443770664,1.03204717085606,1.3659592042615765,0.0003285290503118528,5.279125804549035e-15,497,-0.04199945947876874,0.10542032398581834,,0.28948758176570805
514,224,H32Si192,Si_H_vacuum1,-20991.592334691224,-1078.1515945002102,0.2747685259395603,0.21194847452747437,0.9033944200700104,1.3944628705619164,0.0002946993646060777,7.528312960514449e-15,497,-0.03912790092290156,0.09815789859635173,,0.2940660999594422
515,224,H32Si192,Si_H_vacuum1,-20991.655007102487,-1078.4359054156043,0.2668330593410287,0.20626372693551254,0.9849441080456689,1.3496027425972075,0.00029741863324560984,8.751064938889355e-15,497,-0.04011735853063162,0.11209179473675587,,0.2845565557300644
516,224,H32Si192,Si_H_vacuum1,-20992.589246670304,-1079.4489393755418,0.25828165581464707,0.20188815168060628,0.9808864405595337,1.3362505089093428,0.0003118285864085915,7.595296912050082e-15,497,-0.04046911920973782,0.09994075294313458,,0.27597637036941225
517,224,H32Si192,Si_H_vacuum1,-20988.534665310857,-1075.9269941558264,0.280224402809217,0.2139991558123128,0.976691185889646,1.2773881123864683,0.0002783467953830632,4.572515224279503e-15,497,-0.04284695911925444,0.10640964705503515,,0.29954326301946743
518,224,H32Si192,Si_H_vacuum1,-20991.20318093446,-1078.2017242375223,0.2688430686702704,0.1998819977796425,1.1077483327323714,1.3315423059372848,0.0002686406229548494,4.5627329887741915e-15,497,-0.041088987950032116,0.09965409410018883,,0.2875196313684235
519,224,H32Si192,Si_H_vacuum1,-20991.332828770515,-1078.4394787477552,0.27836972416022965,0.21349321120434664,1.1830228350882035,1.3025400451286713,0.00027061411104913486,3.85232991570949e-15,497,-0.04157160703117719,0.1108300010487944,,0.29724979231022197
520,224,H32Si192,Si_H_vacuum1,-20989.04940626602,-1076.711772473063,0.28346816106940914,0.21955090944793085,0.8983007992728276,1.3276427566598246,0.000308917841179065,7.1305364827496e-15,497,-0.044052483057092626,0.11263410441157268,,0.30270804055610817
521,224,H32Si192,Si_H_vacuum1,-20987.370563237004,-1074.3086483767402,0.2756495704862875,0.20883798801332118,0.9172216061620104,1.3736563900841121,0.00031336133344633945,5.0344054334286606e-15,497,-0.0408190854351795,0.10278232432504734,,0.2947639150719505
522,224,H32Si192,Si_H_vacuum1,-20985.403822159773,-1072.9308150398806,0.27209790212443974,0.20857428341869957,0.9409351765619804,1.427653485265239,0.0003097428055651454,1.263412338830099e-14,497,-0.04344813784755124,0.09976469843531174,,0.29106353353685505
523,224,H32Si192,Si_H_vacuum1,-20988.802761258587,-1075.4112913290949,0.26134426781040326,0.20018051835725462,0.9725148027273915,1.4074246321040842,0.00030273031083473975,5.586805084367746e-15,497,-0.03934785744755435,0.09209899275752009,,0.279768821158512
524,224,H32Si192,Si_H_vacuum1,-20988.868886142573,-1076.091712811141,0.25425414236111016,0.1916850980956235,0.9337889680246209,1.376798157242333,0.0002971147339013263,2.817430187029739e-15,497,-0.042090252974608076,0.10571905845992258,,0.27121321963627104
525,224,H32Si192,Si_H_vacuum1,-20985.70967650432,-1074.3226273444598,0.28208841535157797,0.21745157920730265,0.9605286191746809,1.3555210514659224,0.00030205192699128084,8.637114149869327e-15,497,-0.04829616445483457,0.09942982202299001,,0.3019742894744041
526,224,H32Si192,Si_H_vacuum1,-20987.972092717886,-1075.8525482676087,0.28649431811978116,0.2195929244546522,0.9148558887155773,1.381897362482449,0.0003073718090551458,2.7307875685720004e-15,497,-0.04502609619404702,0.10729798239434203,,0.30633318004490145
527,224,H32Si192,Si_H_vacuum1,-20988.021022213878,-1074.1869436722575,0.2741887386791696,0.2138754729401468,0.9590093528707913,1.4072153623539432,0.0002844705837143673,5.060504449610552e-15,497,-0.037371926143409596,0.10512407952533165,,0.29303161912248465
528,224,H32Si192,Si_H_vacuum1,-20986.034170702093,-1073.123824342553,0.277761635834127,0.2123900574336426,1.1417390558254592,1.4177164264113007,0.0002762716786078232,4.05953166610789e-15,497,-0.041495730527697915,0.09998887356375319,,0.2972268801079413
529,224,H32Si192,Si_H_vacuum1,-20984.956803185378,-1073.4495575512801,0.298815800572909,0.22572048680511644,1.0502404239877183,1.4461900698621504,0.00029954223358555945,3.820199830714189e-15,497,-0.04775957305199187,0.11460903718436234,,0.3193485419046806
530,224,H32Si192,Si_H_vacuum1,-20990.461053112416,-1078.0377614486722,0.27812299890748693,0.2179997340656201,0.9497254754103301,1.3858434665523545,0.0003007904883778287,5.525520991036228e-15,497,-0.04367008184821332,0.09923898087272028,,0.2976626844613439
531,224,H32Si192,Si_H_vacuum1,-20985.890355565673,-1074.3076368307043,0.28792790613733693,0.22341420397700634,1.1690231167807814,1.3017393628019864,0.000310527436470145,6.1624878917045565e-15,497,-0.04742263956596255,0.1138104757960006,,0.3075073249879602
532,224,H32Si192,Si_H_vacuum1,-20986.872623605366,-1074.9507142457421,0.29149849277449486,0.22242728507031634,1.097490833160036,1.4154465935189722,0.0002930796924050602,5.7963982839194384e-15,497,-0.045908395705891634,0.11007852359939825,,0.31163074240485117
533,224,H32Si192,Si_H_vacuum1,-20987.90993605206,-1075.558480937394,0.2954541264080762,0.22670941979043685,1.2121312660070358,1.3285186021095456,0.0003048935487978591,1.077331156926933e-14,497,-0.04399078072802861,0.10373155694159522,,0.31630463948947196
534,224,H32Si192,Si_H_vacuum1,-20988.676152898777,-1076.6291341358465,0.27548889589969006,0.21015820010859063,0.9384240733603404,1.3952583288771752,0.00032267139336994736,7.80894130283782e-15,497,-0.04534987158398707,0.09838433480245685,,0.29483878222221993
535,224,H32Si192,Si_H_vacuum1,-20984.646039281277,-1073.4768238213594,0.27393837995583165,0.21078499362310388,0.9423633048775963,1.4615032251307205,0.0003119497156613279,6.095177489395184e-15,497,-0.04926863632958194,0.10286492229697883,,0.2928920335352874
536,224,H32Si192,Si_H_vacuum1,-20986.019783917218,-1074.2718693950233,0.29687510121266436,0.22903525431424304,1.1911964070108985,1.452841708057084,0.0003009364368066029,9.967652863090235e-15,497,-0.0466851583729877,0.11439564279792898,,0.31724265606132285
537,224,H32Si192,Si_H_vacuum1,-20987.5513851468,-1075.1946724627737,0.26857630818154504,0.20319626309878314,1.2189941987929345,1.4343507932750934,0.0002759364872555968,7.439322743496992e-15,497,-0.04396730943624557,0.09625769281190792,,0.2874216095417804
538,224,H32Si192,Si_H_vacuum1,-20988.61128291452,-1076.2272886312403,0.25915693562372993,0.20092751991461488,0.8292967118095863,1.4036462510168304,0.0002743131569940148,9.537584764147468e-15,497,-0.04384551658242738,0.0956029710943974,,0.27718714883964185
539,224,H32Si192,Si_H_vacuum1,-20988.908853971803,-1075.8250153832118,0.2781995849083265,0.21488112350251667,0.8683385381448798,1.342080150476078,0.00029290060395843195,3.4157405643722234e-15,497,-0.040721211648002305,0.11527712959377943,,0.29678169493607454
540,224,H32Si192,Si_H_vacuum1,-20989.436526370682,-1077.1114416966886,0.2745529410052455,0.2074814150280251,1.1622687117409414,1.351239825069386,0.00030055918984294084,6.881872573180921e-15,497,-0.04410850590959926,0.09784575145674407,,0.29384843905894575
541,224,H32Si192,Si_H_vacuum1,-20987.822706042178,-1075.1801075648827,0.2632659876777877,0.20052385365616748,1.002756148189798,1.4279801856286136,0.00031715889897574964,2.2232198742534223e-15,497,-0.04269103357343239,0.08723950994531325,,0.28212057994772055
542,224,H32Si192,Si_H_vacuum1,-20989.386330261033,-1076.627646998893,0.2741420756758788,0.21177716396094098,0.9067349528835593,1.3611339318491833,0.00031132068642789263,2.5823128856601336e-15,497,-0.0421727979268007,0.10835409420371137,,0.2927844866850155
543,224,H32Si192,Si_H_vacuum1,-20984.19560054667,-1073.2518567224827,0.2821090753751108,0.2154165814175123,1.03376061552052,1.4705474197413917,0.0003120063154790294,7.567454746371982e-15,497,-0.05027520613194473,0.11062867494113544,,0.30134697862092685
544,224,H32Si192,Si_H_vacuum1,-20986.792347450308,-1075.119870057732,0.27903917942543993,0.21523453353960087,0.8738999564107885,1.4006624838175552,0.00029144293798196775,3.643917041945845e-15,497,-0.04702193127307197,0.11033143023552391,,0.298012030261404
545,224,H32Si192,Si_H_vacuum1,-20988.967534353953,-1076.0611830622206,0.30235745396063807,0.22952584338906726,1.402104535199599,1.307770573028967,0.00029209024530494444,1.1537776118301384e-15,497,-0.04151356565183712,0.10805782779208291,,0.323590202677134
546,224,H32Si192,Si_H_vacuum1,-20990.735389515994,-1078.1070222155593,0.27121235084974366,0.206543260037686,1.1964470702928325,1.3098881450150368,0.00031592626037980475,4.364691127433966e-15,497,-0.04275456561298695,0.10438554910237623,,0.28982656650507
547,224,H32Si192,Si_H_vacuum1,-20988.293981689287,-1075.9617710308887,0.28982241799687286,0.2247310437674129,1.1579483336034788,1.4486394145881463,0.00029737678675396614,7.736988054757891e-15,497,-0.04407669347922243,0.11893095468155068,,0.3092557371694753
548,224,H32Si192,Si_H_vacuum1,-20993.04894269981,-1078.9333144568698,0.24921718348520033,0.18714323021011578,0.887765052122877,1.4700713477363385,0.00028596604605998977,3.624839920960301e-15,497,-0.03611500783394409,0.08243433295619455,,0.2670733396653871
549,224,H32Si192,Si_H_vacuum1,-20982.944667781667,-1071.5717545260936,0.2783313480063508,0.20910423042554324,0.8849766690148799,1.4639339885463452,0.00032280530153514333,5.29309815580535e-15,497,-0.04835927117040484,0.09309634759441088,,0.29822012145555815
550,224,H32Si192,Si_H_vacuum1,-20989.440759050474,-1076.8727329278017,0.27296332241634647,0.21257816995151158,0.8568795094985506,1.4913388466109443,0.0002906351040408313,8.999828317315258e-15,497,-0.04302394587085396,0.10195794030542754,,0.2918810848332665
551,224,H32Si192,Si_H_vacuum1,-20986.479635709235,-1074.5948189139135,0.2922380681966877,0.22456332202390572,0.9690433998759742,1.433916879288642,0.0003054564594176537,3.763721552792793e-15,497,-0.04607398751081604,0.12423324879701424,,0.3115519537778203
552,224,H32Si192,Si_H_vacuum1,-20990.91711758995,-1077.7211706795501,0.2815025790806353,0.2148408285768251,1.155854928467031,1.420302635041902,0.0002967984401871626,2.9479766418770965e-15,497,-0.04022072806849967,0.1049578907880181,,0.301023187192359
553,224,H32Si192,Si_H_vacuum1,-20985.235593451307,-1073.4473184524052,0.2759501562193518,0.21062407648860357,0.9018316750953961,1.4431764605254853,0.0003028960673200799,6.6400247763745666e-15,497,-0.046504977673401574,0.09695262442517374,,0.29542049399668263
554,224,H32Si192,Si_H_vacuum1,-20992.27777198372,-1079.1304821449296,0.2591421458558734,0.20114376786473412,1.021845717260089,1.316076216343099,0.00028238230929270285,4.380811193127356e-15,497,-0.04043794713817915,0.10591952591508479,,0.2765452393194258
555,224,H32Si192,Si_H_vacuum1,-20991.265117325358,-1078.4435444438259,0.26481737504162406,0.20271074828515026,1.2103394939261698,1.3433630492951112,0.00030839054897858554,8.466872347859857e-15,497,-0.041892040697373796,0.11378508941909561,,0.28223827058398776
556,224,H32Si192,Si_H_vacuum1,-20989.660963749608,-1076.529126045361,0.2814298091661781,0.21247046269607478,0.9440537160385429,1.4411005500642695,0.0003160619592789982,6.867472058782229e-15,497,-0.04050692988168387,0.10132009145864156,,0.3011515126637511
557,224,H32Si192,Si_H_vacuum1,-20991.5142581715,-1078.1902382920364,0.2796878589107035,0.21708517109464984,1.1783713558781148,1.3996753056977225,0.00030739941591028595,3.120497043552816e-15,497,-0.03964897374231872,0.1161604614067713,,0.29835209517172306
558,224,H32Si192,Si_H_vacuum1,-20986.729738148602,-1075.3626928957535,0.29214539787478017,0.22282984490440771,1.0793785501777398,1.4593747201333902,0.00031027141473539304,3.85232991570949e-15,497,-0.048385467611138565,0.12044059311309703,,0.3116987322256489
559,224,H32Si192,Si_H_vacuum1,-20993.621360324112,-1080.9212457287292,0.27889828612122003,0.21550198392760544,0.9601067856149914,1.2707700960450783,0.00028985014007398206,6.563533451429302e-15,497,-0.042434265189111135,0.09583958995762946,,0.2986928609252406
560,224,H32Si192,Si_H_vacuum1,-20985.63202949262,-1073.4955518364036,0.29257076635493773,0.22622424417862402,1.2232273054327854,1.4750907470478154,0.0002830693362065187,5.008631857464709e-15,497,-0.04495050152468037,0.11427302712135479,,0.3125500622703321
561,224,H32Si192,Si_H_vacuum1,-20990.803800964815,-1076.9110863238675,0.2890842188313411,0.2219420018596409,1.1139064615482774,1.4114402257057148,0.0002831946519626378,1.1587620412654252e-14,497,-0.03711015784283944,0.10007572339874447,,0.3095622308539122
562,224,H32Si192,Si_H_vacuum1,-20990.48394420421,-1077.3886301887355,0.29043060416191346,0.220287302281002,1.0705540083394194,1.3413806646766488,0.00030745614418507274,2.563749932073087e-15,497,-0.04066998206370138,0.11503626712735472,,0.3101656031010913
563,224,H32Si192,Si_H_vacuum1,-20990.05823807076,-1078.0162119563288,0.27439980088693633,0.2092657588639478,0.9117251056774422,1.378714418366892,0.0002997852539751979,8.582937747229195e-15,497,-0.045372160193359434,0.0994699234268518,,0.29359055656389577
564,224,H32Si192,Si_H_vacuum1,-20990.743123018798,-1077.806177794665,0.2810759507385033,0.2176693505955241,1.0916792649070066,1.3535337982127218,0.00031462801718710716,7.456079626902075e-15,497,-0.04137698559647873,0.11093000498250731,,0.3002000345823474
565,224,H32Si192,Si_H_vacuum1,-20988.423261628697,-1076.2835373551575,0.2878517099480931,0.22468766037235346,1.1024033375655788,1.4646299410852948,0.00030342524582240097,9.866667951081978e-15,497,-0.044936007697339776,0.11648601613506085,,0.30725701957950186
566,224,H32Si192,Si_H_vacuum1,-20990.450225698383,-1078.2648783093448,0.27887539285790985,0.21228266170144652,1.0570559099933066,1.3064949758434985,0.0002955145421148344,4.902926390826577e-15,497,-0.04473233307457747,0.12591461138632637,,0.29680125331917695
567,224,H32Si192,Si_H_vacuum1,-20986.25939896783,-1075.1270039482094,0.27607772365463173,0.2111013902253941,1.1683186879156247,1.426335214743725,0.00031253702020781035,9.298866062450369e-15,497,-0.0494330132951859,0.10525984606471857,,0.29508550492320423
568,224,H32Si192,Si_H_vacuum1,-20988.89137323913,-1075.7726327388614,0.27604627041688845,0.20689490695002302,0.9635514794773528,1.3877012770643886,0.0003051279828208468,7.414428119052019e-15,497,-0.04056539954229927,0.09418999769560993,,0.2956741021833606
569,224,H32Si192,Si_H_vacuum1,-20989.200778621227,-1077.3475491901645,0.28888551349314445,0.21973760919206597,1.0371384673275759,1.4198080025560573,0.000317922572176751,8.371700009450248e-15,497,-0.04621500252982713,0.12987368423590778,,0.3074943645788152
570,224,H32Si192,Si_H_vacuum1,-20989.773825805078,-1076.7290435347406,0.2758443259135119,0.2120576660329469,0.9311032799341872,1.4452346367318731,0.00028150626511870677,6.297070350954947e-15,497,-0.040895570211637686,0.09868004557059701,,0.2952097823517324
571,224,H32Si192,Si_H_vacuum1,-20991.88687580089,-1077.8250455632547,0.2713596016363977,0.2084673555384029,0.9904501950120277,1.3664649022049742,0.00028516023582832113,1.2412670766236366e-15,497,-0.03635517750048324,0.10724870811957458,,0.2898131433667026
572,224,H32Si192,Si_H_vacuum1,-20990.976740729016,-1078.0978885103214,0.2649447454198862,0.20695258396933186,0.8431785353043129,1.3384206140526098,0.0002965254973829793,4.3159696966166646e-15,497,-0.041636329370753344,0.10237675001068217,,0.28310452367058964
573,224,H32Si192,Si_H_vacuum1,-20989.517400284956,-1076.5218304232037,0.260582368297435,0.204712413497524,1.0497709394423036,1.4301316767521497,0.00029467438181329987,1.4138625924031887e-14,497,-0.04111526846424697,0.10613834364706616,,0.2781057492754503
574,224,H32Si192,Si_H_vacuum1,-20987.34314788578,-1075.6432087362411,0.27047324973659354,0.21131898354898423,0.952140825096528,1.3607647090309978,0.0003083182076997005,1.1524715281200814e-14,497,-0.04689933414377988,0.1180900673975429,,0.28813919892520684
575,224,H32Si192,Si_H_vacuum1,-20991.853517358595,-1078.549231804215,0.2704576596671202,0.20868545578497924,0.9205564778490165,1.3296920064215163,0.00028336090661750527,4.222589184983193e-15,497,-0.03973707340787363,0.09730897734215081,,0.2894138854757247
576,224,H32Si192,Si_H_vacuum1,-20987.586942145994,-1074.9028950916086,0.2768401499484486,0.21153474327193936,0.9535804637979339,1.4477353882266046,0.0002849837442731724,6.38512477558105e-15,497,-0.042505995282850914,0.10609484561689504,,0.29586797846840507
577,224,H32Si192,Si_H_vacuum1,-20988.237523598655,-1076.1329152713795,0.2627327026259912,0.20084009301578096,0.8192896168731552,1.4283073392799153,0.00030565011925624765,3.9968028886505635e-15,497,-0.04509277531459231,0.11483263038162371,,0.2798847316913816
578,224,H32Si192,Si_H_vacuum1,-20989.016165272064,-1076.2907792699232,0.2856731144438341,0.21770516973900683,1.042263567540795,1.4380200512168673,0.00030409779381513686,2.4263914043281107e-15,497,-0.042321446408944245,0.1203556700688506,,0.30462501836809064
579,224,H32Si192,Si_H_vacuum1,-20992.66472991857,-1079.165642047909,0.26348654454724657,0.19962613807649843,1.0862948553465368,1.3201854845979812,0.00032005559345471183,6.8159013891437096e-15,497,-0.03886742021018413,0.09445030818236444,,0.28197377342180646
580,224,H32Si192,Si_H_vacuum1,-20987.857023805205,-1074.561158012646,0.27122575723326,0.21471697831042666,0.8826837990264105,1.4495669401162337,0.0003182398881323403,9.9583740803612e-15,497,-0.03977466163028863,0.12137445559506836,,0.2887363622280966
581,224,H32Si192,Si_H_vacuum1,-20990.051651983333,-1077.1767279814724,0.2857929832120502,0.22286898966718552,0.8219304919143577,1.4235019502139759,0.0003120648427840721,5.6022276260193494e-15,497,-0.0416538660530514,0.11932918060074336,,0.30482343288912295
582,224,H32Si192,Si_H_vacuum1,-20988.983927875062,-1075.1870802047542,0.2625841423806416,0.20293253828359828,0.92895399781148,1.3475459188203875,0.00031737329975996964,1.30381797990089e-14,497,-0.03753813539033806,0.11221532524793028,,0.27989901261822414
583,224,H32Si192,Si_H_vacuum1,-20990.931079689275,-1078.2144156651966,0.27582738197595713,0.21045147780867607,0.9895939703256706,1.4440274031036497,0.00031396887329601566,1.3370699407499662e-14,497,-0.04236038381100623,0.11185271884785597,,0.2944073656858006
584,224,H32Si192,Si_H_vacuum1,-20988.09002301489,-1076.3712868916516,0.2685138475484724,0.20985377042664452,0.9911805444942385,1.3866337697247397,0.000294963046156928,7.16093850883226e-15,497,-0.04681541908260962,0.12795931174533656,,0.28528471708530345
585,224,H32Si192,Si_H_vacuum1,-20987.948413847436,-1074.7444933135841,0.2650626889800917,0.2074444231525021,0.8354385969595539,1.4613420529161336,0.0002897176606591292,5.1801155131095756e-15,497,-0.04018513153523072,0.12960825419755417,,0.281368472549597
586,224,H32Si192,Si_H_vacuum1,-20990.113635673606,-1076.53742032291,0.2891333316800111,0.22312885134611246,0.9765278769438264,1.4383435833531482,0.00028365447890015656,5.444622457435257e-15,497,-0.0385231011028923,0.11585882090919279,,0.3086970786051742
587,224,H32Si192,Si_H_vacuum1,-20991.673405978912,-1079.8970276006107,0.2769141555786892,0.2098978115521676,1.0271678762141716,1.2909617666119484,0.00029297874820612775,2.4361744019309673e-15,497,-0.04655808758679569,0.10743687893930949,,0.2958680629274895
588,224,H32Si192,Si_H_vacuum1,-20989.26957304554,-1076.471877810909,0.26969126619439404,0.20482612001057035,0.9674340313849119,1.3834874882065646,0.0003163602013537884,4.137722421045758e-15,497,-0.04199863733531828,0.10150076978364146,,0.28833754731913214
589,224,H32Si192,Si_H_vacuum1,-20987.879112904786,-1075.1574018086453,0.2811745423340743,0.21554202012117143,1.0238130648675188,1.4313835974743874,0.00032289425436371087,4.6398324235214055e-15,497,-0.042337852239300436,0.11474726501318282,,0.30006858326317876
590,232,H32O8Si192,Si_O_H_vacuum1,-24523.50037003103,-1168.087948841399,0.2552829963690797,0.1655396873524638,1.7920992197908405,0.865909296470927,0.21089237677289083,6.694561985512475e-15,590,0.0,0.06950886374974621,0.5023083614440499,0.2596691180043975
591,232,H32O8Si192,Si_O_H_vacuum1,-24499.421786067935,-1148.713970084953,0.2756797232662083,0.20836639169954307,1.1782400404876658,1.2847380173715544,0.041340316149315416,1.0443770683926805e-14,590,-0.020278470718315296,0.09228233654059612,0.4509613610430595,0.2862508891602265
592,232,H32O8Si192,Si_O_H_vacuum1,-24498.872763908985,-1147.594737343181,0.32094330652209535,0.22474674080907403,1.9636372774146245,1.2531948770380337,0.19777270685741438,8.379058453350832e-15,590,-0.017820666482012467,0.09207861044599382,0.6498425955288987,0.3247386316375793
593,232,H32O8Si192,Si_O_H_vacuum1,-24492.182079282156,-1143.2362608087128,0.2801018162058543,0.20613905321426806,1.437185284168915,1.331632852194528,0.2639340589805811,3.14508762904515e-15,590,-0.027873287569772646,0.08937187190288322,0.4180955394971379,0.29357711861022867
594,232,H32O8Si192,Si_O_H_vacuum1,-24492.548384039434,-1143.015856300358,0.29811885563263074,0.22309447868372873,1.1109221143778392,1.4040166937727736,0.10288682842641851,2.737549743767154e-15,590,-0.025344368321359053,0.09735512044652403,0.5904393850330001,0.30213407379291024
595,232,H32O8Si192,Si_O_H_vacuum1,-24489.995511430036,-1139.4557626631795,0.3276382418209374,0.24113095331171053,1.9790123125816201,1.3733518087534657,0.21489748750881665,7.283604593613869e-15,590,-0.021002898374028935,0.10371766546900262,0.7415220535462425,0.32404817897865257
596,232,H32O8Si192,Si_O_H_vacuum1,-24491.206514041056,-1140.9915038513818,0.3092828838386447,0.22891598184682552,1.697123994442469,1.3854806202084908,0.1401568825820196,6.2685830808342686e-15,590,-0.022402633620502904,0.10971735391546986,0.6821713355540786,0.30690062471279034
597,232,H32O8Si192,Si_O_H_vacuum1,-24490.884532538214,-1142.737219633514,0.3367550271563992,0.23797612205430438,1.9531929753026898,1.3888717844377128,0.30996954423938644,6.466036496704424e-15,590,-0.031315121917807456,0.09858825825538584,0.7161363395943589,0.3376996116858874
598,232,H32O8Si192,Si_O_H_vacuum1,-24489.291165337316,-1141.8074553131487,0.31419705536466114,0.2270891439071576,1.6687667441875857,1.2425261942605577,0.1442523741745246,5.431022213568952e-15,590,-0.03417547916148151,0.10006303806285767,0.5859027278189257,0.32142530531886143
599,232,H32O8Si192,Si_O_H_vacuum1,-24486.89614327234,-1137.9610400763966,0.3179260219829726,0.23098221584996045,1.5203202933952653,1.3350535139133801,0.17286394137281377,1.2474085680114778e-14,590,-0.0279194741107176,0.08646216157086857,0.46091480848368843,0.33471918740129675
600,232,H32O8Si192,Si_O_H_vacuum1,-24487.082844509183,-1139.8381080920667,0.29827428039186815,0.2216811809676346,1.3554577847837324,1.3059145247495232,0.18559536497348983,4.632437998758358e-15,590,-0.03520553781256283,0.09835568573247136,0.401445438847306,0.31492095833190115
601,232,H32O8Si192,Si_O_H_vacuum1,-24485.21742144363,-1137.9709373535138,0.2888580284710733,0.21848163847755847,1.711366121305276,1.3405531078215225,0.3161706323921672,8.588276581373273e-15,590,-0.035198004739283244,0.09728569301473587,0.3880156542889368,0.30491226098112806
602,232,H32O8Si192,Si_O_H_vacuum1,-24480.361920569656,-1135.3360091819625,0.2992734669437308,0.22392601040622195,1.467111304394342,1.3052426661432217,0.23207798353039402,9.132818109680979e-15,590,-0.04476943880145404,0.10508855779404228,0.4386028812538921,0.31363638215814155
603,232,H32O8Si192,Si_O_H_vacuum1,-24480.418670038835,-1134.7456620950738,0.32130355892996726,0.2431886300305661,1.320203899116493,1.388362769550776,0.12646068691095252,2.809215289030219e-15,590,-0.0419802295080607,0.1185673674070525,0.49877306447127684,0.33471604135404837
604,232,H32O8Si192,Si_O_H_vacuum1,-24481.925324371794,-1135.1284510720282,0.3081186271814861,0.22789245803343758,1.6535752144147384,1.467432816579453,0.19500689797423817,3.352800008858181e-15,590,-0.03713598228390067,0.09513377036926245,0.5182292939191122,0.3194012775187949
605,232,H32O8Si192,Si_O_H_vacuum1,-24482.217563877395,-1136.1246792823706,0.31100917019640373,0.235238621230129,1.2251056482460805,1.331248593204615,0.17476771940311536,4.413049240337539e-15,590,-0.040170416356061354,0.10831266948814945,0.5816702125715099,0.3175300275014574
606,232,H32O8Si192,Si_O_H_vacuum1,-24486.14357819179,-1138.4935116882152,0.2945439842641981,0.22021816117360643,1.806908824055582,1.427254181674111,0.2789447124963602,3.7763906117083025e-15,590,-0.033458425370931646,0.10982920008456912,0.33261281422230077,0.31338524643339494
607,232,H32O8Si192,Si_O_H_vacuum1,-24484.749600177183,-1136.8554255536371,0.2901800153745299,0.2178023733826683,1.4926895082502314,1.339430024493864,0.17525268022432597,9.150799028829326e-15,590,-0.03240623519864051,0.1135704673184919,0.34083036864899025,0.30782641577538883
608,232,H32O8Si192,Si_O_H_vacuum1,-24480.784129263615,-1133.7674245441676,0.3167520392031697,0.23977944354864777,1.4032687269556519,1.4303052629853308,0.21705868423277594,4.741575244451873e-15,590,-0.036188433061135845,0.12309017583387306,0.40257883572223596,0.33459859603977327
609,232,H32O8Si192,Si_O_H_vacuum1,-24481.59614080273,-1133.0628806364316,0.32089366867425695,0.23415233093363935,2.10719463554205,1.574506773626668,0.2574549283659369,3.8778423131653425e-15,590,-0.029651556135058658,0.13631357161441363,0.5606145379484879,0.32898805904604284
610,232,H32O8Si192,Si_O_H_vacuum1,-24481.03024175655,-1134.075902530279,0.30840916631629667,0.23275347198409232,1.3229493259965075,1.486619052592993,0.13261905111867903,4.4961462463165254e-15,590,-0.03645724984206493,0.10679331228284272,0.4393667111103568,0.3240182511027341
611,232,H32O8Si192,Si_O_H_vacuum1,-24482.480343702104,-1135.04950630423,0.3176482832262313,0.23696250487162954,1.3948750938190586,1.4165164875551741,0.17136156488919851,4.339821898667232e-15,590,-0.034403378412745586,0.12481205740159192,0.6272577227612787,0.3208288792205311
612,232,H32O8Si192,Si_O_H_vacuum1,-24480.82606434789,-1134.125960107009,0.31515286234048895,0.22493899594417202,1.8855177006465373,1.5139520272012597,0.2162066226232031,6.788040124621814e-15,590,-0.03755309029633603,0.10146359142459437,0.43857887347938007,0.3320885676793129
613,232,H32O8Si192,Si_O_H_vacuum1,-24482.5693296771,-1135.559806218955,0.33484475695883453,0.24423242943638823,1.95070828555629,1.4480913957502553,0.2972921562827819,8.43769498715119e-15,590,-0.03621938677365075,0.11144941923305135,0.8513742021484328,0.32125972114658713
