time_reduced,resolved_force_reduced,mean_registry_s_over_b,mean_well_index,mean_intrawell_registry,variance,mean_lattice_energy_over_epsilon_c,work_over_epsilon_c,entropy_production_reduced,edge_probability
21.0,0.5230810839623343,0.5995173052841662,0.012601039744993573,0.08691626553917083,0.6476900234977149,-0.5233731496293209,0.5191163510911256,0.025433884292052084,2.9342982541804936e-10
21.1,0.5402579879007791,0.6102945077168135,0.017479155610553843,0.0928153521062578,0.6506312261798947,-0.5195058867067569,0.5248462613071316,0.029137290510059023,3.8746147008311853e-10
21.200000000000003,0.5489147006355495,0.6204641370871125,0.023377089466286596,0.09708704762082405,0.6542851927685353,-0.5162142408160082,0.5303845025884649,0.03306491198102012,4.948603106980504e-10
21.3,0.5489147006355493,0.6298726044236188,0.03014315735693384,0.0997294470666831,0.658658078580431,-0.5137066556854623,0.5355489486199226,0.03658758837214162,6.130854364247471e-10
21.400000000000002,0.5402579879007785,0.63830950396802,0.03751573709408434,0.10079376687393383,0.6636918567296822,-0.512136912043279,0.5401435688997658,0.03903906597749932,7.384657116335776e-10
21.5,0.5230810839623347,0.6455168878235643,0.04515470782081845,0.10036218000274398,0.6692639253950721,-0.5115952898630826,0.5439755153295236,0.039891954606722166,8.655073578015014e-10
21.6,0.49765487885631116,0.651210755966005,0.05268794508423594,0.09852281088176706,0.6751971988482077,-0.5121064939150254,0.5468814833197919,0.03890997057593006,9.860165731312344e-10
21.700000000000003,0.46438035902610697,0.6551117061193209,0.059762169498347804,0.09534953662097116,0.6812785694243487,-0.5136326912013748,0.5487579090741483,0.03622285974280193,1.0887528647917401e-09
21.8,0.423782283526684,0.656979564417806,0.06608756810068642,0.09089199631711745,0.6872819809645944,-0.516079110002742,0.5495873900552967,0.03229802433713908,1.1603915986264236e-09
21.900000000000002,0.376500908260779,0.6566459436800578,0.07146837796187544,0.08517756571818043,0.6929921074489407,-0.5193001463025508,0.5494538945208708,0.027819251964578733,1.1880892033747097e-09
22.0,0.32328188876086233,0.6540390677441663,0.07581557568311931,0.078223492061045,0.6982253464986916,-0.5231053839261661,0.5485417710539175,0.023512849191838072,1.163089689710422e-09
22.1,0.26496452075594257,0.6491966061437399,0.0791417398415558,0.07005486630218186,0.7028458191441677,-0.5272665174796745,0.5471174907290807,0.019975248242426073,1.0840521837341948e-09
22.200000000000003,0.20246850397657054,0.6422643735783848,0.08154137288437285,0.06072300069400969,0.7067748808558223,-0.5315270447279463,0.5454973135109941,0.01755155427640401,9.585959991801591e-10
22.3,0.13677943794067185,0.6334812555365185,0.08316215893286083,0.05031909660365561,0.7099933256087005,-0.5356162887726627,0.5440074861513344,0.016294957639934226,8.021529592699827e-10
22.400000000000002,0.06893327846036755,0.6231532409640023,0.0841735436504148,0.0389796973135851,0.7125363053887326,-0.5392678717569133,0.5429451841849635,0.01600939765925406,6.34356849354914e-10
22.5,6.062001655779399e-16,0.6116214449630911,0.08473845175660243,0.026882993206486405,0.7144821688162761,-0.5422407860445481,0.542547721932524,0.016351486408354293,4.74309997386856e-10
22.6,-0.0689332784603683,0.5992299072476931,0.08499199292802348,0.014237914319667255,0.7159377229359162,-0.544339633128384,0.5429748165924678,0.016951902823873505,3.365336358256904e-10
22.700000000000003,-0.13677943794067068,0.5862983960005484,0.0850282444636236,0.0012701515369224555,0.717023290058011,-0.545430277195354,0.5443049047453782,0.017517147445019064,2.2897218395668133e-10
22.8,-0.20246850397657307,0.57310358002214,0.08489367380790007,-0.01179009378576231,0.7178608557773392,-0.5454483659108306,0.5465430618277041,0.017888207485258364,1.5336824531094704e-10
22.900000000000002,-0.26496452075594495,0.5598694629387376,0.08458453429111511,-0.024715071352379755,0.7185674894740938,-0.544400369882865,0.5496360935166836,0.018054178830689147,1.0729212909775553e-10
23.0,-0.3232818887608598,0.5467658788171833,0.08404618843149057,-0.03728030961430965,0.719254453474226,-0.5423588852820512,0.5534901616723366,0.018134404703026522,8.66327440021104e-11
23.1,-0.37650090826077803,0.5339128813550585,0.0831744853434247,-0.04926160398836852,0.7200306082044737,-0.5394548951293514,0.5579873149294154,0.01834485628697906,8.753796476558784e-11
23.200000000000003,-0.42378228352668573,0.5213891541243838,0.08182187547034303,-0.060432721345961435,0.7210073665872652,-0.5358691198305939,0.5629985791300354,0.018955103420189648,1.073427338902521e-10
23.3,-0.4643803590261084,0.5092435907342696,0.07981223574471744,-0.07056864501045,0.7223018339708663,-0.5318229892872531,0.5683921969679635,0.020231515886780297,1.4456346029890295e-10
23.400000000000002,-0.4976548788563107,0.49751004182298536,0.07696703987441522,-0.07945699805143201,0.7240350557297631,-0.5275681844434296,0.5740362407269997,0.022361911593005854,1.9834970700867122e-10
23.5,-0.5230810839623349,0.4862251419299187,0.07314140744734458,-0.08691626551742791,0.7263235877986209,-0.5233731496381069,0.5797956923058304,0.025370465406829416,2.678420579172452e-10
23.6,-0.5402579879007791,0.4754479394904624,0.06826329157319293,-0.09281535208273277,0.7292647905136851,-0.5195058867147005,0.5855256025254566,0.029050562123324693,3.5174956131527193e-10
23.700000000000003,-0.5489147006355495,0.465278310112657,0.062365357705792296,-0.0970870475931374,0.7329187571669881,-0.5162142408238731,0.5910638438108777,0.03295202444837121,4.482086890057846e-10
23.8,-0.5489147006355495,0.4558698427672561,0.05559928980038776,-0.09972944703313369,0.7372916430721514,-0.5137066556939521,0.5962282898472178,0.03644753851598928,5.547254638951854e-10
23.900000000000002,-0.5402579879007785,0.44743294321211924,0.04822671004549779,-0.10079376683338073,0.7423254213417664,-0.5121369120529661,0.6008229101329075,0.038873222445194394,6.678868913071177e-10
