axis,frequency_per_ps,duration_ps,block,site,real_A,imag_A
1,1.0,180.0,4,2,0.00012885552490563,-0.0001313371518143044
1,1.0,180.0,4,3,4.211331457249751e-05,-2.6207958489514332e-05
1,1.0,180.0,4,4,8.969701361824056e-05,0.0004635210904189444
1,1.0,180.0,4,5,4.84840655860591e-05,-0.00014543046599709865
1,1.0,180.0,5,0,0.0001294182153476507,-0.0002448248748840962
1,1.0,180.0,5,1,-0.00024846306006054924,0.00010565915577919643
1,1.0,180.0,5,2,-0.00017397392167012706,-9.288860299900017e-05
1,1.0,180.0,5,3,-0.00023989403609993472,0.00022241632617314968
1,1.0,180.0,5,4,0.0003149965355187881,-8.264234235546495e-05
1,1.0,180.0,5,5,0.00021791626696417214,9.228033828621536e-05
1,1.0,180.0,6,0,-0.00022573135757100577,3.786063546366771e-06
1,1.0,180.0,6,1,8.304783628466716e-05,0.00037496680154355626
1,1.0,180.0,6,2,-3.1925488132120584e-06,-0.00027539370887008874
1,1.0,180.0,6,3,1.5449817973377014e-05,-0.00013473115782523074
1,1.0,180.0,6,4,-0.00011068069550680169,-5.400956250018129e-05
1,1.0,180.0,6,5,0.00024110694763297558,8.538156410557783e-05
1,1.0,180.0,7,0,0.0002186616022414468,-0.0003876263497102069
1,1.0,180.0,7,1,-0.0002874949640391287,9.449529214544008e-05
1,1.0,180.0,7,2,-9.025052277431852e-05,0.0003426680787454385
1,1.0,180.0,7,3,-8.268160898594238e-05,2.1412558615822196e-05
1,1.0,180.0,7,4,0.0003117772903250585,-5.2431045236155736e-05
1,1.0,180.0,7,5,-7.001179676711584e-05,-1.851853456033819e-05
1,1.0,180.0,8,0,0.00036460805758304184,-9.416704380518331e-05
1,1.0,180.0,8,1,2.9512549958228058e-05,0.00014991082776427518
1,1.0,180.0,8,2,-5.975720132557504e-06,0.0003417936766975561
1,1.0,180.0,8,3,-0.0003194872158153734,-0.00017724865501657274
1,1.0,180.0,8,4,1.8491168891307145e-05,0.0001436937106533697
1,1.0,180.0,8,5,-8.714884048464586e-05,-0.00036398251629344517
1,1.0,180.0,9,0,-2.268484814384742e-05,6.192483212041812e-05
1,1.0,180.0,9,1,0.00012034681513626552,2.3966543468108075e-05
1,1.0,180.0,9,2,-0.00020298800251168102,-0.00027863428688545207
1,1.0,180.0,9,3,2.958255114576675e-05,6.355307781102194e-05
1,1.0,180.0,9,4,3.414465974565152e-05,0.00013834586858230727
1,1.0,180.0,9,5,4.1598824627844854e-05,-9.15603509640305e-06
1,1.0,180.0,10,0,-0.000193765686454071,0.0001456699489931047
1,1.0,180.0,10,1,3.819314093639716e-05,0.00024330110174096707
1,1.0,180.0,10,2,4.140519839188636e-05,-0.000228323352741902
1,1.0,180.0,10,3,2.345561471091814e-05,9.064665221182673e-05
1,1.0,180.0,10,4,0.0001502639568535095,-0.00014641963370194406
1,1.0,180.0,10,5,-5.9552224438640316e-05,-0.00010487471650205253
1,1.0,180.0,11,0,-6.32600718844278e-05,4.716347462176753e-05
1,1.0,180.0,11,1,-0.00019548420147751553,-0.000170333711499366
1,1.0,180.0,11,2,0.00011693848041122938,0.00029323592092484456
1,1.0,180.0,11,3,0.00028154541927080104,6.898872609043593e-05
1,1.0,180.0,11,4,-0.00013090137016662367,-0.00032285197273190786
1,1.0,180.0,11,5,-8.838256153463372e-06,8.379756259422569e-05
1,1.0,180.0,12,0,-0.00019212497936945316,0.0002976606363293974
1,1.0,180.0,12,1,-5.024828042741317e-05,-0.0002763522528074062
1,1.0,180.0,12,2,0.0004704592692067203,0.00032805548233801437
1,1.0,180.0,12,3,-7.183459703065482e-05,-0.00010963893545591384
1,1.0,180.0,12,4,-0.00010328138868240419,-0.00021800043098754824
1,1.0,180.0,12,5,-5.2970023696794665e-05,-2.1724499416543836e-05
1,1.0,180.0,13,0,-0.00022603112748458153,2.254605151650109e-05
1,1.0,180.0,13,1,-9.948787875490556e-05,0.0002063657401836319
1,1.0,180.0,13,2,0.00012121147021751048,8.49300446543353e-05
1,1.0,180.0,13,3,0.0002365679181510015,-0.0001061383432841545
1,1.0,180.0,13,4,6.42688231415634e-05,-7.97968884690451e-05
1,1.0,180.0,13,5,-9.652920527058847e-05,-0.00012790660460126896
1,1.0,180.0,14,0,3.945299989215267e-05,0.00011302213086190522
1,1.0,180.0,14,1,0.00012308760072846794,-0.00017794981747631494
1,1.0,180.0,14,2,-0.00023561562465542548,-2.1448185954197192e-06
1,1.0,180.0,14,3,0.00011705782753107283,-8.654201984539505e-05
1,1.0,180.0,14,4,-0.00010461688444492499,0.00013788303144990208
1,1.0,180.0,14,5,6.063408094865743e-05,1.5731493605322186e-05
1,1.0,180.0,15,0,0.00013757163604388896,-2.0066847177324394e-05
1,1.0,180.0,15,1,-0.000248412389098525,-0.00013635710031736925
1,1.0,180.0,15,2,-4.811330185033192e-05,0.00014568088664789988
1,1.0,180.0,15,3,-1.7028052690021563e-05,-5.642439329514411e-05
1,1.0,180.0,15,4,0.00010778541419210662,-0.00010651963648015294
1,1.0,180.0,15,5,6.819669340288272e-05,0.00017368709062209084
1,1.0,180.0,16,0,-0.0001820198619882309,1.711005228296526e-05
1,1.0,180.0,16,1,-7.364393188225e-05,-4.63709070597664e-05
1,1.0,180.0,16,2,0.0001220524746162707,5.2443698071364466e-05
1,1.0,180.0,16,3,0.00015976913502477384,-7.103411269237042e-05
1,1.0,180.0,16,4,0.0001179727142515596,0.0001884919498194739
1,1.0,180.0,16,5,-0.0001441305300221234,-0.00014064068042166688
1,1.0,180.0,17,0,-0.0001817806469087737,0.00030798263527070734
1,1.0,180.0,17,1,0.0003343398892029438,-0.00011838741400509636
1,1.0,180.0,17,2,-0.00012037834156264312,-5.287792506440069e-05
1,1.0,180.0,17,3,-0.00013575273280386338,-5.168024789117746e-05
1,1.0,180.0,17,4,5.885781226751621e-05,-0.00023409751252691122
1,1.0,180.0,17,5,4.471401980482024e-05,0.00014906046421687852
1,1.0,180.0,18,0,-0.0002526167675983083,-9.062493653205252e-05
1,1.0,180.0,18,1,4.349574416823047e-05,0.00012897283342322782
1,1.0,180.0,18,2,0.0002449046179342861,-8.040589008993085e-05
1,1.0,180.0,18,3,0.00023741789456550058,0.00017176507896700524
1,1.0,180.0,18,4,-9.07207707688836e-05,-1.6717979405003007e-05
1,1.0,180.0,18,5,-0.0001824807183008255,-0.00011298910636324663
1,1.0,180.0,19,0,0.00027919696367049627,0.00010945506319075
1,1.0,180.0,19,1,-8.442361776063047e-05,7.674255251438779e-05
1,1.0,180.0,19,2,-0.0002116698808151148,0.00014731331419827055
1,1.0,180.0,19,3,-2.9580170903046026e-06,0.00017600069989034235
1,1.0,180.0,19,4,0.0003707811231346859,-0.0004716355913824589
1,1.0,180.0,19,5,-0.00035092657113913235,-3.787603841129189e-05
1,1.0,180.0,20,0,-0.00019201465420443843,0.00012860293225718184
1,1.0,180.0,20,1,-9.894320317115098e-05,4.824778623878376e-05
1,1.0,180.0,20,2,0.0003372118304445965,-9.526743212909918e-05
1,1.0,180.0,20,3,2.115061117922879e-05,3.264354080155421e-06
1,1.0,180.0,20,4,-2.271176155337366e-06,-0.00028867551086231405
1,1.0,180.0,20,5,-6.513340809289818e-05,0.00020382787041529256
1,1.0,180.0,21,0,-0.00011750091126653913,-0.000150240898428374
1,1.0,180.0,21,1,-0.00013911770193432947,3.387379733308288e-06
1,1.0,180.0,21,2,-7.42468587918827e-05,0.00022050817094777353
1,1.0,180.0,21,3,8.547655813522426e-05,0.0002467995662496377
1,1.0,180.0,21,4,4.476555182968708e-05,4.634250087305955e-05
1,1.0,180.0,21,5,0.0002006233620278399,-0.0003667967193754047
1,1.0,180.0,22,0,0.00021614243699473386,4.467174423589555e-05
1,1.0,180.0,22,1,-3.044466375305154e-05,-0.0001856603737187005
1,1.0,180.0,22,2,0.00013036512366622455,0.000143707731534361
1,1.0,180.0,22,3,-0.0001496391289235692,0.0001388278672493252
1,1.0,180.0,22,4,-0.00013144610517699205,5.48176553975375e-05
1,1.0,180.0,22,5,-3.4977662807345576e-05,-0.00019636462469841884
1,1.0,180.0,23,0,0.00015000189826412877,0.0001471272333521713
1,1.0,180.0,23,1,-8.797471822452198e-05,1.663374333055547e-05
1,1.0,180.0,23,2,8.95502792386905e-05,7.941786942829249e-05
1,1.0,180.0,23,3,-0.0003307987869559651,-0.00019540689062187992
1,1.0,180.0,23,4,0.00018273004151655452,-2.6281595234525394e-05
1,1.0,180.0,23,5,-3.5087138388864297e-06,-2.1490360254613727e-05
1,1.0,180.0,24,0,3.9848664201138014e-05,0.00017398490460835846
1,1.0,180.0,24,1,2.5644656564017035e-05,-7.309282860360459e-05
1,1.0,180.0,24,2,-0.0002116597756235334,-0.0002643457723498646
1,1.0,180.0,24,3,0.00023598402195308367,-0.0001335616884301626
1,1.0,180.0,24,4,-6.188574561499785e-05,-0.0001576848037572226
1,1.0,180.0,24,5,-2.7931821479707555e-05,0.0004547001885324963
1,1.0,180.0,25,0,4.9987632360232944e-05,2.282685757484076e-05
1,1.0,180.0,25,1,0.00021050242444181527,3.2167478071596246e-06
1,1.0,180.0,25,2,-4.15407688114678e-05,-1.7895485856251045e-05
1,1.0,180.0,25,3,9.830592611231089e-05,4.68708891370041e-05
1,1.0,180.0,25,4,-0.0002928913300817448,4.399682412622473e-05
1,1.0,180.0,25,5,-2.436388402114643e-05,-9.901583278897796e-05
1,1.0,180.0,26,0,2.9808192155075305e-05,6.518784319873179e-06
1,1.0,180.0,26,1,0.0002643813651365249,0.00014391731044677283
1,1.0,180.0,26,2,-0.00011833934531808361,0.00021837725082197995
1,1.0,180.0,26,3,-0.0001872799577592866,-6.657727540910008e-05
1,1.0,180.0,26,4,6.455849096618679e-05,8.49140491921096e-05
1,1.0,180.0,26,5,-5.312874518041688e-05,-0.00038715011937163547
1,1.0,360.0,0,0,-0.00010664028570793108,1.1492356594322692e-05
1,1.0,360.0,0,1,-2.8055148944744615e-05,-0.00016977205226098452
1,1.0,360.0,0,2,-0.0001539328945468605,-3.851221869868751e-06
1,1.0,360.0,0,3,0.00013002938358360887,3.914460836502699e-05
1,1.0,360.0,0,4,0.00022001509620079687,-1.1533181257303938e-05
1,1.0,360.0,0,5,-6.141615058486937e-05,0.00013451949042880793
1,1.0,360.0,1,0,8.701420257550623e-05,-4.439074554354309e-05
1,1.0,360.0,1,1,3.9824555124642574e-05,8.624174612867562e-05
1,1.0,360.0,1,2,0.0002508994132953373,-0.00012781497649928938
1,1.0,360.0,1,3,-0.00012433517411710726,-0.00011721831599787403
1,1.0,360.0,1,4,-4.5229984873713125e-05,5.478219271844359e-05
1,1.0,360.0,1,5,-0.0002081730120046658,0.0001484000991935873
1,1.0,360.0,2,0,2.0721721623855147e-05,-0.0002771025515917799
1,1.0,360.0,2,1,-0.00023481910332151797,0.00012724693498031617
1,1.0,360.0,2,2,-2.2559198382248602e-05,-0.00011211287740665268
1,1.0,360.0,2,3,-9.889036076371866e-05,9.810418384181748e-05
1,1.0,360.0,2,4,0.00020234677456851442,0.00019043937403174035
1,1.0,360.0,2,5,0.00013320016627511595,-2.657506385544171e-05
1,1.0,360.0,3,0,-3.5348776647812753e-06,-0.000191920143081918
1,1.0,360.0,3,1,-0.00010222356387723161,0.0002347310468444965
1,1.0,360.0,3,2,-4.672153579376303e-05,3.3637184937674316e-05
1,1.0,360.0,3,3,-3.361589550628235e-05,-5.665929960470448e-05
1,1.0,360.0,3,4,0.00010054829740912855,-5.32203038681669e-05
1,1.0,360.0,3,5,8.554757543292982e-05,3.343151477261843e-05
1,1.0,360.0,4,0,0.0001709616047195952,-1.6121105842383418e-05
1,1.0,360.0,4,1,7.492968254724709e-05,8.693868561619258e-05
1,1.0,360.0,4,2,-0.00010448186132212113,3.1579694906055174e-05
1,1.0,360.0,4,3,-0.00014495233233480145,-5.6847788602775996e-05
1,1.0,360.0,4,4,2.631791431847944e-05,0.0001410197896178384
1,1.0,360.0,4,5,-2.2775007928399363e-05,-0.0001865692756949265
1,1.0,360.0,5,0,-0.00012851287916924978,9.641671180743634e-05
1,1.0,360.0,5,1,-7.86455302705582e-05,3.648369512079977e-05
1,1.0,360.0,5,2,7.917183940155725e-05,3.245628409147224e-05
1,1.0,360.0,5,3,0.0001525005169908592,7.981768915113129e-05
1,1.0,360.0,5,4,9.681293343443982e-06,-0.00023463580321692648
1,1.0,360.0,5,5,-3.419524029605231e-05,-1.0538576953912888e-05
1,1.0,360.0,6,0,-0.00020907805342701842,0.0001601033439229495
1,1.0,360.0,6,1,-7.486807959115847e-05,-3.4993256311887806e-05
1,1.0,360.0,6,2,0.00029583536971211573,0.0002064927634961748
1,1.0,360.0,6,3,8.236666056017365e-05,-0.00010788863937003356
1,1.0,360.0,6,4,-1.950628277042017e-05,-0.00014889865972829647
1,1.0,360.0,6,5,-7.474961448369202e-05,-7.481555200890635e-05
1,1.0,360.0,7,0,8.851231796802398e-05,4.6477641842291415e-05
1,1.0,360.0,7,1,-6.266239418502615e-05,-0.0001571534588968432
1,1.0,360.0,7,2,-0.00014186446325288252,7.17680340262409e-05
1,1.0,360.0,7,3,5.0014887420524474e-05,-7.148320657027074e-05
1,1.0,360.0,7,4,1.5842648735875446e-06,1.568169748487391e-05
1,1.0,360.0,7,5,6.441538717577274e-05,9.470929211370783e-05
1,1.0,360.0,8,0,-0.00018190025444850489,0.00016254634377683733
1,1.0,360.0,8,1,0.00013034797866034873,-8.237916053243201e-05
1,1.0,360.0,8,2,8.370665268166581e-07,-2.171134965222902e-07
1,1.0,360.0,8,3,1.200820111045504e-05,-6.135718029177358e-05
1,1.0,360.0,8,4,8.841526325953735e-05,-2.280278135371681e-05
1,1.0,360.0,8,5,-4.9708255108653046e-05,4.20989189760734e-06
1,1.0,360.0,9,0,1.3290098036090046e-05,9.415063329346403e-06
1,1.0,360.0,9,1,-2.0463936796200397e-05,0.00010285769296880615
1,1.0,360.0,9,2,1.661736855958676e-05,3.345371205416994e-05
1,1.0,360.0,9,3,0.00011722993873760402,0.00017388288942868038
1,1.0,360.0,9,4,0.00014003017618290304,-0.0002441767853937276
1,1.0,360.0,9,5,-0.0002667036447199831,-7.543257238727533e-05
1,1.0,360.0,10,0,-0.0001547577827354888,-1.0818983085593268e-05
1,1.0,360.0,10,1,-0.0001190304525527429,2.581758298604659e-05
1,1.0,360.0,10,2,0.00013148248582635838,6.262036940933174e-05
1,1.0,360.0,10,3,5.331358465723314e-05,0.00012503196016489502
1,1.0,360.0,10,4,2.1247187837173382e-05,-0.0001211665049946285
1,1.0,360.0,10,5,6.774497696746679e-05,-8.148442448005165e-05
1,1.0,360.0,11,0,0.00018307216762943114,9.589948879403784e-05
1,1.0,360.0,11,1,-5.92096909887873e-05,-8.451331519407286e-05
1,1.0,360.0,11,2,0.0001099577014524578,0.00011156280048132784
1,1.0,360.0,11,3,-0.00024021895793976722,-2.8289511686280362e-05
1,1.0,360.0,11,4,2.5641968169781922e-05,1.4268030081503297e-05
1,1.0,360.0,11,5,-1.9243188323116425e-05,-0.0001089274924765159
1,1.0,360.0,12,0,4.4918148280685696e-05,9.840588109160012e-05
1,1.0,360.0,12,1,0.00011807354050291774,-3.493804039822239e-05
1,1.0,360.0,12,2,-0.00012660027221750108,-0.00014112062910305955
1,1.0,360.0,12,3,0.00016714497403269715,-4.3345399646578715e-05
1,1.0,360.0,12,4,-0.00017738853784837256,-5.684398981549942e-05
1,1.0,360.0,12,5,-2.614785275042696e-05,0.00017784217787176007
0,2.0,180.0,0,0,-2.7265938849043922e-05,2.2098163827274447e-05
0,2.0,180.0,0,1,8.018340743644784e-05,-6.392491742461735e-06
0,2.0,180.0,0,2,5.668207789713221e-05,4.656129581245934e-05
0,2.0,180.0,0,3,-2.01991689950196e-05,-2.8969416583367404e-05
0,2.0,180.0,0,4,-1.822667622256461e-05,-3.904709191812273e-05
0,2.0,180.0,0,5,-7.117370126695204e-05,5.7495406042177655e-06
0,2.0,180.0,1,0,-8.07951032690663e-06,-2.96968669371474e-05
0,2.0,180.0,1,1,-2.8116664317620485e-05,-5.5213435438146614e-05
0,2.0,180.0,1,2,3.324720077702853e-05,2.5164229996459034e-05
0,2.0,180.0,1,3,-2.7167294049415814e-06,3.349954201238022e-05
0,2.0,180.0,1,4,1.5084976388393381e-05,-1.4934473330131224e-05
0,2.0,180.0,1,5,-9.419273115952975e-06,4.1181003696586234e-05
0,2.0,180.0,2,0,-7.635760984837616e-05,4.2825239798196915e-06
0,2.0,180.0,2,1,-4.9178628094280625e-06,-3.604239294221361e-05
0,2.0,180.0,2,2,4.962980038645249e-05,3.4905333115953786e-05
0,2.0,180.0,2,3,5.47037347470263e-05,-1.4187562973524921e-05
0,2.0,180.0,2,4,-3.115183804046358e-05,-2.8437763579323203e-05
0,2.0,180.0,2,5,8.09377556478904e-06,3.947986239928841e-05
0,2.0,180.0,3,0,-2.1042960996043866e-05,5.531238326740366e-05
0,2.0,180.0,3,1,-4.734657107773988e-06,-3.76813747937849e-05
0,2.0,180.0,3,2,3.8999333860170335e-05,3.47135802723223e-05
0,2.0,180.0,3,3,7.6049272234596644e-06,1.720703708739462e-05
0,2.0,180.0,3,4,3.3160846256008236e-05,-2.888673567990524e-06
0,2.0,180.0,3,5,-5.398748923582062e-05,-6.666295226534528e-05
0,2.0,180.0,4,0,6.705967816627603e-05,-1.5840793888986584e-05
0,2.0,180.0,4,1,2.442618200898419e-06,6.969932723620998e-05
0,2.0,180.0,4,2,-5.640714150952733e-06,-8.206262516670947e-05
0,2.0,180.0,4,3,-3.505158770792192e-05,5.229165482951386e-05
0,2.0,180.0,4,4,-1.5295611310020154e-05,-6.728184202057804e-06
0,2.0,180.0,4,5,-1.3514383198279809e-05,-1.735937880796964e-05
0,2.0,180.0,5,0,4.616540320326993e-05,-8.481414407512824e-05
0,2.0,180.0,5,1,-3.262771540335907e-05,1.5967933012678257e-06
0,2.0,180.0,5,2,-7.909866633293416e-05,-3.280765715624662e-05
0,2.0,180.0,5,3,6.0460797282432187e-05,-1.5298918682949736e-05
0,2.0,180.0,5,4,2.2237502971482013e-06,1.310622331725356e-05
0,2.0,180.0,5,5,2.8764309534426273e-06,0.00011821770329580305
0,2.0,180.0,6,0,5.815255534221837e-05,-6.41317765727239e-05
0,2.0,180.0,6,1,1.3968477533320191e-05,4.987393092704607e-05
0,2.0,180.0,6,2,-3.302767965995435e-05,7.010206473504092e-05
0,2.0,180.0,6,3,5.261404284280808e-05,-2.9443912550738746e-05
0,2.0,180.0,6,4,-5.5627789037296195e-05,-4.06719236576596e-05
0,2.0,180.0,6,5,-3.607960702109617e-05,1.4271617119035042e-05
0,2.0,180.0,7,0,8.301904964824504e-05,-6.127321026028028e-05
0,2.0,180.0,7,1,9.50950088046029e-05,0.00010140068084834276
0,2.0,180.0,7,2,1.198327073455265e-05,-2.345061153180235e-05
0,2.0,180.0,7,3,-7.150880115589036e-05,1.6736041163595648e-05
0,2.0,180.0,7,4,-2.3175580166177125e-05,-3.0656941355386646e-05
0,2.0,180.0,7,5,-9.541294786533323e-05,-2.7559588644688736e-06
0,2.0,180.0,8,0,-4.100256081051798e-06,2.778295244827088e-05
0,2.0,180.0,8,1,3.026103997218014e-06,4.2602601482481175e-05
0,2.0,180.0,8,2,4.4858281242667165e-06,-6.231047574955673e-05
0,2.0,180.0,8,3,4.588675813415981e-05,2.544256884525169e-05
0,2.0,180.0,8,4,-9.070686413527502e-06,-1.9023454757190825e-05
0,2.0,180.0,8,5,-4.022774776106511e-05,-1.4494192269256347e-05
0,2.0,180.0,9,0,-1.4922014023235083e-05,-2.4192402641681344e-05
0,2.0,180.0,9,1,-5.487237957505426e-05,-1.3149878298496824e-05
0,2.0,180.0,9,2,9.428620359127317e-06,-2.0913246515271647e-05
0,2.0,180.0,9,3,5.057032780065497e-05,6.954259159695778e-05
0,2.0,180.0,9,4,4.236572477754796e-05,-6.113479368475425e-05
0,2.0,180.0,9,5,-3.257027933904126e-05,4.9847729543246654e-05
0,2.0,180.0,10,0,3.2628725813068034e-05,6.028853736247099e-05
0,2.0,180.0,10,1,3.529239797951176e-06,-4.9589100719715794e-05
0,2.0,180.0,10,2,-4.274899288713064e-05,-3.212125065501198e-05
0,2.0,180.0,10,3,-1.3982658478051175e-05,4.22294749651113e-05
0,2.0,180.0,10,4,6.998758254215253e-05,1.5583097142763783e-05
0,2.0,180.0,10,5,-4.9413896787990015e-05,-3.639075809561813e-05
0,2.0,180.0,11,0,-6.546504992053919e-06,1.2585167445481552e-05
0,2.0,180.0,11,1,3.732564642026908e-05,2.252016244049544e-05
0,2.0,180.0,11,2,-2.4482231413325236e-05,-7.336745650134054e-05
0,2.0,180.0,11,3,5.13737336508565e-05,4.549729346405545e-05
0,2.0,180.0,11,4,-4.228877591070102e-05,2.240359412402774e-05
0,2.0,180.0,11,5,-1.53818677550454e-05,-2.9638760972719567e-05
0,2.0,180.0,12,0,6.216015796190046e-06,-9.477601923593868e-06
0,2.0,180.0,12,1,-8.390453702198552e-05,-3.5592408858357056e-05
0,2.0,180.0,12,2,-3.649023429668001e-06,6.06714898041724e-06
0,2.0,180.0,12,3,6.263834314853027e-05,2.4095062498521643e-05
0,2.0,180.0,12,4,3.814786173197768e-05,-3.420787587090926e-05
0,2.0,180.0,12,5,-1.9448660225044497e-05,4.9115675173921566e-05
0,2.0,180.0,13,0,2.0489887084380554e-05,3.409072269182622e-05
0,2.0,180.0,13,1,-2.1381004963450506e-05,-3.5728667978720454e-05
0,2.0,180.0,13,2,-2.06610185636759e-05,1.9753018901848096e-05
0,2.0,180.0,13,3,-1.388472668076157e-05,3.3734652922416246e-05
0,2.0,180.0,13,4,1.5228398279968947e-05,-1.0389669545056923e-05
0,2.0,180.0,13,5,2.020846484353835e-05,-4.1460056992313497e-05
0,2.0,180.0,14,0,-2.884301338583707e-05,-3.206190911797352e-05
0,2.0,180.0,14,1,3.882624744540299e-05,-6.230668276916194e-05
0,2.0,180.0,14,2,1.604532723434228e-05,4.2063876374260745e-05
0,2.0,180.0,14,3,1.980761075293529e-05,8.809283268539421e-05
0,2.0,180.0,14,4,-1.1174193371270302e-05,-1.3370692623459917e-05
0,2.0,180.0,14,5,-3.4661978675572995e-05,-2.241742454905942e-05
0,2.0,180.0,15,0,1.4899558130213386e-05,-6.228494705638309e-05
0,2.0,180.0,15,1,-4.915384849802328e-06,3.195745054389855e-05
0,2.0,180.0,15,2,4.476635369077937e-05,4.491974162118545e-05
0,2.0,180.0,15,3,-1.5085558845830969e-05,1.3649316442173264e-05
0,2.0,180.0,15,4,-9.819635605563255e-05,-1.7853352818194548e-05
0,2.0,180.0,15,5,5.853138793027311e-05,-1.0388208732679491e-05
0,2.0,180.0,16,0,2.333788637473608e-06,-3.3594371831865635e-07
0,2.0,180.0,16,1,-5.587637417515525e-05,-1.8625894470551343e-06
0,2.0,180.0,16,2,1.0625710488941403e-05,-4.4724669071523554e-05
0,2.0,180.0,16,3,-5.449896292672803e-06,2.9434465314438513e-05
0,2.0,180.0,16,4,9.551114290115592e-05,-1.8471034080729415e-05
0,2.0,180.0,16,5,-4.714437155974272e-05,3.5959771003188186e-05
0,2.0,180.0,17,0,-2.394069976100526e-06,-1.3205633029251525e-05
0,2.0,180.0,17,1,1.9630591188977045e-05,2.207051318998753e-06
0,2.0,180.0,17,2,2.473862699004018e-05,-3.2271190285906826e-05
0,2.0,180.0,17,3,-4.3304517452569804e-05,-2.1363678133898497e-05
0,2.0,180.0,17,4,4.991909770513689e-05,4.5802314599275876e-05
0,2.0,180.0,17,5,-4.8589728455483724e-05,1.883113553078208e-05
0,2.0,180.0,18,0,-7.114381229037742e-05,-1.3558065818644944e-05
0,2.0,180.0,18,1,-2.6877304688061904e-05,-3.441732642857725e-05
0,2.0,180.0,18,2,4.406142230888342e-05,4.482500955517783e-06
0,2.0,180.0,18,3,2.0816709242960832e-06,-8.721215712647951e-06
0,2.0,180.0,18,4,9.482330953997326e-06,3.671793460564775e-05
0,2.0,180.0,18,5,4.2395692791262864e-05,1.54961723987047e-05
0,2.0,180.0,19,0,-8.895499020528969e-06,-6.867314518394604e-05
0,2.0,180.0,19,1,2.904528256197392e-05,-7.1175023403908876e-06
0,2.0,180.0,19,2,-2.6405738163048117e-05,3.481751937022217e-05
0,2.0,180.0,19,3,1.9352674821901077e-05,2.1888973573890866e-05
0,2.0,180.0,19,4,-3.1732829775929026e-05,3.8632399529931015e-05
0,2.0,180.0,19,5,1.8636109575630984e-05,-1.9548244949707392e-05
0,2.0,180.0,20,0,-1.1374772808812468e-05,4.112602682607548e-05
0,2.0,180.0,20,1,-3.8021801731313846e-05,-3.4190227240838346e-05
0,2.0,180.0,20,2,-3.056944411117312e-05,-1.997878779123998e-06
0,2.0,180.0,20,3,2.4376796022112407e-05,-2.1390968211915648e-06
0,2.0,180.0,20,4,-2.241554068651485e-05,2.3885087957907246e-05
0,2.0,180.0,20,5,7.80047633157017e-05,-2.668391194282831e-05
0,2.0,180.0,21,0,2.4867407856609062e-06,2.0904238942231007e-05
0,2.0,180.0,21,1,-3.9482984088140775e-05,-4.98461285848804e-05
0,2.0,180.0,21,2,7.1391189710101e-05,-2.3028740792339266e-05
0,2.0,180.0,21,3,1.761480209156486e-05,-2.3378941432948012e-05
0,2.0,180.0,21,4,-3.2184303637206485e-05,5.2289613679109035e-05
0,2.0,180.0,21,5,-1.9825444861979635e-05,2.3059958188827786e-05
0,2.0,180.0,22,0,0.00011322998707847628,-2.0678157519643794e-05
0,2.0,180.0,22,1,-1.5792111406515297e-05,-2.954089761298189e-05
0,2.0,180.0,22,2,-4.971406532270389e-05,-2.917628684471319e-05
0,2.0,180.0,22,3,-4.690700065363527e-05,-1.584025676191023e-05
0,2.0,180.0,22,4,-1.5807127479734674e-05,4.237939205033494e-05
0,2.0,180.0,22,5,1.499031778411282e-05,5.285620668891412e-05
0,2.0,180.0,23,0,7.442119652474798e-05,2.9774821743796754e-05
0,2.0,180.0,23,1,1.862509049487557e-05,-4.909741217514648e-05
0,2.0,180.0,23,2,-1.1272339683288245e-05,-6.621589726044325e-05
0,2.0,180.0,23,3,2.409216602512535e-05,4.410965763823165e-05
0,2.0,180.0,23,4,-5.770719136241702e-05,-2.5224533307040105e-05
0,2.0,180.0,23,5,-4.8158921999043724e-05,6.66533633606019e-05
0,2.0,180.0,24,0,-4.626637433031601e-05,2.6205921900404714e-05
0,2.0,180.0,24,1,-9.411819270071121e-06,2.8767541976321553e-05
0,2.0,180.0,24,2,9.347440050898007e-05,-4.05584900757406e-06
0,2.0,180.0,24,3,2.922633726337895e-05,-5.742305717041512e-05
0,2.0,180.0,24,4,-7.697577821370232e-05,1.2885511935688586e-05
0,2.0,180.0,24,5,9.953234041730741e-06,-6.380069634425539e-06
0,2.0,180.0,25,0,4.314614058547582e-05,-1.8676032966389586e-05
0,2.0,180.0,25,1,-4.494844249090753e-05,2.946790878692704e-06
0,2.0,180.0,25,2,-3.228552890776086e-05,-2.1718451418677037e-05
0,2.0,180.0,25,3,1.873482154167038e-05,5.433533805163577e-05
0,2.0,180.0,25,4,1.879806826748103e-05,9.924085687771422e-06
0,2.0,180.0,25,5,-3.4450589959588767e-06,-2.681173023303345e-05
0,2.0,180.0,26,0,0.0001479712329087775,9.291935935473576e-05
0,2.0,180.0,26,1,3.461349589985086e-06,-5.002130316223563e-05
0,2.0,180.0,26,2,-2.4405855074083067e-05,3.775031693684428e-05
0,2.0,180.0,26,3,-0.0001223344118683635,-6.738404079184774e-06
0,2.0,180.0,26,4,2.4371415316683484e-05,-3.388736131577145e-05
0,2.0,180.0,26,5,-2.906373087299957e-05,-4.002260773438799e-05
0,2.0,360.0,0,0,-1.7672724587975147e-05,-3.799351554936438e-06
0,2.0,360.0,0,1,2.6033371559413506e-05,-3.080296359030433e-05
