observable,role,validation_status,target,prediction,units,scale,normalized_residual
v19_power_new_6_energy,heldout,new_predeclared,0.09299247367372732,0.07877699195014541,eV/cell,0.009299247367372731,-1.5286701344732732
v19_power_new_6_force,heldout,new_predeclared,-0.03946790499084763,0.09558635999669315,eV/L0,0.03173805605024358,4.255278419501823
v19_power_new_6_Haa,heldout,new_predeclared,22.032873653678617,19.16286643523103,eV/L0^2,2.2032873653678617,-1.3026023130525277
v19_power_new_6_Hxx,heldout,new_predeclared,1.976588687531336,3.782713558287419,eV/L0^2,0.19765886875313363,9.137585791871782
v19_power_new_7_energy,heldout,new_predeclared,0.16640726473220147,0.1836187204921512,eV/cell,0.01664072647322015,1.0342971376669192
v19_power_new_7_force,heldout,new_predeclared,0.9556810535854069,0.9755974615994684,eV/L0,0.03173805605024358,0.6275245081971118
v19_power_new_7_Haa,heldout,new_predeclared,3.6257942400934606,2.260499017935435,eV/L0^2,0.36257942400934606,-3.7655066221375892
v19_power_new_7_Hxx,heldout,new_predeclared,-0.7324824081355719,-0.575557982238913,eV/L0^2,0.1,1.569244258966589
v19_power_new_8_energy,heldout,new_predeclared,0.18770167030691334,0.18504191847763393,eV/cell,0.018770167030691336,-0.14170102082365155
v19_power_new_8_force,heldout,new_predeclared,-1.6817465699911935,-1.5801044607996864,eV/L0,0.03173805605024358,3.202531025548652
v19_power_new_8_Haa,heldout,new_predeclared,35.390692237109825,42.625296914250235,eV/L0^2,3.5390692237109826,2.0442111244024717
v19_power_new_8_Hxx,heldout,new_predeclared,-1.532495429303305,-1.5441453711788242,eV/L0^2,0.15324954293033052,-0.0760194233063089
v19_power_new_9_energy,heldout,new_predeclared,0.07659186968314344,0.08821876134803425,eV/cell,0.007659186968314344,1.5180320983141753
v19_power_new_9_force,heldout,new_predeclared,-0.15953065932670854,-0.25428832031162557,eV/L0,0.03173805605024358,-2.9856164106241723
v19_power_new_9_Haa,heldout,new_predeclared,13.640977289265752,29.086159814856778,eV/L0^2,1.3640977289265752,11.322636346403879
v19_power_new_9_Hxx,heldout,new_predeclared,-0.0018561341338510467,0.35579706294389424,eV/L0^2,0.1,3.5765319707774528
control_pair_u,exact,development_or_control,0.017190392488739735,0.01719039248873992,eV/basis,0.017190392488739735,1.069671263026655e-14
control_pair_v,exact,development_or_control,0.1006934312417533,0.10069343124175362,eV/basis,0.1006934312417533,3.1699100491808278e-15
