source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
367,3,Si1O2,SiO2_stoichiometry,0.18221051252278436,0.19170883934469796,0.6559733447052513,-1769.365386377147,-19.097319389147614,-18.441346044442362
368,3,Si1O2,SiO2_stoichiometry,0.49296937490225623,0.5350566573711492,0.6313980053999254,-1768.656962160135,-18.465337472461766,-17.83393946706184
369,3,Si1O2,SiO2_stoichiometry,0.1926103896263587,0.20672881917551805,0.657529521512232,-1769.634355009336,-19.249121186659067,-18.591591665146836
370,3,Si1O2,SiO2_stoichiometry,0.15949709665738984,0.16782142030597264,0.6462078276990507,-1769.448231033727,-19.123621413877956,-18.477413586178905
371,3,Si1O2,SiO2_stoichiometry,0.14551054640294586,0.13336916970844784,0.6684656998665075,-1769.113514386682,-18.76873335600827,-18.10026765614176
372,3,Si1O2,SiO2_stoichiometry,0.19938408248619388,0.23416818585076032,0.6500693205895484,-1769.260387706691,-18.86980741245643,-18.219738091866883
373,3,Si1O2,SiO2_stoichiometry,0.3313191833087963,0.29538531533581003,0.669319068417065,-1769.057282193519,-18.817767756260366,-18.148448687843302
374,3,Si1O2,SiO2_stoichiometry,0.3194330225616358,0.3232590456275548,0.6563787252675852,-1769.001768517005,-18.657270789478464,-18.000892064210877
375,3,Si1O2,SiO2_stoichiometry,0.3113456221064342,0.33082887738317124,0.6569253691291631,-1769.046094640326,-18.70000087280858,-18.043075503679418
376,3,Si1O2,SiO2_stoichiometry,0.33105177423541626,0.3764739223624915,0.6185341762066209,-1769.179497371855,-18.963825973822413,-18.345291797615793
377,3,Si1O2,SiO2_stoichiometry,0.1537045338621993,0.13031874370849209,0.6600219058042589,-1769.112567702562,-18.803028419906653,-18.143006514102392
378,3,Si1O2,SiO2_stoichiometry,0.0890962262414447,0.09360341636877804,0.6830857936653704,-1769.038548922982,-18.76581459391359,-18.08272880024822
379,1,Si0O1,O_only,0.0,0.0,0.0,-561.869531038868,-1.54838784,-1.54838784
380,1,Si1O0,Si_only,0.0,0.0,0.0,-631.136729005162,-0.8263903,-0.8263903
381,9,Si3O6,SiO2_stoichiometry,2.81555861898888,2.881457789546728,1.810960015233622,-5308.377760649591,-58.15142967023106,-56.340469654997435
382,8,Si8O0,Si_only,1.5194544477952836,1.5194544477952836,0.0,-5040.628753393598,0.09125310952800358,0.09125310952800358
383,4,Si4O0,Si_only,0.043833352456461014,0.043833352456461014,0.0,-2541.22958548803,-20.03174857303464,-20.03174857303464
384,4,Si4O0,Si_only,0.05656073012577857,0.05656073012577857,0.0,-2541.93022983372,-20.441726090535056,-20.441726090535056
385,8,Si8O0,Si_only,0.00011549351546276134,0.00011549351546276134,0.0,-5085.976282212277,-43.040439386441975,-43.040439386441975
386,2,Si2O0,Si_only,0.0008923654945321001,0.0008923654945321001,0.0,-1270.716790270706,-10.016745859489323,-10.016745859489323
387,4,Si4O0,Si_only,7.272441766116039e-06,7.272441766116039e-06,0.0,-2540.439065879953,-19.28323890100992,-19.28323890100992
388,8,Si8O0,Si_only,0.0065787096431157615,0.0065787096431157615,0.0,-5085.992704964026,-43.05599502131214,-43.05599502131214
389,2,Si2O0,Si_only,0.010877821496685964,0.010877821496685964,0.0,-1269.875632041977,-9.419310069670578,-9.419310069670578
390,2,Si2O0,Si_only,0.00818605398799469,0.00818605398799469,0.0,-1271.340963954877,-10.634512828301538,-10.634512828301538
391,4,Si4O0,Si_only,1.5008898027350092e-05,1.5008898027350092e-05,0.0,-2539.748003479624,-18.916413574826322,-18.916413574826322
392,2,Si2O0,Si_only,0.00557923648493497,0.00557923648493497,0.0,-1270.905622595566,-10.208880243711562,-10.208880243711562
393,2,Si2O0,Si_only,0.008486720668306523,0.008486720668306523,0.0,-1270.872185924704,-10.188504421535837,-10.188504421535837
394,16,Si16O0,Si_only,0.040163456080095306,0.040163456080095306,0.0,-10169.187741479334,-82.16053033366516,-82.16053033366516
395,8,Si8O0,Si_only,0.006529180218026606,0.006529180218026606,0.0,-5085.993007826753,-43.056239449946936,-43.056239449946936
396,4,Si4O0,Si_only,0.026241252934652168,0.026241252934652168,0.0,-2542.880894162941,-21.39063783424154,-21.39063783424154
397,16,Si16O0,Si_only,0.14058303510585934,0.14058303510585934,0.0,-10168.50863589808,-82.1988329051935,-82.1988329051935
398,2,Si2O0,Si_only,0.00810448705317116,0.00810448705317116,0.0,-1271.486742696884,-10.757173184088337,-10.757173184088337
399,4,Si4O0,Si_only,2.835129687512769e-05,2.835129687512769e-05,0.0,-2540.812617528677,-19.764499621149493,-19.764499621149493
400,2,Si2O0,Si_only,0.02438926005226754,0.02438926005226754,0.0,-1270.796117991699,-10.140889367987878,-10.140889367987878
401,12,Si12O0,Si_only,0.08183863520896562,0.08183863520896562,0.0,-7626.220844778464,-61.146289677225646,-61.146289677225646
402,2,Si2O0,Si_only,1.4483482161595964e-06,1.4483482161595964e-06,0.0,-1270.105734515452,-9.477302831774063,-9.477302831774063
403,1,Si1O0,Si_only,0.0,0.0,0.0,-635.039599870271,-4.7416652055055355,-4.7416652055055355
404,2,Si2O0,Si_only,0.07077131463088426,0.07077131463088426,0.0,-1271.306783596835,-10.6132858608403,-10.6132858608403
405,8,Si8O0,Si_only,0.00011373457973345026,0.00011373457973345026,0.0,-5085.97723229782,-43.044372686151114,-43.044372686151114
406,16,Si16O0,Si_only,0.051583285800919754,0.051583285800919754,0.0,-10163.621288923934,-78.91701761227883,-78.91701761227883
407,2,Si2O0,Si_only,2.7330740485482794e-06,2.7330740485482794e-06,0.0,-1270.128732898635,-9.56816773574406,-9.56816773574406
408,1,Si1O0,Si_only,0.0,0.0,0.0,-635.230022972758,-4.9098312924848635,-4.9098312924848635
409,12,Si12O0,Si_only,0.10375125880223016,0.10375125880223016,0.0,-7623.716714938719,-59.89564911625305,-59.89564911625305
410,2,Si2O0,Si_only,1.3875909206668648e-06,1.3875909206668648e-06,0.0,-1270.431378478226,-9.859816752980947,-9.859816752980947
411,2,Si2O0,Si_only,0.005826532518792092,0.005826532518792092,0.0,-1271.487424750275,-10.758369962804249,-10.758369962804249
412,12,Si12O0,Si_only,0.048782300404702474,0.048782300404702474,0.0,-7626.844745804548,-61.277872898992854,-61.277872898992854
413,1,Si1O0,Si_only,0.0,0.0,0.0,-635.382737488892,-5.048307350387109,-5.048307350387109
414,2,Si2O0,Si_only,7.439410686789913e-08,7.439410686789913e-08,0.0,-1270.444264157964,-9.864582759766337,-9.864582759766337
415,2,Si2O0,Si_only,0.025441362576013378,0.025441362576013378,0.0,-1270.695724031987,-10.074601387209412,-10.074601387209412
416,1,Si1O0,Si_only,0.0,0.0,0.0,-635.359563048041,-5.020812877655157,-5.020812877655157
417,2,Si2O0,Si_only,0.032519435314907474,0.032519435314907474,0.0,-1270.564868422247,-9.912259253053419,-9.912259253053419
418,2,Si2O0,Si_only,0.007895850926211787,0.007895850926211787,0.0,-1270.749764620119,-10.120861812464852,-10.120861812464852
419,4,Si4O0,Si_only,0.02799939546444471,0.02799939546444471,0.0,-2542.043784172112,-20.71966097150652,-20.71966097150652
420,12,Si12O0,Si_only,0.04865974046155447,0.04865974046155447,0.0,-7625.562836865081,-60.64347262044575,-60.64347262044575
421,16,Si16O0,Si_only,0.006084286587164127,0.006084286587164127,0.0,-10166.045191434263,-80.6903128013955,-80.6903128013955
422,2,Si2O0,Si_only,0.00022896233616259899,0.00022896233616259899,0.0,-1270.533777781031,-9.817514195770098,-9.817514195770098
423,8,Si8O0,Si_only,0.00011432727697292752,0.00011432727697292752,0.0,-5085.936225827537,-43.00652269561843,-43.00652269561843
424,8,Si8O0,Si_only,0.016483148221834092,0.016483148221834092,0.0,-5085.867030946413,-42.9560685461307,-42.9560685461307
425,8,Si8O0,Si_only,0.0001143272769727836,0.0001143272769727836,0.0,-5085.936225827537,-43.00652269561842,-43.00652269561842
426,8,Si8O0,Si_only,0.00010953166476140641,0.00010953166476140641,0.0,-5085.939143976573,-43.01333118460589,-43.01333118460589
427,8,Si8O0,Si_only,0.01610267051558954,0.01610267051558954,0.0,-5085.875254499384,-42.96250074515125,-42.96250074515125
428,8,Si8O0,Si_only,0.00011032107559257642,0.00011032107559257642,0.0,-5085.939143976573,-43.013331093859215,-43.013331093859215
429,8,Si8O0,Si_only,0.016101280913468692,0.016101280913468692,0.0,-5085.875254499384,-42.96250305966642,-42.96250305966642
430,8,Si8O0,Si_only,0.016473860306372,0.016473860306372,0.0,-5085.867030946413,-42.95606633437178,-42.95606633437178
431,8,Si8O0,Si_only,0.016474437646765632,0.016474437646765632,0.0,-5085.867030946413,-42.95606633437178,-42.95606633437178
432,8,Si8O0,Si_only,0.01610324785429007,0.01610324785429007,0.0,-5085.875254499384,-42.96250074515125,-42.96250074515125
433,9,Si3O6,SiO2_stoichiometry,0.008018278889009937,0.00770692035890178,1.9282631735992415,-5322.021071226042,-71.06376913923602,-69.13550596563677
434,12,Si4O8,SiO2_stoichiometry,0.02582900734699746,0.05564143093087603,4.367829234678906,-7093.012969222302,-91.53883842493985,-87.17100919026095
435,6,Si2O4,SiO2_stoichiometry,0.003303965843179072,0.007221761892205117,2.0547422034246696,-3546.885189484131,-46.15713707729728,-44.10239487387261
436,12,Si4O8,SiO2_stoichiometry,1.684434493109155e-05,0.011503653337928325,2.570635933106771,-7096.170388112923,-94.92162963075887,-92.3509936976521
437,9,Si3O6,SiO2_stoichiometry,0.008144134494162222,0.006660798495619949,1.9286007725069125,-5322.032971989664,-71.07490419414526,-69.14630342163835
438,12,Si4O8,SiO2_stoichiometry,0.027352317969976638,0.06349345617538901,4.33057006387879,-7093.019050150736,-91.49198537179447,-87.16141530791568
439,9,Si3O6,SiO2_stoichiometry,0.007983423317934056,0.006389809434400715,1.9286058618638888,-5322.032922328884,-71.07468322047833,-69.14607735861445
440,6,Si2O4,SiO2_stoichiometry,0.003302191776127148,0.007260702356521599,2.054746368145729,-3546.885146490141,-46.15709861624779,-44.10235224810206
441,12,Si4O8,SiO2_stoichiometry,0.0226052376850605,0.08296470302310847,4.245499001762427,-7093.019804178242,-91.48474873504627,-87.23924973328384
442,9,Si3O6,SiO2_stoichiometry,0.00899520122831888,0.0075627302150331754,1.9285445218825066,-5322.020473527949,-71.06335022685278,-69.13480570497028
443,24,Si8O16,SiO2_stoichiometry,0.0034355638751339653,0.007435691064319926,5.133983467300699,-14192.206661508404,-189.74106416502994,-184.60708069772923
444,24,Si8O16,SiO2_stoichiometry,0.0030910613447647137,0.008574805884572344,5.137169128679259,-14192.216175561354,-189.7347927121812,-184.59762358350193
445,12,Si4O8,SiO2_stoichiometry,0.020162451614473744,0.06912827919197248,4.302554090394718,-7093.076270797496,-91.564840330564,-87.26228624016927
446,12,Si4O8,SiO2_stoichiometry,0.0038027956789633867,0.007842585365385103,2.5699172995323902,-7096.130732279786,-94.88990946723746,-92.31999216770507
447,24,Si8O16,SiO2_stoichiometry,0.00881252305212454,0.011253455960957646,5.154031552273604,-14191.290309512444,-188.72178787327405,-183.56775632100045
448,36,Si12O24,SiO2_stoichiometry,0.007011394958909747,0.007321086494880113,7.707306912644781,-21288.11434681894,-284.2688374254456,-276.56153051280086
449,12,Si4O8,SiO2_stoichiometry,0.009733085959345024,0.05369085202023794,2.7525198986090054,-7095.045406964545,-93.77584052666079,-91.02332062805178
450,12,Si4O8,SiO2_stoichiometry,0.0076543149968994134,0.006711604172800268,2.5714964850511404,-7095.857951060299,-94.59652664301686,-92.02503015796572
451,24,Si8O16,SiO2_stoichiometry,0.00918163498541226,0.014672722606604386,5.14484068167988,-14191.334125694391,-188.75707273682235,-183.61223205514247
452,12,Si4O8,SiO2_stoichiometry,0.0178789400182695,0.11570505492501332,2.7109181419267556,-7093.901156753438,-92.55228745381048,-89.84136931188372
453,24,Si8O16,SiO2_stoichiometry,0.008712580837841608,0.01252762650912155,5.145851494933331,-14191.36474340172,-188.78930940329334,-183.64345790836
454,12,Si4O8,SiO2_stoichiometry,0.004278138458488251,0.008013942898889135,2.5699326216724305,-7096.124673392573,-94.88418810433726,-92.31425548266482
455,24,Si8O16,SiO2_stoichiometry,0.007948870867733927,0.011397781039981979,5.1491490143004945,-14191.363723791084,-188.79076029135825,-183.64161127705776
456,12,Si4O8,SiO2_stoichiometry,0.005031061011310842,0.007777644377365497,2.570015315801467,-7096.123367109986,-94.87944957868062,-92.30943426287915
457,12,Si4O8,SiO2_stoichiometry,0.02053900653287971,0.06923915247807819,4.302743832824153,-7093.07556765528,-91.56413745552848,-87.26139362270433
458,24,Si8O16,SiO2_stoichiometry,0.008237190793732441,0.012028098056010522,5.147715827109824,-14191.368649324068,-188.79329303814805,-183.64557721103822
459,24,Si8O16,SiO2_stoichiometry,0.00552204943024876,0.007955772200818226,5.1379286115600395,-14192.244391319637,-189.7609048870051,-184.62297627544507
460,12,Si4O8,SiO2_stoichiometry,0.005027454132607902,0.00778122917622341,2.5700272127626462,-7096.123366293646,-94.8794534276252,-92.30942621486255
461,12,Si4O8,SiO2_stoichiometry,0.020177998580059423,0.06901580518268882,4.30252606544908,-7093.076037187747,-91.56476152508209,-87.262235459633
462,12,Si4O8,SiO2_stoichiometry,0.004147831118333143,0.008723793084104571,2.5686004779119105,-7096.131128477567,-94.89060296926405,-92.32200249135214
463,12,Si4O8,SiO2_stoichiometry,0.0031790838996544907,0.00756549633048781,2.569696508609542,-7096.123775961063,-94.88695053034103,-92.31725402173149
464,24,Si8O16,SiO2_stoichiometry,0.008288013530647108,0.012253049352311073,5.146901678079228,-14191.370231802224,-188.794201204978,-183.6472995268988
465,24,Si8O16,SiO2_stoichiometry,0.008061136742548604,0.012096321309486078,5.1480295092120665,-14191.364741088752,-188.78866631711443,-183.64063680790235
466,24,Si8O16,SiO2_stoichiometry,0.009169935210182662,0.015205684715178094,5.145191631660565,-14191.348776984914,-188.7694136344029,-183.62422200274233
467,12,Si4O8,SiO2_stoichiometry,0.00375694589340574,0.007834519752846304,2.5698810824131764,-7096.136975796252,-94.89605787838337,-92.3261767959702
468,9,Si3O6,SiO2_stoichiometry,0.008011315275392079,0.00654081870744536,1.928600201801927,-5322.032869674852,-71.07476223952185,-69.14616203771992
469,18,Si6O12,SiO2_stoichiometry,0.010320693158508363,0.012013362815439101,3.856519788457827,-10644.07434427025,-142.132249234873,-138.27572944641517
470,9,Si3O6,SiO2_stoichiometry,0.008015154077417198,0.0065387925927577915,1.928601385243837,-5322.032910627988,-71.07480409658986,-69.14620271134602
471,6,Si2O4,SiO2_stoichiometry,0.014040677505897627,0.0032537351749638613,2.0788633053019483,-3546.845727940289,-46.13901910874108,-44.06015580343913
472,24,Si8O16,SiO2_stoichiometry,1.4420481837242661e-05,1.3970743306561438e-05,5.126350590440637,-14192.028690336161,-189.58393420210714,-184.4575836116665
473,6,Si2O4,SiO2_stoichiometry,0.007695955733134775,0.005308804638944698,2.0313287808862173,-3546.866994454809,-46.129184846959966,-44.097856066073746
474,24,Si8O16,SiO2_stoichiometry,0.010047416047979417,0.02160252245622874,5.15088886344563,-14191.292236214633,-188.71633189583727,-183.56544303239164
475,9,Si3O6,SiO2_stoichiometry,0.007659310754592516,0.005296576877384539,1.9288522623138245,-5322.021769334151,-71.06378166606459,-69.13492940375076
476,6,Si2O4,SiO2_stoichiometry,0.0019098815335536474,0.00020083540350724152,2.0543218206027394,-3546.889466161615,-46.16093977672158,-44.10661795611884
477,6,Si2O4,SiO2_stoichiometry,0.007890823110873942,0.008082135757569674,2.0821107175776596,-3546.864953600857,-46.14916836254128,-44.067057644963626
478,9,Si3O6,SiO2_stoichiometry,0.007688344774772212,0.005479879315578551,1.9287700359514075,-5322.021927568361,-71.063514239264,-69.1347442033126
479,12,Si4O8,SiO2_stoichiometry,0.004277812725837806,0.008014472453415534,2.5699319116434576,-7096.124817476862,-94.8843274894885,-92.31439557784505
480,9,Si3O6,SiO2_stoichiometry,0.007982991355030306,0.006503057732184091,1.9285755725105709,-5322.034837602289,-71.07655970972434,-69.14798413721377
481,6,Si2O4,SiO2_stoichiometry,0.007890533382183193,0.008080398810435879,2.082110693487988,-3546.864953600857,-46.14916863350655,-44.06705794001856
482,12,Si4O8,SiO2_stoichiometry,0.020535246168603867,0.06923687171106585,4.302740822609573,-7093.075612826181,-91.56417786096189,-87.26143703835231
483,12,Si4O8,SiO2_stoichiometry,0.019964537956185312,0.06902105056039064,4.302279940896408,-7093.081624365582,-91.5695304751509,-87.26725053425449
484,24,Si8O16,SiO2_stoichiometry,0.008778570602712348,0.013575093464301606,5.1450637616776245,-14191.363858487446,-188.7855016524059,-183.6404378907283
485,6,Si2O4,SiO2_stoichiometry,0.004855355648783592,0.01057226668639807,2.054825591419077,-3546.883604148782,-46.155365405334706,-44.10053981391563
486,6,Si2O4,SiO2_stoichiometry,0.004811285611532194,0.010466283151850804,2.0548156189810807,-3546.883716667862,-46.15547172865157,-44.10065610967049
487,6,Si2O4,SiO2_stoichiometry,0.017917995638732108,0.005530712300449703,2.0385930246069432,-3546.849827471651,-46.10909518471866,-44.070502160111715
488,9,Si3O6,SiO2_stoichiometry,0.008013903115682867,0.0065466494705744855,1.928600640141194,-5322.032696202266,-71.07460423368926,-69.14600359354806
489,12,Si4O8,SiO2_stoichiometry,0.0032092407194943004,0.007538797057696774,2.569764363351888,-7096.123781267283,-94.88697719356756,-92.31721283021567
490,9,Si3O6,SiO2_stoichiometry,0.007774964385113056,0.005547490813776461,1.928810740308971,-5322.019506435289,-71.06125355588318,-69.13244281557421
491,9,Si3O6,SiO2_stoichiometry,0.006721470449974646,0.003267471077899987,1.9266327213407597,-5322.012543041606,-71.04987580983223,-69.12324308849146
492,3,Si1O2,SiO2_stoichiometry,0.0017764196927433837,0.008546545985094819,0.669886073035007,-1773.259821304417,-22.973892969870803,-22.304006896835798
493,12,Si4O8,SiO2_stoichiometry,0.022419584121650446,0.06963305624948023,4.385680211789498,-7093.004507297588,-91.53513884394495,-87.14945863215546
494,12,Si4O8,SiO2_stoichiometry,0.004271784155630983,0.008010935119154619,2.569932066420537,-7096.124817340806,-94.8843260858775,-92.31439401945697
495,12,Si4O8,SiO2_stoichiometry,0.014412753443863838,0.07338878422347575,4.28078684736868,-7093.02261946824,-91.53487217723894,-87.25408532987026
496,12,Si4O8,SiO2_stoichiometry,0.02016011296224897,0.06913120591316091,4.3025527480949775,-7093.076316784738,-91.56488018537235,-87.26232743727736
497,9,Si3O6,SiO2_stoichiometry,0.008927132787004025,0.0075293194065360535,1.9285099463010875,-5322.022449074574,-71.06516313095153,-69.13665318465044
498,9,Si3O6,SiO2_stoichiometry,0.007972866596689521,0.0064897509511036115,1.9285716722599358,-5322.034839234972,-71.07654988003861,-69.14797820777868
499,12,Si4O8,SiO2_stoichiometry,0.00380246450370072,0.007845029529617477,2.569918107199428,-7096.130606155011,-94.88978589127252,-92.3198677840731
500,9,Si3O6,SiO2_stoichiometry,0.008018012297375482,0.006540913001488377,1.9286032854229438,-5322.032758924512,-71.07466622341121,-69.14606293798828
501,6,Si2O4,SiO2_stoichiometry,0.004859718967676895,0.01057319556986678,2.054824739591766,-3546.883604148782,-46.15536519146018,-44.10054045186841
502,6,Si2O4,SiO2_stoichiometry,0.004813357781357126,0.010467013112027437,2.0548158686944333,-3546.883716667862,-46.15547267584586,-44.100656807151424
503,12,Si4O8,SiO2_stoichiometry,0.0007534263826654313,0.0007847858563104121,2.5628734699981877,-7096.020145343039,-94.79535687505215,-92.23248340505396
504,12,Si4O8,SiO2_stoichiometry,0.004529386060391394,0.007955490097873691,2.5701945048570156,-7096.126304170938,-94.88109198807508,-92.31089748321807
505,24,Si8O16,SiO2_stoichiometry,0.00838676638118658,0.012549585332289894,5.146223197953376,-14191.368651228866,-188.79211533055266,-183.64589213259927
506,24,Si8O16,SiO2_stoichiometry,0.007956118024522906,0.011226975946571731,5.1502951667445895,-14191.348762154706,-188.77832886210945,-183.62803369536485
507,12,Si4O8,SiO2_stoichiometry,0.003272876920326603,0.007417981187165567,2.569625936965617,-7096.126239135725,-94.8894944214426,-92.31986848447698
508,12,Si4O8,SiO2_stoichiometry,0.019722574539276123,0.0736932243740901,4.232927605939461,-7093.010701153276,-91.47367450661379,-87.24074690067432
509,12,Si4O8,SiO2_stoichiometry,0.020189627697754262,0.0690161082246595,4.302538297609431,-7093.075721671725,-91.56449095639846,-87.26195265878903
510,6,Si2O4,SiO2_stoichiometry,0.007701017400443244,0.00530804951993436,2.031329749400142,-3546.866994454809,-46.1291871282839,-44.09785737888376
511,12,Si4O8,SiO2_stoichiometry,0.004282399112596316,0.008013029322590622,2.569932737140579,-7096.12467352863,-94.88418745025832,-92.31425471311775
512,12,Si4O8,SiO2_stoichiometry,0.0007609918699577431,0.0007949229897443025,2.562954294665455,-7096.022136944383,-94.79538266690446,-92.232428372239
513,24,Si8O16,SiO2_stoichiometry,0.008090465354499277,0.011219273320493089,5.1500692372757895,-14191.334685704718,-188.7630971117029,-183.6130278744271
514,24,Si8O16,SiO2_stoichiometry,0.01571613193443316,0.06047636117818011,5.2271501078127685,-14190.65898943802,-188.1068816050318,-182.879731497219
515,12,Si4O8,SiO2_stoichiometry,0.00981565312920212,0.011653372042913881,2.5833873122756423,-7095.659539239103,-94.41609087913517,-91.83270356685952
516,9,Si3O6,SiO2_stoichiometry,0.020175038424117813,0.09833933711200982,2.067886849200903,-5321.343379548408,-70.43631074414381,-68.36842389494291
517,12,Si4O8,SiO2_stoichiometry,0.009841710511887246,0.04823893684912583,2.6966122905928334,-7094.917324739268,-93.6615382951947,-90.96492600460186
518,18,Si6O12,SiO2_stoichiometry,0.013239599984613746,0.012814879663929305,3.8806056225489107,-10642.851824861065,-141.01209418802603,-137.13148856547713
519,12,Si4O8,SiO2_stoichiometry,0.0021461133017083942,0.007700642254665614,2.576333200415073,-7095.782618651059,-94.55992030439192,-91.98358710397684
520,12,Si4O8,SiO2_stoichiometry,0.0023292974244247984,0.006145281020761244,2.569293248482822,-7096.10503888093,-94.87574008722513,-92.3064468387423
521,9,Si3O6,SiO2_stoichiometry,0.003224099323489,0.0041608973069525435,1.949400951742879,-5320.440019492651,-69.53640414550557,-67.5870031937627
522,12,Si4O8,SiO2_stoichiometry,0.02241485784533072,0.07613075412665445,3.000735754204048,-7092.742349539264,-91.530003404224,-88.52926765001996
523,36,Si12O24,SiO2_stoichiometry,0.02047676869303102,0.019827673628281868,7.782517229989652,-21284.35067171733,-280.72300950725105,-272.9404922772614
524,24,Si8O16,SiO2_stoichiometry,0.018417580452719046,0.014402997543623947,5.191995025631846,-14188.101879029684,-185.65207993328463,-180.46008490765277
525,12,Si4O8,SiO2_stoichiometry,0.02916835048455263,0.04118480277083769,2.5955625330824383,-7093.129198984167,-91.92535497873861,-89.32979244565617
526,9,Si3O6,SiO2_stoichiometry,0.0270674587205801,0.12174362644021988,2.178569011239093,-5321.020124065042,-70.1419881511695,-67.96341913993041
527,6,Si2O4,SiO2_stoichiometry,0.24469531143737594,0.2140565569984876,2.568560185533416,-3543.680075020313,-43.61079102123722,-41.042230835703805
528,9,Si3O6,SiO2_stoichiometry,0.006733695461760985,0.0019750551804912425,1.9305762966706341,-5321.99000439479,-71.03192243438372,-69.10134613771308
529,12,Si4O8,SiO2_stoichiometry,0.0024599062647106956,0.00872240825562546,2.586367144692295,-7095.345738215755,-94.1271323368663,-91.540765192174
530,6,Si2O4,SiO2_stoichiometry,0.07684802927294009,0.10446381600215919,1.9786843033710702,-3545.05799743057,-44.335961822017374,-42.357277518646306
531,9,Si3O6,SiO2_stoichiometry,0.0048139777965587344,0.005588512912855744,1.9502174990399472,-5320.133974258548,-69.23580097168032,-67.28558347264037
532,36,Si12O24,SiO2_stoichiometry,0.01276487183772896,0.017691751610494556,7.707560942889656,-21287.638584986544,-283.8253523666301,-276.11779142374047
533,24,Si8O16,SiO2_stoichiometry,0.02069257690114924,0.08858345621738407,5.39341730040156,-14189.765516503317,-187.26456241593263,-181.87114511553108
534,12,Si4O8,SiO2_stoichiometry,0.02942401993067979,0.08211296420612152,3.8766486898863293,-7089.623339247901,-88.22518849447444,-84.34853980458811
535,12,Si4O8,SiO2_stoichiometry,0.008284014635515017,0.018367458487648387,2.569078885680041,-7095.908354846689,-94.64743193898886,-92.07835305330882
536,12,Si4O8,SiO2_stoichiometry,2.9755403696156113e-05,3.096641499914523e-05,2.5852917298053217,-7095.640689912003,-94.42038032639005,-91.83508859658473
537,9,Si3O6,SiO2_stoichiometry,0.016848804919053707,0.07878330561928251,2.0072528695474023,-5321.517233229774,-70.59543331095216,-68.58818044140476
538,18,Si6O12,SiO2_stoichiometry,0.009248019817773526,0.01231876909248722,3.8589556092381905,-10644.023082100688,-142.08987124007996,-138.23091563084176
539,12,Si4O8,SiO2_stoichiometry,0.009724818203442434,0.04810591724232476,2.598801504970799,-7095.639845270581,-94.35080546566887,-91.75200396069808
540,12,Si4O8,SiO2_stoichiometry,0.01030183275286179,0.04999277169730835,2.6417944010692156,-7092.353169711261,-91.09912041178764,-88.45732601071842
541,12,Si4O8,SiO2_stoichiometry,0.12431163431365826,0.2342302370150422,2.980927709952943,-7091.673625890638,-90.40713277083486,-87.42620506088193
542,12,Si4O8,SiO2_stoichiometry,0.03269230735495456,0.1348880176828973,2.748543367543464,-7093.780363370022,-92.42758417460041,-89.67904080705695
543,12,Si4O8,SiO2_stoichiometry,0.002996441112446155,0.008010470031093725,2.569943965955963,-7096.143447208076,-94.90684073533143,-92.33689676937547
544,12,Si4O8,SiO2_stoichiometry,0.0022414632773646533,0.0024982821345891563,2.5840404598378077,-7095.697560348226,-94.47722622067057,-91.89318576083276
545,9,Si3O6,SiO2_stoichiometry,0.009446127973972611,0.00917001262679836,1.9278044246830075,-5321.986499704327,-71.03041084513853,-69.10260642045553
546,12,Si4O8,SiO2_stoichiometry,0.03808078525501092,0.04769564329853961,4.4883033074415035,-7092.749278510545,-91.32004521354796,-86.83174190610646
547,3,Si1O2,SiO2_stoichiometry,0.007936669146871637,0.006675468009813081,0.6512859838611114,-1773.088868628914,-22.819377421078407,-22.168091437217296
548,12,Si4O8,SiO2_stoichiometry,0.01044977805734628,0.01212056181409144,2.5704579826230542,-7095.770468495085,-94.49970355354407,-91.92924557092101
549,12,Si4O8,SiO2_stoichiometry,0.1891763714957221,0.20074920775915292,5.433759176458546,-7086.57649069508,-86.27186442998375,-80.8381052535252
550,12,Si4O8,SiO2_stoichiometry,0.005949329753743064,0.005977705252533792,2.6084750625606024,-7093.157622637439,-91.96767567729981,-89.35920061473921
551,24,Si8O16,SiO2_stoichiometry,0.008658597229961984,0.00987808758345472,5.161000523438626,-14191.172754011854,-188.617124434478,-183.45612391103938
552,3,Si1O2,SiO2_stoichiometry,0.015238371525792318,0.010621713447477261,0.8550178861625097,-1772.355262587106,-22.104811948407807,-21.249794062245297
553,12,Si4O8,SiO2_stoichiometry,0.033993688595861715,0.08463602451091208,4.0612815982342925,-7092.002040516736,-90.48614717405667,-86.42486557582238
554,6,Si2O4,SiO2_stoichiometry,0.024429015210034315,0.014917146711526018,2.0031759166257723,-3546.748908876416,-45.997409708796006,-43.994233792170235
555,12,Si4O8,SiO2_stoichiometry,0.014079140075872618,0.09692641445782915,2.686491268889969,-7093.790921932027,-92.45692078196922,-89.77042951307925
556,18,Si6O12,SiO2_stoichiometry,0.011473988027881913,0.020090345273463806,3.8619131247221357,-10643.642494948108,-141.72115166313523,-137.8592385384131
557,12,Si4O8,SiO2_stoichiometry,0.021935563478945107,0.0612695257030067,2.931784342570871,-7093.778725516698,-92.53782975865103,-89.60604541608016
558,3,Si1O2,SiO2_stoichiometry,0.012882725293065963,0.00742855311224918,0.6973370141790334,-1773.210681214794,-22.923875415645053,-22.22653840146602
