held_composition,source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
H32O48Si192,928,272,H32O48Si192,Si_O_H_vacuum1,0.37375937276527227,0.37112266599536653,20.46356573048904,-42007.4514219283,-1476.86531534818,-1456.401749617691
H32O48Si192,929,272,H32O48Si192,Si_O_H_vacuum1,0.339595543141871,0.33823213047069417,20.121510519431812,-42006.56590638622,-1477.27253826686,-1457.151027747428
H32O48Si192,930,272,H32O48Si192,Si_O_H_vacuum1,0.3271643326311128,0.32724209384902453,19.991766482648842,-42009.92158853276,-1479.596380276179,-1459.60461379353
H32O48Si192,931,272,H32O48Si192,Si_O_H_vacuum1,0.3343020659823871,0.33354765960196725,20.144558976926636,-42011.62562456577,-1481.2131373404939,-1461.0685783635672
H32O48Si192,932,272,H32O48Si192,Si_O_H_vacuum1,0.3562705644688557,0.35894051695865997,20.099816755493706,-42012.53761014348,-1480.4587151603832,-1460.3588984048895
H32O48Si192,933,272,H32O48Si192,Si_O_H_vacuum1,0.3576749879137237,0.3602109043562419,20.351524999821503,-42013.95726117764,-1481.764856740672,-1461.4133317408505
H32O48Si192,934,272,H32O48Si192,Si_O_H_vacuum1,0.35093204361099967,0.35327185396969657,20.7148858155934,-42006.946529547866,-1474.8632724744352,-1454.148386658842
H32O48Si192,935,272,H32O48Si192,Si_O_H_vacuum1,0.34619397311490596,0.346667879292959,20.16798677128672,-42012.278312862676,-1481.7003128641827,-1461.532326092896
H32O48Si192,936,272,H32O48Si192,Si_O_H_vacuum1,0.35381249992625735,0.3538984722351568,19.785971843512954,-42010.71533975388,-1480.8407429694435,-1461.0547711259305
H32O60Si192,937,284,H32O60Si192,Si_O_H_vacuum1,0.2126232614658678,0.2060887821666589,23.310216436745606,-47316.940975665246,-1621.9991728788689,-1598.6889564421233
H32O60Si192,938,284,H32O60Si192,Si_O_H_vacuum1,0.32672377418089676,0.3204687836658388,24.13912207810604,-47269.681899644565,-1582.5304212002357,-1558.3912991221296
H32O60Si192,939,284,H32O60Si192,Si_O_H_vacuum1,0.3300108470198781,0.3252871168180761,23.637937084833776,-47267.47011824931,-1582.137477792021,-1558.4995407071872
H32O60Si192,940,284,H32O60Si192,Si_O_H_vacuum1,0.35536716311245886,0.3468546637249964,24.06425422475321,-47257.43661868785,-1576.0501130409739,-1551.9858588162206
H32O60Si192,941,284,H32O60Si192,Si_O_H_vacuum1,0.3205955043617307,0.32059592425017924,23.813840858428605,-47262.67070763183,-1578.9415082917649,-1555.1276674333362
H32O60Si192,942,284,H32O60Si192,Si_O_H_vacuum1,0.3486455328491338,0.34299388975109496,23.787170428922163,-47255.76576501101,-1573.0994595243171,-1549.312289095395
H32O60Si192,943,284,H32O60Si192,Si_O_H_vacuum1,0.3227426478419475,0.31994601854084104,23.720056952439165,-47249.325038914045,-1569.234879055551,-1545.5148221031118
H32O60Si192,944,284,H32O60Si192,Si_O_H_vacuum1,0.37711568545360785,0.3672727475250775,24.379155511246296,-47248.08154605427,-1569.1711691431096,-1544.7920136318633
H32O60Si192,945,284,H32O60Si192,Si_O_H_vacuum1,0.37656149983381876,0.3740694309741529,24.336281298960333,-47245.590188938026,-1565.3287469520833,-1540.992465653123
H32O60Si192,946,284,H32O60Si192,Si_O_H_vacuum1,0.3790502228084156,0.3779955124950253,24.07064419268912,-47246.36436221054,-1565.6671048387068,-1541.5964606460177
H32O60Si192,947,284,H32O60Si192,Si_O_H_vacuum1,0.37702807079405287,0.37345880486197475,24.393900271127475,-47247.856494108804,-1568.0364107447654,-1543.642510473638
H32O60Si192,948,284,H32O60Si192,Si_O_H_vacuum1,0.37888098603570025,0.3651469960318023,24.30977574840537,-47248.56262289937,-1570.5964689695668,-1546.2866932211614
H32O60Si192,949,284,H32O60Si192,Si_O_H_vacuum1,0.35158341133231086,0.34249361334773654,23.943190576327005,-47251.1084563032,-1570.8922630690267,-1546.9490724926998
H32O60Si192,950,284,H32O60Si192,Si_O_H_vacuum1,0.34654659901346396,0.3443107927170656,23.850392611118593,-47251.063692897405,-1571.520816066329,-1547.6704234552103
H32O60Si192,951,284,H32O60Si192,Si_O_H_vacuum1,0.3777621773651066,0.36976420363113693,24.410029663303412,-47247.397395316715,-1568.2388268390791,-1543.8287971757757
H32O60Si192,952,284,H32O60Si192,Si_O_H_vacuum1,0.38798710383043755,0.38253300626417697,24.695973608093787,-47243.44914332082,-1565.649099202752,-1540.9531255946583
H32O60Si192,953,284,H32O60Si192,Si_O_H_vacuum1,0.3718419532946425,0.36553157640451817,24.209292750688096,-47248.91773991226,-1569.6057415526757,-1545.3964488019876
H32O60Si192,954,284,H32O60Si192,Si_O_H_vacuum1,0.37881176140923173,0.37459263080594446,24.783972080421563,-47246.481736437745,-1568.5498111925565,-1543.765839112135
H32O60Si192,955,284,H32O60Si192,Si_O_H_vacuum1,0.35208450211208264,0.3413662053988316,24.532846317636192,-47250.72653888089,-1570.4910369126756,-1545.9581905950395
H32O60Si192,956,284,H32O60Si192,Si_O_H_vacuum1,0.3675978728095,0.36191252285974834,24.022218896617247,-47250.80009255545,-1571.8133685623006,-1547.7911496656834
H32O60Si192,957,284,H32O60Si192,Si_O_H_vacuum1,0.3428755917812168,0.3360015016486256,24.351886779765962,-47249.08044595751,-1572.3217539838904,-1547.9698672041245
H32O60Si192,958,284,H32O60Si192,Si_O_H_vacuum1,0.3226957276543586,0.31557173826478196,23.706317064847987,-47258.051442673444,-1579.7881954651814,-1556.0818784003334
H32O60Si192,959,284,H32O60Si192,Si_O_H_vacuum1,0.3592606218706556,0.3465483875185869,23.708542949603466,-47250.365367771126,-1574.0209710151453,-1550.3124280655418
H32O60Si192,960,284,H32O60Si192,Si_O_H_vacuum1,0.32418714484708544,0.32042273999118187,23.03136412566697,-47252.927002927296,-1573.9888066651351,-1550.9574425394683
H32O60Si192,961,284,H32O60Si192,Si_O_H_vacuum1,0.34521745293075934,0.33636071573741033,23.31207507022344,-47256.286905474655,-1577.2412990941639,-1553.9292240239404
H32O60Si192,962,284,H32O60Si192,Si_O_H_vacuum1,0.3911486979633539,0.3866601996998022,23.475004895260323,-47250.07301662557,-1572.1074592163543,-1548.632454321094
H32O60Si192,963,284,H32O60Si192,Si_O_H_vacuum1,0.38452572311608435,0.3750995976311531,23.51890326621376,-47252.296430872695,-1574.4845226412203,-1550.9656193750066
H32O60Si192,964,284,H32O60Si192,Si_O_H_vacuum1,0.362977764784258,0.3531743404863487,23.057154891603833,-47250.660911687584,-1573.3436878988787,-1550.2865330072748
H32O60Si192,965,284,H32O60Si192,Si_O_H_vacuum1,0.3251221608497938,0.31702493357192923,23.541420892359724,-47253.63089219519,-1573.7753049017122,-1550.2338840093526
H32O60Si192,966,284,H32O60Si192,Si_O_H_vacuum1,0.3344891736687808,0.3286976312525682,23.906217959883094,-47254.78004313267,-1575.7225349401042,-1551.816316980221
H32O60Si192,967,284,H32O60Si192,Si_O_H_vacuum1,0.35907442702606857,0.34909186701296613,24.207683613396625,-47253.3536141609,-1574.5231580445643,-1550.3154744311678
H32O60Si192,968,284,H32O60Si192,Si_O_H_vacuum1,0.3573349091968017,0.35345595370263394,24.02505255558274,-47255.98416067496,-1577.4017253248155,-1553.3766727692328
H32O60Si192,969,284,H32O60Si192,Si_O_H_vacuum1,0.3623510428312844,0.34987821698830046,24.445789097274925,-47255.2038205173,-1575.9917400213737,-1551.5459509240989
H32O60Si192,970,284,H32O60Si192,Si_O_H_vacuum1,0.31596099561336116,0.3054781817778639,24.40081592403553,-47253.89656238767,-1574.109939231698,-1549.7091233076626
H32O60Si192,971,284,H32O60Si192,Si_O_H_vacuum1,0.33990422010811117,0.33895106754784915,24.005687676622127,-47259.42849686483,-1579.9128986501062,-1555.907210973484
H32O60Si192,972,284,H32O60Si192,Si_O_H_vacuum1,0.34931887280157886,0.34912354564232806,23.38694621024637,-47255.88071530897,-1576.0980560268738,-1552.7111098166274
H32O60Si192,973,284,H32O60Si192,Si_O_H_vacuum1,0.35109999841183315,0.34860740455731803,23.745309130754368,-47253.07126965171,-1572.4107289380916,-1548.6654198073372
H32O60Si192,974,284,H32O60Si192,Si_O_H_vacuum1,0.32129662135457987,0.3150507562569146,23.09041931282289,-47261.66649423104,-1580.2421651069974,-1557.1517457941745
H32O60Si192,975,284,H32O60Si192,Si_O_H_vacuum1,0.36521542909706267,0.35226210850312917,24.33442476629661,-47255.14099191513,-1575.3965230203976,-1551.0620982541009
H32O60Si192,976,284,H32O60Si192,Si_O_H_vacuum1,0.36110070126907323,0.35782926513999286,23.789763946177892,-47255.41574255447,-1576.022984168812,-1552.2332202226341
H32O60Si192,977,284,H32O60Si192,Si_O_H_vacuum1,0.3546432589006375,0.3437107709513356,23.838654712869268,-47257.653537733626,-1577.2685987121085,-1553.4299439992392
H32O60Si192,978,284,H32O60Si192,Si_O_H_vacuum1,0.34151067902502147,0.3366219827486292,23.45138801483843,-47258.2005893274,-1577.542858814581,-1554.0914707997426
H32O60Si192,979,284,H32O60Si192,Si_O_H_vacuum1,0.33498771149447615,0.32519537337765353,23.3574663793206,-47258.503807708454,-1577.4763659201913,-1554.1188995408706
H32O60Si192,980,284,H32O60Si192,Si_O_H_vacuum1,0.3559887744274531,0.3457411377912779,23.490549955479768,-47259.26394781079,-1579.727244380831,-1556.2366944253513
H32O60Si192,981,284,H32O60Si192,Si_O_H_vacuum1,0.3719414698317003,0.3653289092302767,24.254933778853953,-47252.321577147835,-1573.1866064718006,-1548.9316726929467
H32O60Si192,982,284,H32O60Si192,Si_O_H_vacuum1,0.3476787342307046,0.3453794141832344,23.038374352735048,-47258.938296886925,-1577.005428186465,-1553.96705383373
H32O60Si192,983,284,H32O60Si192,Si_O_H_vacuum1,0.33546059936554834,0.3275206161972719,23.394789017342557,-47260.75963666866,-1580.008403547308,-1556.6136145299654
H32O60Si192,984,284,H32O60Si192,Si_O_H_vacuum1,0.31034855735958683,0.3118782320825029,23.657057174626857,-47257.09904108123,-1576.4739791843017,-1552.8169220096747
H32O60Si192,985,284,H32O60Si192,Si_O_H_vacuum1,0.35282065887581193,0.3513435227043307,23.899785470990544,-47260.435687113924,-1579.777949973264,-1555.8781645022734
H32O60Si192,986,284,H32O60Si192,Si_O_H_vacuum1,0.3315257232070653,0.3269485258428344,23.684835078907955,-47258.041321242956,-1576.0299128563668,-1552.3450777774588
H32O60Si192,987,284,H32O60Si192,Si_O_H_vacuum1,0.34053288312752367,0.3319431151191958,23.654985697439436,-47264.17824245264,-1582.0769479283504,-1558.4219622309108
H32O60Si192,988,284,H32O60Si192,Si_O_H_vacuum1,0.3578322698534773,0.3492618315761565,23.34381730581967,-47261.052336584915,-1579.9890302521987,-1556.6452129463792
H32O60Si192,989,284,H32O60Si192,Si_O_H_vacuum1,0.3743611810587524,0.36950200698129876,23.766220866898497,-47257.40811926296,-1577.7482408902615,-1553.982020023363
H32O60Si192,990,284,H32O60Si192,Si_O_H_vacuum1,0.3466849612907983,0.3392526663957892,23.830681197844417,-47261.34916385293,-1580.598399177431,-1556.7677179795867
H32O60Si192,991,284,H32O60Si192,Si_O_H_vacuum1,0.336302542125924,0.3307472143524798,23.52375231049892,-47264.156727365895,-1581.8359586851557,-1558.3122063746569
H32O60Si192,992,284,H32O60Si192,Si_O_H_vacuum1,0.3381328353235977,0.33604723164639283,23.513101073690166,-47263.69118263435,-1581.5355429998988,-1558.0224419262086
H32O60Si192,993,284,H32O60Si192,Si_O_H_vacuum1,0.3662870823748038,0.36339600258935384,23.62871569616205,-47262.221789904965,-1579.9001224522249,-1556.2714067560628
H32O60Si192,994,284,H32O60Si192,Si_O_H_vacuum1,0.35633123719161625,0.3527288407934703,24.220715102902638,-47260.04269267959,-1578.5706176539688,-1554.3499025510662
H32O60Si192,995,284,H32O60Si192,Si_O_H_vacuum1,0.32454708679865724,0.3221585349942978,23.75639896784927,-47256.887373975944,-1574.9582158863668,-1551.2018169185176
H32O60Si192,996,284,H32O60Si192,Si_O_H_vacuum1,0.3390226490892681,0.3383317064924817,24.594232312133716,-47259.55985995239,-1577.9691692573547,-1553.374936945221
H32O60Si192,997,284,H32O60Si192,Si_O_H_vacuum1,0.34361007377487773,0.33822965314140757,24.528382316332447,-47259.55445146947,-1577.2692320698986,-1552.7408497535662
H32O60Si192,998,284,H32O60Si192,Si_O_H_vacuum1,0.3045135046616592,0.30733937690840557,23.492745244595113,-47262.11240886231,-1579.799553135288,-1556.3068078906929
H32O60Si192,999,284,H32O60Si192,Si_O_H_vacuum1,0.3327173626711679,0.3336285969667714,23.215886303556537,-47264.51044257981,-1582.168308212025,-1558.9524219084685
H32O60Si192,1000,284,H32O60Si192,Si_O_H_vacuum1,0.33130030307165836,0.3311664233601621,22.98377423805695,-47263.40375184853,-1582.2844846911676,-1559.3007104531107
H32O60Si192,1001,284,H32O60Si192,Si_O_H_vacuum1,0.3136885302938578,0.31276148601699494,23.53802723035273,-47256.768104641036,-1578.2721382253658,-1554.734110995013
H32O60Si192,1002,284,H32O60Si192,Si_O_H_vacuum1,0.2883282837132295,0.2858889934490862,23.210144175715968,-47266.821341216666,-1584.11286945477,-1560.902725279054
H32O60Si192,1003,284,H32O60Si192,Si_O_H_vacuum1,0.35883092952681506,0.35583095226749517,24.917034753872137,-47261.326125202584,-1580.2120020444888,-1555.2949672906168
H32O60Si192,1004,284,H32O60Si192,Si_O_H_vacuum1,0.3428104845824578,0.3404296122123982,25.011441513716065,-47255.29815530929,-1573.4924499934543,-1548.4810084797382
H32O60Si192,1005,284,H32O60Si192,Si_O_H_vacuum1,0.34647440484779535,0.34492416325668596,24.757623401959084,-47255.201164655875,-1574.812088205982,-1550.054464804023
H32O60Si192,1006,284,H32O60Si192,Si_O_H_vacuum1,0.34831088620523437,0.3448072523133263,24.901659917645382,-47254.43330586686,-1574.0670729213577,-1549.1654130037123
H32O60Si192,1007,284,H32O60Si192,Si_O_H_vacuum1,0.32869823642472895,0.3233279319289587,24.257067062193716,-47257.68385548291,-1577.2874328149753,-1553.0303657527816
H32O60Si192,1008,284,H32O60Si192,Si_O_H_vacuum1,0.3330894633309385,0.3274310615493063,23.65701316560558,-47264.67198900423,-1582.5311296407447,-1558.874116475139
H32O60Si192,1009,284,H32O60Si192,Si_O_H_vacuum1,0.3527768711578087,0.3500591691356606,23.77679227317065,-47258.77700785704,-1577.4024356890907,-1553.62564341592
H32O60Si192,1010,284,H32O60Si192,Si_O_H_vacuum1,0.36284318312562497,0.3574185768352021,23.139882090091827,-47262.720581969326,-1582.257518271605,-1559.1176361815133
H32O60Si192,1011,284,H32O60Si192,Si_O_H_vacuum1,0.34875471171208505,0.34908370281389245,23.849566900831434,-47258.300863193355,-1577.9702880024945,-1554.120721101663
H32O60Si192,1012,284,H32O60Si192,Si_O_H_vacuum1,0.3418583655160699,0.340034414583194,23.791979009059215,-47260.23489740358,-1578.1937359933345,-1554.4017569842754
H32O8Si192,590,232,H32O8Si192,Si_O_H_vacuum1,0.2552829963690797,0.24929498715632428,2.1282034159411403,-24523.50037003103,-1168.087948841399,-1165.9597454254579
H32O8Si192,591,232,H32O8Si192,Si_O_H_vacuum1,0.2756797232662083,0.27046871712221165,2.464503566247242,-24499.421786067935,-1148.713970084953,-1146.2494665187057
H32O8Si192,592,232,H32O8Si192,Si_O_H_vacuum1,0.32094330652209535,0.31385543858816023,2.4851190437573174,-24498.872763908985,-1147.594737343181,-1145.1096182994236
H32O8Si192,593,232,H32O8Si192,Si_O_H_vacuum1,0.2801018162058543,0.27716849626931744,2.7768260489670826,-24492.182079282156,-1143.2362608087128,-1140.4594347597458
H32O8Si192,594,232,H32O8Si192,Si_O_H_vacuum1,0.29811885563263074,0.2932773690320721,3.2995825506167225,-24492.548384039434,-1143.015856300358,-1139.7162737497413
H32O8Si192,595,232,H32O8Si192,Si_O_H_vacuum1,0.3276382418209374,0.3227021822577971,2.9142633211966826,-24489.995511430036,-1139.4557626631795,-1136.541499341983
H32O8Si192,596,232,H32O8Si192,Si_O_H_vacuum1,0.3092828838386447,0.30291290816891325,2.717550039787431,-24491.206514041056,-1140.9915038513818,-1138.2739538115943
H32O8Si192,597,232,H32O8Si192,Si_O_H_vacuum1,0.3367550271563992,0.3284193259452981,2.7638349842230694,-24490.884532538214,-1142.737219633514,-1139.9733846492911
H32O8Si192,598,232,H32O8Si192,Si_O_H_vacuum1,0.31419705536466114,0.31264575438863257,2.5419731226999174,-24489.291165337316,-1141.8074553131487,-1139.2654821904487
H32O8Si192,599,232,H32O8Si192,Si_O_H_vacuum1,0.3179260219829726,0.3155711774757713,2.637221955917088,-24486.89614327234,-1137.9610400763966,-1135.3238181204795
H32O8Si192,600,232,H32O8Si192,Si_O_H_vacuum1,0.29827428039186815,0.297366311049382,2.4888235823598786,-24487.082844509183,-1139.8381080920667,-1137.3492845097069
H32O8Si192,601,232,H32O8Si192,Si_O_H_vacuum1,0.2888580284710733,0.28601979917682646,2.9253634299715303,-24485.21742144363,-1137.9709373535138,-1135.0455739235422
H32O8Si192,602,232,H32O8Si192,Si_O_H_vacuum1,0.2992734669437308,0.2947179661406409,2.9691508173547834,-24480.361920569656,-1135.3360091819625,-1132.3668583646077
H32O8Si192,603,232,H32O8Si192,Si_O_H_vacuum1,0.32130355892996726,0.31618222372567956,3.201035051827491,-24480.418670038835,-1134.7456620950738,-1131.5446270432462
H32O8Si192,604,232,H32O8Si192,Si_O_H_vacuum1,0.3081186271814861,0.30592288908515836,2.880483486088014,-24481.925324371794,-1135.1284510720282,-1132.2479675859402
H32O8Si192,605,232,H32O8Si192,Si_O_H_vacuum1,0.31100917019640373,0.3038521342012606,2.6991005638831576,-24482.217563877395,-1136.1246792823706,-1133.4255787184875
H32O8Si192,606,232,H32O8Si192,Si_O_H_vacuum1,0.2945439842641981,0.29523925187158856,2.539332765614013,-24486.14357819179,-1138.4935116882152,-1135.9541789226012
H32O8Si192,607,232,H32O8Si192,Si_O_H_vacuum1,0.2901800153745299,0.28832354900679485,2.892983798632187,-24484.749600177183,-1136.8554255536371,-1133.9624417550049
H32O8Si192,608,232,H32O8Si192,Si_O_H_vacuum1,0.3167520392031697,0.3112265311321976,2.857620249802142,-24480.784129263615,-1133.7674245441676,-1130.9098042943656
H32O8Si192,609,232,H32O8Si192,Si_O_H_vacuum1,0.32089366867425695,0.31812503381760887,3.2229729203452524,-24481.59614080273,-1133.0628806364316,-1129.8399077160864
H32O8Si192,610,232,H32O8Si192,Si_O_H_vacuum1,0.30840916631629667,0.30598779571780277,2.6510384873565163,-24481.03024175655,-1134.075902530279,-1131.4248640429225
H32O8Si192,611,232,H32O8Si192,Si_O_H_vacuum1,0.3176482832262313,0.3135991357728048,2.900381013880832,-24482.480343702104,-1135.04950630423,-1132.149125290349
H32O8Si192,612,232,H32O8Si192,Si_O_H_vacuum1,0.31515286234048895,0.3114588465747331,2.8753034843400704,-24480.82606434789,-1134.125960107009,-1131.2506566226689
H32O8Si192,613,232,H32O8Si192,Si_O_H_vacuum1,0.33484475695883453,0.3290769095618043,2.480599484225606,-24482.5693296771,-1135.559806218955,-1133.0792067347293
H32O8Si192,614,232,H32O8Si192,Si_O_H_vacuum1,0.3177149041880056,0.3134283621507525,2.521797115962411,-24481.696136390452,-1134.5847749453314,-1132.062977829369
H32O8Si192,615,232,H32O8Si192,Si_O_H_vacuum1,0.30289826800332104,0.29771640976362657,2.589890857584793,-24484.784162172255,-1137.8002055192387,-1135.210314661654
H32O8Si192,616,232,H32O8Si192,Si_O_H_vacuum1,0.29483602033554224,0.29060105609637205,2.622789551453175,-24480.942613574356,-1134.0802776261842,-1131.457488074731
H32O8Si192,617,232,H32O8Si192,Si_O_H_vacuum1,0.30828197708186383,0.3032149039900872,2.5044686191822287,-24481.69871114986,-1134.7574696671377,-1132.2530010479554
H32O8Si192,618,232,H32O8Si192,Si_O_H_vacuum1,0.30286587851429636,0.29946632864393236,2.5261538399587447,-24484.650684502714,-1137.1785709907595,-1134.6524171508006
H32O8Si192,619,232,H32O8Si192,Si_O_H_vacuum1,0.31660746160636427,0.3130786515639078,3.015085350632854,-24479.17400819799,-1133.8622652418276,-1130.8471798911946
H32O8Si192,620,232,H32O8Si192,Si_O_H_vacuum1,0.3109867592760815,0.3120902504568123,2.7143694544952197,-24484.22322721669,-1136.7987013910272,-1134.084331936532
H32O8Si192,621,232,H32O8Si192,Si_O_H_vacuum1,0.3001689647896481,0.29719004467030513,2.928149098216821,-24481.059555423497,-1133.578350402543,-1130.6502013043262
H32O8Si192,622,232,H32O8Si192,Si_O_H_vacuum1,0.31806144150848276,0.3148984984892006,3.009277144949256,-24477.767474177534,-1131.7125789938418,-1128.7033018488926
H32O8Si192,623,232,H32O8Si192,Si_O_H_vacuum1,0.3086260552176354,0.3064623181545624,2.77931409208221,-24486.385810204003,-1138.6958125797398,-1135.9164984876577
H32O8Si192,624,232,H32O8Si192,Si_O_H_vacuum1,0.3069656162933074,0.3077338260027867,2.7055890995969625,-24486.762412450193,-1139.514066556835,-1136.808477457238
H32O8Si192,625,232,H32O8Si192,Si_O_H_vacuum1,0.3191186784467139,0.3188554678567577,2.7970407776779154,-24487.0472926445,-1139.080050159657,-1136.2830093819791
H32O8Si192,626,232,H32O8Si192,Si_O_H_vacuum1,0.29447638089006817,0.2909944782395822,3.1163776396346337,-24488.02339940276,-1139.6133348370818,-1136.496957197447
H32O8Si192,627,232,H32O8Si192,Si_O_H_vacuum1,0.3274415930717764,0.3257628355237149,2.997646434895458,-24482.29177285701,-1134.658344211391,-1131.6606977764957
H32O8Si192,628,232,H32O8Si192,Si_O_H_vacuum1,0.293013122380686,0.29416563502859017,2.729571770053878,-24485.964504694708,-1137.9243810539822,-1135.1948092839284
H32O8Si192,629,232,H32O8Si192,Si_O_H_vacuum1,0.3034619882684194,0.30125918087066944,2.685063390390077,-24486.643413467453,-1138.3261868357833,-1135.6411234453933
H32O8Si192,630,232,H32O8Si192,Si_O_H_vacuum1,0.29491215446359875,0.29303751879549783,3.1470783508801454,-24483.258045444203,-1135.2992627876993,-1132.1521844368192
H32O8Si192,631,232,H32O8Si192,Si_O_H_vacuum1,0.33912034224820925,0.3329736594676961,2.844158945421475,-24483.531283156386,-1135.5214835697946,-1132.6773246243731
H32O8Si192,632,232,H32O8Si192,Si_O_H_vacuum1,0.31340854518407113,0.30973335814893266,2.5610828710003495,-24485.9030081525,-1138.2404177734538,-1135.6793349024535
H32O8Si192,633,232,H32O8Si192,Si_O_H_vacuum1,0.30944258840766137,0.3011176811677594,2.5596948431885815,-24483.915062415294,-1135.0916439644611,-1132.5319491212726
H32O8Si192,634,232,H32O8Si192,Si_O_H_vacuum1,0.3074354792358195,0.3041285629641816,2.7969240887018554,-24485.923371559944,-1136.4839232887896,-1133.6869992000877
H32O8Si192,635,232,H32O8Si192,Si_O_H_vacuum1,0.29918977178013945,0.2957116988107767,2.5028374500555,-24487.962087230262,-1138.16156802774,-1135.6587305776845
H32O8Si192,636,232,H32O8Si192,Si_O_H_vacuum1,0.3004811097865757,0.29782017285497314,2.5362421539192295,-24486.290898533123,-1138.6885914105687,-1136.1523492566496
H32O8Si192,637,232,H32O8Si192,Si_O_H_vacuum1,0.3123237148283476,0.3092204631951194,2.7138944283489064,-24484.38815630814,-1136.4623558201945,-1133.7484613918457
H32O8Si192,638,232,H32O8Si192,Si_O_H_vacuum1,0.29442754563247475,0.29248773772803416,2.5480149547515754,-24483.18052073174,-1136.350995913999,-1133.8029809592474
H32O8Si192,639,232,H32O8Si192,Si_O_H_vacuum1,0.2981102507612419,0.2940636313511573,2.6373051837485244,-24484.67201005568,-1136.2288866110825,-1133.591581427334
H32O8Si192,640,232,H32O8Si192,Si_O_H_vacuum1,0.31324183967871483,0.3103628096133818,2.8444714543711016,-24486.066283852673,-1138.3072231900476,-1135.4627517356764
H32O8Si192,641,232,H32O8Si192,Si_O_H_vacuum1,0.3488693744052548,0.34373959840219326,2.7289684885610064,-24484.0791295455,-1136.5644761296035,-1133.8355076410426
H32O8Si192,642,232,H32O8Si192,Si_O_H_vacuum1,0.31040362576950314,0.30830390681612263,2.7069064435102543,-24488.05429149342,-1139.0017769085791,-1136.294870465069
H32O8Si192,643,232,H32O8Si192,Si_O_H_vacuum1,0.35346166740594126,0.35185839390983004,2.9462259237644055,-24484.29806447645,-1136.635091585487,-1133.6888656617227
H32O8Si192,644,232,H32O8Si192,Si_O_H_vacuum1,0.31817143965554034,0.31676109894566806,2.947245927406544,-24480.887741990602,-1133.7974987123907,-1130.8502527849841
H32O8Si192,645,232,H32O8Si192,Si_O_H_vacuum1,0.2853637522591595,0.283140593556592,3.0920501563232965,-24484.551578342074,-1137.106529082753,-1134.0144789264298
H32O8Si192,646,232,H32O8Si192,Si_O_H_vacuum1,0.3124863943139979,0.30869272179256163,3.225374048951032,-24483.97814963934,-1136.6432060723423,-1133.4178320233914
H32O8Si192,647,232,H32O8Si192,Si_O_H_vacuum1,0.32179554110412717,0.31826636520808826,3.1035732435805343,-24486.54015223675,-1138.4729463321382,-1135.3693730885577
H32O8Si192,648,232,H32O8Si192,Si_O_H_vacuum1,0.30946903071928905,0.3070658418014596,2.7823259699159073,-24486.73274215958,-1139.312236210361,-1136.5299102404451
H32O8Si192,649,232,H32O8Si192,Si_O_H_vacuum1,0.30275123775509394,0.3010013872494124,2.5925477236041585,-24486.42763845497,-1138.5117119872843,-1135.9191642636802
H32O8Si192,650,232,H32O8Si192,Si_O_H_vacuum1,0.28546173764731914,0.28292282897578525,2.8012730015740144,-24483.434024644706,-1136.0290969237449,-1133.227823922171
H32O8Si192,651,232,H32O8Si192,Si_O_H_vacuum1,0.31295461429666066,0.31093309226634436,3.036744516260395,-24484.302625309207,-1136.5168141613735,-1133.4800696451132
H32O8Si192,652,232,H32O8Si192,Si_O_H_vacuum1,0.3209186948651272,0.31858637507070714,2.8274034831191086,-24482.741441093684,-1136.4261544337562,-1133.5987509506372
H32O8Si192,653,232,H32O8Si192,Si_O_H_vacuum1,0.3144449603329385,0.3159125391315247,2.70460979370326,-24484.37836719589,-1135.8110745620215,-1133.1064647683183
H32O8Si192,654,232,H32O8Si192,Si_O_H_vacuum1,0.3398666067702334,0.33758098650545454,2.875013387739396,-24484.94572610528,-1137.2088760450736,-1134.333862657334
H32O8Si192,655,232,H32O8Si192,Si_O_H_vacuum1,0.3152453149833704,0.3113090063196386,2.6654816273908923,-24487.79684194631,-1138.9019323607945,-1136.2364507334037
H32O8Si192,656,232,H32O8Si192,Si_O_H_vacuum1,0.29312705458798494,0.2921383037590718,2.5814916659894522,-24490.003020033055,-1140.458812735787,-1137.8773210697975
H32O8Si192,657,232,H32O8Si192,Si_O_H_vacuum1,0.3025992955952038,0.2973566987519611,2.6175149981450914,-24486.19970178451,-1138.2313863631366,-1135.6138713649916
H32O8Si192,658,232,H32O8Si192,Si_O_H_vacuum1,0.3084302052299139,0.30341817149703515,2.704499628258707,-24486.080455753377,-1137.8858118895307,-1135.181312261272
H32O8Si192,659,232,H32O8Si192,Si_O_H_vacuum1,0.3168531314605216,0.3107622595821325,2.5883399675403522,-24485.909112288104,-1137.5332406247683,-1134.944900657228
H32O8Si192,660,232,H32O8Si192,Si_O_H_vacuum1,0.30462555123942214,0.30081958009850646,2.4497717346332557,-24488.48153648071,-1138.9529547069153,-1136.503182972282
H32O8Si192,661,232,H32O8Si192,Si_O_H_vacuum1,0.2934148826522007,0.289083571940364,2.4459000598553016,-24490.2635972134,-1140.5189700438582,-1138.0730699840028
H32O8Si192,662,232,H32O8Si192,Si_O_H_vacuum1,0.3157283249584426,0.31542223364630767,2.6922496708869046,-24487.469725776642,-1139.0349196343357,-1136.3426699634488
