observable,role,units,target,prediction,scale,normalized_residual
new_off_path_positive_Haa,fit,eV/L0^2,13.446420569551602,18.370065477467733,1.3446420569551603,3.6616770109551315
new_off_path_negative_energy,fit,eV/cell,0.21544733160917068,0.227500484123215,0.021544733160917068,0.5594477510591395
new_off_path_negative_normal_force,fit,eV/L0,-0.05312860042135701,-0.07016634401171429,0.03173805605024358,-0.5368237917087716
new_off_path_negative_Haa,fit,eV/L0^2,13.5831841481301,14.533880942497337,1.35831841481301,0.6999071675680059
new_shockley_058_energy,fit,eV/cell,0.07969505412787091,0.09221163817639945,0.007969505412787091,1.5705597022928988
new_shockley_058_normal_force,fit,eV/L0,-0.6123357455328253,-0.7974466998153295,0.03173805605024358,-5.8324603746826975
new_shockley_058_Haa,fit,eV/L0^2,23.107568998056017,35.078340594736744,2.3107568998056016,5.180454766872188
new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.13130062050590827,0.014263027381623706,-0.7943372053625698
new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.2987442696717417,0.03173805605024358,-10.746678736758184
new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.36822735882208724,0.042260039734635615,-1.2866300851985633
new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,0.9399370602500714,0.03173805605024358,2.2467650011313864
new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5725470558737983,0.05953584311886578,-0.3831536452640083
new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,0.5092909591375029,0.03173805605024358,-2.8264350029968623
new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.7085829991078909,0.07765619947928293,-0.8753840149371932
new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,0.26122707594549255,0.03173805605024358,3.295144674863128
new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.8286795279402931,0.07719163228888834,0.7353543819228286
new_opening_3.4h_normal_force,fit,eV/L0,0.0,0.04757047760421913,0.03173805605024358,1.4988466063867212
new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.8544585344809539,0.07719163228888834,1.0693155351755972
new_opening_5.5h_normal_force,fit,eV/L0,0.0,0.0028332782757413575,0.03173805605024358,0.08927069355653283
v16_direct011_energy,fit,eV/cell,0.025339211626875774,0.02290324638447771,0.004433026104653031,-0.5495039246083407
v16_direct011_normal_force,fit,eV/L0,-0.1684646879274777,-0.260556246504347,0.03173805605024358,-2.9016130802429063
v16_direct011_Haa,fit,eV/L0^2,23.17866876533168,25.618330860783907,2.317866876533168,1.0525462528293381
v16_direct031_energy,fit,eV/cell,0.16617323878813156,0.16079042009126504,0.016617323878813157,-0.3239281328403026
v16_direct031_normal_force,fit,eV/L0,-1.4977500080753077,-1.3678640111287759,0.03173805605024358,4.092437064857189
v16_direct031_Haa,fit,eV/L0^2,34.460781638400974,40.17275059894295,3.4460781638400975,1.6575273946128102
v16_raised043_energy,fit,eV/cell,0.1726273519698645,0.1874932317687047,0.017262735196986453,0.8611543668604333
v16_raised043_normal_force,fit,eV/L0,-0.17083895700384927,-0.04433915804399263,0.03173805605024358,3.985745023564094
v16_raised043_Haa,fit,eV/L0^2,18.238440853611248,16.669802544583796,1.8238440853611249,-0.860072591521363
v16_off_plus_energy,fit,eV/cell,0.0652424878354941,0.06599561393246665,0.006524248783549411,0.11543491395844993
v16_off_plus_normal_force,fit,eV/L0,-0.08042066717244803,-0.07431895016962475,0.03173805605024358,0.19225238600511094
v16_off_plus_Haa,fit,eV/L0^2,20.981095919956758,24.036646661107334,2.098109591995676,1.4563351470330979
v16_off_minus_energy,fit,eV/cell,0.21182429891635463,0.2200067193359946,0.021182429891635463,0.38628337076999214
v16_off_minus_normal_force,fit,eV/L0,0.3481661631135443,0.46532798738119313,0.03173805605024358,3.691524902538876
v16_off_minus_Haa,fit,eV/L0^2,5.497617912510364,8.588098401897353,0.5497617912510364,5.621490140946864
v16_shockley043_energy,fit,eV/cell,0.061697611386283796,0.06677055907427748,0.00616976113862838,0.8222275666771547
v16_shockley043_normal_force,fit,eV/L0,-0.43484281773712713,-0.577886807554861,0.03173805605024358,-4.507017997299052
v16_shockley043_Haa,fit,eV/L0^2,25.03469226049791,31.867551731451016,2.5034692260497913,2.729356286809498
v16_opening1.21_energy,fit,eV/cell,0.19627832926906572,0.1737857788751562,0.019627832926906574,-1.1459517959863965
v16_opening1.21_normal_force,fit,eV/L0,1.631864707518524,1.2954917506102803,0.03173805605024358,-10.598410828178686
v16_opening1.21_Haa,fit,eV/L0^2,-1.3832350292334812,-0.759930685901606,0.13832350292334814,4.506134750486177
v16_opening1.62_energy,fit,eV/cell,0.5246331923940108,0.4968268092514339,0.05246331923940109,-0.5300157051766131
v16_opening1.62_normal_force,fit,eV/L0,0.5093642313524578,0.6580621036188881,0.03173805605024358,4.685160049847762
v16_opening1.62_Haa,fit,eV/L0^2,-0.15582859326870177,-1.342704147520989,0.1,-11.868755542522873
v16_opening1.93_energy,fit,eV/cell,0.6719836252695317,0.6282893564897821,0.06719836252695317,-0.6502281772450016
v16_opening1.93_normal_force,fit,eV/L0,0.6270410192299789,0.405566375204779,0.03173805605024358,-6.978204451923266
v16_opening1.93_Haa,fit,eV/L0^2,-0.6638075680371565,-0.7412582520781661,0.1,-0.7745068404100963
v16_opening2.71_energy,fit,eV/cell,0.7719163228888833,0.7823645009902952,0.07719163228888834,0.13535376557798037
v16_opening2.71_normal_force,fit,eV/L0,0.0,0.13034143273905777,0.03173805605024358,4.106786897493598
v16_opening2.71_Haa,fit,eV/L0^2,0.0,-0.23156685584922168,0.1,-2.3156685584922165
v16_opening4.3_energy,fit,eV/cell,0.7719163228888833,0.8481337236803167,0.07719163228888834,0.987379053032472
v16_opening4.3_normal_force,fit,eV/L0,0.0,0.01293030902347967,0.03173805605024358,0.40740708892220995
v16_opening4.3_Haa,fit,eV/L0^2,0.0,-0.0222163845021042,0.1,-0.222163845021042
v16_opening6.2_energy,fit,eV/cell,0.7719163228888833,0.8556181518325557,0.07719163228888834,1.0843381136237638
v16_opening6.2_normal_force,fit,eV/L0,0.0,0.0014378181962214067,0.03173805605024358,0.04530265476704809
v16_opening6.2_Haa,fit,eV/L0^2,0.0,-0.0014977700754660783,0.1,-0.014977700754660782
v17_near_0.985_normal_force,fit,eV/L0,-0.24821900083247345,-0.38849650961746296,0.03173805605024358,-4.419851945655409
v17_near_0.985_Haa,fit,eV/L0^2,20.878110673451364,35.384048384295134,2.0878110673451364,6.947916857864702
v17_near_1.015_normal_force,fit,eV/L0,0.2329580444899274,0.28979137521605924,0.03173805605024358,1.7906998032948416
v17_near_1.015_Haa,fit,eV/L0^2,18.39295935022696,20.214310899756843,1.839295935022696,0.9902438834604439
v17_near_1.065_normal_force,fit,eV/L0,0.9078686582498847,0.9397401321514666,0.03173805605024358,1.0042037184359074
v17_near_1.065_Haa,fit,eV/L0^2,14.605604041867348,15.215691750752047,1.4605604041867348,0.41770796136597027
v17_near_1.095_normal_force,fit,eV/L0,1.2303804278835464,1.1942078083611483,0.03173805605024358,-1.139723852813617
v17_near_1.095_Haa,fit,eV/L0^2,11.545874277606002,4.629386334264315,1.1545874277606003,-5.990441067556641
v17_direct023_energy,heldout,eV/cell,0.10138618519039871,0.09131764845732143,0.010138618519039872,-0.9930876395210078
v17_direct023_normal_force,heldout,eV/L0,-0.8610948380753036,-0.7722215763824833,0.03173805605024358,2.8002112527663208
v17_direct023_Haa,heldout,eV/L0^2,29.67272464413389,32.302721627678395,2.967272464413389,0.8863348462556635
v17_direct023_Hxx,heldout,eV/L0^2,1.5318476269016676,3.134955679919548,0.1531847626901668,10.4651926527467
v17_direct047_energy,heldout,eV/cell,0.26395051027571553,0.26943032955273183,0.026395051027571555,0.20760783039563838
v17_direct047_normal_force,heldout,eV/L0,-2.2580600813748397,-2.300219721317077,0.03173805605024358,-1.3283623885311557
v17_direct047_Haa,heldout,eV/L0^2,35.337517734960244,50.009543913898405,3.5337517734960247,4.151968536381597
v17_direct047_Hxx,heldout,eV/L0^2,-7.290154929569364,-7.532765576332723,0.7290154929569365,-0.3327921684891963
v17_off_plus_energy,heldout,eV/cell,0.08014986299727256,0.08988087787578425,0.008014986299727257,1.2141024968243337
v17_off_plus_normal_force,heldout,eV/L0,0.496288954541943,0.6149194458450462,0.03173805605024358,3.7377995399372534
v17_off_plus_Haa,heldout,eV/L0^2,13.145916399036436,13.7763892568602,1.3145916399036437,0.47959597390257036
v17_off_plus_Hxx,heldout,eV/L0^2,0.5867789207029961,0.27373282143608757,0.1,-3.130460992669085
v17_off_minus_energy,heldout,eV/cell,0.21284911087573022,0.23008688711120595,0.021284911087573022,0.8098589730797529
v17_off_minus_normal_force,heldout,eV/L0,0.06702268289699899,0.08696804957356163,0.03173805605024358,0.62843693529899
v17_off_minus_Haa,heldout,eV/L0^2,11.464221151869252,13.691107801353029,1.1464221151869252,1.942466583628912
v17_off_minus_Hxx,heldout,eV/L0^2,-2.835312235036081,-3.072999592752084,0.2835312235036081,-0.8383110501160679
v17_shockley067_energy,heldout,eV/cell,0.07506981596967024,0.08753223883658304,0.007506981596967025,1.6601110187812194
v17_shockley067_normal_force,heldout,eV/L0,-0.08375074170661885,-0.002703732222534727,0.03173805605024358,2.5536223565734772
v17_shockley067_Haa,heldout,eV/L0^2,14.560238367523052,24.04207798344754,1.4560238367523053,6.512145870546976
v17_shockley067_Hxx,heldout,eV/L0^2,0.4530475235373633,-0.18812037046757155,0.1,-6.411678940049348
v17_compression_energy,heldout,eV/cell,0.025317916775100896,0.02683044619051853,0.004433026104653031,0.3411956933504269
v17_compression_normal_force,heldout,eV/L0,-0.6769543589544016,-0.7991648643475642,0.03173805605024358,-3.8505983227105887
v17_compression_Haa,heldout,eV/L0^2,26.962376342241654,28.036530826490104,2.6962376342241656,0.398390138396512
v17_compression_Hxx,heldout,eV/L0^2,5.568444170552721,3.190075605677904,0.5568444170552721,-4.271154548791572
v17_opening1.045_energy,heldout,eV/cell,0.012439540042104347,0.014155209303351441,0.004433026104653031,0.38701988680966243
v17_opening1.045_normal_force,heldout,eV/L0,0.6560493060873362,0.6912358625458275,0.03173805605024358,1.1086550607506782
v17_opening1.045_Haa,heldout,eV/L0^2,16.173163667497242,14.749422813972782,1.6173163667497243,-0.8803106694491152
v17_opening1.045_Hxx,heldout,eV/L0^2,3.5468340021412335,2.640892810839623,0.35468340021412337,-2.554224953168632
v17_opening1.255_energy,heldout,eV/cell,0.2548812728796389,0.22060107227695397,0.02548812728796389,-1.3449477953161697
v17_opening1.255_normal_force,heldout,eV/L0,1.5479287243761108,1.2463678671933511,0.03173805605024358,-9.501554118669638
v17_opening1.255_Haa,heldout,eV/L0^2,-3.07660296796585,-1.812028218193005,0.307660296796585,4.110295553049345
v17_opening1.255_Hxx,heldout,eV/L0^2,-0.8591645505462155,0.7154634339512876,0.1,15.74627984497503
v17_opening1.555_energy,heldout,eV/cell,0.4970497627048889,0.4599127010522868,0.04970497627048889,-0.7471497712926436
v17_opening1.555_normal_force,heldout,eV/L0,0.5361595264738468,0.7349906120419231,0.03173805605024358,6.264753116993449
v17_opening1.555_Haa,heldout,eV/L0^2,-0.9598397042596563,-1.5649835558215666,0.1,-6.051438515619103
v17_opening1.555_Hxx,heldout,eV/L0^2,-0.8905810007935903,0.06635519198396686,0.1,9.56936192777557
v17_opening1.855_energy,heldout,eV/cell,0.6331364785570511,0.6020028106020758,0.06331364785570512,-0.49173707422340346
v17_opening1.855_normal_force,heldout,eV/L0,0.6294361584094642,0.453989676593285,0.03173805605024358,-5.527952989257914
v17_opening1.855_Haa,heldout,eV/L0^2,0.33758173393615254,-0.843343341984009,0.1,-11.809250759201614
v17_opening1.855_Hxx,heldout,eV/L0^2,-0.0764657682265532,0.0019929024308236007,0.1,0.784586706573768
v17_opening2.455_energy,heldout,eV/cell,0.7722611869157332,0.749534455010697,0.07722611869157332,-0.2942881539314759
v17_opening2.455_normal_force,heldout,eV/L0,-0.03892592855831557,0.188571553702266,0.03173805605024358,7.167971532359671
v17_opening2.455_Haa,heldout,eV/L0^2,1.5212189106347462,-0.334215722169458,0.15212189106347462,-12.19702581813161
v17_opening2.455_Hxx,heldout,eV/L0^2,0.04446583977668427,-9.501385843834438e-05,0.1,-0.44560853635122616
v17_opening3.75_energy,heldout,eV/cell,0.7719163228888833,0.8393120394956756,0.07719163228888834,0.8730961453770653
v17_opening3.75_normal_force,heldout,eV/L0,0.0,0.02848391160449291,0.03173805605024358,0.8974686905650703
v17_opening3.75_Haa,heldout,eV/L0^2,0.0,-0.050915823634531884,0.1,-0.5091582363453188
v17_opening3.75_Hxx,heldout,eV/L0^2,0.0,-2.210334521091471e-08,0.1,-2.210334521091471e-07
