name,reference,prediction,scale,residual,units,exact,selected
v20_new_1_energy,0.0036442749373840483,0.0022010195764813607,0.004433026104653031,-0.3255688838348607,eV/cell,False,False
v20_new_1_force,0.3655179304564104,0.21141431614827227,0.03173805605024358,-4.855483715328413,eV/L0,False,False
v20_new_1_Haa,17.703231197779825,9.001834812678077,1.7703231197779825,-4.915145878111221,eV/L0^2,False,True
v20_new_1_Hxx,3.9093512902826126,0.16108899500017815,0.3909351290282613,-9.587939320263713,eV/L0^2,False,True
v20_new_2_energy,0.034823381685342755,0.018032924549605152,0.004433026104653031,-3.7875836368556146,eV/cell,False,False
v20_new_2_force,1.045799857810823,0.4872088019514756,0.03173805605024358,-17.600039995362614,eV/L0,False,False
v20_new_2_Haa,13.514055878705095,4.372988854943408,1.3514055878705096,-6.7641181195393845,eV/L0^2,False,True
v20_new_2_Hxx,2.9805611045837717,-0.6445081525885076,0.29805611045837715,-12.16237188225172,eV/L0^2,False,True
v20_new_3_energy,0.22661995382203423,0.10120733104004084,0.022661995382203426,-5.534050319350102,eV/cell,False,False
v20_new_3_force,1.596539848274592,0.7489501942835024,0.03173805605024358,-26.7057835126794,eV/L0,False,False
v20_new_3_Haa,-2.2820717486649773,0.7793737735118081,0.22820717486649775,13.415202760245137,eV/L0^2,False,True
v20_new_3_Hxx,-0.8053213981525169,-0.5417930210321569,0.1,2.6352837712036004,eV/L0^2,False,True
v20_new_4_energy,0.4890270726004544,0.2854906316609213,0.04890270726004545,-4.1620689802960396,eV/cell,False,False
v20_new_4_force,0.5582577926902346,0.661279379681299,0.03173805605024358,3.245995496005616,eV/L0,False,False
v20_new_4_Haa,-1.9854681988380205,-1.0173783470000992,0.19854681988380207,4.875876895960802,eV/L0^2,False,True
v20_new_4_Hxx,-1.0730096719553677,-0.059991480336484916,0.10730096719553678,9.44090457053233,eV/L0^2,False,True
v20_new_5_energy,0.6157939144055483,0.4109557757738171,0.06157939144055483,-3.326407322967296,eV/cell,False,False
v20_new_5_force,0.6195747950914187,0.4272823733220261,0.03173805605024358,-6.05873344810344,eV/L0,False,False
v20_new_5_Haa,0.4318686304614479,-0.8816691031477584,0.1,-13.135377336092061,eV/L0^2,False,True
v20_new_5_Hxx,0.05966529359502488,-0.005486543563784055,0.1,-0.6515183715880892,eV/L0^2,False,True
v20_new_6_energy,0.729941495134474,0.4787702335531884,0.0729941495134474,-3.440977985982472,eV/cell,False,False
v20_new_6_force,0.4717044111502519,0.2858109925060121,0.03173805605024358,-5.857114195965797,eV/L0,False,False
v20_new_6_Haa,-1.7417609490586863,-0.5959878362873319,0.17417609490586863,6.57824550143103,eV/L0^2,False,True
v20_new_6_Hxx,0.20899465255336805,-0.0007142463013511907,0.1,-2.0970889885471924,eV/L0^2,False,True
v20_new_7_energy,0.02046914476243608,0.004199702073305965,0.004433026104653031,-3.6700534364219615,eV/cell,False,False
v20_new_7_force,0.06281548916376087,-0.09864328258121537,0.03173805605024358,-5.087229397080137,eV/L0,False,False
v20_new_7_Haa,21.501318205218237,15.732523347627879,2.150131820521824,-2.682995899381791,eV/L0^2,False,True
v20_new_7_Hxx,4.662002299739686,1.3819096360275231,0.4662002299739686,-7.0358023287446985,eV/L0^2,False,True
v20_new_8_energy,0.06003679436536899,0.006856683792334749,0.006003679436536899,-8.857919736585755,eV/cell,False,False
v20_new_8_force,0.3178698348179461,0.08898639080624933,0.03173805605024358,-7.211640298616846,eV/L0,False,False
v20_new_8_Haa,14.458727489192233,13.607653896404516,1.4458727489192233,-0.5886227494251391,eV/L0^2,False,True
v20_new_8_Hxx,0.86111106885732,0.6063028320603111,0.1,-2.548082367970089,eV/L0^2,False,True
v20_new_9_energy,0.09377427653904365,0.03467972078102572,0.009377427653904365,-6.301787434575775,eV/cell,False,False
v20_new_9_force,0.5947790357818696,0.4378664525457468,0.03173805605024358,-4.943988472000905,eV/L0,False,False
v20_new_9_Haa,11.056850642860084,5.762208210097064,1.1056850642860085,-4.7885628591555705,eV/L0^2,False,True
v20_new_9_Hxx,0.0757661767331005,-0.36294572655425866,0.1,-4.387119032873591,eV/L0^2,False,True
v20_new_10_energy,0.038168092494978115,0.01415513112588803,0.004433026104653031,-5.416832836577568,eV/cell,False,False
v20_new_10_force,-0.4360667641505048,-0.6257924736777777,0.03173805605024358,-5.977861694708828,eV/L0,False,False
v20_new_10_Haa,26.40271381173358,25.998757240562334,2.640271381173358,-0.15299812513656255,eV/L0^2,False,True
v20_new_10_Hxx,4.254835571305176,2.710580321041555,0.42548355713051766,-3.629412287229514,eV/L0^2,False,True
v20_new_11_energy,0.2277352928888806,0.1130221770490376,0.022773529288888063,-5.037125093114804,eV/cell,False,False
v20_new_11_force,1.3946641093269667,0.7545958916887758,0.03173805605024358,-20.167215554251896,eV/L0,False,False
v20_new_11_Haa,2.8654264155114735,0.8339049722095215,0.28654264155114734,-7.089770068094139,eV/L0^2,False,True
v20_new_11_Hxx,-0.12044589256531853,-0.15354463608040297,0.1,-0.33098743515084444,eV/L0^2,False,True
q0_H00,1.607185317518087,1.4239949319687644,0.38718741357097264,-0.4731310448854332,eV/L0^2,False,True
q0_H11,3.778484710232485,4.031950511961636,0.38718741357097264,0.6546333709339182,eV/L0^2,False,True
q0_H22,5.5400914279154465,5.870750968644234,0.38718741357097264,0.8540038470754083,eV/L0^2,False,True
q0_H01,-1.5177286414361958e-17,2.567401380983713e-16,0.38718741357097264,7.022889044994484e-16,eV/L0^2,False,True
q0_H02,-9.458283283605231e-17,-4.941754126262825e-16,0.38718741357097264,-1.0320391773710994e-15,eV/L0^2,False,True
q0_H12,-3.5232134353659545,-3.677600913365754,0.38718741357097264,-0.3987409522843383,eV/L0^2,False,True
q1_H00,11.020541195662588,5.662906570891868,2.565934883399439,-2.0879854198298053,eV/L0^2,False,True
q1_H11,27.51034114112903,54.33761019642706,2.565934883399439,10.455163624322507,eV/L0^2,False,True
q1_H22,37.17324859129323,71.1647504382821,2.565934883399439,13.247219197533086,eV/L0^2,False,True
q1_H01,-8.047950485487693e-17,1.8994113032293106e-15,2.565934883399439,7.716060219973938e-16,eV/L0^2,False,True
q1_H02,1.6095900970975385e-16,6.470767282902518e-15,2.565934883399439,2.4590679654478654e-15,eV/L0^2,False,True
q1_H12,-19.325814900328513,-33.654280483711005,2.565934883399439,-5.584111146421474,eV/L0^2,False,True
q2_H00,2.5536058378270994,2.5619426106095355,0.581483715936639,0.014337070074279734,eV/L0^2,False,True
q2_H11,2.5536058378271016,2.5619426106095675,0.581483715936639,0.014337070074330903,eV/L0^2,False,True
q2_H22,11.054750979095974,11.175003773664557,0.581483715936639,0.20680337432129495,eV/L0^2,False,True
q2_H01,-6.305904423508818e-34,2.2227885002446065e-16,0.581483715936639,3.8226152157403004e-16,eV/L0^2,False,True
q2_H02,-6.040516937618709e-17,3.589602587902538e-15,0.581483715936639,6.27705928342187e-15,eV/L0^2,False,True
q2_H12,-1.5741639952321403e-15,-2.608659409119495e-15,0.581483715936639,-1.77906170978669e-15,eV/L0^2,False,True
q3_H00,15.11782432503019,15.069325369830228,3.651065320671643,-0.013283507946398612,eV/L0^2,False,True
q3_H11,15.117824325030208,15.069325369830615,3.651065320671643,-0.013283507946297414,eV/L0^2,False,True
q3_H22,69.82130022908125,69.23095296568044,3.651065320671643,-0.1616917835072318,eV/L0^2,False,True
q3_H01,-2.6155839077835e-16,1.1812896587623654e-15,3.651065320671643,3.9518549322346605e-16,eV/L0^2,False,True
q3_H02,-1.2237589896675819e-15,-1.0194848726815881e-14,3.651065320671643,-2.457115649603879e-15,eV/L0^2,False,True
q3_H12,-1.066647511748027e-14,-3.3388153026473183e-15,3.651065320671643,2.0069922532870405e-15,eV/L0^2,False,True
q4_H00,5.76089847252618,3.7518757028214016,1.379110857606701,-1.4567521955350435,eV/L0^2,False,False
q4_H11,13.932865448690222,18.70262845145001,1.379110857606701,3.458578385088781,eV/L0^2,False,False
q4_H22,19.843029914108925,25.983578887473314,1.379110857606701,4.45254196897605,eV/L0^2,False,False
q4_H01,-1.509019918556416e-17,1.5691707839211026e-15,1.379110857606701,1.1487553552119673e-15,eV/L0^2,False,False
q4_H02,2.225395264843286e-16,-2.34162351179165e-15,1.379110857606701,-1.85928710816316e-15,eV/L0^2,False,False
q4_H12,-11.820328930837503,-14.561900872047545,1.379110857606701,-1.987927167775146,eV/L0^2,False,False
q5_H00,21.509961672073555,20.398719287401686,3.9201648296332388,-0.2834682807905895,eV/L0^2,False,False
q5_H11,50.82226486608997,163.94435930572712,3.9201648296332388,28.85646378553439,eV/L0^2,False,False
q5_H22,55.046514228031185,189.61769231381783,3.9201648296332388,34.3279387306724,eV/L0^2,False,False
q5_H01,6.82163368295114e-16,1.2290724049852156e-14,3.9201648296332388,2.961243005346566e-15,eV/L0^2,False,False
q5_H02,-4.801724546261989e-16,-4.677056246359591e-15,3.9201648296332388,-1.070588603828182e-15,eV/L0^2,False,False
q5_H12,-8.448498723882526,-51.34666601617701,3.9201648296332388,-10.942949890274878,eV/L0^2,False,False
q6_H00,8.7871860702466,8.810510625431991,2.0365714367557284,0.011452853931089071,eV/L0^2,False,False
q6_H11,8.787186070246612,8.810510625431954,2.0365714367557284,0.011452853931064648,eV/L0^2,False,False
q6_H22,38.789431662985784,38.894704296444225,2.0365714367557284,0.05169110769133668,eV/L0^2,False,False
q6_H01,-2.414385145646308e-16,-7.594837664465035e-16,2.0365714367557284,-2.543712646324463e-16,eV/L0^2,False,False
q6_H02,3.244775379926674e-16,-5.28717906121515e-15,2.0365714367557284,-2.7554430440933723e-15,eV/L0^2,False,False
q6_H12,-5.035088090576128e-15,-1.9874691619363237e-14,2.0365714367557284,-7.28656174832084e-15,eV/L0^2,False,False
q7_H00,17.324394112829243,17.212884985932167,4.262334242614722,-0.026161516331171326,eV/L0^2,False,False
q7_H11,17.324394112829268,17.212884985932305,4.262334242614722,-0.026161516331144653,eV/L0^2,False,False
q7_H22,81.65003377557868,80.5079039905947,4.262334242614722,-0.26795875686261084,eV/L0^2,False,False
q7_H01,5.658715185108534e-16,-3.2331174065576655e-15,4.262334242614722,-8.912930588798769e-16,eV/L0^2,False,False
q7_H02,2.085498645831455e-15,-2.4369447364862425e-14,4.262334242614722,-6.206680308221238e-15,eV/L0^2,False,False
q7_H12,-1.2088236730388854e-14,1.7045239135763747e-14,4.262334242614722,6.835098846748516e-15,eV/L0^2,False,False
