model,path,samples,s_reduced,a_reduced,relaxed_energy_ev,fixed_energy_ev,relaxed_shear_mpa,fixed_shear_mpa,schur_curvature,normal_curvature,coupling,normal_force_residual
Mishin_reference_same_interface,direct_110,33,0.453125,0.9039592465793866,0.1747948862039062,0.2591486371657389,771.2919846039354,2710.685682778298,-2.5840385159047754,15.542385796515482,-2.237065304337724,2.066634198742519e-15
Mishin_reference_same_interface,direct_110,33,0.46875,0.9059027549090283,0.1760243185824638,0.2636650697058935,475.8329857033024,1834.5672027918379,-2.195680718259794,15.412167223030414,-1.596486324609567,4.053782466764171e-15
Mishin_reference_same_interface,direct_110,33,0.484375,0.9071637976614794,0.17671644054415397,0.26640766238709973,228.47761414249138,926.5092818502205,-1.8937698674816104,15.304973974578568,-0.8421330321905957,9.935741340108263e-16
Mishin_reference_same_interface,direct_110,33,0.5,0.9075940614534211,0.17694189727989826,0.26732847628894085,-1.3435302598881044e-13,2.5578863526251047e-14,-1.8313896198925053,15.249304745020847,8.411796747446481e-17,2.34483495626555e-15
Mishin_reference_same_interface,direct_110,65,0.0,0.8164983416260694,-3.047592733729232e-11,0.0,2.739272478606374e-13,-3.0218497421742355e-18,4.393546621110359,19.66074471421827,1.2899128439588023e-16,3.71109156781826e-15
Mishin_reference_same_interface,direct_110,65,0.0078125,0.8165394459613137,0.00013405076516270764,0.0001340688302006593,270.2493826231079,270.31923926849294,4.387270151209537,19.662122440111528,-0.20687368917427174,3.701335329617597e-15
Mishin_reference_same_interface,direct_110,65,0.015625,0.8166626046268274,0.0005358149785922722,0.000536086092390517,539.7150736909186,540.2555305382436,4.368307615124582,19.666020589356936,-0.4130240383345281,2.0994687189524077e-15
Mishin_reference_same_interface,direct_110,65,0.0234375,0.8168663007315284,0.0012042304239613943,0.0012055759630610896,807.939092810317,809.7241512595658,4.3473789260047475,19.674622693378502,-0.6121112035390479,5.2010500996297974e-15
Mishin_reference_same_interface,direct_110,65,0.03125,0.817137676469816,0.0021374860137047813,0.0021415239064908054,1072.7876632335558,1076.504011832241,4.24130493375683,19.629056516745997,-0.737224602896318,1.5210999007871994e-15
Mishin_reference_same_interface,direct_110,65,0.0390625,0.8174522625195135,0.003329565929518441,0.003338516480548198,1329.6641145757937,1335.982259337274,4.106179017327363,19.570165530538013,-0.840967295063887,4.110912979469794e-16
Mishin_reference_same_interface,direct_110,65,0.046875,0.8178089536712594,0.004772235713834561,0.00478907676079654,1578.0440571636987,1587.7993895460422,3.9637693825269418,19.511540777699153,-0.9410999060963857,2.8732921987925582e-15
Mishin_reference_same_interface,direct_110,65,0.0546875,0.8182285897872213,0.006457163005939043,0.006486990706773971,1818.8261656128807,1835.9238179223698,3.8761070011957903,19.767572160379746,-1.2044829671599668,2.283978540557387e-15
Mishin_reference_same_interface,direct_110,65,0.0625,0.8187604521521462,0.008378540930862613,0.008430445650361995,2054.72917024566,2082.7662539367243,3.786753642488482,20.101899373069717,-1.5089845247190847,9.016685266148249e-16
Mishin_reference_same_interface,direct_110,65,0.0703125,0.8193970288637481,0.01053080631560857,0.01061743642600757,2284.0193694011086,2326.691577439678,3.660183268334012,20.40026098105547,-1.789076027677398,1.6567848684630528e-15
Mishin_reference_same_interface,direct_110,65,0.078125,0.8201293703448417,0.012906356292338203,0.013044389849425825,2504.7613592786215,2566.545717018373,3.511032979911405,20.669869436935983,-2.0606964590553796,1.2990981802191553e-15
Mishin_reference_same_interface,direct_110,65,0.0859375,0.8209547771078761,0.01549607996251745,0.01570697303613111,2715.693949213813,2801.7562517598535,3.341388894398463,20.904938580117246,-2.332460031186265,3.626545589139516e-16
Mishin_reference_same_interface,direct_110,65,0.09375,0.8218730478028513,0.018289626167808076,0.018600349921768983,2915.574582070415,3031.8769551652204,3.1567565899292958,21.10911051379113,-2.604717140559743,2.9931420787076143e-15
Mishin_reference_same_interface,direct_110,65,0.1015625,0.8228735836996084,0.021276631668924906,0.021719545514606337,3106.75020132339,3257.653467528799,3.0596539923989594,21.323322184427283,-2.8285059606960283,1.589718614417322e-15
Mishin_reference_same_interface,direct_110,65,0.109375,0.8239470394717429,0.024450278481391613,0.025062156833436794,3291.828613961573,3482.761641666647,2.9518178227556837,21.49306241714779,-3.0579676684197192,1.6443651917879176e-15
Mishin_reference_same_interface,direct_110,65,0.1171875,0.8250986575405475,0.02780396788052822,0.028627973761181397,3469.562906554634,3707.372735902188,2.8212671499443607,21.617889412942855,-3.298539379965081,2.1361843881232766e-15
Mishin_reference_same_interface,direct_110,65,0.125,0.8263308243358538,0.031329406731489234,0.032414748031622864,3637.407216242836,3927.866812880894,2.6225791793708657,21.681895092176067,-3.5262819228600053,1.6493330624579716e-15
Mishin_reference_same_interface,direct_110,65,0.1328125,0.8276438438145147,0.03501468638715906,0.036417720804301765,3791.582402727548,4143.2665047108885,2.3917278608615073,21.688796740342738,-3.7610572681524643,3.3781520556368094e-15
Mishin_reference_same_interface,direct_110,65,0.140625,0.8290407653275426,0.03884593690851311,0.04063159087394211,3931.7984114375577,4353.065340464744,2.1601307967533048,21.67143562945127,-3.995595096871166,1.927533819981003e-15
Mishin_reference_same_interface,direct_110,65,0.1484375,0.8305280083060055,0.04280888783890846,0.04505087203134553,4056.8133238092514,4557.557720052636,1.8969675000521573,21.602093934360617,-4.245310698592969,7.451806005081197e-16
Mishin_reference_same_interface,direct_110,65,0.15625,0.8321152205106203,0.04688739808541581,0.049670121884678925,4164.427019753235,4756.078147336062,1.595071706713172,21.4691259005564,-4.507363095756375,1.6493330624579716e-15
Mishin_reference_same_interface,direct_110,65,0.1640625,0.8338108021313594,0.05106303728342476,0.05448267659384476,4252.274549112474,4947.060834638766,1.2515311273900454,21.286722929813365,-4.777514177235956,1.589718614417322e-16
Mishin_reference_same_interface,direct_110,65,0.171875,0.8356224960870315,0.055314965963677715,0.05948011096473388,4317.858133577671,5128.528483133046,0.8698179349579473,21.06284652190382,-5.046017605453332,3.765645967901032e-15
Mishin_reference_same_interface,direct_110,65,0.1796875,0.8375551221769094,0.05961992224455262,0.06465186118612287,4358.753957160178,5298.158366204817,0.44979900384181404,20.77369712297237,-5.307994882383908,1.7586262171991626e-15
Mishin_reference_same_interface,direct_110,65,0.1875,0.8395784248063882,0.06395394517501195,0.0699853915615069,4378.847730884917,5455.499399120068,0.2394429464992096,20.68586041935772,-5.387309419417835,2.4044494043061996e-15
Mishin_reference_same_interface,direct_110,65,0.1953125,0.8416169902620447,0.06830264675267664,0.07547080171200979,4388.79639297222,5604.246123718968,0.08901625999316165,20.669578796679374,-5.392444324025172,5.564015150460627e-16
Mishin_reference_same_interface,direct_110,65,0.203125,0.8436522776793217,0.07265665723470928,0.08109842825617765,4389.535228135139,5741.781568819921,-0.06754206887246705,20.66661399451985,-5.376692048250195,1.848047889260137e-15
Mishin_reference_same_interface,direct_110,65,0.2109375,0.8456794404689034,0.07700664371249417,0.08685601480843506,4380.69982726254,5866.7622492994815,-0.2177089970531687,20.66384257848811,-5.338424893460433,6.955018938075784e-16
Mishin_reference_same_interface,direct_110,65,0.21875,0.847692672838805,0.08134367982155566,0.0927330210126355,4363.940461514703,5982.668268095874,-0.3225167166183085,20.73775389354009,-5.347818953635821,1.848047889260137e-15
Mishin_reference_same_interface,direct_110,65,0.2265625,0.8497057974570391,0.08566116841264233,0.09871994678826314,4341.375693239484,6088.118565527869,-0.4129207108589057,20.83953428558232,-5.364620034293985,3.6563528131598406e-15
Mishin_reference_same_interface,direct_110,65,0.234375,0.8517099560913481,0.08995358535650458,0.10480558954410607,4313.451859669104,6181.49568705065,-0.49366620421625995,20.940729564610262,-5.351540307372507,2.821750540590747e-15
Mishin_reference_same_interface,direct_110,65,0.2421875,0.8536982458534936,0.09421583901816508,0.110977336441868,4280.637531801855,6261.622875504605,-0.5746325244264995,21.01766407079886,-5.328056824548405,1.6095900970975385e-15
Mishin_reference_same_interface,direct_110,65,0.25,0.8556636803036176,0.09844341817286847,0.11722199654206494,4243.681771945968,6328.574015688162,-0.6305142444550127,21.109712781883754,-5.274404176626721,1.4307467529755899e-15
Mishin_reference_same_interface,direct_110,65,0.2578125,0.8576019411658606,0.10263260546312347,0.12352643229425096,4203.3847895639665,6382.0923770462305,-0.6777743132523802,21.17441089822162,-5.213143395041081,2.1659916121436013e-15
Mishin_reference_same_interface,direct_110,65,0.265625,0.8595084715935247,0.10678059624300719,0.12987715791371698,4160.7795276661645,6421.889571206062,-0.7070438892617534,21.250662709127038,-5.139442586507978,3.2589231595555103e-15
Mishin_reference_same_interface,direct_110,65,0.2734375,0.8613887032686086,0.11088464429746067,0.13626052743425476,4114.056441007121,6447.928498645664,-0.8056854804660338,21.246636171575755,-5.093251707436112,3.974296536043305e-16
Mishin_reference_same_interface,direct_110,65,0.28125,0.8632496025304125,0.11493954026574246,0.1426629551895799,4061.973048187234,6460.370128456861,-0.8819789565624565,21.257939473530048,-5.028443973196886,2.2653490255446838e-15
Mishin_reference_same_interface,direct_110,65,0.2890625,0.8650887327586922,0.11894067355364947,0.14907114090322232,4005.760251390247,6459.625176349962,-0.9362881557497842,21.23067268723193,-4.957788443643257,7.94859307208661e-16
Mishin_reference_same_interface,direct_110,65,0.296875,0.8669070316881715,0.1228842695116119,0.1554723675705483,3945.8941013981544,6446.418780183772,-1.0033340275628864,21.14762240699664,-4.901163025836286,7.94859307208661e-17
Mishin_reference_same_interface,direct_110,65,0.3046875,0.8687083300724178,0.12676676475715917,0.16185352042865972,3882.701807754426,6418.467305380045,-1.0460434156979,21.05622087765285,-4.8282222737078015,1.1128030300921254e-15
Mishin_reference_same_interface,direct_110,65,0.3125,0.8704966761560059,0.130585119130511,0.16819891899534045,3815.921180076051,6374.490851176452,-1.157777421728045,20.85045818150334,-4.7976602782038755,4.769155843251966e-16
Mishin_reference_same_interface,direct_110,65,0.3203125,0.8723069706014834,0.13433268919862998,0.17449322154407174,3739.2582828845907,6315.621006795429,-1.3354912566950667,20.594492168372344,-4.80687239696062,4.053782466764171e-15
Mishin_reference_same_interface,direct_110,65,0.328125,0.8741483533150514,0.13799861473729175,0.18072213779020593,3651.1564532150906,6242.7260583430725,-1.5258063724861826,20.285626358802137,-4.811617831667334,2.7025216445094477e-15
Mishin_reference_same_interface,direct_110,65,0.3359375,0.8760169605227089,0.14157134612200817,0.1868720853930268,3551.2612453682314,6156.559772059268,-1.7145064050007321,19.98070835380266,-4.812756051644688,7.551163418482279e-16
Mishin_reference_same_interface,direct_110,65,0.34375,0.8779185243020557,0.14503882127866777,0.19293040758045021,3438.692967357043,6058.113118068856,-1.9416951971811427,19.652572685788662,-4.82589802240759,1.4307467529755899e-15
Mishin_reference_same_interface,direct_110,65,0.3515625,0.8798616790750794,0.14838754115572603,0.1988853074590236,3311.31149107861,5948.071591218136,-2.210123337378918,19.2614147313343,-4.857226578513879,4.014039501403738e-15
Mishin_reference_same_interface,direct_110,65,0.359375,0.8818581089029115,0.15160138287667116,0.20472527805187596,3166.2086502212746,5826.296921479199,-2.524446745753551,18.814981633703695,-4.880981043180572,2.1461201294633847e-15
Mishin_reference_same_interface,direct_110,65,0.3671875,0.8839182255148414,0.1546612530342134,0.21043835877537356,3000.3368951999096,5691.500764837766,-2.874793186576895,18.326570414707323,-4.914672502296887,2.7820075752303136e-16
Mishin_reference_same_interface,direct_110,65,0.375,0.886028715683383,0.15754620326462512,0.21600913989351067,2813.9613909383775,5538.924495749234,-3.18916763755226,17.949154251931407,-4.888603281110386,1.6294615797777552e-15
Mishin_reference_same_interface,direct_110,65,0.3828125,0.8881751627593428,0.16023652474008576,0.22141926888199498,2607.6671192970825,5367.410329060324,-3.5237680793661466,17.530378818828993,-4.866261506484414,1.6294615797777552e-15
Mishin_reference_same_interface,direct_110,65,0.390625,0.890367849273578,0.16271195963553123,0.2266495280133485,2380.6011534487075,5176.068678923824,-3.852717842546031,17.068777700702064,-4.839013800845838,9.538311686503932e-16
Mishin_reference_same_interface,direct_110,65,0.3984375,0.8925264535371844,0.1649567104710834,0.23167984551679854,2147.201327549544,4964.098081195053,-3.727682192310499,16.856876353276387,-4.5310947256156675,3.060208332753345e-15
Mishin_reference_same_interface,direct_110,65,0.40625,0.8945667744584996,0.16697369166792736,0.2364893853211524,1921.3773151570333,4730.5010752943435,-3.5975766182349513,16.621356652576548,-4.205545060754348,5.166585496856297e-16
Mishin_reference_same_interface,direct_110,65,0.4140625,0.8964811572670077,0.1687707643262556,0.2410536932698721,1703.9276540881203,4468.259230608232,-3.4566286924914937,16.402060118690034,-3.8724259228859506,1.5102326836964559e-15
Mishin_reference_same_interface,direct_110,65,0.421875,0.8982623020529814,0.17035676601164948,0.245342500498857,1495.876308357858,4175.025235133349,-3.3003539266618263,16.181653884439232,-3.5495597440700126,8.346022725690941e-16
Mishin_reference_same_interface,direct_110,65,0.4296875,0.899906219757051,0.17174141501476078,0.24932535095298503,1298.0598636307948,3851.429167191001,-3.1296045907384236,16.000825601754546,-3.214779704160309,1.3910037876151568e-15
Mishin_reference_same_interface,direct_110,65,0.4375,0.9014057566589807,0.17293526536655252,0.2529726165583349,1111.1976116956637,3498.575194715297,-2.943063475833728,15.823511102942556,-2.8913123368666147,1.4307467529755899e-15
Mishin_reference_same_interface,direct_110,65,0.4453125,0.9027580287740715,0.17394934736323453,0.25625603314034007,935.5971176322261,3117.93077489975,-2.7604583742830577,15.697173490439845,-2.564683856691904,2.9012364713116126e-15
Mishin_reference_same_interface,direct_110,65,0.453125,0.9039592465793868,0.17479488620390615,0.2591486371657389,771.2919846039304,2710.685682778298,-2.5840385159047736,15.542385796515454,-2.237065304337727,1.3512608222547239e-15
Mishin_reference_same_interface,direct_110,65,0.4609375,0.9050088313773597,0.17548294674719117,0.2616246859811684,617.9784441945425,2278.670170637338,-2.4021207349876375,15.45919494130176,-1.9260665922923648,1.5102326836964559e-15
Mishin_reference_same_interface,direct_110,65,0.46875,0.9059027549090284,0.17602431858246395,0.2636650697058935,475.8329857033036,1834.5672027918379,-2.1956807182597857,15.412167223030375,-1.5964863246095773,2.9012364713116126e-15
Mishin_reference_same_interface,direct_110,65,0.4765625,0.9066268741473813,0.1764313590058758,0.26526153650555573,347.19173918787305,1383.6448215793116,-1.9820946308343297,15.386031111716143,-1.259397567973677,3.77558170924114e-15
Mishin_reference_same_interface,direct_110,65,0.484375,0.9071637976614795,0.1767164405441538,0.26640766238709973,228.4776141424936,926.5092818502205,-1.8937698674816097,15.30497397457853,-0.8421330321905948,1.8679193719403536e-15
Mishin_reference_same_interface,direct_110,65,0.4921875,0.9074863250010667,0.1768857492406452,0.26709781408556843,113.36503177944205,464.6949365211371,-1.852546854380366,15.248820242203434,-0.41900613233828476,4.3717261896476357e-16
Mishin_reference_same_interface,direct_110,65,0.5,0.907594061453421,0.17694189727989854,0.26732847628894085,-8.917457086256101e-14,2.5578863526251047e-14,-1.8313896198925084,15.249304745020938,8.521715519910425e-17,4.17301136284547e-15
unchanged_analytic_research_candidate,shockley_112,33,0.0,0.8164965809270467,2.303676270631682e-15,3.790179943562089e-40,1.0839050052268756e-12,1.6834369237515572e-12,4.945211215251888,22.902007120534204,-3.840424117853926e-15,1.583693173737125e-15
unchanged_analytic_research_candidate,shockley_112,33,0.027063293868263706,0.8172089474597903,0.0017066179738965414,0.0017124458629602568,961.1226896984873,967.6443922552771,4.038075068683899,22.89151691730142,-1.1567055547709373,9.653736143810931e-16
unchanged_analytic_research_candidate,shockley_112,33,0.05412658773652741,0.8191117247258933,0.006363142308193737,0.006442254897729025,1712.6804694930074,1754.7464251069148,3.0035682948904348,22.849340735758055,-2.0071928554926153,2.114627917215728e-15
unchanged_analytic_research_candidate,shockley_112,33,0.08118988160479113,0.821845413585676,0.0132196131775857,0.013553734178368287,2241.7272864107927,2353.0083975448592,1.9677587399350287,22.761619217787292,-2.551351410633425,7.240735788727193e-15
unchanged_analytic_research_candidate,shockley_112,33,0.10825317547305482,0.8250732228912963,0.02152227496954743,0.022389975247034108,2557.371217834762,2758.512451491856,1.0112441081473669,22.621717272853427,-2.819763778750575,1.429412144204889e-15
unchanged_analytic_research_candidate,shockley_112,33,0.13531646934131852,0.8285034169008586,0.030573040629680217,0.032289322973465054,2681.5142138479187,2972.551660292769,0.17544290440135224,22.431749646617185,-2.8569663139716415,8.743006318923108e-15
unchanged_analytic_research_candidate,shockley_112,33,0.16237976320958225,0.8318947813074146,0.039760648153419495,0.042604629404992954,2641.8691957968726,3002.3880393801396,-0.5243640271740282,22.201052789333975,-2.710133428812363,1.3877787807814457e-15
unchanged_analytic_research_candidate,shockley_112,33,0.18944305707784595,0.8350535047328793,0.04857255795327465,0.05272472213941916,2467.6724006370596,2861.755681034456,-1.0875608840536959,21.94344340942977,-2.4231292918008407,5.551115123125783e-17
unchanged_analytic_research_candidate,shockley_112,33,0.21650635094610965,0.8378273907936811,0.056595873670137985,0.062096948228535113,2187.4472947095305,2570.9636765497285,-1.5204561410741058,21.674449619404665,-2.034246405713207,1.942890293094024e-16
unchanged_analytic_research_candidate,shockley_112,33,0.24356964481437335,0.8401004743576601,0.06351299972133195,0.0702492477334536,1828.065589621021,2156.5101663426003,-1.8316667474535833,21.409044742344918,-1.5760231919030865,7.854827899222983e-15
unchanged_analytic_research_candidate,shockley_112,33,0.27063293868263705,0.8417891864655639,0.06909548767321468,0.07681002372978629,1414.5613958612698,1650.1885574231649,-2.0294929136914446,21.160019428317558,-1.0760818855729322,1.817990202823694e-15
unchanged_analytic_research_candidate,shockley_112,33,0.2976962325509008,0.8428402162049123,0.07319804646377319,0.08152413644245543,970.3723142096711,1087.7399604606328,-2.120429089019452,20.936951949413,-0.5584097527151153,3.83026943495679e-15
unchanged_analytic_research_candidate,shockley_112,33,0.3247595264191645,0.8432298297092792,0.07575383575878016,0.08426365094813759,517.8219943300713,507.1712653098628,-2.1083347333606675,20.745685313233913,-0.04480627460911102,1.3183898417423734e-16
unchanged_analytic_research_candidate,shockley_112,33,0.3518228202874282,0.8429643481461111,0.0767716618534881,0.08503246599992688,78.72894637161629,-53.09435455309569,-1.9940618455319816,20.588228061686088,0.443628231861383,2.976785484776201e-15
unchanged_analytic_research_candidate,shockley_112,33,0.3788861141556919,0.8420815843262555,0.07633535070131119,0.08396456989054031,-324.9499788678106,-556.046065760958,-1.7755080451951613,20.46302898557609,0.8850286942404378,5.412337245047638e-16
unchanged_analytic_research_candidate,shockley_112,33,0.40594940802395557,0.8406531802365268,0.07460525326202475,0.08131631214830518,-670.5403403885402,-967.7122382901101,-1.4481935060271574,20.3656160763352,1.2553985969781287,2.8102520310824275e-15
unchanged_analytic_research_candidate,shockley_112,33,0.4330127018922193,0.8387878745893804,0.07182144564642638,0.07745364803467245,-934.2701093821256,-1258.4399289130436,-1.0066103806623026,20.28962151491786,1.5274828043834197,2.5604518505417673e-15
unchanged_analytic_research_candidate,shockley_112,33,0.460075995760483,0.8366356254757789,0.06830760778641044,0.07283572040520776,-1091.2983133759785,-1403.7382239345748,-0.44680433923617435,20.22821508793698,1.6701773253930474,2.9698465908722937e-15
unchanged_analytic_research_candidate,shockley_112,33,0.4871392896287467,0.8343920169362198,0.0644736472810862,0.06799633184987751,-1116.4850268639475,-1384.6656927434387,0.22912400439740793,20.175899872832204,1.6490422059439198,1.5916087892087205e-15
unchanged_analytic_research_candidate,shockley_112,33,0.5142025834970104,0.8323012375029608,0.06081372812528173,0.06352480588355047,-986.3886658911009,-1187.812540065724,1.0059308298125207,20.130429319195482,1.4288452716531876,1.6354105569771349e-15
unchanged_analytic_research_candidate,shockley_112,33,0.5412658773652741,0.8306540103659688,0.05789452361381748,0.06004745281118409,-683.0430866313748,-804.9894397278124,1.8458301746459596,20.09423674685108,0.9793187180337327,4.083539062449404e-15
unchanged_analytic_research_candidate,shockley_112,33,0.5683291712335379,0.8297747181786741,0.05632699057630924,0.05821038928834426,-199.74866158998833,-232.77928938807432,2.679860297100708,20.07430020229442,0.2848975600275386,1.3981871216373065e-15
unchanged_analytic_research_candidate,shockley_112,33,0.5953924651018015,0.8299916326521853,0.056715805727901615,0.05866387950900456,452.00796729835713,527.8701431857922,3.407527649322693,20.07919592660993,-0.6427280535308668,3.981190377366772e-15
unchanged_analytic_research_candidate,shockley_112,33,0.6224557589700652,0.8315890867697151,0.05958680917708384,0.062047753004316315,1237.3031119323525,1471.838130346149,3.9140990455484364,20.112988658281104,-1.7540533712987383,2.114627917215728e-15
unchanged_analytic_research_candidate,shockley_112,33,0.649519052838329,0.8347520516819212,0.06530522034486247,0.0689768969274513,2098.3298330696734,2589.6619206815158,4.106536035310439,20.16795629206333,-2.9609578929926528,1.1011807785066274e-14
unchanged_analytic_research_candidate,shockley_112,33,0.6765823467065927,0.8395252633779064,0.07400986961715761,0.08002540601173365,2963.226245481582,3866.9147966525,3.950903142981982,20.22050478363262,-4.150966465436266,1.968911145233676e-15
unchanged_analytic_research_candidate,shockley_112,33,0.7036456405748563,0.845807573377847,0.08558916269393806,0.0957077824318098,3760.6586657324838,5283.115527568053,3.4852823787557536,20.234004567433125,-5.21275361603314,9.471590178833367e-16
unchanged_analytic_research_candidate,shockley_112,33,0.73070893444312,0.8533837036814806,0.09970766676398121,0.1164556827324329,4433.505963089242,6810.248837108628,2.799408989377934,20.16797443750075,-6.0607727594737755,1.394717674685353e-15
unchanged_analytic_research_candidate,shockley_112,33,0.7577722283113838,0.8619753908390743,0.11586953652773782,0.14258916664391919,4946.049085650486,8411.085238371215,1.9983233693055005,19.98889866906742,-6.648136779369031,4.038436252074007e-15
unchanged_analytic_research_candidate,shockley_112,33,0.7848355221796475,0.8712891562302927,0.1334936426059687,0.17428224353624153,5283.859968950899,10037.600905080799,1.1732422991738978,19.677816396719457,-6.965710967148543,7.28583859910259e-16
unchanged_analytic_research_candidate,shockley_112,33,0.8118988160479111,0.8810477407323305,0.15197963717303262,0.2115237240334636,5449.238112130533,11629.898697634735,0.38911003193616,19.232800444350445,-7.032624130746806,3.95516952522712e-16
unchanged_analytic_research_candidate,shockley_112,33,0.8389621099161749,0.891004136614732,0.1707555687986116,0.25407589053216834,5455.4912272354695,13116.098302689637,-0.3150158818801554,18.66724448385743,-6.884614987253155,3.941291737419306e-15
unchanged_analytic_research_candidate,shockley_112,33,0.8660254037844386,0.9009433291343385,0.18930686084888848,0.30143514077623274,5321.9981440095235,14413.670058178339,-0.920121003366682,18.005896457583724,-6.564154441497503,2.588207426157396e-15
unchanged_analytic_research_candidate,shockley_112,65,0.0,0.8164965809270467,2.303676270631682e-15,3.790179943562089e-40,1.0839050052268756e-12,1.6834369237515572e-12,4.945211215251888,22.902007120534204,-3.840424117853926e-15,1.583693173737125e-15
unchanged_analytic_research_candidate,shockley_112,65,0.013531646934131853,0.8166816913694297,0.0004401502938805828,0.0004405429750240464,504.8236499484193,505.7213775359163,4.51701993074436,22.899709287500926,-0.6149080258907486,3.386505485758473e-15
unchanged_analytic_research_candidate,shockley_112,65,0.027063293868263706,0.8172089474597906,0.0017066179738968632,0.0017124458629602568,961.1226896984862,967.6443922552771,4.038075068683894,22.891516917301303,-1.156705554770936,8.588615929561172e-15
unchanged_analytic_research_candidate,shockley_112,65,0.04059494080239556,0.8180341210924039,0.0037120034096517793,0.003739240155206012,1364.5389810937538,1384.3750805853444,3.527831084423547,22.875377507920575,-1.6211750414668993,9.211381657436846e-16
unchanged_analytic_research_candidate,shockley_112,65,0.05412658773652741,0.8191117247258934,0.006363142308192994,0.006442254897729025,1712.6804694930022,1754.7464251069148,3.0035682948904303,22.849340735757966,-2.0071928554926113,1.7694179454963432e-15
unchanged_analytic_research_candidate,shockley_112,65,0.06765823467065926,0.8203966526951887,0.009564259836328191,0.009741024176397207,2004.8494441513697,2077.839559584597,2.479732757351409,22.811794971533903,-2.3161529400578225,6.626643678231403e-16
unchanged_analytic_research_candidate,shockley_112,65,0.08118988160479113,0.8218454135856761,0.013219613177586041,0.013553734178368287,2241.72728641079,2353.0083975448592,1.967758739935027,22.761619217787356,-2.5513514106334205,2.2100377083944522e-15
unchanged_analytic_research_candidate,shockley_112,65,0.09472152853892297,0.8234169673750708,0.017235587801000627,0.017797714437437114,2425.059755605858,2579.9061886078343,1.476231189890329,22.698255685916518,-2.71740732256233,1.0373646386341306e-15
unchanged_analytic_research_candidate,shockley_112,65,0.10825317547305482,0.8250732228912961,0.021522274969547187,0.022389975247034108,2557.37121783476,2758.512451491856,1.0112441081473684,22.621717272853452,-2.819763778750565,1.0200174038743626e-15
unchanged_analytic_research_candidate,shockley_112,65,0.12178482240718667,0.8267792693558104,0.025994594331043865,0.02724779054940652,2641.722194751403,2889.1587292150093,0.5768387457328961,22.532547478729462,-2.8642874413276043,2.0816681711721685e-17
unchanged_analytic_research_candidate,shockley_112,65,0.13531646934131852,0.8285034169008589,0.030573040629680043,0.032289322973465054,2681.5142138479114,2972.551660292769,0.1754429044013519,22.431749646617074,-2.8569663139716317,1.1310397063368782e-15
unchanged_analytic_research_candidate,shockley_112,65,0.1488481162754504,0.8302171120845961,0.03518413430290792,0.03743428518383369,2680.339432230907,3009.791958391152,-0.19173326008448155,22.32069965859971,-2.8036951647830612,1.0755285551056204e-15
unchanged_analytic_research_candidate,shockley_112,65,0.16237976320958225,0.8318947813074149,0.039760648153419564,0.042604629404992954,2641.8691957968663,3002.3880393801396,-0.524364027174024,22.201052789333893,-2.7101334288123446,4.933553565678039e-15
unchanged_analytic_research_candidate,shockley_112,65,0.1759114101437141,0.8335136414197443,0.04424167107218881,0.04772525497552394,2569.7746062625215,2952.2632250211145,-0.8227402665817005,22.07465214610637,-2.5816198051103187,7.424616477180734e-16
unchanged_analytic_research_candidate,shockley_112,65,0.18944305707784595,0.8350535047328793,0.04857255795327465,0.05272472213941916,2467.6724006370596,2861.755681034456,-1.0875608840536959,21.94344340942977,-2.4231292918008407,5.551115123125783e-17
unchanged_analytic_research_candidate,shockley_112,65,0.20297470401197779,0.8364965958998236,0.05270480413871944,0.057535959053450055,2339.0903275061514,2733.610506873197,-1.3197738003434079,21.809398533568242,-2.239260841330578,3.941291737419306e-15
unchanged_analytic_research_candidate,shockley_112,65,0.21650635094610965,0.8378273907936808,0.05659587367013901,0.062096948228535113,2187.4472947095333,2570.9636765497285,-1.5204561410741075,21.674449619404683,-2.0342464057132106,2.796374243274613e-15
unchanged_analytic_research_candidate,shockley_112,65,0.2300379978802415,0.8390324822909443,0.060209003426715785,0.06635137835838431,2016.0446165678293,2377.317824442961,-1.6907243643068974,21.540433218316817,-1.811974481029858,4.225786387479502e-15
unchanged_analytic_research_candidate,shockley_112,65,0.24356964481437335,0.8401004743576603,0.06351299972133234,0.0702492477334536,1828.0655896210178,2156.5101663426003,-1.8316667474535804,21.409044742344772,-1.5760231919030807,2.0122792321330962e-15
unchanged_analytic_research_candidate,shockley_112,65,0.2571012917485052,0.8410219036334008,0.06648203980526525,0.07374740618527288,1626.5813376147846,1912.6731327583054,-1.9442924423063592,21.281802336246948,-1.3296994566369094,1.8457457784393227e-15
unchanged_analytic_research_candidate,shockley_112,65,0.27063293868263705,0.8417891864655639,0.06909548767321468,0.07681002372978629,1414.5613958612698,1650.1885574231649,-2.0294929136914446,21.160019428317558,-1.0760818855729322,1.817990202823694e-15
unchanged_analytic_research_candidate,shockley_112,65,0.28416458561676894,0.8423965887926538,0.07133773127289322,0.07940897573264843,1194.8878778663682,1373.6364981882098,-2.0880129022580967,21.044785159147075,-0.8180658567167529,2.3314683517128287e-15
unchanged_analytic_research_candidate,shockley_112,65,0.2976962325509008,0.8428402162049122,0.07319804646377316,0.08152413644245543,970.3723142096709,1087.7399604606328,-2.1204290890194573,20.936951949413046,-0.5584097527151151,1.790234627208065e-15
