source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
183,24,Si8O16,SiO2_stoichiometry,0.0869692929602426,0.09657467221897922,4.817200363503716,-14183.18212900917,-180.7930038025534,-175.97580343904968
184,24,Si8O16,SiO2_stoichiometry,0.02745521930917194,0.04480382148431936,4.799314674463964,-14188.313760350906,-185.88853205457664,-181.08921738011267
185,24,Si8O16,SiO2_stoichiometry,0.042488435087344685,0.04826626373385036,4.757276876955196,-14186.973257542084,-184.50097565184691,-179.74369877489173
186,24,Si8O16,SiO2_stoichiometry,0.18957745880523225,0.1740391527045488,5.007029284018711,-14181.776028392345,-179.49016973612544,-174.48314045210674
187,24,Si8O16,SiO2_stoichiometry,0.1002932216297552,0.13016459331336616,5.030125389977969,-14177.571317812843,-175.18127859805745,-170.15115320807948
188,24,Si8O16,SiO2_stoichiometry,0.11482269594043026,0.103337740883363,4.854824437371985,-14182.213111960644,-179.7219864545685,-174.86716201719653
189,24,Si8O16,SiO2_stoichiometry,0.02175068001875731,0.042749267106402034,4.720276438655043,-14189.442913821104,-186.98239867963397,-182.26212224097893
190,24,Si8O16,SiO2_stoichiometry,0.07666038587890693,0.09293883107840159,4.806155365814486,-14182.945527096144,-180.5527387675049,-175.74658340169043
191,24,Si8O16,SiO2_stoichiometry,0.024628802036615202,0.037307221139253596,4.743363040303997,-14189.698478260592,-187.2286196688232,-182.4852566285192
192,24,Si8O16,SiO2_stoichiometry,0.19903458068069982,0.19485389425060773,4.800901861089895,-14177.080729312542,-174.66173631760157,-169.86083445651167
193,24,Si8O16,SiO2_stoichiometry,0.09230571843636672,0.10184637448635396,4.78291740204859,-14184.007933077279,-181.5822136041652,-176.7992962021166
194,24,Si8O16,SiO2_stoichiometry,0.07001888716551818,0.07464003809518611,4.786678827803973,-14185.29891578947,-182.84883468581194,-178.06215585800797
195,24,Si8O16,SiO2_stoichiometry,0.1707001909954661,0.16392380248854796,4.879074535279244,-14179.776446085754,-177.42466038317895,-172.5455858478997
196,24,Si8O16,SiO2_stoichiometry,0.02253610696162463,0.04386655520677821,4.7706943846424394,-14189.373496759012,-186.90790929661244,-182.13721491197
197,24,Si8O16,SiO2_stoichiometry,0.017182234213923175,0.035924102853859226,4.711896156824588,-14189.869380186861,-187.39967362479118,-182.68777746796658
198,24,Si8O16,SiO2_stoichiometry,0.026693940208000432,0.05828774072853658,4.758389791427011,-14187.397113383522,-184.91616140840748,-180.15777161698045
199,24,Si8O16,SiO2_stoichiometry,0.020499487879860022,0.04472942472742306,4.725290519394498,-14189.590840357809,-187.11604486567782,-182.39075434628333
200,24,Si8O16,SiO2_stoichiometry,0.03715684841836434,0.0582628375126632,4.74352145779638,-14186.270659146763,-183.78207792310923,-179.03855646531284
201,24,Si8O16,SiO2_stoichiometry,0.06609037517017295,0.10586181732840377,4.817383543733694,-14182.220664616892,-179.75304043996195,-174.93565689622827
202,24,Si8O16,SiO2_stoichiometry,0.08607607924991367,0.11061112108670311,4.755498661485115,-14181.278311869475,-178.88581186188964,-174.13031320040452
203,24,Si8O16,SiO2_stoichiometry,0.09172869003000075,0.09565445541930788,4.825701461483569,-14182.297069154742,-179.822829315402,-174.99712785391844
204,24,Si8O16,SiO2_stoichiometry,0.06654104316207068,0.09016077193809242,4.783247442222956,-14185.257881019346,-182.78195535698563,-177.9987079147627
205,24,Si8O16,SiO2_stoichiometry,0.1039726356112031,0.11611549109061121,4.893240621443021,-14183.402683687575,-180.98326251363486,-176.09002189219183
206,24,Si8O16,SiO2_stoichiometry,0.08254728943914659,0.1021049108488033,4.9276566437383895,-14181.443892201034,-179.01777160180097,-174.09011495806257
207,24,Si8O16,SiO2_stoichiometry,0.04180168341932081,0.05406820374698517,4.730414916335569,-14186.72153480607,-184.24877482036274,-179.51835990402716
208,24,Si8O16,SiO2_stoichiometry,0.12362631323698901,0.13111296049461918,5.067868676220385,-14176.916343968998,-174.61460438651625,-169.54673571029588
209,24,Si8O16,SiO2_stoichiometry,0.1915679727459654,0.1941990156895937,4.789372916449053,-14177.898144110337,-175.56139803781176,-170.7720251213627
210,24,Si8O16,SiO2_stoichiometry,0.06017287155005707,0.07968612695323597,4.8291125752595105,-14182.422980863814,-179.99017496688924,-175.16106239162974
211,24,Si8O16,SiO2_stoichiometry,0.10668265123382573,0.10237030045896242,4.829201114206041,-14181.184932324795,-178.75419224637864,-173.9249911321726
212,24,Si8O16,SiO2_stoichiometry,0.05342634600880401,0.05550412470229404,4.7099424117909265,-14186.243621505439,-183.79699664249628,-179.08705423070535
213,24,Si8O16,SiO2_stoichiometry,0.05432052403985776,0.0773948487667161,4.823992313813298,-14185.613471248496,-183.15782296062605,-178.33383064681274
214,24,Si8O16,SiO2_stoichiometry,0.041973184912527814,0.061490992142039916,4.83285341265352,-14186.442344760948,-184.015191637447,-179.18233822479348
215,24,Si8O16,SiO2_stoichiometry,0.0874412109296963,0.09427048119864699,4.782282655230748,-14184.419863392737,-181.960243949308,-177.17796129407725
216,24,Si8O16,SiO2_stoichiometry,0.03996346944786325,0.06291217277901709,4.774342965899778,-14186.592218136266,-184.1471497393243,-179.37280677342451
217,24,Si8O16,SiO2_stoichiometry,0.10873858013897388,0.1177501481000093,4.807014917912818,-14180.086149754652,-177.54553730678057,-172.73852238886775
218,24,Si8O16,SiO2_stoichiometry,0.07345996690559921,0.09008827297090723,4.864117739619298,-14181.272837210721,-178.85102668481161,-173.9869089451923
219,24,Si8O16,SiO2_stoichiometry,0.07142132916611077,0.08221516481943208,4.764575031709448,-14185.434843193398,-182.97479998931595,-178.2102249576065
220,24,Si8O16,SiO2_stoichiometry,0.021815581893683628,0.03893753193403894,4.687615784621286,-14189.857789360927,-187.38288918487677,-182.69527340025547
221,24,Si8O16,SiO2_stoichiometry,0.10631289476276724,0.1144973143057839,4.984730736292444,-14178.424817221474,-175.93765500077058,-170.95292426447813
222,24,Si8O16,SiO2_stoichiometry,0.08408603810940252,0.09770127797250025,4.7520911814203375,-14181.660780281229,-179.18638736279104,-174.4342961813707
223,24,Si8O16,SiO2_stoichiometry,0.05662053798757227,0.08555662860801519,4.879399423464827,-14186.360692507302,-183.92385062573396,-179.04445120226913
224,24,Si8O16,SiO2_stoichiometry,0.019041829903563692,0.03988899027504371,4.725884703987746,-14189.367591207962,-186.90586991671515,-182.1799852127274
225,24,Si8O16,SiO2_stoichiometry,0.05214254098685825,0.08474479199303381,4.771300614717593,-14182.52021857486,-180.04375745755462,-175.27245684283702
226,24,Si8O16,SiO2_stoichiometry,0.10676701629908371,0.1332919908116912,5.061516034876259,-14177.656063048677,-175.28700749651625,-170.22549146164
227,24,Si8O16,SiO2_stoichiometry,0.025261820749568228,0.04394145911617736,4.717727223946718,-14188.750947866702,-186.29459163228216,-181.57686440833544
228,24,Si8O16,SiO2_stoichiometry,0.17067806967355112,0.20503451685989155,4.9813991653445475,-14174.917389973316,-172.56485890831777,-167.58345974297322
229,24,Si8O16,SiO2_stoichiometry,0.016735588886829238,0.04058877978765983,4.7339961033999955,-14189.628975890808,-187.15673488736167,-182.42273878396168
230,12,Si4O8,SiO2_stoichiometry,0.17351338979760625,0.2262759601351144,2.533307549893798,-7084.019324231289,-82.82708791392423,-80.29378036403044
231,12,Si4O8,SiO2_stoichiometry,0.1732339362024844,0.19623543399849488,2.5309293425120525,-7085.63744521952,-84.32497221060557,-81.79404286809351
232,12,Si4O8,SiO2_stoichiometry,0.09633630460469059,0.12876667073934334,2.688509287493003,-7088.976306094673,-87.765308149131,-85.076798861638
233,12,Si4O8,SiO2_stoichiometry,0.16751004973739003,0.1428626156606384,2.6718383877475493,-7087.49211968451,-86.31349667694597,-83.64165828919842
234,12,Si4O8,SiO2_stoichiometry,0.10029821924173028,0.15521345788844512,2.486915708399426,-7086.067902407152,-84.79925814632297,-82.31234243792355
235,12,Si4O8,SiO2_stoichiometry,0.20852673475923073,0.2065595621833025,2.696005455648471,-7086.461873343892,-85.38983072213522,-82.69382526648674
236,12,Si4O8,SiO2_stoichiometry,0.10655622389524365,0.1353031412495047,2.5968558384775147,-7087.01018957513,-85.87630247012436,-83.27944663164685
237,12,Si4O8,SiO2_stoichiometry,0.09424067772005194,0.12914476463366548,2.539660435583672,-7087.539729813954,-86.41581980230576,-83.87615936672209
238,18,Si6O12,SiO2_stoichiometry,0.17206598763506878,0.2909861710433042,4.3084205124305885,-10631.057233809888,-129.45876180979883,-125.15034129736824
239,18,Si6O12,SiO2_stoichiometry,0.1080298662844537,0.16241283415731286,4.028607515292113,-10634.411568983931,-132.70446454440673,-128.6758570291146
240,18,Si6O12,SiO2_stoichiometry,0.12233051264029536,0.18595882149039264,3.902425529583254,-10634.144685560252,-132.35753471870635,-128.4551091891231
241,18,Si6O12,SiO2_stoichiometry,0.06688194388781155,0.12610241503921316,3.8010910517260017,-10637.067495227646,-135.25915671487013,-131.45806566314414
242,18,Si6O12,SiO2_stoichiometry,0.11355349689390011,0.27075405060759994,4.758432509769092,-10634.434970367742,-132.80845592017283,-128.05002341040375
243,18,Si6O12,SiO2_stoichiometry,0.1516018351715583,0.1552819131112624,4.048678900340191,-10633.278824155006,-131.55974891655535,-127.51107001621516
244,18,Si6O12,SiO2_stoichiometry,0.09804674934588499,0.17707889876569852,3.87846627173267,-10634.853824892487,-133.08977469461445,-129.21130842288179
245,18,Si6O12,SiO2_stoichiometry,0.11464000480519582,0.18106308064616175,4.016141081810048,-10633.359327407876,-131.65167869270277,-127.63553761089273
246,18,Si6O12,SiO2_stoichiometry,0.11741484021320785,0.2423997201238522,4.617896245140581,-10633.257755739376,-131.58563344421424,-126.96773719907365
247,18,Si6O12,SiO2_stoichiometry,0.10625585758552095,0.1899702209967477,3.9754595866796296,-10634.882754269369,-133.0819476088331,-129.10648802215348
248,18,Si6O12,SiO2_stoichiometry,0.14540281034921035,0.25063426794079835,4.74663434214821,-10632.699220000004,-131.35841699918817,-126.61178265703995
249,18,Si6O12,SiO2_stoichiometry,0.09531047384346279,0.2770912814427812,4.313342721081819,-10634.879636796928,-133.33586932068835,-129.02252659960652
250,18,Si6O12,SiO2_stoichiometry,0.14649515998493087,0.1707391087204407,3.7571596839547214,-10635.599679595487,-133.80299260216344,-130.04583291820873
251,18,Si6O12,SiO2_stoichiometry,0.0919693468236871,0.3203423498254067,4.344651585728741,-10634.16829402271,-132.58602374220658,-128.24137215647784
252,18,Si6O12,SiO2_stoichiometry,0.18187976209125156,0.15804552123906984,4.652661802276601,-10634.747035440718,-133.21399592251174,-128.56133412023513
253,18,Si6O12,SiO2_stoichiometry,0.0785840960932027,0.15730731292106476,3.9914532331389627,-10634.99188458062,-133.21767256822278,-129.2262193350838
254,18,Si6O12,SiO2_stoichiometry,0.08756291450654648,0.13808382110379985,3.876190883363141,-10636.941908014354,-135.12591812132712,-131.24972723796398
255,18,Si6O12,SiO2_stoichiometry,0.13834361989383687,0.22534263427611506,4.216374205810861,-10631.10917054971,-129.81575127589366,-125.5993770700828
256,18,Si6O12,SiO2_stoichiometry,0.11446013498309175,0.1561626085884498,3.728794281155671,-10634.319661711292,-132.4680857863866,-128.73929150523094
257,18,Si6O12,SiO2_stoichiometry,0.14162427343484416,0.18858242191340113,3.78757258077743,-10634.41465366665,-132.6426445285024,-128.85507194772495
258,18,Si6O12,SiO2_stoichiometry,0.21216276329459913,0.17128709623439997,4.137577871797861,-10632.567108312684,-130.952441237492,-126.81486336569414
259,3,Si1O2,SiO2_stoichiometry,0.11540130673613551,0.051038162171696495,0.6278380090393944,-1769.352099465522,-19.06840085166585,-18.440562842626456
260,3,Si1O2,SiO2_stoichiometry,0.1182587511172349,0.14005033788014867,0.6004303664120021,-1769.102803849086,-18.746522663616854,-18.146092297204852
261,3,Si1O2,SiO2_stoichiometry,0.20665140705471538,0.1981165560203721,0.6363110977744976,-1768.642654277307,-18.53346961065504,-17.89715851288054
262,3,Si1O2,SiO2_stoichiometry,0.17236530185229273,0.15384040089621775,0.5744389232482201,-1769.551049527934,-19.354958937525154,-18.780520014276934
263,3,Si1O2,SiO2_stoichiometry,0.174232278991789,0.12230089775260364,0.6407939790270732,-1769.276182011481,-19.200492899471122,-18.55969892044405
264,3,Si1O2,SiO2_stoichiometry,0.11859485928727062,0.10524524804775268,0.633717640336489,-1768.637151318711,-18.451677528998978,-17.81795988866249
265,3,Si1O2,SiO2_stoichiometry,0.1685184334347519,0.15012447264708906,0.6304539180440016,-1768.687941234669,-18.477186265695938,-17.846732347651937
266,3,Si1O2,SiO2_stoichiometry,0.13366681774265238,0.18705900081957724,0.6797035076636491,-1769.09714401685,-18.945880141696815,-18.266176634033165
267,3,Si1O2,SiO2_stoichiometry,0.27969525988895483,0.3691848224939444,0.6602410573569113,-1768.513806595741,-18.338220749919024,-17.67797969256211
268,3,Si1O2,SiO2_stoichiometry,0.1059395600987527,0.15682048601096515,0.5997509427186261,-1769.460307718958,-19.110749098049833,-18.510998155331208
269,3,Si1O2,SiO2_stoichiometry,0.4426554376175197,0.5027675551632645,0.600944756300134,-1768.604666366076,-18.276825093628872,-17.67588033732874
270,3,Si1O2,SiO2_stoichiometry,0.21894496889114665,0.22791236288948646,0.5928824978491752,-1769.524016240431,-19.309178873915574,-18.7162963760664
271,3,Si1O2,SiO2_stoichiometry,0.22245661457180033,0.12394234475928165,0.596599099907323,-1769.059909588897,-18.94392290248637,-18.347323802579048
272,3,Si1O2,SiO2_stoichiometry,0.2625409423628425,0.35211732126056877,0.6255784916790867,-1769.27016298895,-18.961374044721346,-18.33579555304226
273,3,Si1O2,SiO2_stoichiometry,0.15442078473037674,0.19330214896739928,0.6372638670999811,-1769.519569899954,-19.162062466723853,-18.52479859962387
274,3,Si1O2,SiO2_stoichiometry,0.2143074133925239,0.23055249761135416,0.6403683764065883,-1769.10496157594,-18.697321283742163,-18.056952907335575
275,3,Si1O2,SiO2_stoichiometry,0.18138469450528175,0.24746029773028366,0.6111050041762167,-1769.844029895322,-19.538900178835675,-18.927795174659458
276,3,Si1O2,SiO2_stoichiometry,0.3700499759571444,0.5579244045883032,0.5959720892481581,-1768.865974448872,-18.61177644944602,-18.015804360197862
277,3,Si1O2,SiO2_stoichiometry,0.07174066321914184,0.12210990704369801,0.6331059910529274,-1769.79619146235,-19.46293571179654,-18.82982972074361
278,3,Si1O2,SiO2_stoichiometry,0.20318994713738092,0.17679564418673005,0.6273072040988086,-1768.930353186782,-18.57912226987658,-17.951815065777772
279,3,Si1O2,SiO2_stoichiometry,0.12674112237449917,0.17518082464046775,0.6437491936240094,-1769.650776672632,-19.25322815020786,-18.60947895658385
280,3,Si1O2,SiO2_stoichiometry,0.1659473671408077,0.12781580811945426,0.6021510871258994,-1769.68521513067,-19.49681728824515,-18.89466620111925
281,3,Si1O2,SiO2_stoichiometry,0.11732838961083741,0.1318164940813493,0.6337001701382672,-1769.340586872322,-19.229647652972844,-18.595947482834575
282,3,Si1O2,SiO2_stoichiometry,0.13302577075515956,0.1290016741800744,0.7189914945975979,-1768.318024891061,-18.201753897632916,-17.482762403035316
283,3,Si1O2,SiO2_stoichiometry,0.26475480534882045,0.2628834463902668,0.5932442110841059,-1769.053993425404,-18.871827301854193,-18.278583090770088
284,3,Si1O2,SiO2_stoichiometry,0.18466472840031237,0.1844541302018125,0.6107128766144997,-1769.289662396061,-19.117122827377305,-18.506409950762805
285,3,Si1O2,SiO2_stoichiometry,0.1591269840420935,0.19928347358750464,0.620572188941973,-1769.363757231465,-19.020327329429335,-18.39975514048736
286,3,Si1O2,SiO2_stoichiometry,0.19121496685213082,0.17409741385571492,0.5453325981443454,-1769.003493582822,-18.82342544225113,-18.278092844106784
287,3,Si1O2,SiO2_stoichiometry,0.3108645664137856,0.22156609649492118,0.6101867171664052,-1769.438672490158,-19.198270591470568,-18.58808387430416
288,3,Si1O2,SiO2_stoichiometry,0.27908778904128617,0.4102223733516184,0.5873092692749263,-1768.772172039254,-18.516778786700797,-17.929469517425872
289,3,Si1O2,SiO2_stoichiometry,0.3566185811570048,0.40977530675559176,0.623149641914942,-1769.153230356983,-18.8548904131266,-18.23174077121166
290,3,Si1O2,SiO2_stoichiometry,0.13146534284871583,0.2989835769710048,0.5758157446174541,-1769.390569834627,-19.10250311482285,-18.526687370205394
291,3,Si1O2,SiO2_stoichiometry,0.3407161040349021,0.44212893999214253,0.5473880861998046,-1768.763369155875,-18.599017339812914,-18.051629253613108
292,3,Si1O2,SiO2_stoichiometry,0.14328988521312466,0.2357689037281339,0.5842367412391056,-1769.553548213456,-19.253302566051236,-18.66906582481213
293,3,Si1O2,SiO2_stoichiometry,0.20804499920227204,0.26440499628557806,0.6057949476158028,-1768.093789872698,-17.949153144620507,-17.343358197004704
294,3,Si1O2,SiO2_stoichiometry,0.2235124560693472,0.2212401310620672,0.6031987301272812,-1769.093184079898,-18.999161940953805,-18.395963210826523
295,9,Si3O6,SiO2_stoichiometry,0.11312580897938206,0.10720612081067042,1.8588407068984476,-5317.384159753291,-66.51749585762,-64.65865515072156
296,9,Si3O6,SiO2_stoichiometry,0.029025541094497717,0.0281956088473402,1.766698503179041,-5320.21132493629,-69.28696705659941,-67.52026855342037
297,9,Si3O6,SiO2_stoichiometry,0.0648143963175132,0.07049089416004017,1.7549779518109858,-5317.197428963773,-66.24214811570617,-64.48717016389519
298,9,Si3O6,SiO2_stoichiometry,0.04603853354529416,0.09400982944193993,1.8425098328078489,-5317.337327461316,-66.44911005291944,-64.60660022011159
299,9,Si3O6,SiO2_stoichiometry,0.045415129050138635,0.05937916871860183,1.7689907776197566,-5319.742698065366,-68.83436371909708,-67.06537294147732
300,9,Si3O6,SiO2_stoichiometry,0.038956080130855004,0.021370288383007533,1.7764768161080196,-5320.093730387357,-69.151023170001,-67.37454635389298
301,9,Si3O6,SiO2_stoichiometry,0.06952376400116328,0.07777594194000448,1.783549380592573,-5317.867088656595,-66.93650325290369,-65.15295387231112
302,9,Si3O6,SiO2_stoichiometry,0.06576436167426883,0.06905066910787208,1.855170704599465,-5317.208621551072,-66.27417488677222,-64.41900418217276
303,9,Si3O6,SiO2_stoichiometry,0.054330349988810415,0.07410203812908615,1.8216353870582422,-5317.275801973287,-66.34523651912863,-64.5236011320704
304,9,Si3O6,SiO2_stoichiometry,0.10442227893404585,0.12312296886433179,1.8251518985329973,-5316.914074488133,-65.9992425495737,-64.1740906510407
305,9,Si3O6,SiO2_stoichiometry,0.04153005531624291,0.0545868611784626,1.771286440205588,-5320.408906265984,-69.49209954492262,-67.72081310471704
306,9,Si3O6,SiO2_stoichiometry,0.11721314418529533,0.09093855933780658,1.806930839609097,-5317.853647864582,-66.97105657986444,-65.16412574025534
307,9,Si3O6,SiO2_stoichiometry,0.0525047369750768,0.09756281402881604,1.8253309993889366,-5317.776780324998,-66.87936652129247,-65.05403552190353
308,9,Si3O6,SiO2_stoichiometry,0.04426384069999149,0.033370718684904516,1.770135730180122,-5320.17787044197,-69.22354923107483,-67.45341350089471
309,9,Si3O6,SiO2_stoichiometry,0.039832216933537404,0.03643178075788574,1.7747699123211493,-5320.624765483672,-69.6892105960851,-67.91444068376396
310,9,Si3O6,SiO2_stoichiometry,0.10311826890847149,0.11059276954883886,1.760259392351561,-5316.783414800372,-65.79998807969574,-64.03972868734418
311,9,Si3O6,SiO2_stoichiometry,0.04560330615760587,0.05519116079685153,1.7731137764719653,-5318.661348877852,-67.7360543105014,-65.96294053402944
312,9,Si3O6,SiO2_stoichiometry,0.04824598399568909,0.05253468296920998,1.7938469698534452,-5318.970571041274,-68.03866036920485,-66.2448133993514
313,9,Si3O6,SiO2_stoichiometry,0.08050974306885687,0.09969542735703518,1.8211634422401795,-5318.550873643845,-67.70433992167779,-65.88317647943761
314,9,Si3O6,SiO2_stoichiometry,0.0576569949948248,0.057850482571287824,1.786771485493805,-5319.691993865275,-68.75769456895165,-66.97092308345785
315,9,Si3O6,SiO2_stoichiometry,0.06574193283079469,0.06709092282195353,1.8335099256051772,-5318.704637975251,-67.79635284746178,-65.9628429218566
316,9,Si3O6,SiO2_stoichiometry,0.058863242980113986,0.03854456701010833,1.7913951603581009,-5319.559142164312,-68.65617359030139,-66.86477842994329
317,9,Si3O6,SiO2_stoichiometry,0.05635563823923053,0.08703992370811084,1.7416071938276523,-5317.626802457958,-66.70361643765281,-64.96200924382516
318,9,Si3O6,SiO2_stoichiometry,0.050533558337025025,0.06447260549206987,1.7754449785262292,-5319.877038365201,-68.94438032201893,-67.1689353434927
319,9,Si3O6,SiO2_stoichiometry,0.07481155434688502,0.1064042280283791,1.8560640933192505,-5316.22740128437,-65.3222312588209,-63.46616716550166
320,9,Si3O6,SiO2_stoichiometry,0.029507162295112323,0.054844942626207545,1.7905238115442266,-5319.712790711272,-68.81165374199841,-67.02112993045418
321,9,Si3O6,SiO2_stoichiometry,0.0415627137497898,0.062205917882149415,1.803060629177563,-5319.378284680354,-68.4823889979154,-66.67932836873783
322,9,Si3O6,SiO2_stoichiometry,0.022594409092566475,0.05289324411457691,1.7705612413591116,-5320.22957234753,-69.30334418193308,-67.53278294057397
323,9,Si3O6,SiO2_stoichiometry,0.06585753791557286,0.07598730177664388,1.7794695005369534,-5319.683640105822,-68.7715022395175,-66.99203273898055
324,9,Si3O6,SiO2_stoichiometry,0.04274038364816281,0.04366440328103453,1.7627351364809023,-5319.999110411646,-69.07504839448524,-67.31231325800434
325,9,Si3O6,SiO2_stoichiometry,0.03814075377162677,0.04404193650656951,1.7521833272124483,-5320.209125303901,-69.25653722821374,-67.5043539010013
326,9,Si3O6,SiO2_stoichiometry,0.040732748210474366,0.056617440998607424,1.75317633699254,-5319.721052224126,-68.79155759864419,-67.03838126165165
327,3,Si1O2,SiO2_stoichiometry,0.41165019775402484,0.4519240312413778,0.623183853155754,-1768.915431687199,-18.70056352103517,-18.077379667879416
328,3,Si1O2,SiO2_stoichiometry,0.43497101164913016,0.3984617770580827,0.59259895507486,-1768.370866681582,-18.0672687992992,-17.47466984422434
329,3,Si1O2,SiO2_stoichiometry,0.12920984078018904,0.1849638936369468,0.5919499806725513,-1769.458698301532,-19.31748848062781,-18.725538499955256
330,3,Si1O2,SiO2_stoichiometry,0.405073258572042,0.45278205864694804,0.6238052036738871,-1768.981449639004,-18.786354464404077,-18.16254926073019
331,3,Si1O2,SiO2_stoichiometry,0.16565227562174617,0.21452806123779056,0.6408871915985905,-1769.237525788609,-18.873551831401908,-18.232664639803318
332,3,Si1O2,SiO2_stoichiometry,0.06305965581326603,0.13624664433158518,0.6401362450938282,-1768.686614135372,-18.524045521059392,-17.883909275965564
333,3,Si1O2,SiO2_stoichiometry,0.1910932259264689,0.16158588943561053,0.6343069277431626,-1768.891798190266,-18.656099025658737,-18.021792097915576
334,3,Si1O2,SiO2_stoichiometry,0.11250401205554841,0.1361573898271321,0.6119490396739748,-1769.413728764988,-19.067678199104677,-18.455729159430703
335,3,Si1O2,SiO2_stoichiometry,0.2691537153480453,0.30531203947540064,0.6497845478316913,-1769.21446740432,-18.895936128788904,-18.246151580957214
336,3,Si1O2,SiO2_stoichiometry,0.17087061764367817,0.1615528924284519,0.6240182017898426,-1769.317634612438,-19.009199016115996,-18.385180814326155
337,3,Si1O2,SiO2_stoichiometry,0.30322252503253017,0.24836404268824178,0.6194266565923723,-1769.065623707848,-18.76817749081286,-18.148750834220486
338,3,Si1O2,SiO2_stoichiometry,0.28872676922587287,0.39462261385173053,0.5968157529492175,-1769.260341311278,-18.926075423272504,-18.329259670323285
339,3,Si1O2,SiO2_stoichiometry,0.07092676950408883,0.12679996895992438,0.5930705553724792,-1768.906762683839,-18.549161077820738,-17.95609052244826
340,3,Si1O2,SiO2_stoichiometry,0.3113230782972491,0.42940081243268613,0.5849548003477895,-1769.377213125797,-19.07286323468133,-18.48790843433354
341,3,Si1O2,SiO2_stoichiometry,0.18087406326746072,0.19615956877155086,0.6298409361882149,-1768.778460182393,-18.4558977616257,-17.826056825437483
342,3,Si1O2,SiO2_stoichiometry,0.18413158151738016,0.23686163479014535,0.6313012985576223,-1769.183096621885,-18.80990686315302,-18.178605564595397
343,3,Si1O2,SiO2_stoichiometry,0.11236715797916937,0.15564647481943455,0.6352762528886359,-1769.416353439227,-19.04321516065192,-18.40793890776328
344,3,Si1O2,SiO2_stoichiometry,0.31642899736406466,0.24302184493687684,0.6441755177092597,-1768.071800351652,-18.076264222057418,-17.432088704348157
345,3,Si1O2,SiO2_stoichiometry,0.33186242538126576,0.3921905450578649,0.6282039982358864,-1768.904662509066,-18.60933787086401,-17.981133872628124
346,3,Si1O2,SiO2_stoichiometry,0.21220486481947823,0.1757995342535696,0.5885902439255449,-1769.004150873851,-18.79792350251874,-18.209333258593194
347,3,Si1O2,SiO2_stoichiometry,0.4851239655400223,0.5448582672057196,0.5897528580707263,-1768.708361202969,-18.464988071178876,-17.875235213108148
348,3,Si1O2,SiO2_stoichiometry,0.14596822550313987,0.10161367444089948,0.6193810141391882,-1768.943582546326,-18.788326221582924,-18.168945207443734
349,3,Si1O2,SiO2_stoichiometry,0.3028874294397274,0.35252570151183704,0.5848709877804134,-1769.304655053419,-19.066269858133737,-18.481398870353324
350,3,Si1O2,SiO2_stoichiometry,0.14568253961227573,0.2249273686602177,0.6467678001734773,-1769.717545930804,-19.361922516201393,-18.715154716027914
351,3,Si1O2,SiO2_stoichiometry,0.10670756617617498,0.1261728681080293,0.6351637660241292,-1769.499871305498,-19.093589263130838,-18.45842549710671
352,3,Si1O2,SiO2_stoichiometry,0.1674871079430151,0.14522674707039357,0.6319603996028537,-1769.128297924538,-19.063941500099837,-18.431981100496984
353,3,Si1O2,SiO2_stoichiometry,0.09862489018467153,0.11961231316469487,0.6525033322157242,-1769.735207208789,-19.36761583050514,-18.715112498289418
354,3,Si1O2,SiO2_stoichiometry,0.20411854664185813,0.2528191749927394,0.6383489612984009,-1769.473449593896,-19.127150884867874,-18.488801923569472
355,3,Si1O2,SiO2_stoichiometry,0.1341261490983401,0.17294319197054148,0.6259096275287863,-1769.744816365536,-19.388470279872234,-18.762560652343446
356,3,Si1O2,SiO2_stoichiometry,0.21356269298595587,0.26995300202582256,0.5554900403014289,-1769.118400463156,-18.85606277696061,-18.30057273665918
357,3,Si1O2,SiO2_stoichiometry,0.15528044028640023,0.13798859919728731,0.5736255061262122,-1768.891589751049,-18.63008153100882,-18.056456024882607
358,3,Si1O2,SiO2_stoichiometry,0.13849015227166456,0.16409923768274096,0.649568017371338,-1768.492298988342,-18.45401085192187,-17.80444283455053
359,3,Si1O2,SiO2_stoichiometry,0.20879045970290389,0.2327748312128229,0.6073705754412265,-1768.995921198319,-18.748942367226455,-18.14157179178523
360,3,Si1O2,SiO2_stoichiometry,0.2013969503073606,0.24870479108878507,0.5930919145100028,-1768.786696116544,-18.608179920915703,-18.0150880064057
361,3,Si1O2,SiO2_stoichiometry,0.3725542094072266,0.33331001778227987,0.5987602481122843,-1768.81809125317,-18.51837555582763,-17.919615307715347
362,3,Si1O2,SiO2_stoichiometry,0.1227267765834792,0.13047407687658213,0.6739152608724434,-1769.083454376711,-18.841297863581964,-18.16738260270952
363,3,Si1O2,SiO2_stoichiometry,0.4375743496893396,0.38119392260926277,0.5535678568515913,-1768.281062032741,-17.91809237746707,-17.36452452061548
364,3,Si1O2,SiO2_stoichiometry,0.1685194263619534,0.15822588696167778,0.6399866409664594,-1769.047570449847,-18.626004183573656,-17.986017542607197
365,3,Si1O2,SiO2_stoichiometry,0.2250644562845805,0.24114088336835993,0.618067304254241,-1769.158813725224,-18.93291747113905,-18.31485016688481
366,3,Si1O2,SiO2_stoichiometry,0.38362981093447074,0.40962018247633997,0.6023481183752865,-1768.879090336936,-18.534096075288883,-17.931747956913597
