case,partition,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
historical_R6_r6_newton_check,smooth,2.5,0.75,0.5341591527591756,0.21670983471142113,0.31744931804775445,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,3.0,0.5,0.5402521590746692,0.22193765557261075,0.3183145035020584,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,3.0,0.75,0.5985672285837851,0.26731876533360927,0.3312484632501758,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,3.5,0.5,0.5955630128044275,0.264726896723932,0.33083611608049546,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,3.5,0.75,0.6537395594696169,0.31010800648493053,0.3436315529846864,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,4.0,0.5,0.6431254492187288,0.30179262336675483,0.341332825851974,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,4.0,0.75,0.701975734999603,0.34717373312775335,0.3548020018718496,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,4.5,0.5,0.6853250954314595,0.3344869113315133,0.35083818409994616,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,4.5,0.75,0.742964429396429,0.37986802109251183,0.3630964083039172,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,5.0,0.5,0.7221179482667894,0.3637329485034693,0.3583849997633201,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,5.0,0.75,0.7782683097221139,0.40911405826446784,0.3691542514576461,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,5.5,0.5,0.754411710430409,0.3901892072263835,0.3642225032040255,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,5.5,0.75,0.8087844050463163,0.435570316987382,0.3732140880589343,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,6.0,0.5,0.783337567851341,0.4143418791256574,0.3689956887256836,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r6_newton_check,smooth,6.0,0.75,0.8364956224335508,0.4597229888866559,0.3767726335468949,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,2.0,1.0,0.5099861980299046,0.1924042235530467,0.31758197447685793,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,2.5,1.0,0.5926364253229504,0.2543445486897612,0.33829187663318916,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,3.0,1.0,0.6441403781068265,0.30495347931194927,0.3391868987948772,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,3.5,1.0,0.708541262734109,0.3477427204632706,0.3607985422708384,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,4.0,1.0,0.7528251855496632,0.3848084471060934,0.36801673844356975,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,4.5,1.0,0.7869009026651982,0.4175027350708519,0.3693981675943463,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,5.0,1.0,0.82335598639779,0.44674877224280785,0.3766072141549821,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,5.5,1.0,0.8544715710081147,0.47320503096572203,0.38126654004239263,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r6_newton_check,hard,6.0,1.0,0.8738275093172114,0.497357702864996,0.37646980645221545,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,2.0,0.5,0.40255842866313807,0.10938839981370814,0.29317002884942994,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,2.0,0.75,0.44953844488236294,0.15476950957470664,0.2947689353076563,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,2.5,0.5,0.47716073886482424,0.17132872495042265,0.3058320139144016,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,2.5,0.75,0.5344697664305529,0.21670983471142113,0.31775993171913175,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,3.0,0.5,0.5405606801215335,0.22193765557261075,0.3186230245489227,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,3.0,0.75,0.5988913150850388,0.26731876533360927,0.3315725497514295,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,3.5,0.5,0.595884180610947,0.264726896723932,0.33115728388701493,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,3.5,0.75,0.6540687227572894,0.31010800648493053,0.3439607162723589,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,4.0,0.5,0.6434497725986061,0.30179262336675483,0.3416571492318513,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,4.0,0.75,0.7022987064720346,0.34717373312775335,0.3551249733442813,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,4.5,0.5,0.6856460765238043,0.3344869113315133,0.35115916519229096,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,4.5,0.75,0.7432740797598696,0.37986802109251183,0.36340605866735776,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,5.0,0.5,0.7224306784578831,0.3637329485034693,0.3586977299544138,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,5.0,0.75,0.778561660781615,0.40911405826446784,0.3694476025171472,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,5.5,0.5,0.75471286435922,0.3901892072263835,0.3645236571328365,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,5.5,0.75,0.8090613708775841,0.435570316987382,0.3734910538902021,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,6.0,0.5,0.7836259091551558,0.4143418791256574,0.36928403002949844,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R6_r8_stable_plus,smooth,6.0,0.75,0.8367564382519912,0.4597229888866559,0.3770334493653353,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,2.0,1.0,0.5102988021801673,0.1924042235530467,0.3178945786271206,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,2.5,1.0,0.5929592137089214,0.2543445486897612,0.33861466501916015,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,3.0,1.0,0.644471222652383,0.30495347931194927,0.3395177433404337,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,3.5,1.0,0.7088638423204207,0.3477427204632706,0.36112112185715006,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,4.0,1.0,0.753128558521756,0.3848084471060934,0.36832011141566257,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,4.5,1.0,0.7871920383327304,0.4175027350708519,0.36968930326187854,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,5.0,1.0,0.8236244250531095,0.44674877224280785,0.37687565281030166,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,5.5,1.0,0.8547211877792866,0.47320503096572203,0.3815161568135646,0.0,0.0,0,0.27758061916607196,False,False
historical_R6_r8_stable_plus,hard,6.0,1.0,0.8740688188637449,0.497357702864996,0.3767111159987489,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,2.0,0.5,0.3976601915125314,0.10938839981370814,0.2882717916988233,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,2.0,0.75,0.4444132848936703,0.15476950957470664,0.2896437753189637,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,2.5,0.5,0.4717831445031464,0.17132872495042265,0.3004544195527238,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,2.5,0.75,0.5287371576950739,0.21670983471142113,0.31202732298365277,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,3.0,0.5,0.5347393437505051,0.22193765557261075,0.3128016881778944,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,3.0,0.75,0.5925788061653854,0.26731876533360927,0.3252600408317761,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,3.5,0.5,0.5895766899026339,0.264726896723932,0.3248497931787019,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,3.5,0.75,0.6471711943618583,0.31010800648493053,0.3370631878769278,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,4.0,0.5,0.6365860431819411,0.30179262336675483,0.3347934198151863,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,4.0,0.75,0.69460938069809,0.34717373312775335,0.3474356475703366,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,4.5,0.5,0.6781106851395118,0.3344869113315133,0.34362377380799847,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,4.5,0.75,0.7346815389103986,0.37986802109251183,0.3548135178178867,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,5.0,0.5,0.7141914765649431,0.3637329485034693,0.35045852806147376,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,5.0,0.75,0.7690547078130153,0.40911405826446784,0.3599406495485475,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,5.5,0.5,0.74576732211843,0.3901892072263835,0.3555781148920465,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,5.5,0.75,0.7988195149121283,0.435570316987382,0.3632491979247463,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,6.0,0.5,0.7740315283256056,0.4143418791256574,0.3596896491999482,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,6.0,0.75,0.8259302177543144,0.4597229888866559,0.3662072288676585,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,6.5,0.5,0.7993409545739358,0.4365601834814065,0.3627807710925293,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,6.5,0.75,0.8499171869722832,0.48194129324240503,0.3679758937298782,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,7.0,0.5,0.8222418943620278,0.45713112027697866,0.3651107740850491,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,7.0,0.75,0.8721728021608648,0.5025122300379772,0.3696605721228876,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,7.5,0.5,0.8433674929046662,0.4762822042623719,0.3670852886422943,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,7.5,0.75,0.8926048442249793,0.5216633140233704,0.3709415302016089,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,8.0,0.5,0.8628509977150867,0.4941968469198015,0.3686541507952852,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r6_stable_plus,smooth,8.0,0.75,0.9118108862513752,0.5395779566808,0.3722329295705752,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,2.0,1.0,0.5045561804173676,0.1924042235530467,0.3121519568643209,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,2.5,1.0,0.5869440726121286,0.2543445486897612,0.33259952392236736,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,3.0,1.0,0.6379443910367831,0.30495347931194927,0.33299091172483386,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,3.5,1.0,0.7009914427757278,0.3477427204632706,0.3532487223124572,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,4.0,1.0,0.7438870291265816,0.3848084471060934,0.35907858202048815,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,4.5,1.0,0.7779219673974206,0.4175027350708519,0.3604192323265687,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,5.0,1.0,0.8129323856948154,0.44674877224280785,0.36618361345200756,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,5.5,1.0,0.8432926654640417,0.47320503096572203,0.37008763449831966,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,6.0,1.0,0.8637256753280723,0.497357702864996,0.36636797246307634,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,6.5,1.0,0.8905820826155411,0.519576007220745,0.371006075394796,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,7.0,1.0,0.914241514653288,0.5401469440163172,0.3740945706369707,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,7.5,1.0,0.9347943301195455,0.5592980280017105,0.375496302117835,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r6_stable_plus,hard,8.0,1.0,0.951227736638839,0.5772126706591401,0.3740150659796989,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,2.0,0.5,0.3979833471403492,0.10938839981370814,0.2885949473266411,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,2.0,0.75,0.4447558743181698,0.15476950957470664,0.2899863647434632,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,2.5,0.5,0.4721442737004553,0.17132872495042265,0.3008155487500327,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,2.5,0.75,0.5291291371796616,0.21670983471142113,0.31241930246824046,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,3.0,0.5,0.5351310232251971,0.22193765557261075,0.3131933676525864,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,3.0,0.75,0.5929965454924829,0.26731876533360927,0.32567778015887366,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,3.5,0.5,0.5899920584009177,0.264726896723932,0.3252651616769857,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,3.5,0.75,0.6476083014568097,0.31010800648493053,0.33750029497187917,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,4.0,0.5,0.6370171029902525,0.30179262336675483,0.33522447962349766,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,4.0,0.75,0.6950571789255957,0.34717373312775335,0.34788344579784236,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,4.5,0.5,0.678552438377636,0.3344869113315133,0.3440655270461227,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,4.5,0.75,0.7351339520592923,0.37986802109251183,0.3552659309667805,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,5.0,0.5,0.7146396207746935,0.3637329485034693,0.35090667227122413,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,5.0,0.75,0.7695088098932901,0.40911405826446784,0.36039475162882223,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,5.5,0.5,0.7462185233318681,0.3901892072263835,0.3560293161054846,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,5.5,0.75,0.7992733803651373,0.435570316987382,0.36370306337775526,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,6.0,0.5,0.7744834945294146,0.4143418791256574,0.36014161540375716,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,6.0,0.75,0.8263808191999762,0.4597229888866559,0.3666578303133203,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,6.5,0.5,0.799791074719624,0.4365601834814065,0.36323089123821745,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,6.5,0.75,0.850360385293121,0.48194129324240503,0.36841909205071594,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,7.0,0.5,0.8226872570376078,0.45713112027697866,0.36555613676062915,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,7.0,0.75,0.8726033142565184,0.5025122300379772,0.3700910842185412,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,7.5,0.5,0.8438053960798162,0.4762822042623719,0.3675231918174443,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,7.5,0.75,0.8930192492102265,0.5216633140233704,0.37135593518685606,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,8.0,0.5,0.8632796259899539,0.4941968469198015,0.3690827790701524,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_stable_plus,smooth,8.0,0.75,0.9122091762814011,0.5395779566808,0.3726312196006011,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,2.0,1.0,0.5049465494638367,0.1924042235530467,0.31254232591078995,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,2.5,1.0,0.5873552436612354,0.2543445486897612,0.3330106949714742,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,3.0,1.0,0.6383771264589364,0.30495347931194927,0.33342364714698713,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,3.5,1.0,0.7014410211037565,0.3477427204632706,0.3536983006404859,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,4.0,1.0,0.7443401387678461,0.3848084471060934,0.3595316916617527,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,4.5,1.0,0.7783772999235035,0.4175027350708519,0.36087456485265157,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,5.0,1.0,0.8133858595500767,0.44674877224280785,0.36663708730726885,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,5.5,1.0,0.843740113996664,0.47320503096572203,0.370535083030942,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,6.0,1.0,0.8641649938074276,0.497357702864996,0.36680729094243164,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,6.5,1.0,0.8909979455424513,0.519576007220745,0.3714219383217062,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,7.0,1.0,0.9146360801734132,0.5401469440163172,0.374489136157096,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,7.5,1.0,0.9351739094020901,0.5592980280017105,0.37587588140037964,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_stable_plus,hard,8.0,1.0,0.9516043879951537,0.5772126706591401,0.3743917173360136,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,2.0,0.5,0.39798334705758354,0.10938839981370814,0.2885949472438754,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,2.0,0.75,0.4447558742251932,0.15476950957470664,0.28998636465048655,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,2.5,0.5,0.47214427359809374,0.17132872495042265,0.3008155486476711,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,2.5,0.75,0.5291291370590081,0.21670983471142113,0.31241930234758697,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,3.0,0.5,0.5351310231100974,0.22193765557261075,0.31319336753748667,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,3.0,0.75,0.5929965453716213,0.26731876533360927,0.325677780038012,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,3.5,0.5,0.5899920582798719,0.264726896723932,0.3252651615559399,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,3.5,0.75,0.6476083013333103,0.31010800648493053,0.33750029484837973,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,4.0,0.5,0.6370171028725877,0.30179262336675483,0.3352244795058329,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,4.0,0.75,0.6950571788181964,0.34717373312775335,0.34788344569044305,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,4.5,0.5,0.6785524382679742,0.3344869113315133,0.34406552693646086,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,4.5,0.75,0.7351339519663831,0.37986802109251183,0.35526593087387126,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,5.0,0.5,0.7146396206765797,0.3637329485034693,0.3509066721731104,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,5.0,0.75,0.769508809817873,0.40911405826446784,0.3603947515534051,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,5.5,0.5,0.746218523247153,0.3901892072263835,0.3560293160207695,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,5.5,0.75,0.7992733803069805,0.435570316987382,0.36370306331959845,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,6.0,0.5,0.7744834944578731,0.4143418791256574,0.3601416153322157,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,6.0,0.75,0.8263808191541375,0.4597229888866559,0.3666578302674816,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,6.5,0.5,0.7997910746600181,0.4365601834814065,0.36323089117861157,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,6.5,0.75,0.8503603852577957,0.48194129324240503,0.36841909201539064,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,7.0,0.5,0.8226872569883509,0.45713112027697866,0.3655561367113722,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,7.0,0.75,0.8726033142287899,0.5025122300379772,0.3700910841908127,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,7.5,0.5,0.8438053960398961,0.4762822042623719,0.36752319177752424,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,7.5,0.75,0.8930192491905178,0.5216633140233704,0.3713559351671474,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,8.0,0.5,0.8632796259581079,0.4941968469198015,0.36908277903830644,-0.29906923613305847,1.512673100661835e-15,36,0.27758061916607196,False,False
historical_R8_r8_unload,smooth,8.0,0.75,0.9122091762681142,0.5395779566808,0.37263121958731416,-0.1355812019275878,7.189681436940145e-16,19,0.27758061916607196,False,False
historical_R8_r8_unload,hard,2.0,1.0,0.504946549341683,0.1924042235530467,0.31254232578863633,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,2.5,1.0,0.5873552435412834,0.2543445486897612,0.33301069485152224,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,3.0,1.0,0.6383771263333373,0.30495347931194927,0.33342364702138805,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,3.5,1.0,0.7014410210034951,0.3477427204632706,0.35369830054022455,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,4.0,1.0,0.7443401386731201,0.3848084471060934,0.3595316915670267,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,4.5,1.0,0.7783772998608217,0.4175027350708519,0.3608745647899698,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,5.0,1.0,0.8133858594976688,0.44674877224280785,0.366637087254861,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,5.5,1.0,0.8437401139535601,0.47320503096572203,0.37053508298783805,0.0,0.0,0,0.27758061916607196,False,False
historical_R8_r8_unload,hard,6.0,1.0,0.8641649937851784,0.497357702864996,0.36680729092018244,0.0,0.0,0,0.27758061916607196,False,False
