model,endpoint_angle,x_over_span,y_over_span,applied_outer_only_MPa
historical_candidate,0.35,0.283106805470337,0.05522501655054663,9.014570136361513
historical_candidate,0.35,0.28414174013716575,0.055051864984640625,9.014570136361513
historical_candidate,0.35,0.28517513418057444,0.0548782448970538,9.014570136361513
historical_candidate,0.35,0.28620698372803455,0.05470415894006032,9.014570136361513
historical_candidate,0.35,0.2872372849329734,0.054529609769716665,9.014570136361513
historical_candidate,0.35,0.2882660339748125,0.05435460004579249,9.014570136361513
historical_candidate,0.35,0.28929322705900434,0.05417913243169498,9.014570136361513
historical_candidate,0.35,0.2903188604170698,0.054003209594399325,9.014570136361513
historical_candidate,0.35,0.2913429303066346,0.05382683420437516,9.014570136361513
historical_candidate,0.35,0.29236543301146595,0.05365000893551483,9.014570136361513
historical_candidate,0.35,0.29338636484150854,0.053472736465060726,9.014570136361513
historical_candidate,0.35,0.29440572213292104,0.05329501947353451,9.014570136361513
historical_candidate,0.35,0.29542350124810995,0.05311686064466078,9.014570136361513
historical_candidate,0.35,0.2964396985757668,0.05293826266529881,9.014570136361513
historical_candidate,0.35,0.29745431053090204,0.05275922822536699,9.014570136361513
historical_candidate,0.35,0.2984673335548799,0.05257976001777023,9.014570136361513
historical_candidate,0.35,0.29947876411545366,0.05239986073833013,9.014570136361513
historical_candidate,0.35,0.3004885987067979,0.05221953308570637,9.014570136361513
historical_candidate,0.35,0.30149683384954457,0.05203877976132822,9.014570136361513
historical_candidate,0.35,0.30250346609081546,0.05185760346932056,9.014570136361513
historical_candidate,0.35,0.30350849200425617,0.0516760069164291,9.014570136361513
historical_candidate,0.35,0.3045119081900687,0.05149399281194833,9.014570136361513
historical_candidate,0.35,0.30551371127504484,0.05131156386764673,9.014570136361513
historical_candidate,0.35,0.30651389791259914,0.051128722797695834,9.014570136361513
historical_candidate,0.35,0.30751246478280075,0.05094547231859366,9.014570136361513
historical_candidate,0.35,0.308509408592406,0.05076181514909145,9.014570136361513
historical_candidate,0.35,0.3095047260748906,0.05057775401012196,9.014570136361513
historical_candidate,0.35,0.3104984139904816,0.050393291624723446,9.014570136361513
historical_candidate,0.35,0.311490469126189,0.0502084307179673,9.014570136361513
historical_candidate,0.35,0.3124808882958361,0.050023174016880924,9.014570136361513
historical_candidate,0.35,0.3134696683400926,0.04983752425037694,9.014570136361513
historical_candidate,0.35,0.31445680612650473,0.04965148414917762,9.014570136361513
historical_candidate,0.35,0.31544229854952577,0.04946505644573957,9.014570136361513
historical_candidate,0.35,0.3164261425305474,0.04927824387418019,9.014570136361513
historical_candidate,0.35,0.31740833501793025,0.049091049170203835,9.014570136361513
historical_candidate,0.35,0.3183888729870332,0.0489034750710233,9.014570136361513
historical_candidate,0.35,0.31936775344024554,0.048715524315290276,9.014570136361513
historical_candidate,0.35,0.3203449734070149,0.04852719964301769,9.014570136361513
historical_candidate,0.35,0.32132052994387883,0.04833850379550437,9.014570136361513
historical_candidate,0.35,0.322294420134493,0.048149439515260545,9.014570136361513
historical_candidate,0.35,0.3232666410896626,0.04796000954593243,9.014570136361513
historical_candidate,0.35,0.32423718994736966,0.04777021663222696,9.014570136361513
historical_candidate,0.35,0.32520606387280443,0.047580063519837006,9.014570136361513
historical_candidate,0.35,0.32617326005839326,0.04738955295536484,9.014570136361513
historical_candidate,0.35,0.32713877572382766,0.047198687686247125,9.014570136361513
historical_candidate,0.35,0.328102608116094,0.04700747046067829,9.014570136361513
historical_candidate,0.35,0.3290647545095018,0.04681590402753647,9.014570136361513
historical_candidate,0.35,0.3300252122057123,0.04662399113630522,9.014570136361513
historical_candidate,0.35,0.33098397853376765,0.04643173453699982,9.014570136361513
historical_candidate,0.35,0.3319410508501184,0.046239136980088705,9.014570136361513
historical_candidate,0.35,0.332896426538653,0.0460462012164193,9.014570136361513
historical_candidate,0.35,0.33385010301072543,0.04585292999713994,9.014570136361513
historical_candidate,0.35,0.334802077705183,0.04565932607362425,9.014570136361513
historical_candidate,0.35,0.33575234808839566,0.04546539219739468,9.014570136361513
historical_candidate,0.35,0.33670091165428295,0.04527113112004609,9.014570136361513
historical_candidate,0.35,0.337647765924342,0.04507654559316581,9.014570136361513
historical_candidate,0.35,0.33859290844767603,0.04488163836826106,9.014570136361513
historical_candidate,0.35,0.33953633680102163,0.04468641219667992,9.014570136361513
historical_candidate,0.35,0.3404780485887765,0.04449086982953291,9.014570136361513
historical_candidate,0.35,0.3414180414430271,0.04429501401761748,9.014570136361513
historical_candidate,0.35,0.3423563130235762,0.04409884751133989,9.014570136361513
historical_candidate,0.35,0.34329286101797096,0.04390237306063798,9.014570136361513
historical_candidate,0.35,0.34422768314152924,0.043705593414901565,9.014570136361513
historical_candidate,0.35,0.34516077713736776,0.04350851132289744,9.014570136361513
historical_candidate,0.35,0.34609214077642975,0.04331112953269059,9.014570136361513
historical_candidate,0.35,0.34702177185751143,0.04311345079156506,9.014570136361513
historical_candidate,0.35,0.3479496682072898,0.04291547784594588,9.014570136361513
historical_candidate,0.35,0.34887582768034964,0.04271721344132221,9.014570136361513
historical_candidate,0.35,0.3498002481592109,0.042518660322167785,9.014570136361513
historical_candidate,0.35,0.35072292755435575,0.04231982123186217,9.014570136361513
historical_candidate,0.35,0.35164386380425544,0.04212069891261278,9.014570136361513
historical_candidate,0.35,0.35256305487539774,0.04192129610537562,9.014570136361513
historical_candidate,0.35,0.35348049876231386,0.04172161554977614,9.014570136361513
historical_candidate,0.35,0.3543961934876054,0.04152165998403099,9.014570136361513
historical_candidate,0.35,0.35531013710197173,0.04132143214486737,9.014570136361513
historical_candidate,0.35,0.3562223276842362,0.04112093476744677,9.014570136361513
historical_candidate,0.35,0.3571327633413739,0.040920170585279886,9.014570136361513
historical_candidate,0.35,0.3580414422085383,0.040719142330152364,9.014570136361513
historical_candidate,0.35,0.358948362449088,0.040517852732043745,9.014570136361513
historical_candidate,0.35,0.35985352225461387,0.04031630451904472,9.014570136361513
historical_candidate,0.35,0.36075691984496616,0.04011450041728126,9.014570136361513
historical_candidate,0.35,0.36165855346828146,0.03991244315083194,9.014570136361513
historical_candidate,0.35,0.36255842140100863,0.039710135441648045,9.014570136361513
historical_candidate,0.35,0.36345652194793704,0.039507580009472576,9.014570136361513
historical_candidate,0.35,0.36435285344222246,0.03930477957175959,9.014570136361513
historical_candidate,0.35,0.3652474142454146,0.03910173684359758,9.014570136361513
historical_candidate,0.35,0.3661402027474841,0.038898454537622404,9.014570136361513
historical_candidate,0.35,0.3670312173668484,0.03869493536393887,9.014570136361513
historical_candidate,0.35,0.3679204565504001,0.038491182030041995,9.014570136361513
historical_candidate,0.35,0.36880791877353264,0.038287197240731284,9.014570136361513
historical_candidate,0.35,0.3696936025401678,0.03808298369803208,9.014570136361513
historical_candidate,0.35,0.3705775063827832,0.037878544101114714,9.014570136361513
historical_candidate,0.35,0.37145962886243716,0.03767388114620901,9.014570136361513
historical_candidate,0.35,0.37233996856879903,0.03746899752652785,9.014570136361513
historical_candidate,0.35,0.3732185241201724,0.03726389593217886,9.014570136361513
historical_candidate,0.35,0.3740952941635248,0.03705857905008796,9.014570136361513
historical_candidate,0.35,0.3749702773745133,0.03685304956391307,9.014570136361513
historical_candidate,0.35,0.3758434724575128,0.03664731015396457,9.014570136361513
historical_candidate,0.35,0.3767148781456406,0.03644136349711933,9.014570136361513
historical_candidate,0.35,0.3775844932007861,0.03623521226674059,9.014570136361513
historical_candidate,0.35,0.37845231641363636,0.03602885913259558,9.014570136361513
historical_candidate,0.35,0.3793183466037031,0.03582230676076838,9.014570136361513
historical_candidate,0.35,0.3801825826193504,0.035615557813581174,9.014570136361513
historical_candidate,0.35,0.38104502333782136,0.03540861494950913,9.014570136361513
historical_candidate,0.35,0.38190566766526485,0.03520148082309598,9.014570136361513
historical_candidate,0.35,0.38276451453676347,0.03499415808487136,9.014570136361513
historical_candidate,0.35,0.383621562916359,0.03478664938126651,9.014570136361513
historical_candidate,0.35,0.3844768117970816,0.03457895735452998,9.014570136361513
historical_candidate,0.35,0.38533026020097555,0.034371084642646044,9.014570136361513
historical_candidate,0.35,0.38618190717912604,0.03416303387924465,9.014570136361513
historical_candidate,0.35,0.38703175181168753,0.033954807693524665,9.014570136361513
historical_candidate,0.35,0.38787979320790994,0.033746408710161505,9.014570136361513
historical_candidate,0.35,0.3887260305061655,0.03353783954922751,9.014570136361513
historical_candidate,0.35,0.3895704628739772,0.03332910282610619,9.014570136361513
historical_candidate,0.35,0.39041308950804426,0.03312020115140524,9.014570136361513
historical_candidate,0.35,0.3912539096342701,0.03291113713087139,9.014570136361513
historical_candidate,0.35,0.3920929225077897,0.03270191336530847,9.014570136361513
historical_candidate,0.35,0.3929301274129961,0.03249253245048712,9.014570136361513
historical_candidate,0.35,0.39376552366356743,0.032282996977062835,9.014570136361513
historical_candidate,0.35,0.3945991106024948,0.0320733095304873,9.014570136361513
historical_candidate,0.35,0.3954308876021085,0.03186347269092447,9.014570136361513
historical_candidate,0.35,0.39626085406410544,0.03165348903316247,9.014570136361513
historical_candidate,0.35,0.3970890094195758,0.03144336112652835,9.014570136361513
historical_candidate,0.35,0.39791535312903087,0.031233091534802408,9.014570136361513
historical_candidate,0.35,0.3987398846824296,0.031022682816130246,9.014570136361513
historical_candidate,0.35,0.3995626035992048,0.03081213752293444,9.014570136361513
historical_candidate,0.35,0.40038350942829143,0.030601458201831844,9.014570136361513
historical_candidate,0.35,0.401202601748153,0.03039064739354268,9.014570136361513
historical_candidate,0.35,0.40201988016680745,0.030179707632803948,9.014570136361513
historical_candidate,0.35,0.40283534432185586,0.029968641448283477,9.014570136361513
historical_candidate,0.35,0.4036489938805077,0.029757451362491,9.014570136361513
historical_candidate,0.35,0.4044608285396087,0.029546139891691407,9.014570136361513
historical_candidate,0.35,0.4052708480256664,0.02933470954581431,9.014570136361513
historical_candidate,0.35,0.4060790520948773,0.029123162828369527,9.014570136361513
