observable,role,validation_status,target,prediction,units,scale,normalized_residual
new_off_path_positive_Haa,fit,development,13.446420569551602,18.44834969490891,eV/L0^2,1.3446420569551603,3.7198963839371464
new_off_path_negative_energy,fit,development,0.21544733160917068,0.2276588300589392,eV/cell,0.021544733160917068,0.5667973865613067
new_off_path_negative_normal_force,fit,development,-0.05312860042135701,-0.06538081113644756,eV/L0,0.03173805605024358,-0.38604162446793955
new_off_path_negative_Haa,fit,development,13.5831841481301,14.542238109875935,eV/L0^2,1.35831841481301,0.7060597510031268
new_shockley_058_energy,fit,development,0.07969505412787091,0.09129976371584662,eV/cell,0.007969505412787091,1.4561392441437997
new_shockley_058_normal_force,fit,development,-0.6123357455328253,-0.7997760557144487,eV/L0,0.03173805605024358,-5.905853524390155
new_shockley_058_Haa,fit,development,23.107568998056017,35.65133952655796,eV/L0^2,2.3107568998056016,5.428425002023026
new_opening_1.17h_energy,fit,development,0.14263027381623705,0.1314671909132514,eV/cell,0.014263027381623706,-0.7826587304577439
new_opening_1.17h_normal_force,fit,development,1.6398229617729339,1.2919581547359,eV/L0,0.03173805605024358,-10.960495075260416
new_opening_1.42h_energy,fit,development,0.4226003973463561,0.36587645171092953,eV/cell,0.042260039734635615,-1.342259637984595
new_opening_1.42h_normal_force,fit,development,0.8686291067124379,0.9323642460571232,eV/L0,0.03173805605024358,2.008161408618981
new_opening_1.78h_energy,fit,development,0.5953584311886578,0.5736113640418797,eV/cell,0.05953584311886578,-0.3652768820852873
new_opening_1.78h_normal_force,fit,development,0.5989965116849877,0.5336035452251993,eV/L0,0.03173805605024358,-2.060396085893438
new_opening_2.23h_energy,fit,development,0.7765619947928292,0.7163293022369194,eV/cell,0.07765619947928293,-0.7756327628675498
new_opening_2.23h_normal_force,fit,development,0.15664558956102492,0.26767279361121005,eV/L0,0.03173805605024358,3.4982358048149274
new_opening_3.4h_energy,fit,development,0.7719163228888833,0.8258146265391229,eV/cell,0.07719163228888834,0.698240237342385
new_opening_3.4h_normal_force,fit,development,0.0,0.03357538085263922,eV/L0,0.03173805605024358,1.0578902753050476
new_opening_5.5h_energy,fit,development,0.7719163228888833,0.8412245423518132,eV/cell,0.07719163228888834,0.8978721839116585
new_opening_5.5h_normal_force,fit,development,0.0,0.0012978869140427133,eV/L0,0.03173805605024358,0.04089371170017681
v16_direct011_energy,fit,development,0.025339211626875774,0.022564048726471896,eV/cell,0.004433026104653031,-0.6260199770741227
v16_direct011_normal_force,fit,development,-0.1684646879274777,-0.26501894882844124,eV/L0,0.03173805605024358,-3.0422235296361984
v16_direct011_Haa,fit,development,23.17866876533168,25.945778538782722,eV/L0^2,2.317866876533168,1.1938173850561287
v16_direct031_energy,fit,development,0.16617323878813156,0.15986378713255767,eV/cell,0.016617323878813157,-0.3796912006763226
v16_direct031_normal_force,fit,development,-1.4977500080753077,-1.3742231754757515,eV/L0,0.03173805605024358,3.8920730495908296
v16_direct031_Haa,fit,development,34.460781638400974,40.61202119716559,eV/L0^2,3.4460781638400975,1.7849971086871843
v16_raised043_energy,fit,development,0.1726273519698645,0.1871521988324507,eV/cell,0.017262735196986453,0.8413989264645501
v16_raised043_normal_force,fit,development,-0.17083895700384927,-0.0376112710946615,eV/L0,0.03173805605024358,4.197726719565903
v16_raised043_Haa,fit,development,18.238440853611248,16.76697100614702,eV/L0^2,1.8238440853611249,-0.8067958545770504
v16_off_plus_energy,fit,development,0.0652424878354941,0.06512897819589926,eV/cell,0.006524248783549411,-0.01739811637487772
v16_off_plus_normal_force,fit,development,-0.08042066717244803,-0.07004222948342848,eV/L0,0.03173805605024358,0.3270029415976125
v16_off_plus_Haa,fit,development,20.981095919956758,24.327425919464478,eV/L0^2,2.098109591995676,1.5949262194282063
v16_off_minus_energy,fit,development,0.21182429891635463,0.22013160050720126,eV/cell,0.021182429891635463,0.3921788781242247
v16_off_minus_normal_force,fit,development,0.3481661631135443,0.4692885240266689,eV/L0,0.03173805605024358,3.816313157976006
v16_off_minus_Haa,fit,development,5.497617912510364,8.441952442302675,eV/L0^2,0.5497617912510364,5.355655079433934
v16_shockley043_energy,fit,development,0.061697611386283796,0.06586881789410132,eV/cell,0.00616976113862838,0.6760726086625836
v16_shockley043_normal_force,fit,development,-0.43484281773712713,-0.5787449900675652,eV/L0,0.03173805605024358,-4.534057539712917
v16_shockley043_Haa,fit,development,25.03469226049791,32.35819929280561,eV/L0^2,2.5034692260497913,2.92534334199243
v16_opening1.21_energy,fit,development,0.19627832926906572,0.17365459840515682,eV/cell,0.019627832926906574,-1.152635186378392
v16_opening1.21_normal_force,fit,development,1.631864707518524,1.284329495599497,eV/L0,0.03173805605024358,-10.95011022001014
