source_frame,atoms,observed_group,source_total_force_eV_A,predicted_total_force_eV_A,raw_force_component_RMSE_eV_A,centered_error_RMSE_eV_A,uniform_error_RMS_eV_A,zero_total_force_model_error_lower_bound_eV_A,uniform_fraction_of_squared_error
358,192,Si_vacuum0,1.0767515959945765e-05,5.065297495619261e-15,0.20634393689461175,0.20634393689460923,3.237827207751306e-08,3.2378272072803535e-08,2.4622033150290015e-14
359,192,Si_vacuum0,4.165897260226942e-06,2.6783770938487313e-15,0.202583301467202,0.2025833014672016,1.2526989089155998e-08,1.252698908650182e-08,3.823720235249244e-15
360,192,Si_vacuum0,1.1069905147534355e-05,3.544138131802082e-15,0.1933435127655095,0.19334351276550665,3.328756622789573e-08,3.3287566233503036e-08,2.9641820797616044e-14
361,192,Si_vacuum0,7.9370397496037e-06,7.911653679006726e-15,0.19404909961470504,0.19404909961470357,2.3866937686395307e-08,2.386693768751279e-08,1.512760355427707e-14
362,192,Si_vacuum0,1.3169776004469305e-05,2.7488181007142764e-15,0.19600850092468758,0.19600850092468358,3.960194647900473e-08,3.960194646535118e-08,4.082096344567668e-14
363,192,Si_vacuum0,1.7539934435145488e-05,5.108232534890496e-15,0.20362670473294436,0.20362670473293754,5.2743155569067496e-08,5.2743155560935596e-08,6.70907663849006e-14
364,192,Si_vacuum0,1.1572190804399224e-05,4.463127628559181e-15,0.18876620256349047,0.18876620256348728,3.4797955601035436e-08,3.479795560434169e-08,3.398278603153618e-14
365,192,Si_vacuum0,1.1962299109214083e-05,4.957615109938664e-15,0.1914461481132802,0.19144614811327682,3.597102400845124e-08,3.597102401474777e-08,3.530305888104262e-14
366,192,Si_vacuum0,1.5631103610188358e-05,4.9402585587449576e-15,0.1987199692561093,0.19871996925610375,4.700323893321374e-08,4.700323894308947e-08,5.5946451862525487e-14
367,192,Si_vacuum0,1.0437149994796572e-05,2.8350116126599573e-15,0.20017496631447856,0.2001749663144761,3.138485082870848e-08,3.138485082848074e-08,2.458219216935431e-14
368,192,Si_vacuum0,2.6732566282032172e-05,3.692221894516987e-15,0.20132274932966648,0.2013227493296504,8.038569968306928e-08,8.038569968260827e-08,1.5943067588192107e-13
369,192,Si_vacuum0,2.0024040550130843e-05,4.47545209131181e-15,0.19669372450682676,0.19669372450681755,6.021294375634779e-08,6.02129437598022e-08,9.371275636721773e-14
370,192,Si_vacuum0,1.5504560618341747e-05,4.447998778405992e-15,0.20784378323863545,0.2078437832386302,4.6622720040981674e-08,4.662272003472124e-08,5.031774115893341e-14
371,192,Si_vacuum0,1.540429161091045e-05,2.642616502322673e-15,0.19349275930829998,0.19349275930829446,4.632120786506494e-08,4.6321207855388767e-08,5.730998767764739e-14
372,192,Si_vacuum0,2.2433994293461066e-05,6.790437169250289e-15,0.20468303344540367,0.20468303344539257,6.745975335689142e-08,6.745975335587643e-08,1.0862400433271032e-13
373,192,Si_vacuum0,2.1643578728731383e-05,1.0543356452007965e-14,0.20175151023232496,0.20175151023231447,6.508294792709951e-08,6.508294794406209e-08,1.0406407862324267e-13
374,192,Si_vacuum0,3.008761206694004e-05,4.2557769901643115e-15,0.1980538292177476,0.19805382921772696,9.047443191577595e-08,9.04744319068795e-08,2.0868212122365778e-13
375,192,Si_vacuum0,7.683820667292802e-06,6.389466736914538e-15,0.20835641201341473,0.20835641201341346,2.310549962516855e-08,2.3105499638887026e-08,1.2297504433327327e-14
376,192,Si_vacuum0,4.191395950585456e-06,4.01411264001415e-15,0.2050346253999372,0.20503462539993683,1.2603664471878828e-08,1.2603664480993855e-08,3.778672456654687e-15
377,192,Si_vacuum0,1.4586781686328487e-05,8.786908506323855e-15,0.2075862801405749,0.20758628014057023,4.386292882579778e-08,4.3862928818812785e-08,4.464758379768345e-14
378,192,Si_vacuum0,1.2590837941164607e-05,5.150286199625854e-15,0.19386608219610849,0.19386608219610477,3.786106079010277e-08,3.786106080549135e-08,3.8140105328318483e-14
379,192,Si_vacuum0,6.848656804734107e-06,7.756479225444121e-15,0.1919516176475676,0.19195161764756652,2.0594134628368168e-08,2.0594134634378118e-08,1.1510747892196374e-14
380,192,Si_vacuum0,1.5852586539056372e-05,4.6606231648543524e-15,0.20506574396328564,0.20506574396328012,4.7669245342408156e-08,4.766924534206268e-08,5.4036886432621116e-14
381,192,Si_vacuum0,1.3594326021580074e-05,2.3135566778103808e-15,0.19236394665381884,0.1923639466538145,4.087858223001485e-08,4.087858222922286e-08,4.5158997519125675e-14
382,192,Si_vacuum0,1.262493168157235e-05,4.0237927203665215e-15,0.20315084653961413,0.20315084653961057,3.796358178957309e-08,3.7963581796127244e-08,3.49218375909449e-14
383,192,Si_vacuum0,7.001028496260999e-06,6.327297285568803e-15,0.20165854045722334,0.20165854045722226,2.105232128687701e-08,2.105232128604442e-08,1.0898500274860532e-14
384,192,Si_vacuum0,8.911279366902882e-06,4.681732960249042e-15,0.19665283346232257,0.19665283346232076,2.679650804083915e-08,2.6796508027631962e-08,1.8567609319210948e-14
385,192,Si_vacuum0,6.838428183256467e-06,7.018608005762496e-15,0.19879004964371902,0.19879004964371794,2.0563376831539174e-08,2.0563376835609607e-08,1.07003894391727e-14
386,192,Si_vacuum0,1.5857175030304226e-05,3.0887354325867102e-15,0.19350809823991408,0.1935080982399082,4.768304309668033e-08,4.7683043085068526e-08,6.071970296347919e-14
387,192,Si_vacuum0,1.6383586294432046e-05,7.29450375944279e-15,0.20698126045002604,0.2069812604500202,4.926597895843668e-08,4.92659789446969e-08,5.665420887373085e-14
388,192,Si_vacuum0,7.4444744606467915e-06,5.133581107474312e-15,0.19584492287496877,0.1958449228749675,2.2385777778427495e-08,2.238577778036312e-08,1.3065310699197657e-14
389,192,Si_vacuum0,1.985566417711231e-05,7.822149574203035e-15,0.19193102274286727,0.191931022742858,5.970663051774012e-08,5.970663050830521e-08,9.677312616521963e-14
390,192,Si_vacuum0,1.5680876888216586e-05,7.329626908151127e-15,0.20399212664841374,0.2039921266484083,4.71529088164066e-08,4.715290881531889e-08,5.3430614262901934e-14
391,192,Si_vacuum0,1.9609433956428343e-05,4.220308060520364e-15,0.2051694773847305,0.205169477384722,5.8966208193452505e-08,5.896620819479214e-08,8.260016190035588e-14
392,192,Si_vacuum0,2.0511911172627282e-05,1.5059797815742444e-15,0.1985489949599399,0.19854899495993034,6.167998664927148e-08,6.167998665161486e-08,9.650574239500499e-14
393,192,Si_vacuum0,9.653004715256615e-06,3.0426238769654992e-15,0.19822086211832315,0.19822086211832102,2.9026900355656787e-08,2.902690036896944e-08,2.1443842204594686e-14
394,192,Si_vacuum0,5.359804104090309e-06,6.699163375832024e-15,0.1901860706380428,0.1901860706380421,1.6117105935173603e-08,1.6117105949480214e-08,7.181525542649955e-15
395,192,Si_vacuum0,1.885800360237702e-05,4.8600004977330054e-15,0.19345105711579327,0.19345105711578497,5.670663259183657e-08,5.670663258443388e-08,8.592617946096897e-14
396,192,Si_vacuum0,1.844287667398032e-05,3.94027153911147e-15,0.19576949983952213,0.1957694998395143,5.545833234183976e-08,5.545833235600838e-08,8.024972437494825e-14
397,192,Si_vacuum0,4.845534023028703e-06,7.302670755284163e-16,0.19842337211791494,0.19842337211791441,1.457067903914218e-08,1.4570679023766208e-08,5.39229857598348e-15
398,192,Si_vacuum0,9.132754237891413e-06,7.260722772680618e-15,0.19752148729279084,0.19752148729278896,2.746249020108533e-08,2.746249019629845e-08,1.933085823001075e-14
399,192,Si_vacuum0,5.1336049724694385e-06,7.94721185223203e-15,0.19682080904560745,0.19682080904560684,1.543691777448474e-08,1.5436917774835582e-08,6.151473485211093e-15
400,192,Si_vacuum0,1.641571808075042e-05,6.752538531497372e-15,0.20462073487238766,0.2046207348723817,4.9362600263443726e-08,4.936260027532428e-08,5.819648809149341e-14
401,192,Si_vacuum0,1.053550663313623e-05,6.507839107495903e-15,0.20042418741656726,0.20042418741656476,3.168061243726824e-08,3.168061245151193e-08,2.4985432654889577e-14
402,192,Si_vacuum0,1.59180180933526e-05,2.059156955057807e-15,0.18920878764728577,0.18920878764727975,4.7866000166747806e-08,4.786600016230446e-08,6.399877629194141e-14
403,192,Si_vacuum0,9.458181643395029e-06,2.746523096379174e-15,0.19141072629382067,0.19141072629381858,2.8441061031106795e-08,2.8441061030513005e-08,2.2077965290989602e-14
404,192,Si_vacuum0,1.429291782668635e-05,9.830490444402302e-15,0.18465226542739674,0.18465226542739174,4.2979270600728515e-08,4.297927059761752e-08,5.417623262476654e-14
405,192,Si_vacuum0,1.0356162415081284e-05,7.659734318226236e-15,0.2032255370105155,0.2032255370105131,3.114131853462637e-08,3.1141318531868044e-08,2.3481045709812438e-14
406,192,Si_vacuum0,1.913052796112476e-05,3.931506500271137e-15,0.20063418213016845,0.2006341821301602,5.7526122214774985e-08,5.752612222966168e-08,8.220918587396802e-14
407,192,Si_vacuum0,1.4755964897491883e-05,3.642859822832304e-15,0.1932993755093251,0.19329937550932003,4.437166825225944e-08,4.4371668258956284e-08,5.269271942111657e-14
408,192,Si_vacuum0,1.678032478435718e-05,8.859551911326592e-15,0.19587382800547448,0.195873828005468,5.045898454171804e-08,5.0458984538218575e-08,6.63627219488942e-14
409,192,Si_vacuum0,7.640608613322574e-06,4.2389898224332035e-15,0.19043628104609153,0.19043628104609014,2.2975559591479502e-08,2.2975559581637297e-08,1.4555690489828717e-14
410,192,Si_vacuum0,1.0214362437874025e-05,4.494437871075725e-15,0.1868120884460909,0.18681208844608838,3.0714921364572945e-08,3.07149213703488e-08,2.7032665115634525e-14
411,192,Si_vacuum0,1.6075835902550497e-05,3.1244445429724018e-15,0.19077210644381018,0.19077210644380405,4.8340563478062125e-08,4.834056346763427e-08,6.420866889811816e-14
412,192,Si_vacuum0,2.4303104739622534e-05,3.875557050320273e-15,0.2055233936456177,0.20552339364560468,7.308022950178635e-08,7.308022949773302e-08,1.264379017688562e-13
413,192,Si_vacuum0,1.8154241927036302e-05,2.973346400390504e-15,0.19580943087642527,0.19580943087641767,5.459039824235638e-08,5.45903982474375e-08,7.772582041286254e-14
414,192,Si_vacuum0,1.865905946184347e-05,3.101181028300686e-15,0.1881790485635627,0.18817904856355433,5.6108401059408384e-08,5.610840105791959e-08,8.890235152112216e-14
415,192,Si_vacuum0,1.2050406628583337e-05,1.0146399835372794e-14,0.1830582083865485,0.1830582083865449,3.6235966198029735e-08,3.6235966202380414e-08,3.9183324119774706e-14
416,192,Si_vacuum0,1.2746399490294021e-05,3.8730715395979075e-15,0.1960294236017082,0.19602942360170447,3.832883946816085e-08,3.832883946312376e-08,3.8230397503392896e-14
417,192,Si_vacuum0,2.146304032561397e-05,1.9005983804298843e-15,0.20178202678482127,0.20178202678481094,6.454006307596537e-08,6.45400630709428e-08,1.0230428185485501e-13
418,192,Si_vacuum0,1.6770143114422843e-05,4.8777216157733066e-15,0.2057955650240844,0.2057955650240782,5.0428367913673577e-08,5.0428367924273837e-08,6.00451318424178e-14
419,192,Si_vacuum0,2.768790349424094e-06,5.33024494114435e-15,0.19217722982127575,0.19217722982127558,8.325842976064158e-09,8.325842987341868e-09,1.8769494401968223e-15
420,192,Si_vacuum0,1.7287443421137027e-05,4.208975409817875e-15,0.19402631527740927,0.1940263152774023,5.1983906829317135e-08,5.198390683746816e-08,7.178216601384528e-14
421,192,Si_vacuum0,6.873528933550133e-06,3.797705508565253e-15,0.19023882917643065,0.19023882917642954,2.066892593664812e-08,2.066892593785339e-08,1.1804225279122368e-14
422,192,Si_vacuum0,8.692508267971494e-06,1.078131742838367e-14,0.20114038300429676,0.20114038300429507,2.6138656187491378e-08,2.6138656189824947e-08,1.688760130023027e-14
423,192,Si_vacuum0,1.752409484170105e-05,9.3015006144025e-15,0.1924384154484075,0.19243841544840032,5.269552539979283e-08,5.269552538625329e-08,7.498319361029599e-14
424,192,Si_vacuum0,8.13196778043138e-06,3.6771686055379495e-15,0.19685766683383815,0.19685766683383663,2.4453092649777916e-08,2.4453092641007397e-08,1.5429893186002134e-14
425,192,Si_vacuum0,1.5830015791923805e-05,2.8332447843781518e-15,0.2072061788882468,0.2072061788882413,4.76013743612064e-08,4.760137436845435e-08,5.2775648687804376e-14
426,192,Si_vacuum0,1.206759296821622e-05,5.67872904634605e-15,0.19864919627890626,0.19864919627890296,3.6287646085539985e-08,3.6287646086825364e-08,3.33690597732102e-14
427,192,Si_vacuum0,1.2515817994797668e-05,3.968950264381261e-15,0.20946512696403494,0.20946512696403158,3.763547336592722e-08,3.763547337721248e-08,3.2282808282528276e-14
428,192,Si_vacuum0,8.545846943162897e-06,3.173404337018278e-15,0.19709628065750867,0.19709628065750698,2.569764080542989e-08,2.569764079733562e-08,1.699924569436873e-14
429,192,Si_vacuum0,5.145434870978428e-06,3.5218971043787685e-15,0.19372125862115622,0.1937212586211556,1.547249065828874e-08,1.5472490665922303e-08,6.379195239950267e-15
430,192,Si_vacuum0,5.630568352586848e-06,2.1791220413003877e-15,0.2015218983484123,0.2015218983484116,1.6931302892560596e-08,1.693130288571148e-08,7.058887606686867e-15
431,192,Si_vacuum0,1.4050270459136885e-05,6.0126546692855795e-15,0.18520331179527957,0.18520331179527477,4.224962204567742e-08,4.2249622040467326e-08,5.204130272858017e-14
432,192,Si_vacuum0,7.951358372715293e-06,6.47746396334573e-15,0.20700386089208037,0.207003860892079,2.390999426105293e-08,2.390999425474145e-08,1.334141987712245e-14
433,216,Si_O_vacuum0,0.19105617941361747,6.00862827004249e-15,0.03245785166003798,0.03245383402453446,0.000510677484327751,0.0005106774843277477,0.0002475448402419713
434,216,Si_O_vacuum0,0.6330340418154907,9.204185788092719e-15,0.2777544419643069,0.2777492880357539,0.0016920480298535864,0.0016920480298535667,3.7111058956580216e-05
435,216,Si_O_vacuum0,0.16542852392094493,1.3850671874982628e-14,0.2902111573312406,0.29021082047221847,0.0004421768648953559,0.0004421768648953704,2.3214739894637443e-06
436,216,Si_O_vacuum0,0.6588843693483076,2.80691080921622e-14,0.2867328314875746,0.28672742286931685,0.001761143833370779,0.0017611438333707513,3.772548276766985e-05
437,216,Si_O_vacuum0,0.3399720032980747,1.9090671497150315e-14,0.305396011973446,0.30539466000935755,0.0009087172575049984,0.0009087172575049991,8.853822859080346e-06
438,216,Si_O_vacuum0,0.8299062078403934,4.0558256898098013e-14,0.287261420422213,0.287252855400966,0.002218271168975945,0.002218271168975892,5.9631352838966444e-05
439,216,Si_O_vacuum0,0.6134391350578101,4.081334469485125e-14,0.296952393569118,0.2969478666713681,0.0016396724525790962,0.0016396724525790643,3.048881465671798e-05
440,216,Si_O_vacuum0,0.4762192851189894,1.2378862259480131e-14,0.2682364384684222,0.26823341823940544,0.00127289505767012,0.0012728950576700914,2.251902859092377e-05
441,216,Si_O_vacuum0,0.5544274468171857,3.212594874960061e-14,0.23080413845933784,0.23079938081935442,0.001481939054009335,0.0014819390540093478,4.1226218730521754e-05
442,216,Si_O_vacuum0,0.5432287086475578,2.1810302355173626e-14,0.257432078097369,0.2574279831580923,0.0014520057461537015,0.0014520057461537051,3.1813492228108827e-05
443,216,Si_O_vacuum0,0.2838826500181305,2.900160160551088e-14,0.24858318815675146,0.2485820300510315,0.0007587950203992174,0.0007587950203992222,9.317629489454222e-06
444,216,Si_O_vacuum0,0.39962769474162646,3.112745422995121e-14,0.23261657794334678,0.23261412541503312,0.0010681720237717988,0.0010681720237717947,2.1086333627331193e-05
445,216,Si_O_vacuum0,0.5762075770992875,1.592860540441689e-14,0.21898790894337752,0.2189824928716022,0.001540155554386007,0.0015401555543859988,4.94639619653505e-05
446,216,Si_O_vacuum0,0.907622244832084,1.2078906345154832e-14,0.20256748837483288,0.2025529606588611,0.0024259997563716978,0.0024259997563717416,0.00014343066737544842
447,216,Si_O_vacuum0,0.638193045466595,1.6503158107694245e-14,0.2508574290689734,0.25085162912984754,0.0017058376231253954,0.0017058376231253972,4.6240385216448784e-05
448,216,Si_O_vacuum0,1.1181374645411404,1.8426023391826492e-14,0.21022350787502136,0.21020226211296322,0.002988689658073303,0.0029886896580733012,0.00020211525053029535
449,216,Si_O_vacuum0,0.5697409718850993,3.9921125281894914e-14,0.2435729420310438,0.2435681813251354,0.0015228708494733113,0.001522870849473246,3.909021539068606e-05
450,216,Si_O_vacuum0,0.5643422822914945,2.5224306211813286e-14,0.21330982878500998,0.2133044951782793,0.0015084405953522558,0.0015084405953522324,5.000744766650356e-05
451,216,Si_O_vacuum0,0.17345945942260776,2.2818797103538218e-14,0.199841000839808,0.199840462999666,0.0004636428962552263,0.0004636428962552295,5.3826733847277505e-06
452,216,Si_O_vacuum0,1.0585131426872862,1.2387323036763467e-14,0.21082350526696117,0.21080451923171634,0.002829318740144761,0.0028293187401447293,0.00018010496801543576
453,216,Si_O_vacuum0,0.6934620328532957,1.2817187035862264e-14,0.1760825448680939,0.17607278863092068,0.0018535670895399715,0.0018535670895399787,0.00011081128907719562
454,216,Si_O_vacuum0,0.8016970161158721,1.4728458998552605e-14,0.17305609153685317,0.17304282396223294,0.0021428703151065774,0.0021428703151065674,0.00015332677300537384
455,216,Si_O_vacuum0,1.1010704314447788,3.224944684599095e-14,0.1977356034956375,0.19771370014134498,0.002943070879589712,0.0029430708795897243,0.0002215295655207395
456,216,Si_O_vacuum0,0.559208005221759,2.2486881514489034e-14,0.20249682967061888,0.2024913130172747,0.001494717094202649,0.0014947170942026676,5.448557597266343e-05
457,216,Si_O_vacuum0,0.5815190954809487,1.2372886462723749e-14,0.18752793675018956,0.18752149489894332,0.0015543528070131188,0.001554352807013118,6.870166349074682e-05
458,216,Si_O_vacuum0,0.7876226910079653,2.264528410508983e-14,0.20557964617167596,0.20556886641498767,0.0021052507994134503,0.002105250799413455,0.00010486907887832647
459,216,Si_O_vacuum0,1.3059502483137513,1.8030189409677102e-14,0.17978345506920676,0.1797495639644395,0.003490697812093523,0.0034906978120935322,0.0003769858615330364
460,216,Si_O_vacuum0,0.819823151171153,2.0600247308077934e-14,0.16473813194069747,0.1647235570039355,0.002191319986187775,0.002191319986187743,0.0001769389010722806
461,216,Si_O_vacuum0,0.45387977247710826,2.5157026596265323e-14,0.20621671967080213,0.2062131510304007,0.0012131833741638072,0.0012131833741638174,3.461028309403857e-05
462,216,Si_O_vacuum0,1.1666398209405393,2.0432930139561984e-14,0.1519178164364147,0.1518858089269093,0.0031183324753118256,0.003118332475311839,0.0004213348826469216
463,216,Si_O_vacuum0,0.2541373875377239,3.081863932567592e-14,0.16898532657557225,0.16898396126601992,0.0006792883754909963,0.0006792883754909868,1.61588472146903e-05
464,216,Si_O_vacuum0,0.7649007143740818,3.43817984764277e-14,0.15260438041828425,0.15259068409905258,0.00204451682105193,0.0020445168210519132,0.0001794929420558689
465,216,Si_O_vacuum0,0.24234141049110156,1.4907199005550566e-14,0.15974769671702585,0.15974638341779493,0.0006477586971427739,0.0006477586971427366,1.644210038124434e-05
466,216,Si_O_vacuum0,0.827105017523029,1.6550889684183033e-14,0.15812724271387185,0.1581117874265083,0.002210783817199112,0.002210783817199125,0.00019546956997167642
467,216,Si_O_vacuum0,0.6906188215052393,3.1086244689504383e-15,0.17129307468455351,0.1712831277130822,0.001845967418997584,0.001845967418997556,0.00011613642501099255
468,216,Si_O_vacuum0,0.4789970726565701,1.645079312061833e-14,0.1977286446096008,0.19772449944358642,0.0012803198557375878,0.0012803198557375627,4.1927385615596936e-05
469,216,Si_O_vacuum0,0.5877600023308629,1.5383125593026118e-14,0.1646157242805611,0.16460822741234554,0.0015710342387251206,0.001571034238725087,9.10811836296418e-05
470,216,Si_O_vacuum0,0.9086129510153752,1.7326594536814537e-14,0.17515865804511857,0.1751418201283509,0.0024286478326754667,0.002428647832675496,0.00019224978822284284
471,216,Si_O_vacuum0,1.268422754492766,2.91887324765968e-14,0.13332146730873978,0.13327835121155376,0.0033903899016326463,0.0033903899016326164,0.0006466944325451644
472,216,Si_O_vacuum0,1.158890928574247,1.89883842780943e-14,0.14259821683958143,0.1425645685090387,0.0030976203221007087,0.003097620322100727,0.00047187631595161717
473,216,Si_O_vacuum0,0.9266565284515045,1.369675085642109e-14,0.15964158357736236,0.1596223677566433,0.00247687683401762,0.002476876834017594,0.00024072254607552924
474,216,Si_O_vacuum0,0.7437248645162943,1.6311236513808758e-14,0.14598658221361474,0.14597304675290942,0.001987915512645851,0.0019879155126458358,0.00018542571536897922
475,216,Si_O_vacuum0,1.3349644315690212,2.778309550353884e-14,0.1472637782198074,0.14722054192628042,0.003568250342245138,0.00356825034224514,0.0005871090231871296
476,216,Si_O_vacuum0,1.3443560866052056,1.899519893228561e-14,0.15642924521556636,0.15638796811003638,0.0035933534652232797,0.003593353465223275,0.0005276719140627106
477,216,Si_O_vacuum0,0.6063329036652236,2.2191706612144154e-14,0.1567740419556671,0.15676566471546066,0.0016206780793965067,0.0016206780793965015,0.00010686739057687333
478,216,Si_O_vacuum0,1.3659043780577351,2.185645401060975e-14,0.13345347164443624,0.13340352190256977,0.0036509502794394503,0.003650950279439453,0.0007484315471317605
479,216,Si_O_vacuum0,0.224206354249057,3.1004108540691865e-14,0.12611719043814384,0.12611576658484663,0.0005992851804616482,0.0005992851804616559,2.257971739874273e-05
480,216,Si_O_vacuum0,0.9247191710568805,1.563838887386286e-14,0.13265654420979678,0.13263351547977462,0.0024716984367337555,0.0024716984367337855,0.0003471631392822537
481,216,Si_O_vacuum0,0.7938389589663013,1.7895007829030574e-14,0.11823302007436626,0.11821397852622577,0.0021218663733907745,0.00212186637339077,0.00032207609681562824
482,216,Si_O_vacuum0,0.6572653500587115,1.481055824261927e-14,0.13482298872114395,0.13481154210264193,0.001756816327710249,0.0017568163277102348,0.00016979496887585573
483,216,Si_O_vacuum0,0.6572298952406957,9.415141309819554e-15,0.14669785305175018,0.14668733421585484,0.0017567215598920639,0.0017567215598920615,0.0001434030363055257
484,216,Si_O_vacuum0,0.28912835419298516,1.787459069646502e-14,0.1157305389182164,0.11572795856308478,0.0007728163570540544,0.0007728163570540438,4.4591970099295464e-05
485,216,Si_O_vacuum0,0.9225701509386438,2.0529240341189034e-14,0.1273471455634362,0.12732326791530407,0.0024659542823645057,0.0024659542823645356,0.0003749657597981203
486,216,Si_O_vacuum0,0.41354238040919516,1.6400139963592774e-14,0.10752361850627541,0.10751793666761664,0.0011053648363452023,0.0011053648363452198,0.00010568261403105142
487,216,Si_O_vacuum0,0.9600394033012867,1.430422474096197e-14,0.1145710604566587,0.11454231965304637,0.0025661065181881736,0.002566106518188174,0.0005016484721459193
488,216,Si_O_vacuum0,0.5768689654964362,7.464959971954173e-15,0.10263802211325915,0.1026264393593449,0.0015419233912801306,0.0015419233912801315,0.00022568829983055745
489,216,Si_O_vacuum0,0.46774001331066817,1.7666505641459118e-14,0.1435297525916458,0.14352430735703076,0.0012502306601651354,0.0012502306601651547,7.587460057581926e-05
490,216,Si_O_vacuum0,0.8428379400690874,1.473044645427811e-14,0.10998659525059348,0.10996352059636318,0.0022528366276949835,0.002252836627694988,0.00041954628566266016
491,216,Si_O_vacuum0,0.8469751881224198,8.790414714717783e-15,0.11265860808367145,0.11263585909509662,0.002263895152126932,0.0022638951521269123,0.00040381631065218923
492,216,Si_O_vacuum0,0.07473574893366998,6.661338147750939e-15,0.11277800621079147,0.11277782929200268,0.00019976252205991892,0.00019976252205991968,3.13746724128865e-06
493,216,Si_O_vacuum0,0.9405716100540275,7.208759403075826e-15,0.12473155119358745,0.124706212001044,0.002514070704892652,0.0025140707048926505,0.0004062583760848099
494,216,Si_O_vacuum0,1.1317316592501854,6.6018607235733855e-15,0.11497069763929005,0.114930894603781,0.003025025824622763,0.0030250258246227613,0.0006922832754705774
495,216,Si_O_vacuum0,0.7845290950546644,8.337952312199482e-15,0.11568067296555345,0.11566166506148205,0.0020969818713745536,0.0020969818713745558,0.00032860013614900837
496,216,Si_O_vacuum0,0.9494316533248987,2.0996152764790945e-14,0.10157393976234647,0.10154223283540226,0.0025377528732605644,0.0025377528732605636,0.0006242147988494819
497,224,Si_H_vacuum1,0.00039118679987955134,1.927437647609645e-15,0.11982291616881628,0.11982291616457419,1.008266983095631e-06,1.0082669830977109e-06,7.080620562574299e-11
498,224,Si_H_vacuum1,0.0003221456293342155,5.676625938927447e-15,0.27135457477548514,0.27135457477421476,8.303163652385156e-07,8.303163652427265e-07,9.362954223327708e-12
499,224,Si_H_vacuum1,0.00034147134711583053,7.31926685762142e-15,0.2402712105859733,0.24027121058436132,8.801275632823409e-07,8.801275632940576e-07,1.3417999496580026e-11
500,224,Si_H_vacuum1,0.00030541212451413167,4.334137781101951e-15,0.2515577306788607,0.2515577306776291,7.871864834774014e-07,7.871864834911135e-07,9.792191997254655e-12
501,224,Si_H_vacuum1,0.00029766152404985734,1.035978486518426e-14,0.25711460983270185,0.2571146098315572,7.672096474999582e-07,7.672096474891937e-07,8.903783694319112e-12
502,224,Si_H_vacuum1,0.0003219929342386176,8.079495027972895e-15,0.2542815857155188,0.25428158571416437,8.299228002553111e-07,8.299228002670685e-07,1.065235349460608e-11
503,224,Si_H_vacuum1,0.00031070437042082994,8.365992763742248e-15,0.27866883320238933,0.27866883320123864,8.008270174178646e-07,8.008270174145507e-07,8.258489758485186e-12
504,224,Si_H_vacuum1,0.00028608987014905926,2.682975169497797e-15,0.25992079436652066,0.25992079436547466,7.373842122334592e-07,7.373842122454663e-07,8.048327098221532e-12
505,224,Si_H_vacuum1,0.0002830231483469462,9.574386285762035e-15,0.2767801201451431,0.2767801201441818,7.294798700303695e-07,7.294798700223427e-07,6.946352801033046e-12
506,224,Si_H_vacuum1,0.000295269787484107,1.384855816026078e-14,0.2768264226338625,0.2768264226328163,7.610450503641734e-07,7.610450503906821e-07,7.557978472843924e-12
507,224,Si_H_vacuum1,0.00028840105495142945,8.890280278469355e-15,0.26303441953378753,0.2630344195327372,7.433411906752498e-07,7.433411906731243e-07,7.986403230636281e-12
508,224,Si_H_vacuum1,0.0002943618742304701,4.118688013210368e-15,0.28304019114582973,0.2830401911448129,7.587049434167699e-07,7.587049434201995e-07,7.185377832519296e-12
509,224,Si_H_vacuum1,0.00032389620235620986,7.54625049913146e-15,0.3035415377882769,0.3035415377871289,8.348283911481801e-07,8.348283911600682e-07,7.564115655179753e-12
510,224,Si_H_vacuum1,0.00032053334194937226,1.2278587947177689e-14,0.26436097937418473,0.2643609793728938,8.261607645613172e-07,8.261607645478591e-07,9.766398200918208e-12
511,224,Si_H_vacuum1,0.00029755905934652387,8.538122152028975e-15,0.2849144590253101,0.28491445902427787,7.669455491820291e-07,7.66945549167533e-07,7.246029262669615e-12
512,224,Si_H_vacuum1,0.0003015047178778554,7.770867252005734e-15,0.27817966410499995,0.2781796641039145,7.771153126227047e-07,7.771153126282232e-07,7.804052392564994e-12
513,224,Si_H_vacuum1,0.0003285290503118528,5.279125804549035e-15,0.27095909145336206,0.27095909145203895,8.467693555312084e-07,8.467693555096444e-07,9.766136955287574e-12
514,224,Si_H_vacuum1,0.0002946993646060777,7.528312960514449e-15,0.2747685259395603,0.2747685259385104,7.595748102104445e-07,7.595748102023689e-07,7.642001873823806e-12
515,224,Si_H_vacuum1,0.00029741863324560984,8.751064938889355e-15,0.2668330593410287,0.2668330593399275,7.66583606988515e-07,7.665836069926938e-07,8.253530956096509e-12
516,224,Si_H_vacuum1,0.0003118285864085915,7.595296912050082e-15,0.25828165581464707,0.25828165581339657,8.037246352726184e-07,8.037246352858071e-07,9.68339029263806e-12
517,224,Si_H_vacuum1,0.0002783467953830632,4.572515224279503e-15,0.280224402809217,0.28022440280829863,7.174267733953612e-07,7.17426773403934e-07,6.5545556521219725e-12
518,224,Si_H_vacuum1,0.0002686406229548494,4.5627329887741915e-15,0.2688430686702704,0.26884306866937874,6.924095356097626e-07,6.924095356171922e-07,6.633280956425434e-12
