case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
radial_joint_stable_R8r7,6.0,0.5,0.5473548110692645,0.5022629842259025,0.04509182684336199,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R8r7,6.0,0.75,0.5960902264156978,0.5572737199597381,0.03881650645595969,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R8r7,6.5,0.5,0.5712633420444526,0.5291958925616627,0.042067449482789954,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R8r7,6.5,0.75,0.6208948883994962,0.5842066282954982,0.03668826010399806,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R8r7,7.0,0.5,0.5938019392190921,0.5541318708534759,0.03967006836561615,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R8r7,7.0,0.75,0.6445440907906541,0.6091426065873113,0.03540148420334277,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R8r7,7.5,0.5,0.6152624262918768,0.5773467112504017,0.03791571504147506,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R8r7,7.5,0.75,0.6667169510468609,0.6323574469842372,0.03435950406262367,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
radial_joint_stable_R8r7,8.0,0.5,0.6355901981652163,0.5990627441588987,0.03652745400631763,-0.29906923613305847,1.512673100661835e-15,36,0.3364817248013292,False,False
radial_joint_stable_R8r7,8.0,0.75,0.6878492624801928,0.6540734798927342,0.033775782587458614,-0.1355812019275878,7.189681436940145e-16,19,0.3364817248013292,False,False
