model,model_sha256,anchor,signs,group,constraint,observable,upper_error_dual,lower_error_dual,equality_dual,bound_dual
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.045_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.255_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.255_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.555_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.555_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.855_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening1.855_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening2.455_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening2.455_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening3.75_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v17_opening3.75_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_0_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_0_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_1_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_1_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_2_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_2_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_3_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_4_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_4_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_5_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_5_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_6_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_6_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_7_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_7_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_8_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_8_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_9_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_9_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Haa,-0.0,-0.6648073025185648,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_4_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_4_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_5_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_5_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_6_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_6_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_7_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_7_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_8_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_8_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_9_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_9_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_0_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_0_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_1_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_1_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_2_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_2_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_3_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_4_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_4_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_5_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_5_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_6_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_6_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_7_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_7_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_8_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_8_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_9_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_9_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_10_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_10_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_11_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_11_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,normal_strain_force_ev,,,0.404065322368081,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,cohesive_ev_atom,,,-0.010762689467709696,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C11_GPa,,,2.3021372229878403,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C12_GPa,,,-1.3785320672520742,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C44_GPa,,,0.2085157798936824,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,perfect_Haa,,,-2.0955576211349927,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,perfect_Hxx,,,1.5160792691884177,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,u,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,v,,,,0.04194405361225778
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,A,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,B,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,C,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D3,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D1,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D2,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D_Eg,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,K3,,,,0.03203200700961761
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,eta,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_energy_at_source_state,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_normal_force_at_source_state,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_energy_at_source_state,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_normal_force_at_source_state,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_path_force_at_source_state,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.1h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.5h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_40h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,direct_quarter_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,direct_half_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,oblique_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.25h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_3h_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_Hxx,-0.3354842653717463,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_normal_path_coupling,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.1h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.3h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.5h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2.5h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_3h_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.15_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.35_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.75_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_energy,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_normal_force,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_Haa,-0.0,-0.0,,
