observable,role,target,scale,units,u,v,A,B,C,D3,D1,D2,D_Eg,K3
v16_opening6.2_energy,fit,0.7719163228888833,0.07719163228888834,eV/cell,-3.066549861436537,4.502791042479583,0.3976352361208042,-0.7363831736380946,0.19799260245951333,0.0006277873659393128,0.09725944417726257,0.006495537049427712,0.03217069173165267,1.781831876504573e-07
v16_opening6.2_normal_force,fit,0.0,0.03173805605024358,eV/L0,-2.093962820880421e-07,0.011433426181387802,2.6150156290155173e-05,-4.416886270198813e-05,2.4809411892719275e-05,9.016996393844726e-12,1.106108128614543e-09,4.2678762758516386e-19,1.3939511139664163e-12,5.3583259412170155e-15
v16_opening6.2_Haa,fit,0.0,0.1,eV/L0^2,4.209201857308413e-07,-0.00789269807007485,-6.97547736791039e-05,0.00011783938794004366,-6.611961490763105e-05,-5.3333480502335616e-11,-5.854309984919432e-09,-4.2786772235123975e-18,-8.653793031004637e-12,-3.169122427316297e-14
v17_near_0.985_normal_force,fit,-0.24821900083247345,0.03173805605024358,eV/L0,-33.65776521167699,18.77407142364667,0.7856346258680708,-1.5764868813127768,-0.02098957914665777,-0.0017511553958432853,-0.027078220790374606,-0.015228272968611291,-0.04789720393443687,-1.7710027765029874e-08
v17_near_0.985_Haa,fit,20.878110673451364,2.0878110673451364,eV/L0^2,342.9072031368497,-90.36245740996877,-1.1795534417530384,2.7958605932005716,1.766791233142231,0.16178127201563833,2.304386984485587,1.268350883160937,5.937531119899185,4.658517179174246e-06
v17_near_1.015_normal_force,fit,0.2329580444899274,0.03173805605024358,eV/L0,-26.25102314476772,16.697693950966205,0.7569178116072385,-1.508877842993562,0.0197200539323486,0.0013356853458017578,0.02482393956540004,0.013420531968336143,0.014104216543218948,1.125562592159164e-08
v17_near_1.015_Haa,fit,18.39295935022696,1.839295935022696,eV/L0^2,265.2361550298124,-79.41231695205809,-1.1646939188716825,2.7237134586024956,1.5594841008973295,0.09384785957471038,1.936445480410416,0.9830255961214047,0.45588102378460116,2.5440774214325938e-06
v17_near_1.065_normal_force,fit,0.9078686582498847,0.03173805605024358,eV/L0,-17.432248189227135,13.779985454337316,0.7099692533677334,-1.4002652672922715,0.07684186512029263,0.003546548536486834,0.09216504531556949,0.03533980588871092,0.09337560192085649,4.1034087218422807e-07
v17_near_1.065_Haa,fit,14.605604041867348,1.4605604041867348,eV/L0^2,173.43412474693588,-64.09110187037146,-1.1342115644601694,2.595856402347346,1.245475992697163,0.02194637824710756,1.3751179234264024,0.13701973200281803,5.251520328096449,1.4802618407952933e-05
v17_near_1.095_normal_force,fit,1.2303804278835464,0.03173805605024358,eV/L0,-13.678642583461677,12.30628378996899,0.6824423181840791,-1.3376551047056873,0.10524412679602727,0.0037601248906254763,0.12213981594930058,0.03509732990549568,0.23822167291978733,7.663368910707199e-07
v17_near_1.095_Haa,fit,11.545874277606002,1.1545874277606003,eV/L0^2,134.72227207471755,-56.407818715703776,-1.113028971942775,2.515931443413257,1.0758850355112657,-0.00260188691247229,1.0775946724498144,-0.12093775914358942,4.759093545950498,1.314122664748904e-05
v17_direct023_energy,heldout,0.10138618519039871,0.010138618519039872,eV/cell,1.2151353178395579,-0.20875171191214417,-0.0008716494699887445,0.001743676390972615,1.5104599365385754e-06,0.0017706725812483962,0.000325735898245571,0.004898771667318684,0.014863711432891754,1.5675921793026482e-06
v17_direct023_normal_force,heldout,-0.8610948380753036,0.03173805605024358,eV/L0,-47.45956088901768,19.816130865766233,0.7767412946535437,-1.5540378804154715,-0.0022226111635494906,-0.010094346418728665,-0.026578978117427154,-0.062387518022215975,-0.1707356699930596,-1.786729891526007e-05
v17_direct023_Haa,heldout,29.67272464413389,2.967272464413389,eV/L0^2,567.8077849658291,-106.4982891473326,-1.2056159316234574,2.8343426181792384,1.6945725487526881,0.1533207694220973,2.52927546770691,-0.23919578134545882,-1.1892587025139818,0.0003714344416613761
v17_direct023_Hxx,heldout,1.5318476269016676,0.1531847626901668,eV/L0^2,21.25077060043116,-2.0301554010608878,-0.0056655494948950665,0.011374956116552874,0.00017564438665746912,0.007697071908314715,0.01528127130936301,-0.11684063661571216,-0.5463751801772432,0.00016900188475561114
v17_direct047_energy,heldout,0.26395051027571553,0.026395051027571555,eV/cell,3.143370864072349,-0.49593023702140865,-0.0019951299310219106,0.003992237497469908,7.91840972417616e-06,0.003950867633683292,0.0010985508440561305,0.007264134415010885,0.01942346714827402,7.804424999455469e-06
v17_direct047_normal_force,heldout,-2.2580600813748397,0.03173805605024358,eV/L0,-77.49632909893288,22.83783327130668,0.7839367304840058,-1.569158765999733,-0.0051488867166087915,-0.021589894710439192,-0.06621113819444113,-0.04208130685727074,-0.05996357569920227,-8.526592322455212e-05
v17_direct047_Haa,heldout,35.337517734960244,3.5337517734960247,eV/L0^2,1054.870857939654,-139.35088294966283,-1.2499277628961798,2.933273734407418,1.7386651195227116,0.16787735933183506,3.141344296756992,-0.7330184939967536,-0.7784511021424829,0.001124546306081932
v17_direct047_Hxx,heldout,-7.290154929569364,0.7290154929569365,eV/L0^2,-75.19079205776075,10.484542655969795,0.03969709247352559,-0.07947144176473074,-0.00030947972947489285,-0.0751968814005657,-0.03373654985710709,-0.05062949774685235,-0.0666715266979454,-0.0002918818244332299
v17_off_plus_energy,heldout,0.08014986299727256,0.008014986299727257,eV/cell,-1.0373508717265032,0.8649783687719743,0.044643332800254676,-0.08858768501375125,0.0027461809205736546,0.0013282840654849238,0.0028960960993528904,0.001407480262435968,0.009933687097964786,8.80440623732472e-07
v17_off_plus_normal_force,heldout,0.496288954541943,0.03173805605024358,eV/L0,-20.530272476829765,14.017509304697688,0.7033775152238989,-1.384601699429108,0.08624968055697087,-0.004227598565753423,0.09770830157679986,0.009072734644837164,0.07732377425257758,-5.665934147368932e-06
v17_off_plus_Haa,heldout,13.145916399036436,1.3145916399036437,eV/L0^2,222.76878342471022,-68.91174178496955,-1.1435428252369741,2.6045827800336214,1.1987607840802288,0.054098613724817675,1.3965738858937402,1.0310668218955537,2.0978055141738863,8.930147893909104e-05
v17_off_plus_Hxx,heldout,0.5867789207029961,0.1,eV/L0^2,1.7354757263525071,-0.011987492043567059,0.0009118228785816831,-0.0017882887241104527,0.0001373111909394678,-0.004945525910173144,0.0056128246379140625,0.03969367835902317,-0.20460665371061962,1.802707902856778e-05
v17_off_minus_energy,heldout,0.21284911087573022,0.021284911087573022,eV/cell,-1.1242484651403477,1.3042253588916193,0.07673296294720156,-0.15139555339105337,0.008028592336349524,0.002660034876160349,0.007043301653529377,0.0015919258158834946,0.016880865332365665,3.5272712842018993e-06
v17_off_minus_normal_force,heldout,0.06702268289699899,0.03173805605024358,eV/L0,-22.37416508686894,12.823394829964812,0.6552079233388804,-1.2746583796816953,0.13648197293534345,-0.013579440096454105,0.14472658062847038,-0.015724515817549953,0.08918710386538233,-3.6229464505146764e-05
v17_off_minus_Haa,heldout,11.464221151869252,1.1464221151869252,eV/L0^2,283.520774283451,-70.62117379561187,-1.1366680083345062,2.523375805250623,0.8980962089616821,0.06831681689780499,1.060037198779352,1.9336581440842648,2.1139154693987745,0.0003668907675367387
v17_off_minus_Hxx,heldout,-2.835312235036081,0.2835312235036081,eV/L0^2,-16.263855542129104,3.9394608184444615,0.02318125960867394,-0.04489152515041578,0.005606709700967801,-0.040748072144594756,0.04663853889088042,0.021135331034856906,-0.03160547585960783,-9.123448315589007e-05
v17_shockley067_energy,heldout,0.07506981596967024,0.007506981596967025,eV/cell,-0.43361389487729346,0.40767335083589257,0.021234494099125145,-0.042311717253143755,0.000623770273002015,0.0016305517941197843,0.0006138326466445718,0.0010772208424683965,0.006253188375670417,1.3290599754664558e-06
v17_shockley067_normal_force,heldout,-0.08375074170661885,0.03173805605024358,eV/L0,-26.474953639076002,16.096518017710583,0.7400804632509759,-1.4691487998515609,0.043490358983478195,-0.007582161278250317,0.04832935502678885,-0.011671925395525787,0.04615739539618575,-1.2389498992267752e-05
v17_shockley067_Haa,heldout,14.560238367523052,1.4560238367523053,eV/L0^2,282.9691177016157,-79.23282475401543,-1.1659309960927087,2.7013727045831173,1.4397850144117312,0.11307937606893023,1.8160018102910338,1.366514548012089,1.170401398497199,0.00024066534079828902
v17_shockley067_Hxx,heldout,0.4530475235373633,0.1,eV/L0^2,9.298239328027366,-1.483215969821374,-0.005923441012535,0.01174461351497564,-0.00040385188247043705,-0.0035068797185935016,0.0019957444440457037,0.07847945066068385,-0.11272703757324727,-5.459456025037947e-06
v17_compression_energy,heldout,0.025317916775100896,0.004433026104653031,eV/cell,1.0101027341586704,-0.45663616194561873,-0.017463613249864007,0.03503377181302092,0.00042915736636422585,0.0003731933468461647,0.0007075157824781809,0.0022720603550153004,0.008128733112174389,6.953377915991283e-08
v17_compression_normal_force,heldout,-0.6769543589544016,0.03173805605024358,eV/L0,-41.16048183688733,20.13447529251674,0.7983155411873668,-1.6063430017186164,-0.03925460994521763,-0.005309159692729629,-0.05666274310491471,-0.05328262212384547,-0.2673833396586668,-1.9705212642601264e-06
v17_compression_Haa,heldout,26.962376342241654,2.6962376342241656,eV/L0^2,438.278835382771,-99.74907420486007,-1.191166230508864,2.8381473426512267,1.8609173469244582,0.19913367326371928,2.544809840786015,0.7075475989340742,4.1146302456473975,0.00010171965526775575
v17_compression_Hxx,heldout,5.568444170552721,0.5568444170552721,eV/L0^2,77.96115131842456,-11.996000886122445,-0.045671590807572895,0.09201278672563674,0.00270797488964496,0.08576610295825486,0.04857774801020523,0.10717093189858595,-0.08770562678946092,8.919247307824765e-05
v17_opening1.045_energy,heldout,0.012439540042104347,0.004433026104653031,eV/cell,-0.912096605778905,0.5967665380142201,0.027550767523086828,-0.05483529378678198,0.0010532505231807931,6.415680856492512e-05,0.0013080570649690881,0.0006541508785557616,0.0006065570319796673,2.020487944256008e-09
v17_opening1.045_normal_force,heldout,0.6560493060873362,0.03173805605024358,eV/L0,-20.51822704284523,14.872633464399895,0.7285981225987341,-1.4430822420196456,0.05552498738860028,0.003005384341478747,0.06796844026707916,0.03080043195055125,0.03349222067889372,1.891410299144645e-07
v17_opening1.045_Haa,heldout,16.173163667497242,1.6173163667497243,eV/L0^2,205.4468840754242,-69.81530627796758,-1.1471865564013715,2.647946843542646,1.366346249407803,0.04539021673171627,1.590524219167325,0.43533465419783746,2.091962195098269,1.1696390314304499e-05
v17_opening1.045_Hxx,heldout,3.5468340021412335,0.35468340021412337,eV/L0^2,29.373734479482042,-6.3016245413278345,-0.0309425878603095,0.06118503338746091,-0.002753123450186057,0.06454617056736388,-0.021440349158015827,0.07377830375308511,0.4927578452677876,4.103123782251954e-06
v17_opening1.255_energy,heldout,0.2548812728796389,0.02548812728796389,eV/cell,-2.6143919427688957,2.3679084927912415,0.13637119730031655,-0.2661035451035172,0.02510652955155965,0.0005339788376249141,0.026798201883244627,0.005063974933307569,0.0261793795344434,1.3699412417803146e-07
v17_opening1.255_normal_force,heldout,1.5479287243761108,0.03173805605024358,eV/L0,-3.9228538186057613,6.933704331021683,0.5456444865907931,-1.037589243185541,0.19727175560895263,0.0008877096091862801,0.1848135536809735,0.012278751353801664,0.04919212368782898,4.301518920255735e-07
v17_opening1.255_Haa,heldout,-3.07660296796585,0.307660296796585,eV/L0^2,36.327768114944966,-29.078187385883062,-0.975893275063108,2.077444042162264,0.39159578517005406,-0.02195691169225713,0.027051034755345538,-0.11159431108158928,-0.6295015423445391,-1.0784183435046224e-05
v17_opening1.255_Hxx,heldout,-0.8591645505462155,0.1,eV/L0^2,2.848454073143183,-1.1766543196310677,-0.010139374324509409,0.019130622621737824,-0.004209132869391621,0.018053831609789843,-0.03582085624424147,-0.013478228602314676,-0.005186470808924586,9.450237798289417e-06
v17_opening1.555_energy,heldout,0.4970497627048889,0.04970497627048889,eV/cell,-3.0038282377018772,3.454472914373975,0.24363878629420777,-0.4657279723746752,0.07778790244336103,0.0004624055647236168,0.06575198383265052,0.00630615994040598,0.030918508018838976,9.65987087312869e-08
v17_opening1.555_normal_force,heldout,0.5361595264738468,0.03173805605024358,eV/L0,-0.46853281993474116,2.7177780077775378,0.34200551647310623,-0.6223600402925242,0.21072001790143632,-0.0003867087027012096,0.11905165014313197,0.0015458959934291795,0.007145716698970452,-1.844406894647628e-07
v17_opening1.555_Haa,heldout,-0.9598397042596563,0.1,eV/L0^2,3.792293081366695,-9.42442026988123,-0.6882839124187479,1.343984212552964,-0.16147158251688498,0.00389952940925343,-0.3559719049692064,-0.01250425221327611,-0.04324289570119591,1.945168831055556e-06
v17_opening1.555_Hxx,heldout,-0.8905810007935903,0.1,eV/L0^2,0.12547043016969164,-0.11550894624022748,-0.0019260458419343425,0.0034584025608502124,-0.0013411835018773378,0.001797694675206875,-0.009058821365578658,-0.0008519774239404474,-0.00022431412808747087,7.894062620242563e-07
v17_opening1.855_energy,heldout,0.6331364785570511,0.06331364785570512,eV/cell,-3.055060676858458,3.9125296187119196,0.30937005727454303,-0.5836328256648706,0.12302526217506382,0.0004711133281365554,0.0856228903130148,0.006470745520370212,0.0318513521209333,9.814532121906045e-08
v17_opening1.855_normal_force,heldout,0.6294361584094642,0.03173805605024358,eV/L0,-0.07375823777038254,1.2545301489602319,0.20466245780178874,-0.3617272618711589,0.15526549098797296,0.0003150640053071961,0.04995709701811791,0.00021001208714246355,0.0017636364265803464,1.3402253275102124e-07
v17_opening1.855_Haa,heldout,0.33758173393615254,0.1,eV/L0^2,0.5182778414214415,-3.5993880861538052,-0.4443148245234195,0.8192582846617783,-0.24936264293626664,0.0009427247834750388,-0.19754778715164262,-0.0017422034287084115,-0.009762589242835325,5.321843705090477e-07
v17_opening1.855_Hxx,heldout,-0.0764657682265532,0.1,eV/L0^2,0.0068733402903752554,-0.01232493434622118,-0.0003467498003057274,0.0006029323402819314,-0.00029429004500324137,0.00010745072081039612,-0.0015256643219998419,-5.906055952674825e-05,-2.1223088649672082e-05,4.755978424328829e-08
v17_opening2.455_energy,heldout,0.7722611869157332,0.07722611869157332,eV/cell,-3.065806380734528,4.260458881187398,0.3702448107635681,-0.6896985248913863,0.17301904468301665,0.0005996085925351693,0.09600336177561485,0.006495203217166908,0.03214982416262633,1.61900679965846e-07
v17_opening2.455_normal_force,heldout,-0.03892592855831557,0.03173805605024358,eV/L0,-0.003621543665285518,0.3815651703462827,0.06701319338892799,-0.1150460646987379,0.05917737071655738,0.00012378606616783786,0.00593322598590651,3.025566320085236e-06,0.0001177820629903936,6.970764812258143e-08
v17_opening2.455_Haa,heldout,1.5212189106347462,0.15212189106347462,eV/L0^2,0.01950653189942192,-0.7874607615509248,-0.15855989277164415,0.2760961481355589,-0.13092688815727038,-0.0004833476397356055,-0.02735202177574075,-2.7120452183539196e-05,-0.000657463134682798,-2.5637793894629055e-07
v17_opening2.455_Hxx,heldout,0.04446583977668427,0.1,eV/L0^2,3.328183790985089e-05,-0.00016902274118678852,-1.0184738940829061e-05,1.716639188445361e-05,-9.944753247116075e-06,-8.328129512596927e-07,-3.0422952093250727e-05,-2.4885125691130937e-07,-3.013781462137962e-07,-4.719204373375362e-10
v17_opening3.75_energy,heldout,0.7719163228888833,0.07719163228888834,eV/cell,-3.0665374877929255,4.442849089647425,0.39573998397321786,-0.7331770573772647,0.19620785895078352,0.0006276474032347843,0.09725252605096724,0.006495537033330265,0.03217064680613887,1.7810013403726008e-07
v17_opening3.75_normal_force,heldout,0.0,0.03173805605024358,eV/L0,-3.875686146340118e-05,0.07117244264987253,0.004910963451618817,-0.008314506747370628,0.004607490742265914,7.545606106643982e-07,3.501398301399795e-05,1.5522253349197566e-10,2.670650633919562e-07,4.475923099522473e-10
v17_opening3.75_Haa,heldout,0.0,0.1,eV/L0^2,0.00013395743696460345,-0.08830718619603939,-0.01250521221152648,0.02120146183645609,-0.011660993196170725,-4.001826675895469e-06,-0.00017581421913148495,-1.4913711292525694e-09,-1.5780646637410297e-06,-2.372543587461125e-09
v17_opening3.75_Hxx,heldout,0.0,0.1,eV/L0^2,1.1496654203759895e-09,-2.6213389523013238e-08,-4.0511685958925786e-09,6.73649209545114e-09,-4.157933268663007e-09,-2.493256321778068e-10,-4.082254658008503e-09,-1.0830329797304757e-12,-2.671634939245572e-11,-1.4846285954215856e-13
v19_new_0_energy,heldout,0.00042417681882149505,0.004433026104653031,eV/cell,0.20069226064139353,-0.1174594051094774,-0.00506269850665042,0.010134338361110107,3.583762002091406e-05,2.8005188361946277e-06,4.5887557931809676e-05,2.593217336980396e-05,5.819980344420599e-05,3.861348226506825e-12
v19_new_0_force,heldout,-0.13054663793646185,0.03173805605024358,eV/L0,-31.755574024817825,18.265318300672362,0.7789020178234987,-1.5605541331970834,-0.011033716473778505,-0.0008779978265685837,-0.014157741358196703,-0.008006424858765904,-0.019755561493181754,-2.421397412373161e-09
v19_new_0_Haa,heldout,20.302032153219432,2.030203215321943,eV/L0^2,322.92453924951076,-87.6776714498266,-1.1763417113501364,2.7793993582333405,1.7171617601434919,0.14397031214524378,2.216972741115299,1.2525891255521473,3.9616880380887305,1.1563701282544054e-06
v19_new_0_Hxx,heldout,4.57090105595751,0.45709010559575103,eV/L0^2,53.93659028326458,-9.68270274432527,-0.04066902118198141,0.081506562049453,0.0006761795775853949,0.08404037517176667,0.01671803302095293,0.40195814023700205,0.9939329463583405,2.3353261302501347e-07
v19_new_1_energy,heldout,0.004931943136885955,0.004433026104653031,eV/cell,-0.6065149003480912,0.38343585728839635,0.01732665679659462,-0.034548190177492666,0.0004175855324309425,2.7583380133323605e-05,0.0005239713894392759,0.0002783354786803633,0.0002772531839820031,3.73863982649047e-10
v19_new_1_force,heldout,0.42285939529142164,0.03173805605024358,eV/L0,-23.58621009115276,15.877896706627743,0.7445934388266608,-1.48013871162322,0.035817324551629504,0.0022058769007192846,0.04456227838626098,0.022625945553574764,0.017792259110444162,5.97699881512545e-08
v19_new_1_Haa,heldout,17.415188636660293,1.7415188636660295,eV/L0^2,237.3997975634671,-75.0969742150567,-1.1574121420871275,2.6912725459004285,1.4740452184647659,0.07069689673818098,1.7834402163449212,0.7472240452776944,0.4452392120612577,6.689765940468001e-06
v19_new_1_Hxx,heldout,3.8361643120715834,0.3836164312071584,eV/L0^2,35.667963316221886,-7.230903606738996,-0.03379186987983165,0.0671033881328673,-0.001900927483817917,0.07045087316615888,-0.012078725444884303,0.15003458276024378,0.4723591285528655,1.9264249088733757e-06
v19_new_2_energy,heldout,0.10968805888528045,0.010968805888528046,eV/cell,-2.06064223726757,1.6082341565550038,0.08329240429544282,-0.16412910421324423,0.00949575710403825,0.00035310971688482846,0.011020212506879786,0.0033624608205323875,0.0162588185703244,6.07229730822897e-08
v19_new_2_force,heldout,1.574309479391436,0.03173805605024358,eV/L0,-9.182498106186554,10.23041656083556,0.6377878284406289,-1.2377151998752316,0.14389115134952746,0.003169096226043878,0.15717458924698127,0.027302172723132227,0.22120458936488058,1.0827013266817787e-06
v19_new_2_Haa,heldout,5.20946471789603,0.5209464717896031,eV/L0^2,88.82632006601085,-45.68886157885529,-1.0738581701856973,2.379639097457802,0.823638996234773,-0.02282052625289515,0.6539672458728192,-0.21630250610994903,-3.498282270725263,1.6360963244592537e-06
v19_new_2_Hxx,heldout,0.9642979846199059,0.1,eV/L0^2,9.522639292750027,-2.81937848056291,-0.01829773120460537,0.03533661465487998,-0.004778047614763756,0.03668271178581205,-0.04258629706083059,-0.031125754772415515,0.07271374361133205,1.2784283497635948e-05
v19_new_3_energy,heldout,0.3373623063206088,0.03373623063206088,eV/cell,-2.788877143430233,2.7208425869051474,0.16599962369899535,-0.32211621411730307,0.036905707898045655,0.0005540554262448514,0.03727038516304143,0.00561278953035975,0.02824735210856086,1.4574336585539982e-07
v19_new_3_force,heldout,1.321138459506241,0.03173805605024358,eV/L0,-2.328693014877172,5.483426028650375,0.4917733656868634,-0.9242263962498111,0.21372228645447305,-9.152275519325717e-05,0.17956295498524552,0.007373068757120275,0.026738760194709298,-8.187872070970856e-08
v19_new_3_Haa,heldout,-4.940080180276789,0.4940080180276789,eV/L0^2,20.93005190544653,-22.031924776563198,-0.9088561655273912,1.8905801956344577,0.1929116458518917,-0.012220786375881011,-0.19120834386850305,-0.06445678066961852,-0.24148524183188283,-6.504799092548763e-06
v19_new_3_Hxx,heldout,-1.007259835979608,0.10072598359796081,eV/L0^2,1.3451323375393807,-0.6790666245799392,-0.006923570405145958,0.012890067710220929,-0.003439839671057442,0.011031721911971692,-0.027945985873395893,-0.006988049448453308,-0.002329904579826458,5.95548957437398e-06
v19_new_4_energy,heldout,0.5605338261337047,0.05605338261337048,eV/cell,-3.0405554178303933,3.7273091518535333,0.28069911004598436,-0.5326275495472472,0.10214348483938258,0.0004445429461624983,0.07781174103753132,0.0064263411200870205,0.03154158544212808,8.755705246515253e-08
v19_new_4_force,heldout,0.5382315998098468,0.03173805605024358,eV/L0,-0.17991529694748326,1.8129579032794314,0.26585053070795794,-0.4759995149957436,0.18548508777400408,7.530174049134999e-05,0.07937741747347953,0.0005738423878592456,0.0034983794014974297,2.293366840928675e-08
v19_new_4_Haa,heldout,0.9032785116339533,0.1,eV/L0^2,1.3568137900860187,-5.710321987191989,-0.5578736211326962,1.0552006929851192,-0.2367328829771493,0.0030455117900011204,-0.2842386031334421,-0.004664760461509233,-0.019847702117800792,1.3109026317006213e-06
v19_new_4_Hxx,heldout,0.6453579543796875,0.1,eV/L0^2,0.02865893997619873,-0.03737675210658266,-0.0008216854944828535,0.0014491821995692984,-0.0006442922881274024,0.0004724287865989998,-0.0038167549325515194,-0.00022438943070524322,-6.564175654906507e-05,1.9742503310052023e-07
v19_new_5_energy,heldout,0.7666938699728523,0.07666938699728523,eV/cell,-3.0641205723385228,4.147540064384285,0.34998215437111146,-0.6547367969055113,0.15554039922087196,0.0005560250022999496,0.09361942578764727,0.0064929538483908065,0.03209553652724504,1.3833518214725136e-07
v19_new_5_force,heldout,0.27979903523926664,0.03173805605024358,eV/L0,-0.013383244094724012,0.6335040957053604,0.11416023529949228,-0.19795352798656984,0.09613816048883454,0.00026638857221735656,0.016651590951878383,2.279927547035526e-05,0.0004183838382400332,1.3805751837741152e-07
v19_new_5_Haa,heldout,-2.478203100860398,0.2478203100860398,eV/L0^2,0.08124436131703364,-1.5108530750985587,-0.2614831718587063,0.4643391147607682,-0.19381857917552917,-0.0006961692536847532,-0.07327582377467076,-0.00019815969738975,-0.0023061294210499255,-2.875435582893267e-07
v19_new_5_Hxx,heldout,0.0933444416558671,0.1,eV/L0^2,0.00037489389402741016,-0.001219239506334346,-5.3504501481267775e-05,9.113615580347872e-05,-5.004411310436839e-05,4.1269433032175077e-07,-0.0001954229649934077,-3.2839284377428726e-06,-2.159672628222334e-06,2.2461945231364217e-10
v19_new_6_energy,heldout,0.07503741336914271,0.007503741336914272,eV/cell,-0.6220277837133187,0.6460535203136466,0.03470086072181866,-0.06898098109632178,0.0016597324739203324,0.0010846206195840073,0.001686108860291336,0.0021410700037374285,0.006900348831912875,5.872170494286274e-07
v19_new_6_force,heldout,0.3995055633266556,0.03173805605024358,eV/L0,-25.569163393937064,15.203825970116606,0.7197936289261031,-1.4220236571039957,0.06879989816950619,-0.0029029600667843792,0.07456914561104425,-0.024746037768800508,-0.0025981856024296667,-3.1850883656687823e-06
v19_new_6_Haa,heldout,16.75498366183509,1.6754983661835092,eV/L0^2,288.77690215301635,-76.80615012280957,-1.1592970368262367,2.658890656063048,1.3026903280139015,0.054300777122930695,1.6400150517735919,1.327205286961242,6.9460369638404,6.683751789946913e-05
v19_new_6_Hxx,heldout,1.866294182504276,0.18662941825042761,eV/L0^2,22.420412493543257,-3.8513058705337153,-0.017403322527851556,0.03433784223084286,-0.0018375748442962248,0.031750089790891084,-0.008729663596050955,0.05462257044695949,0.1456506103956426,0.00012848220673238769
v19_new_7_energy,heldout,0.1746163283222475,0.01746163283222475,eV/cell,-2.204448442190177,1.9089109092913972,0.10567370335197235,-0.20738425082627066,0.015183195773256606,0.0013235110479640018,0.016209477826295123,0.003641195733469004,0.022056847958491527,8.669784953102683e-07
v19_new_7_force,heldout,1.0346608991752084,0.03173805605024358,eV/L0,-8.380864498021461,9.153706174662252,0.6012448883588277,-1.1569617207635217,0.170600149529127,-0.004313856876376886,0.1769201751666579,0.025087115272573304,0.10563981273491271,-5.769673170322235e-06
v19_new_7_Haa,heldout,3.3869832062735408,0.3386983206273541,eV/L0^2,88.54037961302137,-42.444864632662174,-1.0494478366847324,2.2850665708877345,0.6320694673733722,0.014583094273297795,0.3967611607930248,-0.15705137216140846,-1.455853192184886,3.831214166004804e-05
v19_new_7_Hxx,heldout,-0.5656137494473082,0.1,eV/L0^2,-1.8728390665609538,0.6146886718437604,0.004472114152742102,-0.008554614197434918,0.0014574950509932266,-0.012247696181213505,0.012662119628117518,0.008025817366417793,0.0021610857742400905,-1.1491422862355651e-05
v19_new_8_energy,heldout,0.17183161394321733,0.017183161394321734,eV/cell,2.087328493627874,-0.34394644803056307,-0.001410518086695678,0.0028220246063626053,3.956511819117111e-06,0.0028303918109473924,0.0006475597795659356,0.006330587337902412,0.017989468917627743,4.005432239341772e-06
v19_new_8_force,heldout,-1.5479121827267546,0.03173805605024358,eV/L0,-60.806307486237685,21.223290032774464,0.7801796609913582,-1.5612627317445404,-0.003617448269821676,-0.0158157187181582,-0.04484261136872507,-0.05359185167836432,-0.10238236515348456,-4.4747963291261506e-05
v19_new_8_Haa,heldout,34.71656366870985,3.4716563668709854,eV/L0^2,779.7124739245219,-121.57122000515704,-1.2266470370222098,2.8813066424501868,1.7155360123289496,0.16328451234187846,2.8114139884977565,-0.6758113134549675,-1.6680880858154552,0.0007090157979231025
v19_new_8_Hxx,heldout,-0.974896485841256,0.1,eV/L0^2,-15.626335210129925,3.4770952706126046,0.015765410357579238,-0.03151931784170133,4.62018000254227e-05,-0.033630509622625815,-0.00025089286210373124,-0.09461967642877538,-0.24577475393819492,3.2369309741059015e-05
v19_new_9_energy,heldout,0.07736533900036079,0.007736533900036079,eV/cell,-0.1526015702162559,0.1724624406410549,0.009165385466560538,-0.01830153771131071,0.0001165067869252709,0.0017416480767313833,0.00012491992030240658,0.0009100884685918437,0.0028441944412813417,1.516643918563973e-06
v19_new_9_force,heldout,-0.22650351113925563,0.03173805605024358,eV/L0,-28.898645427772255,17.073634629189446,0.7581468949443572,-1.5114411233913372,0.01930453540835774,-0.00948870733889682,0.020560854768270277,-0.015388177988570926,-0.004975166816386143,-1.652325073294098e-05
v19_new_9_Haa,heldout,14.396252629283666,1.4396252629283666,eV/L0^2,302.8770100774758,-83.15395010074431,-1.172184065061468,2.7402453317262943,1.5660396696676526,0.15138931559042565,2.0071961328895904,1.3213319871492837,3.0932863761098197,0.0003517225434597841
v19_new_9_Hxx,heldout,-0.11946413441426519,0.1,eV/L0^2,18.948362502080133,-3.643672134453203,-0.01599602111981644,0.031873145375488965,-0.00047296116640535893,0.005092404141407415,-0.0022790845238474288,0.07703444387718879,0.2730395795841407,9.188556032719304e-06
v19_power_new_0_energy,heldout,0.0021758842211834217,0.004433026104653031,eV/cell,0.47105401285757753,-0.26956012414983793,-0.011461669586609435,0.022969117986387566,0.00018395230712051059,1.50482126562915e-05,0.00023676981764214112,0.00013339131398974237,0.0003821929671666028,1.115431572662498e-10
v19_power_new_0_force,heldout,-0.2996693004614922,0.03173805605024358,eV/L0,-34.508620309775985,18.996850329078743,0.7885255608559152,-1.5833438703803915,-0.02534362243415479,-0.002157215893294633,-0.03276893532474992,-0.018330627877525103,-0.06355992593854262,-3.198672602197743e-08
v19_power_new_0_Haa,heldout,21.133296310436656,2.1133296310436656,eV/L0^2,351.85211430486964,-91.53830740777417,-1.1808800477428147,2.8028398157859282,1.788293400407636,0.1698054970137757,2.3420837050563725,1.2635311255560537,6.854247693452224,7.105498170025143e-06
