axis,duration_ps,harmonic,block,site,real_A,imag_A
0,200.0,3,17,1,-2.520797796535885e-05,-5.6978748713290783e-05
0,200.0,3,17,2,-8.733848448243972e-05,2.9321565132364393e-05
0,200.0,3,17,3,-0.00010213271309647508,-7.09474728229229e-06
0,200.0,3,17,4,2.4767368449389324e-06,1.916495564744384e-05
0,200.0,3,17,5,5.4175487458082974e-05,-1.6753135531556281e-06
0,200.0,3,18,0,-3.719871145677472e-05,-2.7909110736946133e-05
0,200.0,3,18,1,6.292954674311376e-05,-8.352180295742103e-05
0,200.0,3,18,2,-7.305082888282807e-06,8.319762277954073e-05
0,200.0,3,18,3,2.0989440318672936e-05,6.684123167829877e-05
0,200.0,3,18,4,-2.1463083634083248e-05,2.5477874260745318e-05
0,200.0,3,18,5,-1.7952109082645593e-05,-6.408581502421776e-05
0,200.0,3,19,0,0.00012924783609789806,7.99609733294247e-05
0,200.0,3,19,1,-1.1010248167152153e-05,-3.586858873502203e-05
0,200.0,3,19,2,-0.00011374402928026795,-2.537820014612936e-05
0,200.0,3,19,3,-2.4156412333531838e-05,-7.995142633977824e-05
0,200.0,3,19,4,3.1847023322656877e-06,4.034448218650895e-05
0,200.0,3,19,5,1.6478151350787786e-05,2.0892759704996183e-05
0,200.0,3,20,0,1.824112460922276e-05,-2.151709751193518e-05
0,200.0,3,20,1,4.146744915280514e-06,-7.320073422356717e-06
0,200.0,3,20,2,2.9421007858212794e-05,-3.639677494893759e-05
0,200.0,3,20,3,3.3102644679224625e-05,-2.1678212698649612e-05
0,200.0,3,20,4,-6.151915630672487e-05,5.2046987565334207e-05
0,200.0,3,20,5,-2.3392365755215966e-05,3.486517101654515e-05
0,200.0,3,21,0,-1.4862463100736789e-05,-3.482964309266565e-05
0,200.0,3,21,1,-1.0957331520769025e-05,2.571943219944155e-05
0,200.0,3,21,2,-2.5659377271554437e-05,-6.334262470293435e-05
0,200.0,3,21,3,3.958269909747723e-05,8.112983665573315e-05
0,200.0,3,21,4,-2.4791910118595607e-05,2.0975767803634103e-06
0,200.0,3,21,5,3.6688382914178655e-05,-1.0774577839937861e-05
0,200.0,3,22,0,4.4255562017453974e-05,-1.7486802867932684e-05
0,200.0,3,22,1,1.3048939364622032e-05,-6.055189401116543e-05
0,200.0,3,22,2,-2.350046221386257e-05,-5.2537653269724674e-05
0,200.0,3,22,3,6.758947230929872e-05,3.1045372013170084e-05
0,200.0,3,22,4,-3.063771195531179e-05,2.260343091001943e-05
0,200.0,3,22,5,-7.075579952220044e-05,7.692754722563293e-05
0,200.0,3,23,0,-2.8326661472856035e-06,-1.4242248033390708e-05
0,200.0,3,23,1,1.4809590932296877e-05,1.16019742408376e-05
0,200.0,3,23,2,-8.932925319775982e-05,6.881216635143636e-05
0,200.0,3,23,3,5.5304656122106446e-05,1.698524372867997e-05
0,200.0,3,23,4,2.6014508765305643e-05,-1.2023379224469479e-05
0,200.0,3,23,5,-3.9668364746635985e-06,-7.113375706309385e-05
0,400.0,1,0,0,4.0905892805465323e-07,-8.969101796460255e-06
0,400.0,1,0,1,7.828189586725777e-05,-2.7516054729994014e-05
0,400.0,1,0,2,1.8360691588079577e-05,7.658211072609396e-06
0,400.0,1,0,3,-7.956004174353249e-05,2.4215905588825213e-05
0,400.0,1,0,4,-2.2209857997433183e-05,-1.0867181696839072e-05
0,400.0,1,0,5,4.718253357574115e-06,1.547822156185883e-05
0,400.0,1,1,0,-1.210946129940956e-05,-3.387688849456099e-05
0,400.0,1,1,1,3.49671236186725e-06,-3.7575776958422375e-05
0,400.0,1,1,2,-7.555214499557217e-06,-4.356760629182513e-05
0,400.0,1,1,3,1.1383148428752409e-05,1.8160873561880387e-05
0,400.0,1,1,4,2.49201295859405e-05,1.4353507282148147e-05
0,400.0,1,1,5,-2.0135314577593042e-05,8.250589090077985e-05
0,400.0,1,2,0,4.872598526976785e-06,5.9244303811115e-06
0,400.0,1,2,1,2.654401782983198e-05,2.3665604314055395e-05
0,400.0,1,2,2,-3.250291423628809e-05,-3.252518733941693e-05
0,400.0,1,2,3,-5.613689677617508e-05,-3.512457510599051e-05
0,400.0,1,2,4,3.644766815388793e-05,-8.144452251493398e-07
0,400.0,1,2,5,2.0775526501766586e-05,3.887417297538998e-05
0,400.0,1,3,0,-9.848929202109596e-06,3.676089732874482e-05
0,400.0,1,3,1,-2.0867393424255483e-05,2.1781981459263297e-05
0,400.0,1,3,2,2.4138769933027146e-05,2.3409666654862057e-05
0,400.0,1,3,3,-4.6794870339227405e-06,-2.7619101887957514e-05
0,400.0,1,3,4,-2.212101737486198e-05,-5.871175939119943e-05
0,400.0,1,3,5,3.337805710212276e-05,4.378315836286667e-06
0,400.0,1,4,0,-7.419605589208959e-06,-4.7658847095139974e-05
0,400.0,1,4,1,-5.927640727072239e-05,-1.4196074258969082e-05
0,400.0,1,4,2,-3.446007804550017e-05,3.3419679460506982e-06
0,400.0,1,4,3,1.9189651040630757e-05,3.466920740786496e-05
0,400.0,1,4,4,7.387710887657812e-05,1.406750778952517e-05
0,400.0,1,4,5,8.089330988222485e-06,9.776238210668543e-06
0,400.0,1,5,0,-2.8048081905928488e-05,4.956018588290606e-05
0,400.0,1,5,1,5.91910313808497e-06,-1.609424568643284e-05
0,400.0,1,5,2,9.613607426582216e-07,-5.309147505740118e-05
0,400.0,1,5,3,1.2271828121199895e-05,-5.051572708716895e-05
0,400.0,1,5,4,3.0630120889573176e-05,2.4670572603934916e-05
0,400.0,1,5,5,-2.1734330985587546e-05,4.5470689344162193e-05
0,400.0,1,6,0,-5.9143345774981306e-06,2.777041289004008e-05
0,400.0,1,6,1,-3.985466875367551e-05,-2.4051805664493714e-05
0,400.0,1,6,2,1.857973824278567e-05,-3.8240545743375194e-05
0,400.0,1,6,3,4.16087839665856e-05,-3.252690512993056e-05
0,400.0,1,6,4,-2.0731339789592393e-05,1.4121462403937073e-05
0,400.0,1,6,5,6.311820911395028e-06,5.2927381243822546e-05
0,400.0,1,7,0,3.195262331331274e-05,-3.991310868731296e-06
0,400.0,1,7,1,-4.115383217476138e-06,-3.820406747504597e-06
0,400.0,1,7,2,-6.092131385809502e-05,-2.1175497227166558e-05
0,400.0,1,7,3,-1.7107037521361558e-05,-2.188304721272951e-05
0,400.0,1,7,4,3.9254691903172804e-05,2.331342725149518e-05
0,400.0,1,7,5,1.093641938044714e-05,2.7556834804636783e-05
0,400.0,1,8,0,0.00010846820286146033,-8.715609156289295e-06
0,400.0,1,8,1,7.652836135516044e-05,3.171105573128518e-05
0,400.0,1,8,2,-7.538259611123109e-05,-6.038461714842343e-06
0,400.0,1,8,3,-6.200119982281363e-05,1.990645255734572e-05
0,400.0,1,8,4,-2.6879349777412463e-05,-5.6774046773475666e-05
0,400.0,1,8,5,-2.0733418505163812e-05,1.9910609355976377e-05
0,400.0,1,9,0,9.550037759401978e-06,2.5007391823809234e-05
0,400.0,1,9,1,-3.24734852327726e-05,-8.319216974070185e-06
0,400.0,1,9,2,-2.7818258325814943e-05,-1.803961471889227e-05
0,400.0,1,9,3,7.186111292058764e-05,-3.642524371219261e-05
0,400.0,1,9,4,-1.4941481635481057e-05,1.530249591468424e-05
0,400.0,1,9,5,-6.177925485921026e-06,2.2474187666661835e-05
0,400.0,1,10,0,4.286142756054476e-05,5.5592052395003374e-05
0,400.0,1,10,1,-4.905438905392856e-05,-2.5788065908950868e-05
0,400.0,1,10,2,1.0018073717599688e-05,4.0875516649084924e-06
0,400.0,1,10,3,5.0383767379777434e-05,8.262643590693173e-06
0,400.0,1,10,4,-2.9845142241843617e-06,-1.094212094334685e-05
0,400.0,1,10,5,-5.122436537980891e-05,-3.1212060798307536e-05
0,400.0,1,11,0,-4.342606252643946e-07,1.3432607231997463e-06
0,400.0,1,11,1,-1.8382023020749618e-05,1.4371367566510727e-05
0,400.0,1,11,2,9.263419212327018e-07,4.704492885269001e-05
0,400.0,1,11,3,-2.5295762676090144e-05,-1.4256739262029188e-05
0,400.0,1,11,4,3.8430662873333565e-05,-5.2088646059464695e-05
0,400.0,1,11,5,4.755041527538015e-06,3.5858281790932442e-06
0,400.0,2,0,0,-2.7984832951203757e-05,-2.5255685041993483e-05
0,400.0,2,0,1,1.6024483635148207e-05,-6.917470676456386e-06
0,400.0,2,0,2,3.194675049483178e-05,-3.0274495313544918e-05
0,400.0,2,0,3,3.30567199089879e-05,2.8771392792085478e-05
0,400.0,2,0,4,-4.154940325710904e-05,1.9839636566071852e-05
0,400.0,2,0,5,-1.1493717830655143e-05,1.3836621673837413e-05
0,400.0,2,1,0,2.1677718776820215e-05,2.4656307789614012e-05
0,400.0,2,1,1,2.3220549661702497e-05,4.5239190787889446e-05
0,400.0,2,1,2,-1.8299690194665068e-05,1.8528856231309703e-05
0,400.0,2,1,3,3.230551780501522e-05,-1.00175911002143e-05
0,400.0,2,1,4,-3.0659057934961034e-05,-5.87051657837267e-05
0,400.0,2,1,5,-2.8245038113911663e-05,-1.9701597924872334e-05
0,400.0,2,2,0,-7.926534424510763e-05,-2.90230469669998e-06
0,400.0,2,2,1,-7.695317907748181e-06,3.249267273587933e-05
0,400.0,2,2,2,4.392352129834238e-06,-3.537261686180101e-05
0,400.0,2,2,3,4.679367694391762e-05,1.2180580565793365e-05
0,400.0,2,2,4,3.129174182814128e-05,1.012153876181966e-05
0,400.0,2,2,5,4.4828912509628005e-06,-1.6519870504991352e-05
0,400.0,2,3,0,-7.768359053374858e-05,-3.6530447451775194e-05
0,400.0,2,3,1,1.0458659653746297e-05,-1.015490231602229e-05
0,400.0,2,3,2,-3.7485304460683703e-06,-6.561624665302952e-06
0,400.0,2,3,3,7.539207686554727e-06,2.6601486713979024e-06
0,400.0,2,3,4,5.354229045508917e-05,4.657939935410604e-05
0,400.0,2,3,5,9.89196318442638e-06,4.007426407596467e-06
0,400.0,2,4,0,6.923871082147852e-05,4.379919133567535e-05
0,400.0,2,4,1,3.1625679833809374e-06,3.635789009910117e-05
0,400.0,2,4,2,3.0188905285300245e-06,2.6362782660484788e-05
0,400.0,2,4,3,-5.812830006375082e-05,-7.44268425017441e-05
0,400.0,2,4,4,3.5016962672602846e-05,-3.342197627379335e-05
0,400.0,2,4,5,-5.230883194224173e-05,1.3289546802758848e-06
0,400.0,2,5,0,2.5597938724974176e-05,-1.2864838924785098e-05
0,400.0,2,5,1,-1.238455666751527e-05,4.84572633754953e-06
0,400.0,2,5,2,-3.904891323073422e-05,-5.864843205180192e-06
0,400.0,2,5,3,3.24078182232132e-05,-2.69371675630006e-06
0,400.0,2,5,4,-2.351222988308345e-06,-1.9441835362705644e-05
0,400.0,2,5,5,-4.221064061629596e-06,3.601950791142145e-05
0,400.0,2,6,0,3.39688616146725e-05,2.844736428121439e-05
0,400.0,2,6,1,1.3084381650225056e-05,1.9204035112427622e-05
0,400.0,2,6,2,3.0609479097080423e-06,4.1139980249163735e-05
0,400.0,2,6,3,1.2170792005857392e-05,-3.6892480351223476e-06
0,400.0,2,6,4,-6.113892488309452e-05,-5.9493339093361234e-05
0,400.0,2,6,5,-1.1460582973685556e-06,-2.5608792514321956e-05
0,400.0,2,7,0,-6.014600638672229e-06,4.472396297754856e-05
0,400.0,2,7,1,8.874995438295208e-06,1.8580979115848784e-05
0,400.0,2,7,2,-7.279363016566087e-05,2.444161198875857e-05
0,400.0,2,7,3,-4.991221789503031e-06,-8.241611042104069e-06
0,400.0,2,7,4,4.4080999236545854e-05,-5.4829259291203844e-05
0,400.0,2,7,5,3.084345791899501e-05,-2.4675683748847597e-05
0,400.0,2,8,0,2.900725215340299e-05,6.62755124854792e-06
0,400.0,2,8,1,-4.182131586542205e-06,2.994602530792775e-05
0,400.0,2,8,2,-3.771905590792116e-05,-4.3189894799460556e-05
0,400.0,2,8,3,-5.080859403610185e-06,3.862055670562063e-05
0,400.0,2,8,4,-1.808838960642434e-05,-2.7156600905868334e-05
0,400.0,2,8,5,3.6063184351094974e-05,-4.84763755676746e-06
0,400.0,2,9,0,-2.6974252812732937e-05,-3.9984983695402094e-05
0,400.0,2,9,1,3.4137750783579514e-05,1.0459730779419226e-05
0,400.0,2,9,2,5.7330452252612504e-05,1.5221553778805028e-05
0,400.0,2,9,3,3.719390326556554e-06,7.054942382186654e-05
0,400.0,2,9,4,-1.3914402001892108e-05,-1.8820467403253484e-05
0,400.0,2,9,5,-5.4298938548123836e-05,-3.742525728143535e-05
0,400.0,2,10,0,8.81932074856955e-06,-2.0233633503291357e-05
0,400.0,2,10,1,-6.169045513704118e-06,7.327623538433697e-07
0,400.0,2,10,2,2.0443775637023566e-06,9.810350104965878e-06
0,400.0,2,10,3,6.265711517854772e-06,1.4121990821455397e-05
0,400.0,2,10,4,-6.896053669941739e-06,9.805490674036772e-07
0,400.0,2,10,5,-4.0643106464811e-06,-5.412018844376998e-06
0,400.0,2,11,0,-1.46907925132869e-05,1.1432437308579756e-05
0,400.0,2,11,1,-8.112144317367213e-06,-5.183991251174526e-05
0,400.0,2,11,2,2.4929893885896243e-05,2.317092182063867e-05
0,400.0,2,11,3,1.6137159387755962e-05,2.01359956862052e-05
0,400.0,2,11,4,-8.571899915675453e-06,-1.6404712179734044e-05
0,400.0,2,11,5,-9.692216527322874e-06,1.350526987605544e-05
0,400.0,3,0,0,-8.225188614912241e-06,1.8737393323597457e-05
0,400.0,3,0,1,-3.66758965747507e-05,4.764721470374324e-05
0,400.0,3,0,2,-3.489927911667966e-05,1.785124616470698e-05
0,400.0,3,0,3,4.606884620522615e-05,-3.542260381407334e-06
0,400.0,3,0,4,2.082957036043513e-05,-2.4581710681374265e-05
0,400.0,3,0,5,1.2901947740681335e-05,-5.611188312926605e-05
0,400.0,3,1,0,-4.9618388720283614e-05,-1.5501720417360627e-05
0,400.0,3,1,1,-6.646294425904636e-05,-5.266152854404436e-05
0,400.0,3,1,2,1.1831643556712836e-05,-2.8179493676920845e-05
0,400.0,3,1,3,4.1783316761885943e-05,3.326603215512984e-05
0,400.0,3,1,4,7.714988846443014e-05,5.1451939574270484e-05
0,400.0,3,1,5,-1.4683515803699084e-05,1.1624770908925559e-05
0,400.0,3,2,0,6.472106926573157e-05,-3.641903085031629e-05
0,400.0,3,2,1,-1.1380486730014708e-05,-4.438399979324771e-05
0,400.0,3,2,2,4.939749321379642e-06,2.6106305806824064e-05
0,400.0,3,2,3,-3.178924370015349e-05,7.858622383782293e-05
0,400.0,3,2,4,-4.2448833961921585e-05,-5.575876636019052e-07
0,400.0,3,2,5,1.5957745804978694e-05,-2.3331911337481002e-05
0,400.0,3,3,0,2.7219380665148117e-05,5.1128498600157746e-05
0,400.0,3,3,1,2.2070946294685945e-05,-8.709197175027578e-06
0,400.0,3,3,2,-2.5587988534166004e-05,-3.437937699093831e-05
0,400.0,3,3,3,2.2826640493309165e-05,-2.7732409241772392e-05
0,400.0,3,3,4,-2.6689570855631735e-05,-3.576470298695926e-05
0,400.0,3,3,5,-1.9839408063345312e-05,5.545718779453965e-05
0,400.0,3,4,0,-6.867485918347243e-05,-7.591497098675785e-05
0,400.0,3,4,1,2.623754081308825e-05,7.620770508063536e-06
0,400.0,3,4,2,3.317903395972281e-05,5.987671740540595e-06
0,400.0,3,4,3,8.32526991845184e-06,3.871788574804974e-05
0,400.0,3,4,4,-1.3300308927847059e-05,9.96759588597441e-06
0,400.0,3,4,5,1.4233323420056514e-05,1.3621047104129432e-05
0,400.0,3,5,0,1.1230326199382436e-05,-1.841130999831559e-05
0,400.0,3,5,1,5.342016556957688e-05,5.589399791169723e-05
0,400.0,3,5,2,1.1403814554645614e-05,2.086136184274677e-05
0,400.0,3,5,3,1.7539005497815395e-05,-5.962022179219292e-06
0,400.0,3,5,4,-7.162308240963085e-05,-1.8481194591133335e-05
0,400.0,3,5,5,-2.1970229411789517e-05,-3.3900832985775616e-05
0,400.0,3,6,0,-3.3553497346809185e-05,-2.0557992922968787e-05
0,400.0,3,6,1,-2.4115871155431913e-05,-6.116216447561182e-06
0,400.0,3,6,2,-8.654386165348624e-06,2.300186124151588e-05
0,400.0,3,6,3,6.596033420507498e-05,7.567112168011697e-05
0,400.0,3,6,4,4.624575189121422e-06,-3.45695272289229e-05
0,400.0,3,6,5,-4.2611547266067766e-06,-3.7429246322179935e-05
0,400.0,3,7,0,8.60220741425595e-05,-1.200392224500618e-05
0,400.0,3,7,1,4.817216161470534e-05,4.247132865137414e-05
0,400.0,3,7,2,-1.9007247288228485e-05,3.535287480878697e-05
0,400.0,3,7,3,-2.850222150119094e-05,-4.17814343914492e-06
0,400.0,3,7,4,-6.276436774933367e-05,-5.5743131336226465e-05
0,400.0,3,7,5,-2.3920399218511915e-05,-5.8990064397833995e-06
0,400.0,3,8,0,6.272956649392482e-05,2.1356447967683195e-05
0,400.0,3,8,1,4.0117838431163366e-05,-1.5390628005803956e-05
0,400.0,3,8,2,-5.5518522985279025e-05,1.8808457680573735e-05
0,400.0,3,8,3,-6.551197819619375e-05,-1.905930746662579e-07
0,400.0,3,8,4,4.443984384299452e-06,1.6892156550880654e-05
0,400.0,3,8,5,1.3739111872085074e-05,-4.147584111866719e-05
0,400.0,3,9,0,4.6024562320561505e-05,2.6025931296239496e-05
0,400.0,3,9,1,2.5959649287980586e-05,-5.9695195846221636e-05
0,400.0,3,9,2,-6.052455608427534e-05,2.89097113167054e-05
0,400.0,3,9,3,-1.5834860074292027e-06,-6.5550973307397905e-06
0,400.0,3,9,4,-9.139190650908856e-06,3.291117822362704e-05
0,400.0,3,9,5,-7.369788659287151e-07,-2.1596527659610776e-05
0,400.0,3,10,0,1.6893307542428863e-06,-2.8173370302300423e-05
0,400.0,3,10,1,-3.405293302744276e-06,9.199679388542326e-06
0,400.0,3,10,2,1.8808152933292766e-06,-4.986969982593597e-05
0,400.0,3,10,3,3.6342671888351e-05,2.9725811978541784e-05
0,400.0,3,10,4,-4.3155533212660334e-05,2.7072282172848703e-05
0,400.0,3,10,5,6.64800857948138e-06,1.2045296588303564e-05
0,400.0,3,11,0,2.0711447935084192e-05,-1.5864525450661723e-05
0,400.0,3,11,1,1.3929265148459573e-05,-2.4474959885163873e-05
0,400.0,3,11,2,-5.641485770581116e-05,8.13725654085578e-06
0,400.0,3,11,3,6.144706421570254e-05,2.4015307870925063e-05
0,400.0,3,11,4,-2.311601595003098e-06,5.290025842774897e-06
0,400.0,3,11,5,-3.736131799843217e-05,2.8968950812698228e-06
0,450.0,1,0,0,-7.070511704386324e-06,-1.720059041741407e-05
0,450.0,1,0,1,7.6728366506362e-05,-2.7393309026918252e-05
0,450.0,1,0,2,3.9859252534092764e-05,7.534151772088176e-06
0,450.0,1,0,3,-7.878995820781304e-05,3.700521619507774e-05
0,450.0,1,0,4,-1.8758756785577197e-05,-9.386385956470732e-06
0,450.0,1,0,5,-1.1968392342678116e-05,9.440917433636836e-06
0,450.0,1,1,0,-4.41350901175013e-06,-2.6403862985582105e-05
0,450.0,1,1,1,-3.751934541375143e-07,-1.4409919497869208e-05
0,450.0,1,1,2,-4.193195713680314e-05,-4.67869061870729e-05
0,450.0,1,1,3,-2.1281282708974452e-06,-1.0449170027865047e-05
0,450.0,1,1,4,4.13393068173968e-05,6.162400702188386e-06
0,450.0,1,1,5,7.50948105619175e-06,9.188745799620121e-05
0,450.0,1,2,0,-2.4144974812442933e-05,2.3840611082225713e-05
0,450.0,1,2,1,2.214031466302624e-05,1.52674242461238e-05
0,450.0,1,2,2,-6.921299931332658e-06,1.369475151346463e-06
0,450.0,1,2,3,-7.192957973442104e-06,-4.852909229710729e-05
0,450.0,1,2,4,-1.0504621906019981e-05,-2.7085525351095985e-06
0,450.0,1,2,5,2.6623539960211206e-05,1.0760134352521244e-05
0,450.0,1,3,0,9.305145833130927e-06,-5.475256892260144e-07
0,450.0,1,3,1,-2.363433301422841e-05,2.04125204984657e-06
0,450.0,1,3,2,1.2545554047492797e-06,1.8167153548373314e-05
0,450.0,1,3,3,-2.4902908686708825e-05,1.1910174778880858e-05
0,450.0,1,3,4,2.9969840812417785e-05,-5.200666026313797e-05
0,450.0,1,3,5,8.00769965063926e-06,2.0435605575263265e-05
0,450.0,1,4,0,-7.192244863338327e-06,7.553733613116971e-06
0,450.0,1,4,1,-3.7992608940880574e-05,-8.516029710564264e-06
0,450.0,1,4,2,-3.631865689958124e-05,-3.0200158269723582e-05
0,450.0,1,4,3,2.8620316267585465e-05,-1.9018434912101554e-05
0,450.0,1,4,4,5.259138103020776e-05,1.749011571596563e-05
0,450.0,1,4,5,2.918134060068576e-07,3.269077356330689e-05
0,450.0,1,5,0,-1.7683992152907848e-05,3.956772725633252e-05
0,450.0,1,5,1,-4.168558626648835e-05,-1.7034153542740652e-05
0,450.0,1,5,2,1.7090846314644335e-05,-6.452595916504082e-05
0,450.0,1,5,3,9.502780500426201e-06,-3.0041668120904795e-05
0,450.0,1,5,4,-8.794413377251955e-06,8.947351129871084e-06
0,450.0,1,5,5,4.1570364981577415e-05,6.308670244248269e-05
0,450.0,1,6,0,1.7929828872760034e-05,5.22796359511287e-06
0,450.0,1,6,1,-9.774256885813641e-06,-1.7351488111692138e-05
0,450.0,1,6,2,-3.2932653568068605e-05,-2.068283476595939e-05
0,450.0,1,6,3,2.0384771048766972e-05,-3.347311019832993e-05
0,450.0,1,6,4,3.969637294882649e-05,4.772405389924607e-05
0,450.0,1,6,5,-3.530406241647128e-05,1.8555415581622362e-05
0,450.0,1,7,0,0.00010648098766617879,-1.710101727979196e-05
0,450.0,1,7,1,7.384328662422547e-05,2.6422248001624566e-05
0,450.0,1,7,2,-7.235035893469747e-05,-7.300635595571374e-06
0,450.0,1,7,3,-6.552169364737254e-05,2.9736602530918213e-05
0,450.0,1,7,4,-2.4927416677909102e-05,-4.879206114199574e-05
0,450.0,1,7,5,-1.7524805030424928e-05,1.7034863484816354e-05
0,450.0,1,8,0,1.2255434189051673e-05,2.8035992239798363e-05
0,450.0,1,8,1,-4.000422672833801e-05,-1.4330342534772827e-05
0,450.0,1,8,2,-2.2569710050978152e-05,-2.452409925129664e-05
0,450.0,1,8,3,7.300028698064765e-05,-2.720883201227665e-05
0,450.0,1,8,4,-1.6022545277844135e-05,1.1591661913008658e-05
0,450.0,1,8,5,-6.659239112539098e-06,2.6435619645539154e-05
0,450.0,1,9,0,5.7822516468623134e-05,3.207878963153999e-05
0,450.0,1,9,1,-2.997043741669476e-05,-5.598931330547567e-06
0,450.0,1,9,2,-6.919731646771311e-06,3.570105911687579e-05
0,450.0,1,9,3,3.058560171968699e-05,7.523303769225644e-06
0,450.0,1,9,4,-7.223793219209612e-06,-1.8234805134303922e-05
0,450.0,1,9,5,-4.4294155905634465e-05,-5.1469416052789556e-05
0,450.0,1,10,0,-1.1010056682968235e-05,3.269041476954124e-05
0,450.0,1,10,1,-9.865864623923913e-06,1.0505974464009981e-05
0,450.0,1,10,2,2.7483742686933736e-05,3.0271803737751547e-05
0,450.0,1,10,3,-3.9692574646715546e-05,-5.8181597741548096e-05
0,450.0,1,10,4,2.6156419444897535e-05,-2.7416699988721334e-05
0,450.0,1,10,5,6.9283338217764675e-06,1.2130104758966683e-05
0,450.0,2,0,0,-1.7897414990917784e-05,-1.8809027751965597e-05
0,450.0,2,0,1,2.1667032801796826e-05,-6.788068929508232e-06
0,450.0,2,0,2,3.0208676013073373e-05,-2.8195795914378767e-05
0,450.0,2,0,3,3.84269111713692e-05,2.3679731854505175e-05
0,450.0,2,0,4,-5.432416158624741e-05,1.3057724255351237e-05
0,450.0,2,0,5,-1.8081043409073843e-05,1.705543648599619e-05
0,450.0,2,1,0,2.247460147175819e-06,1.5480731150440465e-05
0,450.0,2,1,1,6.389326676194863e-06,7.910238001869279e-05
0,450.0,2,1,2,-3.986367661212298e-05,1.750074151353729e-05
0,450.0,2,1,3,3.190509504550628e-05,1.2798350049411148e-05
0,450.0,2,1,4,-8.983526808009759e-06,-7.902522526026818e-05
0,450.0,2,1,5,8.305321551256182e-06,-4.5856977471813434e-05
0,450.0,2,2,0,-8.349989543036913e-05,-6.2489364222387945e-06
0,450.0,2,2,1,1.3767623812049182e-05,-1.4272364853271703e-05
0,450.0,2,2,2,9.621868814006725e-06,-1.1453102241859573e-05
0,450.0,2,2,3,2.176900287870658e-05,-1.5939979757859872e-05
0,450.0,2,2,4,3.358456551527113e-05,5.481470591205911e-05
0,450.0,2,2,5,4.756834410335389e-06,-6.900322636829241e-06
0,450.0,2,3,0,-1.4931488059460993e-05,-6.103143212606403e-06
0,450.0,2,3,1,-1.3481936028509654e-05,-3.1481880202222004e-06
0,450.0,2,3,2,3.7205932191542647e-06,-4.4975998692376026e-05
0,450.0,2,3,3,-1.8937474666733136e-05,-1.8134509973790545e-05
0,450.0,2,3,4,8.20611033776159e-05,4.8240040730211425e-05
0,450.0,2,3,5,-3.8430797842066525e-05,2.4121799168783303e-05
0,450.0,2,4,0,3.9640637549764636e-05,9.793913017248806e-07
0,450.0,2,4,1,-2.6012218064348602e-06,3.166974906256496e-05
0,450.0,2,4,2,-1.582922648855427e-05,4.077664251728256e-05
0,450.0,2,4,3,2.4891386966827172e-05,-5.7079797058594135e-05
0,450.0,2,4,4,-1.0767317000924846e-05,-4.4392886845177676e-05
0,450.0,2,4,5,-3.533425922067788e-05,2.8046901022199046e-05
0,450.0,2,5,0,4.019205117410207e-05,3.512720246829979e-05
0,450.0,2,5,1,7.798422944020134e-06,3.533829719814852e-05
0,450.0,2,5,2,-3.7453597091657983e-06,1.8965788012926635e-05
0,450.0,2,5,3,-1.780760199408206e-05,7.1290391700730696e-06
0,450.0,2,5,4,-1.8041630669236722e-05,-8.017750254197448e-05
0,450.0,2,5,5,-8.395881745637605e-06,-1.6382824307473598e-05
0,450.0,2,6,0,-2.5635696673995502e-05,4.830601151174544e-05
0,450.0,2,6,1,1.2995724707529932e-05,5.097825384147377e-06
0,450.0,2,6,2,-4.955783999403487e-05,3.6642291256423716e-05
0,450.0,2,6,3,2.6314238944764774e-05,1.5636151386139678e-06
0,450.0,2,6,4,5.773732358891569e-06,-4.702349421321493e-05
0,450.0,2,6,5,3.0109840656844232e-05,-4.4586249077715555e-05
0,450.0,2,7,0,4.969955848158193e-05,-5.886805474425606e-06
0,450.0,2,7,1,-1.58952256380849e-06,2.375072258757754e-05
0,450.0,2,7,2,-4.939137202648586e-05,-3.885189419873181e-05
0,450.0,2,7,3,-2.116302384264124e-05,3.101792328823014e-05
0,450.0,2,7,4,-2.0284991389598346e-05,-2.2389008284686134e-05
0,450.0,2,7,5,4.272935134095189e-05,1.2359062082036006e-05
0,450.0,2,8,0,-1.6812849660159976e-05,-2.915946990232876e-05
0,450.0,2,8,1,3.458192131523752e-05,5.788363794263034e-06
0,450.0,2,8,2,5.309234712364544e-05,1.7035997298461643e-05
0,450.0,2,8,3,-2.3240084716790807e-06,5.042445997623789e-05
0,450.0,2,8,4,-1.3412811045293557e-05,-1.298332671319856e-05
0,450.0,2,8,5,-5.512459926175083e-05,-3.1106024453435245e-05
0,450.0,2,9,0,1.4437017739248414e-06,-4.9791701796573366e-06
0,450.0,2,9,1,-4.916224043004342e-06,-4.802829407156683e-06
0,450.0,2,9,2,-2.360385205060013e-07,-1.641666802554556e-05
0,450.0,2,9,3,1.816942631440814e-05,3.428997561243505e-05
0,450.0,2,9,4,-1.6405597123349813e-05,-5.630804477407037e-06
0,450.0,2,9,5,1.9447315985273282e-06,-2.460503522668478e-06
0,450.0,2,10,0,-2.8660575450846655e-05,-9.998829491529285e-06
0,450.0,2,10,1,-6.376959075909589e-05,-3.562409024029064e-05
0,450.0,2,10,2,-2.5355994041387388e-06,6.337475714491894e-05
0,450.0,2,10,3,3.369668913004235e-05,9.255897672398693e-06
0,450.0,2,10,4,5.8842439014155876e-05,-1.7661149959314313e-05
0,450.0,2,10,5,2.4266374698828972e-06,-9.346585126183046e-06
