case,j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
pilot_R2r3,4,0,3.608439182435161,0.03848955330740963,0.0,0.0,0.03848955330740963,0.0,0.0,False
pilot_R2r3,5,0,4.474464586219599,0.03083613287414235,0.0,0.0,0.03083613287414235,0.0,0.0,False
pilot_R2r3,6,0,5.340489990004038,0.02571696806316287,0.0,0.0,0.02571696806316287,0.0,0.0,False
pilot_R2r3,7,0,6.206515393788477,0.022053565487916392,0.0,0.0,0.022053565487916392,0.0,0.0,False
pilot_R2r3,8,0,7.072540797572915,0.019302809678763293,0.0,0.0,0.019302809678763293,0.0,0.0,False
plus_50MPa_R4r5,-14,0,-11.980018085684733,0.9903853283183617,0.0,0.0,0.9889623474982352,0.0,0.0,False
plus_50MPa_R4r5,-13,0,-11.113992681900296,0.989536902169377,0.0,0.0,0.9881139213492505,0.0,0.0,False
plus_50MPa_R4r5,-12,0,-10.247967278115857,0.9885472475159947,0.0,0.0,0.9871242666958682,0.0,0.0,False
plus_50MPa_R4r5,-11,0,-9.381941874331417,0.9873779202759846,0.0,0.0,0.9859549394558581,0.0,0.0,False
plus_50MPa_R4r5,-10,0,-8.51591647054698,0.9859751406320516,0.0,0.0,0.9845521598119251,0.0,0.0,False
plus_50MPa_R4r5,-9,0,-7.649891066762541,0.9842613057845577,0.0,0.0,0.9828383249644312,0.0,0.0,False
plus_50MPa_R4r5,-8,0,-6.783865662978103,0.9821201711413632,0.0,0.0,0.9806971903212367,0.0,0.0,False
plus_50MPa_R4r5,-7,0,-5.917840259193664,0.9793694153322101,0.0,0.0,0.9779464345120836,0.0,0.0,False
plus_50MPa_R4r5,-6,0,-5.0518148554092255,0.9757060127569637,0.0,0.0,0.9742830319368372,0.0,0.0,False
plus_50MPa_R4r5,-5,0,-4.185789451624787,0.970586847945984,0.0,0.0,0.9691638671258576,0.0,0.0,False
plus_50MPa_R4r5,-4,0,-3.319764047840348,0.9648501746430391,0.0024554427185121434,0.00036915469151967216,0.9634271938229126,0.0024554427185121434,0.00036915469151967216,True
plus_50MPa_R4r5,-3,0,-2.4537386440559095,0.958068150318465,0.006077355719208657,0.0013204969574943588,0.9566451694983386,0.006077355719208657,0.0013204969574943588,True
plus_50MPa_R4r5,-2,0,-1.5877132402714706,0.9464227643818385,0.011027633050618461,0.004802235324541609,0.944999783561712,0.011027633050618461,0.004802235324541609,True
plus_50MPa_R4r5,-1,0,-0.7216878364870323,0.9073657222576125,0.016069609574919506,0.007743775557570641,0.905942741437486,0.016069609574919506,0.007743775557570641,True
plus_50MPa_R4r5,0,0,0.14433756729740643,0.7466340358071984,0.014884138512523251,0.017777626157180877,0.745211054987072,0.014884138512523251,0.017777626157180877,True
plus_50MPa_R4r5,1,0,1.010362971081845,0.244940385737928,0.015007935642761198,0.016686134838003523,0.24351740491780155,0.015007935642761198,0.016686134838003523,True
