case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
stable_plus_R8r5,5.0,0.5,0.5499940265240164,0.4409151123274095,0.10907891419660692,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,5.0,0.75,0.6021500683552814,0.495925848061245,0.10622422029403639,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,5.5,0.5,0.5803915508569868,0.4729852460190936,0.10740630483789321,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,5.5,0.75,0.6332560182183832,0.5279959817529292,0.10526003646545401,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,6.0,0.5,0.6087348271789121,0.5022629842259029,0.10647184295300927,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,6.0,0.75,0.6625529355218189,0.5572737199597384,0.10527921556208053,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,6.5,0.5,0.635088573458953,0.529195892561663,0.10589268089728998,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,6.5,0.75,0.6893610991325749,0.5842066282954985,0.10515447083707641,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,7.0,0.5,0.6596875998541637,0.5541318708534763,0.10555572900068744,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,7.0,0.75,0.7146468250793607,0.6091426065873118,0.10550421849204894,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,7.5,0.5,0.6829053135937667,0.5773467112504022,0.10555860234336456,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,7.5,0.75,0.7381793623713158,0.6323574469842377,0.10582191538707808,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r5,8.0,0.5,0.7047214870884848,0.5990627441588992,0.10565874292958566,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r5,8.0,0.75,0.7604290688765275,0.6540734798927347,0.10635558898379283,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,2.0,0.5,0.28539945654579973,0.13260002644692132,0.15279943009887842,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,2.0,0.75,0.3238282103707477,0.18761076218075684,0.13621744818999088,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,2.5,0.5,0.34526847830872986,0.2076837534714206,0.13758472483730927,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,2.5,0.75,0.39030167226775275,0.2626944892052561,0.12760718306249663,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,3.0,0.5,0.3960086164804723,0.26903162536991404,0.12697699111055827,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,3.0,0.75,0.44306132512610685,0.3240423611037495,0.11901896402235734,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,3.5,0.5,0.4408277980716896,0.32090051199748737,0.11992728607420222,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,3.5,0.75,0.48860088758612663,0.3759112477313229,0.11268963985480374,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,4.0,0.5,0.4804689994432032,0.3658313853029102,0.114637614140293,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,4.0,0.75,0.5304491420979268,0.4208421210367458,0.10960702106118103,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,4.5,0.5,0.51691426078736,0.40546322429290665,0.11145103649445337,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,4.5,0.75,0.5679126697684752,0.46047396002674224,0.10743870974173297,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,5.0,0.5,0.5499938667952193,0.4409151123274095,0.10907875446780985,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,5.0,0.75,0.6021498999454986,0.495925848061245,0.1062240518842536,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,5.5,0.5,0.5803913872181155,0.4729852460190936,0.10740614119902187,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,5.5,0.75,0.6332558475770941,0.5279959817529292,0.10525986582416491,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,6.0,0.5,0.6087346610418878,0.5022629842259029,0.1064716768159849,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,6.0,0.75,0.6625527659231575,0.5572737199597384,0.10527904596341908,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,6.5,0.5,0.6350884075455738,0.529195892561663,0.10589251498391083,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,6.5,0.75,0.6893609370772855,0.5842066282954985,0.105154308781787,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,7.0,0.5,0.6596874361618573,0.5541318708534763,0.10555556530838106,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,7.0,0.75,0.7146466709853234,0.6091426065873118,0.10550406439801163,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,7.5,0.5,0.6829051526895923,0.5773467112504022,0.10555844143919013,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,7.5,0.75,0.7381792134806262,0.6323574469842377,0.10582176649638853,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
stable_plus_R8r7,8.0,0.5,0.7047213287254002,0.5990627441588992,0.10565858456650101,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
stable_plus_R8r7,8.0,0.75,0.7604289190995626,0.6540734798927347,0.10635543920682788,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
translated_j1_R4r5,2.0,0.5,0.20788818788983165,0.13260002644692132,0.07528816144291034,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
translated_j1_R4r5,2.0,0.75,0.2556753299422467,0.18761076218075684,0.06806456776148984,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
translated_j1_R4r5,2.5,0.5,0.2984431699447323,0.2076837534714206,0.0907594164733117,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
translated_j1_R4r5,2.5,0.75,0.3793733346257936,0.2626944892052561,0.11667884542053747,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
translated_j1_R4r5,3.0,0.5,0.3792261937642258,0.26903162536991404,0.11019456839431174,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
translated_j1_R4r5,3.0,0.75,0.44706275571785387,0.3240423611037495,0.12302039461410436,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
translated_j1_R4r5,3.5,0.5,0.44327966529282914,0.32090051199748737,0.12237915329534177,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
translated_j1_R4r5,3.5,0.75,0.5054338572971824,0.3759112477313229,0.12952260956585948,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
translated_j1_R4r5,4.0,0.5,0.49434983383298353,0.3658313853029102,0.12851844853007333,-0.29906923613305847,1.512673100661835e-15,36,0.33648172480132943,False,False
translated_j1_R4r5,4.0,0.75,0.55689332805048,0.4208421210367458,0.1360512070137342,-0.1355812019275878,7.189681436940145e-16,19,0.33648172480132943,False,False
