seed,axis,parts,block,plane,start_ps,end_ps,duration_ps,signed_loss_A2_eV
35461,1,76,69,1,1825.0,1850.0,25.0,0.00014543555186613115
35461,1,76,69,2,1825.0,1850.0,25.0,-0.0002458552365120214
35461,1,76,69,3,1825.0,1850.0,25.0,0.0003373668870921267
35461,1,76,69,4,1825.0,1850.0,25.0,0.00017734435205627347
35461,1,76,69,5,1825.0,1850.0,25.0,-0.00020601613870769342
35461,1,76,70,0,1850.0,1874.9999999999998,25.0,0.00014559214140254036
35461,1,76,70,1,1850.0,1874.9999999999998,25.0,-0.0005796633047039277
35461,1,76,70,2,1850.0,1874.9999999999998,25.0,-6.150360432914387e-05
35461,1,76,70,3,1850.0,1874.9999999999998,25.0,-0.0005713906332113695
35461,1,76,70,4,1850.0,1874.9999999999998,25.0,0.00030641356518341527
35461,1,76,70,5,1850.0,1874.9999999999998,25.0,0.0007605518356584877
35461,1,76,71,0,1874.9999999999998,1900.0,25.0,-0.00018352143465486667
35461,1,76,71,1,1874.9999999999998,1900.0,25.0,-0.00011177576437830905
35461,1,76,71,2,1874.9999999999998,1900.0,25.0,0.00020627303186448111
35461,1,76,71,3,1874.9999999999998,1900.0,25.0,-9.443634533130929e-05
35461,1,76,71,4,1874.9999999999998,1900.0,25.0,0.0003076709771081212
35461,1,76,71,5,1874.9999999999998,1900.0,25.0,-0.000124210464608116
35461,1,76,72,0,1900.0,1924.9999999999998,25.0,-0.0008028177215203109
35461,1,76,72,1,1900.0,1924.9999999999998,25.0,0.0002445540026483341
35461,1,76,72,2,1900.0,1924.9999999999998,25.0,0.00046619218284233425
35461,1,76,72,3,1900.0,1924.9999999999998,25.0,4.5395209686655485e-05
35461,1,76,72,4,1900.0,1924.9999999999998,25.0,-2.2294590734986327e-06
35461,1,76,72,5,1900.0,1924.9999999999998,25.0,4.890578541648474e-05
35461,1,76,73,0,1924.9999999999998,1950.0,25.0,0.00018339479663444523
35461,1,76,73,1,1924.9999999999998,1950.0,25.0,-3.341114094430698e-05
35461,1,76,73,2,1924.9999999999998,1950.0,25.0,-0.00022404977354973702
35461,1,76,73,3,1924.9999999999998,1950.0,25.0,4.274327167345981e-05
35461,1,76,73,4,1924.9999999999998,1950.0,25.0,-9.725354409390497e-05
35461,1,76,73,5,1924.9999999999998,1950.0,25.0,0.00012857639028004413
35461,1,76,74,0,1950.0,1975.0,25.0,-0.0001778669730647984
35461,1,76,74,1,1950.0,1975.0,25.0,0.00014424798630741887
35461,1,76,74,2,1950.0,1975.0,25.0,-8.065296432289211e-05
35461,1,76,74,3,1950.0,1975.0,25.0,-5.84769061471866e-05
35461,1,76,74,4,1950.0,1975.0,25.0,5.080644323586023e-06
35461,1,76,74,5,1950.0,1975.0,25.0,0.00016766821290387213
35461,1,76,75,0,1975.0,2000.0000000000002,25.0,-0.0002686938600540962
35461,1,76,75,1,1975.0,2000.0000000000002,25.0,-4.0570733479338436e-05
35461,1,76,75,2,1975.0,2000.0000000000002,25.0,-0.00045022980378634484
35461,1,76,75,3,1975.0,2000.0000000000002,25.0,0.0001460243494935945
35461,1,76,75,4,1975.0,2000.0000000000002,25.0,0.00015089401055388486
35461,1,76,75,5,1975.0,2000.0000000000002,25.0,0.0004625760372722997
49277,0,1,0,0,100.0,2000.0000000000002,1900.0,-8.573087568576314e-06
49277,0,1,0,1,100.0,2000.0000000000002,1900.0,3.3898218231157896e-06
49277,0,1,0,2,100.0,2000.0000000000002,1900.0,3.288928992917422e-06
49277,0,1,0,3,100.0,2000.0000000000002,1900.0,-3.7160219911132135e-06
49277,0,1,0,4,100.0,2000.0000000000002,1900.0,3.977917311716455e-07
49277,0,1,0,5,100.0,2000.0000000000002,1900.0,5.2125670124848e-06
49277,0,2,0,0,100.0,1050.0,950.0,-9.001760901070798e-06
49277,0,2,0,1,100.0,1050.0,950.0,-1.684377854445167e-06
49277,0,2,0,2,100.0,1050.0,950.0,1.1948379165551558e-05
49277,0,2,0,3,100.0,1050.0,950.0,-2.808614493071781e-06
49277,0,2,0,4,100.0,1050.0,950.0,-1.8217747263139764e-06
49277,0,2,0,5,100.0,1050.0,950.0,3.3681488093502146e-06
49277,0,2,1,0,1050.0,2000.0000000000002,950.0,-8.144414236114442e-06
49277,0,2,1,1,1050.0,2000.0000000000002,950.0,8.46402150071042e-06
49277,0,2,1,2,1050.0,2000.0000000000002,950.0,-5.370521179738059e-06
49277,0,2,1,3,1050.0,2000.0000000000002,950.0,-4.623429489173087e-06
49277,0,2,1,4,1050.0,2000.0000000000002,950.0,2.6173581886676844e-06
49277,0,2,1,5,1050.0,2000.0000000000002,950.0,7.056985215647527e-06
49277,0,4,0,0,100.0,575.0,475.0,3.867042048396857e-06
49277,0,4,0,1,100.0,575.0,475.0,-1.1414931835031527e-07
49277,0,4,0,2,100.0,575.0,475.0,-2.627978705874845e-07
49277,0,4,0,3,100.0,575.0,475.0,-1.5674112173506248e-05
49277,0,4,0,4,100.0,575.0,475.0,-1.2879810401043528e-06
49277,0,4,0,5,100.0,575.0,475.0,1.3471998354151484e-05
49277,0,4,1,0,575.0,1050.0,475.0,-2.1870563850526022e-05
49277,0,4,1,1,575.0,1050.0,475.0,-3.254606390538133e-06
49277,0,4,1,2,575.0,1050.0,475.0,2.415955620167666e-05
49277,0,4,1,3,575.0,1050.0,475.0,1.005688318735689e-05
49277,0,4,1,4,575.0,1050.0,475.0,-2.355568412522306e-06
49277,0,4,1,5,575.0,1050.0,475.0,-6.7357007354472406e-06
49277,0,4,2,0,1050.0,1525.0,475.0,-8.499133291197842e-06
49277,0,4,2,1,1050.0,1525.0,475.0,1.942607583708317e-06
49277,0,4,2,2,1050.0,1525.0,475.0,6.573890379740537e-06
49277,0,4,2,3,1050.0,1525.0,475.0,-1.3286346466894289e-05
49277,0,4,2,4,1050.0,1525.0,475.0,1.56973204549669e-06
49277,0,4,2,5,1050.0,1525.0,475.0,1.1699249749146415e-05
49277,0,4,3,0,1525.0,2000.0000000000002,475.0,-7.78969518103105e-06
49277,0,4,3,1,1525.0,2000.0000000000002,475.0,1.4985435417712405e-05
49277,0,4,3,2,1525.0,2000.0000000000002,475.0,-1.731493273921665e-05
49277,0,4,3,3,1525.0,2000.0000000000002,475.0,4.0394874885481095e-06
49277,0,4,3,4,1525.0,2000.0000000000002,475.0,3.664984331838675e-06
49277,0,4,3,5,1525.0,2000.0000000000002,475.0,2.414720682148565e-06
49277,0,5,0,0,100.0,480.0,380.0,2.6894107179906256e-06
49277,0,5,0,1,100.0,480.0,380.0,-7.455972256588368e-06
49277,0,5,0,2,100.0,480.0,380.0,2.5253719832633532e-06
49277,0,5,0,3,100.0,480.0,380.0,-8.396217039956991e-06
49277,0,5,0,4,100.0,480.0,380.0,-2.817847177804198e-06
49277,0,5,0,5,100.0,480.0,380.0,1.3455253773095554e-05
49277,0,5,1,0,480.0,860.0,380.0,-1.060504114117765e-05
49277,0,5,1,1,480.0,860.0,380.0,8.607303939419891e-06
49277,0,5,1,2,480.0,860.0,380.0,1.2777634332351789e-05
49277,0,5,1,3,480.0,860.0,380.0,-7.623770170038342e-06
49277,0,5,1,4,480.0,860.0,380.0,-1.7506180774118946e-06
49277,0,5,1,5,480.0,860.0,380.0,-1.4055088831439379e-06
49277,0,5,2,0,860.0,1240.0,380.0,-1.7104982269010844e-05
49277,0,5,2,1,860.0,1240.0,380.0,-1.1855706475310287e-05
49277,0,5,2,2,860.0,1240.0,380.0,2.5140442032919497e-05
49277,0,5,2,3,860.0,1240.0,380.0,6.100350514291297e-06
49277,0,5,2,4,860.0,1240.0,380.0,-2.437016870083147e-06
49277,0,5,2,5,860.0,1240.0,380.0,1.5691306719353422e-07
49277,0,5,3,0,1240.0,1620.0,380.0,-7.505375302585298e-06
49277,0,5,3,1,1240.0,1620.0,380.0,1.5676702893310854e-05
49277,0,5,3,2,1240.0,1620.0,380.0,-8.030523615272051e-06
49277,0,5,3,3,1240.0,1620.0,380.0,-1.767196647232664e-05
49277,0,5,3,4,1240.0,1620.0,380.0,3.4707099592011495e-06
49277,0,5,3,5,1240.0,1620.0,380.0,1.4060452537672255e-05
49277,0,5,4,0,1620.0,2000.0000000000002,380.0,-1.0339449848163501e-05
49277,0,5,4,1,1620.0,2000.0000000000002,380.0,1.197678101466215e-05
49277,0,5,4,2,1620.0,2000.0000000000002,380.0,-1.5968279768605486e-05
49277,0,5,4,3,1620.0,2000.0000000000002,380.0,9.011493212619443e-06
49277,0,5,4,4,1620.0,2000.0000000000002,380.0,5.523730821951774e-06
49277,0,5,4,5,1620.0,2000.0000000000002,380.0,-2.0427543246450387e-07
49277,0,10,0,0,100.0,290.0,190.0,-7.436902818140391e-06
49277,0,10,0,1,100.0,290.0,190.0,-1.1576305948817801e-05
49277,0,10,0,2,100.0,290.0,190.0,2.4790679659985737e-05
49277,0,10,0,3,100.0,290.0,190.0,-1.1108604922820703e-05
49277,0,10,0,4,100.0,290.0,190.0,-8.537730179813606e-06
49277,0,10,0,5,100.0,290.0,190.0,1.3868864209606672e-05
49277,0,10,1,0,290.0,480.0,190.0,1.2815724254143636e-05
49277,0,10,1,1,290.0,480.0,190.0,-3.3356385643646354e-06
49277,0,10,1,2,290.0,480.0,190.0,-1.973993569349268e-05
49277,0,10,1,3,290.0,480.0,190.0,-5.683829157103013e-06
49277,0,10,1,4,290.0,480.0,190.0,2.902035824210158e-06
49277,0,10,1,5,290.0,480.0,190.0,1.3041643336606688e-05
49277,0,10,2,0,480.0,670.0,190.0,-1.0344382871622384e-05
49277,0,10,2,1,480.0,670.0,190.0,3.0542666948121154e-05
49277,0,10,2,2,480.0,670.0,190.0,1.888732653599753e-05
49277,0,10,2,3,480.0,670.0,190.0,-2.9757240760480884e-05
49277,0,10,2,4,480.0,670.0,190.0,-1.4655251527761933e-05
49277,0,10,2,5,480.0,670.0,190.0,5.326881675746452e-06
49277,0,10,3,0,670.0,860.0,190.0,-1.0865699410782291e-05
49277,0,10,3,1,670.0,860.0,190.0,-1.3328059069341978e-05
49277,0,10,3,2,670.0,860.0,190.0,6.667942128736603e-06
49277,0,10,3,3,670.0,860.0,190.0,1.4509700420470143e-05
49277,0,10,3,4,670.0,860.0,190.0,1.1154015372988918e-05
49277,0,10,3,5,670.0,860.0,190.0,-8.13789944207127e-06
49277,0,10,4,0,860.0,1050.0,190.0,-2.9177543659083977e-05
49277,0,10,4,1,860.0,1050.0,190.0,-1.0724552637941302e-05
49277,0,10,4,2,860.0,1050.0,190.0,2.9135883196628538e-05
49277,0,10,4,3,860.0,1050.0,190.0,1.7996901954711743e-05
49277,0,10,4,4,860.0,1050.0,190.0,2.8056878864342398e-08
49277,0,10,4,5,860.0,1050.0,190.0,-7.2587457331793536e-06
49277,0,10,5,0,1050.0,1240.0,190.0,-5.0324208789378036e-06
49277,0,10,5,1,1050.0,1240.0,190.0,-1.2986860312679183e-05
49277,0,10,5,2,1050.0,1240.0,190.0,2.1145000869210338e-05
49277,0,10,5,3,1050.0,1240.0,190.0,-5.796200926129087e-06
49277,0,10,5,4,1050.0,1240.0,190.0,-4.902090619030636e-06
49277,0,10,5,5,1050.0,1240.0,190.0,7.572571867566473e-06
49277,0,10,6,0,1240.0,1430.0,190.0,-1.456292958424417e-05
49277,0,10,6,1,1240.0,1430.0,190.0,1.7803298263352603e-05
49277,0,10,6,2,1240.0,1430.0,190.0,3.959836435951653e-06
49277,0,10,6,3,1240.0,1430.0,190.0,-2.9325409110453496e-05
49277,0,10,6,4,1240.0,1430.0,190.0,6.950817120466656e-06
49277,0,10,6,5,1240.0,1430.0,190.0,1.5174386874927011e-05
49277,0,10,7,0,1430.0,1620.0,190.0,-4.478210209305128e-07
49277,0,10,7,1,1430.0,1620.0,190.0,1.355010752339224e-05
49277,0,10,7,2,1430.0,1620.0,190.0,-2.0020883666677776e-05
49277,0,10,7,3,1430.0,1620.0,190.0,-6.018523834254665e-06
49277,0,10,7,4,1430.0,1620.0,190.0,-9.39720206440175e-09
49277,0,10,7,5,1430.0,1620.0,190.0,1.294651820053528e-05
49277,0,10,8,0,1620.0,1810.0,190.0,1.1649412612119474e-05
49277,0,10,8,1,1620.0,1810.0,190.0,6.63611388215823e-06
49277,0,10,8,2,1620.0,1810.0,190.0,-3.502995493408021e-05
49277,0,10,8,3,1620.0,1810.0,190.0,-1.0067967862283032e-05
49277,0,10,8,4,1620.0,1810.0,190.0,1.9817649634789854e-05
49277,0,10,8,5,1620.0,1810.0,190.0,6.994746667295654e-06
49277,0,10,9,0,1810.0,2000.0000000000002,190.0,-3.23283123084465e-05
49277,0,10,9,1,1810.0,2000.0000000000002,190.0,1.7317448147165994e-05
49277,0,10,9,2,1810.0,2000.0000000000002,190.0,3.0933953968694464e-06
49277,0,10,9,3,1810.0,2000.0000000000002,190.0,2.809095428752189e-05
49277,0,10,9,4,1810.0,2000.0000000000002,190.0,-8.77018799088617e-06
49277,0,10,9,5,1810.0,2000.0000000000002,190.0,-7.403297532224646e-06
49277,0,19,0,0,100.0,200.0,100.0,-1.189444034420859e-05
49277,0,19,0,1,100.0,200.0,100.0,9.684374290921144e-06
49277,0,19,0,2,100.0,200.0,100.0,1.3643432727284113e-05
49277,0,19,0,3,100.0,200.0,100.0,-1.9409578140986907e-05
49277,0,19,0,4,100.0,200.0,100.0,-5.600405455096088e-07
49277,0,19,0,5,100.0,200.0,100.0,8.536252012499816e-06
49277,0,19,1,0,200.0,300.0,100.0,1.0458554880641708e-05
49277,0,19,1,1,200.0,300.0,100.0,-2.9289294414303857e-05
49277,0,19,1,2,200.0,300.0,100.0,3.2297449742208216e-05
49277,0,19,1,3,200.0,300.0,100.0,-2.0447080272048304e-06
49277,0,19,1,4,200.0,300.0,100.0,-2.3818670390323527e-05
49277,0,19,1,5,200.0,300.0,100.0,1.2396668208982473e-05
49277,0,19,2,0,300.0,400.0,100.0,9.137251261802042e-06
49277,0,19,2,1,300.0,400.0,100.0,-2.61761783990202e-05
49277,0,19,2,2,300.0,400.0,100.0,-2.773344527608755e-05
49277,0,19,2,3,300.0,400.0,100.0,8.823826687795828e-06
49277,0,19,2,4,300.0,400.0,100.0,1.3355347780540596e-05
49277,0,19,2,5,300.0,400.0,100.0,2.2593197944969144e-05
49277,0,19,3,0,400.0,500.00000000000006,100.0,1.0403637872750883e-05
49277,0,19,3,1,400.0,500.00000000000006,100.0,4.0431893968372296e-05
49277,0,19,3,2,400.0,500.00000000000006,100.0,-6.344717359347141e-06
49277,0,19,3,3,400.0,500.00000000000006,100.0,-4.1489498879174925e-05
49277,0,19,3,4,400.0,500.00000000000006,100.0,-8.99357231552359e-06
49277,0,19,3,5,400.0,500.00000000000006,100.0,5.992256712922511e-06
49277,0,19,4,0,500.00000000000006,600.0,100.0,-4.935456919957505e-06
49277,0,19,4,1,500.00000000000006,600.0,100.0,2.1298831661822832e-05
49277,0,19,4,2,500.00000000000006,600.0,100.0,-5.7078393518449975e-06
49277,0,19,4,3,500.00000000000006,600.0,100.0,-3.240494045352816e-05
49277,0,19,4,4,500.00000000000006,600.0,100.0,8.054967017151797e-06
49277,0,19,4,5,500.00000000000006,600.0,100.0,1.3694438046355953e-05
49277,0,19,5,0,600.0,700.0,100.0,-1.9416765323624836e-05
49277,0,19,5,1,600.0,700.0,100.0,-1.0368286100907323e-06
49277,0,19,5,2,600.0,700.0,100.0,4.703832147512182e-05
49277,0,19,5,3,600.0,700.0,100.0,3.723192519808245e-06
49277,0,19,5,4,600.0,700.0,100.0,-1.3798381970720326e-05
49277,0,19,5,5,600.0,700.0,100.0,-1.650953809049417e-05
49277,0,19,6,0,700.0,800.0,100.0,-3.5256678230452725e-05
49277,0,19,6,1,700.0,800.0,100.0,-6.664305881545122e-06
49277,0,19,6,2,700.0,800.0,100.0,2.1965543377895123e-05
49277,0,19,6,3,700.0,800.0,100.0,2.237455284797594e-05
49277,0,19,6,4,700.0,800.0,100.0,1.0004861055385415e-06
49277,0,19,6,5,700.0,800.0,100.0,-3.419598219411897e-06
49277,0,19,7,0,800.0,900.0,100.0,2.244719931064119e-06
49277,0,19,7,1,800.0,900.0,100.0,-2.073509584077599e-06
49277,0,19,7,2,800.0,900.0,100.0,-1.0844367392926084e-05
49277,0,19,7,3,800.0,900.0,100.0,8.854218649362688e-06
49277,0,19,7,4,800.0,900.0,100.0,1.4628414205145658e-05
49277,0,19,7,5,800.0,900.0,100.0,-1.2809475808568793e-05
49277,0,19,8,0,900.0,1000.0000000000001,100.0,-2.2391009416385182e-05
49277,0,19,8,1,900.0,1000.0000000000001,100.0,-2.0327620879058568e-05
49277,0,19,8,2,900.0,1000.0000000000001,100.0,2.9587564023918106e-05
49277,0,19,8,3,900.0,1000.0000000000001,100.0,6.3980858424480735e-06
49277,0,19,8,4,900.0,1000.0000000000001,100.0,-1.2141094015291533e-05
49277,0,19,8,5,900.0,1000.0000000000001,100.0,1.8874074444369156e-05
49277,0,19,9,0,1000.0000000000001,1100.0,100.0,-3.6038926651674e-05
49277,0,19,9,1,1000.0000000000001,1100.0,100.0,-1.2251727101605907e-05
49277,0,19,9,2,1000.0000000000001,1100.0,100.0,2.9731881436952016e-05
49277,0,19,9,3,1000.0000000000001,1100.0,100.0,1.712565503443908e-05
49277,0,19,9,4,1000.0000000000001,1100.0,100.0,6.945587380261786e-06
49277,0,19,9,5,1000.0000000000001,1100.0,100.0,-5.512470098372989e-06
49277,0,19,10,0,1100.0,1200.0,100.0,7.912429834260356e-06
49277,0,19,10,1,1100.0,1200.0,100.0,-4.901967878339011e-06
49277,0,19,10,2,1100.0,1200.0,100.0,2.8192154735619873e-05
49277,0,19,10,3,1100.0,1200.0,100.0,-2.830588508466234e-06
49277,0,19,10,4,1100.0,1200.0,100.0,-2.0196112022472263e-05
49277,0,19,10,5,1100.0,1200.0,100.0,-8.17591616060273e-06
49277,0,19,11,0,1200.0,1300.0,100.0,-1.1707150140915725e-05
49277,0,19,11,1,1200.0,1300.0,100.0,-7.786325359373884e-06
49277,0,19,11,2,1200.0,1300.0,100.0,-1.0876312911047109e-05
49277,0,19,11,3,1200.0,1300.0,100.0,-1.776710277552979e-05
49277,0,19,11,4,1200.0,1300.0,100.0,2.180334354094429e-05
49277,0,19,11,5,1200.0,1300.0,100.0,2.6333547645922334e-05
49277,0,19,12,0,1300.0,1400.0,100.0,-3.1996800369172776e-05
49277,0,19,12,1,1300.0,1400.0,100.0,-4.511753213491403e-07
49277,0,19,12,2,1300.0,1400.0,100.0,2.008195209754479e-05
49277,0,19,12,3,1300.0,1400.0,100.0,-2.818786947456398e-05
49277,0,19,12,4,1300.0,1400.0,100.0,1.5254275791997475e-05
49277,0,19,12,5,1300.0,1400.0,100.0,2.5299617275543498e-05
49277,0,19,13,0,1400.0,1500.0,100.0,1.6749601528143432e-05
49277,0,19,13,1,1400.0,1500.0,100.0,3.142452411166744e-05
49277,0,19,13,2,1400.0,1500.0,100.0,-1.980617728685605e-05
49277,0,19,13,3,1400.0,1500.0,100.0,-1.5305407234136878e-05
49277,0,19,13,4,1400.0,1500.0,100.0,-1.3629648673514044e-05
49277,0,19,13,5,1400.0,1500.0,100.0,5.671075546961164e-07
49277,0,19,14,0,1500.0,1600.0,100.0,-7.587599267059858e-06
49277,0,19,14,1,1500.0,1600.0,100.0,1.5587393980056226e-05
49277,0,19,14,2,1500.0,1600.0,100.0,-2.2059715143842145e-05
49277,0,19,14,3,1500.0,1600.0,100.0,-6.639505012660467e-06
49277,0,19,14,4,1500.0,1600.0,100.0,5.318723295729864e-06
49277,0,19,14,5,1500.0,1600.0,100.0,1.5380702147776474e-05
49277,0,19,15,0,1600.0,1700.0,100.0,9.839187763410978e-06
49277,0,19,15,1,1600.0,1700.0,100.0,1.7667037058618427e-05
49277,0,19,15,2,1600.0,1700.0,100.0,-4.0272452758929676e-05
49277,0,19,15,3,1600.0,1700.0,100.0,2.5829420617277126e-06
49277,0,19,15,4,1600.0,1700.0,100.0,1.93378046427255e-05
49277,0,19,15,5,1600.0,1700.0,100.0,-9.154518767552904e-06
49277,0,19,16,0,1700.0,1800.0,100.0,9.112325980995586e-06
49277,0,19,16,1,1700.0,1800.0,100.0,5.25405251188674e-06
49277,0,19,16,2,1700.0,1800.0,100.0,-2.0202432737916993e-05
49277,0,19,16,3,1700.0,1800.0,100.0,-1.6739321602111024e-05
49277,0,19,16,4,1700.0,1800.0,100.0,8.166251477708213e-06
49277,0,19,16,5,1700.0,1800.0,100.0,1.4409124369437497e-05
49277,0,19,17,0,1800.0,1900.0,100.0,-4.030365877132287e-05
49277,0,19,17,1,1800.0,1900.0,100.0,1.1297866695832802e-05
49277,0,19,17,2,1800.0,1900.0,100.0,-3.1339958674026057e-06
49277,0,19,17,3,1800.0,1900.0,100.0,2.0119482472099478e-05
49277,0,19,17,4,1800.0,1900.0,100.0,2.5377668712648207e-07
49277,0,19,17,5,1800.0,1900.0,100.0,1.1766528783666824e-05
49277,0,19,18,0,1900.0,2000.0000000000002,100.0,-1.7217887421647862e-05
49277,0,19,18,1,1900.0,2000.0000000000002,100.0,2.2719573788914918e-05
49277,0,19,18,2,1900.0,2000.0000000000002,100.0,6.932807335270321e-06
49277,0,19,18,3,1900.0,2000.0000000000002,100.0,2.2212146161777844e-05
49277,0,19,18,4,1900.0,2000.0000000000002,100.0,-1.342341509944245e-05
49277,0,19,18,5,1900.0,2000.0000000000002,100.0,-2.1223224764872685e-05
49277,0,20,0,0,100.0,195.0,95.0,-1.003224072871129e-05
49277,0,20,0,1,100.0,195.0,95.0,1.243753046504118e-05
49277,0,20,0,2,100.0,195.0,95.0,1.9521319271445932e-05
49277,0,20,0,3,100.0,195.0,95.0,-2.6333856666918487e-05
49277,0,20,0,4,100.0,195.0,95.0,-3.58816215088344e-06
49277,0,20,0,5,100.0,195.0,95.0,7.995409810026057e-06
49277,0,20,1,0,195.0,290.0,95.0,-4.841564907572255e-06
49277,0,20,1,1,195.0,290.0,95.0,-3.559014236269697e-05
49277,0,20,1,2,195.0,290.0,95.0,3.0060040048542716e-05
49277,0,20,1,3,195.0,290.0,95.0,4.116646821279488e-06
49277,0,20,1,4,195.0,290.0,95.0,-1.348729820875142e-05
49277,0,20,1,5,195.0,290.0,95.0,1.9742318609198498e-05
49277,0,20,2,0,290.0,385.0,95.0,2.890747449908724e-05
49277,0,20,2,1,290.0,385.0,95.0,-1.1317339961823671e-05
49277,0,20,2,2,290.0,385.0,95.0,-3.7809498139412176e-05
49277,0,20,2,3,290.0,385.0,95.0,3.982034553501314e-06
49277,0,20,2,4,290.0,385.0,95.0,1.2005508941446512e-06
49277,0,20,2,5,290.0,385.0,95.0,1.5036778154502731e-05
49277,0,20,3,0,385.0,480.0,95.0,-3.276025990800119e-06
49277,0,20,3,1,385.0,480.0,95.0,4.646062833094355e-06
49277,0,20,3,2,385.0,480.0,95.0,-1.6703732475732168e-06
49277,0,20,3,3,385.0,480.0,95.0,-1.5349692867707315e-05
49277,0,20,3,4,385.0,480.0,95.0,4.603520754275678e-06
49277,0,20,3,5,385.0,480.0,95.0,1.1046508518710561e-05
49277,0,20,4,0,480.0,575.0,95.0,8.577567370016785e-06
49277,0,20,4,1,480.0,575.0,95.0,2.925314243458535e-05
49277,0,20,4,2,480.0,575.0,95.0,-1.141547728598407e-05
49277,0,20,4,3,480.0,575.0,95.0,-4.4785692707678096e-05
49277,0,20,4,4,480.0,575.0,95.0,4.831483510692344e-06
49277,0,20,4,5,480.0,575.0,95.0,1.3538976678367777e-05
49277,0,20,5,0,575.0,670.0,95.0,-2.926633311326161e-05
49277,0,20,5,1,575.0,670.0,95.0,3.183219146165735e-05
49277,0,20,5,2,575.0,670.0,95.0,4.919013035797913e-05
49277,0,20,5,3,575.0,670.0,95.0,-1.4728788813283625e-05
49277,0,20,5,4,575.0,670.0,95.0,-3.414198656621616e-05
49277,0,20,5,5,575.0,670.0,95.0,-2.885213326874956e-06
49277,0,20,6,0,670.0,765.0,95.0,-1.708058848168839e-05
49277,0,20,6,1,670.0,765.0,95.0,-3.155579529139907e-05
49277,0,20,6,2,670.0,765.0,95.0,1.771787384457939e-05
49277,0,20,6,3,670.0,765.0,95.0,2.9750586185941226e-05
49277,0,20,6,4,670.0,765.0,95.0,1.5406550974825376e-05
49277,0,20,6,5,670.0,765.0,95.0,-1.4238627232258348e-05
49277,0,20,7,0,765.0,860.0,95.0,-4.650810339876225e-06
49277,0,20,7,1,765.0,860.0,95.0,4.899677152715092e-06
49277,0,20,7,2,765.0,860.0,95.0,-4.381989587106205e-06
49277,0,20,7,3,765.0,860.0,95.0,-7.311853450009083e-07
49277,0,20,7,4,765.0,860.0,95.0,6.90147977115235e-06
49277,0,20,7,5,765.0,860.0,95.0,-2.037171651884216e-06
49277,0,20,8,0,860.0,954.9999999999999,95.0,-3.272102174413522e-05
49277,0,20,8,1,860.0,954.9999999999999,95.0,-2.3940610220135453e-05
49277,0,20,8,2,860.0,954.9999999999999,95.0,3.457436405179808e-05
49277,0,20,8,3,860.0,954.9999999999999,95.0,2.5444623943179142e-05
49277,0,20,8,4,860.0,954.9999999999999,95.0,2.3013424478390156e-06
49277,0,20,8,5,860.0,954.9999999999999,95.0,-5.658698478545662e-06
49277,0,20,9,0,954.9999999999999,1050.0,95.0,-2.5634065574032707e-05
49277,0,20,9,1,954.9999999999999,1050.0,95.0,2.4915049442527275e-06
49277,0,20,9,2,954.9999999999999,1050.0,95.0,2.369740234145898e-05
49277,0,20,9,3,954.9999999999999,1050.0,95.0,1.054917996624441e-05
49277,0,20,9,4,954.9999999999999,1050.0,95.0,-2.245228690110387e-06
49277,0,20,9,5,954.9999999999999,1050.0,95.0,-8.858792987813035e-06
49277,0,20,10,0,1050.0,1145.0,95.0,-1.0450668138438456e-05
49277,0,20,10,1,1050.0,1145.0,95.0,-2.8266348979043397e-05
49277,0,20,10,2,1050.0,1145.0,95.0,1.9853555303726458e-05
49277,0,20,10,3,1050.0,1145.0,95.0,5.137909145783471e-06
49277,0,20,10,4,1050.0,1145.0,95.0,-1.6651220357003444e-06
49277,0,20,10,5,1050.0,1145.0,95.0,1.5390674703672337e-05
49277,0,20,11,0,1145.0,1240.0,95.0,3.858263805628546e-07
49277,0,20,11,1,1145.0,1240.0,95.0,2.29262835368513e-06
49277,0,20,11,2,1145.0,1240.0,95.0,2.2436446434694036e-05
49277,0,20,11,3,1145.0,1240.0,95.0,-1.6730310998041655e-05
49277,0,20,11,4,1145.0,1240.0,95.0,-8.139059202360958e-06
49277,0,20,11,5,1145.0,1240.0,95.0,-2.455309685394448e-07
49277,0,20,12,0,1240.0,1335.0,95.0,-3.1615880381523443e-06
49277,0,20,12,1,1240.0,1335.0,95.0,-4.551772966586603e-07
49277,0,20,12,2,1240.0,1335.0,95.0,-9.449356593877997e-06
49277,0,20,12,3,1240.0,1335.0,95.0,-2.737833042810641e-05
49277,0,20,12,4,1240.0,1335.0,95.0,2.1719985707376446e-05
49277,0,20,12,5,1240.0,1335.0,95.0,1.8724466649418945e-05
49277,0,20,13,0,1335.0,1430.0,95.0,-2.5964271130572188e-05
49277,0,20,13,1,1335.0,1430.0,95.0,3.6061773823691755e-05
49277,0,20,13,2,1335.0,1430.0,95.0,1.736902946593921e-05
49277,0,20,13,3,1335.0,1430.0,95.0,-3.127248779308499e-05
49277,0,20,13,4,1335.0,1430.0,95.0,-7.818351466514355e-06
49277,0,20,13,5,1335.0,1430.0,95.0,1.1624307100540611e-05
49277,0,20,14,0,1430.0,1525.0,95.0,-3.3049655293599034e-06
49277,0,20,14,1,1430.0,1525.0,95.0,8.016201687077685e-08
49277,0,20,14,2,1430.0,1525.0,95.0,-1.734022271169322e-05
49277,0,20,14,3,1430.0,1525.0,95.0,3.8114877392277586e-06
49277,0,20,14,4,1430.0,1525.0,95.0,3.7512072244850332e-06
